# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol],UMinwaterUCD(d)[kj/mol]
0.7798671,0.0298671,0.0000000,98863.8255680,98863.8255680
0.7898671,0.0398671,0.0100000,70592.3541810,70592.3541810
0.7998671,0.0498671,0.0200000,49249.0957835,49249.0957835
0.8098671,0.0598671,0.0300000,33018.5490689,33018.5490689
0.8198671,0.0698671,0.0400000,21916.1248844,21916.1248844
0.8298671,0.0798671,0.0500000,14412.8652633,14412.8652633
0.8398671,0.0898671,0.0600000,9397.5715884,9397.5715884
0.8498671,0.0998671,0.0700000,6083.5178391,6083.5178391
0.8598671,0.1098671,0.0800000,3916.1872075,3916.1872075
0.8698671,0.1198671,0.0900000,2510.5006067,2510.5006067
0.8798671,0.1298671,0.1000000,1627.7069650,1604.1984208
0.8898671,0.1398671,0.1100000,1042.9570824,1019.0729715
0.8998671,0.1498671,0.1200000,667.6503836,643.1334228
0.9098671,0.1598671,0.1300000,428.5162778,404.3895943
0.9198671,0.1698671,0.1400000,275.2671522,252.4499799
0.9298671,0.1798671,0.1500000,177.0155173,155.5854131
0.9398671,0.1898671,0.1600000,114.2216881,93.7855164
0.9498671,0.1998671,0.1700000,73.8067329,54.3926299
0.9598671,0.2098671,0.1800000,35.3353223,13.5289795
0.9698671,0.2198671,0.1900000,8.4304502,-12.7037648
0.9798671,0.2298671,0.2000000,-6.9901142,-27.5614349
0.9898671,0.2398671,0.2100000,-15.4363608,-36.2403009
0.9998671,0.2498671,0.2200000,-21.5617001,-40.6521513
1.0098671,0.2598671,0.2300000,-30.8379516,-51.3785396
1.0198671,0.2698671,0.2400000,-37.0158960,-57.9300796
1.0298671,0.2798671,0.2500000,-39.9975715,-60.7230531
1.0398671,0.2898671,0.2600000,-40.7307883,-60.9321484
1.0498671,0.2998671,0.2700000,-39.9089580,-59.8522718
1.0598671,0.3098671,0.2800000,-38.0385597,-58.3787524
1.0698671,0.3198671,0.2900000,-35.5196909,-56.0092495
1.0798671,0.3298671,0.3000000,-32.7556980,-53.0802308
1.0898671,0.3398671,0.3100000,-30.3889340,-49.8466775
1.0998671,0.3498671,0.3200000,-28.6534052,-46.5717860
1.1098671,0.3598671,0.3300000,-26.8792105,-45.2514078
1.1198671,0.3698671,0.3400000,-24.7630392,-43.1280758
1.1298671,0.3798671,0.3500000,-22.4086580,-40.5848253
1.1398671,0.3898671,0.3600000,-19.9945338,-37.8708110
1.1498671,0.3998671,0.3700000,-17.7521113,-35.1437512
1.1598671,0.4098671,0.3800000,-16.1361074,-32.4997126
1.1698671,0.4198671,0.3900000,-15.0208854,-32.8176893
1.1798671,0.4298671,0.4000000,-13.7790766,-31.7583214
1.1898671,0.4398671,0.4100000,-12.3732088,-29.9656269
1.1998671,0.4498671,0.4200000,-10.9781634,-27.8375445
1.2098671,0.4598671,0.4300000,-9.6316664,-25.6090573
