# r[nm],d[nm],daligned[nm],Ucline3(d)[kj/mol],UMincline3(d)[kj/mol]
-0.1297863,-0.1297863,-0.0000001,32496.1522458,32496.1522458
-0.1197863,-0.1197863,0.0099999,36262.5077216,36262.5077216
-0.1097863,-0.1097863,0.0199999,43007.0629556,43007.0629556
-0.0997863,-0.0997863,0.0299999,52163.2504601,52163.2504601
-0.0897863,-0.0897863,0.0399999,54827.5487592,54827.5487592
-0.0797863,-0.0797863,0.0499999,58823.9960016,58823.9960016
-0.0697863,-0.0697863,0.0599999,45806.3993774,45806.3993774
-0.0597863,-0.0597863,0.0699999,35316.5934939,35316.5934939
-0.0497863,-0.0497863,0.0799999,27409.8194696,27409.8194696
-0.0397863,-0.0397863,0.0899999,21934.3193002,21934.3193002
-0.0297863,-0.0297863,0.0999999,18440.1499525,18440.1499525
-0.0197863,-0.0197863,0.1099999,15368.5215692,15368.5215692
-0.0097863,-0.0097863,0.1199999,14241.2840739,14241.2840739
0.0002137,0.0002137,0.1299999,12068.3777235,12068.3777235
0.0102137,0.0102137,0.1399999,7806.0657223,7806.0657223
0.0202137,0.0202137,0.1499999,4953.7624672,4953.7624672
0.0302137,0.0302137,0.1599999,3120.6766199,3120.6766199
0.0402137,0.0402137,0.1699999,1962.9195919,1962.9195919
0.0502137,0.0502137,0.1799999,1246.9258803,1228.6573627
0.0602137,0.0602137,0.1899999,778.4337349,760.4243610
0.0702137,0.0702137,0.1999999,478.2181397,460.5063318
0.0802137,0.0802137,0.2099999,285.2692303,267.8734336
0.0902137,0.0902137,0.2199999,161.1941613,144.1173334
0.1002137,0.1002137,0.2299999,81.6329991,64.8707672
0.1102137,0.1102137,0.2399999,31.0011065,14.5494130
0.1202137,0.1202137,0.2499999,-0.7524810,-16.8916478
0.1302137,0.1302137,0.2599999,-20.1599989,-35.9745078
0.1402137,0.1402137,0.2699999,-31.5030927,-46.9626893
0.1502137,0.1502137,0.2799999,-37.6395881,-52.6603945
0.1602137,0.1602137,0.2899999,-40.5326988,-54.9218844
0.1702137,0.1702137,0.2999999,-41.4811578,-54.9786369
0.1802137,0.1802137,0.3099999,-41.3736390,-53.6510301
0.1902137,0.1902137,0.3199999,-40.8370358,-51.4897686
0.2002137,0.2002137,0.3299999,-40.0554308,-48.8703813
0.2102137,0.2102137,0.3399999,-38.9188615,-47.5817011
0.2202137,0.2202137,0.3499999,-37.5741854,-46.0150644
0.2302137,0.2302137,0.3599999,-36.6279597,-45.5170774
0.2402137,0.2402137,0.3699999,-36.2641348,-45.5720359
0.2502137,0.2502137,0.3799999,-35.8647276,-44.2714294
0.2602137,0.2602137,0.3899999,-35.2578969,-44.0657246
0.2702137,0.2702137,0.3999999,-34.5070971,-43.5428223
0.2802137,0.2802137,0.4099999,-33.5292725,-41.9585709
0.2902137,0.2902137,0.4199999,-32.2553018,-39.7966693
0.3002137,0.3002137,0.4299999,-30.7299561,-37.3328026
0.3102137,0.3102137,0.4399999,-29.1152408,-36.5028001
0.3202137,0.3202137,0.4499999,-27.6423314,-36.1095154
0.3302137,0.3302137,0.4599999,-26.4158557,-35.2194304
0.3402137,0.3402137,0.4699999,-25.2899580,-34.0118514
0.3502137,0.3502137,0.4799999,-24.1571998,-32.6068146
0.3602137,0.3602137,0.4899999,-23.0810085,-31.0857270
0.3702137,0.3702137,0.4999999,-22.1561959,-29.5047871
0.3802137,0.3802137,0.5099999,-21.3329314,-27.9038819
0.3902137,0.3902137,0.5199999,-20.4833591,-26.3197454
0.4002137,0.4002137,0.5299999,-19.5898205,-24.8483405
0.4102137,0.4102137,0.5399999,-18.7478754,-24.4960674
0.4202137,0.4202137,0.5499999,-18.0382022,-24.7425350
0.4302137,0.4302137,0.5599999,-17.3952050,-24.3158581
0.4402137,0.4402137,0.5699999,-16.7371976,-23.9874906
0.4502137,0.4502137,0.5799999,-16.1054967,-23.4021238
0.4602137,0.4602137,0.5899999,-15.5775538,-22.6606320
0.4702137,0.4702137,0.5999999,-15.0995665,-22.3804694
0.4802137,0.4802137,0.6099999,-14.5386300,-21.5747530
0.4902137,0.4902137,0.6199999,-13.8543061,-20.4748946
0.5002137,0.5002137,0.6299999,-13.0854865,-19.5083960
0.5102137,0.5102137,0.6399999,-12.2764202,-18.4463211
0.5202137,0.5202137,0.6499999,-11.4477984,-17.2794116
0.5302137,0.5302137,0.6599999,-10.6105816,-16.1075149
0.5402137,0.5402137,0.6699999,-9.7834772,-14.9699948
0.5502137,0.5502137,0.6799999,-8.9901327,-13.8658056
0.5602137,0.5602137,0.6899999,-8.2498109,-12.8350658
0.5702137,0.5702137,0.6999999,-7.5732164,-11.8718271
0.5802137,0.5802137,0.7099999,-6.9632195,-10.9689970
