# r[nm],ssd(r)[nm]
-1.2272000,-1.2272000
-1.2222000,-1.2222000
-1.2172000,-1.2172000
-1.2122000,-1.2122000
-1.2072000,-1.2072000
-1.2022000,-1.2022000
-1.1972000,-1.1972000
-1.1922000,-1.1922000
-1.1872000,-1.1872000
-1.1822000,-1.1822000
-1.1772000,-1.1772000
-1.1722000,-1.1722000
-1.1672000,-1.1672000
-1.1622000,-1.1622000
-1.1572000,-1.1572000
-1.1522000,-1.1522000
-1.1472000,-1.1472000
-1.1422000,-1.1422000
-1.1372000,-1.1372000
-1.1322000,-1.1322000
-1.1272000,-1.1272000
-1.1222000,-1.1222000
-1.1172000,-1.1172000
-1.1122000,-1.1122000
-1.1072000,-1.1072000
-1.1022000,-1.1022000
-1.0972000,-1.0972000
-1.0922000,-1.0922000
-1.0872000,-1.0872000
-1.0822000,-1.0822000
-1.0772000,-1.0772000
-1.0722000,-1.0722000
-1.0672000,-1.0672000
-1.0622000,-1.0622000
-1.0572000,-1.0572000
-1.0522000,-1.0522000
-1.0472000,-1.0472000
-1.0422000,-1.0422000
-1.0372000,-1.0372000
-1.0322000,-1.0322000
-1.0272000,-1.0272000
-1.0222000,-1.0222000
-1.0172000,-1.0172000
-1.0122000,-1.0122000
-1.0072000,-1.0072000
-1.0022000,-1.0022000
-0.9972000,-0.9972000
-0.9922000,-0.9922000
-0.9872000,-0.9872000
-0.9822000,-0.9822000
-0.9772000,-0.9772000
-0.9722000,-0.9722000
-0.9672000,-0.9672000
-0.9622000,-0.9622000
-0.9572000,-0.9572000
-0.9522000,-0.9522000
-0.9472000,-0.9472000
-0.9422000,-0.9422000
-0.9372000,-0.9372000
-0.9322000,-0.9322000
-0.9272000,-0.9272000
-0.9222000,-0.9222000
-0.9172000,-0.9172000
-0.9122000,-0.9122000
-0.9072000,-0.9072000
-0.9022000,-0.9022000
-0.8972000,-0.8972000
-0.8922000,-0.8922000
-0.8872000,-0.8872000
-0.8822000,-0.8822000
-0.8772000,-0.8772000
-0.8722000,-0.8722000
-0.8672000,-0.8672000
-0.8622000,-0.8622000
-0.8572000,-0.8572000
-0.8522000,-0.8522000
-0.8472000,-0.8472000
-0.8422000,-0.8422000
-0.8372000,-0.8372000
-0.8322000,-0.8322000
-0.8272000,-0.8272000
-0.8222000,-0.8222000
-0.8172000,-0.8172000
-0.8122000,-0.8122000
-0.8072000,-0.8072000
-0.8022000,-0.8022000
-0.7972000,-0.7972000
-0.7922000,-0.7922000
-0.7872000,-0.7872000
-0.7822000,-0.7822000
-0.7772000,-0.7772000
-0.7722000,-0.7722000
-0.7672000,-0.7672000
-0.7622000,-0.7622000
-0.7572000,-0.7572000
-0.7522000,-0.7522000
-0.7472000,-0.7472000
-0.7422000,-0.7422000
-0.7372000,-0.7372000
-0.7322000,-0.7322000
-0.7272000,-0.7272000
-0.7222000,-0.7222000
-0.7172000,-0.7172000
-0.7122000,-0.7122000
-0.7072000,-0.7072000
-0.7022000,-0.7022000
-0.6972000,-0.6972000
-0.6922000,-0.6922000
-0.6872000,-0.6872000
-0.6822000,-0.6822000
-0.6772000,-0.6772000
-0.6722000,-0.6722000
-0.6672000,-0.6672000
-0.6622000,-0.6622000
-0.6572000,-0.6572000
-0.6522000,-0.6522000
-0.6472000,-0.6472000
-0.6422000,-0.6422000
-0.6372000,-0.6372000
-0.6322000,-0.6322000
-0.6272000,-0.6272000
-0.6222000,-0.6222000
-0.6172000,-0.6172000
-0.6122000,-0.6122000
-0.6072000,-0.6072000
-0.6022000,-0.6022000
-0.5972000,-0.5972000
-0.5922000,-0.5922000
-0.5872000,-0.5872000
-0.5822000,-0.5822000
-0.5772000,-0.5772000
-0.5722000,-0.5722000
-0.5672000,-0.5672000
-0.5622000,-0.5622000
-0.5572000,-0.5572000
-0.5522000,-0.5522000
-0.5472000,-0.5472000
-0.5422000,-0.5422000
-0.5372000,-0.5372000
-0.5322000,-0.5322000
-0.5272000,-0.5272000
-0.5222000,-0.5222000
-0.5172000,-0.5172000
-0.5122000,-0.5122000
-0.5072000,-0.5072000
-0.5022000,-0.5022000
-0.4972000,-0.4972000
-0.4922000,-0.4922000
-0.4872000,-0.4872000
-0.4822000,-0.4822000
-0.4772000,-0.4772000
-0.4722000,-0.4722000
-0.4672000,-0.4672000
-0.4622000,-0.4622000
-0.4572000,-0.4572000
-0.4522000,-0.4522000
-0.4472000,-0.4472000
-0.4422000,-0.4422000
-0.4372000,-0.4372000
-0.4322000,-0.4322000
-0.4272000,-0.4272000
-0.4222000,-0.4222000
-0.4172000,-0.4172000
-0.4122000,-0.4122000
-0.4072000,-0.4072000
-0.4022000,-0.4022000
-0.3972000,-0.3972000
-0.3922000,-0.3922000
-0.3872000,-0.3872000
-0.3822000,-0.3822000
-0.3772000,-0.3772000
-0.3722000,-0.3722000
-0.3672000,-0.3672000
-0.3622000,-0.3622000
-0.3572000,-0.3572000
-0.3522000,-0.3522000
-0.3472000,-0.3472000
-0.3422000,-0.3422000
-0.3372000,-0.3372000
-0.3322000,-0.3322000
-0.3272000,-0.3272000
-0.3222000,-0.3222000
-0.3172000,-0.3172000
-0.3122000,-0.3122000
-0.3072000,-0.3072000
-0.3022000,-0.3022000
-0.2972000,-0.2972000
-0.2922000,-0.2922000
-0.2872000,-0.2872000
-0.2822000,-0.2822000
-0.2772000,-0.2772000
-0.2722000,-0.2722000
-0.2672000,-0.2672000
-0.2622000,-0.2622000
-0.2572000,-0.2572000
-0.2522000,-0.2522000
-0.2472000,-0.2472000
-0.2422000,-0.2422000
-0.2372000,-0.2372000
-0.2322000,-0.2322000
-0.2272000,-0.2272000
-0.2222000,-0.2222000
-0.2172000,-0.2172000
-0.2122000,-0.2122000
-0.2072000,-0.2072000
-0.2022000,-0.2022000
-0.1972000,-0.1972000
-0.1922000,-0.1922000
-0.1872000,-0.1872000
-0.1822000,-0.1822000
-0.1772000,-0.1772000
-0.1722000,-0.1722000
-0.1672000,-0.1672000
-0.1622000,-0.1622000
-0.1572000,-0.1572000
-0.1522000,-0.1522000
-0.1472000,-0.1472000
-0.1422000,-0.1422000
-0.1372000,-0.1372000
-0.1322000,-0.1322000
-0.1272000,-0.1272000
-0.1222000,-0.1222000
-0.1172000,-0.1172000
-0.1122000,-0.1122000
-0.1072000,-0.1072000
-0.1022000,-0.1022000
-0.0972000,-0.0972000
-0.0922000,-0.0922000
-0.0872000,-0.0872000
-0.0822000,-0.0822000
-0.0772000,-0.0772000
-0.0722000,-0.0722000
-0.0672000,-0.0672000
-0.0622000,-0.0622000
-0.0572000,-0.0572000
-0.0522000,-0.0522000
-0.0472000,-0.0472000
-0.0422000,-0.0422000
-0.0372000,-0.0372000
-0.0322000,-0.0322000
-0.0272000,-0.0272000
-0.0222000,-0.0222000
-0.0172000,-0.0172000
-0.0122000,-0.0122000
-0.0072000,-0.0072000
-0.0022000,-0.0022000
0.0028000,0.0028000
0.0078000,0.0078000
0.0128000,0.0128000
0.0178000,0.0178000
0.0228000,0.0228000
0.0278000,0.0278000
0.0328000,0.0328000
0.0378000,0.0378000
0.0428000,0.0428000
0.0478000,0.0478000
0.0528000,0.0528000
0.0578000,0.0578000
0.0628000,0.0628000
0.0678000,0.0678000
0.0728000,0.0728000
0.0778000,0.0778000
0.0828000,0.0828000
0.0878000,0.0878000
0.0928000,0.0928000
0.0978000,0.0978000
0.1028000,0.1028000
0.1078000,0.1078000
0.1128000,0.1128000
0.1178000,0.1178000
0.1228000,0.1228000
0.1278000,0.1278000
0.1328000,0.1328000
0.1378000,0.1378000
0.1428000,0.1428000
0.1478000,0.1478000
0.1528000,0.1528000
0.1578000,0.1578000
0.1628000,0.1628000
0.1678000,0.1678000
0.1728000,0.1728000
0.1778000,0.1778000
0.1828000,0.1828000
0.1878000,0.1878000
0.1928000,0.1928000
0.1978000,0.1978000
0.2028000,0.2028000
0.2078000,0.2078000
0.2128000,0.2128000
0.2178000,0.2178000
0.2228000,0.2228000
0.2278000,0.2278000
0.2328000,0.2328000
0.2378000,0.2378000
0.2428000,0.2428000
0.2478000,0.2478000
0.2528000,0.2528000
0.2578000,0.2578000
0.2628000,0.2628000
0.2678000,0.2678000
0.2728000,0.2728000
0.2778000,0.2778000
0.2828000,0.2828000
0.2878000,0.2878000
0.2928000,0.2928000
0.2978000,0.2978000
0.3028000,0.3028000
0.3078000,0.3078000
0.3128000,0.3128000
0.3178000,0.3178000
0.3228000,0.3228000
0.3278000,0.3278000
0.3328000,0.3328000
0.3378000,0.3378000
0.3428000,0.3428000
0.3478000,0.3478000
0.3528000,0.3528000
0.3578000,0.3578000
0.3628000,0.3628000
0.3678000,0.3678000
0.3728000,0.3728000
0.3778000,0.3778000
0.3828000,0.3828000
0.3878000,0.3878000
0.3928000,0.3928000
0.3978000,0.3978000
0.4028000,0.4028000
0.4078000,0.4078000
0.4128000,0.4128000
0.4178000,0.4178000
0.4228000,0.4228000
0.4278000,0.4278000
0.4328000,0.4328000
0.4378000,0.4378000
0.4428000,0.4428000
0.4478000,0.4478000
0.4528000,0.4528000
0.4578000,0.4578000
0.4628000,0.4628000
0.4678000,0.4678000
0.4728000,0.4728000
0.4778000,0.4778000
0.4828000,0.4828000
0.4878000,0.4878000
0.4928000,0.4928000
0.4978000,0.4978000
0.5028000,0.5028000
0.5078000,0.5078000
0.5128000,0.5128000
0.5178000,0.5178000
0.5228000,0.5228000
0.5278000,0.5278000
0.5328000,0.5328000
0.5378000,0.5378000
0.5428000,0.5428000
0.5478000,0.5478000
0.5528000,0.5528000
0.5578000,0.5578000
0.5628000,0.5628000
0.5678000,0.5678000
0.5728000,0.5728000
0.5778000,0.5778000
0.5828000,0.5828000
0.5878000,0.5878000
0.5928000,0.5928000
0.5978000,0.5978000
0.6028000,0.6028000
0.6078000,0.6078000
0.6128000,0.6128000
0.6178000,0.6178000
0.6228000,0.6228000
0.6278000,0.6278000
0.6328000,0.6328000
0.6378000,0.6378000
0.6428000,0.6428000
0.6478000,0.6478000
0.6528000,0.6528000
0.6578000,0.6578000
0.6628000,0.6628000
0.6678000,0.6678000
0.6728000,0.6728000
0.6778000,0.6778000
0.6828000,0.6828000
0.6878000,0.6878000
0.6928000,0.6928000
0.6978000,0.6978000
0.7028000,0.7028000
0.7078000,0.7078000
0.7128000,0.7128000
0.7178000,0.7178000
0.7228000,0.7228000
0.7278000,0.7278000
0.7328000,0.7328000
0.7378000,0.7378000
0.7428000,0.7428000
0.7478000,0.7478000
0.7528000,0.7528000
0.7578000,0.7578000
0.7628000,0.7628000
0.7678000,0.7678000
0.7728000,0.7728000
0.7778000,0.7778000
0.7828000,0.7828000
0.7878000,0.7878000
0.7928000,0.7928000
0.7978000,0.7978000
0.8028000,0.8028000
0.8078000,0.8078000
0.8128000,0.8128000
0.8178000,0.8178000
0.8228000,0.8228000
0.8278000,0.8278000
0.8328000,0.8328000
0.8378000,0.8378000
0.8428000,0.8428000
0.8478000,0.8478000
0.8528000,0.8528000
0.8578000,0.8578000
0.8628000,0.8628000
0.8678000,0.8678000
0.8728000,0.8728000
0.8778000,0.8778000
0.8828000,0.8828000
0.8878000,0.8878000
0.8928000,0.8928000
0.8978000,0.8978000
0.9028000,0.9028000
0.9078000,0.9078000
0.9128000,0.9128000
0.9178000,0.9178000
0.9228000,0.9228000
0.9278000,0.9278000
0.9328000,0.9328000
0.9378000,0.9378000
0.9428000,0.9428000
0.9478000,0.9478000
0.9528000,0.9528000
0.9578000,0.9578000
0.9628000,0.9628000
0.9678000,0.9678000
0.9728000,0.9728000
0.9778000,0.9778000
0.9828000,0.9828000
0.9878000,0.9878000
0.9928000,0.9928000
0.9978000,0.9978000
1.0028000,1.0028000
1.0078000,1.0078000
1.0128000,1.0128000
1.0178000,1.0178000
1.0228000,1.0228000
1.0278000,1.0278000
1.0328000,1.0328000
1.0378000,1.0378000
1.0428000,1.0428000
1.0478000,1.0478000
1.0528000,1.0528000
1.0578000,1.0578000
1.0628000,1.0628000
1.0678000,1.0678000
1.0728000,1.0728000
1.0778000,1.0778000
1.0828000,1.0828000
1.0878000,1.0878000
1.0928000,1.0928000
1.0978000,1.0978000
1.1028000,1.1028000
1.1078000,1.1078000
1.1128000,1.1128000
1.1178000,1.1178000
1.1228000,1.1228000
1.1278000,1.1278000
1.1328000,1.1328000
1.1378000,1.1378000
1.1428000,1.1428000
1.1478000,1.1478000
1.1528000,1.1528000
1.1578000,1.1578000
1.1628000,1.1628000
1.1678000,1.1678000
1.1728000,1.1728000
1.1778000,1.1778000
1.1828000,1.1828000
1.1878000,1.1878000
1.1928000,1.1928000
1.1978000,1.1978000
1.2028000,1.2028000
1.2078000,1.2078000
1.2128000,1.2128000
1.2178000,1.2178000
1.2228000,1.2228000
1.2278000,1.2278000
1.2328000,1.2328000
1.2378000,1.2378000
1.2428000,1.2428000
1.2478000,1.2478000
1.2528000,1.2528000
1.2578000,1.2578000
1.2628000,1.2628000
1.2678000,1.2678000
1.2728000,1.2728000
1.2778000,1.2778000
1.2828000,1.2828000
1.2878000,1.2878000
1.2928000,1.2928000
1.2978000,1.2978000
1.3028000,1.3028000
1.3078000,1.3078000
1.3128000,1.3128000
1.3178000,1.3178000
1.3228000,1.3228000
1.3278000,1.3278000
1.3328000,1.3328000
1.3378000,1.3378000
1.3428000,1.3428000
1.3478000,1.3478000
1.3528000,1.3528000
1.3578000,1.3578000
1.3628000,1.3628000
1.3678000,1.3678000
1.3728000,1.3728000
1.3778000,1.3778000
1.3828000,1.3828000
1.3878000,1.3878000
1.3928000,1.3928000
1.3978000,1.3978000
1.4028000,1.4028000
1.4078000,1.4078000
1.4128000,1.4128000
1.4178000,1.4178000
1.4228000,1.4228000
1.4278000,1.4278000
1.4328000,1.4328000
1.4378000,1.4378000
1.4428000,1.4428000
1.4478000,1.4478000
1.4528000,1.4528000
1.4578000,1.4578000
1.4628000,1.4628000
1.4678000,1.4678000
1.4728000,1.4728000
1.4778000,1.4778000
1.4828000,1.4828000
1.4878000,1.4878000
1.4928000,1.4928000
1.4978000,1.4978000
1.5028000,1.5028000
1.5078000,1.5078000
1.5128000,1.5128000
1.5178000,1.5178000
1.5228000,1.5228000
1.5278000,1.5278000
1.5328000,1.5328000
1.5378000,1.5378000
1.5428000,1.5428000
1.5478000,1.5478000
1.5528000,1.5528000
1.5578000,1.5578000
1.5628000,1.5628000
1.5678000,1.5678000
1.5728000,1.5728000
1.5778000,1.5778000
1.5828000,1.5828000
1.5878000,1.5878000
1.5928000,1.5928000
1.5978000,1.5978000
1.6028000,1.6028000
1.6078000,1.6078000
1.6128000,1.6128000
1.6178000,1.6178000
1.6228000,1.6228000
1.6278000,1.6278000
1.6328000,1.6328000
1.6378000,1.6378000
1.6428000,1.6428000
1.6478000,1.6478000
1.6528000,1.6528000
1.6578000,1.6578000
1.6628000,1.6628000
1.6678000,1.6678000
1.6728000,1.6728000
1.6778000,1.6778000
1.6828000,1.6828000
1.6878000,1.6878000
1.6928000,1.6928000
1.6978000,1.6978000
1.7028000,1.7028000
1.7078000,1.7078000
1.7128000,1.7128000
1.7178000,1.7178000
1.7228000,1.7228000
1.7278000,1.7278000
1.7328000,1.7328000
1.7378000,1.7378000
1.7428000,1.7428000
1.7478000,1.7478000
1.7528000,1.7528000
1.7578000,1.7578000
1.7628000,1.7628000
1.7678000,1.7678000
1.7728000,1.7728000
1.7778000,1.7778000
1.7828000,1.7828000
1.7878000,1.7878000
1.7928000,1.7928000
1.7978000,1.7978000
1.8028000,1.8028000
1.8078000,1.8078000
1.8128000,1.8128000
1.8178000,1.8178000
1.8228000,1.8228000
1.8278000,1.8278000
1.8328000,1.8328000
1.8378000,1.8378000
1.8428000,1.8428000
1.8478000,1.8478000
1.8528000,1.8528000
1.8578000,1.8578000
1.8628000,1.8628000
1.8678000,1.8678000
1.8728000,1.8728000
1.8778000,1.8778000
1.8828000,1.8828000
1.8878000,1.8878000
1.8928000,1.8928000
1.8978000,1.8978000
1.9028000,1.9028000
1.9078000,1.9078000
1.9128000,1.9128000
1.9178000,1.9178000
1.9228000,1.9228000
1.9278000,1.9278000
1.9328000,1.9328000
1.9378000,1.9378000
1.9428000,1.9428000
1.9478000,1.9478000
1.9528000,1.9528000
1.9578000,1.9578000
1.9628000,1.9628000
1.9678000,1.9678000
1.9728000,1.9728000
1.9778000,1.9778000
1.9828000,1.9828000
1.9878000,1.9878000
1.9928000,1.9928000
1.9978000,1.9978000
