# r[nm],ssd(r)[nm]
-0.1056111,-0.1056111
-0.1006111,-0.1006111
-0.0956111,-0.0956111
-0.0906111,-0.0906111
-0.0856111,-0.0856111
-0.0806111,-0.0806111
-0.0756111,-0.0756111
-0.0706111,-0.0706111
-0.0656111,-0.0656111
-0.0606111,-0.0606111
-0.0556111,-0.0556111
-0.0506111,-0.0506111
-0.0456111,-0.0456111
-0.0406111,-0.0406111
-0.0356111,-0.0356111
-0.0306111,-0.0306111
-0.0256111,-0.0256111
-0.0206111,-0.0206111
-0.0156111,-0.0156111
-0.0106111,-0.0106111
-0.0056111,-0.0056111
-0.0006111,-0.0006111
0.0043889,0.0043889
0.0093889,0.0093889
0.0143889,0.0143889
0.0193889,0.0193889
0.0243889,0.0243889
0.0293889,0.0293889
0.0343889,0.0343889
0.0393889,0.0393889
0.0443889,0.0443889
0.0493889,0.0493889
0.0543889,0.0543889
0.0593889,0.0593889
0.0643889,0.0643889
0.0693889,0.0693889
0.0743889,0.0743889
0.0793889,0.0793889
0.0843889,0.0843889
0.0893889,0.0893889
0.0943889,0.0943889
0.0993889,0.0993889
0.1043889,0.1043889
0.1093889,0.1093889
0.1143889,0.1143889
0.1193889,0.1193889
0.1243889,0.1243889
0.1293889,0.1293889
0.1343889,0.1343889
0.1393889,0.1393889
0.1443889,0.1443889
0.1493889,0.1493889
0.1543889,0.1543889
0.1593889,0.1593889
0.1643889,0.1643889
0.1693889,0.1693889
0.1743889,0.1743889
0.1793889,0.1793889
0.1843889,0.1843889
0.1893889,0.1893889
0.1943889,0.1943889
0.1993889,0.1993889
0.2043889,0.2043889
0.2093889,0.2093889
0.2143889,0.2143889
0.2193889,0.2193889
0.2243889,0.2243889
0.2293889,0.2293889
0.2343889,0.2343889
0.2393889,0.2393889
0.2443889,0.2443889
0.2493889,0.2493889
0.2543889,0.2543889
0.2593889,0.2593889
0.2643889,0.2643889
0.2693889,0.2693889
0.2743889,0.2743889
0.2793889,0.2793889
0.2843889,0.2843889
0.2893889,0.2893889
0.2943889,0.2943889
0.2993889,0.2993889
0.3043889,0.3043889
0.3093889,0.3093889
0.3143889,0.3143889
0.3193889,0.3193889
0.3243889,0.3243889
0.3293889,0.3293889
0.3343889,0.3343889
0.3393889,0.3393889
0.3443889,0.3443889
0.3493889,0.3493889
0.3543889,0.3543889
0.3593889,0.3593889
0.3643889,0.3643889
0.3693889,0.3693889
0.3743889,0.3743889
0.3793889,0.3793889
0.3843889,0.3843889
0.3893889,0.3893889
0.3943889,0.3943889
0.3993889,0.3993889
0.4043889,0.4043889
0.4093889,0.4093889
0.4143889,0.4143889
0.4193889,0.4193889
0.4243889,0.4243889
0.4293889,0.4293889
0.4343889,0.4343889
0.4393889,0.4393889
0.4443889,0.4443889
0.4493889,0.4493889
0.4543889,0.4543889
0.4593889,0.4593889
0.4643889,0.4643889
0.4693889,0.4693889
0.4743889,0.4743889
0.4793889,0.4793889
0.4843889,0.4843889
0.4893889,0.4893889
0.4943889,0.4943889
0.4993889,0.4993889
0.5043889,0.5043889
0.5093889,0.5093889
0.5143889,0.5143889
0.5193889,0.5193889
0.5243889,0.5243889
0.5293889,0.5293889
0.5343889,0.5343889
0.5393889,0.5393889
0.5443889,0.5443889
0.5493889,0.5493889
0.5543889,0.5543889
0.5593889,0.5593889
0.5643889,0.5643889
0.5693889,0.5693889
0.5743889,0.5743889
0.5793889,0.5793889
0.5843889,0.5843889
0.5893889,0.5893889
0.5943889,0.5943889
0.5993889,0.5993889
0.6043889,0.6043889
0.6093889,0.6093889
0.6143889,0.6143889
0.6193889,0.6193889
0.6243889,0.6243889
0.6293889,0.6293889
0.6343889,0.6343889
0.6393889,0.6393889
0.6443889,0.6443889
0.6493889,0.6493889
0.6543889,0.6543889
0.6593889,0.6593889
0.6643889,0.6643889
0.6693889,0.6693889
0.6743889,0.6743889
0.6793889,0.6793889
0.6843889,0.6843889
0.6893889,0.6893889
0.6943889,0.6943889
0.6993889,0.6993889
0.7043889,0.7043889
0.7093889,0.7093889
0.7143889,0.7143889
0.7193889,0.7193889
0.7243889,0.7243889
0.7293889,0.7293889
0.7343889,0.7343889
0.7393889,0.7393889
0.7443889,0.7443889
0.7493889,0.7493889
0.7543889,0.7543889
0.7593889,0.7593889
0.7643889,0.7643889
0.7693889,0.7693889
0.7743889,0.7743889
0.7793889,0.7793889
0.7843889,0.7843889
0.7893889,0.7893889
0.7943889,0.7943889
0.7993889,0.7993889
0.8043889,0.8043889
0.8093889,0.8093889
0.8143889,0.8143889
0.8193889,0.8193889
0.8243889,0.8243889
0.8293889,0.8293889
0.8343889,0.8343889
0.8393889,0.8393889
0.8443889,0.8443889
0.8493889,0.8493889
0.8543889,0.8543889
0.8593889,0.8593889
0.8643889,0.8643889
0.8693889,0.8693889
0.8743889,0.8743889
0.8793889,0.8793889
0.8843889,0.8843889
0.8893889,0.8893889
0.8943889,0.8943889
0.8993889,0.8993889
0.9043889,0.9043889
0.9093889,0.9093889
0.9143889,0.9143889
0.9193889,0.9193889
0.9243889,0.9243889
0.9293889,0.9293889
0.9343889,0.9343889
0.9393889,0.9393889
0.9443889,0.9443889
0.9493889,0.9493889
0.9543889,0.9543889
0.9593889,0.9593889
0.9643889,0.9643889
0.9693889,0.9693889
0.9743889,0.9743889
0.9793889,0.9793889
0.9843889,0.9843889
0.9893889,0.9893889
0.9943889,0.9943889
0.9993889,0.9993889
1.0043889,1.0043889
1.0093889,1.0093889
1.0143889,1.0143889
1.0193889,1.0193889
1.0243889,1.0243889
1.0293889,1.0293889
1.0343889,1.0343889
1.0393889,1.0393889
1.0443889,1.0443889
1.0493889,1.0493889
1.0543889,1.0543889
1.0593889,1.0593889
1.0643889,1.0643889
1.0693889,1.0693889
1.0743889,1.0743889
1.0793889,1.0793889
1.0843889,1.0843889
1.0893889,1.0893889
1.0943889,1.0943889
1.0993889,1.0993889
1.1043889,1.1043889
1.1093889,1.1093889
1.1143889,1.1143889
1.1193889,1.1193889
1.1243889,1.1243889
1.1293889,1.1293889
1.1343889,1.1343889
1.1393889,1.1393889
1.1443889,1.1443889
1.1493889,1.1493889
1.1543889,1.1543889
1.1593889,1.1593889
1.1643889,1.1643889
1.1693889,1.1693889
1.1743889,1.1743889
1.1793889,1.1793889
1.1843889,1.1843889
1.1893889,1.1893889
1.1943889,1.1943889
1.1993889,1.1993889
1.2043889,1.2043889
1.2093889,1.2093889
1.2143889,1.2143889
1.2193889,1.2193889
1.2243889,1.2243889
1.2293889,1.2293889
1.2343889,1.2343889
1.2393889,1.2393889
1.2443889,1.2443889
1.2493889,1.2493889
1.2543889,1.2543889
1.2593889,1.2593889
1.2643889,1.2643889
1.2693889,1.2693889
1.2743889,1.2743889
1.2793889,1.2793889
1.2843889,1.2843889
1.2893889,1.2893889
1.2943889,1.2943889
1.2993889,1.2993889
1.3043889,1.3043889
1.3093889,1.3093889
1.3143889,1.3143889
1.3193889,1.3193889
1.3243889,1.3243889
1.3293889,1.3293889
1.3343889,1.3343889
1.3393889,1.3393889
1.3443889,1.3443889
1.3493889,1.3493889
1.3543889,1.3543889
1.3593889,1.3593889
1.3643889,1.3643889
1.3693889,1.3693889
1.3743889,1.3743889
1.3793889,1.3793889
1.3843889,1.3843889
1.3893889,1.3893889
1.3943889,1.3943889
1.3993889,1.3993889
1.4043889,1.4043889
1.4093889,1.4093889
1.4143889,1.4143889
1.4193889,1.4193889
1.4243889,1.4243889
1.4293889,1.4293889
1.4343889,1.4343889
1.4393889,1.4393889
1.4443889,1.4443889
1.4493889,1.4493889
1.4543889,1.4543889
1.4593889,1.4593889
1.4643889,1.4643889
1.4693889,1.4693889
1.4743889,1.4743889
1.4793889,1.4793889
1.4843889,1.4843889
1.4893889,1.4893889
1.4943889,1.4943889
1.4993889,1.4993889
1.5043889,1.5043889
1.5093889,1.5093889
1.5143889,1.5143889
1.5193889,1.5193889
1.5243889,1.5243889
1.5293889,1.5293889
1.5343889,1.5343889
1.5393889,1.5393889
1.5443889,1.5443889
1.5493889,1.5493889
1.5543889,1.5543889
1.5593889,1.5593889
1.5643889,1.5643889
1.5693889,1.5693889
1.5743889,1.5743889
1.5793889,1.5793889
1.5843889,1.5843889
1.5893889,1.5893889
1.5943889,1.5943889
1.5993889,1.5993889
1.6043889,1.6043889
1.6093889,1.6093889
1.6143889,1.6143889
1.6193889,1.6193889
1.6243889,1.6243889
1.6293889,1.6293889
1.6343889,1.6343889
1.6393889,1.6393889
1.6443889,1.6443889
1.6493889,1.6493889
1.6543889,1.6543889
1.6593889,1.6593889
1.6643889,1.6643889
1.6693889,1.6693889
1.6743889,1.6743889
1.6793889,1.6793889
1.6843889,1.6843889
1.6893889,1.6893889
1.6943889,1.6943889
1.6993889,1.6993889
1.7043889,1.7043889
1.7093889,1.7093889
1.7143889,1.7143889
1.7193889,1.7193889
1.7243889,1.7243889
1.7293889,1.7293889
1.7343889,1.7343889
1.7393889,1.7393889
1.7443889,1.7443889
1.7493889,1.7493889
1.7543889,1.7543889
1.7593889,1.7593889
1.7643889,1.7643889
1.7693889,1.7693889
1.7743889,1.7743889
1.7793889,1.7793889
1.7843889,1.7843889
1.7893889,1.7893889
1.7943889,1.7943889
1.7993889,1.7993889
1.8043889,1.8043889
1.8093889,1.8093889
1.8143889,1.8143889
1.8193889,1.8193889
1.8243889,1.8243889
1.8293889,1.8293889
1.8343889,1.8343889
1.8393889,1.8393889
1.8443889,1.8443889
1.8493889,1.8493889
1.8543889,1.8543889
1.8593889,1.8593889
1.8643889,1.8643889
1.8693889,1.8693889
1.8743889,1.8743889
1.8793889,1.8793889
1.8843889,1.8843889
1.8893889,1.8893889
1.8943889,1.8943889
1.8993889,1.8993889
1.9043889,1.9043889
1.9093889,1.9093889
1.9143889,1.9143889
1.9193889,1.9193889
1.9243889,1.9243889
1.9293889,1.9293889
1.9343889,1.9343889
1.9393889,1.9393889
1.9443889,1.9443889
1.9493889,1.9493889
1.9543889,1.9543889
1.9593889,1.9593889
1.9643889,1.9643889
1.9693889,1.9693889
1.9743889,1.9743889
1.9793889,1.9793889
1.9843889,1.9843889
1.9893889,1.9893889
1.9943889,1.9943889
1.9993889,1.9993889
