# r[nm],ssd(r)[nm]
0.5502876,0.5502876
0.5552876,0.5552876
0.5602876,0.5602876
0.5652876,0.5652876
0.5702876,0.5702876
0.5752876,0.5752876
0.5802876,0.5802876
0.5852876,0.5852876
0.5902876,0.5902876
0.5952876,0.5952876
0.6002876,0.6002876
0.6052876,0.6052876
0.6102876,0.6102876
0.6152876,0.6152876
0.6202876,0.6202876
0.6252876,0.6252876
0.6302876,0.6302876
0.6352876,0.6352876
0.6402876,0.6402876
0.6452876,0.6452876
0.6502876,0.6502876
0.6552876,0.6552876
0.6602876,0.6602876
0.6652876,0.6652876
0.6702876,0.6702876
0.6752876,0.6752876
0.6802876,0.6802876
0.6852876,0.6852876
0.6902876,0.6902876
0.6952876,0.6952876
0.7002876,0.7002876
0.7052876,0.7052876
0.7102876,0.7102876
0.7152876,0.7152876
0.7202876,0.7202876
0.7252876,0.7252876
0.7302876,0.7302876
0.7352876,0.7352876
0.7402876,0.7402876
0.7452876,0.7452876
0.7502876,0.7502876
0.7552876,0.7552876
0.7602876,0.7602876
0.7652876,0.7652876
0.7702876,0.7702876
0.7752876,0.7752876
0.7802876,0.7802876
0.7852876,0.7852876
0.7902876,0.7902876
0.7952876,0.7952876
0.8002876,0.8002876
0.8052876,0.8052876
0.8102876,0.8102876
0.8152876,0.8152876
0.8202876,0.8202876
0.8252876,0.8252876
0.8302876,0.8302876
0.8352876,0.8352876
0.8402876,0.8402876
0.8452876,0.8452876
0.8502876,0.8502876
0.8552876,0.8552876
0.8602876,0.8602876
0.8652876,0.8652876
0.8702876,0.8702876
0.8752876,0.8752876
0.8802876,0.8802876
0.8852876,0.8852876
0.8902876,0.8902876
0.8952876,0.8952876
0.9002876,0.9002876
0.9052876,0.9052876
0.9102876,0.9102876
0.9152876,0.9152876
0.9202876,0.9202876
0.9252876,0.9252876
0.9302876,0.9302876
0.9352876,0.9352876
0.9402876,0.9402876
0.9452876,0.9452876
0.9502876,0.9502876
0.9552876,0.9552876
0.9602876,0.9602876
0.9652876,0.9652876
0.9702876,0.9702876
0.9752876,0.9752876
0.9802876,0.9802876
0.9852876,0.9852876
0.9902876,0.9902876
0.9952876,0.9952876
1.0002876,1.0002876
1.0052876,1.0052876
1.0102876,1.0102876
1.0152876,1.0152876
1.0202876,1.0202876
1.0252876,1.0252876
1.0302876,1.0302876
1.0352876,1.0352876
1.0402876,1.0402876
1.0452876,1.0452876
1.0502876,1.0502876
1.0552876,1.0552876
1.0602876,1.0602876
1.0652876,1.0652876
1.0702876,1.0702876
1.0752876,1.0752876
1.0802876,1.0802876
1.0852876,1.0852876
1.0902876,1.0902876
1.0952876,1.0952876
1.1002876,1.1002876
1.1052876,1.1052876
1.1102876,1.1102876
1.1152876,1.1152876
1.1202876,1.1202876
1.1252876,1.1252876
1.1302876,1.1302876
1.1352876,1.1352876
1.1402876,1.1402876
1.1452876,1.1452876
1.1502876,1.1502876
1.1552876,1.1552876
1.1602876,1.1602876
1.1652876,1.1652876
1.1702876,1.1702876
1.1752876,1.1752876
1.1802876,1.1802876
1.1852876,1.1852876
1.1902876,1.1902876
1.1952876,1.1952876
1.2002876,1.2002876
1.2052876,1.2052876
1.2102876,1.2102876
1.2152876,1.2152876
1.2202876,1.2202876
1.2252876,1.2252876
1.2302876,1.2302876
1.2352876,1.2352876
1.2402876,1.2402876
1.2452876,1.2452876
1.2502876,1.2502876
1.2552876,1.2552876
1.2602876,1.2602876
1.2652876,1.2652876
1.2702876,1.2702876
1.2752876,1.2752876
1.2802876,1.2802876
1.2852876,1.2852876
1.2902876,1.2902876
1.2952876,1.2952876
1.3002876,1.3002876
1.3052876,1.3052876
1.3102876,1.3102876
1.3152876,1.3152876
1.3202876,1.3202876
1.3252876,1.3252876
1.3302876,1.3302876
1.3352876,1.3352876
1.3402876,1.3402876
1.3452876,1.3452876
1.3502876,1.3502876
1.3552876,1.3552876
1.3602876,1.3602876
1.3652876,1.3652876
1.3702876,1.3702876
1.3752876,1.3752876
1.3802876,1.3802876
1.3852876,1.3852876
1.3902876,1.3902876
1.3952876,1.3952876
1.4002876,1.4002876
1.4052876,1.4052876
1.4102876,1.4102876
1.4152876,1.4152876
1.4202876,1.4202876
1.4252876,1.4252876
1.4302876,1.4302876
1.4352876,1.4352876
1.4402876,1.4402876
1.4452876,1.4452876
1.4502876,1.4502876
1.4552876,1.4552876
1.4602876,1.4602876
1.4652876,1.4652876
1.4702876,1.4702876
1.4752876,1.4752876
1.4802876,1.4802876
1.4852876,1.4852876
1.4902876,1.4902876
1.4952876,1.4952876
1.5002876,1.5002876
1.5052876,1.5052876
1.5102876,1.5102876
1.5152876,1.5152876
1.5202876,1.5202876
1.5252876,1.5252876
1.5302876,1.5302876
1.5352876,1.5352876
1.5402876,1.5402876
1.5452876,1.5452876
1.5502876,1.5502876
1.5552876,1.5552876
1.5602876,1.5602876
1.5652876,1.5652876
1.5702876,1.5702876
1.5752876,1.5752876
1.5802876,1.5802876
1.5852876,1.5852876
1.5902876,1.5902876
1.5952876,1.5952876
1.6002876,1.6002876
1.6052876,1.6052876
1.6102876,1.6102876
1.6152876,1.6152876
1.6202876,1.6202876
1.6252876,1.6252876
1.6302876,1.6302876
1.6352876,1.6352876
1.6402876,1.6402876
1.6452876,1.6452876
1.6502876,1.6502876
1.6552876,1.6552876
1.6602876,1.6602876
1.6652876,1.6652876
1.6702876,1.6702876
1.6752876,1.6752876
1.6802876,1.6802876
1.6852876,1.6852876
1.6902876,1.6902876
1.6952876,1.6952876
1.7002876,1.7002876
1.7052876,1.7052876
1.7102876,1.7102876
1.7152876,1.7152876
1.7202876,1.7202876
1.7252876,1.7252876
1.7302876,1.7302876
1.7352876,1.7352876
1.7402876,1.7402876
1.7452876,1.7452876
1.7502876,1.7502876
1.7552876,1.7552876
1.7602876,1.7602876
1.7652876,1.7652876
1.7702876,1.7702876
1.7752876,1.7752876
1.7802876,1.7802876
1.7852876,1.7852876
1.7902876,1.7902876
1.7952876,1.7952876
1.8002876,1.8002876
1.8052876,1.8052876
1.8102876,1.8102876
1.8152876,1.8152876
1.8202876,1.8202876
1.8252876,1.8252876
1.8302876,1.8302876
1.8352876,1.8352876
1.8402876,1.8402876
1.8452876,1.8452876
1.8502876,1.8502876
1.8552876,1.8552876
1.8602876,1.8602876
1.8652876,1.8652876
1.8702876,1.8702876
1.8752876,1.8752876
1.8802876,1.8802876
1.8852876,1.8852876
1.8902876,1.8902876
1.8952876,1.8952876
1.9002876,1.9002876
1.9052876,1.9052876
1.9102876,1.9102876
1.9152876,1.9152876
1.9202876,1.9202876
1.9252876,1.9252876
1.9302876,1.9302876
1.9352876,1.9352876
1.9402876,1.9402876
1.9452876,1.9452876
1.9502876,1.9502876
1.9552876,1.9552876
1.9602876,1.9602876
1.9652876,1.9652876
1.9702876,1.9702876
1.9752876,1.9752876
1.9802876,1.9802876
1.9852876,1.9852876
1.9902876,1.9902876
1.9952876,1.9952876
