# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol]
-0.9658526,-0.9658526,-0.7587298,34809.4534499,20951.3047045,161239.7050465,1308.4111297,112544.8802902,34809.4534499,34809.4534499,41034.7344273,25952.6447941
-0.9608526,-0.9608526,-0.7537298,37376.7873043,22495.7000731,173141.9954166,1402.8178193,120852.3098137,37376.7873043,37376.7873043,44061.2071944,27866.7542382
-0.9558526,-0.9558526,-0.7487298,39879.3207350,24011.8765365,184613.6805278,1505.1020423,128863.4772450,39879.3207350,39879.3207350,47011.2907075,29732.5508760
-0.9508526,-0.9508526,-0.7437298,42583.1060713,25648.8453139,197021.6700175,1614.9520709,137528.0477438,42583.1060713,42583.1060713,50198.6177761,31748.3935129
-0.9458526,-0.9458526,-0.7387298,39782.0476136,23949.8527143,184205.1597340,1498.3321060,128576.9447884,39782.0476136,39782.0476136,46896.6213775,29660.0276239
-0.9408526,-0.9408526,-0.7337298,36807.0741233,22148.1302233,170559.5106142,1377.5878846,119047.8814104,36807.0741233,36807.0741233,43389.6071902,27441.9971002
-0.9358526,-0.9358526,-0.7287298,32693.6873435,19653.9628226,151728.3623960,1207.4422037,105896.4629652,32693.6873435,32693.6873435,38540.5872436,24375.2076100
-0.9308526,-0.9308526,-0.7237298,29591.2298007,17772.9027357,137523.7323471,1079.1741244,95976.1931153,29591.2298007,29591.2298007,34883.2899085,22062.1296782
-0.9258526,-0.9258526,-0.7187298,27480.2322872,16493.0431652,127857.7188033,991.8356604,89225.6415583,27480.2322872,27480.2322872,32394.7641271,20488.2477811
-0.9208526,-0.9208526,-0.7137298,26343.2901352,15803.7564089,122651.5419227,944.5625519,85589.7595425,26343.2901352,26343.2901352,31054.4926020,19640.5856406
-0.9158526,-0.9158526,-0.7087298,26169.3010940,15698.2686039,121854.8831506,936.7339665,85033.3883408,26169.3010940,26169.3010940,30849.3875690,19510.8658279
-0.9108526,-0.9108526,-0.7037298,26953.6555564,16173.7484366,125447.0782731,968.0691520,87542.0817193,26953.6555564,26953.6555564,31774.0150443,20095.6515897
-0.9058526,-0.9058526,-0.6987298,28662.7887768,17209.9194353,133273.5524083,1038.7124094,93007.9171886,28662.7887768,28662.7887768,33788.8076034,21369.9182896
-0.9008526,-0.9008526,-0.6937298,31347.8242067,18837.7949285,145568.1749148,1149.2524972,101594.2317583,31347.8242067,31347.8242067,36954.0315548,23371.7816878
-0.8958526,-0.8958526,-0.6887298,34999.1593241,21051.6907812,162285.3112319,1300.5513954,113269.2106955,34999.1593241,34999.1593241,41258.3670729,26094.0824979
-0.8908526,-0.8908526,-0.6837298,38416.5496135,23122.0324634,177952.0192548,1441.8256864,124209.8986540,38416.5496135,38416.5496135,45286.9193500,28641.9626717
-0.8858526,-0.8858526,-0.6787298,40460.9523470,24361.4025696,187314.4851102,1525.5943802,130748.4124637,40460.9523470,40460.9523470,47696.9406205,30166.1939565
-0.8808526,-0.8808526,-0.6737298,40138.9392365,24168.1254336,185816.3923582,1513.4269436,129702.9621979,40138.9392365,40138.9392365,47317.3390709,29926.1128565
