# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
-0.9344515,-0.9344515,-0.8702320,18153.0919546,10642.6946296,73603.1170589,1111.7919955,51256.2543478,917595.3931086,9452287.0050899,67038405.8109885
-0.9294515,-0.9294515,-0.8652320,16895.3757524,9447.2578473,68690.3173069,1027.3418182,47798.9445997,860283.5122624,8902132.5541351,63381720.4359016
-0.9244515,-0.9244515,-0.8602320,16397.3688043,8800.3430642,66758.0471003,993.3699346,46443.9982307,835733.8095686,8586983.1541819,60758981.6990158
-0.9194515,-0.9194515,-0.8552320,16519.0825311,8761.5769971,67985.6054166,1008.6956101,46645.2500412,834216.6137504,8581478.0563542,60783132.6026252
-0.9144515,-0.9144515,-0.8502320,16495.1108410,8800.9193458,67279.2228487,1026.0808787,46207.3035481,804802.8409613,8072480.8149423,55894019.2496642
-0.9094515,-0.9094515,-0.8452320,15142.1748252,7950.4173272,61879.4243204,937.6190021,42438.1802360,739269.4147735,7411850.3203373,51292862.0125496
-0.9044515,-0.9044515,-0.8402320,14272.6337824,7423.4235495,58210.6108063,880.7521951,40017.3507441,697296.9802516,6989980.8958757,48362637.7039606
-0.8994515,-0.8994515,-0.8352320,13470.4175135,7073.9494888,54490.2883079,828.0245832,37785.4902320,658634.5123063,6601503.9547814,45664902.3547694
-0.8944515,-0.8944515,-0.8302320,13183.8737537,6797.8179031,53362.8713001,809.1115150,36990.6766917,645017.7975996,6466206.0904346,44735028.6535479
-0.8894515,-0.8894515,-0.8252320,13534.2879449,6963.5100383,54742.2345866,832.2259075,37963.0323071,661699.7805093,6632198.5259314,45877387.1261763
-0.8844515,-0.8844515,-0.8202320,14535.3146296,7560.3298057,58682.1163576,898.2782770,40740.4503358,709334.1009314,7106033.1470011,49137391.5486162
-0.8794515,-0.8794515,-0.8152320,16203.5387800,8602.2558055,65377.9111161,1008.2124457,45372.8695887,789019.3482496,7901053.2311831,54622320.1548141
-0.8744515,-0.8744515,-0.8102320,18224.3601745,10127.4370780,73286.6968017,1110.6102910,51174.2211173,889363.1120990,8907719.2097473,61603002.8504786
-0.8694515,-0.8694515,-0.8052320,16717.2051024,9526.8173822,67919.2202322,1011.3009337,47400.6482466,859363.9184224,8952501.6469341,64111456.4744639
-0.8644515,-0.8644515,-0.8002320,16306.9889808,9045.6140999,66285.5429951,985.0487069,46239.6089560,837968.9691648,8724448.4139623,62443951.7276325
-0.8594515,-0.8594515,-0.7952320,16747.1153314,9112.8906368,67986.5711509,1003.8493418,47430.6848114,856514.5769255,8889852.3086891,63458937.4862588
-0.8544515,-0.8544515,-0.7902320,17520.8504362,9608.3505580,72335.8813933,1056.1210442,49781.7413123,908118.8379235,9381396.8770315,66700540.7318802
-0.8494515,-0.8494515,-0.7852320,18134.8868516,9911.5063791,74461.5613831,1110.0370873,51218.7167565,917749.1547645,9461812.0313921,67155316.4535821
-0.8444515,-0.8444515,-0.7802320,17961.8991844,9810.9375648,74072.7623146,1088.5043201,50942.3281705,925159.3212943,9656326.5218875,69269243.9260849
-0.8394515,-0.8394515,-0.7752320,18589.2616260,10211.9012847,76949.0995095,1116.3433429,52963.0972421,976680.9497976,10337147.4806275,75035050.3034301
-0.8344515,-0.8344515,-0.7702320,19942.9493013,11075.1602919,82855.2556699,1186.9434566,57112.5671285,1071681.2873595,11520669.1321947,84711631.4811460
-0.8294515,-0.8294515,-0.7652320,21999.4483544,12380.9648484,91781.3883044,1296.2523729,63379.9216745,1213316.4181289,13271954.3977073,98963528.2020212
-0.8244515,-0.8244515,-0.7602320,24785.9218307,14139.9982133,103958.6208241,1442.3408152,71922.1685376,1409304.0583096,15718456.7112954,111150813.2754096
-0.8194515,-0.8194515,-0.7552320,28389.0958333,16397.7607441,119917.4825192,1625.2894656,83104.1699096,1673558.3262416,17635462.8615879,122997014.4721027
-0.8144515,-0.8144515,-0.7502320,32976.6389220,19246.2194687,133466.1750649,1847.4829730,94074.5327987,1692941.5523452,17564276.1933155,125401303.1253711
-0.8094515,-0.8094515,-0.7452320,34194.2761970,22122.2887453,136724.0000735,2114.4925874,96374.3637771,1726125.3004680,17832635.5005314,126851850.9282014
-0.8044515,-0.8044515,-0.7402320,35863.8199011,23205.1365629,143170.3035207,2250.7949313,100920.3476877,1799179.3797685,18511404.5274463,131215256.8022106
-0.7994515,-0.7994515,-0.7352320,38074.7958622,24636.8382012,151785.4087519,2400.6488875,106993.5893182,1899994.7888696,19482229.4235628,137690591.9866766
-0.7944515,-0.7944515,-0.7302320,40622.3588494,26284.6310067,161768.7425897,2571.4320547,114029.6387757,2019109.0743976,20653094.6572978,145658261.8169035
-0.7894515,-0.7894515,-0.7252320,43333.9898792,28036.6408989,172447.3276108,2751.5235987,121553.9526751,2148619.1304322,21947688.2333391,154607974.0847388
-0.7844515,-0.7844515,-0.7202320,43046.2351609,27162.3224862,172516.9773701,2715.6478384,121113.7713657,2162884.7155581,22308602.3085231,158500823.4583659
-0.7794515,-0.7794515,-0.7152320,41033.7089583,25871.3123400,164354.1635124,2589.5378836,115370.4605634,2054397.9729896,21128150.2128237,149725896.3403726
-0.7744515,-0.7744515,-0.7102320,38878.8025588,24484.8997889,155706.6368878,2451.6280375,109282.6107633,1943065.4006006,19950080.3674170,141164806.0501224
-0.7694515,-0.7694515,-0.7052320,36687.0466701,23071.9339323,146979.0565248,2309.2345029,103135.9173305,1833359.7231347,18814617.1928714,133066854.9722932
-0.7644515,-0.7644515,-0.7002320,34579.9632891,21711.4989551,138640.4757000,2170.6886045,97261.3712905,1730588.6244012,17770882.0189771,125746375.4934433
-0.7594515,-0.7594515,-0.6952320,32698.8227472,20495.3655141,131238.8725887,2045.5943138,92045.5166745,1641061.0591982,16878452.9720850,119592856.2678173
-0.7544515,-0.7544515,-0.6902320,31213.8373425,19533.9718743,125436.9631678,1945.4512954,87955.7162828,1572507.4449163,16211419.0935526,115098033.4544618
-0.7494515,-0.7494515,-0.6852320,30341.6047400,18757.8280224,122080.3438492,1802.5390540,85588.2147968,1534886.9234549,15866251.9504239,112909043.5035636
-0.7444515,-0.7444515,-0.6802320,28688.5261785,16860.9554649,121966.7307227,1585.7842185,85197.1626060,1541792.1050335,15975578.9941210,113921925.5761836
-0.7394515,-0.7394515,-0.6752320,24911.5798586,14524.7562123,105358.1900546,1409.8083209,73132.4481554,1469537.1295453,16602769.0872173,116107976.2948870
-0.7344515,-0.7344515,-0.6702320,22038.3303071,12731.9372035,92462.2761986,1270.3317075,64082.6915996,1261387.0790995,13961554.6749602,105028106.7092901
-0.7294515,-0.7294515,-0.6652320,19935.7017008,11411.1078376,83081.8951646,1166.3257233,57507.8067537,1103496.4979631,12087286.4238130,89652275.5303781
-0.7244515,-0.7244515,-0.6602320,18550.3805601,10537.2732976,76866.0569499,1099.3426585,53148.5067146,997446.6661931,10718982.6074229,78788244.4340658
-0.7194515,-0.7194515,-0.6552320,17892.2984996,10123.0728018,73738.1259792,1073.4109776,50958.7469726,937924.5258151,9907359.9659221,71792859.2420669
-0.7144515,-0.7144515,-0.6502320,18030.1706851,10217.1054599,73856.0967956,1095.3625943,51079.7326709,924324.7807974,9615934.1428578,68784771.0354757
-0.7094515,-0.7094515,-0.6452320,19096.2634491,10309.8111149,77734.5576384,1162.9074064,53844.4772509,960295.9334632,9860304.3132996,69738109.5238368
-0.7044515,-0.7044515,-0.6402320,18038.6901524,9585.2952739,73134.0766340,1086.7330430,51084.9652987,918950.7800496,9453788.3277005,66972172.3710281
-0.6994515,-0.6994515,-0.6352320,16926.8618672,9206.3570773,68109.6136148,1030.8923138,47862.1547861,860010.4765898,8886227.9034097,63187962.2739156
-0.6944515,-0.6944515,-0.6302320,16379.6317572,9267.1935855,65996.3412288,993.7357179,46369.0611414,835985.2611707,8663290.7032834,61757649.9570012
-0.6894515,-0.6894515,-0.6252320,16711.8319433,9912.5584893,67334.4654361,1015.0542296,47308.9346471,853298.2569244,8847831.9404143,63107067.3762216
-0.6844515,-0.6844515,-0.6202320,16657.0174755,9311.6632914,66553.6685243,1037.5972688,46643.9999288,811616.3012089,8133814.9958239,56275008.4088889
-0.6794515,-0.6794515,-0.6152320,14892.8039909,7952.1504430,59601.9128820,921.5656052,41742.1492096,727148.0056885,7289678.7717319,50442354.3629172
-0.6744515,-0.6744515,-0.6102320,13688.1940067,7135.6227057,54919.9567950,842.3730620,38394.9403885,669464.6794866,6713206.3555096,46459115.5180371
-0.6694515,-0.6694515,-0.6052320,13017.0418738,6836.0593730,52277.1940980,798.2225228,36530.8690294,637394.6378609,6393255.8246158,44251888.1512729
-0.6644515,-0.6644515,-0.6002320,12891.2834947,6684.7124772,51782.8598849,789.9681518,36181.3792837,631372.4258579,6333091.5177745,43836318.6590797
-0.6594515,-0.6594515,-0.5952320,13298.9279151,6801.6408071,53389.7830500,816.8122020,37313.2143011,650826.4636029,6527008.0694661,45173017.6796957
-0.6544515,-0.6544515,-0.5902320,14249.8992118,7319.0722217,57137.1787771,879.4122845,39954.0242537,696240.6571404,6979926.2490875,48296542.3972677
-0.6494515,-0.6494515,-0.5852320,15661.7931113,8163.1551897,63150.4008159,971.9677768,43879.3980705,763967.3146355,7657362.7779193,52980960.8422203
-0.6444515,-0.6444515,-0.5802320,17104.9169833,8816.5961910,70157.1149132,1050.2965640,47915.0688215,835035.7802512,8382585.0189810,58087645.1294446
-0.6394515,-0.6394515,-0.5752320,16393.1435021,9169.0479790,67107.0060397,996.2522782,46376.8445779,834401.2153735,8630691.9137989,61425567.7633013
-0.6344515,-0.6344515,-0.5702320,16570.7904991,9301.1014333,67158.5524214,1000.7178404,46850.8012270,841316.0576093,8687059.2805735,61733156.5679793
-0.6294515,-0.6294515,-0.5652320,17177.0147849,9964.2206459,69460.2545256,1041.6051011,48671.0969605,880708.0415966,9125544.3080508,64649163.7057999
-0.6244515,-0.6244515,-0.5602320,18432.9086291,11097.6371636,74345.7578689,1126.2095505,52117.0907494,937438.1943034,9700269.7541755,69069485.0956139
-0.6194515,-0.6194515,-0.5552320,18857.1439068,11764.3458409,75781.2258047,1156.5989038,53244.9992883,953826.3057249,9833790.5328487,69798541.9539511
-0.6144515,-0.6144515,-0.5502320,18057.2784368,11243.3939614,72987.1178400,1093.0452040,51240.2812719,932213.7291301,9745620.4916708,70006026.0677236
-0.6094515,-0.6094515,-0.5452320,18168.8918411,11307.3691360,73903.9544568,1086.1431763,51843.0112203,960167.3554404,10199408.7734397,74257309.9057470
-0.6044515,-0.6044515,-0.5402320,19074.5644024,11718.8885034,78129.8280462,1126.3194072,54765.9673491,1035109.9106010,11193106.6234442,82690158.8091249
-0.5994515,-0.5994515,-0.5352320,20720.4680887,12619.4773556,85508.9417474,1207.4095454,59916.3078538,1158913.2517854,12780217.2918188,95897385.1123522
-0.5944515,-0.5944515,-0.5302320,23113.4426094,14048.6868007,96186.4113985,1326.0025495,67397.4963595,1338548.2628916,15019558.2911511,113429750.8662049
-0.5894515,-0.5894515,-0.5252320,26328.2449651,16025.4840917,110684.9894651,1481.1982219,77545.2378600,1578205.7296764,16479303.2718003,117821986.9936986
-0.5844515,-0.5844515,-0.5202320,29652.9731022,17333.8555978,120834.2512316,1674.8406001,83870.5560591,1516799.2532411,15798814.9637059,113166616.6925984
-0.5794515,-0.5794515,-0.5152320,29624.3441778,17319.2122778,120572.7577557,1832.6359502,83689.9612146,1507705.1445860,15648867.8695855,111753165.4784332
-0.5744515,-0.5744515,-0.5102320,30314.9676183,17768.7992644,123170.9333917,1882.6556253,85523.8572358,1534366.8307962,15866918.9839764,112951153.6142899
-0.5694515,-0.5694515,-0.5052320,31475.5198129,18521.0871387,127652.6902520,1962.7153005,88684.1071982,1585176.0531935,16339332.0952583,115990421.4463078
-0.5644515,-0.5644515,-0.5002320,32921.3365752,19456.4434725,133295.8472696,2060.4325188,92661.5697751,1651580.2936482,16982767.0370938,120308655.7308037
-0.5594515,-0.5594515,-0.4952320,34508.1193324,20481.3557379,139537.0772951,2166.1064288,97059.0637488,1726950.7870086,17733078.9991062,125476020.3698834
-0.5544515,-0.5544515,-0.4902320,36117.8561687,21519.2838427,145916.8830644,2271.7689048,101552.5590262,1805929.7402907,18538943.6710037,131152047.5958651
-0.5494515,-0.5494515,-0.4852320,37651.3320948,22505.7902616,152050.3765768,2370.6784464,105870.5639750,1884085.7287672,19358513.8645037,137063173.1242164
-0.5444515,-0.5444515,-0.4802320,39024.9181201,23386.4493831,157614.7900199,2457.1022759,109785.3129800,1957767.9518231,20158022.1216869,142993457.0017521
-0.5394515,-0.5394515,-0.4752320,40170.0588443,24116.5116988,162347.5055943,2526.2811662,113111.3743962,2024084.1932383,20911580.0560255,148298939.0822183
-0.5344515,-0.5344515,-0.4702320,38848.8510602,23838.3761086,156131.7725757,2452.1477358,109141.0785934,1936954.1561892,19851701.9095214,140245009.6318755
-0.5294515,-0.5294515,-0.4652320,36555.0580400,22353.2059034,147175.3382983,2297.3223155,102827.4654017,1831369.7101721,18826942.4340885,133356788.9244743
-0.5244515,-0.5244515,-0.4602320,34669.7960125,21130.7313612,139868.2752666,2168.2569348,97674.8665213,1747404.2558197,18034480.6746475,128177923.2113480
-0.5194515,-0.5194515,-0.4552320,33415.3664545,20314.9935234,135080.1976986,2079.8568067,94296.3766760,1695370.1981693,17574955.3436366,125388434.2902220
-0.5144515,-0.5144515,-0.4502320,33076.4976536,20095.8985939,133958.6181699,1902.9024788,93501.0033308,1688924.2055528,17582160.0934588,125895794.5074704
-0.5094515,-0.5094515,-0.4452320,28665.1031448,17576.4470938,118865.8481941,1675.9580660,83172.6003086,1632125.4300808,18196858.0988895,129884436.2402392
-0.5044515,-0.5044515,-0.4402320,25230.6197667,15378.7048410,103921.8534352,1493.4295640,72689.5947440,1394001.9366409,15280331.5228512,114139485.6284459
-0.4994515,-0.4994515,-0.4352320,22673.2635414,13764.8228905,92876.7629311,1355.3932376,64934.7140729,1220789.9749324,13153630.8196188,96909489.6654830
-0.4944515,-0.4944515,-0.4302320,20962.9568970,12743.9926287,85465.2735072,1264.2619596,59727.9750864,1103459.4140239,11705576.9547095,85139601.4401217
