# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
-0.0639643,-0.0639643,0.0000000,19302.3248680,19302.3248680
-0.0539643,-0.0539643,0.0100000,14276.9601556,14276.9601556
-0.0439643,-0.0439643,0.0200000,10185.5667744,10185.5667744
-0.0339643,-0.0339643,0.0300000,7406.5047470,7406.5047470
-0.0239643,-0.0239643,0.0400000,5551.9223836,5551.9223836
-0.0139643,-0.0139643,0.0500000,4314.3485010,4314.3485010
-0.0039643,-0.0039643,0.0600000,3442.0688868,3442.0688868
0.0060357,0.0060357,0.0700000,2807.5107402,2807.5107402
0.0160357,0.0160357,0.0800000,2333.6351597,2333.6351597
0.0260357,0.0260357,0.0900000,1954.5710165,1954.5710165
0.0360357,0.0360357,0.1000000,1632.9241334,1609.6757307
0.0460357,0.0460357,0.1100000,1213.6774948,1191.1012258
0.0560357,0.0560357,0.1200000,811.5404569,788.1470700
0.0660357,0.0660357,0.1300000,498.8130737,478.1159884
0.0760357,0.0760357,0.1400000,299.9216216,279.0352883
0.0860357,0.0860357,0.1500000,183.8081825,163.1215048
0.0960357,0.0960357,0.1600000,112.9173114,93.0093807
0.1060357,0.1060357,0.1700000,67.7199430,49.0460987
0.1160357,0.1160357,0.1800000,37.9573097,20.6716554
0.1260357,0.1260357,0.1900000,17.9147360,2.0173335
0.1360357,0.1360357,0.2000000,4.2482608,-10.3091916
0.1460357,0.1460357,0.2100000,-5.0827354,-18.3595172
0.1560357,0.1560357,0.2200000,-11.3778389,-23.4366608
0.1660357,0.1660357,0.2300000,-15.5007194,-26.4090997
0.1760357,0.1760357,0.2400000,-18.0554443,-27.9613454
0.1860357,0.1860357,0.2500000,-19.4918108,-28.4611602
0.1960357,0.1960357,0.2600000,-20.1626555,-28.4613038
0.2060357,0.2060357,0.2700000,-20.3346518,-28.1074757
0.2160357,0.2160357,0.2800000,-20.1731733,-27.3508023
0.2260357,0.2260357,0.2900000,-19.7673935,-26.2472382
0.2360357,0.2360357,0.3000000,-19.1863356,-24.9067543
0.2460357,0.2460357,0.3100000,-18.4963018,-23.4425791
0.2560357,0.2560357,0.3200000,-17.7626249,-21.9217083
0.2660357,0.2660357,0.3300000,-17.0404849,-20.3940068
0.2760357,0.2760357,0.3400000,-16.3413827,-18.8988936
0.2860357,0.2860357,0.3500000,-15.6337545,-17.4692768
0.2960357,0.2960357,0.3600000,-14.8718413,-16.2222410
0.3060357,0.3060357,0.3700000,-14.0320239,-15.1670051
0.3160357,0.3160357,0.3800000,-13.1294994,-14.2452305
0.3260357,0.3260357,0.3900000,-12.2009987,-13.2735088
0.3360357,0.3360357,0.4000000,-11.2829104,-12.2841170
0.3460357,0.3460357,0.4100000,-10.4015985,-11.3205466
0.3560357,0.3560357,0.4200000,-9.5727048,-10.4084514
0.3660357,0.3660357,0.4300000,-8.8036485,-9.5597533
0.3760357,0.3760357,0.4400000,-8.0963993,-8.7828504
0.3860357,0.3860357,0.4500000,-7.4496306,-8.0762914
0.3960357,0.3960357,0.4600000,-6.8601848,-7.4255596
0.4060357,0.4060357,0.4700000,-6.3240052,-6.8304560
0.4160357,0.4160357,0.4800000,-5.8367034,-6.2886459
0.4260357,0.4260357,0.4900000,-5.3938910,-5.7965649
0.4360357,0.4360357,0.5000000,-4.9913648,-5.3501424
0.4460357,0.4460357,0.5100000,-4.6252016,-4.9452175
0.4560357,0.4560357,0.5200000,-4.2917988,-4.5777698
0.4660357,0.4660357,0.5300000,-3.9878835,-4.2441106
0.4760357,0.4760357,0.5400000,-3.7105028,-3.9407208
0.4860357,0.4860357,0.5500000,-3.4570050,-3.6644633
0.4960357,0.4960357,0.5600000,-3.2250155,-3.4125372
0.5060357,0.5060357,0.5700000,-3.0124123,-3.1824408
0.5160357,0.5160357,0.5800000,-2.8173003,-2.9719463
0.5260357,0.5260357,0.5900000,-2.6379878,-2.7790733
0.5360357,0.5360357,0.6000000,-2.4729646,-2.6020630
0.5460357,0.5460357,0.6100000,-2.3208820,-2.4393530
0.5560357,0.5560357,0.6200000,-2.1805342,-2.2895549
0.5660357,0.5660357,0.6300000,-2.0508427,-2.1514342
0.5760357,0.5760357,0.6400000,-1.9308415,-2.0238914
0.5860357,0.5860357,0.6500000,-1.8196646,-1.9059465
0.5960357,0.5960357,0.6600000,-1.7165345,-1.7967243
0.6060357,0.6060357,0.6700000,-1.6207525,-1.6954426
0.6160357,0.6160357,0.6800000,-1.5316895,-1.6014005
0.6260357,0.6260357,0.6900000,-1.4487788,-1.5139694
0.6360357,0.6360357,0.7000000,-1.3715088,-1.4325897
0.6460357,0.6460357,0.7100000,-1.2994172,-1.3567542
0.6560357,0.6560357,0.7200000,-1.2320856,-1.2859957
0.6660357,0.6660357,0.7300000,-1.1691349,-1.2199009
0.6760357,0.6760357,0.7400000,-1.1102212,-1.1581257
0.6860357,0.6860357,0.7500000,-1.0550320,-1.1003215
0.6960357,0.6960357,0.7600000,-1.0032829,-1.0461523
0.7060357,0.7060357,0.7700000,-0.9547148,-0.9953406
0.7160357,0.7160357,0.7800000,-0.9090916,-0.9476338
0.7260357,0.7260357,0.7900000,-0.8661975,-0.9028017
0.7360357,0.7360357,0.8000000,-0.8258352,-0.8606340
0.7460357,0.7460357,0.8100000,-0.7878241,-0.8209386
0.7560357,0.7560357,0.8200000,-0.7519988,-0.7835395
0.7660357,0.7660357,0.8300000,-0.7182073,-0.7482902
0.7760357,0.7760357,0.8400000,-0.6863101,-0.7150296
0.7860357,0.7860357,0.8500000,-0.6561790,-0.6836176
0.7960357,0.7960357,0.8600000,-0.6276958,-0.6539296
0.8060357,0.8060357,0.8700000,-0.6007517,-0.6258512
0.8160357,0.8160357,0.8800000,-0.5752462,-0.5992767
0.8260357,0.8260357,0.8900000,-0.5510867,-0.5741086
0.8360357,0.8360357,0.9000000,-0.5281873,-0.5502569
0.8460357,0.8460357,0.9100000,-0.5064689,-0.5276383
0.8560357,0.8560357,0.9200000,-0.4858579,-0.5061757
0.8660357,0.8660357,0.9300000,-0.4662862,-0.4857977
0.8760357,0.8760357,0.9400000,-0.4476907,-0.4664379
0.8860357,0.8860357,0.9500000,-0.4300127,-0.4480351
0.8960357,0.8960357,0.9600000,-0.4131976,-0.4305319
0.9060357,0.9060357,0.9700000,-0.3971948,-0.4138753
0.9160357,0.9160357,0.9800000,-0.3819570,-0.3980159
0.9260357,0.9260357,0.9900000,-0.3674402,-0.3829077
0.9360357,0.9360357,1.0000000,-0.3536034,-0.3685076
0.9460357,0.9460357,1.0100000,-0.3404082,-0.3547758
0.9560357,0.9560357,1.0200000,-0.3278190,-0.3416749
0.9660357,0.9660357,1.0300000,-0.3158022,-0.3291699
0.9760357,0.9760357,1.0400000,-0.3043267,-0.3172282
0.9860357,0.9860357,1.0500000,-0.2933632,-0.3058193
0.9960357,0.9960357,1.0600000,-0.2828843,-0.2949145
1.0060357,1.0060357,1.0700000,-0.2728642,-0.2844872
1.0160357,1.0160357,1.0800000,-0.2632790,-0.2745121
1.0260357,1.0260357,1.0900000,-0.2541059,-0.2649657
1.0360357,1.0360357,1.1000000,-0.2453238,-0.2558259
1.0460357,1.0460357,1.1100000,-0.2369128,-0.2470720
1.0560357,1.0560357,1.1200000,-0.2288541,-0.2386843
1.0660357,1.0660357,1.1300000,-0.2211300,-0.2306446
1.0760357,1.0760357,1.1400000,-0.2137239,-0.2229354
1.0860357,1.0860357,1.1500000,-0.2066202,-0.2155407
1.0960357,1.0960357,1.1600000,-0.1998042,-0.2084449
1.1060357,1.1060357,1.1700000,-0.1932619,-0.2016337
1.1160357,1.1160357,1.1800000,-0.1869802,-0.1950933
1.1260357,1.1260357,1.1900000,-0.1809468,-0.1888110
1.1360357,1.1360357,1.2000000,-0.1751500,-0.1827746
1.1460357,1.1460357,1.2100000,-0.1695786,-0.1769726
1.1560357,1.1560357,1.2200000,-0.1642223,-0.1713941
1.1660357,1.1660357,1.2300000,-0.1590713,-0.1660289
1.1760357,1.1760357,1.2400000,-0.1541160,-0.1608672
1.1860357,1.1860357,1.2500000,-0.1493478,-0.1558998
1.1960357,1.1960357,1.2600000,-0.1447581,-0.1511181
1.2060357,1.2060357,1.2700000,-0.1403391,-0.1465138
1.2160357,1.2160357,1.2800000,-0.1360833,-0.1420791
1.2260357,1.2260357,1.2900000,-0.1319834,-0.1378065
1.2360357,1.2360357,1.3000000,-0.1280327,-0.1336890
1.2460357,1.2460357,1.3100000,-0.1242248,-0.1297199
1.2560357,1.2560357,1.3200000,-0.1205535,-0.1258929
1.2660357,1.2660357,1.3300000,-0.1170131,-0.1222019
1.2760357,1.2760357,1.3400000,-0.1135980,-0.1186413
1.2860357,1.2860357,1.3500000,-0.1103030,-0.1152054
1.2960357,1.2960357,1.3600000,-0.1071230,-0.1118893
1.3060357,1.3060357,1.3700000,-0.1040534,-0.1086879
1.3160357,1.3160357,1.3800000,-0.1010895,-0.1055966
1.3260357,1.3260357,1.3900000,-0.0982272,-0.1026108
1.3360357,1.3360357,1.4000000,-0.0954623,-0.0997264
1.3460357,1.3460357,1.4100000,-0.0927908,-0.0969392
1.3560357,1.3560357,1.4200000,-0.0902091,-0.0942454
1.3660357,1.3660357,1.4300000,-0.0877136,-0.0916412
1.3760357,1.3760357,1.4400000,-0.0853010,-0.0891233
1.3860357,1.3860357,1.4500000,-0.0829678,-0.0866881
1.3960357,1.3960357,1.4600000,-0.0807112,-0.0843326
1.4060357,1.4060357,1.4700000,-0.0785281,-0.0820536
1.4160357,1.4160357,1.4800000,-0.0764157,-0.0798482
1.4260357,1.4260357,1.4900000,-0.0743713,-0.0777136
1.4360357,1.4360357,1.5000000,-0.0723923,-0.0756472
1.4460357,1.4460357,1.5100000,-0.0704763,-0.0736464
1.4560357,1.4560357,1.5200000,-0.0686210,-0.0717087
1.4660357,1.4660357,1.5300000,-0.0668240,-0.0698318
1.4760357,1.4760357,1.5400000,-0.0650832,-0.0680134
1.4860357,1.4860357,1.5500000,-0.0633966,-0.0662515
1.4960357,1.4960357,1.5600000,-0.0617622,-0.0645439
1.5060357,1.5060357,1.5700000,-0.0601780,-0.0628888
1.5160357,1.5160357,1.5800000,-0.0586423,-0.0612841
1.5260357,1.5260357,1.5900000,-0.0571533,-0.0597282
1.5360357,1.5360357,1.6000000,-0.0557095,-0.0582192
1.5460357,1.5460357,1.6100000,-0.0543090,-0.0567556
1.5560357,1.5560357,1.6200000,-0.0529505,-0.0553357
1.5660357,1.5660357,1.6300000,-0.0516325,-0.0539579
1.5760357,1.5760357,1.6400000,-0.0503535,-0.0526210
1.5860357,1.5860357,1.6500000,-0.0491123,-0.0513233
1.5960357,1.5960357,1.6600000,-0.0479074,-0.0500636
