# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm]
0.8950000,0.1450000,0.1099729,1592.3439939,-0.7499108
0.9000000,0.1500000,0.1149729,1281.7275072,-0.7434508
0.9050000,0.1550000,0.1199729,1032.3392071,-0.7367108
0.9100000,0.1600000,0.1249729,832.0612439,-0.7296860
0.9150000,0.1650000,0.1299729,671.1592465,-0.7220856
0.9200000,0.1700000,0.1349729,541.8070760,-0.7118218
0.9250000,0.1750000,0.1399729,437.6923213,-0.6932593
0.9300000,0.1800000,0.1449729,353.7487631,-0.6619968
0.9350000,0.1850000,0.1499729,285.9861559,-0.6226774
0.9400000,0.1900000,0.1549729,231.2795887,-0.5843628
0.9450000,0.1950000,0.1599729,187.1330160,-0.5518176
0.9500000,0.2000000,0.1649729,151.5169741,-0.5248003
0.9550000,0.2050000,0.1699729,122.7757788,-0.5007135
0.9600000,0.2100000,0.1749729,99.5646846,-0.4768106
0.9650000,0.2150000,0.1799729,80.7987408,-0.4515347
0.9700000,0.2200000,0.1849729,65.6060385,-0.4245209
0.9750000,0.2250000,0.1899729,53.2826601,-0.3953616
0.9800000,0.2300000,0.1949729,43.2518120,-0.3624010
0.9850000,0.2350000,0.1999729,35.0368112,-0.3237698
0.9900000,0.2400000,0.2049729,28.2537245,-0.2801695
0.9950000,0.2450000,0.2099729,22.6096927,-0.2348545
1.0000000,0.2500000,0.2149729,17.8892190,-0.1901230
1.0050000,0.2550000,0.2199729,13.9306665,-0.1455097
1.0100000,0.2600000,0.2249729,10.6072666,-0.0998770
1.0150000,0.2650000,0.2299729,7.8180435,-0.0538948
1.0200000,0.2700000,0.2349729,5.4832952,-0.0099670
1.0250000,0.2750000,0.2399729,3.5395998,0.0294521
1.0300000,0.2800000,0.2449729,1.9343116,0.0630510
1.0350000,0.2850000,0.2499729,0.6213617,0.0907517
1.0400000,0.2900000,0.2549729,-0.4409516,0.1132366
1.0450000,0.2950000,0.2599729,-1.2906753,0.1314630
1.0500000,0.3000000,0.2649729,-1.9621884,0.1463602
1.0550000,0.3050000,0.2699729,-2.4860112,0.1586948
1.0600000,0.3100000,0.2749729,-2.8887132,0.1690409
1.0650000,0.3150000,0.2799729,-3.1930109,0.1778047
1.0700000,0.3200000,0.2849729,-3.4180509,0.1852708
1.0750000,0.3250000,0.2899729,-3.5798195,0.1916524
1.0800000,0.3300000,0.2949729,-3.6915871,0.1971277
1.0850000,0.3350000,0.2999729,-3.7642963,0.2018539
1.0900000,0.3400000,0.3049729,-3.8068501,0.2059602
1.0950000,0.3450000,0.3099729,-3.8263253,0.2095326
1.1000000,0.3500000,0.3149729,-3.8281645,0.2126057
1.1050000,0.3550000,0.3199729,-3.8163936,0.2151711
1.1100000,0.3600000,0.3249729,-3.7938779,0.2172015
1.1150000,0.3650000,0.3299729,-3.7626116,0.2186805
1.1200000,0.3700000,0.3349729,-3.7240133,0.2196290
1.1250000,0.3750000,0.3399729,-3.6791910,0.2201149
1.1300000,0.3800000,0.3449729,-3.6291551,0.2202413
1.1350000,0.3850000,0.3499729,-3.5749751,0.2201185
1.1400000,0.3900000,0.3549729,-3.5178594,0.2198356
1.1450000,0.3950000,0.3599729,-3.4591453,0.2194449
1.1500000,0.4000000,0.3649729,-3.4002146,0.2189589
1.1550000,0.4050000,0.3699729,-3.3423595,0.2183575
1.1600000,0.4100000,0.3749729,-3.2866043,0.2176045
1.1650000,0.4150000,0.3799729,-3.2335414,0.2166690
1.1700000,0.4200000,0.3849729,-3.1832840,0.2155399
1.1750000,0.4250000,0.3899729,-3.1355457,0.2142287
1.1800000,0.4300000,0.3949729,-3.0897294,0.2127680
1.1850000,0.4350000,0.3999729,-3.0449431,0.2112061
1.1900000,0.4400000,0.4049729,-3.0000041,0.2095948
1.1950000,0.4450000,0.4099729,-2.9535452,0.2079742
1.2000000,0.4500000,0.4149729,-2.9042288,0.2063625
1.2050000,0.4550000,0.4199729,-2.8509852,0.2047581
1.2100000,0.4600000,0.4249729,-2.7931761,0.2031480
1.2150000,0.4650000,0.4299729,-2.7306436,0.2015173
1.2200000,0.4700000,0.4349729,-2.6636577,0.1998552
1.2250000,0.4750000,0.4399729,-2.5928055,0.1981566
1.2300000,0.4800000,0.4449729,-2.5188644,0.1964223
1.2350000,0.4850000,0.4499729,-2.4426895,0.1946568
1.2400000,0.4900000,0.4549729,-2.3651280,0.1928665
1.2450000,0.4950000,0.4599729,-2.2869639,0.1910588
1.2500000,0.5000000,0.4649729,-2.2088868,0.1892407
1.2550000,0.5050000,0.4699729,-2.1314795,0.1874188
1.2600000,0.5100000,0.4749729,-2.0552188,0.1855986
1.2650000,0.5150000,0.4799729,-1.9804820,0.1837845
1.2700000,0.5200000,0.4849729,-1.9075583,0.1819802
1.2750000,0.5250000,0.4899729,-1.8366611,0.1801887
1.2800000,0.5300000,0.4949729,-1.7679401,0.1784118
1.2850000,0.5350000,0.4999729,-1.7014926,0.1766514
1.2900000,0.5400000,0.5049729,-1.6373735,0.1749084
1.2950000,0.5450000,0.5099729,-1.5756039,0.1731837
1.3000000,0.5500000,0.5149729,-1.5161780,0.1714776
1.3050000,0.5550000,0.5199729,-1.4590697,0.1697906
1.3100000,0.5600000,0.5249729,-1.4042369,0.1681225
1.3150000,0.5650000,0.5299729,-1.3516258,0.1664735
1.3200000,0.5700000,0.5349729,-1.3011743,0.1648435
1.3250000,0.5750000,0.5399729,-1.2528141,0.1632321
1.3300000,0.5800000,0.5449729,-1.2064732,0.1616392
