# r[nm],d[nm],daligned[nm],Ucarbring(d)[kj/mol],UMincarbring(d)[kj/mol]
-0.0650393,-0.0650393,0.0000000,325875.9054480,325875.9054480
-0.0550393,-0.0550393,0.0100000,269788.8095211,269788.8095211
-0.0450393,-0.0450393,0.0200000,271275.0431886,271275.0431886
-0.0350393,-0.0350393,0.0300000,273906.2921438,273906.2921438
-0.0250393,-0.0250393,0.0400000,256495.3202162,256495.3202162
-0.0150393,-0.0150393,0.0500000,223370.3039068,223370.3039068
-0.0050393,-0.0050393,0.0600000,210833.5701731,210833.5701731
0.0049607,0.0049607,0.0700000,259400.4148609,259400.4148609
0.0149607,0.0149607,0.0800000,183176.6966760,183176.6966760
0.0249607,0.0249607,0.0900000,115488.5285586,115488.5285586
0.0349607,0.0349607,0.1000000,74592.5379010,74592.5379010
0.0449607,0.0449607,0.1100000,46675.1676131,46675.1676131
0.0549607,0.0549607,0.1200000,29174.4517557,29174.4517557
0.0649607,0.0649607,0.1300000,18827.6203193,18827.6203193
0.0749607,0.0749607,0.1400000,12304.1531684,12304.1531684
0.0849607,0.0849607,0.1500000,8109.0401238,8109.0401238
0.0949607,0.0949607,0.1600000,5358.1942144,5358.1942144
0.1049607,0.1049607,0.1700000,3537.3812375,3537.3812375
0.1149607,0.1149607,0.1800000,2327.5434759,2327.5434759
0.1249607,0.1249607,0.1900000,1548.6161228,1522.8297317
0.1349607,0.1349607,0.2000000,1013.4432869,987.8209105
0.1449607,0.1449607,0.2100000,657.9830097,632.6429487
0.1549607,0.1549607,0.2200000,422.4049398,397.4239617
0.1649607,0.1649607,0.2300000,266.2996082,242.2153487
0.1749607,0.1749607,0.2400000,162.5136089,140.3430647
0.1849607,0.1849607,0.2500000,94.3227489,73.3405133
0.1949607,0.1949607,0.2600000,50.2427847,30.1428404
0.2049607,0.2049607,0.2700000,21.9652439,3.1291784
0.2149607,0.2149607,0.2800000,3.8358527,-13.4041231
0.2249607,0.2249607,0.2900000,-7.7890249,-23.0620966
0.2349607,0.2349607,0.3000000,-15.2693507,-28.2773444
0.2449607,0.2449607,0.3100000,-19.9773755,-30.6577790
0.2549607,0.2549607,0.3200000,-22.6702189,-31.3312994
0.2649607,0.2649607,0.3300000,-23.8799281,-30.9625602
0.2749607,0.2749607,0.3400000,-24.0412941,-29.8637019
0.2849607,0.2849607,0.3500000,-23.5102721,-28.3605734
0.2949607,0.2949607,0.3600000,-22.6252209,-26.6861984
0.3049607,0.3049607,0.3700000,-21.7731637,-24.9504270
0.3149607,0.3149607,0.3800000,-21.1854004,-24.1862657
0.3249607,0.3249607,0.3900000,-20.7460543,-23.2473519
0.3349607,0.3349607,0.4000000,-20.2400883,-22.2019210
0.3449607,0.3449607,0.4100000,-19.5613206,-21.3572209
0.3549607,0.3549607,0.4200000,-18.7045954,-20.2718875
0.3649607,0.3649607,0.4300000,-17.7126288,-19.1329913
0.3749607,0.3749607,0.4400000,-16.6415690,-18.0485550
0.3849607,0.3849607,0.4500000,-15.5450755,-16.9100605
0.3949607,0.3949607,0.4600000,-14.4656167,-15.8076263
0.4049607,0.4049607,0.4700000,-13.4314228,-14.7228271
0.4149607,0.4149607,0.4800000,-12.4583240,-13.6679733
0.4249607,0.4249607,0.4900000,-11.5533081,-12.6778583
0.4349607,0.4349607,0.5000000,-10.7177437,-11.7771315
0.4449607,0.4449607,0.5100000,-9.9497072,-10.9296792
0.4549607,0.4549607,0.5200000,-9.2455027,-10.1426719
0.4649607,0.4649607,0.5300000,-8.6006019,-9.4172286
0.4749607,0.4749607,0.5400000,-8.0102049,-8.7513002
0.4849607,0.4849607,0.5500000,-7.4695625,-8.1412875
0.4949607,0.4949607,0.5600000,-6.9741517,-7.5829453
0.5049607,0.5049607,0.5700000,-6.5197628,-7.0721044
0.5149607,0.5149607,0.5800000,-6.1025335,-6.6042503
0.5249607,0.5249607,0.5900000,-5.7189528,-6.1753480
0.5349607,0.5349607,0.6000000,-5.3658479,-5.7817028
0.5449607,0.5449607,0.6100000,-5.0403618,-5.4199511
0.5549607,0.5549607,0.6200000,-4.7399274,-5.0870539
0.5649607,0.5649607,0.6300000,-4.4622411,-4.7802774
0.5749607,0.5749607,0.6400000,-4.2052358,-4.4971689
0.5849607,0.5849607,0.6500000,-3.9670567,-4.2355307
0.5949607,0.5949607,0.6600000,-3.7460386,-3.9933946
0.6049607,0.6049607,0.6700000,-3.5406852,-3.7689971
0.6149607,0.6149607,0.6800000,-3.3496503,-3.5607580
0.6249607,0.6249607,0.6900000,-3.1717219,-3.3672593
0.6349607,0.6349607,0.7000000,-3.0058069,-3.1872271
0.6449607,0.6449607,0.7100000,-2.8509187,-3.0195162
0.6549607,0.6549607,0.7200000,-2.7061650,-2.8631600
0.6649607,0.6649607,0.7300000,-2.5707380,-2.7171833
0.6749607,0.6749607,0.7400000,-2.4439055,-2.5807074
0.6849607,0.6849607,0.7500000,-2.3250026,-2.4529758
0.6949607,0.6949607,0.7600000,-2.2134250,-2.3333293
0.7049607,0.7049607,0.7700000,-2.1086223,-2.2211313
0.7149607,0.7149607,0.7800000,-2.0100930,-2.1157954
0.7249607,0.7249607,0.7900000,-1.9173792,-2.0168080
0.7349607,0.7349607,0.8000000,-1.8300624,-1.9237012
0.7449607,0.7449607,0.8100000,-1.7477597,-1.8360473
0.7549607,0.7549607,0.8200000,-1.6701201,-1.7534556
0.7649607,0.7649607,0.8300000,-1.5968218,-1.6755685
0.7749607,0.7749607,0.8400000,-1.5275689,-1.6020672
0.7849607,0.7849607,0.8500000,-1.4620897,-1.5326415
0.7949607,0.7949607,0.8600000,-1.4001338,-1.4670135
0.8049607,0.8049607,0.8700000,-1.3414704,-1.4049296
0.8149607,0.8149607,0.8800000,-1.2858867,-1.3461559
0.8249607,0.8249607,0.8900000,-1.2331861,-1.2904769
0.8349607,0.8349607,0.9000000,-1.1831868,-1.2376936
0.8449607,0.8449607,0.9100000,-1.1357206,-1.1876223
0.8549607,0.8549607,0.9200000,-1.0906315,-1.1400930
0.8649607,0.8649607,0.9300000,-1.0477751,-1.0949484
0.8749607,0.8749607,0.9400000,-1.0070172,-1.0520425
0.8849607,0.8849607,0.9500000,-0.9682332,-1.0112402
0.8949607,0.8949607,0.9600000,-0.9313072,-0.9724159
0.9049607,0.9049607,0.9700000,-0.8961314,-0.9354527
0.9149607,0.9149607,0.9800000,-0.8626052,-0.9002423
0.9249607,0.9249607,0.9900000,-0.8306351,-0.8666834
