# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
-0.2678726,-0.2678726,0.0000001,3759.4921152,3759.4921152
-0.2578726,-0.2578726,0.0100001,3546.3320832,3546.3320832
-0.2478726,-0.2478726,0.0200001,3309.9990282,3309.9990282
-0.2378726,-0.2378726,0.0300001,2778.0929002,2778.0929002
-0.2278726,-0.2278726,0.0400001,2280.0907945,2280.0907945
-0.2178726,-0.2178726,0.0500001,1859.6039716,1859.6039716
-0.2078726,-0.2078726,0.0600001,1297.4392817,1271.5980352
-0.1978726,-0.1978726,0.0700001,926.1173506,900.2761175
-0.1878726,-0.1878726,0.0800001,688.3510038,662.5104511
-0.1778726,-0.1778726,0.0900001,511.0020230,485.1636672
-0.1678726,-0.1678726,0.1000001,379.5090299,354.5977565
-0.1578726,-0.1578726,0.1100001,221.5066612,195.6654742
-0.1478726,-0.1478726,0.1200001,107.5280475,81.6868010
-0.1378726,-0.1378726,0.1300001,37.0257101,11.1844636
-0.1278726,-0.1278726,0.1400001,-7.3383187,-33.1795652
-0.1178726,-0.1178726,0.1500001,-35.3261672,-61.1674138
-0.1078726,-0.1078726,0.1600001,-52.6347918,-78.4760369
-0.0978726,-0.0978726,0.1700001,-62.7352914,-88.5761051
-0.0878726,-0.0878726,0.1800001,-67.9658118,-93.6863614
-0.0778726,-0.0778726,0.1900001,-81.0157094,-104.6871012
-0.0678726,-0.0678726,0.2000001,-93.1859196,-117.2970239
-0.0578726,-0.0578726,0.2100001,-105.9332632,-129.2387680
-0.0478726,-0.0478726,0.2200001,-124.8559013,-148.5143631
-0.0378726,-0.0378726,0.2300001,-134.5514130,-158.3012164
-0.0278726,-0.0278726,0.2400001,-138.0323541,-161.8564758
-0.0178726,-0.0178726,0.2500001,-137.4922473,-161.3502700
-0.0078726,-0.0078726,0.2600001,-134.4512040,-158.2290415
0.0021274,0.0021274,0.2700001,-130.1560772,-153.4601744
0.0121274,0.0121274,0.2800001,-125.2179275,-147.6939451
0.0221274,0.0221274,0.2900001,-119.6296151,-141.3698872
0.0321274,0.0321274,0.3000001,-113.5063293,-135.0528609
0.0421274,0.0421274,0.3100001,-107.1283542,-128.5914458
0.0521274,0.0521274,0.3200001,-100.7489535,-121.9372942
0.0621274,0.0621274,0.3300001,-94.5481759,-115.3195746
0.0721274,0.0721274,0.3400001,-88.8077992,-109.0590014
