# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm]
-0.1168813,-0.1168813,0.0808218,1710.2424168,0.0000000
-0.1118813,-0.1118813,0.0858218,1509.9292477,0.0000000
-0.1068813,-0.1068813,0.0908218,1326.5778564,0.0000000
-0.1018813,-0.1018813,0.0958218,1160.0335709,0.0000000
-0.0968813,-0.0968813,0.1008218,1009.8432981,0.0000000
-0.0918813,-0.0918813,0.1058218,875.3189130,0.0000000
-0.0868813,-0.0868813,0.1108218,755.5971721,0.0000000
-0.0818813,-0.0818813,0.1158218,649.6939826,0.0000000
-0.0768813,-0.0768813,0.1208218,556.5517598,0.0000000
-0.0718813,-0.0718813,0.1258218,475.0793242,0.0000000
-0.0668813,-0.0668813,0.1308218,404.1843132,0.0000000
-0.0618813,-0.0618813,0.1358218,342.7984658,0.0000000
-0.0568813,-0.0568813,0.1408218,289.8964764,0.0000000
-0.0518813,-0.0518813,0.1458218,244.5094486,0.0000000
-0.0468813,-0.0468813,0.1508218,205.7340982,0.0000000
-0.0418813,-0.0418813,0.1558218,172.7385831,0.0000000
-0.0368813,-0.0368813,0.1608218,144.7653700,0.0000000
-0.0318813,-0.0318813,0.1658218,121.1313465,0.0000000
-0.0268813,-0.0268813,0.1708218,101.2255849,0.0000000
-0.0218813,-0.0218813,0.1758218,84.5054630,0.0000000
-0.0168813,-0.0168813,0.1808218,70.4919253,0.0000000
-0.0118813,-0.0118813,0.1858218,58.7644758,0.0000000
-0.0068813,-0.0068813,0.1908218,48.9562198,0.0000000
-0.0018813,-0.0018813,0.1958218,40.7490733,0.0000000
0.0031187,0.0031187,0.2008218,33.8691658,0.0000000
0.0081187,0.0081187,0.2058218,28.0824416,0.0000000
0.0131187,0.0131187,0.2108218,23.1904700,0.0000000
0.0181187,0.0181187,0.2158218,19.0264814,0.0000000
0.0231187,0.0231187,0.2208218,15.4516459,0.0000000
0.0281187,0.0281187,0.2258218,12.3516080,0.0000000
0.0331187,0.0331187,0.2308218,9.6332840,0.0000000
0.0381187,0.0381187,0.2358218,7.2219226,0.0000000
0.0431187,0.0431187,0.2408218,5.0584256,0.0000000
0.0481187,0.0481187,0.2458218,3.0969206,0.0000000
0.0531187,0.0531187,0.2508218,1.3025764,0.0000000
0.0581187,0.0581187,0.2558218,-0.3503498,0.0000000
0.0631187,0.0631187,0.2608218,-1.8802440,0.0000000
0.0681187,0.0681187,0.2658218,-3.2996601,0.0000000
0.0731187,0.0731187,0.2708218,-4.6166480,0.0000000
0.0781187,0.0781187,0.2758218,-5.8359007,0.0000000
0.0831187,0.0831187,0.2808218,-6.9597331,0.0000000
0.0881187,0.0881187,0.2858218,-7.9889085,0.0000000
0.0931187,0.0931187,0.2908218,-8.9233266,0.0000000
0.0981187,0.0981187,0.2958218,-9.7625875,0.0000000
0.1031187,0.1031187,0.3008218,-10.5064409,0.0000000
0.1081187,0.1081187,0.3058218,-11.1551263,0.0000000
0.1131187,0.1131187,0.3108218,-11.7096064,0.0000000
0.1181187,0.1181187,0.3158218,-12.1716950,0.0000000
0.1231187,0.1231187,0.3208218,-12.5440851,0.0000000
0.1281187,0.1281187,0.3258218,-12.8302976,0.0000000
0.1331187,0.1331187,0.3308218,-13.0345746,0.0000000
0.1381187,0.1381187,0.3358218,-13.1617481,0.0000000
0.1431187,0.1431187,0.3408218,-13.2171047,0.0000000
0.1481187,0.1481187,0.3458218,-13.2062773,0.0000000
0.1531187,0.1531187,0.3508218,-13.1352183,0.0000000
0.1581187,0.1581187,0.3558218,-13.0103385,0.0000000
0.1631187,0.1631187,0.3608218,-12.8388509,0.0000000
0.1681187,0.1681187,0.3658218,-12.6292136,0.0000000
0.1731187,0.1731187,0.3708218,-12.3914092,0.0000000
0.1781187,0.1781187,0.3758218,-12.1367928,0.0000000
0.1831187,0.1831187,0.3808218,-11.8773606,0.0000000
0.1881187,0.1881187,0.3858218,-11.6244273,0.0000000
0.1931187,0.1931187,0.3908218,-11.3868924,0.0000000
0.1981187,0.1981187,0.3958218,-11.1696758,0.0000000
0.2031187,0.2031187,0.4008218,-10.9732663,0.0000000
0.2081187,0.2081187,0.4058218,-10.7952261,0.0000000
0.2131187,0.2131187,0.4108218,-10.6342867,0.0000000
0.2181187,0.2181187,0.4158218,-10.4984745,0.0000000
0.2231187,0.2231187,0.4208218,-10.4184808,0.0000000
0.2281187,0.2281187,0.4258218,-10.4568423,0.0000000
0.2331187,0.2331187,0.4308218,-10.6839394,0.0000000
0.2381187,0.2381187,0.4358218,-11.1152407,0.0000000
0.2431187,0.2431187,0.4408218,-11.6842018,0.0000000
0.2481187,0.2481187,0.4458218,-12.2952706,0.0000000
0.2531187,0.2531187,0.4508218,-12.8816096,0.0000000
0.2581187,0.2581187,0.4558218,-13.4132720,0.0000000
0.2631187,0.2631187,0.4608218,-13.8780524,0.0000000
0.2681187,0.2681187,0.4658218,-14.2661141,0.0000000
0.2731187,0.2731187,0.4708218,-14.5671438,0.0000000
0.2781187,0.2781187,0.4758218,-14.7737699,0.0000000
0.2831187,0.2831187,0.4808218,-14.8839262,0.0000000
0.2881187,0.2881187,0.4858218,-14.9003017,0.0000000
0.2931187,0.2931187,0.4908218,-14.8287134,0.0000000
0.2981187,0.2981187,0.4958218,-14.6770258,0.0000000
0.3031187,0.3031187,0.5008218,-14.4546676,0.0000000
0.3081187,0.3081187,0.5058218,-14.1721900,0.0000000
0.3131187,0.3131187,0.5108218,-13.8406399,0.0000000
0.3181187,0.3181187,0.5158218,-13.4708674,0.0000000
0.3231187,0.3231187,0.5208218,-13.0729557,0.0000000
0.3281187,0.3281187,0.5258218,-12.6558576,0.0000000
0.3331187,0.3331187,0.5308218,-12.2272356,0.0000000
0.3381187,0.3381187,0.5358218,-11.7934545,0.0000000
0.3431187,0.3431187,0.5408218,-11.3596672,0.0000000
0.3481187,0.3481187,0.5458218,-10.9299506,0.0000000
0.3531187,0.3531187,0.5508218,-10.5074575,0.0000000
0.3581187,0.3581187,0.5558218,-10.0945656,0.0000000
0.3631187,0.3631187,0.5608218,-9.6930153,0.0000000
0.3681187,0.3681187,0.5658218,-9.3040294,0.0000000
0.3731187,0.3731187,0.5708218,-8.9284164,0.0000000
0.3781187,0.3781187,0.5758218,-8.5666560,0.0000000
0.3831187,0.3831187,0.5808218,-8.2189700,0.0000000
0.3881187,0.3881187,0.5858218,-7.8853802,0.0000000
0.3931187,0.3931187,0.5908218,-7.5657550,0.0000000
0.3981187,0.3981187,0.5958218,-7.2598476,0.0000000
0.4031187,0.4031187,0.6008218,-6.9673253,0.0000000
0.4081187,0.4081187,0.6058218,-6.6877941,0.0000000
0.4131187,0.4131187,0.6108218,-6.4208177,0.0000000
0.4181187,0.4181187,0.6158218,-6.1659321,0.0000000
0.4231187,0.4231187,0.6208218,-5.9226575,0.0000000
0.4281187,0.4281187,0.6258218,-5.6905073,0.0000000
0.4331187,0.4331187,0.6308218,-5.4689953,0.0000000
0.4381187,0.4381187,0.6358218,-5.2576407,0.0000000
0.4431187,0.4431187,0.6408218,-5.0559723,0.0000000
0.4481187,0.4481187,0.6458218,-4.8635314,0.0000000
0.4531187,0.4531187,0.6508218,-4.6798738,0.0000000
0.4581187,0.4581187,0.6558218,-4.5045715,0.0000000
0.4631187,0.4631187,0.6608218,-4.3372129,0.0000000
0.4681187,0.4681187,0.6658218,-4.1774043,0.0000000
0.4731187,0.4731187,0.6708218,-4.0247692,0.0000000
0.4781187,0.4781187,0.6758218,-3.8789486,0.0000000
0.4831187,0.4831187,0.6808218,-3.7396009,0.0000000
0.4881187,0.4881187,0.6858218,-3.6064011,0.0000000
0.4931187,0.4931187,0.6908218,-3.4790407,0.0000000
0.4981187,0.4981187,0.6958218,-3.3572271,0.0000000
0.5031187,0.5031187,0.7008218,-3.2406826,0.0000000
0.5081187,0.5081187,0.7058218,-3.1291442,0.0000000
0.5131187,0.5131187,0.7108218,-3.0223630,0.0000000
0.5181187,0.5181187,0.7158218,-2.9201029,0.0000000
0.5231187,0.5231187,0.7208218,-2.8221409,0.0000000
0.5281187,0.5281187,0.7258218,-2.7282657,0.0000000
0.5331187,0.5331187,0.7308218,-2.6382774,0.0000000
0.5381187,0.5381187,0.7358218,-2.5519868,0.0000000
0.5431187,0.5431187,0.7408218,-2.4692150,0.0000000
0.5481187,0.5481187,0.7458218,-2.3897927,0.0000000
0.5531187,0.5531187,0.7508218,-2.3135596,0.0000000
0.5581187,0.5581187,0.7558218,-2.2403641,0.0000000
0.5631187,0.5631187,0.7608218,-2.1700626,0.0000000
0.5681187,0.5681187,0.7658218,-2.1025191,0.0000000
0.5731187,0.5731187,0.7708218,-2.0376051,0.0000000
0.5781187,0.5781187,0.7758218,-1.9751987,0.0000000
0.5831187,0.5831187,0.7808218,-1.9151843,0.0000000
0.5881187,0.5881187,0.7858218,-1.8574525,0.0000000
0.5931187,0.5931187,0.7908218,-1.8018998,0.0000000
0.5981187,0.5981187,0.7958218,-1.7484277,0.0000000
0.6031187,0.6031187,0.8008218,-1.6969431,0.0000000
0.6081187,0.6081187,0.8058218,-1.6473574,0.0000000
0.6131187,0.6131187,0.8108218,-1.5995869,0.0000000
0.6181187,0.6181187,0.8158218,-1.5535518,0.0000000
0.6231187,0.6231187,0.8208218,-1.5091765,0.0000000
0.6281187,0.6281187,0.8258218,-1.4663892,0.0000000
0.6331187,0.6331187,0.8308218,-1.4251217,0.0000000
0.6381187,0.6381187,0.8358218,-1.3853091,0.0000000
0.6431187,0.6431187,0.8408218,-1.3468898,0.0000000
0.6481187,0.6481187,0.8458218,-1.3098052,0.0000000
0.6531187,0.6531187,0.8508218,-1.2739995,0.0000000
0.6581187,0.6581187,0.8558218,-1.2394197,0.0000000
0.6631187,0.6631187,0.8608218,-1.2060152,0.0000000
0.6681187,0.6681187,0.8658218,-1.1737380,0.0000000
0.6731187,0.6731187,0.8708218,-1.1425422,0.0000000
0.6781187,0.6781187,0.8758218,-1.1123843,0.0000000
0.6831187,0.6831187,0.8808218,-1.0832227,0.0000000
0.6881187,0.6881187,0.8858218,-1.0550177,0.0000000
0.6931187,0.6931187,0.8908218,-1.0277314,0.0000000
