# r[nm],d[nm],daligned[nm],Ucline3(d)[kj/mol],UMincline3(d)[kj/mol]
0.7782667,0.0282667,-0.0000000,166849.1475487,166849.1475487
0.7882667,0.0382667,0.0100000,124894.0163584,124894.0163584
0.7982667,0.0482667,0.0200000,96655.7228733,96655.7228733
0.8082667,0.0582667,0.0300000,85425.7272702,85425.7272702
0.8182667,0.0682667,0.0400000,99336.1258189,99336.1258189
0.8282667,0.0782667,0.0500000,99571.9152682,99571.9152682
0.8382667,0.0882667,0.0600000,84735.1419182,84735.1419182
0.8482667,0.0982667,0.0700000,90812.8667224,90812.8667224
0.8582667,0.1082667,0.0800000,62014.6149758,62014.6149758
0.8682667,0.1182667,0.0900000,44338.7693408,44338.7693408
0.8782667,0.1282667,0.1000000,29070.9879096,29070.9879096
0.8882667,0.1382667,0.1100000,20589.3689542,20589.3689542
0.8982667,0.1482667,0.1200000,14852.0490172,14852.0490172
0.9082667,0.1582667,0.1300000,10279.5503228,10279.5503228
0.9182667,0.1682667,0.1400000,7097.8477005,7097.8477005
0.9282667,0.1782667,0.1500000,4112.8377941,4112.8377941
0.9382667,0.1882667,0.1600000,2507.2766301,2507.2766301
0.9482667,0.1982667,0.1700000,1630.0689344,1612.0482376
0.9582667,0.2082667,0.1800000,1112.3174527,1094.2967558
0.9682667,0.2182667,0.1900000,800.7098215,782.6891246
0.9782667,0.2282667,0.2000000,604.4127964,586.3920995
0.9882667,0.2382667,0.2100000,474.0650112,456.0443143
0.9982667,0.2482667,0.2200000,382.3120853,364.2913884
1.0082667,0.2582667,0.2300000,306.6882735,287.1418527
1.0182667,0.2682667,0.2400000,216.8419254,197.1293962
1.0282667,0.2782667,0.2500000,156.1789204,136.4872997
1.0382667,0.2882667,0.2600000,114.0079854,94.3840111
1.0482667,0.2982667,0.2700000,83.8396783,64.3773946
1.0582667,0.3082667,0.2800000,61.6892111,42.5427289
1.0682667,0.3182667,0.2900000,45.0786098,26.4193140
1.0782667,0.3282667,0.3000000,32.4979304,14.4123524
1.0882667,0.3382667,0.3100000,22.9636707,4.7383534
1.0982667,0.3482667,0.3200000,15.4271378,-2.5759866
1.1082667,0.3582667,0.3300000,9.0088434,-7.8634650
1.1182667,0.3682667,0.3400000,3.8789054,-11.9768095
1.1282667,0.3782667,0.3500000,0.2254023,-15.1544031
1.1382667,0.3882667,0.3600000,-2.1435175,-16.9912109
1.1482667,0.3982667,0.3700000,-3.5797650,-17.9758584
1.1582667,0.4082667,0.3800000,-4.4124897,-18.7275822
1.1682667,0.4182667,0.3900000,-4.9097859,-18.8937706
1.1782667,0.4282667,0.4000000,-5.3129934,-18.6553145
1.1882667,0.4382667,0.4100000,-5.7578038,-18.1424874
1.1982667,0.4482667,0.4200000,-6.2245500,-17.4495976
1.2082667,0.4582667,0.4300000,-6.6444575,-16.6450045
1.2182667,0.4682667,0.4400000,-6.9670286,-16.3583659
1.2282667,0.4782667,0.4500000,-7.1718009,-16.0696817
1.2382667,0.4882667,0.4600000,-7.2828728,-15.9601843
1.2482667,0.4982667,0.4700000,-7.3487716,-15.7145656
1.2582667,0.5082667,0.4800000,-7.4004895,-15.2066024
1.2682667,0.5182667,0.4900000,-7.4424212,-14.5964071
1.2782667,0.5282667,0.5000000,-7.4607154,-14.0531734
1.2882667,0.5382667,0.5100000,-7.4270586,-13.4289021
1.2982667,0.5482667,0.5200000,-7.3203204,-12.7595662
1.3082667,0.5582667,0.5300000,-7.1425158,-12.2494205
1.3182667,0.5682667,0.5400000,-6.9108310,-11.9432713
1.3282667,0.5782667,0.5500000,-6.6455055,-11.5965287
1.3382667,0.5882667,0.5600000,-6.3642451,-11.3473212
1.3482667,0.5982667,0.5700000,-6.0805464,-11.1061749
1.3582667,0.6082667,0.5800000,-5.8040894,-10.7599133
1.3682667,0.6182667,0.5900000,-5.5420373,-10.3408098
1.3782667,0.6282667,0.6000000,-5.2986972,-9.8738529
1.3882667,0.6382667,0.6100000,-5.0745435,-9.3784008
1.3982667,0.6482667,0.6200000,-4.8695567,-8.8693873
1.4082667,0.6582667,0.6300000,-4.6850054,-8.3582295
1.4182667,0.6682667,0.6400000,-4.5184607,-7.8535348
1.4282667,0.6782667,0.6500000,-4.3615635,-7.3616599
1.4382667,0.6882667,0.6600000,-4.2056756,-7.0386536
1.4482667,0.6982667,0.6700000,-4.0466462,-6.8345591
