# r[nm],ssd(r)[nm]
-0.9658526,-0.9658526
-0.9608526,-0.9608526
-0.9558526,-0.9558526
-0.9508526,-0.9508526
-0.9458526,-0.9458526
-0.9408526,-0.9408526
-0.9358526,-0.9358526
-0.9308526,-0.9308526
-0.9258526,-0.9258526
-0.9208526,-0.9208526
-0.9158526,-0.9158526
-0.9108526,-0.9108526
-0.9058526,-0.9058526
-0.9008526,-0.9008526
-0.8958526,-0.8958526
-0.8908526,-0.8908526
-0.8858526,-0.8858526
-0.8808526,-0.8808526
-0.8758526,-0.8758526
-0.8708526,-0.8708526
-0.8658526,-0.8658526
-0.8608526,-0.8608526
-0.8558526,-0.8558526
-0.8508526,-0.8508526
-0.8458526,-0.8458526
-0.8408526,-0.8408526
-0.8358526,-0.8358526
-0.8308526,-0.8308526
-0.8258526,-0.8258526
-0.8208526,-0.8208526
-0.8158526,-0.8158526
-0.8108526,-0.8108526
-0.8058526,-0.8058526
-0.8008526,-0.8008526
-0.7958526,-0.7958526
-0.7908526,-0.7908526
-0.7858526,-0.7858526
-0.7808526,-0.7808526
-0.7758526,-0.7758526
-0.7708526,-0.7708526
-0.7658526,-0.7658526
-0.7608526,-0.7608526
-0.7558526,-0.7558526
-0.7508526,-0.7508526
-0.7458526,-0.7458526
-0.7408526,-0.7408526
-0.7358526,-0.7358526
-0.7308526,-0.7308526
-0.7258526,-0.7258526
-0.7208526,-0.7208526
-0.7158526,-0.7158526
-0.7108526,-0.7108526
-0.7058526,-0.7058526
-0.7008526,-0.7008526
-0.6958526,-0.6958526
-0.6908526,-0.6908526
-0.6858526,-0.6858526
-0.6808526,-0.6808526
-0.6758526,-0.6758526
-0.6708526,-0.6708526
-0.6658526,-0.6658526
-0.6608526,-0.6608526
-0.6558526,-0.6558526
-0.6508526,-0.6508526
-0.6458526,-0.6458526
-0.6408526,-0.6408526
-0.6358526,-0.6358526
-0.6308526,-0.6308526
-0.6258526,-0.6258526
-0.6208526,-0.6208526
-0.6158526,-0.6158526
-0.6108526,-0.6108526
-0.6058526,-0.6058526
-0.6008526,-0.6008526
-0.5958526,-0.5958526
-0.5908526,-0.5908526
-0.5858526,-0.5858526
-0.5808526,-0.5808526
-0.5758526,-0.5758526
-0.5708526,-0.5708526
-0.5658526,-0.5658526
-0.5608526,-0.5608526
-0.5558526,-0.5558526
-0.5508526,-0.5508526
-0.5458526,-0.5458526
-0.5408526,-0.5408526
-0.5358526,-0.5358526
-0.5308526,-0.5308526
-0.5258526,-0.5258526
-0.5208526,-0.5208526
-0.5158526,-0.5158526
-0.5108526,-0.5108526
-0.5058526,-0.5058526
-0.5008526,-0.5008526
-0.4958526,-0.4958526
-0.4908526,-0.4908526
-0.4858526,-0.4858526
-0.4808526,-0.4808526
-0.4758526,-0.4758526
-0.4708526,-0.4708526
-0.4658526,-0.4658526
-0.4608526,-0.4608526
-0.4558526,-0.4558526
-0.4508526,-0.4508526
-0.4458526,-0.4458526
-0.4408526,-0.4408526
-0.4358526,-0.4358526
-0.4308526,-0.4308526
-0.4258526,-0.4258526
-0.4208526,-0.4208526
-0.4158526,-0.4158526
-0.4108526,-0.4108526
-0.4058526,-0.4058526
-0.4008526,-0.4008526
-0.3958526,-0.3958526
-0.3908526,-0.3908526
-0.3858526,-0.3858526
-0.3808526,-0.3808526
-0.3758526,-0.3758526
-0.3708526,-0.3708526
-0.3658526,-0.3658526
-0.3608526,-0.3608526
-0.3558526,-0.3558526
-0.3508526,-0.3508526
-0.3458526,-0.3458526
-0.3408526,-0.3408526
-0.3358526,-0.3358526
-0.3308526,-0.3308526
-0.3258526,-0.3258526
-0.3208526,-0.3208526
-0.3158526,-0.3158526
-0.3108526,-0.3108526
-0.3058526,-0.3058526
-0.3008526,-0.3008526
-0.2958526,-0.2958526
-0.2908526,-0.2908526
-0.2858526,-0.2858526
-0.2808526,-0.2808526
-0.2758526,-0.2758526
-0.2708526,-0.2708526
-0.2658526,-0.2658526
-0.2608526,-0.2608526
-0.2558526,-0.2558526
-0.2508526,-0.2508526
-0.2458526,-0.2458526
-0.2408526,-0.2408526
-0.2358526,-0.2358526
-0.2308526,-0.2308526
-0.2258526,-0.2258526
-0.2208526,-0.2208526
-0.2158526,-0.2158526
-0.2108526,-0.2108526
-0.2058526,-0.2058526
-0.2008526,-0.2008526
-0.1958526,-0.1958526
-0.1908526,-0.1908526
-0.1858526,-0.1858526
-0.1808526,-0.1808526
-0.1758526,-0.1758526
-0.1708526,-0.1708526
-0.1658526,-0.1658526
-0.1608526,-0.1608526
-0.1558526,-0.1558526
-0.1508526,-0.1508526
-0.1458526,-0.1458526
-0.1408526,-0.1408526
-0.1358526,-0.1358526
-0.1308526,-0.1308526
-0.1258526,-0.1258526
-0.1208526,-0.1208526
-0.1158526,-0.1158526
-0.1108526,-0.1108526
-0.1058526,-0.1058526
-0.1008526,-0.1008526
-0.0958526,-0.0958526
-0.0908526,-0.0908526
-0.0858526,-0.0858526
-0.0808526,-0.0808526
-0.0758526,-0.0758526
-0.0708526,-0.0708526
-0.0658526,-0.0658526
-0.0608526,-0.0608526
-0.0558526,-0.0558526
-0.0508526,-0.0508526
-0.0458526,-0.0458526
-0.0408526,-0.0408526
-0.0358526,-0.0358526
-0.0308526,-0.0308526
-0.0258526,-0.0258526
-0.0208526,-0.0208526
-0.0158526,-0.0158526
-0.0108526,-0.0108526
-0.0058526,-0.0058526
-0.0008526,-0.0008526
0.0041474,0.0041474
0.0091474,0.0091474
0.0141474,0.0141474
0.0191474,0.0191474
0.0241474,0.0241474
0.0291474,0.0291474
0.0341474,0.0341474
0.0391474,0.0391474
0.0441474,0.0441474
0.0491474,0.0491474
0.0541474,0.0541474
0.0591474,0.0591474
0.0641474,0.0641474
0.0691474,0.0691474
0.0741474,0.0741474
0.0791474,0.0791474
0.0841474,0.0841474
0.0891474,0.0891474
0.0941474,0.0941474
0.0991474,0.0991474
0.1041474,0.1041474
0.1091474,0.1091474
0.1141474,0.1141474
0.1191474,0.1191474
0.1241474,0.1241474
0.1291474,0.1291474
0.1341474,0.1341474
0.1391474,0.1391474
0.1441474,0.1441474
0.1491474,0.1491474
0.1541474,0.1541474
0.1591474,0.1591474
0.1641474,0.1641474
0.1691474,0.1691474
0.1741474,0.1741474
0.1791474,0.1791474
0.1841474,0.1841474
0.1891474,0.1891474
0.1941474,0.1941474
0.1991474,0.1991474
0.2041474,0.2041474
0.2091474,0.2091474
0.2141474,0.2141474
0.2191474,0.2191474
0.2241474,0.2241474
0.2291474,0.2291474
0.2341474,0.2341474
0.2391474,0.2391474
0.2441474,0.2441474
0.2491474,0.2491474
0.2541474,0.2541474
0.2591474,0.2591474
0.2641474,0.2641474
0.2691474,0.2691474
0.2741474,0.2741474
0.2791474,0.2791474
0.2841474,0.2841474
0.2891474,0.2891474
0.2941474,0.2941474
0.2991474,0.2991474
0.3041474,0.3041474
0.3091474,0.3091474
0.3141474,0.3141474
0.3191474,0.3191474
0.3241474,0.3241474
0.3291474,0.3291474
0.3341474,0.3341474
0.3391474,0.3391474
0.3441474,0.3441474
0.3491474,0.3491474
0.3541474,0.3541474
0.3591474,0.3591474
0.3641474,0.3641474
0.3691474,0.3691474
0.3741474,0.3741474
0.3791474,0.3791474
0.3841474,0.3841474
0.3891474,0.3891474
0.3941474,0.3941474
0.3991474,0.3991474
0.4041474,0.4041474
0.4091474,0.4091474
0.4141474,0.4141474
0.4191474,0.4191474
0.4241474,0.4241474
0.4291474,0.4291474
0.4341474,0.4341474
0.4391474,0.4391474
0.4441474,0.4441474
0.4491474,0.4491474
0.4541474,0.4541474
0.4591474,0.4591474
0.4641474,0.4641474
0.4691474,0.4691474
0.4741474,0.4741474
0.4791474,0.4791474
0.4841474,0.4841474
0.4891474,0.4891474
0.4941474,0.4941474
0.4991474,0.4991474
0.5041474,0.5041474
0.5091474,0.5091474
0.5141474,0.5141474
0.5191474,0.5191474
0.5241474,0.5241474
0.5291474,0.5291474
0.5341474,0.5341474
0.5391474,0.5391474
0.5441474,0.5441474
0.5491474,0.5491474
0.5541474,0.5541474
0.5591474,0.5591474
0.5641474,0.5641474
0.5691474,0.5691474
0.5741474,0.5741474
0.5791474,0.5791474
0.5841474,0.5841474
0.5891474,0.5891474
0.5941474,0.5941474
0.5991474,0.5991474
0.6041474,0.6041474
0.6091474,0.6091474
0.6141474,0.6141474
0.6191474,0.6191474
0.6241474,0.6241474
0.6291474,0.6291474
0.6341474,0.6341474
0.6391474,0.6391474
0.6441474,0.6441474
0.6491474,0.6491474
0.6541474,0.6541474
0.6591474,0.6591474
0.6641474,0.6641474
0.6691474,0.6691474
0.6741474,0.6741474
0.6791474,0.6791474
0.6841474,0.6841474
0.6891474,0.6891474
0.6941474,0.6941474
0.6991474,0.6991474
0.7041474,0.7041474
0.7091474,0.7091474
0.7141474,0.7141474
0.7191474,0.7191474
