# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol]
-1.5013569,-1.5013569,-1.2151707,6107.7290722,3201.6202231,25284.7803714,368.4562565,17304.6653772,5753.6306695,6461.8274748,7200.0280266,4553.6975562,6107.7290722,3201.6202231,25284.7803714,354.2234468,17304.6653772,5753.6306695,6461.8274748,7200.0280266,4553.6975562
-1.4963569,-1.4963569,-1.2101707,6133.7130050,3215.2623951,25387.0119695,370.2375846,17376.7329178,5779.6114823,6487.8145276,7230.6588948,4573.0702183,6133.7130050,3215.2623951,25387.0119695,355.9376303,17376.7329178,5779.6114823,6487.8145276,7230.6588948,4573.0702183
-1.4913569,-1.4913569,-1.2051707,6288.2753929,2447.4811851,25995.6595387,380.4428017,17805.6315111,5934.0498260,6642.5009598,7412.8630352,4688.3062348,6288.2753929,2447.4811851,25995.6595387,366.1206908,17805.6315111,5934.0498260,6642.5009598,7412.8630352,4688.3062348
-1.4863569,-1.4863569,-1.2001707,6568.3779903,1847.6194860,27098.7230559,398.8761962,18582.9098239,5774.6267293,6922.8436046,7743.0588457,4897.1404019,6568.3779903,1847.6194860,27098.7230559,384.5747992,18582.9098239,5774.6267293,6922.8436046,7743.0588457,4897.1404019
-1.4813569,-1.4813569,-1.1951707,6443.4457199,1411.5523051,28616.3970170,392.3132262,18227.1642639,5077.3520749,7324.1866933,7595.7838377,4803.9955083,6443.4457199,1395.9112057,28616.3970170,376.8118819,18227.1642639,5077.3520749,7324.1866933,7595.7838377,4803.9955083
-1.4763569,-1.4763569,-1.1901707,5939.0265550,1084.4460754,26629.0317653,359.3491498,16825.8249082,4572.6324656,7305.4206445,7001.1549533,4427.9191808,5939.0265550,1068.8049760,26629.0317653,343.7570049,16825.8249082,4572.6324656,7305.4206445,7001.1549533,4427.9191808
-1.4713569,-1.4713569,-1.1851707,5594.8797063,860.9702368,25272.5229939,336.8975233,15869.0920517,4228.0910642,6961.6683484,6595.4612942,4171.3359818,5594.8797063,845.3291375,25272.5229939,321.2742823,15869.0920517,4228.0910642,6961.6683484,6595.4612942,4171.3359818
-1.4663569,-1.4663569,-1.1801707,5382.2755563,722.5364376,24433.9642497,323.0893613,15277.3870462,4015.0161984,6749.5349141,6344.8352725,4012.8261679,5382.2755563,706.8953383,24433.9642497,307.4549548,15277.3870462,4015.0161984,6749.5349141,6344.8352725,4012.8261679
-1.4613569,-1.4613569,-1.1751707,5275.7442001,652.6761518,24013.2051068,316.2491065,14980.1288024,3907.9573470,6643.5310532,6219.2519762,3933.4003174,5275.7442001,637.0350525,24013.2051068,300.6105697,14980.1288024,3907.9573470,6643.5310532,6219.2519762,3933.4003174
-1.4563569,-1.4563569,-1.1701707,5252.6484928,636.7619921,23921.1859331,314.8838236,14914.5585529,3884.2976798,6620.9993057,6192.0258602,3916.1810098,5252.6484928,621.1208928,23921.1859331,299.2437265,14914.5585529,3884.2976798,6620.9993057,6192.0258602,3916.1810098
