# r[nm],d[nm],daligned[nm],Ucline(d)[kj/mol]
-0.5897124,-0.5897124,-0.4162905,1485084.9327153
-0.5797124,-0.5797124,-0.4062905,2076987.9291679
-0.5697124,-0.5697124,-0.3962905,3391588.6337630
-0.5597124,-0.5597124,-0.3862905,3314710.1147943
-0.5497124,-0.5497124,-0.3762905,2282211.1226098
-0.5397124,-0.5397124,-0.3662905,2260305.6286497
-0.5297124,-0.5297124,-0.3562905,2506656.1285333
-0.5197124,-0.5197124,-0.3462905,3308731.1074620
-0.5097124,-0.5097124,-0.3362905,2603204.2932394
-0.4997124,-0.4997124,-0.3262905,2135003.5967914
-0.4897124,-0.4897124,-0.3162905,1819954.4842190
-0.4797124,-0.4797124,-0.3062905,1708438.3642449
-0.4697124,-0.4697124,-0.2962905,1844779.5902001
-0.4597124,-0.4597124,-0.2862905,1489739.8719147
-0.4497124,-0.4497124,-0.2762905,1310437.6004168
-0.4397124,-0.4397124,-0.2662905,1219253.7113072
-0.4297124,-0.4297124,-0.2562905,1186032.1669485
-0.4197124,-0.4197124,-0.2462905,1409070.5575960
-0.4097124,-0.4097124,-0.2362905,1634735.0345940
-0.3997124,-0.3997124,-0.2262905,1455869.2904074
-0.3897124,-0.3897124,-0.2162905,1735501.2309447
-0.3797124,-0.3797124,-0.2062905,2355519.3696373
-0.3697124,-0.3697124,-0.1962905,2201424.6511193
-0.3597124,-0.3597124,-0.1862905,2655055.8142871
-0.3497124,-0.3497124,-0.1762905,3573474.1277890
-0.3397124,-0.3397124,-0.1662905,3590790.0824956
-0.3297124,-0.3297124,-0.1562905,2922272.5367365
-0.3197124,-0.3197124,-0.1462905,1776100.1120820
-0.3097124,-0.3097124,-0.1362905,1275793.8813780
-0.2997124,-0.2997124,-0.1262905,1157592.8284300
-0.2897124,-0.2897124,-0.1162905,1321515.4164791
-0.2797124,-0.2797124,-0.1062905,1010508.9240409
-0.2697124,-0.2697124,-0.0962905,865304.9324927
-0.2597124,-0.2597124,-0.0862905,698736.5027792
-0.2497124,-0.2497124,-0.0762905,552143.6477761
-0.2397124,-0.2397124,-0.0662905,519588.3016745
-0.2297124,-0.2297124,-0.0562905,527281.0085084
