# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol]
0.2338333,0.2338333,0.2415394,-7.0044582,-9.9819235,36.7774346
0.2388333,0.2388333,0.2465394,-8.6571068,-10.7402090,24.7850999
0.2438333,0.2438333,0.2515394,-9.9679310,-11.3608528,14.9174463
0.2488333,0.2488333,0.2565394,-11.0124459,-11.8781359,6.8269847
0.2538333,0.2538333,0.2615394,-11.8566669,-12.3053253,0.2181451
0.2588333,0.2588333,0.2665394,-12.5499223,-12.6420587,-5.1557945
0.2638333,0.2638333,0.2715394,-13.1200123,-12.8846120,-9.4993599
0.2688333,0.2688333,0.2765394,-13.5768171,-13.0322650,-12.9838849
0.2738333,0.2738333,0.2815394,-13.9217510,-13.0884461,-15.7555013
0.2788333,0.2788333,0.2865394,-14.1559667,-13.0592679,-17.9412318
0.2838333,0.2838333,0.2915394,-14.2836832,-12.9522423,-19.6533212
0.2888333,0.2888333,0.2965394,-14.3119334,-12.7759410,-20.9898800
0.2938333,0.2938333,0.3015394,-14.2494936,-12.5399515,-22.0308917
0.2988333,0.2988333,0.3065394,-14.1063150,-12.2545582,-22.8336331
0.3038333,0.3038333,0.3115394,-13.8932717,-11.9301499,-23.4335100
0.3088333,0.3088333,0.3165394,-13.6217883,-11.5766022,-23.8511816
0.3138333,0.3138333,0.3215394,-13.3032830,-11.2028216,-24.1010408
0.3188333,0.3188333,0.3265394,-12.9485955,-10.8165026,-24.1965725
0.3238333,0.3238333,0.3315394,-12.5675529,-10.4240656,-24.1522079
0.3288333,0.3288333,0.3365394,-12.1687274,-10.0307145,-23.9834240
0.3338333,0.3338333,0.3415394,-11.7593641,-9.6405610,-23.7063749
0.3388333,0.3388333,0.3465394,-11.3454278,-9.2567749,-23.3374211
0.3438333,0.3438333,0.3515394,-10.9317187,-8.8817370,-22.8926006
0.3488333,0.3488333,0.3565394,-10.5220194,-8.5171805,-22.3871056
0.3538333,0.3538333,0.3615394,-10.1192477,-8.1643160,-21.8348581
0.3588333,0.3588333,0.3665394,-9.7256022,-7.8239376,-21.2482418
0.3638333,0.3638333,0.3715394,-9.3426919,-7.4965112,-20.6379928
0.3688333,0.3688333,0.3765394,-8.9716489,-7.1822477,-20.0132165
0.3738333,0.3738333,0.3815394,-8.6132234,-6.8811610,-19.3814907
0.3788333,0.3788333,0.3865394,-8.2678630,-6.5931159,-18.7490160
0.3838333,0.3838333,0.3915394,-7.9357775,-6.3178654,-18.1207859
0.3888333,0.3888333,0.3965394,-7.6169919,-6.0550810,-17.5007572
0.3938333,0.3938333,0.4015394,-7.3113892,-5.8043764,-16.8920105
0.3988333,0.3988333,0.4065394,-7.0187450,-5.5653256,-16.2968948
0.4038333,0.4038333,0.4115394,-6.7387549,-5.3374781,-15.7171539
0.4088333,0.4088333,0.4165394,-6.4710567,-5.1203698,-15.1540358
0.4138333,0.4138333,0.4215394,-6.2152478,-4.9135316,-14.6083845
0.4188333,0.4188333,0.4265394,-5.9708989,-4.7164963,-14.0807178
0.4238333,0.4238333,0.4315394,-5.7375650,-4.5288033,-13.5712919
0.4288333,0.4288333,0.4365394,-5.5147938,-4.3500026,-13.0801548
0.4338333,0.4338333,0.4415394,-5.3021325,-4.1796573,-12.6071901
0.4388333,0.4388333,0.4465394,-5.0991322,-4.0173452,-12.1521536
0.4438333,0.4438333,0.4515394,-4.9053523,-3.8626607,-11.7147026
0.4488333,0.4488333,0.4565394,-4.7203632,-3.7152148,-11.2944200
0.4538333,0.4538333,0.4615394,-4.5437479,-3.5746360,-10.8908343
0.4588333,0.4588333,0.4665394,-4.3751040,-3.4405700,-10.5034349
0.4638333,0.4638333,0.4715394,-4.2140444,-3.3126798,-10.1316854
0.4688333,0.4688333,0.4765394,-4.0601975,-3.1906452,-9.7750339
0.4738333,0.4738333,0.4815394,-3.9132081,-3.0741624,-9.4329207
0.4788333,0.4788333,0.4865394,-3.7727368,-2.9629437,-9.1047854
0.4838333,0.4838333,0.4915394,-3.6384603,-2.8567165,-8.7900717
0.4888333,0.4888333,0.4965394,-3.5100706,-2.7552228,-8.4882317
0.4938333,0.4938333,0.5015394,-3.3872752,-2.6582188,-8.1987285
0.4988333,0.4988333,0.5065394,-3.2697959,-2.5654740,-7.9210388
0.5038333,0.5038333,0.5115394,-3.1573691,-2.4767706,-7.6546546
0.5088333,0.5088333,0.5165394,-3.0497445,-2.3919027,-7.3990844
0.5138333,0.5138333,0.5215394,-2.9466848,-2.3106760,-7.1538538
0.5188333,0.5188333,0.5265394,-2.8479655,-2.2329069,-6.9185060
0.5238333,0.5238333,0.5315394,-2.7533735,-2.1584220,-6.6926023
0.5288333,0.5288333,0.5365394,-2.6627073,-2.0870575,-6.4757217
0.5338333,0.5338333,0.5415394,-2.5757760,-2.0186588,-6.2674609
0.5388333,0.5388333,0.5465394,-2.4923988,-1.9530797,-6.0674341
0.5438333,0.5438333,0.5515394,-2.4124046,-1.8901823,-5.8752727
0.5488333,0.5488333,0.5565394,-2.3356314,-1.8298359,-5.6906242
0.5538333,0.5538333,0.5615394,-2.2619259,-1.7719175,-5.5131527
0.5588333,0.5588333,0.5665394,-2.1911427,-1.7163104,-5.3425376
0.5638333,0.5638333,0.5715394,-2.1231443,-1.6629044,-5.1784731
0.5688333,0.5688333,0.5765394,-2.0578005,-1.6115954,-5.0206681
0.5738333,0.5738333,0.5815394,-1.9949880,-1.5622848,-4.8688451
0.5788333,0.5788333,0.5865394,-1.9345897,-1.5148792,-4.7227396
0.5838333,0.5838333,0.5915394,-1.8764949,-1.4692903,-4.5821002
0.5888333,0.5888333,0.5965394,-1.8205985,-1.4254346,-4.4466872
0.5938333,0.5938333,0.6015394,-1.7668011,-1.3832329,-4.3162724
0.5988333,0.5988333,0.6065394,-1.7150082,-1.3426101,-4.1906387
0.6038333,0.6038333,0.6115394,-1.6651303,-1.3034951,-4.0695794
0.6088333,0.6088333,0.6165394,-1.6170824,-1.2658205,-3.9528975
0.6138333,0.6138333,0.6215394,-1.5707838,-1.2295224,-3.8404057
0.6188333,0.6188333,0.6265394,-1.5261580,-1.1945401,-3.7319256
0.6238333,0.6238333,0.6315394,-1.4831323,-1.1608161,-3.6272873
0.6288333,0.6288333,0.6365394,-1.4416376,-1.1282957,-3.5263290
0.6338333,0.6338333,0.6415394,-1.4016083,-1.0969270,-3.4288966
0.6388333,0.6388333,0.6465394,-1.3629821,-1.0666608,-3.3348432
0.6438333,0.6438333,0.6515394,-1.3256995,-1.0374502,-3.2440290
0.6488333,0.6488333,0.6565394,-1.2897044,-1.0092508,-3.1563207
0.6538333,0.6538333,0.6615394,-1.2549429,-0.9820200,-3.0715913
0.6588333,0.6588333,0.6665394,-1.2213640,-0.9557177,-2.9897196
0.6638333,0.6638333,0.6715394,-1.1889192,-0.9303056,-2.9105902
0.6688333,0.6688333,0.6765394,-1.1575621,-0.9057472,-2.8340929
0.6738333,0.6738333,0.6815394,-1.1272487,-0.8820077,-2.7601227
0.6788333,0.6788333,0.6865394,-1.0979369,-0.8590541,-2.6885793
0.6838333,0.6838333,0.6915394,-1.0695868,-0.8368548,-2.6193671
0.6888333,0.6888333,0.6965394,-1.0421601,-0.8153799,-2.5523948
0.6938333,0.6938333,0.7015394,-1.0156204,-0.7946006,-2.4875751
0.6988333,0.6988333,0.7065394,-0.9899330,-0.7744896,-2.4248248
0.7038333,0.7038333,0.7115394,-0.9650648,-0.7550209,-2.3640643
0.7088333,0.7088333,0.7165394,-0.9409842,-0.7361695,-2.3052176
0.7138333,0.7138333,0.7215394,-0.9176608,-0.7179119,-2.2482121
0.7188333,0.7188333,0.7265394,-0.8950660,-0.7002252,-2.1929783
0.7238333,0.7238333,0.7315394,-0.8731720,-0.6830878,-2.1394498
0.7288333,0.7288333,0.7365394,-0.8519526,-0.6664791,-2.0875631
0.7338333,0.7338333,0.7415394,-0.8313826,-0.6503791,-2.0372574
0.7388333,0.7388333,0.7465394,-0.8114378,-0.6347692,-1.9884745
0.7438333,0.7438333,0.7515394,-0.7920953,-0.6196310,-1.9411589
0.7488333,0.7488333,0.7565394,-0.7733330,-0.6049474,-1.8952571
0.7538333,0.7538333,0.7615394,-0.7551298,-0.5907017,-1.8507182
0.7588333,0.7588333,0.7665394,-0.7374655,-0.5768782,-1.8074933
0.7638333,0.7638333,0.7715394,-0.7203208,-0.5634616,-1.7655355
0.7688333,0.7688333,0.7765394,-0.7036771,-0.5504374,-1.7248000
0.7738333,0.7738333,0.7815394,-0.6875166,-0.5377917,-1.6852436
0.7788333,0.7788333,0.7865394,-0.6718225,-0.5255112,-1.6468251
0.7838333,0.7838333,0.7915394,-0.6565783,-0.5135830,-1.6095050
0.7888333,0.7888333,0.7965394,-0.6417684,-0.5019948,-1.5732453
0.7938333,0.7938333,0.8015394,-0.6273778,-0.4907350,-1.5380094
0.7988333,0.7988333,0.8065394,-0.6133922,-0.4797922,-1.5037626
0.8038333,0.8038333,0.8115394,-0.5997976,-0.4691556,-1.4704711
0.8088333,0.8088333,0.8165394,-0.5865809,-0.4588149,-1.4381028
0.8138333,0.8138333,0.8215394,-0.5737293,-0.4487599,-1.4066267
0.8188333,0.8188333,0.8265394,-0.5612306,-0.4389812,-1.3760129
0.8238333,0.8238333,0.8315394,-0.5490731,-0.4294696,-1.3462331
0.8288333,0.8288333,0.8365394,-0.5372454,-0.4202162,-1.3172596
0.8338333,0.8338333,0.8415394,-0.5257367,-0.4112124,-1.2890661
0.8388333,0.8388333,0.8465394,-0.5145366,-0.4024502,-1.2616272
0.8438333,0.8438333,0.8515394,-0.5036351,-0.3939217,-1.2349183
0.8488333,0.8488333,0.8565394,-0.4930225,-0.3856193,-1.2089162
0.8538333,0.8538333,0.8615394,-0.4826895,-0.3775358,-1.1835980
0.8588333,0.8588333,0.8665394,-0.4726272,-0.3696642,-1.1589421
0.8638333,0.8638333,0.8715394,-0.4628271,-0.3619976,-1.1349275
0.8688333,0.8688333,0.8765394,-0.4532808,-0.3545298,-1.1115340
0.8738333,0.8738333,0.8815394,-0.4439804,-0.3472543,-1.0887422
0.8788333,0.8788333,0.8865394,-0.4349182,-0.3401653,-1.0665334
0.8838333,0.8838333,0.8915394,-0.4260869,-0.3332570,-1.0448896
0.8888333,0.8888333,0.8965394,-0.4174793,-0.3265236,-1.0237933
0.8938333,0.8938333,0.9015394,-0.4090885,-0.3199600,-1.0032279
0.8988333,0.8988333,0.9065394,-0.4009080,-0.3135609,-0.9831772
0.9038333,0.9038333,0.9115394,-0.3929313,-0.3073213,-0.9636256
0.9088333,0.9088333,0.9165394,-0.3851524,-0.3012364,-0.9445580
0.9138333,0.9138333,0.9215394,-0.3775653,-0.2953016,-0.9259601
0.9188333,0.9188333,0.9265394,-0.3701642,-0.2895124,-0.9078178
0.9238333,0.9238333,0.9315394,-0.3629437,-0.2838645,-0.8901177
0.9288333,0.9288333,0.9365394,-0.3558984,-0.2783536,-0.8728467
0.9338333,0.9338333,0.9415394,-0.3490233,-0.2729758,-0.8559923
0.9388333,0.9388333,0.9465394,-0.3423132,-0.2677272,-0.8395423
0.9438333,0.9438333,0.9515394,-0.3357635,-0.2626041,-0.8234850
0.9488333,0.9488333,0.9565394,-0.3293694,-0.2576028,-0.8078091
0.9538333,0.9538333,0.9615394,-0.3231266,-0.2527198,-0.7925037
0.9588333,0.9588333,0.9665394,-0.3170307,-0.2479517,-0.7775581
0.9638333,0.9638333,0.9715394,-0.3110776,-0.2432953,-0.7629623
0.9688333,0.9688333,0.9765394,-0.3052631,-0.2387473,-0.7487062
0.9738333,0.9738333,0.9815394,-0.2995835,-0.2343049,-0.7347804
0.9788333,0.9788333,0.9865394,-0.2940348,-0.2299649,-0.7211756
0.9838333,0.9838333,0.9915394,-0.2886135,-0.2257246,-0.7078829
0.9888333,0.9888333,0.9965394,-0.2833161,-0.2215812,-0.6948937
0.9938333,0.9938333,1.0015394,-0.2781391,-0.2175320,-0.6821995
0.9988333,0.9988333,1.0065394,-0.2730793,-0.2135744,-0.6697924
1.0038333,1.0038333,1.0115394,-0.2681333,-0.2097059,-0.6576645
1.0088333,1.0088333,1.0165394,-0.2632982,-0.2059242,-0.6458083
1.0138333,1.0138333,1.0215394,-0.2585710,-0.2022268,-0.6342163
1.0188333,1.0188333,1.0265394,-0.2539487,-0.1986115,-0.6228816
1.0238333,1.0238333,1.0315394,-0.2494285,-0.1950761,-0.6117971
1.0288333,1.0288333,1.0365394,-0.2450078,-0.1916184,-0.6009564
1.0338333,1.0338333,1.0415394,-0.2406838,-0.1882365,-0.5903528
1.0388333,1.0388333,1.0465394,-0.2364541,-0.1849283,-0.5799803
1.0438333,1.0438333,1.0515394,-0.2323161,-0.1816918,-0.5698326
1.0488333,1.0488333,1.0565394,-0.2282675,-0.1785253,-0.5599040
1.0538333,1.0538333,1.0615394,-0.2243059,-0.1754268,-0.5501887
1.0588333,1.0588333,1.0665394,-0.2204291,-0.1723947,-0.5406813
1.0638333,1.0638333,1.0715394,-0.2166349,-0.1694272,-0.5313763
1.0688333,1.0688333,1.0765394,-0.2129212,-0.1665226,-0.5222687
1.0738333,1.0738333,1.0815394,-0.2092859,-0.1636794,-0.5133533
1.0788333,1.0788333,1.0865394,-0.2057271,-0.1608960,-0.5046253
1.0838333,1.0838333,1.0915394,-0.2022428,-0.1581708,-0.4960800
1.0888333,1.0888333,1.0965394,-0.1988311,-0.1555025,-0.4877128
1.0938333,1.0938333,1.1015394,-0.1954902,-0.1528895,-0.4795191
1.0988333,1.0988333,1.1065394,-0.1922183,-0.1503305,-0.4714947
1.1038333,1.1038333,1.1115394,-0.1890138,-0.1478243,-0.4636354
1.1088333,1.1088333,1.1165394,-0.1858750,-0.1453693,-0.4559371
1.1138333,1.1138333,1.1215394,-0.1828002,-0.1429645,-0.4483959
1.1188333,1.1188333,1.1265394,-0.1797879,-0.1406086,-0.4410078
1.1238333,1.1238333,1.1315394,-0.1768365,-0.1383003,-0.4337692
1.1288333,1.1288333,1.1365394,-0.1739446,-0.1360385,-0.4266764
1.1338333,1.1338333,1.1415394,-0.1711108,-0.1338222,-0.4197260
1.1388333,1.1388333,1.1465394,-0.1683335,-0.1316501,-0.4129144
1.1438333,1.1438333,1.1515394,-0.1656116,-0.1295213,-0.4062383
1.1488333,1.1488333,1.1565394,-0.1629437,-0.1274346,-0.3996946
1.1538333,1.1538333,1.1615394,-0.1603284,-0.1253892,-0.3932801
1.1588333,1.1588333,1.1665394,-0.1577645,-0.1233841,-0.3869917
1.1638333,1.1638333,1.1715394,-0.1552509,-0.1214181,-0.3808264
1.1688333,1.1688333,1.1765394,-0.1527863,-0.1194906,-0.3747814
1.1738333,1.1738333,1.1815394,-0.1503696,-0.1176005,-0.3688538
1.1788333,1.1788333,1.1865394,-0.1479997,-0.1157470,-0.3630410
1.1838333,1.1838333,1.1915394,-0.1456755,-0.1139293,-0.3573402
1.1888333,1.1888333,1.1965394,-0.1433959,-0.1121464,-0.3517489
1.1938333,1.1938333,1.2015394,-0.1411599,-0.1103977,-0.3462645
1.1988333,1.1988333,1.2065394,-0.1389666,-0.1086823,-0.3408847
1.2038333,1.2038333,1.2115394,-0.1368149,-0.1069995,-0.3356069
1.2088333,1.2088333,1.2165394,-0.1347039,-0.1053485,-0.3304290
1.2138333,1.2138333,1.2215394,-0.1326327,-0.1037286,-0.3253487
1.2188333,1.2188333,1.2265394,-0.1306003,-0.1021391,-0.3203636
1.2238333,1.2238333,1.2315394,-0.1286060,-0.1005794,-0.3154718
1.2288333,1.2288333,1.2365394,-0.1266488,-0.0990487,-0.3106712
1.2338333,1.2338333,1.2415394,-0.1247280,-0.0975464,-0.3059596
1.2388333,1.2388333,1.2465394,-0.1228426,-0.0960719,-0.3013352
1.2438333,1.2438333,1.2515394,-0.1209921,-0.0946246,-0.2967959
1.2488333,1.2488333,1.2565394,-0.1191755,-0.0932039,-0.2923400
1.2538333,1.2538333,1.2615394,-0.1173921,-0.0918091,-0.2879656
1.2588333,1.2588333,1.2665394,-0.1156412,-0.0904398,-0.2836709
1.2638333,1.2638333,1.2715394,-0.1139222,-0.0890954,-0.2794542
1.2688333,1.2688333,1.2765394,-0.1122342,-0.0877752,-0.2753138
1.2738333,1.2738333,1.2815394,-0.1105767,-0.0864789,-0.2712481
1.2788333,1.2788333,1.2865394,-0.1089489,-0.0852059,-0.2672553
1.2838333,1.2838333,1.2915394,-0.1073503,-0.0839557,-0.2633341
1.2888333,1.2888333,1.2965394,-0.1057803,-0.0827277,-0.2594828
1.2938333,1.2938333,1.3015394,-0.1042381,-0.0815216,-0.2557000
1.2988333,1.2988333,1.3065394,-0.1027233,-0.0803369,-0.2519842
1.3038333,1.3038333,1.3115394,-0.1012352,-0.0791731,-0.2483341
1.3088333,1.3088333,1.3165394,-0.0997733,-0.0780298,-0.2447481
1.3138333,1.3138333,1.3215394,-0.0983370,-0.0769065,-0.2412250
1.3188333,1.3188333,1.3265394,-0.0969259,-0.0758029,-0.2377635
1.3238333,1.3238333,1.3315394,-0.0955393,-0.0747185,-0.2343622
1.3288333,1.3288333,1.3365394,-0.0941768,-0.0736529,-0.2310200
1.3338333,1.3338333,1.3415394,-0.0928378,-0.0726057,-0.2277356
1.3388333,1.3388333,1.3465394,-0.0915219,-0.0715766,-0.2245078
1.3438333,1.3438333,1.3515394,-0.0902287,-0.0705652,-0.2213355
1.3488333,1.3488333,1.3565394,-0.0889576,-0.0695711,-0.2182175
1.3538333,1.3538333,1.3615394,-0.0877082,-0.0685939,-0.2151528
1.3588333,1.3588333,1.3665394,-0.0864801,-0.0676334,-0.2121402
1.3638333,1.3638333,1.3715394,-0.0852727,-0.0666892,-0.2091786
1.3688333,1.3688333,1.3765394,-0.0840858,-0.0657610,-0.2062671
1.3738333,1.3738333,1.3815394,-0.0829189,-0.0648484,-0.2034047
1.3788333,1.3788333,1.3865394,-0.0817716,-0.0639511,-0.2005904
1.3838333,1.3838333,1.3915394,-0.0806435,-0.0630688,-0.1978231
1.3888333,1.3888333,1.3965394,-0.0795342,-0.0622013,-0.1951021
1.3938333,1.3938333,1.4015394,-0.0784434,-0.0613482,-0.1924263
1.3988333,1.3988333,1.4065394,-0.0773707,-0.0605092,-0.1897948
1.4038333,1.4038333,1.4115394,-0.0763157,-0.0596841,-0.1872069
1.4088333,1.4088333,1.4165394,-0.0752780,-0.0588726,-0.1846616
1.4138333,1.4138333,1.4215394,-0.0742575,-0.0580745,-0.1821581
1.4188333,1.4188333,1.4265394,-0.0732536,-0.0572894,-0.1796956
1.4238333,1.4238333,1.4315394,-0.0722661,-0.0565171,-0.1772733
1.4288333,1.4288333,1.4365394,-0.0712947,-0.0557574,-0.1748904
1.4338333,1.4338333,1.4415394,-0.0703391,-0.0550100,-0.1725461
1.4388333,1.4388333,1.4465394,-0.0693989,-0.0542747,-0.1702398
1.4438333,1.4438333,1.4515394,-0.0684738,-0.0535512,-0.1679707
1.4488333,1.4488333,1.4565394,-0.0675637,-0.0528394,-0.1657380
1.4538333,1.4538333,1.4615394,-0.0666681,-0.0521390,-0.1635412
1.4588333,1.4588333,1.4665394,-0.0657868,-0.0514498,-0.1613794
1.4638333,1.4638333,1.4715394,-0.0649196,-0.0507716,-0.1592521
1.4688333,1.4688333,1.4765394,-0.0640662,-0.0501041,-0.1571585
1.4738333,1.4738333,1.4815394,-0.0632262,-0.0494472,-0.1550982
1.4788333,1.4788333,1.4865394,-0.0623996,-0.0488007,-0.1530703
1.4838333,1.4838333,1.4915394,-0.0615859,-0.0481644,-0.1510744
1.4888333,1.4888333,1.4965394,-0.0607850,-0.0475380,-0.1491098
1.4938333,1.4938333,1.5015394,-0.0599967,-0.0469215,-0.1471759
1.4988333,1.4988333,1.5065394,-0.0592207,-0.0463146,-0.1452723
1.5038333,1.5038333,1.5115394,-0.0584567,-0.0457171,-0.1433982
1.5088333,1.5088333,1.5165394,-0.0577046,-0.0451289,-0.1415533
1.5138333,1.5138333,1.5215394,-0.0569641,-0.0445498,-0.1397368
1.5188333,1.5188333,1.5265394,-0.0562351,-0.0439796,-0.1379484
1.5238333,1.5238333,1.5315394,-0.0555172,-0.0434182,-0.1361876
1.5288333,1.5288333,1.5365394,-0.0548104,-0.0428655,-0.1344537
1.5338333,1.5338333,1.5415394,-0.0541144,-0.0423211,-0.1327463
1.5388333,1.5388333,1.5465394,-0.0534290,-0.0417851,-0.1310650
1.5438333,1.5438333,1.5515394,-0.0527540,-0.0412572,-0.1294093
1.5488333,1.5488333,1.5565394,-0.0520893,-0.0407374,-0.1277787
1.5538333,1.5538333,1.5615394,-0.0514346,-0.0402254,-0.1261727
1.5588333,1.5588333,1.5665394,-0.0507898,-0.0397211,-0.1245910
1.5638333,1.5638333,1.5715394,-0.0501547,-0.0392244,-0.1230330
1.5688333,1.5688333,1.5765394,-0.0495292,-0.0387352,-0.1214985
1.5738333,1.5738333,1.5815394,-0.0489129,-0.0382532,-0.1199869
1.5788333,1.5788333,1.5865394,-0.0483059,-0.0377785,-0.1184978
1.5838333,1.5838333,1.5915394,-0.0477079,-0.0373108,-0.1170309
1.5888333,1.5888333,1.5965394,-0.0471188,-0.0368501,-0.1155858
1.5938333,1.5938333,1.6015394,-0.0465384,-0.0363962,-0.1141620
1.5988333,1.5988333,1.6065394,-0.0459666,-0.0359490,-0.1127593
1.6038333,1.6038333,1.6115394,-0.0454032,-0.0355084,-0.1113772
1.6088333,1.6088333,1.6165394,-0.0448481,-0.0350742,-0.1100154
1.6138333,1.6138333,1.6215394,-0.0443011,-0.0346464,-0.1086736
1.6188333,1.6188333,1.6265394,-0.0437620,-0.0342249,-0.1073513
1.6238333,1.6238333,1.6315394,-0.0432309,-0.0338095,-0.1060483
1.6288333,1.6288333,1.6365394,-0.0427074,-0.0334001,-0.1047642
1.6338333,1.6338333,1.6415394,-0.0421915,-0.0329966,-0.1034988
1.6388333,1.6388333,1.6465394,-0.0416831,-0.0325990,-0.1022516
1.6438333,1.6438333,1.6515394,-0.0411820,-0.0322071,-0.1010224
1.6488333,1.6488333,1.6565394,-0.0406882,-0.0318209,-0.0998109
1.6538333,1.6538333,1.6615394,-0.0402014,-0.0314402,-0.0986167
1.6588333,1.6588333,1.6665394,-0.0397215,-0.0310649,-0.0974396
1.6638333,1.6638333,1.6715394,-0.0392485,-0.0306950,-0.0962793
1.6688333,1.6688333,1.6765394,-0.0387823,-0.0303303,-0.0951356
1.6738333,1.6738333,1.6815394,-0.0383226,-0.0299709,-0.0940080
1.6788333,1.6788333,1.6865394,-0.0378695,-0.0296165,-0.0928965
1.6838333,1.6838333,1.6915394,-0.0374227,-0.0292671,-0.0918006
1.6888333,1.6888333,1.6965394,-0.0369823,-0.0289227,-0.0907201
1.6938333,1.6938333,1.7015394,-0.0365480,-0.0285830,-0.0896549
1.6988333,1.6988333,1.7065394,-0.0361199,-0.0282482,-0.0886046
1.7038333,1.7038333,1.7115394,-0.0356977,-0.0279180,-0.0875689
1.7088333,1.7088333,1.7165394,-0.0352814,-0.0275924,-0.0865477
1.7138333,1.7138333,1.7215394,-0.0348709,-0.0272714,-0.0855407
1.7188333,1.7188333,1.7265394,-0.0344661,-0.0269548,-0.0845477
1.7238333,1.7238333,1.7315394,-0.0340669,-0.0266426,-0.0835685
1.7288333,1.7288333,1.7365394,-0.0336732,-0.0263347,-0.0826027
1.7338333,1.7338333,1.7415394,-0.0332850,-0.0260311,-0.0816503
1.7388333,1.7388333,1.7465394,-0.0329020,-0.0257316,-0.0807110
1.7438333,1.7438333,1.7515394,-0.0325244,-0.0254362,-0.0797845
1.7488333,1.7488333,1.7565394,-0.0321519,-0.0251449,-0.0788707
1.7538333,1.7538333,1.7615394,-0.0317844,-0.0248576,-0.0779694
1.7588333,1.7588333,1.7665394,-0.0314220,-0.0245741,-0.0770803
1.7638333,1.7638333,1.7715394,-0.0310645,-0.0242945,-0.0762034
1.7688333,1.7688333,1.7765394,-0.0307119,-0.0240187,-0.0753383
1.7738333,1.7738333,1.7815394,-0.0303640,-0.0237467,-0.0744849
1.7788333,1.7788333,1.7865394,-0.0300208,-0.0234783,-0.0736430
1.7838333,1.7838333,1.7915394,-0.0296822,-0.0232135,-0.0728124
1.7888333,1.7888333,1.7965394,-0.0293482,-0.0229522,-0.0719930
1.7938333,1.7938333,1.8015394,-0.0290186,-0.0226945,-0.0711846
1.7988333,1.7988333,1.8065394,-0.0286934,-0.0224402,-0.0703869
1.8038333,1.8038333,1.8115394,-0.0283726,-0.0221893,-0.0695999
1.8088333,1.8088333,1.8165394,-0.0280561,-0.0219417,-0.0688234
1.8138333,1.8138333,1.8215394,-0.0277437,-0.0216974,-0.0680571
1.8188333,1.8188333,1.8265394,-0.0274355,-0.0214564,-0.0673010
1.8238333,1.8238333,1.8315394,-0.0271313,-0.0212185,-0.0665549
1.8288333,1.8288333,1.8365394,-0.0268312,-0.0209838,-0.0658186
1.8338333,1.8338333,1.8415394,-0.0265350,-0.0207521,-0.0650920
1.8388333,1.8388333,1.8465394,-0.0262427,-0.0205235,-0.0643749
1.8438333,1.8438333,1.8515394,-0.0259542,-0.0202979,-0.0636672
1.8488333,1.8488333,1.8565394,-0.0256694,-0.0200752,-0.0629688
1.8538333,1.8538333,1.8615394,-0.0253884,-0.0198555,-0.0622794
1.8588333,1.8588333,1.8665394,-0.0251111,-0.0196385,-0.0615991
1.8638333,1.8638333,1.8715394,-0.0248373,-0.0194244,-0.0609275
1.8688333,1.8688333,1.8765394,-0.0245671,-0.0192131,-0.0602646
