# r[nm],d[nm],daligned[nm],UWater(d)[kj/mol]
0.0824400,0.0824400,0.0893547,1225.0238624
0.0924400,0.0924400,0.0993547,947.1358397
0.1024400,0.1024400,0.1093547,716.6411588
0.1124400,0.1124400,0.1193547,530.1747994
0.1224400,0.1224400,0.1293547,383.3079902
0.1324400,0.1324400,0.1393547,270.5093976
0.1424400,0.1424400,0.1493547,185.7060637
0.1524400,0.1524400,0.1593547,123.1966833
0.1624400,0.1624400,0.1693547,77.9932092
0.1724400,0.1724400,0.1793547,45.8983499
0.1824400,0.1824400,0.1893547,23.5140772
0.1924400,0.1924400,0.1993547,8.1724045
0.2024400,0.2024400,0.2093547,-2.1959166
0.2124400,0.2124400,0.2193547,-9.1130565
0.2224400,0.2224400,0.2293547,-13.6049351
0.2324400,0.2324400,0.2393547,-16.3938728
0.2424400,0.2424400,0.2493547,-18.0276046
0.2524400,0.2524400,0.2593547,-18.9007170
0.2624400,0.2624400,0.2693547,-19.2559131
0.2724400,0.2724400,0.2793547,-19.2126958
0.2824400,0.2824400,0.2893547,-18.8386618
0.2924400,0.2924400,0.2993547,-18.1884715
0.3024400,0.3024400,0.3093547,-17.3163778
0.3124400,0.3124400,0.3193547,-16.2904776
0.3224400,0.3224400,0.3293547,-15.1846771
0.3324400,0.3324400,0.3393547,-14.0617629
0.3424400,0.3424400,0.3493547,-12.9660455
0.3524400,0.3524400,0.3593547,-11.9246778
0.3624400,0.3624400,0.3693547,-10.9519992
0.3724400,0.3724400,0.3793547,-10.0537853
0.3824400,0.3824400,0.3893547,-9.2304817
0.3924400,0.3924400,0.3993547,-8.4794185
0.4024400,0.4024400,0.4093547,-7.7962466
0.4124400,0.4124400,0.4193547,-7.1758367
0.4224400,0.4224400,0.4293547,-6.6128266
0.4324400,0.4324400,0.4393547,-6.1019422
0.4424400,0.4424400,0.4493547,-5.6381763
0.4524400,0.4524400,0.4593547,-5.2168785
0.4624400,0.4624400,0.4693547,-4.8337923
0.4724400,0.4724400,0.4793547,-4.4850584
0.4824400,0.4824400,0.4893547,-4.1672003
0.4924400,0.4924400,0.4993547,-3.8771002
0.5024400,0.5024400,0.5093547,-3.6119692
0.5124400,0.5124400,0.5193547,-3.3693174
0.5224400,0.5224400,0.5293547,-3.1469236
0.5324400,0.5324400,0.5393547,-2.9428070
0.5424400,0.5424400,0.5493547,-2.7552011
0.5524400,0.5524400,0.5593547,-2.5825296
0.5624400,0.5624400,0.5693547,-2.4233851
0.5724400,0.5724400,0.5793547,-2.2765096
0.5824400,0.5824400,0.5893547,-2.1407780
0.5924400,0.5924400,0.5993547,-2.0151823
0.6024400,0.6024400,0.6093547,-1.8988186
0.6124400,0.6124400,0.6193547,-1.7908754
0.6224400,0.6224400,0.6293547,-1.6906231
0.6324400,0.6324400,0.6393547,-1.5974046
0.6424400,0.6424400,0.6493547,-1.5106279
0.6524400,0.6524400,0.6593547,-1.4297582
0.6624400,0.6624400,0.6693547,-1.3543122
0.6724400,0.6724400,0.6793547,-1.2838523
0.6824400,0.6824400,0.6893547,-1.2179822
0.6924400,0.6924400,0.6993547,-1.1563417
0.7024400,0.7024400,0.7093547,-1.0986037
0.7124400,0.7124400,0.7193547,-1.0444706
0.7224400,0.7224400,0.7293547,-0.9936712
0.7324400,0.7324400,0.7393547,-0.9459578
0.7424400,0.7424400,0.7493547,-0.9011046
0.7524400,0.7524400,0.7593547,-0.8589049
0.7624400,0.7624400,0.7693547,-0.8191692
0.7724400,0.7724400,0.7793547,-0.7817241
0.7824400,0.7824400,0.7893547,-0.7464105
0.7924400,0.7924400,0.7993547,-0.7130820
0.8024400,0.8024400,0.8093547,-0.6816041
0.8124400,0.8124400,0.8193547,-0.6518528
0.8224400,0.8224400,0.8293547,-0.6237142
0.8324400,0.8324400,0.8393547,-0.5970827
0.8424400,0.8424400,0.8493547,-0.5718612
0.8524400,0.8524400,0.8593547,-0.5479598
0.8624400,0.8624400,0.8693547,-0.5252951
0.8724400,0.8724400,0.8793547,-0.5037902
0.8824400,0.8824400,0.8893547,-0.4833737
0.8924400,0.8924400,0.8993547,-0.4639792
0.9024400,0.9024400,0.9093547,-0.4455452
0.9124400,0.9124400,0.9193547,-0.4280146
0.9224400,0.9224400,0.9293547,-0.4113340
0.9324400,0.9324400,0.9393547,-0.3954540
0.9424400,0.9424400,0.9493547,-0.3803284
0.9524400,0.9524400,0.9593547,-0.3659141
0.9624400,0.9624400,0.9693547,-0.3521711
0.9724400,0.9724400,0.9793547,-0.3390618
0.9824400,0.9824400,0.9893547,-0.3265511
0.9924400,0.9924400,0.9993547,-0.3146064
1.0024400,1.0024400,1.0093547,-0.3031968
1.0124400,1.0124400,1.0193547,-0.2922937
1.0224400,1.0224400,1.0293547,-0.2818702
1.0324400,1.0324400,1.0393547,-0.2719010
1.0424400,1.0424400,1.0493547,-0.2623625
1.0524400,1.0524400,1.0593547,-0.2532323
1.0624400,1.0624400,1.0693547,-0.2444897
1.0724400,1.0724400,1.0793547,-0.2361149
1.0824400,1.0824400,1.0893547,-0.2280894
1.0924400,1.0924400,1.0993547,-0.2203960
1.1024400,1.1024400,1.1093547,-0.2130181
1.1124400,1.1124400,1.1193547,-0.2059404
1.1224400,1.1224400,1.1293547,-0.1991483
1.1324400,1.1324400,1.1393547,-0.1926281
1.1424400,1.1424400,1.1493547,-0.1863668
1.1524400,1.1524400,1.1593547,-0.1803521
1.1624400,1.1624400,1.1693547,-0.1745726
