# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol]
-0.5111667,-0.5111667,-0.5032887,23182.9143257,13906.4211069,107930.1527556,830.2281496,75317.7622556,23182.9143257,23182.9143257,27328.9189667,17284.3259850,23182.9143257,13906.4211069,107930.1527556,814.5933778,75317.7622556,23182.9143257,23182.9143257,27328.9189667,17284.3259850
-0.5061667,-0.5061667,-0.4982887,23570.3623669,14141.3650313,109703.3612056,846.2322638,76556.1771685,23570.3623669,23570.3623669,27785.6577516,17573.1929562,23570.3623669,14141.3650313,109703.3612056,830.5961867,76556.1771685,23570.3623669,23570.3623669,27785.6577516,17573.1929562
-0.5011667,-0.5011667,-0.4932887,24795.9564677,14884.5737239,115312.1820933,896.8770240,80473.4062916,24795.9564677,24795.9564677,29230.4356340,18486.9507205,24795.9564677,14884.5737239,115312.1820933,881.2386296,80473.4062916,24795.9564677,24795.9564677,29230.4356340,18486.9507205
-0.4961667,-0.4961667,-0.4882887,26869.1574105,16141.8291999,124799.3687034,982.5941697,87099.3268470,26869.1574105,26869.1574105,31674.4053511,20032.6528882,26869.1574105,16141.8291999,124799.3687034,966.9540452,87099.3268470,26869.1574105,26869.1574105,31674.4053511,20032.6528882
-0.4911667,-0.4911667,-0.4832887,29803.2458205,17921.2570162,138224.8271521,1104.0001189,96475.8066301,29803.2458205,29803.2458205,35133.2226193,22220.2010038,29803.2458205,17921.2570162,138224.8271521,1088.3592500,96475.8066301,29803.2458205,29803.2458205,35133.2226193,22220.2010038
-0.4861667,-0.4861667,-0.4782887,33611.2309725,20230.8398063,155646.9603425,1260.0679447,108643.6723005,33611.2309725,33611.2309725,39622.2232767,25059.2943028,33611.2309725,20230.8398063,155646.9603425,1246.0802607,108643.6723005,33611.2309725,33611.2309725,39622.2232767,25059.2943028
-0.4811667,-0.4811667,-0.4732887,35504.5938256,21377.2721604,164332.5063311,1337.2851474,114709.0103265,35504.5938256,35504.5938256,41854.1928755,26470.9158229,35504.5938256,21377.2721604,164332.5063311,1322.6957193,114709.0103265,35504.5938256,35504.5938256,41854.1928755,26470.9158229
-0.4761667,-0.4761667,-0.4682887,38350.3076307,23103.7319570,177345.9962449,1456.1972390,123798.0202660,38350.3076307,38350.3076307,45208.8307303,28592.5750922,38350.3076307,23103.7319570,177345.9962449,1441.0372351,123798.0202660,38350.3076307,38350.3076307,45208.8307303,28592.5750922
-0.4711667,-0.4711667,-0.4632887,34861.1046152,20989.9235460,161352.9719596,1314.0275114,112629.2441506,34861.1046152,34861.1046152,41095.6228252,25991.1539981,34861.1046152,20989.9235460,161352.9719596,1298.8131280,112629.2441506,34861.1046152,34861.1046152,41095.6228252,25991.1539981
-0.4661667,-0.4661667,-0.4582887,32963.7417325,19839.8932103,152663.2912490,1236.5103023,106560.5458970,32963.7417325,32963.7417325,38858.9378362,24576.5502035,32963.7417325,19839.8932103,152663.2912490,1220.9257927,106560.5458970,32963.7417325,32963.7417325,38858.9378362,24576.5502035
-0.4611667,-0.4611667,-0.4532887,29820.5177198,17945.8323021,138133.4134108,1117.6470676,96417.6464914,29820.5177198,29820.5177198,35153.5834045,22233.0782950,29820.5177198,17945.8323021,138133.4134108,1102.3836268,96417.6464914,29820.5177198,29820.5177198,35153.5834045,22233.0782950
-0.4561667,-0.4561667,-0.4482887,24350.4339281,14629.0412464,113096.3767984,890.5072155,78931.7754723,24350.4339281,24350.4339281,28705.2363769,18154.7855449,24350.4339281,14629.0412464,113096.3767984,876.6306973,78931.7754723,24350.4339281,24350.4339281,28705.2363769,18154.7855449
-0.4511667,-0.4511667,-0.4432887,20235.3359142,12145.1167349,94125.0005580,730.3643061,65686.7043472,20235.3359142,20235.3359142,23854.1991612,15086.7202217,20235.3359142,12145.1167349,94125.0005580,717.4595341,65686.7043472,20235.3359142,20235.3359142,23854.1991612,15086.7202217
-0.4461667,-0.4461667,-0.4382887,15430.8892091,9233.3263893,72117.8274543,532.2150422,50317.4511181,15430.8892091,15430.8892091,18190.5309597,11504.7019361,15430.8892091,9233.3263893,72117.8274543,520.5024257,50317.4511181,15430.8892091,15430.8892091,18190.5309597,11504.7019361
-0.4411667,-0.4411667,-0.4332887,12217.4102982,7286.5775787,57388.3388142,401.8320772,40031.0777544,12217.4102982,12217.4102982,14402.3573279,9108.8505664,12217.4102982,7286.5775787,57388.3388142,389.5379760,40031.0777544,12217.4102982,12217.4102982,14402.3573279,9108.8505664
-0.4361667,-0.4361667,-0.4282887,10087.1388632,5996.7496206,47615.3698903,316.0484720,33206.3857755,10087.1388632,10087.1388632,11891.1107000,7520.5987443,10087.1388632,5996.7496206,47615.3698903,303.3856764,33206.3857755,10087.1388632,10087.1388632,11891.1107000,7520.5987443
-0.4311667,-0.4311667,-0.4232887,8680.0628513,5145.2872148,41154.2773955,259.8611146,28694.6505749,8680.0628513,8680.0628513,10232.3948989,6471.5347597,8680.0628513,5145.2872148,41154.2773955,246.9415949,28694.6505749,8680.0628513,8680.0628513,10232.3948989,6471.5347597
-0.4261667,-0.4261667,-0.4182887,7762.2705689,4590.2244049,36936.0396836,223.5306232,25749.2134948,7762.2705689,7762.2705689,9150.4657436,5787.2626802,7762.2705689,4590.2244049,36936.0396836,210.4267790,25749.2134948,7762.2705689,7762.2705689,9150.4657436,5787.2626802
-0.4211667,-0.4211667,-0.4132887,7182.3814022,4239.7086603,34268.5332208,200.7677957,23886.6700481,7182.3814022,7182.3814022,8466.8698927,5354.9187026,7182.3814022,4239.7086603,34268.5332208,187.5348304,23886.6700481,7182.3814022,7182.3814022,8466.8698927,5354.9187026
-0.4161667,-0.4161667,-0.4082887,6844.8453078,4035.7771497,32714.7311918,187.6130696,22801.7901634,6844.8453078,6844.8453078,8068.9692472,5103.2642382,6844.8453078,4035.7771497,32714.7311918,174.2980807,22801.7901634,6844.8453078,6844.8453078,8068.9692472,5103.2642382
-0.4111667,-0.4111667,-0.4032887,6693.8807823,3944.5979906,32019.4222152,181.7601442,22316.3306545,6693.8807823,6693.8807823,7891.0064068,4990.7106553,6693.8807823,3944.5979906,32019.4222152,168.4063158,22316.3306545,6693.8807823,6693.8807823,7891.0064068,4990.7106553
-0.4061667,-0.4061667,-0.3982887,6704.4487339,3950.9866658,32068.0248720,182.1753701,22350.2670161,6704.4487339,6704.4487339,7903.4643181,4998.5897302,6704.4487339,3950.9866658,32068.0248720,168.8242985,22350.2670161,6704.4487339,6704.4487339,7903.4643181,4998.5897302
-0.4011667,-0.4011667,-0.3932887,6878.2984722,4056.0039852,32868.5445246,188.9309375,22909.1902408,6878.2984722,6878.2984722,8108.4051356,5128.2056840,6878.2984722,4056.0039852,32868.5445246,175.6243271,22909.1902408,6878.2984722,6878.2984722,8108.4051356,5128.2056840
-0.3961667,-0.3961667,-0.3882887,7244.2418210,4277.1226043,34552.8241901,203.2164422,24085.1805543,7244.2418210,7244.2418210,8539.7933547,5401.0395496,7244.2418210,4277.1226043,34552.8241901,189.9978403,24085.1805543,7244.2418210,7244.2418210,8539.7933547,5401.0395496
-0.3911667,-0.3911667,-0.3832887,7862.7135127,4650.9974524,37397.3546658,227.5312722,26071.3433178,7862.7135127,7862.7135127,9268.8717832,5862.1492350,7862.7135127,4650.9974524,37397.3546658,214.4485508,26071.3433178,7862.7135127,7862.7135127,9268.8717832,5862.1492350
