# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol]
-0.1429315,-0.1429315,-0.1409095,13117.8431255,8388.4873588,52962.2617516,780.0565666,37282.6571427,13117.8431255,13117.8431255,15463.8224839,9780.1800763
-0.1379315,-0.1379315,-0.1359095,16204.7868983,10372.2386088,65323.0417165,971.3945242,45987.5550536,16204.7868983,16204.7868983,19102.8315851,12081.6915135
-0.1329315,-0.1329315,-0.1309095,20007.5339684,12816.5752051,80543.8258764,1207.7955001,56706.7866924,20007.5339684,20007.5339684,23585.6573881,14916.8794918
-0.1279315,-0.1279315,-0.1259095,24664.9514088,15810.9490363,99178.4332403,1498.1165029,69830.4491279,24664.9514088,24664.9514088,29076.0017873,18389.2781798
-0.1229315,-0.1229315,-0.1209095,30334.7680371,19456.9695103,121855.8253918,1852.3134209,85801.5709118,30334.7680371,30334.7680371,35759.8016329,22616.4843671
-0.1179315,-0.1179315,-0.1159095,37191.8388239,23867.2877200,149273.1620537,2266.2573195,105111.2213795,37191.8388239,37191.8388239,43843.1827491,27728.8634716
-0.1129315,-0.1129315,-0.1109095,45424.3063079,29163.1259123,182180.4701082,2782.9253775,128287.7126493,45424.3063079,45424.3063079,53547.9348612,33866.6876319
-0.1079315,-0.1079315,-0.1059095,55226.9635327,35470.0040973,221354.1541079,3399.2643347,155877.9417547,55226.9635327,55226.9635327,65103.6875673,41175.1873577
-0.1029315,-0.1029315,-0.1009095,66791.1266281,42911.2179148,267556.5911869,4127.5451523,188418.9308028,66791.1266281,66791.1266281,78735.9717448,49797.0009000
-0.0979315,-0.0979315,-0.0959095,80290.4453992,51598.6992928,321479.5331500,4978.9310003,226397.9610471,80290.4453992,80290.4453992,94649.4925221,59861.5951498
-0.0929315,-0.0929315,-0.0909095,95862.3687366,61621.0772307,383670.1889970,5962.2950278,270200.5071319,95862.3687366,95862.3687366,113006.2799848,71471.4469309
-0.0879315,-0.0879315,-0.0859095,113585.4833881,73029.0792579,454440.8618115,7082.7736051,320046.5870001,113585.4833881,113585.4833881,133898.9752405,84685.1476245
-0.0829315,-0.0829315,-0.0809095,133453.6804209,85818.8881562,533765.9475527,8340.1157290,375918.2093496,133453.6804209,133453.6804209,157320.3768423,99498.1426356
-0.0779315,-0.0779315,-0.0759095,155349.0469282,99914.6762441,621173.8636067,9726.9496003,437483.2492537,155349.0469282,155349.0469282,183131.4844803,115822.5204491
-0.0729315,-0.0729315,-0.0709095,179016.4335468,115152.2180104,715645.6726178,11227.1547515,504024.0393586,179016.4335468,179016.4335468,211031.5181847,133468.0511094
-0.0679315,-0.0679315,-0.0659095,204043.6273492,131266.1127143,815536.0692550,12814.5907926,574381.7127249,204043.6273492,204043.6273492,240534.5453614,152127.4038590
-0.0629315,-0.0629315,-0.0609095,229851.7002153,147883.5613822,918534.9500304,14452.4749325,646929.1313457,229851.7002153,229851.7002153,270958.1030787,171368.9512415
-0.0579315,-0.0579315,-0.0559095,255700.0979027,164527.6396205,1021687.7653032,16093.7002875,719585.2196466,255700.0979027,255700.0979027,301429.1972602,190640.5633237
-0.0529315,-0.0529315,-0.0509095,271083.1416546,174425.7974560,1083152.0141306,17062.0158237,762875.1580739,271083.1416546,271083.1416546,319563.3261384,202109.5934513
-0.0479315,-0.0479315,-0.0459095,267190.9232248,171919.7833090,1067616.9779652,16815.1523712,751933.0795529,267190.9232248,267190.9232248,314975.0280248,199207.6989268
-0.0429315,-0.0429315,-0.0409095,259480.6239529,166955.2878120,1036844.9258799,16325.8914132,730258.7584030,259480.6239529,259480.6239529,305885.8280627,193459.1841289
-0.0379315,-0.0379315,-0.0359095,248335.9631988,159779.4605704,992366.4417206,15618.6772908,698930.2925803,248335.9631988,248335.9631988,292748.0695229,185150.1360620
-0.0329315,-0.0329315,-0.0309095,234292.7926662,150737.4353473,936318.9647006,14727.6425797,659453.2300062,234292.7926662,234292.7926662,276193.4351863,174680.0659949
-0.0279315,-0.0279315,-0.0259095,217991.0294040,140241.3662469,871255.1052341,13693.5409078,613625.5502995,217991.0294040,217991.0294040,256976.2841004,162526.0724807
-0.0229315,-0.0229315,-0.0209095,200121.1034946,128735.9308990,799929.0805381,12560.3303771,563387.2347340,200121.1034946,200121.1034946,235910.5220372,149202.9147273
-0.0179315,-0.0179315,-0.0159095,181371.6805922,116664.6557065,725088.2254104,11371.8393108,510673.4113485,181371.6805922,181371.6805922,213807.9747918,135224.0364500
-0.0129315,-0.0129315,-0.0109095,162384.3919536,104440.7561628,649292.4375474,10168.8803060,457287.1769186,162384.3919536,162384.3919536,191425.0221867,121067.8142516
-0.0079315,-0.0079315,-0.0059095,143719.4845008,92425.0125791,574777.1604565,8987.0622045,404803.0862352,143719.4845008,143719.4845008,169422.1050326,107151.9475767
-0.0029315,-0.0029315,-0.0009095,125834.1714087,80911.8279605,503367.0066286,7855.4133387,354506.3115763,125834.1714087,125834.1714087,148338.2039613,93817.3177073
0.0020685,0.0020685,0.0040905,109073.4752607,70123.3337205,436439.1953414,6795.8023717,307366.8906869,109073.4752607,109073.4752607,128580.0449819,81321.1607579
0.0070685,0.0070685,0.0090905,93671.8364233,60210.4301071,374929.9209071,5823.0460355,264044.2140435,93671.8364233,93671.8364233,110423.9954953,69838.2668202
0.0120685,0.0120685,0.0140905,79762.8594314,51259.0685664,319373.1784260,4945.5356797,224914.3743473,79762.8594314,79762.8594314,94027.5537115,59468.2465084
0.0170685,0.0170685,0.0190905,67394.2779124,43299.8950800,269960.4077471,4166.1959867,190112.1796600,67394.2779124,67394.2779124,79446.9898826,50246.6882547
0.0220685,0.0220685,0.0240905,56545.4093839,36319.4965411,226610.0760413,3483.6015220,159580.1667596,56545.4093839,56545.4093839,66657.9226959,42158.1719629
0.0270685,0.0270685,0.0290905,47144.8696206,30271.8133890,189038.3055071,2893.1087295,133118.3503135,47144.8696206,47144.8696206,55576.2016567,35149.4761872
0.0320685,0.0320685,0.0340905,39086.9486987,25088.6892137,156824.1736040,2387.9014588,110430.2191569,39086.9486987,39086.9486987,46077.2118050,29141.7875067
0.0370685,0.0370685,0.0390905,32245.6796549,20688.9332016,129465.8200619,1959.8883315,91162.2567683,32245.6796549,32245.6796549,38012.4583964,24041.1895990
0.0420685,0.0420685,0.0440905,26486.1675947,16985.6171932,106425.6355102,1616.0656625,74935.7708384,26486.1675947,26486.1675947,31222.9220953,19747.1098054
0.0470685,0.0470685,0.0490905,21673.1508374,13891.5892340,87164.4165006,1316.4977420,61370.9508381,21673.1508374,21673.1508374,25549.1511838,16158.7020049
0.0520685,0.0520685,0.0540905,17677.0312609,11323.3565681,71165.4308656,1068.5463076,50103.8185427,17677.0312609,17677.0312609,20838.3703668,13179.3426170
0.0570685,0.0570685,0.0590905,14377.7559963,9203.5844008,57949.9157593,864.5517829,40797.1438768,14377.7559963,14377.7559963,16949.0566641,10719.5246499
0.0620685,0.0620685,0.0640905,11666.9850167,7462.4904764,47085.7400057,697.6106456,33146.5458458,11666.9850167,11666.9850167,13753.4946481,8698.4737750
0.0670685,0.0670685,0.0690905,9448.9685859,6038.4086703,38190.9205260,561.6294859,26882.9688251,9448.9685859,9448.9685859,11138.8108144,7044.8025199
0.0720685,0.0720685,0.0740905,7640.5109078,4877.7640870,30933.4930272,451.3209391,21772.5909266,7640.5109078,7640.5109078,9006.9307305,5696.4831672
0.0770685,0.0770685,0.0790905,6170.3316379,3934.6604594,25028.9794659,362.1614165,17615.0396535,6170.3316379,6170.3316379,7273.8263602,4600.3717206
0.0820685,0.0820685,0.0840905,4978.0689128,3170.2368228,20236.4238335,290.3261967,14240.5991860,4978.0689128,4978.0689128,5868.3407969,3711.4646009
0.0870685,0.0870685,0.0890905,4013.1045755,2551.9098468,16353.7168064,232.6133929,11506.9168304,4013.1045755,4013.1045755,4730.8033929,2992.0227768
0.0920685,0.0920685,0.0940905,3233.3385155,2052.5835724,13212.7155457,186.3647194,9295.5652442,3233.3385155,3233.3385155,3811.5849043,2410.6579585
0.0970685,0.0970685,0.0990905,2603.9959020,1665.5216015,10674.4929361,149.3873567,7508.6958964,2603.9959020,2603.9959020,3069.6914114,1941.4433147
0.1020685,0.1020685,0.1040905,2096.5181913,1341.0678974,8624.9194060,119.8770984,6065.9268430,2096.5181913,2096.5181913,2471.4569945,1578.7277477
0.1070685,0.1070685,0.1090905,1703.2059731,1079.8500355,6970.6851023,96.3427023,4901.5407241,1703.2059731,1703.2059731,1989.3669552,1273.8272354
0.1120685,0.1120685,0.1140905,1373.7774648,869.6495968,5635.8041385,77.5420070,3962.0223587,1373.7774648,1373.7774648,1616.6649463,1028.2174882
0.1170685,0.1170685,0.1190905,1108.4586971,700.5558890,4558.5993422,62.4520913,3203.9348225,1108.4586971,1108.4586971,1303.8968878,830.4055994
0.1220685,0.1220685,0.1240905,894.7763516,564.5518361,3689.1395590,50.2793083,2592.1143198,894.7763516,894.7763516,1051.9998475,671.0919228
0.1270685,0.1270685,0.1290905,722.6591012,455.1662678,2987.0872410,40.4490422,2098.1540673,722.6591012,722.6591012,849.1013542,542.7676480
0.1320685,0.1320685,0.1340905,583.9886890,367.1846629,2419.9079226,32.5243809,1714.7841973,583.9886890,583.9886890,685.6312918,439.3800833
0.1370685,0.1370685,0.1390905,472.2294578,296.4093167,1961.3923818,26.1241601,1392.2664207,472.2294578,472.2294578,553.8851985,356.0560750
0.1420685,0.1420685,0.1440905,382.1241669,239.4569952,1606.0857911,20.9070200,1131.3869775,382.1241669,382.1241669,447.6661127,288.8723342
0.1470685,0.1470685,0.1490905,309.4424743,193.5831396,1305.7346403,16.5929824,920.1958636,309.4424743,309.4424743,361.9911342,234.6585452
0.1520685,0.1520685,0.1540905,250.7655135,156.5461073,1062.3302462,12.9711077,749.0822781,250.7655135,250.7655135,292.8458242,190.8306602
0.1570685,0.1570685,0.1590905,203.3064782,126.5465616,864.8942881,9.8931305,610.3165084,203.3064782,203.3064782,236.9721483,155.2880733
0.1620685,0.1620685,0.1640905,164.8078338,102.2013149,704.5948742,7.2683993,497.6762141,164.8078338,164.8078338,191.7138767,126.3818959
0.1670685,0.1670685,0.1690905,133.5068937,82.4535085,574.3182316,5.0459965,406.1265540,133.5068937,133.5068937,154.9554385,102.8566860
0.1720685,0.1720685,0.1740905,108.0559011,66.4471676,468.2983235,3.1885595,331.5549905,108.0559011,108.0559011,125.0722393,83.7241453
0.1770685,0.1770685,0.1790905,87.3816048,53.4530788,381.8168252,1.6575119,270.6435949,87.3816048,87.3816048,100.8005325,68.1568617
0.1820685,0.1820685,0.1840905,70.5821227,42.8529147,311.0896100,0.4105187,220.8223782,70.5821227,70.5821227,81.1016732,55.4472105
0.1870685,0.1870685,0.1890905,56.8887286,34.1444921,253.2090646,-0.5961524,180.0973721,56.8887286,56.8887286,65.0928600,45.0058941
0.1920685,0.1920685,0.1940905,45.6629123,26.9386379,205.8950318,-1.4044772,146.8392886,45.6629123,45.6629123,52.0286948,36.3653043
0.1970685,0.1970685,0.1990905,36.3983760,20.9442486,167.2571927,-2.0520791,119.6764541,36.3983760,36.3983760,41.3023066,29.1700304
0.2020685,0.2020685,0.2040905,28.7105335,15.9485934,135.7030726,-2.5699830,97.4512179,28.7105335,28.7105335,32.4423252,23.1572760
0.2070685,0.2070685,0.2090905,22.3137496,11.7934899,109.8973005,-2.9809492,79.1945477,22.3137496,22.3137496,25.0952561,18.1325106
0.2120685,0.2120685,0.2140905,16.9934723,8.3524695,88.7257521,-3.2998426,64.1143019,16.9934723,16.9934723,18.9974242,13.9444029
0.2170685,0.2170685,0.2190905,12.5803540,5.5170198,71.2721250,-3.5364066,51.5901883,12.5803540,12.5803540,13.9455333,10.4664964
0.2220685,0.2220685,0.2240905,8.9327311,3.1915797,56.8091010,-3.6986585,41.1565503,8.9327311,8.9327311,9.7738614,7.5886977
0.2270685,0.2270685,0.2290905,5.9285207,1.2921804,44.7851568,-3.7950205,32.4637920,5.9285207,5.9285207,6.3415854,5.2146552
0.2320685,0.2320685,0.2340905,3.4623077,-0.2542187,34.7874287,-3.8348060,25.2350857,3.4623077,3.4623077,3.5276810,3.2607078
0.2370685,0.2370685,0.2390905,1.4436469,-1.5103803,26.4919560,-3.8277375,19.2381617,1.4436469,1.4436469,1.2286380,1.6548957
0.2420685,0.2420685,0.2440905,-0.2046339,-2.5295634,19.6280144,-3.7832341,14.2731998,-0.2046339,-0.2046339,-0.6436058,0.3359189
0.2470685,0.2470685,0.2490905,-1.5480204,-3.3562424,13.9625666,-3.7098617,10.1686434,-1.5480204,-1.5480204,-2.1637377,-0.7479337
0.2520685,0.2520685,0.2540905,-2.6417265,-4.0263687,9.2951618,-3.6150403,6.7790826,-2.6417265,-2.6417265,-3.3948704,-1.6396925
0.2570685,0.2570685,0.2590905,-3.5318400,-4.5673769,5.4555852,-3.5049658,3.9827920,-3.5318400,-3.5318400,-4.3900503,-2.3741719
0.2620685,0.2620685,0.2640905,-4.2559178,-4.9988754,2.3013554,-3.3846677,1.6785115,-4.2559178,-4.2559178,-5.1933135,-2.9782275
0.2670685,0.2670685,0.2690905,-4.8431594,-5.3345463,-0.2856264,-3.2581382,-0.2179850,-4.8431594,-4.8431594,-5.8400644,-3.4715410
0.2720685,0.2720685,0.2740905,-5.3149587,-5.5846628,-2.4029855,-3.1284859,-1.7769384,-5.3149587,-5.3149587,-6.3571935,-3.8683017
0.2770685,0.2770685,0.2790905,-5.6864651,-5.7581939,-4.1316567,-2.9980891,-3.0570675,-5.6864651,-5.6864651,-6.7639007,-4.1793344
0.2820685,0.2820685,0.2840905,-5.9688545,-5.8639531,-5.5390618,-2.8687346,-4.1074389,-5.9688545,-5.9688545,-7.0736448,-4.4139056
0.2870685,0.2870685,0.2890905,-6.1714435,-5.9108884,-6.6815849,-2.7417380,-4.9686653,-6.1714435,-6.1714435,-7.2966050,-4.5807830
0.2920685,0.2920685,0.2940905,-6.3030293,-5.9078947,-7.6063266,-2.6180440,-5.6734782,-6.3030293,-6.3030293,-7.4417070,-4.6885969
0.2970685,0.2970685,0.2990905,-6.3724037,-5.8634833,-8.3520488,-2.4983082,-6.2471542,-6.3724037,-6.3724037,-7.5177307,-4.7457807
0.3020685,0.3020685,0.3040905,-6.3883249,-5.7854977,-8.9495184,-2.3829624,-6.7084335,-6.3883249,-6.3883249,-7.5336033,-4.7603556
0.3070685,0.3070685,0.3090905,-6.3592654,-5.6809371,-9.4219388,-2.2722675,-7.0711183,-6.3592654,-6.3592654,-7.4982306,-4.7397217
0.3120685,0.3120685,0.3140905,-6.2931443,-5.5558866,-9.7861190,-2.1663545,-7.3459390,-6.2931443,-6.2931443,-7.4201822,-4.6905195
0.3170685,0.3170685,0.3190905,-6.1971360,-5.4155266,-10.0543627,-2.0652570,-7.5421155,-6.1971360,-6.1971360,-7.3074102,-4.6185711
0.3220685,0.3220685,0.3240905,-6.0775721,-5.2641931,-10.2364706,-1.9689363,-7.6683059,-6.0775721,-6.0775721,-7.1670652,-4.5288848
0.3270685,0.3270685,0.3290905,-5.9399228,-5.1054631,-10.3412474,-1.8773010,-7.7329786,-5.9399228,-5.9399228,-7.0054152,-4.4257033
0.3320685,0.3320685,0.3340905,-5.7888327,-4.9422510,-10.3772940,-1.7902223,-7.7444161,-5.7888327,-5.7888327,-6.8278406,-4.3125742
0.3370685,0.3370685,0.3390905,-5.6281890,-4.7769039,-10.3532171,-1.7075455,-7.7105582,-5.6281890,-5.6281890,-6.6388829,-4.1924319
0.3420685,0.3420685,0.3440905,-5.4612045,-4.6112899,-10.2775133,-1.6290993,-7.6388241,-5.4612045,-5.4612045,-6.4423199,-4.0676801
0.3470685,0.3470685,0.3490905,-5.2905057,-4.4468782,-10.1583410,-1.5547020,-7.5359784,-5.2905057,-5.2905057,-6.2412552,-3.9402696
0.3520685,0.3520685,0.3540905,-5.1182165,-4.2848080,-10.0033098,-1.4841673,-7.4080581,-5.1182165,-5.1182165,-6.0382088,-3.8117696
0.3570685,0.3570685,0.3590905,-4.9460366,-4.1259483,-9.8193343,-1.4173077,-7.2603544,-4.9460366,-4.9460366,-5.8352028,-3.6834300
0.3620685,0.3620685,0.3640905,-4.7753100,-3.9709475,-9.6125611,-1.3539374,-7.0974361,-4.7753100,-4.7753100,-5.6338407,-3.5562360
0.3670685,0.3670685,0.3690905,-4.6070858,-3.8202758,-9.3883550,-1.2938746,-6.9231987,-4.6070858,-4.6070858,-5.4353765,-3.4309543
0.3720685,0.3720685,0.3740905,-4.4421697,-3.6742596,-9.1513285,-1.2369428,-6.7409272,-4.4421697,-4.4421697,-5.2407748,-3.3081720
0.3770685,0.3770685,0.3790905,-4.2811676,-3.5331101,-8.9053953,-1.1829719,-6.5533655,-4.2811676,-4.2811676,-5.0507625,-3.1883298
0.3820685,0.3820685,0.3840905,-4.1245227,-3.3969471,-8.6538393,-1.1317986,-6.3627847,-4.1245227,-4.1245227,-4.8658722,-3.0717491
0.3870685,0.3870685,0.3890905,-3.9725461,-3.2658180,-8.3993870,-1.0832671,-6.1710480,-3.9725461,-3.9725461,-4.6864785,-2.9586546
0.3920685,0.3920685,0.3940905,-3.8254423,-3.1397134,-8.1442791,-1.0372292,-5.9796699,-3.8254423,-3.8254423,-4.5128286,-2.8491933
0.3970685,0.3970685,0.3990905,-3.6833301,-3.0185801,-7.8903386,-0.9935441,-5.7898698,-3.6833301,-3.6833301,-4.3450672,-2.7434497
0.4020685,0.4020685,0.4040905,-3.5462602,-2.9023313,-7.6390318,-0.9520788,-5.6026179,-3.5462602,-3.5462602,-4.1832574,-2.6414586
0.4070685,0.4070685,0.4090905,-3.4142293,-2.7908549,-7.3915235,-0.9127071,-5.4186758,-3.4142293,-3.4142293,-4.0273975,-2.5432157
0.4120685,0.4120685,0.4140905,-3.2871918,-2.6840202,-7.1487249,-0.8753105,-5.2386313,-3.2871918,-3.2871918,-3.8774354,-2.4486855
0.4170685,0.4170685,0.4190905,-3.1650695,-2.5816833,-6.9113354,-0.8397768,-5.0629279,-3.1650695,-3.1650695,-3.7332797,-2.3578090
0.4220685,0.4220685,0.4240905,-3.0477592,-2.4836916,-6.6798779,-0.8060007,-4.8918897,-3.0477592,-3.0477592,-3.5948090,-2.2705088
0.4270685,0.4270685,0.4290905,-2.9351388,-2.3898869,-6.4547296,-0.7738829,-4.7257428,-2.9351388,-2.9351388,-3.4618795,-2.1866940
0.4320685,0.4320685,0.4340905,-2.8270729,-2.3001083,-6.2361478,-0.7433300,-4.5646328,-2.8270729,-2.8270729,-3.3343315,-2.1062638
0.4370685,0.4370685,0.4390905,-2.7234167,-2.2141945,-6.0242912,-0.7142544,-4.4086398,-2.7234167,-2.7234167,-3.2119937,-2.0291106
0.4420685,0.4420685,0.4440905,-2.6240192,-2.1319852,-5.8192388,-0.6865735,-4.2577909,-2.6240192,-2.6240192,-3.0946876,-1.9551223
0.4470685,0.4470685,0.4490905,-2.5287260,-2.0533225,-5.6210046,-0.6602100,-4.1120707,-2.5287260,-2.5287260,-2.9822307,-1.8841843
0.4520685,0.4520685,0.4540905,-2.4373814,-1.9780518,-5.4295509,-0.6350909,-3.9714296,-2.4373814,-2.4373814,-2.8744386,-1.8161811
0.4570685,0.4570685,0.4590905,-2.3498300,-1.9060227,-5.2447984,-0.6111480,-3.8357913,-2.3498300,-2.3498300,-2.7711277,-1.7509975
0.4620685,0.4620685,0.4640905,-2.2659181,-1.8370892,-5.0666355,-0.5883169,-3.7050585,-2.2659181,-2.2659181,-2.6721159,-1.6885196
0.4670685,0.4670685,0.4690905,-2.1854948,-1.7711104,-4.8949255,-0.5665373,-3.5791180,-2.1854948,-2.1854948,-2.5772246,-1.6286353
0.4720685,0.4720685,0.4740905,-2.1084122,-1.7079505,-4.7295125,-0.5457525,-3.4578447,-2.1084122,-2.1084122,-2.4862791,-1.5712350
0.4770685,0.4770685,0.4790905,-2.0345269,-1.6474793,-4.5702264,-0.5259092,-3.3411049,-2.0345269,-2.0345269,-2.3991095,-1.5162123
0.4820685,0.4820685,0.4840905,-1.9636996,-1.5895716,-4.4168873,-0.5069572,-3.2287589,-1.9636996,-1.9636996,-2.3155511,-1.4634639
0.4870685,0.4870685,0.4890905,-1.8957957,-1.5341077,-4.2693086,-0.4888494,-3.1206634,-1.8957957,-1.8957957,-2.2354447,-1.4128898
0.4920685,0.4920685,0.4940905,-1.8306855,-1.4809733,-4.1272996,-0.4715415,-3.0166735,-1.8306855,-1.8306855,-2.1586370,-1.3643940
0.4970685,0.4970685,0.4990905,-1.7682445,-1.4300592,-3.9906681,-0.4549918,-2.9166436,-1.7682445,-1.7682445,-2.0849805,-1.3178839
0.5020685,0.5020685,0.5040905,-1.7083527,-1.3812611,-3.8592220,-0.4391611,-2.8204291,-1.7083527,-1.7083527,-2.0143336,-1.2732705
0.5070685,0.5070685,0.5090905,-1.6508956,-1.3344799,-3.7327705,-0.4240123,-2.7278869,-1.6508956,-1.6508956,-1.9465607,-1.2304686
0.5120685,0.5120685,0.5140905,-1.5957631,-1.2896211,-3.6111257,-0.4095108,-2.6388767,-1.5957631,-1.5957631,-1.8815319,-1.1893967
0.5170685,0.5170685,0.5190905,-1.5428504,-1.2465948,-3.4941030,-0.3956238,-2.5532610,-1.5428504,-1.5428504,-1.8191231,-1.1499768
0.5220685,0.5220685,0.5240905,-1.4920571,-1.2053154,-3.3815221,-0.3823203,-2.4709057,-1.4920571,-1.4920571,-1.7592157,-1.1121343
0.5270685,0.5270685,0.5290905,-1.4432873,-1.1657016,-3.2732075,-0.3695713,-2.3916806,-1.4432873,-1.4432873,-1.7016964,-1.0757981
0.5320685,0.5320685,0.5340905,-1.3964498,-1.1276762,-3.1689888,-0.3573493,-2.3154594,-1.3964498,-1.3964498,-1.6464575,-1.0409003
0.5370685,0.5370685,0.5390905,-1.3514574,-1.0911657,-3.0687007,-0.3456284,-2.2421202,-1.3514574,-1.3514574,-1.5933959,-1.0073761
0.5420685,0.5420685,0.5440905,-1.3082271,-1.0561003,-2.9721837,-0.3343842,-2.1715448,-1.3082271,-1.3082271,-1.5424136,-0.9751639
0.5470685,0.5470685,0.5490905,-1.2666798,-1.0224137,-2.8792839,-0.3235936,-2.1036199,-1.2666798,-1.2666798,-1.4934171,-0.9442048
0.5520685,0.5520685,0.5540905,-1.2267403,-0.9900429,-2.7898527,-0.3132349,-2.0382360,-1.2267403,-1.2267403,-1.4463176,-0.9144428
0.5570685,0.5570685,0.5590905,-1.1883368,-0.9589281,-2.7037476,-0.3032874,-1.9752879,-1.1883368,-1.1883368,-1.4010304,-0.8858248
0.5620685,0.5620685,0.5640905,-1.1514011,-0.9290124,-2.6208313,-0.2937316,-1.9146749,-1.1514011,-1.1514011,-1.3574748,-0.8582997
0.5670685,0.5670685,0.5690905,-1.1158682,-0.9002419,-2.5409722,-0.2845493,-1.8563000,-1.1158682,-1.1158682,-1.3155741,-0.8318195
0.5720685,0.5720685,0.5740905,-1.0816762,-0.8725652,-2.4640439,-0.2757229,-1.8000704,-1.0816762,-1.0816762,-1.2752553,-0.8063379
0.5770685,0.5770685,0.5790905,-1.0487663,-0.8459337,-2.3899252,-0.2672360,-1.7458971,-1.0487663,-1.0487663,-1.2364490,-0.7818113
0.5820685,0.5820685,0.5840905,-1.0170825,-0.8203009,-2.3185002,-0.2590731,-1.6936949,-1.0170825,-1.0170825,-1.1990889,-0.7581980
0.5870685,0.5870685,0.5890905,-0.9865715,-0.7956230,-2.2496576,-0.2512193,-1.6433823,-0.9865715,-0.9865715,-1.1631122,-0.7354582
0.5920685,0.5920685,0.5940905,-0.9571824,-0.7718580,-2.1832912,-0.2436607,-1.5948811,-0.9571824,-0.9571824,-1.1284590,-0.7135543
0.5970685,0.5970685,0.5990905,-0.9288671,-0.7489662,-2.1192991,-0.2363840,-1.5481168,-0.9288671,-0.9288671,-1.0950721,-0.6924503
0.6020685,0.6020685,0.6040905,-0.9015794,-0.7269097,-2.0575840,-0.2293766,-1.5030179,-0.9015794,-0.9015794,-1.0628974,-0.6721119
0.6070685,0.6070685,0.6090905,-0.8752757,-0.7056526,-1.9980527,-0.2226267,-1.4595162,-0.8752757,-0.8752757,-1.0318832,-0.6525065
0.6120685,0.6120685,0.6140905,-0.8499142,-0.6851606,-1.9406161,-0.2161229,-1.4175465,-0.8499142,-0.8499142,-1.0019802,-0.6336031
0.6170685,0.6170685,0.6190905,-0.8254552,-0.6654013,-1.8851892,-0.2098545,-1.3770463,-0.8254552,-0.8254552,-0.9731416,-0.6153722
0.6220685,0.6220685,0.6240905,-0.8018608,-0.6463436,-1.8316906,-0.2038113,-1.3379561,-0.8018608,-0.8018608,-0.9453228,-0.5977856
0.6270685,0.6270685,0.6290905,-0.7790952,-0.6279580,-1.7800423,-0.1979837,-1.3002188,-0.7790952,-0.7790952,-0.9184813,-0.5808164
0.6320685,0.6320685,0.6340905,-0.7571238,-0.6102164,-1.7301702,-0.1923623,-1.2637801,-0.7571238,-0.7571238,-0.8925764,-0.5644390
0.6370685,0.6370685,0.6390905,-0.7359140,-0.5930922,-1.6820031,-0.1869386,-1.2285878,-0.7359140,-0.7359140,-0.8675697,-0.5486292
0.6420685,0.6420685,0.6440905,-0.7154346,-0.5765598,-1.6354730,-0.1817041,-1.1945922,-0.7154346,-0.7154346,-0.8434243,-0.5333636
