# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol],UMinwaterUCD(d)[kj/mol]
-0.1905605,-0.1905605,-0.0000000,3064.5055993,3064.5055993
-0.1805605,-0.1805605,0.0100000,2731.4247422,2731.4247422
-0.1705605,-0.1705605,0.0200000,2365.5592289,2365.5592289
-0.1605605,-0.1605605,0.0300000,1989.7254464,1989.7254464
-0.1505605,-0.1505605,0.0400000,1387.9832833,1363.5121161
-0.1405605,-0.1405605,0.0500000,937.9374195,912.1021059
-0.1305605,-0.1305605,0.0600000,627.1869051,601.3548544
-0.1205605,-0.1205605,0.0700000,430.2258495,404.3846800
-0.1105605,-0.1105605,0.0800000,298.6731080,272.8318614
-0.1005605,-0.1005605,0.0900000,207.5168800,181.6756335
-0.0905605,-0.0905605,0.1000000,143.2294703,117.3882239
-0.0805605,-0.0805605,0.1100000,97.9877856,72.1465397
-0.0705605,-0.0705605,0.1200000,66.8190558,40.9778125
-0.0605605,-0.0605605,0.1300000,46.1881881,20.3469561
-0.0505605,-0.0505605,0.1400000,33.2423511,7.4656689
-0.0405605,-0.0405605,0.1500000,9.2245833,-16.6134176
-0.0305605,-0.0305605,0.1600000,-14.4294820,-40.2706374
-0.0205605,-0.0205605,0.1700000,-30.8574107,-56.6983508
-0.0105605,-0.0105605,0.1800000,-41.8717933,-67.7116834
-0.0005605,-0.0005605,0.1900000,-48.9173372,-74.7255668
0.0094395,0.0094395,0.2000000,-54.0431269,-78.8207004
0.0194395,0.0194395,0.2100000,-60.4526991,-83.1256651
0.0294395,0.0294395,0.2200000,-65.9014594,-88.4628322
0.0394395,0.0394395,0.2300000,-75.7886231,-98.2691454
0.0494395,0.0494395,0.2400000,-82.8234412,-106.8376436
0.0594395,0.0594395,0.2500000,-85.4695727,-109.5403244
0.0694395,0.0694395,0.2600000,-85.6730076,-109.0129928
0.0794395,0.0794395,0.2700000,-84.4292747,-106.7130921
0.0894395,0.0894395,0.2800000,-82.1899638,-103.4613790
0.0994395,0.0994395,0.2900000,-79.3493586,-100.0188985
0.1094395,0.1094395,0.3000000,-76.2478491,-96.5962603
0.1194395,0.1194395,0.3100000,-73.1229919,-93.0147352
0.1294395,0.1294395,0.3200000,-70.1018118,-89.4156013
0.1394395,0.1394395,0.3300000,-67.2304877,-85.8774591
0.1494395,0.1494395,0.3400000,-64.5211991,-82.4441323
0.1594395,0.1594395,0.3500000,-61.9770740,-79.1398380
0.1694395,0.1694395,0.3600000,-59.5856094,-76.3248364
0.1794395,0.1794395,0.3700000,-57.3173457,-73.8371303
0.1894395,0.1894395,0.3800000,-55.1363611,-71.6726047
0.1994395,0.1994395,0.3900000,-53.0062241,-69.5735298
0.2094395,0.2094395,0.4000000,-50.9043168,-67.4948011
0.2194395,0.2194395,0.4100000,-48.8352448,-65.3825453
0.2294395,0.2294395,0.4200000,-46.8197881,-63.3062167
0.2394395,0.2394395,0.4300000,-44.8797540,-61.2791105
0.2494395,0.2494395,0.4400000,-43.0308668,-59.3140011
0.2594395,0.2594395,0.4500000,-41.2817172,-57.4209058
0.2694395,0.2694395,0.4600000,-39.6354259,-55.6060109
0.2794395,0.2794395,0.4700000,-38.0916490,-53.8726207
0.2894395,0.2894395,0.4800000,-36.6480522,-52.2218911
0.2994395,0.2994395,0.4900000,-35.3012207,-50.7166622
0.3094395,0.3094395,0.5000000,-34.0471731,-49.2999967
0.3194395,0.3194395,0.5100000,-32.8816324,-47.9501219
0.3294395,0.3294395,0.5200000,-31.8001620,-46.6652198
0.3394395,0.3394395,0.5300000,-30.7982289,-45.4431540
0.3494395,0.3494395,0.5400000,-29.8712338,-44.2815570
0.3594395,0.3594395,0.5500000,-29.0145299,-43.1779034
0.3694395,0.3694395,0.5600000,-28.2234416,-42.1295703
0.3794395,0.3794395,0.5700000,-27.4932895,-41.1338868
0.3894395,0.3894395,0.5800000,-26.8194224,-40.1881740
0.3994395,0.3994395,0.5900000,-26.1972563,-39.2897769
0.4094395,0.4094395,0.6000000,-25.6223164,-38.4360899
0.4194395,0.4194395,0.6100000,-25.0902799,-37.6245757
0.4294395,0.4294395,0.6200000,-24.5970162,-36.8527802
0.4394395,0.4394395,0.6300000,-24.1386204,-36.1183431
0.4494395,0.4494395,0.6400000,-23.7114399,-35.4287500
0.4594395,0.4594395,0.6500000,-23.3120920,-34.7808364
0.4694395,0.4694395,0.6600000,-22.9374734,-34.1621294
0.4794395,0.4794395,0.6700000,-22.5847608,-33.6260920
0.4894395,0.4894395,0.6800000,-22.2514061,-33.1587276
0.4994395,0.4994395,0.6900000,-21.9351249,-32.7106161
0.5094395,0.5094395,0.7000000,-21.6338820,-32.3020543
0.5194395,0.5194395,0.7100000,-21.3458742,-31.9226170
0.5294395,0.5294395,0.7200000,-21.0695108,-31.6562596
0.5394395,0.5394395,0.7300000,-20.8033949,-31.4035981
