# r[nm],d[nm],daligned[nm],Ucline3(d)[kj/mol],UMincline3(d)[kj/mol]
-0.1932069,-0.1932069,-0.0000000,49440.7483820,49440.7483820
-0.1832069,-0.1832069,0.0100000,34037.0402361,34037.0402361
-0.1732069,-0.1732069,0.0200000,26879.5634960,26879.5634960
-0.1632069,-0.1632069,0.0300000,24113.7678360,24113.7678360
-0.1532069,-0.1532069,0.0400000,23082.5943636,23082.5943636
-0.1432069,-0.1432069,0.0500000,25736.3034973,25736.3034973
-0.1332069,-0.1332069,0.0600000,18398.9113485,18398.9113485
-0.1232069,-0.1232069,0.0700000,12691.9230157,12691.9230157
-0.1132069,-0.1132069,0.0800000,9139.7991782,9139.7991782
-0.1032069,-0.1032069,0.0900000,6822.8774237,6822.8774237
-0.0932069,-0.0932069,0.1000000,5249.5788778,5249.5788778
-0.0832069,-0.0832069,0.1100000,3854.6345717,3854.6345717
-0.0732069,-0.0732069,0.1200000,2952.6212818,2952.6212818
-0.0632069,-0.0632069,0.1300000,2363.8953851,2363.8953851
-0.0532069,-0.0532069,0.1400000,1965.9062716,1965.9062716
-0.0432069,-0.0432069,0.1500000,1703.6954807,1684.7696250
-0.0332069,-0.0332069,0.1600000,1413.9749055,1395.0490497
-0.0232069,-0.0232069,0.1700000,1125.7429022,1106.8170465
-0.0132069,-0.0132069,0.1800000,913.0444113,894.1185556
-0.0032069,-0.0032069,0.1900000,750.1421491,731.2162934
0.0067931,0.0067931,0.2000000,620.5193630,601.5935187
0.0167931,0.0167931,0.2100000,513.6966561,494.9189233
0.0267931,0.0267931,0.2200000,417.9206752,399.2340563
0.0367931,0.0367931,0.2300000,335.5906361,316.6904526
0.0467931,0.0467931,0.2400000,268.2883775,249.3769177
0.0567931,0.0567931,0.2500000,213.0171505,194.1116717
0.0667931,0.0667931,0.2600000,167.6100126,148.7286316
0.0767931,0.0767931,0.2700000,130.4605616,111.6467209
0.0867931,0.0867931,0.2800000,100.2685342,81.6152855
0.0967931,0.0967931,0.2900000,75.9309901,57.5759143
0.1067931,0.1067931,0.3000000,56.5354107,38.5957217
0.1167931,0.1167931,0.3100000,41.3298826,23.8403926
0.1267931,0.1267931,0.3200000,29.6414445,12.5662977
0.1367931,0.1367931,0.3300000,20.8253071,4.1193988
0.1467931,0.1467931,0.3400000,14.2642748,-2.0654334
0.1567931,0.1567931,0.3500000,9.3935614,-6.4673066
0.1667931,0.1667931,0.3600000,5.7402185,-9.5043963
0.1767931,0.1767931,0.3700000,2.9369680,-11.4846064
0.1867931,0.1867931,0.3800000,0.7100400,-12.6426384
0.1967931,0.1967931,0.3900000,-1.1148287,-13.1999651
0.2067931,0.2067931,0.4000000,-2.6381185,-13.3882047
0.2167931,0.2167931,0.4100000,-3.9118284,-13.4787453
0.2267931,0.2267931,0.4200000,-4.9519212,-13.9004507
0.2367931,0.2367931,0.4300000,-5.7577481,-13.9020556
0.2467931,0.2467931,0.4400000,-6.3335700,-13.6278984
0.2567931,0.2567931,0.4500000,-6.6968771,-13.1773709
0.2667931,0.2667931,0.4600000,-6.8738255,-12.6190300
0.2767931,0.2767931,0.4700000,-6.8972319,-12.0001515
0.2867931,0.2867931,0.4800000,-6.8074144,-11.3532414
0.2967931,0.2967931,0.4900000,-6.6467537,-10.7447947
0.3067931,0.3067931,0.5000000,-6.4485424,-11.1231708
0.3167931,0.3167931,0.5100000,-6.2341768,-11.2532803
0.3267931,0.3267931,0.5200000,-6.0182344,-11.1344224
0.3367931,0.3367931,0.5300000,-5.8113425,-10.8524796
0.3467931,0.3467931,0.5400000,-5.6200515,-10.4665236
0.3567931,0.3567931,0.5500000,-5.4463097,-10.0173387
0.3667931,0.3667931,0.5600000,-5.2869652,-9.5331700
0.3767931,0.3767931,0.5700000,-5.1344019,-9.0336091
0.3867931,0.3867931,0.5800000,-4.9794325,-8.5322283
0.3967931,0.3967931,0.5900000,-4.8151464,-8.1205627
0.4067931,0.4067931,0.6000000,-4.6396096,-7.7465545
0.4167931,0.4167931,0.6100000,-4.4560750,-7.3541433
0.4267931,0.4267931,0.6200000,-4.2709480,-6.9547980
0.4367931,0.4367931,0.6300000,-4.0910382,-6.5571044
0.4467931,0.4467931,0.6400000,-3.9215013,-6.1673624
0.4567931,0.4567931,0.6500000,-3.7641573,-5.7904051
0.4667931,0.4667931,0.6600000,-3.6164631,-5.4408780
0.4767931,0.4767931,0.6700000,-3.4726440,-5.1142895
0.4867931,0.4867931,0.6800000,-3.3266642,-4.7984627
0.4967931,0.4967931,0.6900000,-3.1751050,-4.5032088
0.5067931,0.5067931,0.7000000,-3.0181057,-4.2419058
0.5167931,0.5167931,0.7100000,-2.8583794,-3.9887873
0.5267931,0.5267931,0.7200000,-2.6995277,-3.7660013
0.5367931,0.5367931,0.7300000,-2.5447719,-3.5852516
0.5467931,0.5467931,0.7400000,-2.3964227,-3.4143415
0.5567931,0.5567931,0.7500000,-2.2558605,-3.2286582
0.5667931,0.5667931,0.7600000,-2.1237288,-3.0412406
0.5767931,0.5767931,0.7700000,-2.0001598,-2.8627421
0.5867931,0.5867931,0.7800000,-1.8849621,-2.6879527
0.5967931,0.5967931,0.7900000,-1.7777564,-2.5198221
0.6067931,0.6067931,0.8000000,-1.6780665,-2.3612672
0.6167931,0.6167931,0.8100000,-1.5853767,-2.2135444
0.6267931,0.6267931,0.8200000,-1.4991673,-2.0750298
0.6367931,0.6367931,0.8300000,-1.4189352,-1.9459348
0.6467931,0.6467931,0.8400000,-1.3442042,-1.8260734
0.6567931,0.6567931,0.8500000,-1.2745313,-1.7150332
0.6667931,0.6667931,0.8600000,-1.2095074,-1.6122830
0.6767931,0.6767931,0.8700000,-1.1487577,-1.5172411
0.6867931,0.6867931,0.8800000,-1.0919397,-1.4293162
0.6967931,0.6967931,0.8900000,-1.0387416,-1.3482889
0.7067931,0.7067931,0.9000000,-0.9888791,-1.2733173
0.7167931,0.7167931,0.9100000,-0.9420941,-1.2037707
0.7267931,0.7267931,0.9200000,-0.8981513,-1.1391847
0.7367931,0.7367931,0.9300000,-0.8568367,-1.0791341
0.7467931,0.7467931,0.9400000,-0.8179553,-1.0232321
0.7567931,0.7567931,0.9500000,-0.7813293,-0.9711273
0.7667931,0.7667931,0.9600000,-0.7467964,-0.9225012
0.7767931,0.7767931,0.9700000,-0.7142080,-0.8786280
0.7867931,0.7867931,0.9800000,-0.6834285,-0.8375525
0.7967931,0.7967931,0.9900000,-0.6543335,-0.7989562
0.8067931,0.8067931,1.0000000,-0.6268086,-0.7626534
0.8167931,0.8167931,1.0100000,-0.6007492,-0.7284749
0.8267931,0.8267931,1.0200000,-0.5760588,-0.6962662
0.8367931,0.8367931,1.0300000,-0.5526485,-0.6658861
0.8467931,0.8467931,1.0400000,-0.5304364,-0.6372117
0.8567931,0.8567931,1.0500000,-0.5093471,-0.6101247
0.8667931,0.8667931,1.0600000,-0.4893106,-0.5845084
0.8767931,0.8767931,1.0700000,-0.4702623,-0.5602637
0.8867931,0.8867931,1.0800000,-0.4521423,-0.5372994
0.8967931,0.8967931,1.0900000,-0.4348951,-0.5155317
0.9067931,0.9067931,1.1000000,-0.4184693,-0.4948832
0.9167931,0.9167931,1.1100000,-0.4028168,-0.4752827
0.9267931,0.9267931,1.1200000,-0.3878933,-0.4566642
0.9367931,0.9367931,1.1300000,-0.3736572,-0.4389670
0.9467931,0.9467931,1.1400000,-0.3600698,-0.4221346
