# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol]
-0.2660248,-0.2660248,-0.2772567,11764.1736624,7518.3734799,47544.0946193,695.9048125,33466.9150132,11764.1736624,11764.1736624,13868.0643949,8770.9340451,11764.1736624,7518.3734799,47544.0946193,680.2637132,33466.9150132,11764.1736624,11764.1736624,13868.0643949,8770.9340451
-0.2610248,-0.2610248,-0.2722567,9507.4207977,6068.6859047,38501.6686549,556.6844913,27099.1258500,9507.4207977,9507.4207977,11207.7165498,7088.3823334,9507.4207977,6068.6859047,38501.6686549,541.0433919,27099.1258500,9507.4207977,9507.4207977,11207.7165498,7088.3823334
-0.2560248,-0.2560248,-0.2672567,7724.8726547,4923.9572751,31355.7169705,447.1184751,22066.9828080,7724.8726547,7724.8726547,9106.3796312,5759.3801745,7724.8726547,4923.9572751,31355.7169705,431.4773758,22066.9828080,7724.8726547,7724.8726547,9106.3796312,5759.3801745
-0.2510248,-0.2510248,-0.2622567,6334.4455246,4031.3262333,25778.7400790,361.9870147,18139.8078612,6334.4455246,6334.4455246,7467.2901779,4722.7289823,6334.4455246,4031.3262333,25778.7400790,346.3459153,18139.8078612,6334.4455246,6334.4455246,7467.2901779,4722.7289823
-0.2460248,-0.2460248,-0.2572567,5272.1090579,3349.5595538,21515.2483137,297.2206060,15137.6446262,5272.1090579,5272.1090579,6214.9667295,3930.6900894,5272.1090579,3349.5595538,21515.2483137,281.5795066,15137.6446262,5272.1090579,5272.1090579,6214.9667295,3930.6900894
-0.2410248,-0.2410248,-0.2522567,4490.2588563,2848.0024982,18375.2856504,249.7946151,12926.6961989,4490.2588563,4490.2588563,5293.2913739,3347.7714121,4490.2588563,2848.0024982,18375.2856504,234.1535164,12926.6961989,4490.2588563,4490.2588563,5293.2913739,3347.7714121
-0.2360248,-0.2360248,-0.2472567,3956.7353427,2505.9456296,16230.5293264,217.6651513,11416.5773793,3956.7353427,3956.7353427,4664.3531540,2949.9959556,3956.7353427,2505.9456296,16230.5293264,202.0242101,11416.5773793,3956.7353427,3956.7353427,4664.3531540,2949.9959556
-0.2310248,-0.2310248,-0.2422567,3654.7021477,2312.5454024,15013.8161145,199.7272394,10559.9805937,3654.7021477,3654.7021477,4308.3047040,2724.8111437,3654.7021477,2312.5454024,15013.8161145,184.1197344,10559.9805937,3654.7021477,3654.7021477,4308.3047040,2724.8111437
-0.2260248,-0.2260248,-0.2372567,3535.8140628,2236.6019475,14532.9506626,190.1295288,10221.5064919,3535.8140628,3535.8140628,4168.1548164,2636.1725720,3535.8140628,2236.6019475,14532.9506626,177.2883154,10221.5064919,3535.8140628,3535.8140628,4168.1548164,2636.1725720
-0.2210248,-0.2210248,-0.2322567,3201.0599948,2022.1305689,13185.6777822,172.1173925,9272.9488259,3201.0599948,3201.0599948,3773.5337316,2386.5922839,3201.0599948,2022.1305689,13185.6777822,157.3041253,9272.9488259,3201.0599948,3201.0599948,3773.5337316,2386.5922839
