# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
-1.0618020,-1.0618020,-1.1019689,1846.4778305,-158.2162972,7433.9114133,206.1776785,4255.8753660,45805.8618826,331333.5158812,1814008.8920652
-1.0568020,-1.0568020,-1.0969689,1859.9920932,-169.9317014,7498.8555315,207.7440458,4287.0681573,46154.8498590,334036.2918741,1830060.1108457
-1.0518020,-1.0518020,-1.0919689,1864.3856438,-187.7569965,7534.3423846,208.2350949,4297.4614815,46284.6856451,335181.4651741,1837745.2273411
-1.0468020,-1.0468020,-1.0869689,1859.5841419,-211.7708425,7540.1575670,207.6421514,4286.8835902,46193.4274780,334753.7556510,1836971.9341418
-1.0418020,-1.0418020,-1.0819689,1845.6724856,-241.9422548,7516.5968989,205.9755308,4255.5250421,45882.9333231,332764.7818107,1827791.7515201
-1.0368020,-1.0368020,-1.0769689,1822.8920467,-278.1323240,7464.4573861,203.2642061,4203.9324149,45358.7946168,329252.5867268,1810397.4555167
-1.0318020,-1.0318020,-1.0719689,1791.6329415,-335.7405159,7385.0123568,215.1956690,4132.9907391,44630.1520035,324280.3296108,1785116.0493444
-1.0268020,-1.0268020,-1.0669689,1752.4217283,-383.1486785,7279.9720247,210.5511872,4043.8955442,43709.4025275,317934.2114665,1752397.6547589
-1.0218020,-1.0218020,-1.0619689,1705.9051462,-435.5788163,7151.4314361,205.0488371,3938.1159127,42611.8130090,310320.7406121,1712800.8999033
-1.0168020,-1.0168020,-1.0569689,1652.8306855,-492.5420885,7001.8083245,198.7777836,3817.3503449,41355.0585732,301563.4736987,1666975.5388390
-1.0118020,-1.0118020,-1.0519689,1594.0249092,-553.4948743,6833.7737983,191.8365173,3683.4775161,39958.7082351,291799.3883408,1615643.1455076
-1.0068020,-1.0068020,-1.0469689,1530.3705062,-617.8546211,6650.1789848,184.3300773,3538.5041587,38443.6809341,281175.0535802,1559576.7759013
-1.0018020,-1.0018020,-1.0419689,1462.7830600,-685.0158813,6453.9807708,176.3672291,3384.5123053,36831.6954334,269842.7640254,1499580.4863449
-0.9968020,-0.9968020,-1.0369689,1392.1884665,-754.3658851,6248.1696016,168.0577021,3223.6080064,35144.7361590,257956.7933872,1436469.5373037
-0.9918020,-0.9918020,-1.0319689,1319.5018263,-825.2990684,6035.7019758,159.5095807,3057.8734012,33404.5545417,245669.9047344,1371052.0092808
-0.9868020,-0.9868020,-1.0269689,1245.6085001,-897.2300746,5819.4398226,150.8269240,2889.3237017,31632.2220269,233130.2301351,1304112.4212744
-0.9818020,-0.9818020,-1.0219689,1171.3478485,-969.6048680,5602.0984233,142.1076755,2719.8702705,29847.7469387,220478.6037158,1236397.7856350
-0.9768020,-0.9768020,-1.0169689,1097.5000015,-1041.9097182,5386.2039760,133.4419149,2551.2905752,28069.7631632,207846.4019299,1168606.3689733
-0.9718020,-0.9718020,-1.0119689,1024.7758287,-1113.6779405,5174.0613474,124.9105043,2385.2054045,26315.2944464,195353.9151794,1101379.2690801
-0.9668020,-0.9668020,-1.0069689,953.8101182,-1184.4943917,4967.7320367,116.5841925,2223.0633598,24599.5942558,183109.2477495,1035294.7727820
-0.9618020,-0.9618020,-1.0019689,885.1578311,-1253.9978191,4769.0219329,108.5232502,2066.1323202,22936.0578225,171207.7197215,970865.3369203
-0.9568020,-0.9568020,-0.9969689,819.2931842,-1321.8812407,4579.4780755,100.7777016,1915.4973158,21336.2003081,159731.7260493,908536.9389855
-0.9518020,-0.9518020,-0.9919689,756.6112282,-1387.8905972,4400.3933655,93.3881583,1772.0640535,19809.6930769,148750.9947230,848690.4773429
-0.9468020,-0.9468020,-0.9869689,697.4315338,-1451.8219497,4232.8179931,86.3871452,1636.5672134,18364.4488130,138323.1778738,791644.8628570
-0.9418020,-0.9418020,-0.9819689,642.0035692,-1513.5175206,4077.5762658,79.8006671,1509.5825748,17006.7456482,128494.7063717,737661.4314309
-0.9368020,-0.9368020,-0.9769689,590.5133524,-1572.8608729,3935.2875089,73.6496890,1391.5420226,15741.3804670,119301.8392438,686949.3163834
-0.9318020,-0.9318020,-0.9719689,543.0909760,-1629.7715118,3806.3897676,67.9512643,1282.7505274,14571.8420325,110771.8432496,639671.4457244
-0.9268020,-0.9268020,-0.9669689,499.8186360,-1684.1991694,3691.1651419,62.7192318,1183.4042636,13500.4953863,102924.2442656,595950.8669891
-0.9218020,-0.9218020,-0.9619689,460.7388381,-1736.1180009,3589.7657169,57.9645939,1093.6091271,12528.7700196,95772.0998633,555877.1463252
-0.9168020,-0.9168020,-0.9569689,425.8625021,-1785.5208882,3502.2392085,53.6957720,1013.3990248,11657.3454619,89323.2508096,519512.6345332
-0.9118020,-0.9118020,-0.9519689,395.1767355,-1832.4140105,3428.5535930,49.9188931,942.7534157,10886.3291025,83581.5174956,486898.4371297
-0.9068020,-0.9068020,-0.9469689,368.6520936,-1876.8118074,3368.6201472,46.6381636,881.6136952,10215.4221705,78547.8149982,458059.9655509
-0.9018020,-0.9018020,-0.9419689,346.2491879,-1918.7324298,3322.3144559,43.8563007,829.8981103,9644.0707992,74221.1672402,433011.9806227
-0.8968020,-0.8968020,-0.9369689,327.9245422,-1958.1937453,3289.4950676,41.5749548,787.5149779,9171.5999523,70599.6063300,411763.0665319
-0.8918020,-0.8918020,-0.9319689,313.6356261,-1995.2099447,3270.0195760,39.7950696,754.3740509,8797.3286819,67680.9475613,394319.4936356
-0.8868020,-0.8868020,-0.9269689,303.3450223,-2029.7887781,3263.7579793,38.5171533,730.3959300,8520.6657144,65463.4337640,380688.4420086
-0.8818020,-0.8818020,-0.9219689,297.0236984,-2061.9294350,3270.6032300,37.7414597,715.5194584,8341.1847350,63946.2448468,370880.5655362
-0.8768020,-0.8768020,-0.9169689,294.6533708,-2091.6210781,3290.4789222,37.4680912,709.7070658,8258.6789878,63129.8696192,364911.8797835
-0.8718020,-0.8718020,-0.9119689,296.2279509,-2118.8420319,3323.3440878,37.6970445,712.9480433,8273.1949396,63016.3375534,362804.9571063
-0.8668020,-0.8668020,-0.9069689,301.7540718,-2143.5596259,3369.1950870,38.4282224,725.2597383,8385.0448250,63609.3082666,364589.4108905
-0.8618020,-0.8618020,-0.9019689,311.2506923,-2165.7306940,3428.0645808,39.6614230,746.6866650,8594.7979039,64914.0164215,370301.6487540
-0.8568020,-0.8568020,-0.8969689,324.7477781,-2185.3027266,3500.0175792,41.3962987,777.2975246,8903.2502789,66937.0696968,379983.8733299
-0.8518020,-0.8518020,-0.8919689,342.2840607,-2202.2156760,3585.1445646,43.6322604,817.1801366,9311.3731602,69686.0977051,393682.3100891
-0.8468020,-0.8468020,-0.8869689,363.9038786,-2216.4044094,3683.5517013,46.3683082,866.4342897,9820.2395600,73169.2504613,411444.6456781
-0.8418020,-0.8418020,-0.8819689,389.6531132,-2227.8018020,3795.3481678,49.6027752,925.1625386,10430.9295922,77394.5464276,433316.6684609
-0.8368020,-0.8368020,-0.8769689,419.5742438,-2236.3424522,3920.6306890,53.3329816,993.4590015,11144.4148581,82369.0724703,459338.1162207
-0.8318020,-0.8318020,-0.8719689,453.7005639,-2241.9669896,4059.4654007,57.5548209,1071.3962526,11961.4228440,88098.0413950,489537.7549699
-0.8268020,-0.8268020,-0.8669689,492.0496251,-2244.6269294,4211.8672597,62.2623263,1159.0104624,12882.2828622,94583.7171767,523927.7379557
-0.8218020,-0.8218020,-0.8619689,534.6160078,-2244.2900043,4377.7773103,67.4472857,1256.2850064,13906.7558260,101824.2236042,562497.3253074
-0.8168020,-0.8168020,-0.8569689,581.3635525,-2240.9458783,4557.0382414,73.0989433,1363.1328525,15033.8510680,109812.2587508,605206.0820071
-0.8118020,-0.8118020,-0.8519689,632.2172325,-2234.6121172,4749.3688026,79.2037463,1479.3781325,16261.6344643,118533.7453234,651976.7140862
-0.8068020,-0.8068020,-0.8469689,687.0548932,-2225.3402556,4954.3378036,85.7449931,1604.7374145,17587.0332710,127966.4552472,702687.7486653
-0.8018020,-0.8018020,-0.8419689,745.6991352,-2213.2217648,5171.3385745,92.7021871,1738.8013032,19005.6442719,138078.6554147,757166.3104599
-0.7968020,-0.7968020,-0.8369689,807.9096650,-2198.3936932,5399.5649206,100.0499638,1881.0171062,20511.5529882,148827.8298333,815181.2927779
-0.7918020,-0.7918020,-0.8319689,873.3764796,-2181.0437186,5637.9897385,107.7566436,2030.6733995,22097.1727254,160159.5407722,876437.2612508
-0.7868020,-0.7868020,-0.8269689,941.7142869,-2161.4143273,5885.3475677,115.7826548,2186.8874036,23753.1130266,172006.4971842,940569.4594504
-0.7818020,-0.7818020,-0.8219689,1012.4585793,-2139.8058254,6140.1224073,124.0791512,2348.5961203,25468.0875365,184287.9018227,1007140.3026901
-0.7768020,-0.7768020,-0.8169689,1085.0637789,-2116.5778817,6400.5421277,132.5871319,2514.5521804,27228.8712535,196909.1482604,1075637.7452192
-0.7718020,-0.7718020,-0.8119689,1158.9038474,-2092.1493238,6664.5807208,141.2372041,2683.3252934,29020.3165399,209761.9346936,1145475.8826373
-0.7668020,-0.7668020,-0.8069689,1233.2756995,-2066.9959450,6929.9694696,149.9497399,2853.3100718,30825.4359952,222724.8523800,1215998.1024997
-0.7618020,-0.7618020,-0.8019689,1307.4056794,-2041.6461351,7194.2178527,158.6356541,3022.7408145,32625.5583276,235664.4924870,1286483.0199882
-0.7568020,-0.7568020,-0.7969689,1380.4592452,-2016.6742292,7454.6446422,167.1979180,3189.7135791,34400.5606830,248437.0960348,1356153.3323366
-0.7518020,-0.7518020,-0.7919689,1451.5538685,-1992.6915671,7708.4192148,175.5331874,3352.2155593,36129.1775710,260890.7479572,1424187.5978635
-0.7468020,-0.7468020,-0.7869689,1519.7749971,-1970.3353669,7952.6125812,183.5338113,3508.1614175,37789.3826990,272868.0889909,1489734.7980072
-0.7418020,-0.7418020,-0.7819689,1584.1947516,-1950.2556408,8184.2570902,191.0901997,3655.4358264,39358.8358731,284209.4895379,1551931.3812347
-0.7368020,-0.7368020,-0.7769689,1643.8928548,-1933.1005086,8400.4131980,198.0934121,3791.9410764,40815.3829129,294756.5996513,1609920.3259869
-0.7318020,-0.7318020,-0.7719689,1697.9791205,-1919.5003765,8598.2411636,204.4379055,3915.6482204,42137.5925475,304356.1609967,1662871.6074721
-0.7268020,-0.7268020,-0.7669689,1745.6166883,-1910.0515596,8775.0750773,210.0243542,4024.6499057,43305.3108389,312863.9423475,1710003.3225253
-0.7218020,-0.7218020,-0.7619689,1786.0450829,-1905.2999939,8928.4962816,214.7624382,4117.2127970,44300.2111291,320148.6421016,1750602.6299860
-0.7168020,-0.7168020,-0.7569689,1818.6021134,-1905.7257343,9056.4030615,202.9326364,4191.8273585,45106.3161006,326095.5914338,1784045.6116713
-0.7118020,-0.7118020,-0.7519689,1842.7436299,-1911.7289322,9157.0734683,205.7519576,4247.2527569,45710.4684849,330610.0914622,1809815.1588229
-0.7068020,-0.7068020,-0.7469689,1858.0602091,-1923.6179481,9229.2183266,207.5310037,4282.5547808,46102.7283564,333620.2279615,1827516.0448497
-0.7018020,-0.7018020,-0.7419689,1864.2899598,-1941.6001724,9272.0218528,208.2387384,4297.1349375,46276.6777934,335079.0276071,1836886.4567012
-0.6968020,-0.6968020,-0.7369689,1861.3268125,-1965.7760036,9285.1678655,207.8627039,4290.7492853,46229.6178466,334965.8495045,1837805.4188712
-0.6918020,-0.6918020,-0.7319689,1849.2238764,-1996.1362796,9268.8502627,206.4094249,4263.5160554,45962.6479693,333286.9430152,1830295.7458624
-0.6868020,-0.6868020,-0.7269689,1828.1916928,-2032.5632849,9223.7672274,203.9041987,4215.9116768,45480.6239790,330075.1451088,1814522.3871274
-0.6818020,-0.6818020,-0.7219689,1798.5914751,-2074.8352713,9151.0994538,200.3902830,4148.7554117,44791.9968227,325388.7346311,1790786.2666648
-0.6768020,-0.6768020,-0.7169689,1760.9236788,-2122.6342513,9052.4734895,211.5682335,4063.1833826,43908.5404549,319309.5037828,1759513.9501710
-0.6718020,-0.6718020,-0.7119689,1715.8124728,-2175.5566631,8929.9120197,206.2310390,3960.6132923,42844.9825780,311940.1456481,1721243.6791818
-0.6668020,-0.6668020,-0.7069689,1663.9868745,-2233.1263716,8785.7735165,200.1064839,3842.7015666,41618.5564619,303401.0881379,1676608.4795112
-0.6618020,-0.6618020,-0.7019689,1606.2594426,-2294.8093753,8622.6841136,193.2914128,3711.2949572,40248.4952731,293826.9271722,1626317.1696475
-0.6568020,-0.6568020,-0.6969689,1543.5035047,-2360.0295335,8443.4648060,185.8897810,3568.3788184,38755.4921262,283362.6241534,1571134.1572878
-0.6518020,-0.6518020,-0.6919689,1476.6299067,-2428.1846198,8251.0571258,178.0098334,3416.0243032,37161.1493832,272159.6344621,1511858.9174987
-0.6468020,-0.6468020,-0.6869689,1406.5642293,-2498.6620370,8048.4503064,169.7613216,3256.3366264,35487.4396450,260372.1254376,1449305.9974773
-0.6418020,-0.6418020,-0.6819689,1334.2253268,-2570.8535955,7838.6126476,161.2528581,3091.4063297,33756.1985806,248153.4254194,1384286.2980938
-0.6368020,-0.6368020,-0.6769689,1260.5059017,-2644.1688542,7624.4293660,152.5894846,2923.2651751,31988.6664957,235652.8218390,1317590.2519670
-0.6318020,-0.6318020,-0.6719689,1186.2556745,-2718.0466344,7408.6487013,143.8705195,2753.8479288,30205.0916532,223012.7983246,1249973.3642516
-0.6268020,-0.6268020,-0.6669689,1112.2675284,-2791.9644430,7193.8374921,135.1877373,2584.9608976,28424.4041589,210366.7706782,1182144.4186332
-0.6218020,-0.6218020,-0.6619689,1039.2668337,-2865.4456656,6982.3468721,126.6239314,2418.2576794,26663.9650246,197837.3516550,1114756.4895478
-0.6168020,-0.6168020,-0.6569689,967.9039911,-2938.0645065,6776.2882125,118.2519209,2255.2222149,24939.3910900,185535.1466682,1048400.7529793
-0.6118020,-0.6118020,-0.6519689,898.7500881,-3009.4487547,6577.5189733,110.1340739,2097.1588960,23264.4530387,173558.0583833,983602.9605159
-0.6068020,-0.6068020,-0.6469689,832.2954400,-3079.2805410,6387.6377405,102.3224161,1945.1892127,21651.0409294,161991.0586683,920822.3400293
-0.6018020,-0.6018020,-0.6419689,768.9506991,-3147.2953141,6207.9874416,94.8593495,1800.2542154,20109.1895595,150906.3720560,860452.6139009
-0.5968020,-0.5968020,-0.6369689,709.0501514,-3213.2793064,6039.6655344,87.7788947,1663.1219322,18647.1545914,140364.0057862,802824.7820558
-0.5918020,-0.5918020,-0.6319689,652.8567903,-3277.0657821,5883.5398610,81.1082358,1534.3988047,17271.5296728,130412.5572887,748211.2998945
-0.5868020,-0.5868020,-0.6269689,600.5687460,-3338.5303658,5740.2688393,74.8692429,1414.5441936,15987.3946776,121090.2299921,696831.2866583
-0.5818020,-0.5818020,-0.6219689,552.3266672,-3397.5857382,5610.3247021,69.0796840,1303.8870328,14798.4855821,112425.9917801,648856.4229804
-0.5768020,-0.5768020,-0.6169689,508.2216762,-3454.1759649,5494.0185926,63.7540043,1202.6437830,13707.3772469,104440.8163416,604417.2320931
-0.5718020,-0.5718020,-0.6119689,468.3035640,-3508.2706935,5391.5264525,58.9037528,1110.9369231,12715.6713816,97148.9551821,563609.4822908
-0.5668020,-0.5668020,-0.6069689,432.5889348,-3559.8594221,5302.9147869,54.5378471,1028.8133305,11824.1831032,90559.1963403,526500.4941769
-0.5618020,-0.5618020,-0.6019689,401.0690619,-3608.9460054,5228.1655492,50.6628456,956.2620082,11033.1206727,84676.0741928,493135.1811661
-0.5568020,-0.5568020,-0.5969689,373.7172631,-3655.5435314,5167.1995382,47.2833045,893.2307284,10342.2541216,79501.0025794,463541.6927917
-0.5518020,-0.5518020,-0.5919689,350.4956482,-3699.6696680,5116.4164766,44.4022027,839.6412619,9751.0695041,75033.3104478,437736.5656775
-0.5468020,-0.5468020,-0.5869689,331.3611324,-3741.3425538,5076.9707751,42.0213710,795.4029511,9258.9063954,71271.1650731,415729.3155564
-0.5418020,-0.5418020,-0.5819689,316.2706389,-3780.5772817,5052.2821639,40.1418686,760.4244560,8865.0769808,68212.3725494,397526.4251949
-0.5368020,-0.5368020,-0.5769689,305.1854413,-3817.3830074,5039.9188788,38.7642725,734.6235628,8568.9656386,65855.0486933,383134.6978945
-0.5318020,-0.5318020,-0.5719689,298.0746170,-3851.7607005,5041.8889133,37.8888761,717.9349859,8370.1083249,64198.1558470,372563.9551949
-0.5268020,-0.5268020,-0.5669689,294.9175927,-3883.7015469,5058.3131437,37.5158067,710.3161238,8268.2513359,63241.9024802,365829.0616165
-0.5218020,-0.5218020,-0.5619689,295.7057754,-3913.1860065,5089.1015882,37.6450804,711.7507491,8263.3891787,62988.0031810,362951.2600488
-0.5168020,-0.5168020,-0.5569689,300.4432623,-3940.1835261,5134.2184904,38.2766189,722.2506203,8355.7813563,63439.7968139,363958.8000561
-0.5118020,-0.5118020,-0.5519689,309.1466302,-3964.6529071,5193.6816082,39.4102437,741.8550093,8545.9478985,64602.2205648,368886.8393129
-0.5068020,-0.5068020,-0.5469689,321.8438013,-3986.5433276,5267.5581975,41.0456429,770.6281400,8834.6434820,66481.6375172,377776.5968924
-0.5018020,-0.5018020,-0.5419689,338.5719858,-4005.7960171,5355.9576849,43.1822881,808.6545378,9222.8100131,69085.5155577,390673.7374617
-0.4968020,-0.4968020,-0.5369689,359.3747068,-4022.3465806,5459.0210246,45.8192811,856.0322945,9711.5076329,72421.9560168,407625.9687349
-0.4918020,-0.4918020,-0.5319689,384.2979153,-4036.1279646,5576.9067424,48.9551162,912.8642736,10301.8242710,76499.0717189,428679.8418267
-0.4868020,-0.4868020,-0.5269689,413.3852192,-4047.0740497,5707.1041997,52.5873511,979.2473012,10994.7641574,81324.2162345,453876.7563439
