# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol]
-0.9919568,-0.9919568,-0.7814615,11178.0543963,6645.3759167,52775.8678934,349.2317350,36804.5093071,11178.0543963,11178.0543963,13177.1242610,8333.9451352,11178.0543963,6645.3759167,52775.8678934,337.3833871,36804.5093071,11178.0543963,11178.0543963,13177.1242610,8333.9451352
-0.9869568,-0.9869568,-0.7764615,13558.4619308,8086.2971587,63703.0199460,444.5973426,44434.8966639,13558.4619308,13558.4619308,15983.2410289,10108.6892085,13558.4619308,8086.2971587,63703.0199460,433.5210357,44434.8966639,13558.4619308,13558.4619308,15983.2410289,10108.6892085
-0.9819568,-0.9819568,-0.7714615,17153.8803253,10263.8778333,80193.3201117,589.1903984,55950.4841925,17153.8803253,17153.8803253,20221.6597442,12789.3005721,17153.8803253,10263.8778333,80193.3201117,579.8442136,55950.4841925,17153.8803253,17153.8803253,20221.6597442,12789.3005721
-0.9769568,-0.9769568,-0.7664615,22468.6428830,13483.5519799,104560.0939243,807.6584179,72966.7176708,22468.6428830,22468.6428830,26486.9080743,16751.7915381,22468.6428830,13483.5519799,104560.0939243,796.8612376,72966.7176708,22468.6428830,22468.6428830,26486.9080743,16751.7915381
-0.9719568,-0.9719568,-0.7614615,27462.3698271,16498.4074713,127580.0343968,1004.1799488,89038.2435655,27462.3698271,27462.3698271,32373.7071661,20474.9301896,27462.3698271,16498.4074713,127580.0343968,991.0247681,89038.2435655,27462.3698271,27462.3698271,32373.7071661,20474.9301896
-0.9669568,-0.9669568,-0.7564615,33556.3261368,20192.2624531,155493.2378717,1255.3935456,108531.9467396,33556.3261368,33556.3261368,39557.4993259,25018.3592821,33556.3261368,20192.2624531,155493.2378717,1241.8823231,108531.9467396,33556.3261368,33556.3261368,39557.4993259,25018.3592821
-0.9619568,-0.9619568,-0.7514615,37530.7005635,22588.8089278,173849.2379679,1407.2346806,121346.1508715,37530.7005635,37530.7005635,44242.6461166,27981.5062882,37530.7005635,22588.8089278,173849.2379679,1393.6807823,121346.1508715,37530.7005635,37530.7005635,44242.6461166,27981.5062882
-0.9569568,-0.9569568,-0.7464615,39557.7716257,23817.4359735,183135.1890351,1490.8639521,127831.1334231,39557.7716257,39557.7716257,46632.2361404,29492.8157181,39557.7716257,23817.4359735,183135.1890351,1477.0466711,127831.1334231,39557.7716257,39557.7716257,46632.2361404,29492.8157181
-0.9519568,-0.9519568,-0.7414615,43518.0863122,26218.6194860,201267.6037495,1654.2131171,140494.4980770,43518.0863122,43518.0863122,51300.8087638,32445.4803005,43518.0863122,26218.6194860,201267.6037495,1640.6730943,140494.4980770,43518.0863122,43518.0863122,51300.8087638,32445.4803005
-0.9469568,-0.9469568,-0.7364615,40859.3087655,24603.4559792,189132.0156316,1541.7953981,132017.9562513,40859.3087655,40859.3087655,48166.5386240,30463.1938117,40859.3087655,24603.4559792,189132.0156316,1527.8832498,132017.9562513,40859.3087655,40859.3087655,48166.5386240,30463.1938117
-0.9419568,-0.9419568,-0.7314615,38230.0497134,23011.1567131,177071.4962418,1436.6188301,123595.8444822,38230.0497134,38230.0497134,45067.0660310,28502.9152238,38230.0497134,23011.1567131,177071.4962418,1420.9957819,123595.8444822,38230.0497134,38230.0497134,45067.0660310,28502.9152238
-0.9369568,-0.9369568,-0.7264615,33801.0763304,20325.5313243,156796.8079434,1253.3682627,109436.2365364,33801.0763304,33801.0763304,39846.0203511,25200.8360006,33801.0763304,20325.5313243,156796.8079434,1237.7337135,109436.2365364,33801.0763304,33801.0763304,39846.0203511,25200.8360006
-0.9319568,-0.9319568,-0.7214615,30401.1046261,18264.0130403,141230.8717291,1112.7987068,98565.2249765,30401.1046261,30401.1046261,35838.0017779,22665.9424815,30401.1046261,18264.0130403,141230.8717291,1097.1860706,98565.2249765,30401.1046261,30401.1046261,35838.0017779,22665.9424815
-0.9269568,-0.9269568,-0.7164615,28008.0526751,16813.1019916,130273.9318282,1013.8852615,90913.0971866,28008.0526751,28008.0526751,33016.9792812,20881.7711975,28008.0526751,16813.1019916,130273.9318282,998.3355242,90913.0971866,28008.0526751,28008.0526751,33016.9792812,20881.7711975
-0.9219568,-0.9219568,-0.7114615,26600.7346735,15959.8676521,123830.0206889,955.6393366,86412.7966701,26600.7346735,26600.7346735,31357.9782133,19832.5267944,26600.7346735,15959.8676521,123830.0206889,940.2262973,86412.7966701,26600.7346735,26600.7346735,31357.9782133,19832.5267944
-0.9169568,-0.9169568,-0.7064615,26163.5868161,15694.8200693,121828.5254485,937.3400691,85014.9870703,26163.5868161,26163.5868161,30842.6513565,19506.6054730,26163.5868161,15694.8200693,121828.5254485,922.1649624,85014.9870703,26163.5868161,26163.5868161,30842.6513565,19506.6054730
-0.9119568,-0.9119568,-0.7014615,26689.4079003,16013.5748330,124236.6958363,958.6559892,86696.7888077,26689.4079003,26689.4079003,31462.5096538,19898.6382822,26689.4079003,16013.5748330,124236.6958363,943.8367943,86696.7888077,26689.4079003,26689.4079003,31462.5096538,19898.6382822
-0.9069568,-0.9069568,-0.6964615,28180.1110928,16917.3097324,131063.0758421,1019.6499694,91464.1760427,28180.1110928,28180.1110928,33219.8084204,21010.0516085,28180.1110928,16917.3097324,131063.0758421,1005.3376342,91464.1760427,28180.1110928,28180.1110928,33219.8084204,21010.0516085
-0.9019568,-0.9019568,-0.6914615,30645.5042925,18412.0237302,142351.9382797,1120.6502959,99348.0892462,30645.5042925,30645.5042925,36126.1095882,22848.1578599,30645.5042925,18412.0237302,142351.9382797,1107.1220405,99348.0892462,30645.5042925,30645.5042925,36126.1095882,22848.1578599
-0.8969568,-0.8969568,-0.6864615,34100.1263519,20506.6147700,158168.8472076,1262.0090555,110394.3506488,34100.1263519,34100.1263519,40198.5521204,25423.7966683,34100.1263519,20506.6147700,158168.8472076,1249.8688417,110394.3506488,34100.1263519,34100.1263519,40198.5521204,25423.7966683
-0.8919568,-0.8919568,-0.6814615,37767.5069911,22728.6039426,174979.2297112,1413.3694058,122133.7915333,37767.5069911,37767.5069911,44521.8027221,28158.0604277,37767.5069911,22728.6039426,174979.2297112,1399.8977878,122133.7915333,37767.5069911,37767.5069911,44521.8027221,28158.0604277
-0.8869568,-0.8869568,-0.6764615,39860.1726614,23996.9623803,184565.9837011,1500.2903091,128828.8337651,39860.1726614,39860.1726614,46988.7182153,29718.2747784,39860.1726614,23996.9623803,184565.9837011,1485.9367091,128828.8337651,39860.1726614,39860.1726614,46988.7182153,29718.2747784
-0.8819568,-0.8819568,-0.6714615,40425.2282451,24341.5125369,187129.5113650,1526.5290580,130619.9438803,40425.2282451,40425.2282451,47654.8276630,30139.5593836,40425.2282451,24341.5125369,187129.5113650,1511.1218562,130619.9438803,40425.2282451,40425.2282451,47654.8276630,30139.5593836
-0.8769568,-0.8769568,-0.6664615,38571.1569828,23218.3336434,178628.9139972,1450.0757580,124683.6631915,38571.1569828,38571.1569828,45469.1765161,28757.2322246,38571.1569828,23218.3336434,178628.9139972,1435.4283139,124683.6631915,38571.1569828,38571.1569828,45469.1765161,28757.2322246
-0.8719568,-0.8719568,-0.6614615,35510.6560352,21366.1025961,164575.3721151,1327.1465671,114870.2781590,35510.6560352,35510.6560352,41861.3392434,26475.4355828,35510.6560352,21366.1025961,164575.3721151,1312.1706865,114870.2781590,35510.6560352,35510.6560352,41861.3392434,26475.4355828
-0.8669568,-0.8669568,-0.6564615,31099.6615753,18700.3740313,144274.1786973,1152.6331409,100695.7879955,31099.6615753,31099.6615753,36661.4878156,23186.7607816,31099.6615753,18700.3740313,144274.1786973,1138.1329357,100695.7879955,31099.6615753,31099.6615753,36661.4878156,23186.7607816
-0.8619568,-0.8619568,-0.6514615,26024.0756430,15628.7208855,120966.1250912,946.8569053,84420.1586490,26024.0756430,26024.0756430,30678.1901722,19402.5910872,26024.0756430,15628.7208855,120966.1250912,933.8314754,84420.1586490,26024.0756430,26024.0756430,30678.1901722,19402.5910872
-0.8569568,-0.8569568,-0.6464615,20901.1573277,12532.3768757,97392.8836724,743.1578311,67960.9430487,20901.1573277,20901.1573277,24639.0952791,15583.1321136,20901.1573277,12532.3768757,97392.8836724,731.3525104,67960.9430487,20901.1573277,20901.1573277,24639.0952791,15583.1321136
-0.8519568,-0.8519568,-0.6414615,16047.3312429,9594.5192619,75108.1473537,546.3199179,52399.7145918,16047.3312429,16047.3312429,18917.2167488,11964.2983834,16047.3312429,9594.5192619,75108.1473537,535.5911733,52399.7145918,16047.3312429,16047.3312429,18917.2167488,11964.2983834
-0.8469568,-0.8469568,-0.6364615,12630.7076449,7525.4120298,59435.6400530,408.8552028,41455.2869316,12630.7076449,12630.7076449,14889.5682773,9416.9898266,12630.7076449,7525.4120298,59435.6400530,396.7194159,41455.2869316,12630.7076449,12630.7076449,14889.5682773,9416.9898266
-0.8419568,-0.8419568,-0.6314615,10363.1962544,6152.9519198,49025.2540846,318.1094723,34185.8044720,10363.1962544,10363.1962544,12216.5378646,7726.4169547,10363.1962544,6152.9519198,49025.2540846,305.2565434,34185.8044720,10363.1962544,10363.1962544,12216.5378646,7726.4169547
