# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
-0.4062757,-0.4062757,-0.0000000,3280.6673432,3280.6673432
-0.3962757,-0.3962757,0.0100000,3644.8921991,3644.8921991
-0.3862757,-0.3862757,0.0200000,3741.1544463,3741.1544463
-0.3762757,-0.3762757,0.0300000,3353.5876530,3353.5876530
-0.3662757,-0.3662757,0.0400000,2639.8702589,2639.8702589
-0.3562757,-0.3562757,0.0500000,2150.2694581,2150.2694581
-0.3462757,-0.3462757,0.0600000,1794.1543858,1768.3185620
-0.3362757,-0.3362757,0.0700000,1461.9468186,1436.1139637
-0.3262757,-0.3262757,0.0800000,1007.2753841,981.4341376
-0.3162757,-0.3162757,0.0900000,725.1422194,699.4809615
-0.3062757,-0.3062757,0.1000000,474.6958148,448.8671437
-0.2962757,-0.2962757,0.1100000,278.7972180,252.9562161
-0.2862757,-0.2862757,0.1200000,152.3634514,126.5222079
-0.2762757,-0.2762757,0.1300000,75.5854885,49.7442546
-0.2662757,-0.2662757,0.1400000,27.5056661,1.6648265
-0.2562757,-0.2562757,0.1500000,-3.7062028,-29.5247652
-0.2462757,-0.2462757,0.1600000,-25.4240131,-50.5197506
-0.2362757,-0.2362757,0.1700000,-41.8809759,-65.1405270
-0.2262757,-0.2262757,0.1800000,-52.5507173,-75.5924259
-0.2162757,-0.2162757,0.1900000,-59.3250592,-83.1767206
-0.2062757,-0.2062757,0.2000000,-64.0206378,-88.6892106
-0.1962757,-0.1962757,0.2100000,-67.4154065,-92.6411886
-0.1862757,-0.1862757,0.2200000,-69.8728470,-95.3807635
-0.1762757,-0.1762757,0.2300000,-71.5522745,-97.1593442
-0.1662757,-0.1662757,0.2400000,-72.5448691,-98.1686074
-0.1562757,-0.1562757,0.2500000,-72.9503970,-98.5619625
-0.1462757,-0.1462757,0.2600000,-72.8875779,-98.4680144
-0.1362757,-0.1362757,0.2700000,-72.4861806,-97.9997662
-0.1262757,-0.1262757,0.2800000,-71.8950066,-97.2611357
-0.1162757,-0.1162757,0.2900000,-71.2922989,-96.3511490
-0.1062757,-0.1062757,0.3000000,-70.8553814,-95.3656231
-0.0962757,-0.0962757,0.3100000,-70.6623146,-94.9682986
-0.0862757,-0.0862757,0.3200000,-70.6341312,-95.4861129
-0.0762757,-0.0762757,0.3300000,-70.6194776,-95.7496636
-0.0662757,-0.0662757,0.3400000,-70.5009178,-95.7421807
-0.0562757,-0.0562757,0.3500000,-70.2269413,-95.4594624
-0.0462757,-0.0462757,0.3600000,-69.8065177,-94.9070103
-0.0362757,-0.0362757,0.3700000,-69.3084402,-94.0970411
-0.0262757,-0.0262757,0.3800000,-68.9348643,-93.0459573
-0.0162757,-0.0162757,0.3900000,-72.2605751,-97.2994931
-0.0062757,-0.0062757,0.4000000,-80.1466539,-105.8493153
0.0037243,0.0037243,0.4100000,-86.7519676,-111.2488646
0.0137243,0.0137243,0.4200000,-102.6193008,-126.6391079
0.0237243,0.0237243,0.4300000,-113.5518553,-137.4981107
0.0337243,0.0337243,0.4400000,-119.3081814,-143.1176014
0.0437243,0.0437243,0.4500000,-121.4734780,-145.0530474
0.0537243,0.0537243,0.4600000,-121.1726222,-144.3766724
0.0637243,0.0637243,0.4700000,-119.1959515,-141.8337281
0.0737243,0.0737243,0.4800000,-116.4351932,-138.1214604
0.0837243,0.0837243,0.4900000,-115.3454542,-137.9997542
0.0937243,0.0937243,0.5000000,-118.8120953,-142.3612996
0.1037243,0.1037243,0.5100000,-125.8208884,-149.1634695
0.1137243,0.1137243,0.5200000,-132.6444583,-156.6552066
0.1237243,0.1237243,0.5300000,-134.7101671,-158.7628843
0.1337243,0.1337243,0.5400000,-133.0638683,-157.1174626
0.1437243,0.1437243,0.5500000,-128.8786638,-152.9239180
0.1537243,0.1537243,0.5600000,-123.0760185,-147.0679750
0.1637243,0.1637243,0.5700000,-116.9320249,-140.1958300
0.1737243,0.1737243,0.5800000,-112.1882658,-134.2999914
0.1837243,0.1837243,0.5900000,-107.5939295,-130.5855933
0.1937243,0.1937243,0.6000000,-102.4916560,-125.4496393
0.2037243,0.2037243,0.6100000,-100.0456111,-122.6224541
0.2137243,0.2137243,0.6200000,-98.0083531,-120.6916362
0.2237243,0.2237243,0.6300000,-95.1748376,-116.3428076
0.2337243,0.2337243,0.6400000,-93.6312964,-115.3268167
0.2437243,0.2437243,0.6500000,-92.1430255,-112.4038311
0.2537243,0.2537243,0.6600000,-89.8122301,-111.2270280
0.2637243,0.2637243,0.6700000,-86.1280668,-108.2405755
0.2737243,0.2737243,0.6800000,-81.2250610,-103.3106453
0.2837243,0.2837243,0.6900000,-75.7070364,-97.5733405
0.2937243,0.2937243,0.7000000,-70.0514570,-91.6368871
0.3037243,0.3037243,0.7100000,-64.5417283,-85.8206201
0.3137243,0.3137243,0.7200000,-59.3258850,-80.2844528
0.3237243,0.3237243,0.7300000,-54.4702515,-75.2172128
0.3337243,0.3337243,0.7400000,-49.9945620,-70.5502224
0.3437243,0.3437243,0.7500000,-45.8931575,-66.2305578
0.3537243,0.3537243,0.7600000,-42.1473752,-62.2467414
0.3637243,0.3637243,0.7700000,-38.7326412,-58.5793757
0.3737243,0.3737243,0.7800000,-35.6224443,-55.2163778
0.3837243,0.3837243,0.7900000,-32.7904944,-52.1441977
0.3937243,0.3937243,0.8000000,-30.2118343,-49.3156705
0.4037243,0.4037243,0.8100000,-27.8633556,-46.7094780
0.4137243,0.4137243,0.8200000,-25.7239793,-44.3058650
0.4237243,0.4237243,0.8300000,-23.7746527,-42.0867357
0.4337243,0.4337243,0.8400000,-21.9982501,-40.0356299
0.4437243,0.4437243,0.8500000,-20.3794253,-38.1376368
0.4537243,0.4537243,0.8600000,-18.9044429,-36.4647333
0.4637243,0.4637243,0.8700000,-17.5610039,-34.9210521
0.4737243,0.4737243,0.8800000,-16.3380719,-33.4818491
0.4837243,0.4837243,0.8900000,-15.2257048,-32.1387132
0.4937243,0.4937243,0.9000000,-14.2148933,-30.8839964
0.5037243,0.5037243,0.9100000,-13.2974114,-29.7107392
0.5137243,0.5137243,0.9200000,-12.4656808,-28.6126032
0.5237243,0.5237243,0.9300000,-11.7126541,-27.5838094
0.5337243,0.5337243,0.9400000,-11.0317203,-26.6757686
0.5437243,0.5437243,0.9500000,-10.4166360,-25.8526822
0.5537243,0.5537243,0.9600000,-9.8614809,-25.1241932
0.5637243,0.5637243,0.9700000,-9.3606375,-24.4393612
0.5737243,0.5737243,0.9800000,-8.9087874,-23.7881559
0.5837243,0.5837243,0.9900000,-8.5009218,-23.1686205
0.5937243,0.5937243,1.0000000,-8.1323558,-22.5891462
0.6037243,0.6037243,1.0100000,-7.7987445,-22.0694741
