# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
-0.1460986,-0.1460986,-0.0000000,62817.7817047,62817.7817047
-0.1360986,-0.1360986,0.0100000,47846.4109487,47846.4109487
-0.1260986,-0.1260986,0.0200000,35264.1663940,35264.1663940
-0.1160986,-0.1160986,0.0300000,24429.0924941,24429.0924941
-0.1060986,-0.1060986,0.0400000,17101.3181680,17101.3181680
-0.0960986,-0.0960986,0.0500000,12185.5578996,12185.5578996
-0.0860986,-0.0860986,0.0600000,7513.7049554,7513.7049554
-0.0760986,-0.0760986,0.0700000,4683.9587418,4683.9587418
-0.0660986,-0.0660986,0.0800000,2960.5605368,2960.5605368
-0.0560986,-0.0560986,0.0900000,1883.0630678,1883.0630678
-0.0460986,-0.0460986,0.1000000,1227.3954223,1202.9242590
-0.0360986,-0.0360986,0.1100000,801.5265019,777.0615067
-0.0260986,-0.0260986,0.1200000,520.8092565,496.7332082
-0.0160986,-0.0160986,0.1300000,331.0272014,308.1600025
-0.0060986,-0.0060986,0.1400000,195.2494336,172.1803417
0.0039014,0.0039014,0.1500000,102.6771914,81.7872476
0.0139014,0.0139014,0.1600000,37.5201492,16.9771593
0.0239014,0.0239014,0.1700000,-7.9946395,-30.4124343
0.0339014,0.0339014,0.1800000,-37.1131660,-60.0646621
0.0439014,0.0439014,0.1900000,-54.8314464,-78.1264325
0.0539014,0.0539014,0.2000000,-65.0491754,-88.4668449
0.0639014,0.0639014,0.2100000,-70.2884178,-93.7143820
0.0739014,0.0739014,0.2200000,-72.1744965,-95.5186437
0.0839014,0.0839014,0.2300000,-71.7859524,-94.9538964
0.0939014,0.0939014,0.2400000,-69.8616252,-92.7483030
0.1039014,0.1039014,0.2500000,-66.9168496,-89.4150112
0.1139014,0.1139014,0.2600000,-63.3146740,-85.3278209
0.1239014,0.1239014,0.2700000,-59.3242248,-80.7655984
0.1339014,0.1339014,0.2800000,-55.1736574,-75.9391325
0.1439014,0.1439014,0.2900000,-51.0599352,-71.0081458
0.1539014,0.1539014,0.3000000,-47.0914213,-66.0927583
0.1639014,0.1639014,0.3100000,-43.2883007,-61.2817540
