# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol]
0.8200000,0.0700000,0.0446592,25606.3911893,16417.9819028,102904.3344295,1560.7238458,72454.3221475,25605.2173884,25607.5649902,30185.8075309,19091.1809618
0.8250000,0.0750000,0.0496592,20845.5154433,13357.6065076,83849.4403668,1264.6733575,59034.8242495,20844.2929139,20846.7379726,24573.5024667,15541.6475765
0.8300000,0.0800000,0.0546592,16921.1977008,10835.6441109,68135.6989064,1021.4362337,47968.5861100,16919.9272653,16922.4681363,19947.3644377,12615.8209881
0.8350000,0.0850000,0.0596592,13702.5666067,8767.7990779,55241.1187062,822.6721605,38887.9314732,13701.2491155,13703.8840978,16153.1172124,10216.1283406
0.8400000,0.0900000,0.0646592,11074.0077965,7079.6105851,44704.4820294,661.0220954,31467.9941476,11072.6441273,11075.3714657,13054.4700918,8256.3718274
0.8450000,0.0950000,0.0696592,8935.1390695,5706.4349219,36125.2636847,530.1046776,25426.6602791,8933.7301261,8936.5480130,10533.0886426,6661.7101814
0.8500000,0.1000000,0.0746592,7200.0421836,4592.9491363,29160.5832454,424.4654537,20522.4210065,7198.5888948,7201.4954725,8487.6891071,5368.0859300
0.8550000,0.1050000,0.0796592,5796.0510700,3692.3691624,23520.3859261,339.4980657,16550.9775064,5794.5543886,5797.5477514,6832.6099037,4321.3219318
0.8600000,0.1100000,0.0846592,4662.3194031,2965.5260402,18961.7411792,271.3515963,13341.2246612,4660.7803049,4663.8585013,5496.1230229,3476.0534106
0.8650000,0.1150000,0.0896592,3748.3244305,2379.9012870,15282.8848739,216.8338691,10751.0541916,3746.7439128,3749.9049482,4418.6702838,2794.6124652
0.8700000,0.1200000,0.0946592,3012.4107336,1908.6881808,12317.4187138,173.3166908,8663.2686140,3010.7898145,3014.0316528,3551.1466625,2245.9423517
0.8750000,0.1250000,0.0996592,2420.4368888,1544.6554362,9928.9182727,138.6466853,6981.7830806,2418.7766054,2422.0971722,2853.3049239,1819.3244242
0.8800000,0.1300000,0.1046592,1944.5583567,1240.4190717,8006.0828314,111.0654262,5628.2089053,1942.8597644,1946.2569490,2292.3208450,1464.5269401
0.8850000,0.1350000,0.1096592,1576.8953310,996.1697896,6458.4782829,89.1419859,4538.8548744,1575.1595020,1578.6311601,1856.7824274,1179.4243730
0.8900000,0.1400000,0.1146592,1269.6692428,800.1366125,5212.8707181,71.7156570,3662.1446556,1267.8972649,1271.4412208,1494.1000121,950.3679315
0.8950000,0.1450000,0.1196592,1022.8381983,642.8201727,4210.1156864,57.8423652,2956.4256371,1021.0311735,1024.6452231,1203.1259991,766.3398072
0.9000000,0.1500000,0.1246592,824.4992907,516.5714620,3402.5504783,46.7508265,2388.1321054,822.6583342,826.3402472,969.3163987,618.4656321
0.9050000,0.1550000,0.1296592,665.0817868,415.2422347,2751.8293339,37.8292836,1930.2604246,663.2080253,666.9555483,781.3888593,499.6098199
0.9100000,0.1600000,0.1346592,536.9002282,333.8971869,2227.1406200,30.6270666,1575.8492176,534.9947991,538.8056565,630.2834643,404.0423711
0.9150000,0.1650000,0.1396592,433.7888591,268.5785404,1818.4840818,24.8183704,1278.0081646,431.8529109,435.7247779,508.7317841,327.1662593
0.9200000,0.1700000,0.1446592,350.8041545,216.1143930,1476.5399630,20.1357692,1037.4974987,348.8388762,352.7689410,410.9062357,265.2953426
0.9250000,0.1750000,0.1496592,283.9836633,173.9609486,1200.1227534,16.3317464,843.1067413,281.9905040,285.9722235,332.1359878,215.4736766
0.9300000,0.1800000,0.1546592,230.1507169,140.0554988,976.4607790,13.1859092,685.8436256,228.1322790,232.1419773,268.6773699,175.3281179
0.9350000,0.1850000,0.1596592,186.7556557,112.6304899,795.3068481,10.5292556,558.4936872,184.7176933,188.6814160,217.5281977,142.9461806
0.9400000,0.1900000,0.1646592,151.7445264,89.8650803,648.4359390,8.2547505,455.2664802,149.6972755,153.4450111,176.2762426,116.7738491
0.9450000,0.1950000,0.1696592,123.4494153,69.4810412,529.2422680,6.3023161,371.5118274,121.4014400,124.6698959,142.9727967,95.5423797
0.9500000,0.2000000,0.1746592,100.5084920,51.0595543,432.4146567,4.6309608,303.4921884,98.4472818,101.0187622,116.0300040,78.2376203
0.9550000,0.2050000,0.1796592,81.8290465,35.6002995,353.6597196,3.2019610,248.1985427,79.6982030,81.5789418,94.1554194,64.0843856
0.9600000,0.2100000,0.1846592,66.5692410,23.0287216,289.4002762,1.9792016,203.1982462,64.2428839,65.6853611,76.3262757,52.4944140
0.9650000,0.2150000,0.1896592,54.0875617,12.8859776,236.4458950,0.9345337,166.5106350,51.3152803,52.7605462,61.7610825,42.9916858
0.9700000,0.2200000,0.1946592,43.8679460,4.7174061,192.2609122,0.0484195,136.5186803,40.2899741,42.2724030,49.8535076,35.1690323
0.9750000,0.2250000,0.1996592,35.4727923,-1.8772394,155.5120675,-0.6932773,111.9199030,30.8341271,33.7250137,40.1035913,28.6848701
0.9800000,0.2300000,0.2046592,28.5359479,-7.2601896,125.2755222,-1.3026335,91.6884544,22.8372025,26.5645044,32.0877194,23.2731591
0.9850000,0.2350000,0.2096592,22.7702924,-11.7579409,100.5473899,-1.7919926,75.0158534,16.1776340,19.9657337,25.4598699,18.7417741
0.9900000,0.2400000,0.2146592,17.9649483,-15.6082521,80.3671744,-2.1750829,61.2460465,10.6632042,13.3849699,19.9558066,14.9524086
0.9950000,0.2450000,0.2196592,13.9653458,-18.9214216,63.8711048,-2.4666706,49.8378797,6.0816324,7.3062067,15.3818955,11.7945713
1.0000000,0.2500000,0.2246592,10.6480002,-21.7458590,49.4944575,-2.6811909,40.3545614,2.2527395,2.1614216,11.5910890,9.1683913
1.0050000,0.2550000,0.2296592,7.9032789,-24.2285884,33.8907459,-2.8313363,32.4566032,-0.9521990,-2.0327999,8.4604499,6.9799368
1.0100000,0.2600000,0.2346592,5.6295268,-26.9118008,19.4110636,-2.9274286,25.8825840,-3.6262601,-5.4044874,5.8787415,5.1449064
1.0150000,0.2650000,0.2396592,3.7354696,-30.3252377,7.4368212,-2.9777523,20.4233475,-5.8501294,-8.0976413,3.7439823,3.5942324
1.0200000,0.2700000,0.2446592,2.1455098,-33.8847280,-2.3669974,-2.9893492,15.9024155,-7.7000889,-10.2396976,1.9672387,2.2764373
1.0250000,0.2750000,0.2496592,0.8026608,-36.9588379,-10.3983355,-2.9686585,12.1658080,-9.2446004,-11.9364215,0.4774183,1.1554179
1.0300000,0.2800000,0.2546592,-0.3331050,-39.4215573,-16.9791897,-2.9217630,9.0773871,-10.5415716,-13.2736377,-0.7774124,0.2056308
1.0350000,0.2850000,0.2596592,-1.2896851,-41.3348029,-22.3666516,-2.8543411,6.5170871,-11.6389429,-14.3203108,-1.8331766,-0.5927363
1.0400000,0.2900000,0.2646592,-2.0881483,-42.7915457,-26.7684232,-2.7715176,4.3815584,-12.5749089,-15.1315400,-2.7152607,-1.2570850
1.0450000,0.2950000,0.2696592,-2.7466291,-43.8786594,-30.3538042,-2.6777408,2.5861508,-13.3770597,-15.7511801,-3.4436723,-1.8038732
1.0500000,0.3000000,0.2746592,-3.2822114,-44.6725675,-33.2613920,-2.5767340,1.0659392,-14.0629162,-16.2140861,-4.0363727,-2.2487010
1.0550000,0.3050000,0.2796592,-3.7111773,-45.2437075,-35.6048563,-2.4715147,-0.2259280,-14.6428151,-16.5479977,-4.5105367,-2.6057945
1.0600000,0.3100000,0.2846592,-4.0484661,-45.6635856,-37.4775197,-2.3644596,-1.3223639,-15.1235687,-16.7750765,-4.8823788,-2.8875286
1.0650000,0.3150000,0.2896592,-4.3071027,-46.0097563,-38.9560885,-2.2573931,-2.2474052,-15.5111333,-16.9131244,-5.1664736,-3.1043048
1.0700000,0.3200000,0.2946592,-4.4979987,-46.3604486,-40.1037121,-2.1516808,-3.0205560,-15.8118067,-16.9765319,-5.3752595,-3.2648012
1.0750000,0.3250000,0.2996592,-4.6301857,-46.7724188,-40.9724852,-2.0483211,-3.6594588,-16.0324316,-16.9770134,-5.5190112,-3.3764191
1.0800000,0.3300000,0.3046592,-4.7113062,-47.2548884,-41.6054871,-1.9480255,-4.1808318,-16.1802751,-16.9241797,-5.6062307,-3.4457141
1.0850000,0.3350000,0.3096592,-4.7481143,-47.7684427,-42.0384355,-1.8512873,-4.6002807,-16.2630851,-16.8259855,-5.6442160,-3.4786807
1.0900000,0.3400000,0.3146592,-4.7468211,-48.2525527,-42.3010276,-1.7584367,-4.9317566,-16.2896258,-16.6890860,-5.6395546,-3.4808791
1.0950000,0.3450000,0.3196592,-4.7132490,-48.6538593,-42.4180281,-1.6696827,-5.1872000,-16.2707792,-16.5191267,-5.5984132,-3.4574516
1.1000000,0.3500000,0.3246592,-4.6528457,-48.9375718,-42.4101542,-1.5851463,-5.3765720,-16.2209107,-16.3209951,-5.5266290,-3.4130920
1.1050000,0.3550000,0.3296592,-4.5706354,-49.0862300,-42.2948005,-1.5048864,-5.5082018,-16.1585588,-16.0990602,-5.4296773,-3.3520135
1.1100000,0.3600000,0.3346592,-4.4711635,-49.0946083,-42.0866336,-1.4289214,-5.5892569,-16.1049126,-15.8574256,-5.3125963,-3.2779329
1.1150000,0.3650000,0.3396592,-4.3584637,-48.9651141,-41.7980842,-1.3572430,-5.6261549,-16.0789690,-15.6002124,-5.1799233,-3.1940769
1.1200000,0.3700000,0.3446592,-4.2360550,-48.7046145,-41.4397534,-1.2898186,-5.6248262,-16.0906355,-15.3318675,-5.0356636,-3.1032036
1.1250000,0.3750000,0.3496592,-4.1069603,-48.3224435,-41.0207502,-1.2265843,-5.5908263,-16.1359971,-15.0574627,-4.8832935,-3.0076337
1.1300000,0.3800000,0.3546592,-3.9737375,-47.8291821,-40.5489702,-1.1674367,-5.5293459,-16.1985593,-14.7829218,-4.7257857,-2.9092853
1.1350000,0.3850000,0.3596592,-3.8385140,-47.2359088,-40.0313263,-1.1122365,-5.4451725,-16.2556633,-14.5151077,-4.5656448,-2.8097113
1.1400000,0.3900000,0.3646592,-3.7030222,-46.5538711,-39.4739401,-1.0608196,-5.3426471,-16.2856257,-14.2617110,-4.4049438,-2.7101374
1.1450000,0.3950000,0.3696592,-3.5686331,-45.7975946,-38.8823059,-1.0130062,-5.2256365,-16.2721247,-14.0308742,-4.2453568,-2.6115021
1.1500000,0.4000000,0.3746592,-3.4363928,-45.0221560,-38.2614597,-0.9685967,-5.0975310,-16.2053781,-13.8304993,-4.0881919,-2.5144977
1.1550000,0.4050000,0.3796592,-3.3070612,-44.4978630,-37.6162305,-0.9273575,-4.9612665,-16.0813614,-13.6674363,-3.9344242,-2.4196150
1.1600000,0.4100000,0.3846592,-3.1811562,-44.7729897,-36.9517542,-0.8890268,-4.8193633,-15.9003654,-13.5473795,-3.7847353,-2.3271888
1.1650000,0.4150000,0.3896592,-3.0590032,-45.7541843,-36.2745446,-0.8533636,-4.6739717,-15.6658335,-13.4766748,-3.6395588,-2.2374431
1.1700000,0.4200000,0.3946592,-2.9407882,-46.7360685,-35.5944641,-0.8201885,-4.5269153,-15.3848909,-13.4657919,-3.4991348,-2.1505308
1.1750000,0.4250000,0.3996592,-2.8266086,-47.4212497,-34.9277504,-0.7893652,-4.3797247,-15.0732361,-13.5306975,-3.3635689,-2.0665643
1.1800000,0.4300000,0.4046592,-2.7165156,-47.8822636,-34.3005784,-0.7607352,-4.2336608,-14.7644806,-13.6866231,-3.2328882,-1.9856356
1.1850000,0.4350000,0.4096592,-2.6105435,-48.2433149,-33.7508571,-0.7340683,-4.0897297,-14.5127306,-13.9347509,-3.1070865,-1.9078266
1.1900000,0.4400000,0.4146592,-2.5087255,-48.4845302,-33.3235061,-0.7090993,-3.9486971,-14.3722395,-14.2531452,-2.9861540,-1.8332112
1.1950000,0.4450000,0.4196592,-2.4110977,-48.4953693,-33.0585704,-0.6856033,-3.8111084,-14.3653645,-14.6031068,-2.8700911,-1.7618522
1.2000000,0.4500000,0.4246592,-2.3176949,-48.2071321,-32.9928513,-0.6634034,-3.6773194,-14.4734811,-14.9494706,-2.7589084,-1.6937992
1.2050000,0.4550000,0.4296592,-2.2285467,-47.6196739,-33.2006364,-0.6423392,-3.5475377,-14.6501738,-15.2867801,-2.6526209,-1.6290872
1.2100000,0.4600000,0.4346592,-2.1436745,-46.7712185,-33.8007189,-0.6222982,-3.4218701,-14.8349040,-15.6567188,-2.5512426,-1.5677319
1.2150000,0.4650000,0.4396592,-2.0630860,-45.7120659,-34.7985824,-0.6032501,-3.3003676,-14.9683323,-16.1291516,-2.4547832,-1.5097164
1.2200000,0.4700000,0.4446592,-1.9867606,-44.4915910,-35.9858387,-0.5851410,-3.1830596,-15.0080910,-16.8308486,-2.3632376,-1.4549789
1.2250000,0.4750000,0.4496592,-1.9146301,-43.1533862,-37.1201252,-0.5677527,-3.0699735,-14.9348056,-18.3282041,-2.2765656,-1.4034076
1.2300000,0.4800000,0.4546592,-1.8465672,-41.7343648,-38.0694763,-0.5507213,-2.9611421,-14.7480611,-20.9704193,-2.1946693,-1.3548471
1.2350000,0.4850000,0.4596592,-1.7823871,-40.2655443,-38.8148012,-0.5336882,-2.8566034,-14.4590171,-23.6792530,-2.1173827,-1.3091074
1.2400000,0.4900000,0.4646592,-1.7218560,-38.7726892,-39.4450442,-0.5164299,-2.7563984,-14.0842947,-25.7921182,-2.0444750,-1.2659716
1.2450000,0.4950000,0.4696592,-1.6646992,-37.2759167,-40.2650464,-0.4988924,-2.6605640,-13.6423349,-27.4012423,-1.9756584,-1.2252106
1.2500000,0.5000000,0.4746592,-1.6106170,-35.7892832,-42.9017579,-0.4811542,-2.5691183,-13.1515555,-29.1138219,-1.9105985,-1.1866058
1.2550000,0.5050000,0.4796592,-1.5593157,-34.3216690,-47.7703891,-0.4633655,-2.4820415,-12.6290277,-31.2752738,-1.8489392,-1.1499680
1.2600000,0.5100000,0.4846592,-1.5105365,-32.8786993,-52.0080223,-0.4456963,-2.3992590,-12.0891146,-33.2217644,-1.7903435,-1.1151443
1.2650000,0.5150000,0.4896592,-1.4640700,-31.4645241,-55.0343580,-0.4283042,-2.3206335,-11.5426220,-34.4967100,-1.7345248,-1.0820130
1.2700000,0.5200000,0.4946592,-1.4197520,-30.0827836,-57.1559308,-0.4113185,-2.2459667,-10.9970000,-35.0950776,-1.6812582,-1.0504536
1.2750000,0.5250000,0.4996592,-1.3774308,-28.7368599,-59.3294411,-0.3948356,-2.1750122,-10.4572964,-35.1439912,-1.6303645,-1.0203005
1.2800000,0.5300000,0.5046592,-1.3369100,-27.4297918,-62.2208280,-0.3789218,-2.1074987,-9.9271811,-34.7766101,-1.5816586,-0.9913146
1.2850000,0.5350000,0.5096592,-1.2979099,-26.1641356,-64.7292848,-0.3636175,-2.0431604,-9.4096428,-34.1045478,-1.5348849,-0.9632039
1.2900000,0.5400000,0.5146592,-1.2600862,-24.9418915,-66.2594917,-0.3489429,-1.9817605,-8.9073247,-33.2157435,-1.4896960,-0.9356795
1.2950000,0.5450000,0.5196592,-1.2230936,-23.7645097,-66.8745361,-0.3349027,-1.9230967,-8.4226099,-32.1778807,-1.4456979,-0.9085105
1.3000000,0.5500000,0.5246592,-1.1866541,-22.6329484,-66.7616805,-0.3214906,-1.8669803,-7.9575806,-31.0424568,-1.4025295,-0.8815546
1.3050000,0.5550000,0.5296592,-1.1505957,-21.5477560,-66.0956179,-0.3086924,-1.8131939,-7.5139356,-29.8483506,-1.3599300,-0.8547593
1.3100000,0.5600000,0.5346592,-1.1148562,-20.5091534,-65.0186934,-0.2964890,-1.7614587,-7.0929211,-28.6247042,-1.3177654,-0.8281442
1.3150000,0.5650000,0.5396592,-1.0794619,-19.5171045,-63.6429525,-0.2848577,-1.7114369,-6.6952987,-27.3931837,-1.2760183,-0.8017757
1.3200000,0.5700000,0.5446592,-1.0444961,-18.5713696,-62.0555486,-0.2737741,-1.6627734,-6.3213535,-26.1697319,-1.2347567,-0.7757441
1.3250000,0.5750000,0.5496592,-1.0100702,-17.6715401,-60.3238956,-0.2632130,-1.6151504,-5.9709359,-24.9659216,-1.1940973,-0.7501447
1.3300000,0.5800000,0.5546592,-0.9763012,-16.8170575,-58.4999327,-0.2531490,-1.5683298,-5.6435254,-23.7899989,-1.1541748,-0.7250668
1.3350000,0.5850000,0.5596592,-0.9432961,-16.0072189,-56.6235123,-0.2435570,-1.5221709,-5.3383052,-22.6476877,-1.1151199,-0.7005864
1.3400000,0.5900000,0.5646592,-0.9111450,-15.2411745,-54.7250545,-0.2344126,-1.4766240,-5.0542377,-21.5428093,-1.0770463,-0.6767638
1.3450000,0.5950000,0.5696592,-0.8799172,-14.5179206,-52.8276178,-0.2256925,-1.4317106,-4.7901357,-20.4777600,-1.0400443,-0.6536436
1.3500000,0.6000000,0.5746592,-0.8496617,-13.8362926,-50.9485146,-0.2173740,-1.3874986,-4.5447248,-19.4538784,-1.0041799,-0.6312556
1.3550000,0.6050000,0.5796592,-0.8204091,-13.1949626,-49.1005713,-0.2094358,-1.3440794,-4.3166948,-18.4717267,-0.9694956,-0.6096168
1.3600000,0.6100000,0.5846592,-0.7921738,-12.5924428,-47.2931149,-0.2018576,-1.3015503,-4.1047404,-17.5313066,-0.9360141,-0.5887338
1.3650000,0.6150000,0.5896592,-0.7649575,-12.0270976,-45.5327466,-0.1946201,-1.2600021,-3.9075918,-16.6322219,-0.9037408,-0.5686043
1.3700000,0.6200000,0.5946592,-0.7387512,-11.4971628,-43.8239495,-0.1877053,-1.2195125,-3.7240361,-15.7738022,-0.8726681,-0.5492197
1.3750000,0.6250000,0.5996592,-0.7135381,-11.0007732,-42.1695671,-0.1810960,-1.1801423,-3.5529312,-14.9551938,-0.8427776,-0.5305661
1.3800000,0.6300000,0.6046592,-0.6892954,-10.5359931,-40.5711807,-0.1747761,-1.1419354,-3.3932139,-14.1754268,-0.8140435,-0.5126257
1.3850000,0.6350000,0.6096592,-0.6659963,-10.1008508,-39.0294073,-0.1687304,-1.1049193,-3.2439029,-13.4334623,-0.7864340,-0.4953782
1.3900000,0.6400000,0.6146592,-0.6436108,-9.6933723,-37.5441343,-0.1629448,-1.0691070,-3.1040990,-12.7282248,-0.7599138,-0.4788015
1.3950000,0.6450000,0.6196592,-0.6221071,-9.3116120,-36.1147047,-0.1574057,-1.0344994,-2.9729825,-12.0586233,-0.7344451,-0.4628723
1.4000000,0.6500000,0.6246592,-0.6014526,-8.9536800,-34.7400626,-0.1521005,-1.0010872,-2.8498092,-11.4235629,-0.7099886,-0.4475667
1.4050000,0.6550000,0.6296592,-0.5816141,-8.6177645,-33.4188674,-0.1470174,-0.9688532,-2.7339056,-10.8219506,-0.6865045,-0.4328607
1.4100000,0.6600000,0.6346592,-0.5625588,-8.3021476,-32.1495823,-0.1421451,-0.9377737,-2.6246634,-10.2526959,-0.6639532,-0.4187303
1.4150000,0.6650000,0.6396592,-0.5442540,-8.0052169,-30.9305441,-0.1374732,-0.9078207,-2.5215337,-9.7147087,-0.6422955,-0.4051519
1.4200000,0.6700000,0.6446592,-0.5266679,-7.7254717,-29.7600159,-0.1329916,-0.8789627,-2.4240218,-9.2068957,-0.6214931,-0.3921024
1.4250000,0.6750000,0.6496592,-0.5097696,-7.4615255,-28.6362276,-0.1286911,-0.8511658,-2.3316820,-8.7281560,-0.6015089,-0.3795596
1.4300000,0.6800000,0.6546592,-0.4935293,-7.2121043,-27.5574071,-0.1245629,-0.8243949,-2.2441124,-8.2773777,-0.5823068,-0.3675015
1.4350000,0.6850000,0.6596592,-0.4779181,-6.9760435,-26.5218022,-0.1205986,-0.7986141,-2.1609504,-7.8534351,-0.5638523,-0.3559074
1.4400000,0.6900000,0.6646592,-0.4629083,-6.7522821,-25.5276980,-0.1167904,-0.7737871,-2.0818688,-7.4551884,-0.5461122,-0.3447571
1.4450000,0.6950000,0.6696592,-0.4484735,-6.5398566,-24.5734283,-0.1131310,-0.7498779,-2.0065718,-7.0814837,-0.5290545,-0.3340313
1.4500000,0.7000000,0.6746592,-0.4345882,-6.3378935,-23.6573833,-0.1096132,-0.7268510,-1.9347917,-6.7311570,-0.5126491,-0.3237115
1.4550000,0.7050000,0.6796592,-0.4212283,-6.1456017,-22.7780151,-0.1062306,-0.7046717,-1.8662858,-6.4030375,-0.4968667,-0.3137801
1.4600000,0.7100000,0.6846592,-0.4083706,-5.9622657,-21.9338404,-0.1029769,-0.6833062,-1.8008339,-6.0959544,-0.4816797,-0.3042201
1.4650000,0.7150000,0.6896592,-0.3959930,-5.7872379,-21.1234414,-0.0998461,-0.6627214,-1.7382356,-5.8087427,-0.4670619,-0.2950154
1.4700000,0.7200000,0.6946592,-0.3840746,-5.6199321,-20.3454659,-0.0968328,-0.6428857,-1.6783083,-5.5402513,-0.4529881,-0.2861506
1.4750000,0.7250000,0.6996592,-0.3725954,-5.4598174,-19.5986259,-0.0939315,-0.6237684,-1.6208855,-5.2893495,-0.4394344,-0.2776112
1.4800000,0.7300000,0.7046592,-0.3615363,-5.3064121,-18.8816959,-0.0911374,-0.6053400,-1.5658150,-5.0549346,-0.4263782,-0.2693830
1.4850000,0.7350000,0.7096592,-0.3508792,-5.1592789,-18.1935101,-0.0884457,-0.5875723,-1.5129570,-4.8359378,-0.4137978,-0.2614529
1.4900000,0.7400000,0.7146592,-0.3406068,-5.0180199,-17.5329602,-0.0858518,-0.5704379,-1.4621836,-4.6313296,-0.4016728,-0.2538080
1.4950000,0.7450000,0.7196592,-0.3307028,-4.8822723,-16.8989916,-0.0833515,-0.5539110,-1.4133769,-4.4401246,-0.3899834,-0.2464364
1.5000000,0.7500000,0.7246592,-0.3211515,-4.7517050,-16.2906009,-0.0809408,-0.5379665,-1.3664285,-4.2613846,-0.3787113,-0.2393266
1.5050000,0.7550000,0.7296592,-0.3119380,-4.6260150,-15.7068320,-0.0786158,-0.5225807,-1.3212382,-4.0942211,-0.3678386,-0.2324675
1.5100000,0.7600000,0.7346592,-0.3030481,-4.5049244,-15.1467731,-0.0763729,-0.5077307,-1.2777135,-3.9377964,-0.3573487,-0.2258487
1.5150000,0.7650000,0.7396592,-0.2944685,-4.3881779,-14.6095530,-0.0742086,-0.4933948,-1.2357686,-3.7913242,-0.3472254,-0.2194604
1.5200000,0.7700000,0.7446592,-0.2861862,-4.2755406,-14.0943384,-0.0721196,-0.4795521,-1.1953239,-3.6540692,-0.3374535,-0.2132929
1.5250000,0.7750000,0.7496592,-0.2781891,-4.1667954,-13.6003301,-0.0701028,-0.4661828,-1.1563055,-3.5253462,-0.3280185,-0.2073373
1.5300000,0.7800000,0.7546592,-0.2704654,-4.0617418,-13.1267607,-0.0681552,-0.4532678,-1.1186446,-3.4045183,-0.3189067,-0.2015849
1.5350000,0.7850000,0.7596592,-0.2630041,-3.9601941,-12.6728909,-0.0662740,-0.4407891,-1.0822770,-3.2909950,-0.3101048,-0.1960276
1.5400000,0.7900000,0.7646592,-0.2557946,-3.8619797,-12.2380076,-0.0644564,-0.4287292,-1.0471427,-3.1842304,-0.3016003,-0.1906575
1.5450000,0.7950000,0.7696592,-0.2488268,-3.7669384,-11.8214211,-0.0626999,-0.4170717,-1.0131858,-3.0837202,-0.2933813,-0.1854671
1.5500000,0.8000000,0.7746592,-0.2420911,-3.6749205,-11.4224631,-0.0610020,-0.4058006,-0.9803537,-2.9889996,-0.2854364,-0.1804493
1.5550000,0.8050000,0.7796592,-0.2355783,-3.5857867,-11.0404845,-0.0593605,-0.3949009,-0.9485973,-2.8996405,-0.2777546,-0.1755974
1.5600000,0.8100000,0.7846592,-0.2292796,-3.4994065,-10.6748540,-0.0577731,-0.3843582,-0.9178702,-2.8152491,-0.2703257,-0.1709048
1.5650000,0.8150000,0.7896592,-0.2231867,-3.4156580,-10.3249567,-0.0562376,-0.3741586,-0.8881291,-2.7354631,-0.2631397,-0.1663653
1.5700000,0.8200000,0.7946592,-0.2172917,-3.3344265,-9.9901928,-0.0547520,-0.3642890,-0.8593329,-2.6599500,-0.2561872,-0.1619729
1.5750000,0.8250000,0.7996592,-0.2115868,-3.2556046,-9.6699767,-0.0533144,-0.3547367,-0.8314432,-2.5884038,-0.2494592,-0.1577222
1.5800000,0.8300000,0.8046592,-0.2060648,-3.1790912,-9.3637365,-0.0519230,-0.3454897,-0.8044234,-2.5205439,-0.2429470,-0.1536075
1.5850000,0.8350000,0.8096592,-0.2007187,-3.1047912,-9.0709135,-0.0505760,-0.3365364,-0.7782392,-2.4561121,-0.2366425,-0.1496239
1.5900000,0.8400000,0.8146592,-0.1955420,-3.0326147,-8.7909621,-0.0492717,-0.3278659,-0.7528580,-2.3948713,-0.2305377,-0.1457662
1.5950000,0.8450000,0.8196592,-0.1905281,-2.9624771,-8.5233492,-0.0480085,-0.3194675,-0.7282489,-2.3366037,-0.2246252,-0.1420299
1.6000000,0.8500000,0.8246592,-0.1856711,-2.8942985,-8.2675551,-0.0467848,-0.3113312,-0.7043829,-2.2811087,-0.2188977,-0.1384103
