# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
-1.0073057,-1.0073057,-0.8960080,244.8574409,107.7166610,1178.3552643,12.1609194,797.9535001,16888.4699617,182550.6439389,1318509.5585507
-1.0023057,-1.0023057,-0.8910080,268.2558137,122.5768996,1277.5175326,12.9504362,867.2515968,18115.9766025,194422.4057177,1397798.4372268
-0.9973057,-0.9973057,-0.8860080,281.2113715,139.3445610,1332.6495974,13.8943112,904.4489253,18804.1792927,201635.0211807,1449168.7238621
-0.9923057,-0.9923057,-0.8810080,297.7428725,152.4804086,1401.4470737,14.9901030,953.0337459,19730.9382798,211410.8212239,1519112.4697905
-0.9873057,-0.9873057,-0.8760080,318.4758781,165.7680560,1488.1233533,16.2382846,1014.0618442,20901.6127201,223811.0364691,1608092.1686960
-0.9823057,-0.9823057,-0.8710080,343.5404807,181.5457477,1593.2341904,17.6441278,1087.9184888,22324.1163216,238924.4552181,1716770.8083112
-0.9773057,-0.9773057,-0.8660080,373.0980239,199.9731703,1717.4637075,19.2188667,1175.0800197,24008.1261617,256858.8620094,1845949.4993845
-0.9723057,-0.9723057,-0.8610080,407.3291855,205.5202980,1857.2962943,20.9794141,1276.0786538,25964.3899353,277733.5394233,1996512.8425236
-0.9673057,-0.9673057,-0.8560080,446.4229793,229.5865626,2014.6919086,22.9465054,1391.4699991,28204.0861932,301672.3404447,2169378.4370596
-0.9623057,-0.9623057,-0.8510080,490.5660923,256.6486923,2193.4360466,25.1419998,1521.8015681,30738.2040972,328796.9690925,2365323.2457857
-0.9573057,-0.9573057,-0.8460080,539.6315629,286.8182797,2394.2467922,27.5863783,1665.8743202,33504.7960117,358187.0047277,2576836.2401416
-0.9523057,-0.9523057,-0.8410080,592.6379644,320.1938020,2617.7614450,30.2970741,1822.3120528,36550.0622958,390828.7950889,2813035.2131819
-0.9473057,-0.9473057,-0.8360080,651.1192706,356.8533109,2864.4945691,33.2876699,1994.9357885,39914.9609491,426938.0427061,3074537.0386960
-0.9423057,-0.9423057,-0.8310080,715.1616996,396.8466729,3134.7932197,36.5676221,2183.9937094,43604.5401141,466572.0862152,3361774.4186697
-0.9373057,-0.9373057,-0.8260080,784.8009562,440.1873450,3428.7886991,40.1421045,2389.5839483,47620.8661086,509755.8472599,3674943.2471284
-0.9323057,-0.9323057,-0.8210080,860.0097239,486.8437087,3746.3443329,44.0115867,2611.6178702,51962.3036463,556474.0323478,4013945.7200403
-0.9273057,-0.9273057,-0.8160080,940.6840898,536.7300135,4086.9988927,48.1703047,2849.7802707,56622.7367900,606662.6960205,4378328.7961635
-0.9223057,-0.9223057,-0.8110080,1026.6288617,589.6970274,4449.9055003,52.5987645,3103.4863740,61590.7282783,660200.1391904,4767217.8148097
-0.9173057,-0.9173057,-0.8060080,1117.5418245,645.5225345,4833.7661978,57.2136607,3371.8357626,66848.6196019,716897.1668075,5179245.4393740
-0.9123057,-0.9123057,-0.8010080,1212.9971271,648.8495010,5236.7629683,61.5225874,3653.5637908,72371.5822954,776486.8158808,5612476.7253552
-0.9073057,-0.9073057,-0.7960080,1226.3480624,644.5457183,5389.5111127,63.7962201,3700.1807658,73727.7344383,794386.8520885,5758571.6055533
-0.9023057,-0.9023057,-0.7910080,1211.5304881,636.8950378,5322.9298955,63.6915595,3654.5980402,72749.5387132,783285.6116848,5675285.7997770
-0.8973057,-0.8973057,-0.7860080,1191.6886466,626.1033230,5235.0642227,62.7944384,3594.0799538,71474.8683479,768965.8435967,5568512.7914494
-0.8923057,-0.8923057,-0.7810080,1167.2513095,612.4169810,5127.7835813,61.5973641,3519.9230910,69930.4938845,751724.8939255,5440454.1282123
-0.8873057,-0.8873057,-0.7760080,1138.7081470,596.1196991,5003.2187126,60.1535746,3433.6068116,68146.8896024,731900.7873389,5293610.3995776
-0.8823057,-0.8823057,-0.7710080,1106.6038271,577.5291240,4863.7353831,58.4098021,3336.7750998,66157.8473756,709867.8764132,5130748.7530513
-0.8773057,-0.8773057,-0.7660080,1071.5316233,556.9932588,4711.9059192,56.1856932,3231.2168615,64000.0561629,686032.0966121,4954867.4347667
-0.8723057,-0.8723057,-0.7610080,1034.1263041,534.8864286,4550.4776042,53.2686255,3118.8440318,61712.6355255,660825.7064419,4769156.4995670
-0.8673057,-0.8673057,-0.7560080,955.5971444,486.9108541,4229.1183102,49.7607605,2894.2693687,57583.9553222,617854.0878912,4463895.1457637
-0.8623057,-0.8623057,-0.7510080,876.5608172,438.3603752,3895.3223435,46.0503313,2660.6786019,52992.4662130,568244.0503725,4102896.7004282
-0.8573057,-0.8573057,-0.7460080,804.1222698,393.8306321,3589.3005292,42.4468806,2446.4941090,48782.2045771,522765.9635825,3772045.0817509
-0.8523057,-0.8523057,-0.7410080,738.4412699,353.4025593,3311.7905946,39.0985811,2252.2210983,44964.1192154,481542.9483206,3472256.5205358
-0.8473057,-0.8473057,-0.7360080,679.5689612,317.0909937,3063.0699069,36.0643042,2078.0431114,41542.7762122,444628.6630644,3203939.2936116
-0.8423057,-0.8423057,-0.7310080,627.4807904,284.8657146,2843.0922696,33.3654327,1923.9182717,38518.2287288,412027.4598175,2967140.3022355
-0.8373057,-0.8373057,-0.7260080,582.1060658,256.6703141,2651.6108255,31.0080839,1789.6657461,35887.6985275,383712.5194736,2761676.9953139
-0.8323057,-0.8323057,-0.7210080,543.3532947,232.4383563,2488.2834915,28.9916687,1675.0399091,33647.0199681,359641.4338274,2587250.7549639
-0.8273057,-0.8273057,-0.7160080,511.1308253,212.1065290,2352.7589321,27.3113837,1579.7908075,31791.8189222,339768.9358490,2443539.5694227
-0.8223057,-0.8223057,-0.7110080,485.3625864,211.2657566,2244.7421976,25.9565883,1503.7103152,30318.4143588,324056.6448556,2330269.0182859
-0.8173057,-0.8173057,-0.7060080,465.9988885,198.6036563,2164.0398482,24.9051586,1446.6638500,29224.4397872,312479.7945120,2247261.3296641
-0.8123057,-0.8123057,-0.7010080,453.0223294,189.7548573,2110.5847319,24.1143438,1408.6077730,28509.1864260,305030.9614511,2194462.6282474
-0.8073057,-0.8073057,-0.6960080,446.4488772,184.7372439,2084.4406957,23.5105832,1389.5926688,28173.6713902,301720.8268687,2171948.5954709
-0.8023057,-0.8023057,-0.6910080,446.3242031,183.5906600,2085.7875008,22.9837241,1389.7526954,28220.4339771,302576.0005370,2179908.7385520
-0.7973057,-0.7973057,-0.6860080,452.7153286,186.3703104,2105.4393180,22.3929707,1409.2811888,28309.3271220,300744.4173279,2153116.3433321
-0.7923057,-0.7923057,-0.6810080,435.4527475,188.9596085,2019.2074240,21.5941238,1352.4860647,27196.9413924,289446.7353114,2074380.2573521
-0.7873057,-0.7873057,-0.6760080,421.2375759,159.1847667,1963.7914820,20.5034169,1312.2413511,26503.7366239,282647.9451725,2028237.9504859
-0.7823057,-0.7823057,-0.6710080,380.2174486,129.6195427,1790.4736341,19.1668309,1200.2737618,24877.1000849,269306.1998849,1951771.9874960
-0.7773057,-0.7773057,-0.6660080,340.4515977,104.1294647,1623.1749130,17.7325963,1082.3850983,22567.2828811,244407.4699517,1770935.9343060
-0.7723057,-0.7723057,-0.6610080,305.8935127,82.3497217,1480.8989588,16.3479700,979.9404509,20557.4801423,222852.7076017,1614966.1679571
-0.7673057,-0.7673057,-0.6560080,276.7485656,63.9177169,1361.1970973,15.1027220,893.5425328,18862.4849865,204612.7275381,1482657.6147701
-0.7623057,-0.7623057,-0.6510080,252.4376232,48.4834354,1261.6847402,14.0322724,821.4795602,17450.9142872,189443.9158540,1372736.2805439
-0.7573057,-0.7573057,-0.6460080,232.4112689,35.7163375,1180.0886941,13.1372118,762.1267146,16290.4192247,176992.8021754,1282609.7382888
-0.7523057,-0.7523057,-0.6410080,216.1578098,25.3101199,1114.2807404,12.4003869,713.9699175,15350.8331896,166929.6747642,1209859.4947142
-0.7473057,-0.7473057,-0.6360080,203.2087782,16.9859049,1062.3010478,11.7960506,675.6221858,14604.4949516,158952.0727238,1152266.3893579
-0.7423057,-0.7423057,-0.6310080,208.4107872,10.4943721,1022.3747294,11.2900772,645.8349518,14026.4707076,152787.1685578,1107827.8342229
-0.7373057,-0.7373057,-0.6260080,200.9191342,5.6172923,992.9244815,10.8406635,623.5064541,13594.7163580,148193.4891537,1074770.1631601
-0.7323057,-0.7323057,-0.6210080,195.6070743,2.1688587,972.5818382,10.4105778,607.6890159,13290.2154192,144962.3579134,1051558.8791373
-0.7273057,-0.7273057,-0.6160080,192.2126801,-0.0028470,960.1991870,9.9844248,597.5967441,13097.1223503,142919.3785994,1036909.1284457
-0.7223057,-0.7223057,-0.6110080,190.5316953,-1.0139886,954.8643663,9.5714349,592.6149624,13002.9364028,141926.2292865,1029798.3431612
-0.7173057,-0.7173057,-0.6060080,190.4218599,-0.9452619,955.9194524,9.1910837,592.3125393,12998.7278693,141882.9978515,1029482.7144558
-0.7123057,-0.7123057,-0.6010080,191.7740719,0.0682265,962.9852558,8.8614705,596.4582262,13079.4372220,142731.2728615,1035519.0194536
-0.7073057,-0.7073057,-0.5960080,193.0936133,1.1835933,950.6241318,8.6023262,605.0421861,13194.5139096,143090.6689589,1033796.8994225
-0.7023057,-0.7023057,-0.5910080,192.6624831,2.0559739,941.4494599,8.4425452,601.8063410,13062.2608804,141602.0936417,1022669.5038044
-0.6973057,-0.6973057,-0.5860080,196.0842909,4.9313736,954.7609403,8.4194042,611.5388051,13243.2232345,143466.0044972,1035770.7279921
-0.6923057,-0.6923057,-0.5810080,205.0771195,11.0708686,991.9471601,8.5660941,638.2893117,13755.0207114,148868.0034715,1074428.7348389
-0.6873057,-0.6873057,-0.5760080,206.5648522,20.7818301,1055.7683842,8.8879107,683.9569889,14634.0167831,158195.3710084,1141436.0433948
-0.6823057,-0.6823057,-0.5710080,222.9301223,32.9349736,1150.5849260,9.3236096,734.0259868,15679.5546401,169825.0071245,1227534.1479567
-0.6773057,-0.6773057,-0.5660080,240.7663982,30.9083981,1167.9750739,9.7042699,786.2542697,16658.5357659,180006.5235348,1290449.0628160
-0.6723057,-0.6723057,-0.5610080,247.6771605,13.5737741,1126.5558204,9.8113812,798.2877135,16544.3036791,176627.1251133,1265120.3953046
-0.6673057,-0.6673057,-0.5560080,242.0336447,-3.5240840,1130.9830342,9.5947605,780.7108821,16190.6273463,172864.4534921,1238158.4875022
-0.6623057,-0.6623057,-0.5510080,227.6987653,-15.8381101,1102.1223306,9.2190718,741.2931042,15551.1157098,166829.3278456,1198359.4256394
-0.6573057,-0.6573057,-0.5460080,221.8860244,-27.2972774,1038.6455550,8.8551487,726.3916930,15362.5183335,165464.7232284,1191595.6000814
-0.6523057,-0.6523057,-0.5410080,215.4638818,-35.3302190,1007.6837005,8.5858026,709.3427032,15032.3250292,161637.4193232,1162139.2488498
-0.6473057,-0.6473057,-0.5360080,210.0794023,-39.3177549,1004.9143174,8.4405471,693.8728447,14749.3635320,158719.2014309,1141562.4134538
-0.6423057,-0.6423057,-0.5310080,210.3251194,-40.1105788,1027.2419966,8.4296156,694.8672058,14779.4731540,159106.5206994,1144663.8707148
-0.6373057,-0.6373057,-0.5260080,215.5159218,-40.9764820,1072.5613345,8.5538502,710.3628022,15086.7945947,162429.1830464,1168830.6240208
-0.6323057,-0.6323057,-0.5210080,219.2843298,-42.2751142,1118.0562798,8.8065640,726.2485093,15645.5686210,168422.4404321,1212200.3420566
-0.6273057,-0.6273057,-0.5160080,220.8646552,-41.3740963,1092.7526493,9.1754439,731.3345049,15783.0630878,171945.4267723,1247653.7108480
-0.6223057,-0.6223057,-0.5110080,226.0166922,-38.3009177,1087.7066288,9.6446302,746.9663156,16102.9709572,175462.5489164,1273503.2518570
-0.6173057,-0.6173057,-0.5060080,232.6325961,-33.4360748,1098.7326756,10.1962775,767.0875084,16473.5432298,179126.7101126,1298329.9344725
-0.6123057,-0.6123057,-0.5010080,238.2233149,-27.1082717,1122.5158005,10.8117485,783.7466554,16798.7427004,182595.9427792,1323325.2620277
-0.6073057,-0.6073057,-0.4960080,246.1961363,-19.5854707,1156.4128899,11.4728076,807.4824986,17262.6212299,187553.4400392,1359092.6207191
-0.6023057,-0.6023057,-0.4910080,256.0463440,-11.0863219,1198.3032689,12.1628370,836.8049513,17836.1683040,193688.2747312,1403382.3282946
-0.5973057,-0.5973057,-0.4860080,267.3674419,-1.7901040,1246.4761462,12.8678519,870.5120952,18495.9682426,200749.6207490,1454380.5281781
-0.5923057,-0.5923057,-0.4810080,279.8306118,8.1553339,1299.5454492,13.5771202,907.6303048,19223.0484520,208534.4244953,1510619.9603196
-0.5873057,-0.5873057,-0.4760080,293.1690372,18.6270405,1356.3847732,14.2833917,947.3685176,20001.9984799,216877.9684574,1570911.6353741
-0.5823057,-0.5823057,-0.4710080,307.1657587,29.5213399,1416.0769145,14.9829420,989.0827630,20820.2851414,225646.5263909,1634291.6146804
-0.5773057,-0.5773057,-0.4660080,321.6440667,40.7487639,1477.8738690,15.6755254,1032.2480541,21667.7080152,234731.5134861,1699978.5753525
-0.5723057,-0.5723057,-0.4610080,336.4597154,52.2293238,1541.1643356,16.3639754,1076.4355615,22535.9553652,244044.7040310,1767339.0664384
-0.5673057,-0.5673057,-0.4560080,351.4944774,63.8880401,1605.4467410,17.0530845,1121.2936736,23418.2337786,253514.2314287,1835858.3956545
-0.5623057,-0.5623057,-0.4510080,366.6507556,75.6507676,1670.3066139,17.7477249,1166.5321183,24308.9559162,263081.2050458,1905115.9556451
-0.5573057,-0.5573057,-0.4460080,381.8471242,87.4404576,1735.3978033,18.4506405,1211.9087889,25203.4798595,272696.8763957,1974764.5117456
-0.5523057,-0.5523057,-0.4410080,397.0147979,99.1740745,1800.4275459,19.1605579,1257.2192760,26097.9005471,282320.3627756,2044513.5233782
-0.5473057,-0.5473057,-0.4360080,412.0951106,110.7604309,1865.1457382,19.8711985,1302.2893545,26988.8985593,291916.9878702,2114116.9450343
-0.5423057,-0.5423057,-0.4310080,427.0381251,122.0992062,1929.3389425,20.5715669,1346.9707939,27873.6538763,301457.3242264,2183366.1368764
-0.5373057,-0.5373057,-0.4260080,441.8024984,133.0813788,1992.8296513,21.2475698,1391.1408599,28749.8321173,310917.0209339,2252088.5022493
-0.5323057,-0.5323057,-0.4210080,456.3566812,143.5912180,2055.4811538,21.8845429,1434.7057481,29615.6482245,320277.4719358,2320152.2641491
-0.5273057,-0.5273057,-0.4160080,470.6814524,153.5098663,2117.2080112,22.4697372,1477.6079523,30470.0078346,329527.3287723,2387477.4140992
-0.5223057,-0.5223057,-0.4110080,484.7736793,162.7203954,2177.9916846,22.9936924,1519.8372475,31312.7201184,338664.7910537,2433810.5789098
-0.5173057,-0.5173057,-0.4060080,498.6510649,171.1140674,2237.9003162,23.4500074,1561.4445859,31743.3039300,337894.0301350,2423212.5067305
-0.5123057,-0.5123057,-0.4010080,510.5227828,178.5973801,2297.1111037,23.8339429,1576.2981607,31574.7277734,336221.9242486,2411762.9667058
-0.5073057,-0.5073057,-0.3960080,506.5979621,185.0993548,2318.8122877,24.1408043,1565.1811151,31382.6322823,334331.9050993,2398902.1522966
-0.5023057,-0.5023057,-0.3910080,502.0429092,190.5784446,2301.2611830,24.3648778,1552.2789730,31159.9735572,332144.2625944,2384033.4760948
-0.4973057,-0.4973057,-0.3860080,496.7504419,195.0284192,2280.8284729,24.4992321,1537.2590621,30899.5522209,329577.1853090,2366543.0117950
-0.4923057,-0.4923057,-0.3810080,490.6166060,198.4825781,2257.0384838,24.5363688,1519.7976759,30594.3047094,326550.0180897,2345823.7151083
-0.4873057,-0.4873057,-0.3760080,483.5458554,201.0146158,2229.4502072,24.4695550,1499.5957877,30237.6303717,322986.9128331,2321302.5366986
-0.4823057,-0.4823057,-0.3710080,475.4564189,202.7062549,2197.6807490,24.2945007,1476.3953205,29823.7296275,318820.6003083,2292468.4239961
-0.4773057,-0.4773057,-0.3660080,466.2854541,202.9529988,2161.4278573,24.0107973,1449.9947716,29347.9289870,313996.0169748,2258899.2536539
-0.4723057,-0.4723057,-0.3610080,455.9936255,197.9611514,2120.4899852,23.6224326,1420.2631164,28806.9711284,308473.5469925,2220285.9291664
-0.4673057,-0.4673057,-0.3560080,444.5688119,189.5528356,2074.7826269,23.1370088,1387.1511057,28199.2521779,302231.6828224,2176452.1954175
-0.4623057,-0.4623057,-0.3510080,432.0287344,180.2336363,2024.3500293,22.5639633,1350.6993338,27524.9934419,295268.9637336,2127369.1324342
-0.4573057,-0.4573057,-0.3460080,418.4223931,170.2231631,1969.3717959,21.9126824,1311.0427369,26786.3406595,287605.1152304,2073163.7582901
-0.4523057,-0.4523057,-0.3410080,403.8303031,159.5883835,1910.1643309,21.1914969,1268.4114924,25987.3899041,279281.3787690,2014121.6582744
-0.4473057,-0.4473057,-0.3360080,388.3636184,148.4091384,1847.1774889,20.4080951,1223.1285729,25134.1451180,270360.0852772,1950684.0284738
-0.4423057,-0.4423057,-0.3310080,372.1623203,136.7817183,1779.8313011,19.5711330,1175.6044803,24234.4175385,260923.5837776,1883439.9463387
-0.4373057,-0.4373057,-0.3260080,355.3927214,124.8022113,1707.8399350,18.6921440,1126.3298965,23297.6816832,251072.6847566,1813115.0359456
-0.4323057,-0.4323057,-0.3210080,338.2445911,112.0484952,1634.1295189,17.7866597,1075.8671616,22334.9059439,240924.8150147,1740557.9682484
-0.4273057,-0.4273057,-0.3160080,320.9282489,96.3559394,1559.6426946,16.8739416,1024.8416022,21358.3781555,230612.1061482,1666726.4234118
-0.4223057,-0.4223057,-0.3110080,303.6719925,80.3249038,1485.3918785,15.9755358,973.9337989,20381.5478371,220279.6534259,1592674.2496862
-0.4173057,-0.4173057,-0.3060080,286.7202375,66.5440551,1412.4499832,15.1133465,923.8739092,19418.9073391,210084.1876564,1519541.5959189
-0.4123057,-0.4123057,-0.3010080,270.3327442,55.5178923,1341.9461243,14.3077777,875.4391636,18485.9341368,200193.4025945,1448549.7938807
-0.4073057,-0.4073057,-0.2960080,254.7853092,47.4698206,1275.0678139,13.5760188,829.4556446,17599.1163107,190786.1780052,1381002.7476408
-0.4023057,-0.4023057,-0.2910080,240.3722943,41.6421076,1213.0711099,12.9303048,786.8054584,16776.0832008,182053.9374912,1318296.5779582
-0.3973057,-0.3973057,-0.2860080,227.4113814,34.0095662,1157.3001988,12.3762689,748.4404386,16035.8636632,174203.3844352,1261939.2980570
-0.3923057,-0.3923057,-0.2810080,216.2509631,25.8978382,1109.2179763,11.9123940,715.4035922,15399.2956426,167460.8725510,1213582.3897643
-0.3873057,-0.3873057,-0.2760080,207.2806295,19.1158764,1070.4493608,11.5326008,688.8596297,14889.6131949,162078.6928811,1175066.3296954
-0.3823057,-0.3823057,-0.2710080,200.9452799,14.0026929,1042.8393613,11.2332966,670.1361289,14533.2409270,158343.5993971,1148482.4040271
-0.3773057,-0.3773057,-0.2660080,212.0166218,10.8802712,1028.5283245,11.0214617,660.7771712,14360.8312591,156587.9527971,1136253.5626876
-0.3723057,-0.3723057,-0.2610080,212.3582592,10.1316789,1030.0473210,10.9151404,662.6116732,14398.7691123,156993.7217493,1139212.4397546
-0.3673057,-0.3673057,-0.2560080,203.0562013,12.2202099,1050.4372938,10.9315129,676.4073470,14678.0694659,160116.7368658,1162454.5598051
-0.3623057,-0.3623057,-0.2510080,212.9104241,17.7126638,1093.3963857,11.0691183,705.7753798,15269.2873690,166603.7335605,1210134.8729103
-0.3573057,-0.3573057,-0.2460080,229.1859616,27.3078564,1163.4607596,11.2965432,754.1790686,16234.9918014,177130.9026513,1287175.0000355
-0.3523057,-0.3523057,-0.2410080,240.9746550,41.4862166,1234.0955872,11.5596864,785.6706608,16649.3114261,180109.2079823,1301568.6087623
-0.3473057,-0.3473057,-0.2360080,239.4488595,43.7615897,1220.0723316,11.8179222,781.4122027,16579.4424428,179451.1351147,1297244.4345122
-0.3423057,-0.3423057,-0.2310080,244.3525656,40.4506005,1231.0429670,12.0937753,796.1777104,16881.2599998,182783.0223462,1321816.1343957
-0.3373057,-0.3373057,-0.2260080,256.6463795,38.7401122,1272.4333628,12.4811994,832.7884535,17609.4446818,190690.8115545,1379524.6940762
-0.3323057,-0.3323057,-0.2210080,271.7690135,41.7298289,1349.0586548,13.0934977,878.4440347,18602.1106592,202205.7362484,1467251.9815610
-0.3273057,-0.3273057,-0.2160080,285.8427089,50.2748966,1414.1381399,13.9947366,919.9002817,19400.4628195,210688.5373237,1528255.1232877
-0.3223057,-0.3223057,-0.2110080,309.8907334,65.2756124,1515.1777530,15.1199584,990.7529382,20770.9754716,225310.1632129,1633716.2228591
-0.3173057,-0.3173057,-0.2060080,345.7711127,81.7618976,1665.7540022,16.1738806,1096.4085070,22732.4929935,244913.8968989,1768412.0100151
-0.3123057,-0.3123057,-0.2010080,336.5112055,75.0043655,1637.2802041,16.7884058,1067.6311938,22096.8742370,238078.0478696,1718810.5246606
-0.3073057,-0.3073057,-0.1960080,333.3054550,73.0465878,1623.5248549,17.0445011,1058.2376200,21911.9640411,236064.4049055,1704065.1451308
-0.3023057,-0.3023057,-0.1910080,338.2698466,76.2707512,1643.8746714,17.2827808,1072.8407999,22190.0059669,238989.7895296,1724953.8109449
-0.2973057,-0.2973057,-0.1860080,351.9081519,84.9805332,1700.3225794,17.5815804,1112.8545583,22955.7235588,247102.7979746,1783199.9028616
-0.2923057,-0.2923057,-0.1810080,375.0030611,99.6466094,1796.0007220,17.6685098,1180.4947368,24248.8438371,260810.1344605,1881659.6915907
-0.2873057,-0.2873057,-0.1760080,383.9770739,120.2656166,1819.0221359,17.2150570,1218.0337059,25388.4506684,275364.0245032,1997648.6324406
-0.2823057,-0.2823057,-0.1710080,355.0551095,127.0824883,1691.2687183,16.4320007,1131.6931883,23651.2843428,256333.9544853,1857945.1144218
-0.2773057,-0.2773057,-0.1660080,342.2037670,118.8698385,1611.3569684,15.7348998,1092.7373497,22839.5287917,247261.0855638,1790497.4832585
-0.2723057,-0.2723057,-0.1610080,340.6412117,71.6425409,1589.9902722,15.2150471,1087.7628609,22717.1819523,245751.6228821,1778592.9058347
-0.2673057,-0.2673057,-0.1560080,327.3577472,37.6826725,1464.9052782,14.7218245,1046.0033696,21998.7948233,239411.6576568,1740159.0593634
-0.2623057,-0.2623057,-0.1510080,291.0216119,13.9438683,1373.4214346,14.1289761,937.2807799,19830.1169214,215878.7026780,1568579.3675830
-0.2573057,-0.2573057,-0.1460080,264.3877483,-1.8343028,1329.9505418,13.5009648,857.9630943,18255.5489496,198808.2201990,1444147.6012098
-0.2523057,-0.2523057,-0.1410080,247.7418422,-11.3324283,1326.5586582,12.9978794,808.2176495,17263.1178316,188027.7676783,1365480.4200527
-0.2473057,-0.2473057,-0.1360080,239.0758388,-15.8037171,1290.1607279,12.7315958,782.1092395,16735.6456464,182266.1426801,1323301.0592866
-0.2423057,-0.2423057,-0.1310080,236.8822328,-16.1867119,1273.9266610,12.7405388,775.1762898,16584.9223893,180566.0999826,1310623.1788200
-0.2373057,-0.2373057,-0.1260080,240.0214949,-13.1889998,1276.9253476,13.0181044,784.0409034,16744.0448449,182201.3053902,1322144.8876349
-0.2323057,-0.2323057,-0.1210080,247.6231665,-7.3496674,1301.2372278,13.5369869,806.1179066,17161.7008274,186614.3872652,1353796.7725017
-0.2273057,-0.2273057,-0.1160080,259.0118082,0.9139313,1343.4498804,14.2617076,839.3969936,17797.8905003,193370.5757952,1402403.7194451
-0.2223057,-0.2223057,-0.1110080,273.6514892,11.2711121,1400.8875993,15.1546390,882.2794358,18620.7210707,202122.9875745,1465431.7576277
-0.2173057,-0.2173057,-0.1060080,291.1043294,23.4516670,1471.3978817,16.1797772,933.4561630,19604.0159793,212586.7494715,1540799.4490371
-0.2123057,-0.2123057,-0.1010080,310.9999138,37.2265338,1553.1946333,17.3057646,991.8178780,20725.5552864,224519.9749262,1626739.3253018
-0.2073057,-0.2073057,-0.0960080,333.0133357,52.3939128,1644.7454848,18.5075018,1056.3906085,21965.8177614,237710.1888686,1721699.1268274
-0.2023057,-0.2023057,-0.0910080,356.8502765,68.7698268,1744.6942761,19.7648936,1126.2920110,23307.1325594,251965.2022030,1824275.5515057
-0.1973057,-0.1973057,-0.0860080,382.2379597,86.1823915,1851.8122569,21.0581106,1200.7050089,24733.1731803,267107.7051756,1933175.1762740
-0.1923057,-0.1923057,-0.0810080,408.9210855,104.4692366,1964.9731356,22.3601366,1278.8661252,26228.7415290,282973.0122371,2047198.4034896
-0.1873057,-0.1873057,-0.0760080,436.6619898,123.4776002,2083.1480367,23.6284444,1360.0662695,27779.7976200,299409.4739421,2165242.8857915
