# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
0.0123956,0.0123956,0.0000001,10950.1599888,10950.1599888
0.0223956,0.0223956,0.0100001,9931.4876475,9931.4876475
0.0323956,0.0323956,0.0200001,8658.3644117,8658.3644117
0.0423956,0.0423956,0.0300001,7271.9216973,7271.9216973
0.0523956,0.0523956,0.0400001,5899.1467696,5899.1467696
0.0623956,0.0623956,0.0500001,4635.2984327,4635.2984327
0.0723956,0.0723956,0.0600001,3537.8395634,3537.8395634
0.0823956,0.0823956,0.0700001,2608.1613294,2608.1613294
0.0923956,0.0923956,0.0800001,1853.3247320,1828.7302690
0.1023956,0.1023956,0.0900001,1271.3561030,1246.8851398
0.1123956,0.1123956,0.1000001,849.7338491,825.3135279
0.1223956,0.1223956,0.1100001,550.5217493,527.7525327
0.1323956,0.1323956,0.1200001,341.3714195,317.1857112
0.1423956,0.1423956,0.1300001,200.6355774,176.4247516
0.1523956,0.1523956,0.1400001,108.7156544,84.7937060
0.1623956,0.1623956,0.1500001,50.2081002,26.9830091
0.1723956,0.1723956,0.1600001,14.0690348,-8.0165414
0.1823956,0.1823956,0.1700001,-7.1895776,-27.9384889
0.1923956,0.1923956,0.1800001,-18.8003076,-38.7373890
0.2023956,0.2023956,0.1900001,-24.4665980,-44.2018548
0.2123956,0.2123956,0.2000001,-30.6547655,-48.2905663
0.2223956,0.2223956,0.2100001,-35.9265485,-54.1044654
0.2323956,0.2323956,0.2200001,-37.5490748,-55.1847652
0.2423956,0.2423956,0.2300001,-37.0532930,-55.2732945
0.2523956,0.2523956,0.2400001,-34.9154415,-52.6622686
0.2623956,0.2623956,0.2500001,-31.3758233,-48.2336563
0.2723956,0.2723956,0.2600001,-27.0904842,-43.4376306
0.2823956,0.2823956,0.2700001,-22.7121103,-38.4945839
0.2923956,0.2923956,0.2800001,-18.6625808,-33.6424171
0.3023956,0.3023956,0.2900001,-15.1590092,-29.1477468
0.3123956,0.3123956,0.3000001,-12.2728914,-25.1170163
0.3223956,0.3223956,0.3100001,-9.9771574,-21.5724821
0.3323956,0.3323956,0.3200001,-8.1890459,-18.4939264
0.3423956,0.3423956,0.3300001,-6.8079795,-15.8415364
0.3523956,0.3523956,0.3400001,-5.7400133,-13.5683248
0.3623956,0.3623956,0.3500001,-4.9078087,-11.6633279
0.3723956,0.3723956,0.3600001,-4.2516723,-10.0695184
0.3823956,0.3823956,0.3700001,-3.7270065,-8.7265445
0.3923956,0.3923956,0.3800001,-3.3010166,-7.5841502
0.4023956,0.4023956,0.3900001,-2.9497480,-6.6121410
0.4123956,0.4123956,0.4000001,-2.6557217,-5.7845754
0.4223956,0.4223956,0.4100001,-2.4061468,-5.0793013
0.4323956,0.4323956,0.4200001,-2.1916073,-4.4774847
0.4423956,0.4423956,0.4300001,-2.0051127,-3.9631624
0.4523956,0.4523956,0.4400001,-1.8414177,-3.5228348
0.4623956,0.4623956,0.4500001,-1.6965375,-3.1451037
0.4723956,0.4723956,0.4600001,-1.5674032,-2.8203551
0.4823956,0.4823956,0.4700001,-1.4516158,-2.5404859
0.4923956,0.4923956,0.4800001,-1.3472721,-2.2986683
0.5023956,0.5023956,0.4900001,-1.2528388,-2.0891501
0.5123956,0.5123956,0.5000001,-1.1670623,-1.9070845
0.5223956,0.5223956,0.5100001,-1.0889042,-1.7483862
0.5323956,0.5323956,0.5200001,-1.0174927,-1.6136031
0.5423956,0.5423956,0.5300001,-0.9520879,-1.5211533
0.5523956,0.5523956,0.5400001,-0.8920553,-1.4379093
0.5623956,0.5623956,0.5500001,-0.8368465,-1.3627244
0.5723956,0.5723956,0.5600001,-0.7859834,-1.2946121
0.5823956,0.5823956,0.5700001,-0.7390467,-1.2327224
0.5923956,0.5923956,0.5800001,-0.6956667,-1.1763212
0.6023956,0.6023956,0.5900001,-0.6555160,-1.1247739
0.6123956,0.6123956,0.6000001,-0.6183032,-1.0775305
0.6223956,0.6223956,0.6100001,-0.5837684,-1.0341135
0.6323956,0.6323956,0.6200001,-0.5516787,-0.9941072
0.6423956,0.6423956,0.6300001,-0.5218253,-0.9571492
0.6523956,0.6523956,0.6400001,-0.4940202,-0.9229229
0.6623956,0.6623956,0.6500001,-0.4680940,-0.8911505
0.6723956,0.6723956,0.6600001,-0.4438934,-0.8615884
0.6823956,0.6823956,0.6700001,-0.4212800,-0.8340221
0.6923956,0.6923956,0.6800001,-0.4001281,-0.8082621
0.7023956,0.7023956,0.6900001,-0.3803239,-0.7841411
0.7123956,0.7123956,0.7000001,-0.3617636,-0.7615104
0.7223956,0.7223956,0.7100001,-0.3443529,-0.7402380
0.7323956,0.7323956,0.7200001,-0.3280057,-0.7202063
0.7423956,0.7423956,0.7300001,-0.3126436,-0.7013102
0.7523956,0.7523956,0.7400001,-0.2981947,-0.6834555
0.7623956,0.7623956,0.7500001,-0.2845935,-0.6665580
0.7723956,0.7723956,0.7600001,-0.2717796,-0.6505415
0.7823956,0.7823956,0.7700001,-0.2596981,-0.6353377
0.7923956,0.7923956,0.7800001,-0.2482981,-0.6208846
0.8023956,0.8023956,0.7900001,-0.2375332,-0.6071264
0.8123956,0.8123956,0.8000001,-0.2273604,-0.5940121
0.8223956,0.8223956,0.8100001,-0.2177403,-0.5814957
0.8323956,0.8323956,0.8200001,-0.2086366,-0.5695350
0.8423956,0.8423956,0.8300001,-0.2000155,-0.5580918
0.8523956,0.8523956,0.8400001,-0.1918462,-0.5471309
0.8623956,0.8623956,0.8500001,-0.1840999,-0.5366204
0.8723956,0.8723956,0.8600001,-0.1767500,-0.5265307
0.8823956,0.8823956,0.8700001,-0.1697720,-0.5168348
0.8923956,0.8923956,0.8800001,-0.1631429,-0.5075080
0.9023956,0.9023956,0.8900001,-0.1568417,-0.4985272
0.9123956,0.9123956,0.9000001,-0.1508487,-0.4898715
0.9223956,0.9223956,0.9100001,-0.1451456,-0.4815212
0.9323956,0.9323956,0.9200001,-0.1397153,-0.4734585
0.9423956,0.9423956,0.9300001,-0.1345421,-0.4656665
0.9523956,0.9523956,0.9400001,-0.1296112,-0.4581299
0.9623956,0.9623956,0.9500001,-0.1249088,-0.4508344
0.9723956,0.9723956,0.9600001,-0.1204221,-0.4437665
0.9823956,0.9823956,0.9700001,-0.1161390,-0.4369140
0.9923956,0.9923956,0.9800001,-0.1120484,-0.4302652
1.0023956,1.0023956,0.9900001,-0.1081397,-0.4238096
1.0123956,1.0123956,1.0000001,-0.1044032,-0.4175370
1.0223956,1.0223956,1.0100001,-0.1008297,-0.4114382
1.0323956,1.0323956,1.0200001,-0.0974104,-0.4055045
1.0423956,1.0423956,1.0300001,-0.0941375,-0.3997276
1.0523956,1.0523956,1.0400001,-0.0910031,-0.3941001
1.0623956,1.0623956,1.0500001,-0.0880004,-0.3886148
1.0723956,1.0723956,1.0600001,-0.0851224,-0.3832650
1.0823956,1.0823956,1.0700001,-0.0823631,-0.3780444
1.0923956,1.0923956,1.0800001,-0.0797163,-0.3729473
1.1023956,1.1023956,1.0900001,-0.0771767,-0.3679681
1.1123956,1.1123956,1.1000001,-0.0747388,-0.3631017
1.1223956,1.1223956,1.1100001,-0.0723978,-0.3583431
1.1323956,1.1323956,1.1200001,-0.0701490,-0.3536879
1.1423956,1.1423956,1.1300001,-0.0679881,-0.3491318
1.1523956,1.1523956,1.1400001,-0.0659108,-0.3446707
1.1623956,1.1623956,1.1500001,-0.0639132,-0.3403008
1.1723956,1.1723956,1.1600001,-0.0619916,-0.3360186
1.1823956,1.1823956,1.1700001,-0.0601426,-0.3318206
1.1923956,1.1923956,1.1800001,-0.0583628,-0.3277037
1.2023956,1.2023956,1.1900001,-0.0566490,-0.3236648
1.2123956,1.2123956,1.2000001,-0.0549984,-0.3197012
1.2223956,1.2223956,1.2100001,-0.0534081,-0.3158101
1.2323956,1.2323956,1.2200001,-0.0518754,-0.3119890
1.2423956,1.2423956,1.2300001,-0.0503978,-0.3082355
1.2523956,1.2523956,1.2400001,-0.0489729,-0.3045473
1.2623956,1.2623956,1.2500001,-0.0475985,-0.3009223
1.2723956,1.2723956,1.2600001,-0.0462723,-0.2973584
1.2823956,1.2823956,1.2700001,-0.0449924,-0.2938536
1.2923956,1.2923956,1.2800001,-0.0437567,-0.2904062
1.3023956,1.3023956,1.2900001,-0.0425635,-0.2870144
1.3123956,1.3123956,1.3000001,-0.0414110,-0.2836766
1.3223956,1.3223956,1.3100001,-0.0402974,-0.2803911
1.3323956,1.3323956,1.3200001,-0.0392213,-0.2771565
1.3423956,1.3423956,1.3300001,-0.0381811,-0.2739713
1.3523956,1.3523956,1.3400001,-0.0371753,-0.2708342
1.3623956,1.3623956,1.3500001,-0.0362026,-0.2679605
1.3723956,1.3723956,1.3600001,-0.0352616,-0.2651685
1.3823956,1.3823956,1.3700001,-0.0343511,-0.2624153
1.3923956,1.3923956,1.3800001,-0.0334700,-0.2596998
1.4023956,1.4023956,1.3900001,-0.0326170,-0.2570212
1.4123956,1.4123956,1.4000001,-0.0317912,-0.2543784
1.4223956,1.4223956,1.4100001,-0.0309914,-0.2517706
1.4323956,1.4323956,1.4200001,-0.0302166,-0.2491969
1.4423956,1.4423956,1.4300001,-0.0294660,-0.2466565
1.4523956,1.4523956,1.4400001,-0.0287386,-0.2441486
1.4623956,1.4623956,1.4500001,-0.0280336,-0.2416724
1.4723956,1.4723956,1.4600001,-0.0273500,-0.2392273
1.4823956,1.4823956,1.4700001,-0.0266872,-0.2368125
1.4923956,1.4923956,1.4800001,-0.0260444,-0.2344275
1.5023956,1.5023956,1.4900001,-0.0254209,-0.2320715
1.5123956,1.5123956,1.5000001,-0.0248159,-0.2297440
1.5223956,1.5223956,1.5100001,-0.0242288,-0.2274444
1.5323956,1.5323956,1.5200001,-0.0236589,-0.2251722
1.5423956,1.5423956,1.5300001,-0.0231058,-0.2229267
1.5523956,1.5523956,1.5400001,-0.0225686,-0.2207077
1.5623956,1.5623956,1.5500001,-0.0220470,-0.2185144
1.5723956,1.5723956,1.5600001,-0.0215404,-0.2163465
1.5823956,1.5823956,1.5700001,-0.0210482,-0.2142035
1.5923956,1.5923956,1.5800001,-0.0205700,-0.2120850
