# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol]
-1.4015000,-1.4015000,-1.3977484,18141.6223965,10729.3637896,86854.7522629,556.2562543,60514.0002855,18141.6223965,18141.6223965,21386.0484248,13525.7246346
-1.3965000,-1.3965000,-1.3927484,15162.6686368,8940.6206014,72924.8071564,442.6349696,50797.9227121,15162.6686368,15162.6686368,17874.3421414,11304.7265688
-1.3915000,-1.3915000,-1.3877484,13237.1626928,7785.0253325,63913.5784260,369.7250694,44512.8711856,13237.1626928,13237.1626928,15604.4810198,9869.1403455
-1.3865000,-1.3865000,-1.3827484,12024.6944315,7057.7130142,58234.9688460,324.1333138,40552.3612444,12024.6944315,12024.6944315,14175.1763864,8965.1687231
-1.3815000,-1.3815000,-1.3777484,11312.1609390,6630.4636699,54895.6925413,297.4962842,38223.4741814,11312.1609390,11312.1609390,13335.2142572,8433.9300278
-1.3765000,-1.3765000,-1.3727484,10974.0760639,6427.7892224,53310.6712328,284.9011890,37118.0638802,10974.0760639,10974.0760639,12936.6666878,8181.8664128
-1.3715000,-1.3715000,-1.3677484,10950.1797953,6413.4443254,53198.8817864,283.9931406,37040.0927896,10950.1797953,10950.1797953,12908.4968391,8164.0502362
-1.3665000,-1.3665000,-1.3627484,11235.0092159,6584.1437156,54534.8406044,294.5592055,37971.7841712,11235.0092159,11235.0092159,13244.2648124,8376.4085483
-1.3615000,-1.3615000,-1.3577484,11877.0008771,6969.0214607,57544.4279790,318.4926022,40070.7088845,11877.0008771,11877.0008771,14001.0694935,8855.0538556
-1.3565000,-1.3565000,-1.3527484,12986.9145450,7634.7055111,62744.0759291,360.1286918,43697.1254314,12986.9145450,12986.9145450,15309.4787929,9682.5645551
-1.3515000,-1.3515000,-1.3477484,14757.5299016,8697.1837479,71032.3917361,427.0304979,49477.9028630,14757.5299016,14757.5299016,17396.7488799,11002.6700685
-1.3465000,-1.3465000,-1.3427484,17499.2803419,10343.2726194,83855.8982727,531.4079405,58422.1532821,17499.2803419,17499.2803419,20628.8306862,13046.8180869
-1.3415000,-1.3415000,-1.3377484,21700.5516956,12866.9488437,103489.4597094,692.5039699,72116.8784112,21700.5516956,21700.5516956,25581.4523787,16179.1310744
-1.3365000,-1.3365000,-1.3327484,28128.0695842,16729.8408246,133503.0800018,940.4451498,93052.6462837,28128.0695842,28128.0695842,33158.4598707,20971.2513789
-1.3315000,-1.3315000,-1.3277484,36894.5908677,21988.8786503,174556.9395506,1268.5329540,121685.5382409,36894.5908677,36894.5908677,43492.7753244,27507.2463574
-1.3265000,-1.3265000,-1.3227484,45705.1481001,27275.3322110,215804.7038881,1603.4148088,150454.0748744,45705.1481001,45705.1481001,53879.0020632,34076.0729153
-1.3215000,-1.3215000,-1.3177484,54303.4953831,32445.3189722,255925.0018004,1924.2534717,178440.6738779,54303.4953831,54303.4953831,64015.0674795,40486.6835609
-1.3165000,-1.3165000,-1.3127484,57978.6565881,34644.9647642,273198.5928104,2057.9604989,190486.0194716,57978.6565881,57978.6565881,68347.4901141,43226.7482233
-1.3115000,-1.3115000,-1.3077484,63777.3428454,38133.2151081,300235.3744186,2285.0388491,209346.6559301,63777.3428454,63777.3428454,75183.2064788,47550.0348535
-1.3065000,-1.3065000,-1.3027484,65076.3901454,38905.8595835,306400.9255625,2327.8623960,213644.0932798,65076.3901454,65076.3901454,76714.5738426,48518.5566143
-1.3015000,-1.3015000,-1.2977484,62795.6052031,37539.5785872,295695.7426795,2243.7947790,206178.5939536,62795.6052031,62795.6052031,74025.8960521,46818.0874719
-1.2965000,-1.2965000,-1.2927484,55079.9019084,32897.9769480,259722.6212894,1941.5057063,181083.9778499,55079.9019084,55079.9019084,64930.3256181,41065.5436339
-1.2915000,-1.2915000,-1.2877484,49014.0317920,29249.1373553,231438.3797688,1719.7311019,161353.1798320,49014.0317920,49014.0317920,57779.6425529,36543.0545715
-1.2865000,-1.2865000,-1.2827484,44576.9571201,26580.2325552,210747.0475404,1546.2079497,146919.1813859,44576.9571201,44576.9571201,52549.0467591,33234.9353259
-1.2815000,-1.2815000,-1.2777484,41741.9668826,24875.0554078,197525.7958946,1435.4044422,137696.2414421,41741.9668826,41741.9668826,49207.0502619,31121.2711532
-1.2765000,-1.2765000,-1.2727484,40486.8181301,24120.1307142,191672.0843178,1386.3629688,133612.7898509,40486.8181301,40486.8181301,47727.4322093,30185.4785306
-1.2715000,-1.2715000,-1.2677484,40800.3461277,24308.6987320,193134.3929865,1398.6065753,134632.8690281,40800.3461277,40800.3461277,48097.0311786,30419.2334433
-1.2665000,-1.2665000,-1.2627484,42685.4180691,25442.4951384,201925.9560460,1472.2574926,140765.7154563,42685.4180691,42685.4180691,50319.2271290,31824.6735654
-1.2615000,-1.2615000,-1.2577484,46158.1940193,27531.3056629,218121.3253424,1608.0074810,152063.3622540,46158.1940193,46158.1940193,54413.0701722,34413.8472454
-1.2565000,-1.2565000,-1.2527484,51243.7030346,30590.3001489,241835.8019189,1806.9402830,168606.2888287,51243.7030346,51243.7030346,60408.0655309,38205.4152244
-1.2515000,-1.2515000,-1.2477484,57967.7980012,34635.1841683,273188.0327998,2054.5674802,190477.3251263,57967.7980012,57967.7980012,68334.6895905,43218.6524613
-1.2465000,-1.2465000,-1.2427484,64552.6219371,38590.3185884,303964.5385161,2306.9278817,211944.3002061,64552.6219371,64552.6219371,76097.1355551,48128.0543537
-1.2415000,-1.2415000,-1.2377484,65547.6585302,39189.5196858,308596.2185612,2346.4676883,215175.5788507,65547.6585302,65547.6585302,77270.1233011,48869.9169427
-1.2365000,-1.2365000,-1.2327484,60992.1094569,36457.4320449,287252.7483983,2175.6927084,200289.9595333,60992.1094569,60992.1094569,71899.8652859,45473.4675525
-1.2315000,-1.2315000,-1.2277484,56631.0621915,33834.5570091,266912.2628973,2005.4161504,186100.8293779,56631.0621915,56631.0621915,66758.8935490,42222.0315375
-1.2265000,-1.2265000,-1.2227484,50512.5943352,30164.9239451,238248.9862282,1789.4245605,166110.0531237,50512.5943352,50512.5943352,59546.2062271,37660.3275399
-1.2215000,-1.2215000,-1.2177484,42720.1044954,25491.8643603,201736.1094186,1497.2035517,140644.9301813,42720.1044954,42720.1044954,50360.1168343,31850.5344857
-1.2165000,-1.2165000,-1.2127484,33540.8560866,19983.8292742,158766.7326120,1142.7111807,110675.4958136,33540.8560866,33540.8560866,39539.2626304,25006.8253831
-1.2115000,-1.2115000,-1.2077484,25237.1736983,14991.9343081,120010.0489489,828.5345888,83640.4835934,25237.1736983,25237.1736983,29750.5596258,18815.9060165
-1.2065000,-1.2065000,-1.2027484,19820.1862023,11736.9593422,94707.8060024,619.9868809,65991.3434642,19820.1862023,19820.1862023,23364.8045718,14777.1999063
-1.2015000,-1.2015000,-1.1977484,16282.1673263,9612.0914147,78168.8892676,484.6621852,54455.3446698,16282.1673263,16282.1673263,19194.0506362,12139.3835070
-1.1965000,-1.1965000,-1.1927484,13983.9242245,8232.5213378,67416.6824574,397.3886499,46955.9027180,13983.9242245,13983.9242245,16484.7924898,10425.8982046
-1.1915000,-1.1915000,-1.1877484,12518.5320956,7353.3286703,60555.4893339,342.1394892,42170.5418505,12518.5320956,12518.5320956,14757.3313871,9333.3558738
-1.1865000,-1.1865000,-1.1827484,11629.5637884,6820.2101058,56390.2839170,308.8377948,39265.6024341,11629.5637884,11629.5637884,13709.3810522,8670.5738872
-1.1815000,-1.1815000,-1.1777484,11162.2591639,6540.0585025,54199.6074331,291.4168952,37737.7967454,11162.2591639,11162.2591639,13158.5042281,8322.1687923
-1.1765000,-1.1765000,-1.1727484,11035.3587135,6463.9936132,53604.5555791,286.6975836,37322.8051255,11035.3587135,11035.3587135,13008.9090532,8227.5564964
-1.1715000,-1.1715000,-1.1677484,11226.7914462,6578.7400215,54502.2013051,293.8172267,37948.8271573,11226.7914462,11226.7914462,13234.5773865,8370.2816822
-1.1665000,-1.1665000,-1.1627484,11769.8514396,6904.3238460,57047.8080257,314.0772463,39724.1724125,11769.8514396,11769.8514396,13874.7575789,8775.1671864
-1.1615000,-1.1615000,-1.1577484,12758.9763458,7497.5538006,61681.7112456,351.1736259,42956.0148755,12758.9763458,12758.9763458,15040.7763990,9512.6222397
-1.1565000,-1.1565000,-1.1527484,14366.4700706,8462.0955529,69207.1080973,411.8639240,48204.6642877,14366.4700706,14366.4700706,16935.7523770,10711.1102800
-1.1515000,-1.1515000,-1.1477484,16874.1199017,9967.5202139,80937.1175823,507.2271660,56386.1659861,16874.1199017,16874.1199017,19891.8673015,12580.7215173
-1.1465000,-1.1465000,-1.1427484,20727.4060130,12281.9666611,98946.8932832,654.8136867,68948.1939620,20727.4060130,20727.4060130,24434.2704873,15453.5895409
-1.1415000,-1.1415000,-1.1377484,26626.0527983,15826.7051207,126494.6950170,882.1560688,88163.8244372,26626.0527983,26626.0527983,31387.8242012,19851.4030546
-1.1365000,-1.1365000,-1.1327484,35180.9834488,20959.9279729,166543.8762763,1203.4529218,116096.4615985,35180.9834488,35180.9834488,41472.7084063,26229.6438600
-1.1315000,-1.1315000,-1.1277484,44326.0369871,26445.8723220,209372.5719115,1549.7453213,145967.1364575,44326.0369871,44326.0369871,52253.2523700,33047.8585282
-1.1265000,-1.1265000,-1.1227484,52317.1928651,31250.3371751,246665.0118759,1846.3740765,171980.9384949,52317.1928651,52317.1928651,61673.5369973,39005.7696541
-1.1215000,-1.1215000,-1.1177484,57246.0771315,34204.3039222,269782.5353621,2029.2987041,188103.0176358,57246.0771315,57246.0771315,67483.8970245,42680.5639963
-1.1165000,-1.1165000,-1.1127484,62299.8316253,37244.1455123,293349.5794451,2226.9416830,204543.0757987,62299.8316253,62299.8316253,73441.4589211,46448.4569753
-1.1115000,-1.1115000,-1.1077484,65260.0132383,39016.3233452,307257.0356408,2335.0565017,214241.3101354,65260.0132383,65260.0132383,76931.0358696,48655.4592208
-1.1065000,-1.1065000,-1.1027484,64537.7442786,38587.5751631,303818.6179144,2306.7874394,211845.0439239,64537.7442786,64537.7442786,76079.5971938,48116.9621201
-1.1015000,-1.1015000,-1.0977484,56490.8666145,33746.6800846,266302.2683481,1996.6910017,185673.8548619,56490.8666145,56490.8666145,66593.6255629,42117.5068854
-1.0965000,-1.0965000,-1.0927484,50096.2438013,29900.0401429,236485.6419780,1762.0091822,164874.0629432,50096.2438013,50096.2438013,59055.3960622,37349.9119360
-1.0915000,-1.0915000,-1.0877484,45335.4778039,27036.4112176,214285.1352175,1575.8058083,149387.2748026,45335.4778039,45335.4778039,53443.2203739,33800.4603752
-1.0865000,-1.0865000,-1.0827484,42182.0686373,25139.7055648,199578.9963753,1452.5504408,139128.4976045,42182.0686373,42182.0686373,49725.8592875,31449.3947915
-1.0815000,-1.0815000,-1.0777484,40612.2327463,24195.5117530,192257.6185371,1391.2164886,134021.2278666,40612.2327463,40612.2327463,47875.2758253,30278.9830433
-1.0765000,-1.0765000,-1.0727484,40612.2335191,24195.5123296,192257.6207622,1391.2166210,134021.2294645,40612.2335191,40612.2335191,47875.2767363,30278.9836195
-1.0715000,-1.0715000,-1.0677484,42182.0709529,25139.7072920,199579.0030490,1452.5508368,139128.5023966,42182.0709529,42182.0709529,49725.8620172,31449.3965179
-1.0665000,-1.0665000,-1.0627484,45335.4816541,27036.4140878,214285.1463344,1575.8064654,149387.2827841,45335.4816541,45335.4816541,53443.2249127,33800.4632458
-1.0615000,-1.0615000,-1.0577484,50096.2491724,29900.0441434,236485.6575296,1762.0100955,164874.0741064,50096.2491724,50096.2491724,59055.4023938,37349.9159404
-1.0565000,-1.0565000,-1.0527484,56490.8734872,33746.6851975,266302.2883233,1996.6921648,185673.8691965,56490.8734872,56490.8734872,66593.6336647,42117.5120095
-1.0515000,-1.0515000,-1.0477484,64537.7526284,38587.5813653,303818.6423009,2306.7887234,211845.0614177,64537.7526284,64537.7526284,76079.6070370,48116.9683455
-1.0465000,-1.0465000,-1.0427484,65260.0227659,39016.3304048,307257.0636822,2335.0580881,214241.3302397,65260.0227659,65260.0227659,76931.0471011,48655.4663242
-1.0415000,-1.0415000,-1.0377484,62299.8429168,37244.1538865,293349.6125831,2226.9435702,204543.0995620,62299.8429168,62299.8429168,73441.4722320,46448.4653938
-1.0365000,-1.0365000,-1.0327484,57246.0897985,34204.3132916,269782.5728451,2029.3007983,188103.0444986,57246.0897985,57246.0897985,67483.9119569,42680.5734404
-1.0315000,-1.0315000,-1.0277484,52317.2067671,31250.3474344,246665.0533042,1846.3763534,171980.9681700,52317.2067671,52317.2067671,61673.5533856,39005.7800189
-1.0265000,-1.0265000,-1.0227484,44326.0503882,26445.8820993,209372.6132322,1549.7474177,145967.1659838,44326.0503882,44326.0503882,52253.2681677,33047.8685195
-1.0215000,-1.0215000,-1.0177484,35180.9993008,20959.9395729,166543.9247290,1203.4554070,116096.4962424,35180.9993008,35180.9993008,41472.7270933,26229.6556787
-1.0165000,-1.0165000,-1.0127484,26626.0705515,15826.7181061,126494.7493515,882.1588197,88163.8632830,26626.0705515,26626.0705515,31387.8451294,19851.4162907
-1.0115000,-1.0115000,-1.0077484,20727.4248723,12281.9803859,98946.9518630,654.8165816,68948.2357995,20727.4248723,20727.4248723,24434.2927194,15453.6036017
-1.0065000,-1.0065000,-1.0027484,16874.1398005,9967.5346106,80937.1804336,507.2301536,56386.2108224,16874.1398005,16874.1398005,19891.8907589,12580.7363531
-1.0015000,-1.0015000,-0.9977484,14366.4909391,8462.1105492,69207.1752688,411.8669679,48204.7121444,14366.4909391,14366.4909391,16935.7769775,10711.1258387
-0.9965000,-0.9965000,-0.9927484,12758.9981120,7497.5693197,61681.7828155,351.1766907,42956.0657934,12758.9981120,12758.9981120,15040.8020579,9512.6384677
-0.9915000,-0.9915000,-0.9877484,11769.8740302,6904.3398068,57047.8841088,314.0802945,39724.2264566,11769.8740302,11769.8740302,13874.7842096,8775.1840291
-0.9865000,-0.9865000,-0.9827484,11226.8147880,6578.7563391,54502.2820626,293.8202179,37948.8844234,11226.8147880,11226.8147880,13234.6049027,8370.2990850
-0.9815000,-0.9815000,-0.9777484,11035.3827349,6464.0101998,53604.6412296,286.7004737,37322.8657478,11035.3827349,11035.3827349,13008.9373705,8227.5744059
-0.9765000,-0.9765000,-0.9727484,11162.2837968,6540.0752681,54199.6982659,291.4196364,37737.8609056,11162.2837968,11162.2837968,13158.5332663,8322.1871578
-0.9715000,-0.9715000,-0.9677484,11629.5889708,6820.2269590,56390.3803079,308.8403350,39265.6703723,11629.5889708,11629.5889708,13709.4107382,8670.5926623
-0.9665000,-0.9665000,-0.9627484,12518.5577746,7353.3455203,60555.5917642,342.1417718,42170.6138783,12518.5577746,12518.5577746,14757.3616584,9333.3750191
-0.9615000,-0.9615000,-0.9577484,13983.9503596,8232.5380955,67416.7915364,397.3906130,46955.9792341,13983.9503596,13983.9503596,16484.8232989,10425.9176900
-0.9565000,-0.9565000,-0.9527484,16282.1938946,9612.1079957,78169.0057598,484.6637598,54455.4261785,16282.1938946,16282.1938946,19194.0819559,12139.4033153
-0.9515000,-0.9515000,-0.9477484,19820.2132031,11736.9756688,94707.9308593,619.9879860,65991.4305976,19820.2132031,19820.2132031,23364.8364015,14777.2200372
-0.9465000,-0.9465000,-0.9427484,25237.2011606,14991.9503132,120010.1833469,828.5351057,83640.5771378,25237.2011606,25237.2011606,29750.5919995,18815.9264913
-0.9415000,-0.9415000,-0.9377484,33540.8840766,19983.8449055,158766.8779979,1142.7106526,110675.5967405,33540.8840766,33540.8840766,39539.2956261,25006.8462514
-0.9365000,-0.9365000,-0.9327484,42720.1312104,25491.8777427,201736.2671375,1497.2019955,140645.0391059,42720.1312104,42720.1312104,50360.1483270,31850.5544034
-0.9315000,-0.9315000,-0.9277484,50512.6254217,30164.9391123,238249.1747507,1789.4224804,166110.1831914,50512.6254217,50512.6254217,59546.2428731,37660.3507169
-0.9265000,-0.9265000,-0.9227484,56631.0972999,33834.5731531,266912.4879652,2005.4129795,186100.9843497,56631.0972999,56631.0972999,66758.9349362,42222.0577131
-0.9215000,-0.9215000,-0.9177484,60992.1473817,36457.4485587,287253.0029353,2175.6884377,200290.1345211,60992.1473817,60992.1473817,71899.9099932,45473.4958279
-0.9165000,-0.9165000,-0.9127484,65547.7019840,39189.5370286,308596.5296769,2346.4613529,215175.7922868,65547.7019840,65547.7019840,77270.1745261,48869.9493402
-0.9115000,-0.9115000,-0.9077484,64552.6691936,38590.3358924,303964.8960563,2306.9195700,211944.5450766,64552.6691936,64552.6691936,76097.1912628,48128.0895864
-0.9065000,-0.9065000,-0.9027484,57967.8616324,34635.2094696,273188.4895455,2054.5581168,190477.6384444,57967.8616324,57967.8616324,68334.7646014,43218.6999024
-0.9015000,-0.9015000,-0.8977484,51243.7778464,30590.3297978,241836.3401292,1806.9291847,168606.6580038,51243.7778464,51243.7778464,60408.1537220,38205.4710014
-0.8965000,-0.8965000,-0.8927484,46158.2831436,27531.3412493,218121.9632467,1607.9945018,152063.7998826,46158.2831436,46158.2831436,54413.1752354,34413.9136932
-0.8915000,-0.8915000,-0.8877484,42685.5254533,25442.5387100,201926.7160820,1472.2424885,140766.2370571,42685.5254533,42685.5254533,50319.3537177,31824.7536271
-0.8865000,-0.8865000,-0.8827484,40800.4767351,24308.7529108,193135.3027817,1398.5894084,134633.4937251,40800.4767351,40800.4767351,48097.1851437,30419.3308194
-0.8815000,-0.8815000,-0.8777484,40486.9781892,24120.1988423,191673.1779066,1386.3435131,133613.5412209,40486.9781892,40486.9781892,47727.6208932,30185.5978647
-0.8765000,-0.8765000,-0.8727484,41742.1641984,24875.1417294,197527.1152291,1435.3825915,137697.1485661,41742.1641984,41742.1641984,49207.2828655,31121.4182646
-0.8715000,-0.8715000,-0.8677484,44577.2014623,26580.3424451,210748.6443680,1546.1836277,146920.2801573,44577.2014623,44577.2014623,52549.3347992,33235.1174985
-0.8665000,-0.8665000,-0.8627484,49014.3353799,29249.2776042,231440.3179687,1719.7042755,161354.5145835,49014.3353799,49014.3353799,57780.0004341,36543.2809154
-0.8615000,-0.8615000,-0.8577484,55080.2800168,32898.1561203,259724.9797830,1941.4764034,181085.6033813,55080.2800168,55080.2800168,64930.7713470,41065.8255376
-0.8565000,-0.8565000,-0.8527484,62796.0769209,37539.8074694,295698.6190602,2243.7631108,206180.5780605,62796.0769209,62796.0769209,74026.4521312,46818.4391672
-0.8515000,-0.8515000,-0.8477484,65077.2756209,38906.3208685,306405.9345988,2327.8318594,213647.5583669,65077.2756209,65077.2756209,76715.6176755,48519.2167922
-0.8465000,-0.8465000,-0.8427484,63778.8618800,38134.0392725,300243.5624947,2285.0164558,209352.3312326,63778.8618800,63778.8618800,75184.9971758,47551.1673897
-0.8415000,-0.8415000,-0.8377484,57980.6167242,34646.0413798,273208.9966341,2057.9435966,190493.2351899,57980.6167242,57980.6167242,68349.8007986,43228.2096285
-0.8365000,-0.8365000,-0.8327484,54306.9084765,32447.2391596,255942.5559397,1924.2656332,178452.8651445,54306.9084765,54306.9084765,64019.0909664,40489.2282374
-0.8315000,-0.8315000,-0.8277484,45709.7621882,27277.9510629,215828.1513649,1603.4521536,150470.3675553,45709.7621882,45709.7621882,53884.4413293,34079.5130092
-0.8265000,-0.8265000,-0.8227484,36901.8791293,21993.0685710,174593.3193709,1268.6427150,121710.8370485,36901.8791293,36901.8791293,43501.3670099,27512.6802164
-0.8215000,-0.8215000,-0.8177484,28139.1473515,16736.2671456,133557.6616337,940.6612315,93090.6248640,28139.1473515,28139.1473515,33171.5187727,20979.5105537
-0.8165000,-0.8165000,-0.8127484,21715.4276231,12875.6221834,103562.2167456,692.8346647,72167.5205550,21715.4276231,21715.4276231,25598.9886992,16190.2220173
-0.8115000,-0.8115000,-0.8077484,17519.3546541,10355.0290652,83953.4362028,531.9020987,58490.0643782,17519.3546541,17519.3546541,20652.4950644,13061.7847538
-0.8065000,-0.8065000,-0.8027484,14784.7621510,8713.1948373,71163.9365142,427.7581585,49569.5158986,14784.7621510,14784.7621510,17428.8513122,11022.9734294
-0.8015000,-0.8015000,-0.7977484,13024.0665366,7656.6242517,62922.6080356,361.1903249,43821.4920573,13024.0665366,13024.0665366,15353.2750022,9710.2637100
-0.7965000,-0.7965000,-0.7927484,11927.9943041,6999.1973849,57788.3509477,320.0330019,40240.6633323,11927.9943041,11927.9943041,14061.1825240,8893.0726742
-0.7915000,-0.7915000,-0.7877484,11305.4568240,6625.9423962,54870.4577568,296.7882687,38205.6709978,11305.4568240,11305.4568240,13327.3111863,8428.9316869
-0.7865000,-0.7865000,-0.7827484,11048.1815916,6471.7264736,53664.1069884,287.2171611,37364.3555244,11048.1815916,11048.1815916,13024.0251593,8237.1167614
-0.7815000,-0.7815000,-0.7777484,11111.4244577,6509.6360496,53960.6430241,289.5704069,37571.1615587,11111.4244577,11111.4244577,13098.5783039,8284.2683101
-0.7765000,-0.7765000,-0.7727484,11506.1835401,6746.2863189,55811.3554619,304.2778346,38861.8679674,11506.1835401,11506.1835401,13563.9356279,8578.5861240
-0.7715000,-0.7715000,-0.7677484,12301.1023185,7222.9676863,59536.3323969,334.0242886,41459.7644778,12301.1023185,12301.1023185,14501.0167289,9171.2482503
-0.7665000,-0.7665000,-0.7627484,13634.5028520,8022.8948913,65780.4373956,384.2296313,45814.7050197,13634.5028520,13634.5028520,16072.8810174,10165.3825152
-0.7615000,-0.7615000,-0.7577484,15739.3676390,9286.2575174,75629.5122254,464.0448169,52684.1789718,15739.3676390,15739.3676390,18554.1773028,11734.6920775
-0.7565000,-0.7565000,-0.7527484,18987.2707786,11236.6885542,90814.6984633,588.0989823,63275.8611520,18987.2707786,18987.2707786,22382.9315510,14156.2088826
-0.7515000,-0.7515000,-0.7477484,23962.2081454,14225.7507961,114055.7728358,779.4005360,79487.1496502,23962.2081454,23962.2081454,28247.5807600,17865.3387182
-0.7465000,-0.7465000,-0.7427484,31583.5940856,18807.0547849,149633.0465774,1073.8275560,104304.1705185,31583.5940856,31583.5940856,37231.9662366,23547.5630148
-0.7415000,-0.7415000,-0.7377484,40605.9657859,24220.4764659,191873.9701760,1415.0427439,133765.3426595,40605.9657859,40605.9657859,47867.8880892,30274.3106288
-0.7365000,-0.7365000,-0.7327484,48878.3252247,29182.0896329,230625.7055008,1724.2409385,160792.2274063,48878.3252247,48878.3252247,57619.6663855,36441.8767595
-0.7315000,-0.7315000,-0.7277484,56127.3211130,33531.8276352,264559.8286161,1985.9639981,184459.9133846,56127.3211130,56127.3211130,66165.0640192,41846.4607663
-0.7265000,-0.7265000,-0.7227484,59843.9102633,35766.7944856,281898.3048181,2130.7943671,196554.7730367,59843.9102633,59843.9102633,70546.3235232,44617.4125769
-0.7215000,-0.7215000,-0.7177484,65935.4515064,39423.0346468,310401.4354849,2361.8682090,216434.9792612,65935.4515064,65935.4515064,77727.2687088,49159.0410847
-0.7165000,-0.7165000,-0.7127484,64670.5096033,38661.3447758,304512.8433015,2311.6447404,212326.8380062,64670.5096033,64670.5096033,76236.1061103,48215.9470502
-0.7115000,-0.7115000,-0.7077484,59511.3347530,35563.8114178,280383.6571411,2115.1035221,195496.9740418,59511.3347530,59511.3347530,70154.2706068,44369.4565411
-0.7065000,-0.7065000,-0.7027484,52457.1312297,31320.2918397,247492.9611319,1855.0535797,172552.6942878,52457.1312297,52457.1312297,61838.5017715,39110.1025381
-0.7015000,-0.7015000,-0.6977484,47045.8297965,28065.2927148,222259.7180784,1642.7876723,154950.2799785,47045.8297965,47045.8297965,55459.4496690,35075.6357467
-0.6965000,-0.6965000,-0.6927484,43252.6860547,25783.7686761,204570.5309536,1494.4979457,142610.5608194,43252.6860547,43252.6860547,50987.9446419,32247.6076558
-0.6915000,-0.6915000,-0.6877484,41051.7488585,24459.9863305,194305.9086768,1408.5010007,135450.1308459,41051.7488585,41051.7488585,48393.3944728,30606.6700482
-0.6865000,-0.6865000,-0.6827484,40424.6131423,24082.7991668,191380.9587505,1384.0077686,133409.7391841,40424.6131423,40424.6131423,47654.1025560,30139.1007856
-0.6815000,-0.6815000,-0.6777484,41365.5757521,24648.7546035,195769.3587059,1420.7749965,136471.0145860,41365.5757521,41365.5757521,48763.3457923,30840.6478068
-0.6765000,-0.6765000,-0.6727484,43883.1133598,26162.9846038,207510.2277011,1519.1645506,144661.2596394,43883.1133598,43883.1133598,51731.1168115,32717.6310057
-0.6715000,-0.6715000,-0.6677484,47997.6661101,28637.8700635,226697.8215457,1680.0544810,158046.2611426,47997.6661101,47997.6661101,56581.5112493,35785.2898005
-0.6665000,-0.6665000,-0.6627484,53735.7526542,32089.4943464,253454.1714946,1888.9616979,176711.2005728,53735.7526542,53735.7526542,63345.7903207,40063.3955194
-0.6615000,-0.6615000,-0.6577484,61120.5179319,36531.9468277,287885.1407927,2178.2267238,200729.9952449,61120.5179319,61120.5179319,72051.2381788,45569.2041760
