# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm]
1.3200000,0.5700000,0.5442291,-0.9741410,0.0210835
1.3250000,0.5750000,0.5492291,-0.9395270,0.0208231
1.3300000,0.5800000,0.5542291,-0.9063460,0.0205692
1.3350000,0.5850000,0.5592291,-0.8745376,0.0203217
1.3400000,0.5900000,0.5642291,-0.8440424,0.0200804
1.3450000,0.5950000,0.5692291,-0.8148032,0.0198452
1.3500000,0.6000000,0.5742291,-0.7867642,0.0196158
1.3550000,0.6050000,0.5792291,-0.7598720,0.0193919
1.3600000,0.6100000,0.5842291,-0.7340749,0.0191733
1.3650000,0.6150000,0.5892291,-0.7093236,0.0189598
1.3700000,0.6200000,0.5942291,-0.6855708,0.0187511
1.3750000,0.6250000,0.5992291,-0.6627710,0.0185471
1.3800000,0.6300000,0.6042291,-0.6408813,0.0183474
1.3850000,0.6350000,0.6092291,-0.6198604,0.0181519
1.3900000,0.6400000,0.6142291,-0.5996689,0.0179604
1.3950000,0.6450000,0.6192291,-0.5802695,0.0177727
1.4000000,0.6500000,0.6242291,-0.5616265,0.0175886
1.4050000,0.6550000,0.6292291,-0.5437060,0.0174080
1.4100000,0.6600000,0.6342291,-0.5264758,0.0172306
1.4150000,0.6650000,0.6392291,-0.5099051,0.0170565
1.4200000,0.6700000,0.6442291,-0.4939647,0.0168853
1.4250000,0.6750000,0.6492291,-0.4786268,0.0167170
1.4300000,0.6800000,0.6542291,-0.4638650,0.0165515
1.4350000,0.6850000,0.6592291,-0.4496542,0.0163887
1.4400000,0.6900000,0.6642291,-0.4359704,0.0162284
1.4450000,0.6950000,0.6692291,-0.4227908,0.0160706
1.4500000,0.7000000,0.6742291,-0.4100939,0.0159152
1.4550000,0.7050000,0.6792291,-0.3978588,0.0157620
1.4600000,0.7100000,0.6842291,-0.3860662,0.0156111
1.4650000,0.7150000,0.6892291,-0.3746971,0.0154623
1.4700000,0.7200000,0.6942291,-0.3637339,0.0153155
1.4750000,0.7250000,0.6992291,-0.3531596,0.0151708
1.4800000,0.7300000,0.7042291,-0.3429580,0.0150280
1.4850000,0.7350000,0.7092291,-0.3331138,0.0148870
1.4900000,0.7400000,0.7142291,-0.3236123,0.0147479
1.4950000,0.7450000,0.7192291,-0.3144394,0.0146106
1.5000000,0.7500000,0.7242291,-0.3055820,0.0144750
1.5050000,0.7550000,0.7292291,-0.2970271,0.0143411
1.5100000,0.7600000,0.7342291,-0.2887628,0.0142088
1.5150000,0.7650000,0.7392291,-0.2807774,0.0140781
1.5200000,0.7700000,0.7442291,-0.2730599,0.0139489
1.5250000,0.7750000,0.7492291,-0.2655997,0.0138213
1.5300000,0.7800000,0.7542291,-0.2583867,0.0136952
1.5350000,0.7850000,0.7592291,-0.2514114,0.0135705
1.5400000,0.7900000,0.7642291,-0.2446645,0.0134472
1.5450000,0.7950000,0.7692291,-0.2381372,0.0133253
1.5500000,0.8000000,0.7742291,-0.2318211,0.0132048
1.5550000,0.8050000,0.7792291,-0.2257083,0.0130856
1.5600000,0.8100000,0.7842291,-0.2197909,0.0129677
1.5650000,0.8150000,0.7892291,-0.2140617,0.0128511
1.5700000,0.8200000,0.7942291,-0.2085136,0.0127358
1.5750000,0.8250000,0.7992291,-0.2031398,0.0126217
1.5800000,0.8300000,0.8042291,-0.1979340,0.0125088
1.5850000,0.8350000,0.8092291,-0.1928900,0.0123971
1.5900000,0.8400000,0.8142291,-0.1880018,0.0122866
1.5950000,0.8450000,0.8192291,-0.1832638,0.0121772
1.6000000,0.8500000,0.8242291,-0.1786705,0.0120689
1.6050000,0.8550000,0.8292291,-0.1742168,0.0119618
1.6100000,0.8600000,0.8342291,-0.1698977,0.0118557
1.6150000,0.8650000,0.8392291,-0.1657083,0.0117508
1.6200000,0.8700000,0.8442291,-0.1616442,0.0116469
1.6250000,0.8750000,0.8492291,-0.1577008,0.0115440
1.6300000,0.8800000,0.8542291,-0.1538740,0.0114422
1.6350000,0.8850000,0.8592291,-0.1501596,0.0113414
1.6400000,0.8900000,0.8642291,-0.1465540,0.0112416
1.6450000,0.8950000,0.8692291,-0.1430531,0.0111427
1.6500000,0.9000000,0.8742291,-0.1396536,0.0110449
1.6550000,0.9050000,0.8792291,-0.1363519,0.0109480
1.6600000,0.9100000,0.8842291,-0.1331447,0.0108520
1.6650000,0.9150000,0.8892291,-0.1300289,0.0107570
1.6700000,0.9200000,0.8942291,-0.1270014,0.0106629
1.6750000,0.9250000,0.8992291,-0.1240592,0.0105697
1.6800000,0.9300000,0.9042291,-0.1211995,0.0104774
1.6850000,0.9350000,0.9092291,-0.1184195,0.0103860
1.6900000,0.9400000,0.9142291,-0.1157168,0.0102955
1.6950000,0.9450000,0.9192291,-0.1130887,0.0102058
1.7000000,0.9500000,0.9242291,-0.1105328,0.0101170
1.7050000,0.9550000,0.9292291,-0.1080468,0.0100290
1.7100000,0.9600000,0.9342291,-0.1056284,0.0099419
1.7150000,0.9650000,0.9392291,-0.1032755,0.0098556
1.7200000,0.9700000,0.9442291,-0.1009860,0.0097701
1.7250000,0.9750000,0.9492291,-0.0987579,0.0096854
1.7300000,0.9800000,0.9542291,-0.0965892,0.0096014
1.7350000,0.9850000,0.9592291,-0.0944780,0.0095183
1.7400000,0.9900000,0.9642291,-0.0924227,0.0094360
1.7450000,0.9950000,0.9692291,-0.0904214,0.0093544
1.7500000,1.0000000,0.9742291,-0.0884725,0.0092735
1.7550000,1.0050000,0.9792291,-0.0865743,0.0091935
1.7600000,1.0100000,0.9842291,-0.0847253,0.0091141
1.7650000,1.0150000,0.9892291,-0.0829241,0.0090355
1.7700000,1.0200000,0.9942291,-0.0811691,0.0089576
1.7750000,1.0250000,0.9992291,-0.0794590,0.0088805
1.7800000,1.0300000,1.0042291,-0.0777923,0.0088040
1.7850000,1.0350000,1.0092291,-0.0761679,0.0087282
1.7900000,1.0400000,1.0142291,-0.0745845,0.0086532
1.7950000,1.0450000,1.0192291,-0.0730408,0.0085788
1.8000000,1.0500000,1.0242291,-0.0715356,0.0085051
1.8050000,1.0550000,1.0292291,-0.0700679,0.0084320
1.8100000,1.0600000,1.0342291,-0.0686365,0.0083597
1.8150000,1.0650000,1.0392291,-0.0672405,0.0082880
1.8200000,1.0700000,1.0442291,-0.0658786,0.0082169
1.8250000,1.0750000,1.0492291,-0.0645501,0.0081465
1.8300000,1.0800000,1.0542291,-0.0632539,0.0080767
1.8350000,1.0850000,1.0592291,-0.0619890,0.0080075
1.8400000,1.0900000,1.0642291,-0.0607547,0.0079390
1.8450000,1.0950000,1.0692291,-0.0595500,0.0078711
1.8500000,1.1000000,1.0742291,-0.0583741,0.0078038
1.8550000,1.1050000,1.0792291,-0.0572262,0.0077371
1.8600000,1.1100000,1.0842291,-0.0561055,0.0076710
1.8650000,1.1150000,1.0892291,-0.0550112,0.0076055
1.8700000,1.1200000,1.0942291,-0.0539427,0.0075406
1.8750000,1.1250000,1.0992291,-0.0528992,0.0074762
1.8800000,1.1300000,1.1042291,-0.0518800,0.0074125
1.8850000,1.1350000,1.1092291,-0.0508844,0.0073493
1.8900000,1.1400000,1.1142291,-0.0499119,0.0072866
1.8950000,1.1450000,1.1192291,-0.0489617,0.0072246
1.9000000,1.1500000,1.1242291,-0.0480333,0.0071630
1.9050000,1.1550000,1.1292291,-0.0471262,0.0071021
1.9100000,1.1600000,1.1342291,-0.0462396,0.0070416
1.9150000,1.1650000,1.1392291,-0.0453731,0.0069817
1.9200000,1.1700000,1.1442291,-0.0445262,0.0069224
1.9250000,1.1750000,1.1492291,-0.0436983,0.0068635
1.9300000,1.1800000,1.1542291,-0.0428889,0.0068052
1.9350000,1.1850000,1.1592291,-0.0420976,0.0067474
1.9400000,1.1900000,1.1642291,-0.0413238,0.0066901
1.9450000,1.1950000,1.1692291,-0.0405671,0.0066333
1.9500000,1.2000000,1.1742291,-0.0398271,0.0065770
1.9550000,1.2050000,1.1792291,-0.0391033,0.0065212
1.9600000,1.2100000,1.1842291,-0.0383954,0.0064659
1.9650000,1.2150000,1.1892291,-0.0377028,0.0064111
1.9700000,1.2200000,1.1942291,-0.0370253,0.0063568
1.9750000,1.2250000,1.1992291,-0.0363624,0.0063029
1.9800000,1.2300000,1.2042291,-0.0357138,0.0062495
1.9850000,1.2350000,1.2092291,-0.0350790,0.0061966
1.9900000,1.2400000,1.2142291,-0.0344579,0.0061442
1.9950000,1.2450000,1.2192291,-0.0338499,0.0060922
2.0000000,1.2500000,1.2242291,-0.0332549,0.0060406
2.0050000,1.2550000,1.2292291,-0.0326723,0.0059895
2.0100000,1.2600000,1.2342291,-0.0321021,0.0059389
2.0150000,1.2650000,1.2392291,-0.0315438,0.0058887
2.0200000,1.2700000,1.2442291,-0.0309972,0.0058390
2.0250000,1.2750000,1.2492291,-0.0304619,0.0057896
2.0300000,1.2800000,1.2542291,-0.0299377,0.0057407
2.0350000,1.2850000,1.2592291,-0.0294244,0.0056923
2.0400000,1.2900000,1.2642291,-0.0289216,0.0056442
2.0450000,1.2950000,1.2692291,-0.0284291,0.0055966
2.0500000,1.3000000,1.2742291,-0.0279467,0.0055494
2.0550000,1.3050000,1.2792291,-0.0274741,0.0055026
2.0600000,1.3100000,1.2842291,-0.0270111,0.0054562
2.0650000,1.3150000,1.2892291,-0.0265575,0.0054102
2.0700000,1.3200000,1.2942291,-0.0261130,0.0053646
2.0750000,1.3250000,1.2992291,-0.0256774,0.0053194
2.0800000,1.3300000,1.3042291,-0.0252506,0.0052746
2.0850000,1.3350000,1.3092291,-0.0248322,0.0052302
2.0900000,1.3400000,1.3142291,-0.0244221,0.0051862
2.0950000,1.3450000,1.3192291,-0.0240202,0.0051425
2.1000000,1.3500000,1.3242291,-0.0236262,0.0050993
2.1050000,1.3550000,1.3292291,-0.0232399,0.0050564
2.1100000,1.3600000,1.3342291,-0.0228613,0.0050138
2.1150000,1.3650000,1.3392291,-0.0224900,0.0049717
2.1200000,1.3700000,1.3442291,-0.0221259,0.0049299
2.1250000,1.3750000,1.3492291,-0.0217689,0.0048884
2.1300000,1.3800000,1.3542291,-0.0214188,0.0048474
2.1350000,1.3850000,1.3592291,-0.0210754,0.0048067
2.1400000,1.3900000,1.3642291,-0.0207386,0.0047663
2.1450000,1.3950000,1.3692291,-0.0204083,0.0047263
2.1500000,1.4000000,1.3742291,-0.0200842,0.0046866
2.1550000,1.4050000,1.3792291,-0.0197664,0.0046473
2.1600000,1.4100000,1.3842291,-0.0194545,0.0046083
2.1650000,1.4150000,1.3892291,-0.0191485,0.0045696
2.1700000,1.4200000,1.3942291,-0.0188483,0.0045313
2.1750000,1.4250000,1.3992291,-0.0185538,0.0044933
2.1800000,1.4300000,1.4042291,-0.0182647,0.0044556
2.1850000,1.4350000,1.4092291,-0.0179810,0.0044183
2.1900000,1.4400000,1.4142291,-0.0177026,0.0043812
2.1950000,1.4450000,1.4192291,-0.0174294,0.0043445
2.2000000,1.4500000,1.4242291,-0.0171612,0.0043081
2.2050000,1.4550000,1.4292291,-0.0168979,0.0042721
2.2100000,1.4600000,1.4342291,-0.0166394,0.0042363
2.2150000,1.4650000,1.4392291,-0.0163857,0.0042008
2.2200000,1.4700000,1.4442291,-0.0161366,0.0041657
2.2250000,1.4750000,1.4492291,-0.0158921,0.0041308
2.2300000,1.4800000,1.4542291,-0.0156519,0.0040963
2.2350000,1.4850000,1.4592291,-0.0154161,0.0040620
2.2400000,1.4900000,1.4642291,-0.0151846,0.0040280
2.2450000,1.4950000,1.4692291,-0.0149572,0.0039943
