# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol]
-1.5180625,-1.5180625,-1.5088005,23242.9584004,13915.6042475,108712.0480847,823.1035470,75841.0546187,23242.9584004,23242.9584004,27399.7012518,17329.0926328,23242.9584004,13915.6042475,108712.0480847,807.5525115,75841.0546187,23242.9584004,23242.9584004,27399.7012518,17329.0926328
-1.5130625,-1.5130625,-1.5038005,23658.5488335,14167.0594496,110623.7580171,840.0207552,77175.7760383,23658.5488335,23658.5488335,27889.6153803,17638.9415336,23658.5488335,14167.0594496,110623.7580171,824.4622892,77175.7760383,23658.5488335,23658.5488335,27889.6153803,17638.9415336
-1.5080625,-1.5080625,-1.4988005,24930.2197098,14936.5062660,116473.2360411,891.7463784,81259.7824743,24930.2197098,24930.2197098,29388.7103536,18587.0524425,24930.2197098,14936.5062660,116473.2360411,876.2193361,81259.7824743,24930.2197098,24930.2197098,29388.7103536,18587.0524425
-1.5030625,-1.5030625,-1.4938005,27067.9949308,16230.0559469,126306.0300222,978.4310517,88124.8933291,27067.9949308,27067.9949308,31908.8027355,20180.8988107,27067.9949308,16230.0559469,126306.0300222,963.2747707,88124.8933291,27067.9949308,27067.9949308,31908.8027355,20180.8988107
-1.4980625,-1.4980625,-1.4888005,30085.7080626,18056.1520855,140184.8806021,1099.9486022,97814.9427296,30085.7080626,30085.7080626,35466.2000707,22430.7944349,30085.7080626,18056.1520855,140184.8806021,1086.2602512,97814.9427296,30085.7080626,30085.7080626,35466.2000707,22430.7944349
-1.4930625,-1.4930625,-1.4838005,33931.4373939,20383.4133497,157870.5333037,1256.6695719,110162.9013370,33931.4373939,33931.4373939,39999.6950310,25298.0284020,33931.4373939,20383.4133497,157870.5333037,1243.0951342,110162.9013370,33931.4373939,33931.4373939,39999.6950310,25298.0284020
-1.4880625,-1.4880625,-1.4788005,37140.6362079,22322.0238946,172670.8702170,1384.8541655,120494.9627130,37140.6362079,37140.6362079,43782.8231186,27690.6886894,37140.6362079,22322.0238946,172670.8702170,1370.7420890,120494.9627130,37140.6362079,37140.6362079,43782.8231186,27690.6886894
-1.4830625,-1.4830625,-1.4738005,36760.5501083,22095.5209979,170880.3031082,1373.1107622,119246.2248494,36760.5501083,36760.5501083,43334.7628760,27407.3105103,36760.5501083,22095.5209979,170880.3031082,1358.5238746,119246.2248494,36760.5501083,36760.5501083,43334.7628760,27407.3105103
-1.4780625,-1.4780625,-1.4688005,34759.7190717,20886.0372284,161662.7793911,1291.0718648,112811.1729179,34759.7190717,34759.7190717,40976.1056124,25915.5646758,34759.7190717,20886.0372284,161662.7793911,1278.1699405,112811.1729179,34759.7190717,34759.7190717,40976.1056124,25915.5646758
-1.4730625,-1.4730625,-1.4638005,32116.8790322,19288.8349587,149483.1213803,1186.4986316,104308.3085149,32116.8790322,32116.8790322,37860.6232246,23945.1606046,32116.8790322,19288.8349587,149483.1213803,1172.3789167,104308.3085149,32116.8790322,32116.8790322,37860.6232246,23945.1606046
-1.4680625,-1.4680625,-1.4588005,29543.3177512,17739.9279291,137544.6302019,1089.7289817,95976.4024649,29543.3177512,29543.3177512,34826.8093254,22026.4082209,29543.3177512,17739.9279291,137544.6302019,1075.3741554,95976.4024649,29543.3177512,29543.3177512,34826.8093254,22026.4082209
-1.4630625,-1.4630625,-1.4538005,24380.5849344,14618.9062067,113763.1096838,880.9349488,79373.6726691,24380.5849344,24380.5849344,28740.7795530,18177.2650232,24380.5849344,14618.9062067,113763.1096838,867.8523738,79373.6726691,24380.5849344,24380.5849344,28740.7795530,18177.2650232
-1.4580625,-1.4580625,-1.4488005,19374.9918909,11600.0193069,90618.6652416,686.3437839,63218.5925251,19374.9918909,19374.9918909,22839.9922429,14445.2794456,19374.9918909,11600.0193069,90618.6652416,673.3269261,63218.5925251,19374.9918909,19374.9918909,22839.9922429,14445.2794456
-1.4530625,-1.4530625,-1.4438005,14820.9744934,8848.4547558,69623.2416941,502.4986880,48561.5309039,14820.9744934,14820.9744934,17471.5398265,11049.9720164,14820.9744934,8848.4547558,69623.2416941,491.6495347,48561.5309039,14820.9744934,14820.9744934,17471.5398265,11049.9720164
-1.4480625,-1.4480625,-1.4388005,11599.2326128,6901.0685260,54779.6266436,375.7725321,38198.7735596,11599.2326128,11599.2326128,13673.6254855,8647.9600812,11599.2326128,6901.0685260,54779.6266436,362.3821208,38198.7735596,11599.2326128,11599.2326128,13673.6254855,8647.9600812
-1.4430625,-1.4430625,-1.4338005,9465.2185093,5611.8584737,44939.0488386,291.4413241,31329.0631138,9465.2185093,9465.2185093,11157.9668547,7056.9178635,9465.2185093,5611.8584737,44939.0488386,277.4108694,31329.0631138,9465.2185093,9465.2185093,11157.9668547,7056.9178635
