# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol]
-1.5479333,-1.5479333,-1.5670821,7611.6275358,4489.5402673,36367.7989951,211.3108864,25348.0379875,7611.6275358,7611.6275358,8972.8818909,5674.9487902
-1.5429333,-1.5429333,-1.5620821,7030.1339966,4138.3164720,33689.1833079,188.3583228,23477.8801136,7030.1339966,7030.1339966,8287.3947433,5241.4086516
-1.5379333,-1.5379333,-1.5570821,6639.6147377,3902.4642005,31890.0071922,172.8928954,22221.7390283,6639.6147377,6639.6147377,7827.0354878,4950.2518937
-1.5329333,-1.5329333,-1.5520821,6437.4564063,3780.3789788,30958.5469199,164.8082584,21571.4190265,6437.4564063,6437.4564063,7588.7234024,4799.5300969
-1.5279333,-1.5279333,-1.5470821,6422.1887015,3771.1588666,30888.1974694,164.0514359,21522.3030471,6422.1887015,6422.1887015,7570.7252396,4788.1470593
-1.5229333,-1.5229333,-1.5420821,6593.7186043,3874.7466421,31678.5429076,170.6278499,22074.1002778,6593.7186043,6593.7186043,7772.9313448,4916.0334291
-1.5179333,-1.5179333,-1.5370821,6953.3487691,4091.9409676,33335.4404310,184.5998591,23230.9048528,6953.3487691,6953.3487691,8196.8773377,5184.1604176
-1.5129333,-1.5129333,-1.5320821,7503.5799735,4424.2764719,35870.1175658,206.0800808,25000.5652971,7503.5799735,7503.5799735,8845.5112319,5594.3925123
-1.5079333,-1.5079333,-1.5270821,8247.6980133,4873.7729726,39297.2844910,235.2183827,27393.3660808,8247.6980133,8247.6980133,9722.7064510,6149.1794812
-1.5029333,-1.5029333,-1.5220821,9189.1474763,5442.5552825,43632.2729570,272.1800903,30420.0292849,9189.1474763,9189.1474763,10832.5236088,6851.0894823
-1.4979333,-1.4979333,-1.5170821,10330.6999761,6132.3481624,48887.2369623,317.1139755,34089.0609220,10330.6999761,10330.6999761,12178.2299908,7702.1889280
-1.4929333,-1.4929333,-1.5120821,11673.4339699,6943.8567630,55066.4940509,370.1100737,38403.4969698,11673.4339699,11673.4339699,13761.0969244,8703.2818767
-1.4879333,-1.4879333,-1.5070821,13215.5580018,7876.0518337,62161.1533570,431.1487126,43357.1511621,13215.5580018,13215.5580018,15579.0125717,9853.0326846
-1.4829333,-1.4829333,-1.5020821,14951.1291234,8925.3910660,70143.2674781,500.0439160,48930.5301031,14951.1291234,14951.1291234,17624.9711547,11147.0105087
-1.4779333,-1.4779333,-1.4970821,16868.7423544,10085.0225875,78959.8552643,576.3857419,55086.6581151,16868.7423544,16868.7423544,19885.5280400,12576.7122163
-1.4729333,-1.4729333,-1.4920821,18950.2930515,11344.0324290,88527.2612298,659.4864762,61767.1370836,18950.2930515,18950.2930515,22339.3407715,14128.6396529
-1.4679333,-1.4679333,-1.4870821,21169.9382876,12686.8125217,98726.4277288,748.3357201,68888.8437087,21169.9382876,21169.9382876,24955.9447040,15783.5252852
-1.4629333,-1.4629333,-1.4820821,23493.4008851,14092.6364610,109399.7358482,841.5698920,76341.7223254,23493.4008851,23493.4008851,27694.9325706,17515.8133135
-1.4579333,-1.4579333,-1.4770821,25877.7649310,15535.5334450,120350.0943272,937.4621205,83988.1477816,25877.7649310,25877.7649310,30505.7134276,19293.5072159
-1.4529333,-1.4529333,-1.4720821,28271.8989349,16984.5431316,131342.8976614,1033.9382656,91664.2922555,28271.8989349,28271.8989349,33328.0114903,21078.4852387
-1.4479333,-1.4479333,-1.4670821,30617.6082273,18404.4131885,142111.3164344,1128.6234830,99183.8194638,30617.6082273,30617.6082273,36093.2246240,22827.3595824
-1.4429333,-1.4429333,-1.4620821,32851.5605630,19756.7663245,152365.1195798,1218.9213290,106344.0457833,32851.5605630,32851.5605630,38726.6943207,24492.9120605
-1.4379333,-1.4379333,-1.4570821,34907.9512137,21001.7164208,161802.8734616,1302.1240993,112934.4599821,34907.9512137,34907.9512137,41150.8474133,26026.0810944
-1.4329333,-1.4329333,-1.4520821,36721.7839497,22099.8587872,170126.9522968,1375.5492773,118747.2066291,36721.7839497,36721.7839497,43289.0638240,27378.4078921
-1.4279333,-1.4279333,-1.4470821,38232.5546346,23014.5050934,177060.3850931,1436.6931489,123588.8523223,38232.5546346,38232.5546346,45070.0189294,28504.7828007
-1.4229333,-1.4229333,-1.4420821,39388.0500419,23713.9884942,182364.2261024,1483.3894945,127292.5176649,39388.0500419,39388.0500419,46432.1617518,29366.2775642
-1.4179333,-1.4179333,-1.4370821,40147.9316121,24173.8383948,185853.9402148,1513.9594277,129729.3213083,40147.9316121,40147.9316121,47327.9396322,29932.8172401
-1.4129333,-1.4129333,-1.4320821,40486.7748237,24378.6248622,187413.2993424,1527.3384706,130818.0855954,40486.7748237,40486.7748237,47727.3811581,30185.4462429
-1.4079333,-1.4079333,-1.4270821,40396.2814420,24323.2938392,187004.5202370,1523.1691089,130532.4170555,40396.2814420,40396.2814420,47620.7040483,30117.9777147
-1.4029333,-1.4029333,-1.4220821,39886.3948148,24013.8765331,184673.2934100,1501.8512836,128904.2175171,39886.3948148,39886.3948148,47019.6299072,29737.8250490
-1.3979333,-1.3979333,-1.4170821,38985.7915403,23467.7307958,180551.0728275,1464.5491582,126025.2890692,38985.7915403,38985.7915403,45957.9638214,29066.3684599
-1.3929333,-1.3929333,-1.4120821,37740.8241875,22712.9409032,174850.3889287,1413.1594072,122044.0484614,37740.8241875,37740.8241875,44490.3479979,28138.1667134
-1.3879333,-1.3879333,-1.4070821,36214.2731779,21787.5472470,167858.9743412,1350.2535088,117161.4335137,36214.2731779,36214.2731779,42690.7904335,27000.0265766
-1.3829333,-1.3829333,-1.4020821,34483.8348756,20738.6278171,159932.9284609,1279.0136163,111626.1257618,34483.8348756,34483.8348756,40650.8826170,25709.8755932
-1.3779333,-1.3779333,-1.3970821,32641.0819347,19621.6665775,151491.9727627,1203.1884997,105731.2363355,32641.0819347,32641.0819347,38478.5739466,24335.9869573
-1.3729333,-1.3729333,-1.3920821,30791.6990762,18500.6964948,143020.5294026,1127.1034996,99815.0592657,30791.6990762,30791.6990762,36298.4496719,22957.1552993
-1.3679333,-1.3679333,-1.3870821,29058.0264475,17449.8440881,135079.3360122,1055.7681645,94269.1840588,29058.0264475,29058.0264475,34254.7291060,21664.5929214
-1.3629333,-1.3629333,-1.3820821,26974.9514267,16202.0232855,125358.4214637,983.9528871,87486.3831022,26974.9514267,26974.9514267,31799.1194426,20111.5290052
-1.3579333,-1.3579333,-1.3770821,24293.5094580,14578.8813622,113049.3773034,875.6967425,78891.0251484,24293.5094580,24293.5094580,28638.1316027,18112.3447592
-1.3529333,-1.3529333,-1.3720821,21724.2562293,13023.9037701,101252.2610583,772.1817791,70653.2465657,21724.2562293,21724.2562293,25609.3962027,16196.8043004
-1.3479333,-1.3479333,-1.3670821,19309.1887140,11562.5004400,90160.0014562,675.1182868,62907.7639692,19309.1887140,19309.1887140,22762.4209045,14396.2190236
-1.3429333,-1.3429333,-1.3620821,17079.9676041,10213.8071607,79918.2887254,585.7525268,55756.3005364,17079.9676041,17079.9676041,20134.5285604,12734.1939729
-1.3379333,-1.3379333,-1.3570821,15058.7218578,8991.1760171,70629.2263925,504.9312864,49270.1374220,15058.7218578,15058.7218578,17751.8056449,11227.2276837
-1.3329333,-1.3329333,-1.3520821,13259.3042219,7902.9393644,62357.0466074,433.1582631,43494.1063469,13259.3042219,13259.3042219,15630.5823135,9885.6482531
-1.3279333,-1.3279333,-1.3470821,11688.8124236,6953.3347852,55135.0429955,370.6618344,38451.4324487,11688.8124236,11688.8124236,13779.2256423,8714.7474846
-1.3229333,-1.3229333,-1.3420821,10349.2134909,6143.4923316,48972.9786265,317.4650570,34148.9088470,10349.2134909,10349.2134909,12200.0544405,7715.9919220
-1.3179333,-1.3179333,-1.3370821,9238.9407621,5472.4048748,43864.3729687,273.4503228,30581.9865608,9238.9407621,9238.9407621,10891.2218661,6888.2135198
-1.3129333,-1.3129333,-1.3320821,8354.3677238,4937.8234045,39793.2293963,238.4150013,27739.4735671,8354.3677238,8354.3677238,9848.4528448,6228.7084837
-1.3079333,-1.3079333,-1.3270821,7691.0947687,4537.0385299,36739.9105798,212.1183254,25607.6386083,7691.0947687,7691.0947687,9066.5609486,5734.1966284
-1.3029333,-1.3029333,-1.3220821,7245.0110872,4267.5253092,34685.9883880,194.3211678,24173.5986800,7245.0110872,7245.0110872,8540.7001955,5401.6130861
-1.2979333,-1.2979333,-1.3170821,7013.1128019,4127.4399950,33617.9812370,184.8191276,23427.9294152,7013.1128019,7013.1128019,8267.3294985,5228.7182765
-1.2929333,-1.2929333,-1.3120821,6986.6328311,4111.4601650,33495.8316509,183.4687738,23342.6525997,6986.6328311,6986.6328311,8236.1138815,5208.9757868
-1.2879333,-1.2879333,-1.3070821,7138.3227855,4203.0770394,34194.6345048,190.2100012,23830.5415669,7138.3227855,7138.3227855,8414.9318857,5322.0702228
-1.2829333,-1.2829333,-1.3020821,7503.7633396,4423.8524640,35877.4310395,205.0873269,25005.4570396,7503.7633396,7503.7633396,8845.7273909,5594.5292232
-1.2779333,-1.2779333,-1.2970821,8085.3511949,4775.2581048,38554.9705832,228.2595301,26874.9136340,8085.3511949,8085.3511949,9531.3257220,6028.1396805
-1.2729333,-1.2729333,-1.2920821,8886.8394408,5259.5982760,42244.0886532,259.9775194,29450.6805924,8886.8394408,8886.8394408,10476.1511661,6625.6997594
-1.2679333,-1.2679333,-1.2870821,9912.6110730,5879.5688573,46964.3881224,300.5305865,32746.4637214,9912.6110730,9912.6110730,11685.3705688,7390.4772601
-1.2629333,-1.2629333,-1.2820821,11166.7049815,6637.6658586,52733.7903381,350.1840025,36774.7980146,11166.7049815,11166.7049815,13163.7451304,8325.4834300
-1.2579333,-1.2579333,-1.2770821,12651.6082193,7535.4519593,59563.0200122,409.1225304,41543.1955102,12651.6082193,12651.6082193,14914.2066854,9432.5725241
-1.2529333,-1.2529333,-1.2720821,14366.8444760,8572.6991266,67449.1613614,477.3966723,47049.6443823,14366.8444760,14366.8444760,16936.1937406,10711.3894228
-1.2479333,-1.2479333,-1.2670821,16307.4121975,9746.4396992,76368.5303717,554.8646455,53277.6302728,16307.4121975,16307.4121975,19223.8102700,12158.2051520
-1.2429333,-1.2429333,-1.2620821,18462.1558532,11049.9765834,86269.2452448,641.1286176,60190.9466981,18462.1558532,18462.1558532,21763.9057011,13764.7025593
-1.2379333,-1.2379333,-1.2570821,20812.1879543,12471.9239382,97064.0326414,735.4696775,67728.6700167,20812.1879543,20812.1879543,24534.2147295,15516.7998298
-1.2329333,-1.2329333,-1.2520821,23329.5131817,13995.3702434,108623.9611818,836.7892404,75800.7819146,23329.5131817,23329.5131817,27501.7353866,17393.6246858
-1.2279333,-1.2279333,-1.2470821,25976.0331119,15597.2721540,120773.9172285,943.5655557,84285.0086805,25976.0331119,25976.0331119,30621.5557724,19366.7723477
-1.2229333,-1.2229333,-1.2420821,28543.8163644,17138.0816089,132724.9084780,1034.4794406,92624.8958175,28543.8163644,28543.8163644,33648.5583073,21281.2168464
-1.2179333,-1.2179333,-1.2370821,30207.0778937,18146.2697807,140343.3991091,1102.9532981,97945.4117624,30207.0778937,30207.0778937,35609.2755370,22521.2833051
-1.2129333,-1.2129333,-1.2320821,32037.3293711,19255.6482812,148727.1524528,1178.2674240,103800.3508507,32037.3293711,32037.3293711,37766.8469973,23885.8513109
-1.2079333,-1.2079333,-1.2270821,33904.3273843,20387.2989084,157279.2437541,1255.0908676,109772.8511720,33904.3273843,33904.3273843,39967.7366998,25277.8161787
-1.2029333,-1.2029333,-1.2220821,35696.2867006,21473.4918422,165487.2958967,1328.8503913,115505.0962194,35696.2867006,35696.2867006,42080.1678747,26613.8349612
-1.1979333,-1.1979333,-1.2170821,37316.1538716,22455.4225619,172906.4631273,1395.5744830,120686.4295102,37316.1538716,37316.1538716,43989.7301511,27821.5481868
-1.1929333,-1.1929333,-1.2120821,38680.6615060,23282.6376274,179155.1108580,1451.8537629,125050.3371068,38680.6615060,38680.6615060,45598.2646972,28838.8747589
-1.1879333,-1.1879333,-1.2070821,39721.0152701,23913.4521108,183917.9502906,1494.8703592,128376.6371445,39721.0152701,39721.0152701,46824.6740827,29614.5241593
-1.1829333,-1.1829333,-1.2020821,40384.3312240,24315.8227917,186952.5984452,1522.4590005,130496.0619389,40384.3312240,40384.3312240,47606.6166677,30109.0680729
-1.1779333,-1.1779333,-1.1970821,40635.0414810,24468.2101033,188095.8969191,1533.1705917,131294.6748017,40635.0414810,40635.0414810,47902.1636469,30295.9883949
-1.1729333,-1.1729333,-1.1920821,40456.1560791,24360.3184490,187269.9890203,1526.3160331,130718.1042162,40456.1560791,40456.1560791,47691.2865938,30162.6180361
-1.1679333,-1.1679333,-1.1870821,39849.2730148,23993.1356969,184481.9615515,1501.9750564,128771.3071414,39849.2730148,39849.2730148,46975.8692889,29710.1484039
-1.1629333,-1.1629333,-1.1820821,38833.7574257,23378.4183292,179820.2945010,1460.9621072,125516.0826074,38833.7574257,38833.7574257,45778.7401077,28953.0174307
-1.1579333,-1.1579333,-1.1770821,37444.9054000,22537.5805880,173446.4243888,1404.7484504,121065.1806886,37444.9054000,37444.9054000,44141.5074487,27917.5405783
-1.1529333,-1.1529333,-1.1720821,35731.1675890,21500.0096802,165582.0499419,1335.3460563,115573.4364247,35731.1675890,35731.1675890,42121.2868194,26639.8408653
-1.1479333,-1.1479333,-1.1670821,33750.7119113,20300.9798620,156493.4166955,1255.1637580,109226.7937110,33750.7119113,33750.7119113,39786.6488196,25163.2861470
-1.1429333,-1.1429333,-1.1620821,31567.6439893,18979.3589140,146474.0355642,1166.8491388,102230.2354656,31567.6439893,31567.6439893,37213.1636442,23535.6712113
-1.1379333,-1.1379333,-1.1570821,29248.2233274,17575.3122649,135827.3791530,1073.1304266,94795.6983427,29248.2233274,29248.2233274,34478.9405682,21806.3967010
-1.1329333,-1.1329333,-1.1520821,26857.3851375,16128.1929253,124850.9714964,976.6715071,87130.9607914,26857.3851375,26857.3851375,31660.5277389,20023.8759156
-1.1279333,-1.1279333,-1.1470821,24455.8128789,14674.7659987,113822.9911371,879.9504648,79430.2866589,24455.8128789,24455.8128789,28829.4611731,18233.3522045
-1.1229333,-1.1229333,-1.1420821,22097.7200938,13247.8639903,102992.1127057,785.1684369,71867.3308073,22097.7200938,22097.7200938,26049.6498976,16475.2451853
-1.1179333,-1.1179333,-1.1370821,19829.4079402,11875.5131489,92570.8913685,694.1916167,64590.5192986,19829.4079402,19829.4079402,23375.6755144,14784.0752941
-1.1129333,-1.1129333,-1.1320821,17688.5808322,10580.5200652,82732.6109195,608.5255060,57720.8487754,17688.5808322,17688.5808322,20851.9854496,13187.9535515
-1.1079333,-1.1079333,-1.1270821,15704.3364815,9380.4676124,73611.2142572,529.3174566,51351.8387043,15704.3364815,15704.3364815,18512.8812150,11708.5741383
-1.1029333,-1.1029333,-1.1220821,13897.7032049,8288.0429568,65303.7364159,457.3815697,45551.2314651,13897.7032049,13897.7032049,16383.1518063,10361.6149920
-1.0979333,-1.0979333,-1.1170821,12282.5768465,7311.6079344,57874.5663387,393.2393381,40363.9696316,12282.5768465,12282.5768465,14479.1781837,9157.4363416
-1.0929333,-1.0929333,-1.1120821,10866.9088735,6455.9216343,51360.8596470,337.1698295,35815.9770559,10866.9088735,10866.9088735,12810.3338454,8101.9665077
-1.0879333,-1.0879333,-1.1070821,9654.0109624,5722.9334124,45778.4871813,289.2641672,31918.3140448,9654.0109624,9654.0109624,11380.5227241,7197.6745543
-1.0829333,-1.0829333,-1.1020821,8643.8639206,5112.5782577,41128.0067128,249.4800769,28671.3486082,8643.8639206,8643.8639206,10189.7221948,6444.5461720
-1.0779333,-1.0779333,-1.0970821,7834.3447737,4623.5222347,37400.2637128,217.6931510,26068.6685230,7834.3447737,7834.3447737,9235.4296129,5840.9985494
-1.0729333,-1.0729333,-1.0920821,7222.3111046,4253.8210648,34581.3422817,193.7423167,24100.5394349,7222.3111046,7222.3111046,8513.9405752,5384.6888162
-1.0679333,-1.0679333,-1.0870821,6804.5034377,4001.4681010,32656.6864738,177.4677603,22756.7834635,6804.5034377,6804.5034377,8021.4126854,5073.1868276
-1.0629333,-1.0629333,-1.0820821,6578.2431919,3864.8181002,31614.2886759,168.7401142,22029.0061509,6578.2431919,6578.2431919,7754.6883281,4904.4955323
-1.0579333,-1.0579333,-1.0770821,6541.9151548,3842.8801333,31446.8940205,167.4802490,21912.1361403,6541.9151548,6541.9151548,7711.8634284,4877.4106876
-1.0529333,-1.0529333,-1.0720821,6695.2301484,3935.4770387,32153.2006347,173.6697571,22405.2634880,6695.2301484,6695.2301484,7892.5970919,4991.7166929
-1.0479333,-1.0479333,-1.0670821,7039.2667125,4143.2707249,33738.0501294,187.3525384,23511.7727098,7039.2667125,7039.2667125,8298.1607432,5248.2176678
-1.0429333,-1.0429333,-1.0620821,7576.2917612,4467.6532998,36211.6080782,208.6276171,25238.7703878,7576.2917612,7576.2917612,8931.2267086,5648.6037397
-1.0379333,-1.0379333,-1.0570821,8309.3609576,4910.5044643,39587.5380635,237.6333121,27595.8098313,8309.3609576,8309.3609576,9795.3971224,6195.1530985
-1.0329333,-1.0329333,-1.0520821,9241.7017444,5473.8169257,43880.1830530,274.5229754,30592.9223918,9241.7017444,9241.7017444,10894.4766193,6890.2720065
-1.0279333,-1.0279333,-1.0470821,10375.8871560,6159.1947223,49100.7917386,319.4322086,34237.9817013,10375.8871560,10375.8871560,12231.4983919,7735.8788230
-1.0229333,-1.0229333,-1.0420821,11712.8180517,6967.2351170,55252.8710474,372.4375147,38533.4575327,11712.8180517,11712.8180517,13807.5244082,8732.6451957
-1.0179333,-1.0179333,-1.0370821,13250.5460735,7896.8136183,62326.8130574,433.5072980,43472.6627960,13250.5460735,13250.5460735,15620.2578683,9879.1185006
-1.0129333,-1.0129333,-1.0320821,14982.9894958,8944.3037495,70294.0352868,502.4474154,49035.6605564,14982.9894958,14982.9894958,17662.5293980,11170.7644275
-1.0079333,-1.0079333,-1.0270821,16898.6182264,10102.7778225,79100.9832617,578.8445390,55185.0747529,16898.6182264,16898.6182264,19920.7468772,12598.9865647
-1.0029333,-1.0029333,-1.0220821,18979.2102565,11361.2508003,88663.4630213,662.0115741,61862.1312468,18979.2102565,18979.2102565,22373.4294949,14150.1992546
-0.9979333,-0.9979333,-1.0170821,21198.8061684,12704.0441124,98861.8820191,750.9406499,68983.3332240,21198.8061684,21198.8061684,24989.9752821,15805.0481125
-0.9929333,-0.9929333,-1.0120821,23523.0059658,14110.3570373,109538.0572064,844.2703425,76438.2310974,23523.0059658,23523.0059658,27729.8321885,17537.8857700
-0.9879333,-0.9879333,-1.0070821,25908.7577933,15554.1365089,120494.2729820,940.2740183,84088.7637503,25908.7577933,25908.7577933,30542.2490164,19316.6143512
-0.9829333,-0.9829333,-1.0020821,28304.7755218,17004.3285866,131495.2138803,1036.8752635,91770.6076010,28304.7755218,28304.7755218,33366.7676866,21102.9968095
-0.9779333,-0.9779333,-0.9970821,30652.6875872,18425.5738431,142273.2386561,1131.6945480,99296.8594629,30652.6875872,30652.6875872,36134.5775346,22853.5134595
-0.9729333,-0.9729333,-0.9920821,32888.9616698,19779.3738377,152537.1982907,1222.1287181,106464.1946939,32888.9616698,32888.9616698,38770.7841967,24520.7969465
-0.9679333,-0.9679333,-0.9870821,34947.5717565,21025.7084486,161984.6439996,1305.4600516,113061.3931667,34947.5717565,34947.5717565,41197.5536464,26055.6207099
-0.9629333,-0.9629333,-0.9820821,36763.2837087,22125.0289246,170316.8584829,1378.9663960,118879.8372282,36763.2837087,36763.2837087,43337.9853503,27409.3485820
-0.9579333,-0.9579333,-0.9770821,38275.3450936,23040.4966165,177255.7311846,1439.9422391,123725.2977155,38275.3450936,38275.3450936,45120.4619828,28536.6857889
-0.9529333,-0.9529333,-0.9720821,39431.2901735,23740.2918673,182561.1567374,1485.7624241,127430.0854906,39431.2901735,39431.2901735,46483.1348968,29398.5158117
-0.9479333,-0.9479333,-0.9670821,40170.3566629,24186.2579834,185970.8510993,1514.6032514,129810.4951442,40170.3566629,40170.3566629,47354.3751523,29949.5365311
-0.9429333,-0.9429333,-0.9620821,40418.8235799,24337.2919879,187103.7954745,1525.7937004,130601.8796470,40418.8235799,40418.8235799,47647.2775952,30134.7843014
-0.9379333,-0.9379333,-0.9570821,40240.6022210,24229.8156760,186280.7739706,1519.1924431,130027.3300031,40240.6022210,40240.6022210,47437.1833418,30001.9090286
-0.9329333,-0.9329333,-0.9520821,39637.2086807,23864.7640832,183508.5368005,1495.0950535,128091.5668223,39637.2086807,39637.2086807,46725.8796232,29552.0410568
-0.9279333,-0.9279333,-0.9470821,38627.8237141,23253.7818373,178874.7204945,1454.3851133,124855.8000536,38627.8237141,38627.8237141,45535.9774577,28799.4808497
-0.9229333,-0.9229333,-0.9420821,37247.4393566,22418.0986754,172539.3713275,1398.5515326,120431.8087858,37247.4393566,37247.4393566,43908.7268145,27770.3171784
-0.9179333,-0.9179333,-0.9370821,35544.1052647,21386.8584534,164722.3547673,1329.6037403,114973.1476517,35544.1052647,35544.1052647,41900.7704931,26500.3740948
-0.9129333,-0.9129333,-0.9320821,33575.5201137,20195.0506570,155687.7710891,1249.9374261,108664.2622278,33575.5201137,33575.5201137,39580.1259306,25032.6696034
-0.9079333,-0.9079333,-0.9270821,31405.2833442,18881.2358922,145726.8169283,1162.1815257,101708.5190698,31405.2833442,31405.2833442,37021.7666157,23414.6211018
-0.9029333,-0.9029333,-0.9220821,29099.1418835,17485.2685552,135140.6210772,1069.0444299,94316.2178522,29099.1418835,29099.1418835,34303.1975773,21695.2470742
-0.8979333,-0.8979333,-0.9170821,26721.5387944,16046.2030546,124224.4567620,973.1715203,86693.5650148,26721.5387944,26721.5387944,31500.3867985,19922.5938919
-0.8929333,-0.8929333,-0.9120821,24332.7067712,14600.5310415,113254.4404799,877.0247801,79033.3842477,24332.7067712,24332.7067712,28684.3389164,18141.5688304
-0.8879333,-0.8879333,-0.9070821,21986.4638768,13180.8451543,102477.4371628,782.7918666,71508.0665167,21986.4638768,21986.4638768,25918.4967520,16392.2966528
-0.8829333,-0.8829333,-0.9020821,19728.7777200,11814.9693854,92104.4750786,692.3274947,64264.9715156,19728.7777200,19728.7777200,23257.0487061,14709.0491129
-0.8779333,-0.8779333,-0.8970821,17597.0811000,10525.5456711,82307.5940794,607.1262716,57424.2271509,17597.0811000,17597.0811000,20744.1220148,13119.7347254
-0.8729333,-0.8729333,-0.8920821,15620.2566317,9330.0265307,73219.7514937,528.3233781,51078.6646087,15620.2566317,15620.2566317,18413.7646255,11645.8873030
-0.8679333,-0.8679333,-0.8870821,13819.1647715,8240.9974276,64937.2129221,456.7177917,45295.4889389,13819.1647715,13819.1647715,16290.5676534,10303.0596324
-0.8629333,-0.8629333,-0.8820821,12207.5692386,7266.7401483,57523.7616547,392.8121324,40119.2197618,12207.5692386,12207.5692386,14390.7563050,9101.5134352
-0.8579333,-0.8579333,-0.8770821,10793.3129574,6411.9479920,51016.0560971,336.8634930,35575.4336906,10793.3129574,10793.3129574,12723.5761238,8047.0961068
-0.8529333,-0.8529333,-0.8720821,9579.6111972,5678.5118191,45429.5262027,288.9403518,31674.8831071,9579.6111972,9579.6111972,11292.8173940,7142.2048331
-0.8479333,-0.8479333,-0.8670821,8566.3508734,5066.3095618,40764.3014171,248.9811517,28417.6368337,8566.3508734,8566.3508734,10098.3468070,6386.7553025
-0.8429333,-0.8429333,-0.8620821,7751.3107242,4573.9474564,37010.7800516,216.8499390,25796.9702635,7751.3107242,7751.3107242,9137.5458534,5779.0914242
-0.8379333,-0.8379333,-0.8570821,7131.2421362,4199.4164766,34154.5643349,192.3843351,23802.8123664,7131.2421362,7131.2421362,8406.5849416,5316.7911518
-0.8329333,-0.8329333,-0.8520821,6702.7719632,3940.6405591,32180.5838831,175.4325392,22424.6257866,6702.7719632,6702.7719632,7901.4876758,4997.3395919
