# r[nm],d[nm],daligned[nm],Umethane(d)[kj/mol],UMinmethane(d)[kj/mol]
-0.2678726,-0.2678726,0.0000001,17903.3070795,17903.3070795
-0.2578726,-0.2578726,0.0100001,19533.4328031,19533.4328031
-0.2478726,-0.2478726,0.0200001,22920.7920773,22920.7920773
-0.2378726,-0.2378726,0.0300001,16979.8556160,16979.8556160
-0.2278726,-0.2278726,0.0400001,11461.5078796,11461.5078796
-0.2178726,-0.2178726,0.0500001,7934.1805635,7934.1805635
-0.2078726,-0.2078726,0.0600001,5756.2776648,5756.2776648
-0.1978726,-0.1978726,0.0700001,4307.3342708,4307.3342708
-0.1878726,-0.1878726,0.0800001,3177.2576559,3177.2576559
-0.1778726,-0.1778726,0.0900001,2438.8778231,2438.8778231
-0.1678726,-0.1678726,0.1000001,1944.8451521,1944.8451521
-0.1578726,-0.1578726,0.1100001,1490.0516178,1465.5804506
-0.1478726,-0.1478726,0.1200001,1039.4695141,1014.9983470
-0.1378726,-0.1378726,0.1300001,746.5962972,722.1251300
-0.1278726,-0.1278726,0.1400001,553.3949613,528.9237941
-0.1178726,-0.1178726,0.1500001,423.7575691,399.2864020
-0.1078726,-0.1078726,0.1600001,334.8080903,310.3369232
-0.0978726,-0.0978726,0.1700001,271.8251090,247.4172600
-0.0878726,-0.0878726,0.1800001,213.0405746,188.6304873
-0.0778726,-0.0778726,0.1900001,153.5720679,129.2230672
-0.0678726,-0.0678726,0.2000001,105.8842073,83.5760180
-0.0578726,-0.0578726,0.2100001,71.6815647,48.3936667
-0.0478726,-0.0478726,0.2200001,48.6397944,25.6308973
-0.0378726,-0.0378726,0.2300001,31.6523206,9.8025712
-0.0278726,-0.0278726,0.2400001,19.8970629,-1.3716900
-0.0178726,-0.0178726,0.2500001,11.9334577,-8.0981998
-0.0078726,-0.0078726,0.2600001,5.9806824,-12.7135186
0.0021274,0.0021274,0.2700001,1.6049964,-16.0503394
0.0121274,0.0121274,0.2800001,-1.3689485,-17.9373501
0.0221274,0.0221274,0.2900001,-3.2948509,-19.0419543
0.0321274,0.0321274,0.3000001,-4.5615098,-19.2435905
0.0421274,0.0421274,0.3100001,-5.4230788,-18.9302112
0.0521274,0.0521274,0.3200001,-5.9858442,-18.5019040
0.0621274,0.0621274,0.3300001,-6.3143349,-17.7896697
0.0721274,0.0721274,0.3400001,-6.4795173,-16.9232643
0.0821274,0.0821274,0.3500001,-6.5361596,-16.0422090
0.0921274,0.0921274,0.3600001,-6.5116962,-15.2203567
0.1021274,0.1021274,0.3700001,-6.4169257,-14.4098118
0.1121274,0.1121274,0.3800001,-6.2586337,-13.6076714
0.1221274,0.1221274,0.3900001,-6.0463594,-12.8521127
0.1321274,0.1321274,0.4000001,-5.7932986,-12.1428588
0.1421274,0.1421274,0.4100001,-5.5131850,-11.4506368
0.1521274,0.1521274,0.4200001,-5.2178274,-10.7805814
