# r[nm],d[nm],daligned[nm],Ucarbring(d)[kj/mol],UMincarbring(d)[kj/mol]
-0.4062757,-0.4062757,-0.0000000,93632.9757942,93632.9757942
-0.3962757,-0.3962757,0.0100000,80929.4174332,80929.4174332
-0.3862757,-0.3862757,0.0200000,69498.5071105,69498.5071105
-0.3762757,-0.3762757,0.0300000,58584.7451647,58584.7451647
-0.3662757,-0.3662757,0.0400000,54187.1838997,54187.1838997
-0.3562757,-0.3562757,0.0500000,42634.4242356,42634.4242356
-0.3462757,-0.3462757,0.0600000,32312.9159485,32312.9159485
-0.3362757,-0.3362757,0.0700000,26697.3973837,26697.3973837
-0.3262757,-0.3262757,0.0800000,23715.6869972,23715.6869972
-0.3162757,-0.3162757,0.0900000,22203.1538892,22203.1538892
-0.3062757,-0.3062757,0.1000000,19328.0890174,19328.0890174
-0.2962757,-0.2962757,0.1100000,13095.2598763,13095.2598763
-0.2862757,-0.2862757,0.1200000,9306.0517354,9306.0517354
-0.2762757,-0.2762757,0.1300000,7025.2291994,7025.2291994
-0.2662757,-0.2662757,0.1400000,5683.3415221,5683.3415221
-0.2562757,-0.2562757,0.1500000,4948.8988632,4948.8988632
-0.2462757,-0.2462757,0.1600000,4647.9524001,4647.9524001
-0.2362757,-0.2362757,0.1700000,4691.3603198,4691.3603198
-0.2262757,-0.2262757,0.1800000,4787.9511720,4787.9511720
-0.2162757,-0.2162757,0.1900000,3806.6747007,3806.6747007
-0.2062757,-0.2062757,0.2000000,3144.7410829,3144.7410829
-0.1962757,-0.1962757,0.2100000,2696.4821053,2696.4821053
-0.1862757,-0.1862757,0.2200000,2185.6653239,2185.6653239
-0.1762757,-0.1762757,0.2300000,1462.9364502,1438.8815470
-0.1662757,-0.1662757,0.2400000,996.9820874,974.0483404
-0.1562757,-0.1562757,0.2500000,723.8305409,700.2916290
-0.1462757,-0.1462757,0.2600000,563.1395603,539.2452228
-0.1362757,-0.1362757,0.2700000,446.5952423,422.9215491
-0.1262757,-0.1262757,0.2800000,360.4175961,336.7050972
-0.1162757,-0.1162757,0.2900000,300.4881278,276.7985431
-0.1062757,-0.1062757,0.3000000,256.6459458,233.1794663
-0.0962757,-0.0962757,0.3100000,218.7919377,196.1645494
-0.0862757,-0.0862757,0.3200000,187.0544934,164.8334864
-0.0762757,-0.0762757,0.3300000,162.9325882,141.5651153
-0.0662757,-0.0662757,0.3400000,145.0400933,123.7047100
-0.0562757,-0.0562757,0.3500000,131.5189566,109.7304168
-0.0462757,-0.0462757,0.3600000,120.8909465,98.7461975
-0.0362757,-0.0362757,0.3700000,112.3515595,90.1879050
-0.0262757,-0.0262757,0.3800000,105.3921712,83.6539720
-0.0162757,-0.0162757,0.3900000,99.5607397,77.8826289
-0.0062757,-0.0062757,0.4000000,94.6513635,72.1471255
0.0037243,0.0037243,0.4100000,90.7037108,67.8018624
0.0137243,0.0137243,0.4200000,87.7075236,64.6291201
0.0237243,0.0237243,0.4300000,85.4826216,62.3729562
0.0337243,0.0337243,0.4400000,83.7089909,60.7418817
0.0437243,0.0437243,0.4500000,81.9825102,59.4195168
0.0537243,0.0537243,0.4600000,79.9050627,58.0832984
0.0637243,0.0637243,0.4700000,77.1361306,55.8161606
0.0737243,0.0737243,0.4800000,68.8985062,48.5990192
0.0837243,0.0837243,0.4900000,55.8499675,35.7570808
0.0937243,0.0937243,0.5000000,45.0128248,24.5737000
0.1037243,0.1037243,0.5100000,36.0875554,15.5150315
0.1137243,0.1137243,0.5200000,28.5099107,8.0956771
0.1237243,0.1237243,0.5300000,17.9860465,-3.4023613
0.1337243,0.1337243,0.5400000,7.0194966,-13.4691968
0.1437243,0.1437243,0.5500000,-0.4769998,-19.4664185
0.1537243,0.1537243,0.5600000,-5.2950480,-22.7886285
0.1637243,0.1637243,0.5700000,-8.2252721,-24.3579643
0.1737243,0.1737243,0.5800000,-9.8827972,-24.7878465
0.1837243,0.1837243,0.5900000,-10.7611026,-24.4882031
0.1937243,0.1937243,0.6000000,-11.2601134,-23.8544400
0.2037243,0.2037243,0.6100000,-11.6291058,-23.0473805
0.2137243,0.2137243,0.6200000,-11.9375722,-23.1774595
0.2237243,0.2237243,0.6300000,-12.1715194,-22.7313908
0.2337243,0.2337243,0.6400000,-12.3201011,-21.9236005
0.2437243,0.2437243,0.6500000,-12.3866681,-20.9007045
0.2537243,0.2537243,0.6600000,-12.3802756,-19.7725355
0.2637243,0.2637243,0.6700000,-12.3106686,-19.0507083
0.2737243,0.2737243,0.6800000,-12.1841422,-18.3674514
0.2837243,0.2837243,0.6900000,-12.0019467,-17.5759039
0.2937243,0.2937243,0.7000000,-11.7614850,-16.9224017
0.3037243,0.3037243,0.7100000,-11.4639210,-16.1368033
0.3137243,0.3137243,0.7200000,-11.1199557,-15.2788038
0.3237243,0.3237243,0.7300000,-10.7460177,-14.4431973
0.3337243,0.3337243,0.7400000,-10.3551580,-13.6338252
0.3437243,0.3437243,0.7500000,-9.9509546,-12.8110693
0.3537243,0.3537243,0.7600000,-9.5307844,-12.0204988
0.3637243,0.3637243,0.7700000,-9.0936818,-11.2758362
0.3737243,0.3737243,0.7800000,-8.6441224,-10.5772700
0.3837243,0.3837243,0.7900000,-8.1904284,-9.9229297
0.3937243,0.3937243,0.8000000,-7.7406431,-9.3066497
0.4037243,0.4037243,0.8100000,-7.2999387,-8.7505638
0.4137243,0.4137243,0.8200000,-6.8710953,-8.2097693
0.4237243,0.4237243,0.8300000,-6.4562108,-7.6808636
0.4337243,0.4337243,0.8400000,-6.0577851,-7.1967393
0.4437243,0.4437243,0.8500000,-5.6785244,-6.7400753
0.4537243,0.4537243,0.8600000,-5.3205940,-6.3257597
0.4637243,0.4637243,0.8700000,-4.9851781,-5.9379898
0.4737243,0.4737243,0.8800000,-4.6724848,-5.5752952
0.4837243,0.4837243,0.8900000,-4.3819778,-5.2234092
0.4937243,0.4937243,0.9000000,-4.1126411,-4.8964714
0.5037243,0.5037243,0.9100000,-3.8631954,-4.5840128
0.5137243,0.5137243,0.9200000,-3.6322491,-4.2906128
0.5237243,0.5237243,0.9300000,-3.4183949,-4.0196932
0.5337243,0.5337243,0.9400000,-3.2202677,-3.7660704
0.5437243,0.5437243,0.9500000,-3.0365760,-3.5300566
0.5537243,0.5537243,0.9600000,-2.8661169,-3.3112192
0.5637243,0.5637243,0.9700000,-2.7077816,-3.1087167
0.5737243,0.5737243,0.9800000,-2.5605546,-2.9215056
0.5837243,0.5837243,0.9900000,-2.4235095,-2.7484653
0.5937243,0.5937243,1.0000000,-2.2958034,-2.5884733
0.6037243,0.6037243,1.0100000,-2.1766704,-2.4404477
0.6137243,0.6137243,1.0200000,-2.0654152,-2.3033701
0.6237243,0.6237243,1.0300000,-1.9614063,-2.1762961
0.6337243,0.6337243,1.0400000,-1.8640702,-2.0583591
0.6437243,0.6437243,1.0500000,-1.7728858,-1.9487683
0.6537243,0.6537243,1.0600000,-1.6873789,-1.8468057
0.6637243,0.6637243,1.0700000,-1.6071183,-1.7518205
0.6737243,0.6737243,1.0800000,-1.5317106,-1.6632242
0.6837243,0.6837243,1.0900000,-1.4607972,-1.5806881
0.6937243,0.6937243,1.1000000,-1.3940505,-1.5036047
0.7037243,0.7037243,1.1100000,-1.3311712,-1.4314086
0.7137243,0.7137243,1.1200000,-1.2718851,-1.3637146
0.7237243,0.7237243,1.1300000,-1.2159409,-1.3001731
0.7337243,0.7337243,1.1400000,-1.1631083,-1.2404668
0.7437243,0.7437243,1.1500000,-1.1131756,-1.1843519
0.7537243,0.7537243,1.1600000,-1.0659481,-1.1316474
0.7637243,0.7637243,1.1700000,-1.0212466,-1.0820813
0.7737243,0.7737243,1.1800000,-0.9789061,-1.0353368
0.7837243,0.7837243,1.1900000,-0.9387741,-0.9911765
0.7937243,0.7937243,1.2000000,-0.9007100,-0.9494236
0.8037243,0.8037243,1.2100000,-0.8645837,-0.9100004
0.8137243,0.8137243,1.2200000,-0.8302748,-0.8726730
0.8237243,0.8237243,1.2300000,-0.7976718,-0.8372893
0.8337243,0.8337243,1.2400000,-0.7666713,-0.8037247
0.8437243,0.8437243,1.2500000,-0.7371772,-0.7719260
0.8537243,0.8537243,1.2600000,-0.7091006,-0.7418094
0.8637243,0.8637243,1.2700000,-0.6823583,-0.7131719
0.8737243,0.8737243,1.2800000,-0.6568733,-0.6859249
0.8837243,0.8837243,1.2900000,-0.6325738,-0.6599856
0.8937243,0.8937243,1.3000000,-0.6093926,-0.6352774
0.9037243,0.9037243,1.3100000,-0.5872673,-0.6117967
0.9137243,0.9137243,1.3200000,-0.5661395,-0.5894229
0.9237243,0.9237243,1.3300000,-0.5459546,-0.5680701
0.9337243,0.9337243,1.3400000,-0.5266617,-0.5476816
0.9437243,0.9437243,1.3500000,-0.5082129,-0.5282462
0.9537243,0.9537243,1.3600000,-0.4905636,-0.5096833
0.9637243,0.9637243,1.3700000,-0.4736718,-0.4919301
0.9737243,0.9737243,1.3800000,-0.4574982,-0.4749439
0.9837243,0.9837243,1.3900000,-0.4420058,-0.4587072
0.9937243,0.9937243,1.4000000,-0.4271601,-0.4431771
1.0037243,1.0037243,1.4100000,-0.4129284,-0.4282964
1.0137243,1.0137243,1.4200000,-0.3992801,-0.4140323
1.0237243,1.0237243,1.4300000,-0.3861863,-0.4003725
1.0337243,1.0337243,1.4400000,-0.3736200,-0.3872804
1.0437243,1.0437243,1.4500000,-0.3615554,-0.3747145
1.0537243,1.0537243,1.4600000,-0.3499686,-0.3626494
1.0637243,1.0637243,1.4700000,-0.3388367,-0.3510743
1.0737243,1.0737243,1.4800000,-0.3281383,-0.3399610
1.0837243,1.0837243,1.4900000,-0.3178530,-0.3292782
1.0937243,1.0937243,1.5000000,-0.3079618,-0.3190060
1.1037243,1.1037243,1.5100000,-0.2984465,-0.3091262
1.1137243,1.1137243,1.5200000,-0.2892900,-0.2996337
1.1237243,1.1237243,1.5300000,-0.2804761,-0.2904966
1.1337243,1.1337243,1.5400000,-0.2719893,-0.2816989
1.1437243,1.1437243,1.5500000,-0.2638153,-0.2732255
1.1537243,1.1537243,1.5600000,-0.2559401,-0.2650622
1.1637243,1.1637243,1.5700000,-0.2483508,-0.2571954
1.1737243,1.1737243,1.5800000,-0.2410349,-0.2496195
1.1837243,1.1837243,1.5900000,-0.2339807,-0.2423151
1.1937243,1.1937243,1.6000000,-0.2271769,-0.2352698
1.2037243,1.2037243,1.6100000,-0.2206130,-0.2284727
1.2137243,1.2137243,1.6200000,-0.2142790,-0.2219133
1.2237243,1.2237243,1.6300000,-0.2081651,-0.2155817
1.2337243,1.2337243,1.6400000,-0.2022623,-0.2094686
1.2437243,1.2437243,1.6500000,-0.1965620,-0.2035649
1.2537243,1.2537243,1.6600000,-0.1910558,-0.1978621
1.2637243,1.2637243,1.6700000,-0.1857359,-0.1923522
1.2737243,1.2737243,1.6800000,-0.1805948,-0.1870273
1.2837243,1.2837243,1.6900000,-0.1756254,-0.1818811
1.2937243,1.2937243,1.7000000,-0.1708208,-0.1769073
1.3037243,1.3037243,1.7100000,-0.1661746,-0.1720971
1.3137243,1.3137243,1.7200000,-0.1616806,-0.1674443
1.3237243,1.3237243,1.7300000,-0.1573329,-0.1629427
1.3337243,1.3337243,1.7400000,-0.1531258,-0.1585864
1.3437243,1.3437243,1.7500000,-0.1490539,-0.1543700
1.3537243,1.3537243,1.7600000,-0.1451122,-0.1502881
1.3637243,1.3637243,1.7700000,-0.1412956,-0.1463357
1.3737243,1.3737243,1.7800000,-0.1375995,-0.1425078
1.3837243,1.3837243,1.7900000,-0.1340194,-0.1387999
1.3937243,1.3937243,1.8000000,-0.1305510,-0.1352075
1.4037243,1.4037243,1.8100000,-0.1271902,-0.1317264
1.4137243,1.4137243,1.8200000,-0.1239331,-0.1283525
1.4237243,1.4237243,1.8300000,-0.1207757,-0.1250820
1.4337243,1.4337243,1.8400000,-0.1177147,-0.1219110
1.4437243,1.4437243,1.8500000,-0.1147464,-0.1188360
1.4537243,1.4537243,1.8600000,-0.1118677,-0.1158537
1.4637243,1.4637243,1.8700000,-0.1090752,-0.1129606
1.4737243,1.4737243,1.8800000,-0.1063661,-0.1101537
1.4837243,1.4837243,1.8900000,-0.1037372,-0.1074300
1.4937243,1.4937243,1.9000000,-0.1011859,-0.1047865
1.5037243,1.5037243,1.9100000,-0.0987095,-0.1022205
1.5137243,1.5137243,1.9200000,-0.0963054,-0.0997294
1.5237243,1.5237243,1.9300000,-0.0939710,-0.0973104
1.5337243,1.5337243,1.9400000,-0.0917041,-0.0949613
1.5437243,1.5437243,1.9500000,-0.0895023,-0.0926796
1.5537243,1.5537243,1.9600000,-0.0873634,-0.0904631
1.5637243,1.5637243,1.9700000,-0.0852854,-0.0883095
