# r[nm],d[nm],daligned[nm],Ucline(d)[kj/mol]
-1.5433504,-1.5433504,-1.3527899,90046.6176778
-1.5333504,-1.5333504,-1.3427899,87842.2770520
-1.5233504,-1.5233504,-1.3327899,89379.4564677
-1.5133504,-1.5133504,-1.3227899,95940.7026393
-1.5033504,-1.5033504,-1.3127899,105881.8559617
-1.4933504,-1.4933504,-1.3027899,135539.7329023
-1.4833504,-1.4833504,-1.2927899,198905.8507289
-1.4733504,-1.4733504,-1.2827899,324934.4677546
-1.4633504,-1.4633504,-1.2727899,540286.0306448
-1.4533504,-1.4533504,-1.2627899,988232.8223489
-1.4433504,-1.4433504,-1.2527899,1841982.3162018
-1.4333504,-1.4333504,-1.2427899,2276108.6293501
-1.4233504,-1.4233504,-1.2327899,3129040.1700164
-1.4133504,-1.4133504,-1.2227899,2471130.5983916
-1.4033504,-1.4033504,-1.2127899,1631433.3223783
-1.3933504,-1.3933504,-1.2027899,1157731.2222870
-1.3833504,-1.3833504,-1.1927899,889015.9163121
-1.3733504,-1.3733504,-1.1827899,780978.5398281
-1.3633504,-1.3633504,-1.1727899,806178.1704725
-1.3533504,-1.3533504,-1.1627899,847151.8160439
-1.3433504,-1.3433504,-1.1527899,1256335.5772613
-1.3333504,-1.3333504,-1.1427899,2211956.1725179
-1.3233504,-1.3233504,-1.1327899,2823987.6317585
-1.3133504,-1.3133504,-1.1227899,3007179.2781917
-1.3033504,-1.3033504,-1.1127899,2625677.2579246
-1.2933504,-1.2933504,-1.1027899,2222926.7903127
-1.2833504,-1.2833504,-1.0927899,1158030.9014781
-1.2733504,-1.2733504,-1.0827899,644266.2543290
-1.2633504,-1.2633504,-1.0727899,366180.5541058
-1.2533504,-1.2533504,-1.0627899,220004.7303836
-1.2433504,-1.2433504,-1.0527899,146154.8777170
-1.2333504,-1.2333504,-1.0427899,111153.7243907
-1.2233504,-1.2233504,-1.0327899,98764.4030647
-1.2133504,-1.2133504,-1.0227899,99025.4961782
-1.2033504,-1.2033504,-1.0127899,105643.7023415
-1.1933504,-1.1933504,-1.0027899,107051.1269803
-1.1833504,-1.1833504,-0.9927899,96969.8698068
-1.1733504,-1.1733504,-0.9827899,92886.3974554
-1.1633504,-1.1633504,-0.9727899,91260.6574791
-1.1533504,-1.1533504,-0.9627899,100542.9950060
-1.1433504,-1.1433504,-0.9527899,126388.3628770
-1.1333504,-1.1333504,-0.9427899,180586.5799051
-1.1233504,-1.1233504,-0.9327899,288548.9522178
-1.1133504,-1.1133504,-0.9227899,488425.5441666
-1.1033504,-1.1033504,-0.9127899,872586.3555540
-1.0933504,-1.0933504,-0.9027899,1690094.4488042
-1.0833504,-1.0833504,-0.8927899,2133371.0719648
-1.0733504,-1.0733504,-0.8827899,2901445.7226650
-1.0633504,-1.0633504,-0.8727899,2412626.1898042
-1.0533504,-1.0533504,-0.8627899,1698559.7656527
-1.0433504,-1.0433504,-0.8527899,1269116.9345085
-1.0333504,-1.0333504,-0.8427899,910147.1189247
-1.0233504,-1.0233504,-0.8327899,782966.9913998
-1.0133504,-1.0133504,-0.8227899,815174.0640517
-1.0033504,-1.0033504,-0.8127899,840031.2738634
-0.9933504,-0.9933504,-0.8027899,1249819.8215077
-0.9833504,-0.9833504,-0.7927899,2007623.8686975
-0.9733504,-0.9733504,-0.7827899,2292832.8925068
-0.9633504,-0.9633504,-0.7727899,2617363.6609872
-0.9533504,-0.9533504,-0.7627899,3048705.6981103
-0.9433504,-0.9433504,-0.7527899,2273684.6737476
-0.9333504,-0.9333504,-0.7427899,1445498.4122381
-0.9233504,-0.9233504,-0.7327899,806359.2933656
-0.9133504,-0.9133504,-0.7227899,447399.3581541
-0.9033504,-0.9033504,-0.7127899,263100.1587346
-0.8933504,-0.8933504,-0.7027899,169587.1431324
-0.8833504,-0.8833504,-0.6927899,124944.4041918
-0.8733504,-0.8733504,-0.6827899,108924.6531380
-0.8633504,-0.8633504,-0.6727899,107260.3589686
-0.8533504,-0.8533504,-0.6627899,110947.5763573
-0.8433504,-0.8433504,-0.6527899,99452.0230268
