# r[nm],ssd(r)[nm]
-0.7984311,-0.7984311
-0.7934311,-0.7934311
-0.7884311,-0.7884311
-0.7834311,-0.7834311
-0.7784311,-0.7784311
-0.7734311,-0.7734311
-0.7684311,-0.7684311
-0.7634311,-0.7634311
-0.7584311,-0.7584311
-0.7534311,-0.7534311
-0.7484311,-0.7484311
-0.7434311,-0.7434311
-0.7384311,-0.7384311
-0.7334311,-0.7334311
-0.7284311,-0.7284311
-0.7234311,-0.7234311
-0.7184311,-0.7184311
-0.7134311,-0.7134311
-0.7084311,-0.7084311
-0.7034311,-0.7034311
-0.6984311,-0.6984311
-0.6934311,-0.6934311
-0.6884311,-0.6884311
-0.6834311,-0.6834311
-0.6784311,-0.6784311
-0.6734311,-0.6734311
-0.6684311,-0.6684311
-0.6634311,-0.6634311
-0.6584311,-0.6584311
-0.6534311,-0.6534311
-0.6484311,-0.6484311
-0.6434311,-0.6434311
-0.6384311,-0.6384311
-0.6334311,-0.6334311
-0.6284311,-0.6284311
-0.6234311,-0.6234311
-0.6184311,-0.6184311
-0.6134311,-0.6134311
-0.6084311,-0.6084311
-0.6034311,-0.6034311
-0.5984311,-0.5984311
-0.5934311,-0.5934311
-0.5884311,-0.5884311
-0.5834311,-0.5834311
-0.5784311,-0.5784311
-0.5734311,-0.5734311
-0.5684311,-0.5684311
-0.5634311,-0.5634311
-0.5584311,-0.5584311
-0.5534311,-0.5534311
-0.5484311,-0.5484311
-0.5434311,-0.5434311
-0.5384311,-0.5384311
-0.5334311,-0.5334311
-0.5284311,-0.5284311
-0.5234311,-0.5234311
-0.5184311,-0.5184311
-0.5134311,-0.5134311
-0.5084311,-0.5084311
-0.5034311,-0.5034311
-0.4984311,-0.4984311
-0.4934311,-0.4934311
-0.4884311,-0.4884311
-0.4834311,-0.4834311
-0.4784311,-0.4784311
-0.4734311,-0.4734311
-0.4684311,-0.4684311
-0.4634311,-0.4634311
-0.4584311,-0.4584311
-0.4534311,-0.4534311
-0.4484311,-0.4484311
-0.4434311,-0.4434311
-0.4384311,-0.4384311
-0.4334311,-0.4334311
-0.4284311,-0.4284311
-0.4234311,-0.4234311
-0.4184311,-0.4184311
-0.4134311,-0.4134311
-0.4084311,-0.4084311
-0.4034311,-0.4034311
-0.3984311,-0.3984311
-0.3934311,-0.3934311
-0.3884311,-0.3884311
-0.3834311,-0.3834311
-0.3784311,-0.3784311
-0.3734311,-0.3734311
-0.3684311,-0.3684311
-0.3634311,-0.3634311
-0.3584311,-0.3584311
-0.3534311,-0.3534311
-0.3484311,-0.3484311
-0.3434311,-0.3434311
-0.3384311,-0.3384311
-0.3334311,-0.3334311
-0.3284311,-0.3284311
-0.3234311,-0.3234311
-0.3184311,-0.3184311
-0.3134311,-0.3134311
-0.3084311,-0.3084311
-0.3034311,-0.3034311
-0.2984311,-0.2984311
-0.2934311,-0.2934311
-0.2884311,-0.2884311
-0.2834311,-0.2834311
-0.2784311,-0.2784311
-0.2734311,-0.2734311
-0.2684311,-0.2684311
-0.2634311,-0.2634311
-0.2584311,-0.2584311
-0.2534311,-0.2534311
-0.2484311,-0.2484311
-0.2434311,-0.2434311
-0.2384311,-0.2384311
-0.2334311,-0.2334311
-0.2284311,-0.2284311
-0.2234311,-0.2234311
-0.2184311,-0.2184311
-0.2134311,-0.2134311
-0.2084311,-0.2084311
-0.2034311,-0.2034311
-0.1984311,-0.1984311
-0.1934311,-0.1934311
-0.1884311,-0.1884311
-0.1834311,-0.1834311
-0.1784311,-0.1784311
-0.1734311,-0.1734311
-0.1684311,-0.1684311
-0.1634311,-0.1634311
-0.1584311,-0.1584311
-0.1534311,-0.1534311
-0.1484311,-0.1484311
-0.1434311,-0.1434311
-0.1384311,-0.1384311
-0.1334311,-0.1334311
-0.1284311,-0.1284311
-0.1234311,-0.1234311
-0.1184311,-0.1184311
-0.1134311,-0.1134311
-0.1084311,-0.1084311
-0.1034311,-0.1034311
-0.0984311,-0.0984311
-0.0934311,-0.0934311
-0.0884311,-0.0884311
-0.0834311,-0.0834311
-0.0784311,-0.0784311
-0.0734311,-0.0734311
-0.0684311,-0.0684311
-0.0634311,-0.0634311
-0.0584311,-0.0584311
-0.0534311,-0.0534311
-0.0484311,-0.0484311
-0.0434311,-0.0434311
-0.0384311,-0.0384311
-0.0334311,-0.0334311
-0.0284311,-0.0284311
-0.0234311,-0.0234311
-0.0184311,-0.0184311
-0.0134311,-0.0134311
-0.0084311,-0.0084311
-0.0034311,-0.0034311
0.0015689,0.0015689
0.0065689,0.0065689
0.0115689,0.0115689
0.0165689,0.0165689
0.0215689,0.0215689
0.0265689,0.0265689
0.0315689,0.0315689
0.0365689,0.0365689
0.0415689,0.0415689
0.0465689,0.0465689
0.0515689,0.0484311
0.0565689,0.0434311
0.0615689,0.0384311
0.0665689,0.0334311
0.0715689,0.0284311
0.0765689,0.0234311
0.0815689,0.0184311
0.0865689,0.0134311
0.0915689,0.0084311
0.0965689,0.0034311
0.1015689,0.0015689
0.1065689,0.0065689
0.1115689,0.0115689
0.1165689,0.0165689
0.1215689,0.0215689
0.1265689,0.0265689
0.1315689,0.0315689
0.1365689,0.0365689
0.1415689,0.0415689
0.1465689,0.0465689
0.1515689,0.0515689
0.1565689,0.0565689
0.1615689,0.0615689
0.1665689,0.0665689
0.1715689,0.0715689
0.1765689,0.0765689
0.1815689,0.0815689
0.1865689,0.0865689
0.1915689,0.0915689
0.1965689,0.0965689
0.2015689,0.1015689
0.2065689,0.1065689
0.2115689,0.1115689
0.2165689,0.1165689
0.2215689,0.1215689
0.2265689,0.1265689
0.2315689,0.1315689
0.2365689,0.1365689
0.2415689,0.1415689
0.2465689,0.1465689
0.2515689,0.1515689
0.2565689,0.1565689
0.2615689,0.1615689
0.2665689,0.1665689
0.2715689,0.1715689
0.2765689,0.1765689
0.2815689,0.1815689
0.2865689,0.1865689
0.2915689,0.1915689
0.2965689,0.1965689
0.3015689,0.2015689
0.3065689,0.2065689
0.3115689,0.2115689
0.3165689,0.2165689
0.3215689,0.2215689
0.3265689,0.2265689
0.3315689,0.2315689
0.3365689,0.2365689
0.3415689,0.2415689
0.3465689,0.2465689
0.3515689,0.2515689
0.3565689,0.2565689
0.3615689,0.2615689
0.3665689,0.2665689
0.3715689,0.2715689
0.3765689,0.2765689
0.3815689,0.2815689
0.3865689,0.2865689
0.3915689,0.2915689
0.3965689,0.2965689
0.4015689,0.3015689
0.4065689,0.3065689
0.4115689,0.3115689
0.4165689,0.3165689
0.4215689,0.3215689
0.4265689,0.3265689
0.4315689,0.3315689
0.4365689,0.3365689
0.4415689,0.3415689
0.4465689,0.3465689
0.4515689,0.3515689
0.4565689,0.3565689
0.4615689,0.3615689
0.4665689,0.3665689
0.4715689,0.3715689
0.4765689,0.3765689
0.4815689,0.3815689
0.4865689,0.3865689
0.4915689,0.3915689
0.4965689,0.3965689
0.5015689,0.4015689
0.5065689,0.4065689
0.5115689,0.4115689
0.5165689,0.4165689
0.5215689,0.4215689
0.5265689,0.4265689
0.5315689,0.4315689
0.5365689,0.4365689
0.5415689,0.4415689
0.5465689,0.4465689
0.5515689,0.4515689
0.5565689,0.4565689
0.5615689,0.4615689
0.5665689,0.4665689
0.5715689,0.4715689
0.5765689,0.4765689
0.5815689,0.4815689
0.5865689,0.4865689
0.5915689,0.4915689
0.5965689,0.4965689
0.6015689,0.5015689
0.6065689,0.5065689
0.6115689,0.5115689
0.6165689,0.5165689
0.6215689,0.5215689
0.6265689,0.5265689
0.6315689,0.5315689
0.6365689,0.5365689
0.6415689,0.5415689
0.6465689,0.5465689
0.6515689,0.5515689
0.6565689,0.5565689
0.6615689,0.5615689
0.6665689,0.5665689
0.6715689,0.5715689
0.6765689,0.5765689
0.6815689,0.5815689
0.6865689,0.5865689
0.6915689,0.5915689
0.6965689,0.5965689
0.7015689,0.6015689
0.7065689,0.6065689
0.7115689,0.6115689
0.7165689,0.6165689
0.7215689,0.6215689
0.7265689,0.6265689
0.7315689,0.6315689
0.7365689,0.6365689
0.7415689,0.6415689
0.7465689,0.6465689
0.7515689,0.6515689
0.7565689,0.6565689
0.7615689,0.6615689
0.7665689,0.6665689
0.7715689,0.6715689
0.7765689,0.6765689
0.7815689,0.6815689
0.7865689,0.6865689
0.7915689,0.6915689
0.7965689,0.6965689
0.8015689,0.7015689
0.8065689,0.7065689
0.8115689,0.7115689
0.8165689,0.7165689
0.8215689,0.7215689
0.8265689,0.7265689
0.8315689,0.7315689
0.8365689,0.7365689
0.8415689,0.7415689
0.8465689,0.7465689
0.8515689,0.7515689
0.8565689,0.7565689
0.8615689,0.7615689
0.8665689,0.7665689
0.8715689,0.7715689
0.8765689,0.7765689
0.8815689,0.7815689
0.8865689,0.7865689
0.8915689,0.7915689
0.8965689,0.7965689
0.9015689,0.8015689
0.9065689,0.8065689
0.9115689,0.8115689
0.9165689,0.8165689
0.9215689,0.8215689
0.9265689,0.8265689
0.9315689,0.8315689
0.9365689,0.8365689
0.9415689,0.8415689
0.9465689,0.8465689
0.9515689,0.8515689
0.9565689,0.8565689
0.9615689,0.8615689
0.9665689,0.8665689
0.9715689,0.8715689
0.9765689,0.8765689
0.9815689,0.8815689
0.9865689,0.8865689
0.9915689,0.8915689
0.9965689,0.8965689
1.0015689,0.9015689
1.0065689,0.9065689
1.0115689,0.9115689
1.0165689,0.9165689
1.0215689,0.9215689
1.0265689,0.9265689
1.0315689,0.9315689
1.0365689,0.9365689
1.0415689,0.9415689
1.0465689,0.9465689
1.0515689,0.9515689
1.0565689,0.9565689
1.0615689,0.9615689
1.0665689,0.9665689
1.0715689,0.9715689
1.0765689,0.9765689
1.0815689,0.9815689
1.0865689,0.9865689
1.0915689,0.9915689
1.0965689,0.9965689
1.1015689,1.0015689
1.1065689,1.0065689
1.1115689,1.0115689
1.1165689,1.0165689
1.1215689,1.0215689
1.1265689,1.0265689
1.1315689,1.0315689
1.1365689,1.0365689
1.1415689,1.0415689
1.1465689,1.0465689
1.1515689,1.0515689
1.1565689,1.0565689
1.1615689,1.0615689
1.1665689,1.0665689
1.1715689,1.0715689
1.1765689,1.0765689
1.1815689,1.0815689
1.1865689,1.0865689
1.1915689,1.0915689
1.1965689,1.0965689
1.2015689,1.1015689
1.2065689,1.1065689
1.2115689,1.1115689
1.2165689,1.1165689
1.2215689,1.1215689
1.2265689,1.1265689
1.2315689,1.1315689
1.2365689,1.1365689
1.2415689,1.1415689
1.2465689,1.1465689
1.2515689,1.1515689
1.2565689,1.1565689
1.2615689,1.1615689
1.2665689,1.1665689
1.2715689,1.1715689
1.2765689,1.1765689
1.2815689,1.1815689
1.2865689,1.1865689
1.2915689,1.1915689
1.2965689,1.1965689
1.3015689,1.2015689
1.3065689,1.2065689
1.3115689,1.2115689
1.3165689,1.2165689
1.3215689,1.2215689
1.3265689,1.2265689
1.3315689,1.2315689
1.3365689,1.2365689
1.3415689,1.2415689
1.3465689,1.2465689
1.3515689,1.2515689
1.3565689,1.2565689
1.3615689,1.2615689
1.3665689,1.2665689
1.3715689,1.2715689
1.3765689,1.2765689
1.3815689,1.2815689
1.3865689,1.2865689
1.3915689,1.2915689
1.3965689,1.2965689
1.4015689,1.3015689
1.4065689,1.3065689
1.4115689,1.3115689
1.4165689,1.3165689
1.4215689,1.3215689
1.4265689,1.3265689
1.4315689,1.3315689
1.4365689,1.3365689
1.4415689,1.3415689
1.4465689,1.3465689
1.4515689,1.3515689
1.4565689,1.3565689
1.4615689,1.3615689
1.4665689,1.3665689
1.4715689,1.3715689
1.4765689,1.3765689
1.4815689,1.3815689
1.4865689,1.3865689
1.4915689,1.3915689
1.4965689,1.3965689
1.5015689,1.4015689
1.5065689,1.4065689
1.5115689,1.4115689
1.5165689,1.4165689
1.5215689,1.4215689
1.5265689,1.4265689
1.5315689,1.4315689
1.5365689,1.4365689
1.5415689,1.4415689
1.5465689,1.4465689
1.5515689,1.4515689
1.5565689,1.4565689
1.5615689,1.4615689
1.5665689,1.4665689
1.5715689,1.4715689
1.5765689,1.4765689
1.5815689,1.4815689
1.5865689,1.4865689
1.5915689,1.4915689
1.5965689,1.4965689
1.6015689,1.5015689
1.6065689,1.5065689
1.6115689,1.5115689
1.6165689,1.5165689
1.6215689,1.5215689
1.6265689,1.5265689
1.6315689,1.5315689
1.6365689,1.5365689
1.6415689,1.5415689
1.6465689,1.5465689
1.6515689,1.5515689
1.6565689,1.5565689
1.6615689,1.5615689
1.6665689,1.5665689
1.6715689,1.5715689
1.6765689,1.5765689
1.6815689,1.5815689
1.6865689,1.5865689
1.6915689,1.5915689
1.6965689,1.5965689
1.7015689,1.6015689
1.7065689,1.6065689
1.7115689,1.6115689
1.7165689,1.6165689
1.7215689,1.6215689
1.7265689,1.6265689
1.7315689,1.6315689
1.7365689,1.6365689
1.7415689,1.6415689
1.7465689,1.6465689
1.7515689,1.6515689
1.7565689,1.6565689
1.7615689,1.6615689
1.7665689,1.6665689
1.7715689,1.6715689
1.7765689,1.6765689
1.7815689,1.6815689
1.7865689,1.6865689
1.7915689,1.6915689
1.7965689,1.6965689
1.8015689,1.7015689
1.8065689,1.7065689
1.8115689,1.7115689
1.8165689,1.7165689
1.8215689,1.7215689
1.8265689,1.7265689
1.8315689,1.7315689
1.8365689,1.7365689
1.8415689,1.7415689
1.8465689,1.7465689
1.8515689,1.7515689
1.8565689,1.7565689
1.8615689,1.7615689
1.8665689,1.7665689
1.8715689,1.7715689
1.8765689,1.7765689
1.8815689,1.7815689
1.8865689,1.7865689
1.8915689,1.7915689
1.8965689,1.7965689
1.9015689,1.8015689
1.9065689,1.8065689
1.9115689,1.8115689
1.9165689,1.8165689
1.9215689,1.8215689
1.9265689,1.8265689
1.9315689,1.8315689
1.9365689,1.8365689
1.9415689,1.8415689
1.9465689,1.8465689
1.9515689,1.8515689
1.9565689,1.8565689
1.9615689,1.8615689
1.9665689,1.8665689
1.9715689,1.8715689
1.9765689,1.8765689
1.9815689,1.8815689
1.9865689,1.8865689
1.9915689,1.8915689
1.9965689,1.8965689
