# r[nm],d[nm],daligned[nm],Ucline3(d)[kj/mol],UMincline3(d)[kj/mol]
-0.0069147,-0.0069147,-0.0000000,44462.5171677,44462.5171677
0.0030853,0.0030853,0.0100000,44359.6421488,44359.6421488
0.0130853,0.0130853,0.0200000,43725.6493558,43725.6493558
0.0230853,0.0230853,0.0300000,42218.1445635,42218.1445635
0.0330853,0.0330853,0.0400000,40167.1937409,40167.1937409
0.0430853,0.0430853,0.0500000,38590.1805989,38590.1805989
0.0530853,0.0530853,0.0600000,39483.4026653,39483.4026653
0.0630853,0.0630853,0.0700000,44345.2740908,44345.2740908
0.0730853,0.0730853,0.0800000,58463.2629301,58463.2629301
0.0830853,0.0830853,0.0900000,63773.0751631,63773.0751631
0.0930853,0.0930853,0.1000000,72769.0128787,72769.0128787
0.1030853,0.1030853,0.1100000,61615.5705983,61615.5705983
0.1130853,0.1130853,0.1200000,52552.1995198,52552.1995198
0.1230853,0.1230853,0.1300000,31897.2244517,31897.2244517
0.1330853,0.1330853,0.1400000,19355.4595226,19355.4595226
0.1430853,0.1430853,0.1500000,11757.4537239,11757.4537239
0.1530853,0.1530853,0.1600000,7151.3233117,7151.3233117
0.1630853,0.1630853,0.1700000,4351.6231325,4351.6231325
0.1730853,0.1730853,0.1800000,2643.5888411,2643.5888411
0.1830853,0.1830853,0.1900000,1611.4997020,1597.3260582
0.1930853,0.1930853,0.2000000,967.9485732,954.0497810
0.2030853,0.2030853,0.2100000,571.2206943,557.4775055
0.2130853,0.2130853,0.2200000,326.4036532,312.7769956
0.2230853,0.2230853,0.2300000,175.4401649,162.0720296
0.2330853,0.2330853,0.2400000,82.5809740,69.8185702
0.2430853,0.2430853,0.2500000,25.7642348,14.0472248
0.2530853,0.2530853,0.2600000,-8.5661256,-18.9060764
0.2630853,0.2630853,0.2700000,-28.7774101,-37.5891702
0.2730853,0.2730853,0.2800000,-40.0455694,-47.3764600
0.2830853,0.2830853,0.2900000,-45.5885157,-51.6607409
0.2930853,0.2930853,0.3000000,-47.4718416,-52.5895618
0.3030853,0.3030853,0.3100000,-47.0696647,-51.5234206
0.3130853,0.3130853,0.3200000,-45.3020402,-49.3228497
0.3230853,0.3230853,0.3300000,-42.7785200,-46.5294799
0.3330853,0.3330853,0.3400000,-39.8934814,-43.4809401
0.3430853,0.3430853,0.3500000,-36.8947164,-40.3841785
0.3530853,0.3530853,0.3600000,-33.9489977,-37.3624792
0.3630853,0.3630853,0.3700000,-31.3127928,-35.0097662
0.3730853,0.3730853,0.3800000,-29.5162445,-35.8539072
0.3830853,0.3830853,0.3900000,-28.6448382,-35.4906965
0.3930853,0.3930853,0.4000000,-28.0838344,-34.3612450
0.4030853,0.4030853,0.4100000,-27.4155723,-32.7722437
0.4130853,0.4130853,0.4200000,-26.5158071,-30.9341490
0.4230853,0.4230853,0.4300000,-25.3818740,-28.9890305
0.4330853,0.4330853,0.4400000,-24.0509199,-27.0307323
0.4430853,0.4430853,0.4500000,-22.5985039,-25.1193703
0.4530853,0.4530853,0.4600000,-21.2179254,-25.8487372
0.4630853,0.4630853,0.4700000,-20.3047569,-27.5939082
0.4730853,0.4730853,0.4800000,-20.0198899,-28.0297619
0.4830853,0.4830853,0.4900000,-20.0102825,-27.6050728
0.4930853,0.4930853,0.5000000,-19.9130192,-26.6380177
0.5030853,0.5030853,0.5100000,-19.5664230,-25.3499246
0.5130853,0.5130853,0.5200000,-18.9450602,-23.8925145
0.5230853,0.5230853,0.5300000,-18.0811329,-22.3680279
0.5330853,0.5330853,0.5400000,-17.0389686,-20.8438134
0.5430853,0.5430853,0.5500000,-15.8971245,-19.3627724
0.5530853,0.5530853,0.5600000,-14.7265852,-17.9522627
0.5630853,0.5630853,0.5700000,-13.5799342,-16.6282876
0.5730853,0.5730853,0.5800000,-12.4908947,-15.3923583
0.5830853,0.5830853,0.5900000,-11.4781072,-14.2541680
0.5930853,0.5930853,0.6000000,-10.5494867,-13.2084522
0.6030853,0.6030853,0.6100000,-9.7058867,-12.2456841
0.6130853,0.6130853,0.6200000,-8.9438472,-11.3636028
0.6230853,0.6230853,0.6300000,-8.2575372,-10.5486260
0.6330853,0.6330853,0.6400000,-7.6400606,-9.7988244
0.6430853,0.6430853,0.6500000,-7.0842892,-9.1106789
0.6530853,0.6530853,0.6600000,-6.5833566,-8.4799098
0.6630853,0.6630853,0.6700000,-6.1309208,-7.9019775
0.6730853,0.6730853,0.6800000,-5.7212770,-7.3723748
0.6830853,0.6830853,0.6900000,-5.3493798,-6.8867905
0.6930853,0.6930853,0.7000000,-5.0108131,-6.4411944
0.7030853,0.7030853,0.7100000,-4.7017350,-6.0318736
0.7130853,0.7130853,0.7200000,-4.4188135,-5.6554400
0.7230853,0.7230853,0.7300000,-4.1591610,-5.3088217
0.7330853,0.7330853,0.7400000,-3.9202733,-4.9894176
0.7430853,0.7430853,0.7500000,-3.6999747,-4.6945438
0.7530853,0.7530853,0.7600000,-3.4963702,-4.4219290
0.7630853,0.7630853,0.7700000,-3.3078047,-4.1695609
0.7730853,0.7730853,0.7800000,-3.1328275,-3.9356312
0.7830853,0.7830853,0.7900000,-2.9701631,-3.7185136
0.7930853,0.7930853,0.8000000,-2.8186861,-3.5167454
0.8030853,0.8030853,0.8100000,-2.6774000,-3.3290264
0.8130853,0.8130853,0.8200000,-2.5454199,-3.1541915
0.8230853,0.8230853,0.8300000,-2.4219570,-2.9911174
0.8330853,0.8330853,0.8400000,-2.3063064,-2.8388396
0.8430853,0.8430853,0.8500000,-2.1978362,-2.6964854
0.8530853,0.8530853,0.8600000,-2.0959781,-2.5632645
0.8630853,0.8630853,0.8700000,-2.0002200,-2.4384601
0.8730853,0.8730853,0.8800000,-1.9100990,-2.3214211
0.8830853,0.8830853,0.8900000,-1.8251958,-2.2115554
0.8930853,0.8930853,0.9000000,-1.7451296,-2.1083243
0.9030853,0.9030853,0.9100000,-1.6695543,-2.0112362
0.9130853,0.9130853,0.9200000,-1.5981537,-1.9198429
0.9230853,0.9230853,0.9300000,-1.5306395,-1.8337345
0.9330853,0.9330853,0.9400000,-1.4667476,-1.7525359
0.9430853,0.9430853,0.9500000,-1.4062359,-1.6759037
0.9530853,0.9530853,0.9600000,-1.3488821,-1.6035226
0.9630853,0.9630853,0.9700000,-1.2944816,-1.5351034
0.9730853,0.9730853,0.9800000,-1.2428461,-1.4703799
0.9830853,0.9830853,0.9900000,-1.1938019,-1.4091073
0.9930853,0.9930853,1.0000000,-1.1471883,-1.3510600
1.0030853,1.0030853,1.0100000,-1.1028571,-1.2960299
1.0130853,1.0130853,1.0200000,-1.0606705,-1.2438247
1.0230853,1.0230853,1.0300000,-1.0205013,-1.1942668
1.0330853,1.0330853,1.0400000,-0.9822309,-1.1471918
1.0430853,1.0430853,1.0500000,-0.9457494,-1.1024475
1.0530853,1.0530853,1.0600000,-0.9109545,-1.0598926
1.0630853,1.0630853,1.0700000,-0.8777509,-1.0193962
1.0730853,1.0730853,1.0800000,-0.8460498,-0.9808366
1.0830853,1.0830853,1.0900000,-0.8157682,-0.9441006
1.0930853,1.0930853,1.1000000,-0.7868288,-0.9090829
1.1030853,1.1030853,1.1100000,-0.7591591,-0.8756855
1.1130853,1.1130853,1.1200000,-0.7326916,-0.8438168
1.1230853,1.1230853,1.1300000,-0.7073627,-0.8133918
1.1330853,1.1330853,1.1400000,-0.6831131,-0.7843306
1.1430853,1.1430853,1.1500000,-0.6598872,-0.7565589
1.1530853,1.1530853,1.1600000,-0.6376325,-0.7300071
1.1630853,1.1630853,1.1700000,-0.6163000,-0.7046101
1.1730853,1.1730853,1.1800000,-0.5958435,-0.6803068
1.1830853,1.1830853,1.1900000,-0.5762197,-0.6570401
1.1930853,1.1930853,1.2000000,-0.5573876,-0.6347563
1.2030853,1.2030853,1.2100000,-0.5393088,-0.6134051
1.2130853,1.2130853,1.2200000,-0.5219470,-0.5929392
1.2230853,1.2230853,1.2300000,-0.5052680,-0.5733142
1.2330853,1.2330853,1.2400000,-0.4892395,-0.5544882
1.2430853,1.2430853,1.2500000,-0.4738312,-0.5364221
