# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol],UMinwaterUCD(d)[kj/mol]
0.0266821,0.0266821,-0.0000000,11228.9821912,11228.9821912
0.0366821,0.0366821,0.0100000,9855.9073917,9855.9073917
0.0466821,0.0466821,0.0200000,8397.1949456,8397.1949456
0.0566821,0.0566821,0.0300000,6953.1415116,6953.1415116
0.0666821,0.0666821,0.0400000,5539.0228161,5539.0228161
0.0766821,0.0766821,0.0500000,4319.0390739,4319.0390739
0.0866821,0.0866821,0.0600000,3308.0961448,3308.0961448
0.0966821,0.0966821,0.0700000,2491.7491939,2491.7491939
0.1066821,0.1066821,0.0800000,1835.4005593,1835.4005593
0.1166821,0.1166821,0.0900000,1352.5590696,1326.7182433
0.1266821,0.1266821,0.1000000,972.2730903,946.4664666
0.1366821,0.1366821,0.1100000,692.5200432,667.0428131
0.1466821,0.1466821,0.1200000,489.2517869,464.5876306
0.1566821,0.1566821,0.1300000,342.9580807,319.6101857
0.1666821,0.1666821,0.1400000,238.2763523,216.8175597
0.1766821,0.1766821,0.1500000,163.2004819,144.5626226
0.1866821,0.1866821,0.1600000,110.2389465,92.2108271
0.1966821,0.1966821,0.1700000,73.7255988,56.2255157
0.2066821,0.2066821,0.1800000,48.7030508,32.0914746
0.2166821,0.2166821,0.1900000,31.4075343,16.0190548
0.2266821,0.2266821,0.2000000,19.1135154,5.4270926
0.2366821,0.2366821,0.2100000,10.1364521,-1.4450350
0.2466821,0.2466821,0.2200000,3.6796293,-5.8597940
0.2566821,0.2566821,0.2300000,-0.8108966,-8.7339291
0.2666821,0.2666821,0.2400000,-3.8522335,-10.5223754
0.2766821,0.2766821,0.2500000,-5.8606306,-11.6928383
0.2866821,0.2866821,0.2600000,-7.1326311,-12.3624897
0.2966821,0.2966821,0.2700000,-7.8625154,-12.6519538
0.3066821,0.3066821,0.2800000,-8.1873685,-12.7912975
0.3166821,0.3166821,0.2900000,-8.2206606,-12.6296867
0.3266821,0.3266821,0.3000000,-8.0574515,-12.3982182
0.3366821,0.3366821,0.3100000,-7.7716754,-12.0306652
0.3466821,0.3466821,0.3200000,-7.4167217,-11.5874444
0.3566821,0.3566821,0.3300000,-7.0290355,-11.1174008
0.3666821,0.3666821,0.3400000,-6.6324337,-10.6487074
0.3766821,0.3766821,0.3500000,-6.2418638,-10.1970319
0.3866821,0.3866821,0.3600000,-5.8662637,-9.7704808
0.3966821,0.3966821,0.3700000,-5.5105942,-9.3726194
0.4066821,0.4066821,0.3800000,-5.1772349,-9.0043256
0.4166821,0.4166821,0.3900000,-4.8669219,-8.6649315
0.4266821,0.4266821,0.4000000,-4.5793719,-8.3577144
0.4366821,0.4366821,0.4100000,-4.3136939,-8.0763596
0.4466821,0.4466821,0.4200000,-4.0686574,-7.8166957
0.4566821,0.4566821,0.4300000,-3.8428668,-7.5770632
0.4666821,0.4666821,0.4400000,-3.6348723,-7.3557824
0.4766821,0.4766821,0.4500000,-3.4432387,-7.1512254
0.4866821,0.4866821,0.4600000,-3.2665869,-6.9618556
0.4966821,0.4966821,0.4700000,-3.1036178,-6.7862475
0.5066821,0.5066821,0.4800000,-2.9531228,-6.6230933
0.5166821,0.5166821,0.4900000,-2.8139887,-6.4712032
0.5266821,0.5266821,0.5000000,-2.6851965,-6.3294995
0.5366821,0.5366821,0.5100000,-2.5658174,-6.1970106
0.5466821,0.5466821,0.5200000,-2.4550081,-6.0728618
0.5566821,0.5566821,0.5300000,-2.3520043,-5.9562674
0.5666821,0.5666821,0.5400000,-2.2561144,-5.8465218
0.5766821,0.5766821,0.5500000,-2.1667132,-5.7429918
0.5866821,0.5866821,0.5600000,-2.0832357,-5.6451092
0.5966821,0.5966821,0.5700000,-2.0051713,-5.5523636
0.6066821,0.6066821,0.5800000,-1.9320586,-5.4642971
0.6166821,0.6166821,0.5900000,-1.8634806,-5.3804975
0.6266821,0.6266821,0.6000000,-1.7990601,-5.3005947
0.6366821,0.6366821,0.6100000,-1.7384557,-5.2242551
0.6466821,0.6466821,0.6200000,-1.6813581,-5.1511784
0.6566821,0.6566821,0.6300000,-1.6274869,-5.0810938
0.6666821,0.6666821,0.6400000,-1.5765880,-5.0137567
0.6766821,0.6766821,0.6500000,-1.5284303,-4.9489464
0.6866821,0.6866821,0.6600000,-1.4828039,-4.8864631
0.6966821,0.6966821,0.6700000,-1.4395179,-4.8261261
0.7066821,0.7066821,0.6800000,-1.3983984,-4.7677718
0.7166821,0.7166821,0.6900000,-1.3592868,-4.7113458
0.7266821,0.7266821,0.7000000,-1.3220384,-4.6570437
0.7366821,0.7366821,0.7100000,-1.2865211,-4.6046975
0.7466821,0.7466821,0.7200000,-1.2526140,-4.5537790
0.7566821,0.7566821,0.7300000,-1.2202065,-4.5043099
0.7666821,0.7666821,0.7400000,-1.1891974,-4.4563445
0.7766821,0.7766821,0.7500000,-1.1594937,-4.4095254
0.7866821,0.7866821,0.7600000,-1.1310102,-4.3638242
0.7966821,0.7966821,0.7700000,-1.1036684,-4.3194019
0.8066821,0.8066821,0.7800000,-1.0773963,-4.2759127
0.8166821,0.8166821,0.7900000,-1.0521276,-4.2332992
