# r[nm],ssd(r)[nm]
1.1781980,1.1781980
1.1831980,1.1831980
1.1881980,1.1881980
1.1931980,1.1931980
1.1981980,1.1981980
1.2031980,1.2031980
1.2081980,1.2081980
1.2131980,1.2131980
1.2181980,1.2181980
1.2231980,1.2231980
1.2281980,1.2281980
1.2331980,1.2331980
1.2381980,1.2381980
1.2431980,1.2431980
1.2481980,1.2481980
1.2531980,1.2531980
1.2581980,1.2581980
1.2631980,1.2631980
1.2681980,1.2681980
1.2731980,1.2731980
1.2781980,1.2781980
1.2831980,1.2831980
1.2881980,1.2881980
1.2931980,1.2931980
1.2981980,1.2981980
1.3031980,1.3031980
1.3081980,1.3081980
1.3131980,1.3131980
1.3181980,1.3181980
1.3231980,1.3231980
1.3281980,1.3281980
1.3331980,1.3331980
1.3381980,1.3381980
1.3431980,1.3431980
1.3481980,1.3481980
1.3531980,1.3531980
1.3581980,1.3581980
1.3631980,1.3631980
1.3681980,1.3681980
1.3731980,1.3731980
1.3781980,1.3781980
1.3831980,1.3831980
1.3881980,1.3881980
1.3931980,1.3931980
1.3981980,1.3981980
1.4031980,1.4031980
1.4081980,1.4081980
1.4131980,1.4131980
1.4181980,1.4181980
1.4231980,1.4231980
1.4281980,1.4281980
1.4331980,1.4331980
1.4381980,1.4381980
1.4431980,1.4431980
1.4481980,1.4481980
1.4531980,1.4531980
1.4581980,1.4581980
1.4631980,1.4631980
1.4681980,1.4681980
1.4731980,1.4731980
1.4781980,1.4781980
1.4831980,1.4831980
1.4881980,1.4881980
1.4931980,1.4931980
1.4981980,1.4981980
1.5031980,1.5031980
1.5081980,1.5081980
1.5131980,1.5131980
1.5181980,1.5181980
1.5231980,1.5231980
1.5281980,1.5281980
1.5331980,1.5331980
1.5381980,1.5381980
1.5431980,1.5431980
1.5481980,1.5481980
1.5531980,1.5531980
1.5581980,1.5581980
1.5631980,1.5631980
1.5681980,1.5681980
1.5731980,1.5731980
1.5781980,1.5781980
1.5831980,1.5831980
1.5881980,1.5881980
1.5931980,1.5931980
1.5981980,1.5981980
1.6031980,1.6031980
1.6081980,1.6081980
1.6131980,1.6131980
1.6181980,1.6181980
1.6231980,1.6231980
1.6281980,1.6281980
1.6331980,1.6331980
1.6381980,1.6381980
1.6431980,1.6431980
1.6481980,1.6481980
1.6531980,1.6531980
1.6581980,1.6581980
1.6631980,1.6631980
1.6681980,1.6681980
1.6731980,1.6731980
1.6781980,1.6781980
1.6831980,1.6831980
1.6881980,1.6881980
1.6931980,1.6931980
1.6981980,1.6981980
1.7031980,1.7031980
1.7081980,1.7081980
1.7131980,1.7131980
1.7181980,1.7181980
1.7231980,1.7231980
1.7281980,1.7281980
1.7331980,1.7331980
1.7381980,1.7381980
1.7431980,1.7431980
1.7481980,1.7481980
1.7531980,1.7531980
1.7581980,1.7581980
1.7631980,1.7631980
1.7681980,1.7681980
1.7731980,1.7731980
1.7781980,1.7781980
1.7831980,1.7831980
1.7881980,1.7881980
1.7931980,1.7931980
1.7981980,1.7981980
1.8031980,1.8031980
1.8081980,1.8081980
1.8131980,1.8131980
1.8181980,1.8181980
1.8231980,1.8231980
1.8281980,1.8281980
1.8331980,1.8331980
1.8381980,1.8381980
1.8431980,1.8431980
1.8481980,1.8481980
1.8531980,1.8531980
1.8581980,1.8581980
1.8631980,1.8631980
1.8681980,1.8681980
1.8731980,1.8731980
1.8781980,1.8781980
1.8831980,1.8831980
1.8881980,1.8881980
1.8931980,1.8931980
1.8981980,1.8981980
1.9031980,1.9031980
1.9081980,1.9081980
1.9131980,1.9131980
1.9181980,1.9181980
1.9231980,1.9231980
1.9281980,1.9281980
1.9331980,1.9331980
1.9381980,1.9381980
1.9431980,1.9431980
1.9481980,1.9481980
1.9531980,1.9531980
1.9581980,1.9581980
1.9631980,1.9631980
1.9681980,1.9681980
1.9731980,1.9731980
1.9781980,1.9781980
1.9831980,1.9831980
1.9881980,1.9881980
1.9931980,1.9931980
1.9981980,1.9981980
