# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol]
-0.7160872,-0.7160872,-0.5142143,26200.7494878,15717.3675006,121998.4909248,937.6147976,85133.6941823,26200.7494878,26200.7494878,30886.4601558,19534.3125905
-0.7110872,-0.7110872,-0.5092143,26212.1606390,15724.2836983,122050.7675980,937.6884709,85170.2022929,26212.1606390,26212.1606390,30899.9120637,19542.8203240
-0.7060872,-0.7060872,-0.5042143,27161.9230501,16300.0735520,126400.0299422,976.6955000,88207.6269149,27161.9230501,27161.9230501,32019.5288472,20250.9281525
-0.7010872,-0.7010872,-0.4992143,29041.2890591,17439.4325074,135006.2355854,1055.0674436,94218.0028467,29041.2890591,29041.2890591,34234.9984231,21652.1141418
-0.6960872,-0.6960872,-0.4942143,31899.2894075,19172.2182268,148092.3033954,1173.6101186,103357.0651102,31899.2894075,31899.2894075,37604.1201319,23782.9338047
-0.6910872,-0.6910872,-0.4892143,35752.9988683,21508.8504611,165735.5987395,1333.2241585,115678.8714130,35752.9988683,35752.9988683,42147.0223786,26656.1174621
-0.6860872,-0.6860872,-0.4842143,38970.1022769,23457.7152476,180485.7798343,1463.8846621,125979.4564099,38970.1022769,38970.1022769,45939.4687090,29054.6711237
-0.6810872,-0.6810872,-0.4792143,41142.3678990,24774.8096531,190431.2552637,1554.4757638,132925.2145194,41142.3678990,41142.3678990,48500.2197140,30674.2322630
-0.6760872,-0.6760872,-0.4742143,39881.5323454,24012.5446670,184631.9450514,1503.2952672,128875.9615035,39881.5323454,39881.5323454,47013.8978396,29734.1997711
-0.6710872,-0.6710872,-0.4692143,37412.2119899,22517.5921263,173299.1843512,1403.7182631,120962.2546961,37412.2119899,37412.2119899,44102.9671883,27893.1655774
-0.6660872,-0.6660872,-0.4642143,35234.6687747,21198.5258417,163314.6907095,1315.6307871,113989.7422451,35234.6687747,35234.6687747,41535.9947516,26269.6696592
-0.6610872,-0.6610872,-0.4592143,29129.8991125,17507.7244538,135235.7302610,1072.1846201,94384.1533627,29129.8991125,29129.8991125,34339.4553923,21718.1785299
-0.6560872,-0.6560872,-0.4542143,24216.8871556,14533.4744196,112686.1470920,873.4690513,78637.7558082,24216.8871556,24216.8871556,28547.8062594,18055.2179962
-0.6510872,-0.6510872,-0.4492143,18879.8491347,11308.6727149,88115.1114411,659.0301590,61482.3375792,18879.8491347,18879.8491347,22256.2987490,14076.1192664
-0.6460872,-0.6460872,-0.4442143,14580.0826992,8705.5912848,68382.0651936,487.2917063,47702.6100392,14580.0826992,14580.0826992,17187.5672322,10870.3719782
-0.6410872,-0.6410872,-0.4392143,11712.9405482,6969.6365068,55225.4271465,372.2631568,38515.2201732,11712.9405482,11712.9405482,13807.6688118,8732.7365245
-0.6360872,-0.6360872,-0.4342143,9812.9016277,5819.8676896,46498.8722093,296.4554571,32421.6512282,9812.9016277,9812.9016277,11567.8292057,7316.1375748
-0.6310872,-0.6310872,-0.4292143,8562.8147745,5063.8320161,40752.2560146,246.9341766,28409.0827412,8562.8147745,8562.8147745,10094.1783165,6384.1189176
-0.6260872,-0.6260872,-0.4242143,7757.2957068,4576.9309391,37046.0885115,215.2605128,25821.3621837,7757.2957068,7757.2957068,9144.6011832,5783.5536066
-0.6210872,-0.6210872,-0.4192143,7265.0834655,4279.5532872,34779.7041917,196.0378020,24238.9846037,7265.0834655,7265.0834655,8564.3622940,5416.5783112
-0.6160872,-0.6160872,-0.4142143,7006.1744613,4123.1863934,33586.8719103,185.9796480,23406.1782535,7006.1744613,7006.1744613,8259.1503134,5223.5453056
-0.6110872,-0.6110872,-0.4092143,6938.4648037,4082.3032366,33274.8051772,183.3583691,23188.3048054,6938.4648037,6938.4648037,8179.3315417,5173.0634819
-0.6060872,-0.6060872,-0.4042143,7050.9312695,4150.2211092,33793.0242041,187.7219335,23550.1103703,7050.9312695,7050.9312695,8311.9113756,5256.9143313
-0.6010872,-0.6010872,-0.3992143,7361.8727712,4338.0336588,35225.3254795,199.8208222,24550.1164858,7361.8727712,7361.8727712,8678.4612832,5488.7408481
-0.5960872,-0.5960872,-0.3942143,7921.8358392,4676.3875450,37803.1410429,221.7296817,26349.9511735,7921.8358392,7921.8358392,9338.5674758,5906.2286613
-0.5910872,-0.5910872,-0.3892143,8821.8515422,5220.4849444,41943.1502481,257.1889611,29240.6197182,8821.8515422,8821.8515422,10399.5409096,6577.2471789
-0.5860872,-0.5860872,-0.3842143,10208.7784353,6059.4023466,48317.3320070,312.2371216,33691.4344745,10208.7784353,10208.7784353,12034.5041477,7611.2887235
-0.5810872,-0.5810872,-0.3792143,12311.1896424,7331.8148068,57971.1433017,396.2594725,40432.5602391,12311.1896424,12311.1896424,14512.9080578,9178.7689870
-0.5760872,-0.5760872,-0.3742143,15481.8303823,9251.7877070,72517.3160213,523.5473643,50590.3784864,15481.8303823,15481.8303823,18250.5823913,11542.6817962
-0.5710872,-0.5710872,-0.3692143,20131.2221282,12066.4039117,93857.4619505,711.3355697,65492.2075106,20131.2221282,20131.2221282,23731.4657903,15009.0968224
-0.5660872,-0.5660872,-0.3642143,25329.0074615,15207.1028160,117786.0384344,918.4771331,82199.1643694,25329.0074615,25329.0074615,29858.8168293,18884.3738837
-0.5610872,-0.5610872,-0.3592143,30459.9031978,18313.5405815,141332.2127643,1126.7127175,98641.5971544,30459.9031978,30459.9031978,35907.3158159,22709.7805282
-0.5560872,-0.5560872,-0.3542143,35649.1977044,21449.7218699,165214.2871528,1332.0003803,115316.3320513,35649.1977044,35649.1977044,42024.6575389,26578.7271423
-0.5510872,-0.5510872,-0.3492143,38165.2470762,22974.2109723,176746.4307426,1434.1049436,123369.7701402,38165.2470762,38165.2470762,44990.6741677,28454.6007673
-0.5460872,-0.5460872,-0.3442143,40543.6577709,24413.9036602,187664.6561044,1530.7193132,130993.9160520,40543.6577709,40543.6577709,47794.4369835,30227.8560706
-0.5410872,-0.5410872,-0.3392143,40501.0913420,24385.9599988,187495.5928670,1528.1421357,130874.9840067,40501.0913420,40501.0913420,47744.2580254,30196.1201110
-0.5360872,-0.5360872,-0.3342143,38312.9122319,23059.3015153,177476.2355119,1437.9405787,123877.6621012,38312.9122319,38312.9122319,45164.7475832,28564.6944619
-0.5310872,-0.5310872,-0.3292143,34716.0912367,20880.2382477,160987.1608092,1290.3941108,112362.6754275,34716.0912367,34716.0912367,40924.6754276,25883.0373709
-0.5260872,-0.5260872,-0.3242143,31107.8822364,18692.5071486,144467.2742045,1140.9422741,100825.4590933,31107.8822364,31107.8822364,36671.1786499,23192.8898033
-0.5210872,-0.5210872,-0.3192143,28491.6351339,17106.3255389,132487.7613894,1032.3518107,92459.2063323,28491.6351339,28491.6351339,33587.0450480,21242.3124453
-0.5160872,-0.5160872,-0.3142143,26841.2131439,16105.8445782,124928.9762650,963.7180509,87180.3576485,26841.2131439,26841.2131439,31641.4635653,20011.8186735
-0.5110872,-0.5110872,-0.3092143,26127.0545307,15672.9050111,121658.4200635,934.2973201,84896.2831505,26127.0545307,26127.0545307,30799.5856809,19479.3683482
-0.5060872,-0.5060872,-0.3042143,26339.7947898,15801.8606490,122632.8346757,943.7787833,85576.7848757,26339.7947898,26339.7947898,31050.3721532,19637.9796400
-0.5010872,-0.5010872,-0.2992143,27501.0918473,16505.9049164,127950.6317926,992.3863017,89290.6168451,27501.0918473,27501.0918473,32419.3541860,20503.7998999
-0.4960872,-0.4960872,-0.2942143,29631.9806687,17797.8142308,137707.8462526,1080.7451089,96104.8572761,29631.9806687,29631.9806687,34931.3286129,22092.5120225
-0.4910872,-0.4910872,-0.2892143,32747.8421437,19686.9885093,151974.0009931,1209.6918384,106068.0897577,32747.8421437,32747.8421437,38604.4270235,24415.5834320
-0.4860872,-0.4860872,-0.2842143,36865.7374353,22183.8731849,170825.9885770,1380.0953980,119234.0554861,36865.7374353,36865.7374353,43458.7617787,27485.7343023
-0.4810872,-0.4810872,-0.2792143,39574.6529270,23824.2638884,183253.6990449,1490.0799177,127912.5243989,39574.6529270,39574.6529270,46652.1364735,29505.4017938
-0.4760872,-0.4760872,-0.2742143,42235.2373202,25438.0427344,195427.5618237,1600.5712483,136414.7962183,42235.2373202,42235.2373202,49788.5365940,31489.0354007
-0.4710872,-0.4710872,-0.2692143,39467.6938025,23762.3961231,182727.9019955,1487.8752509,127546.5199223,39467.6938025,39467.6938025,46526.0489072,29425.6570150
-0.4660872,-0.4660872,-0.2642143,36998.3579010,22266.7655803,171403.1577007,1386.9235275,119638.1419661,36998.3579010,36998.3579010,43615.0999296,27584.6112307
-0.4610872,-0.4610872,-0.2592143,34051.8743470,20491.9148371,157771.8464785,1277.0164849,110122.9632322,34051.8743470,34051.8743470,40141.6707847,25387.8217528
-0.4560872,-0.4560872,-0.2542143,28077.8199794,16870.7808208,130407.3384950,1029.6102685,91012.4687969,28077.8199794,28077.8199794,33099.2236868,20933.7871267
-0.4510872,-0.4510872,-0.2492143,23344.3310933,14014.0633746,108574.6380697,842.2123133,75770.2330952,23344.3310933,23344.3310933,27519.2033158,17404.6723742
-0.4460872,-0.4460872,-0.2442143,17801.4117679,10656.8751024,83153.3238412,616.0824300,58017.8575420,17801.4117679,17801.4117679,20984.9949347,13272.0761362
-0.4410872,-0.4410872,-0.2392143,13883.8141034,8284.1033239,65186.1042236,459.5663225,45470.8754579,13883.8141034,13883.8141034,16366.7787945,10351.2597902
-0.4360872,-0.4360872,-0.2342143,11286.4566491,6711.7069985,53264.8652891,355.5420486,37146.2608810,11286.4566491,11286.4566491,13304.9130429,8414.7658572
-0.4310872,-0.4310872,-0.2292143,9567.6853220,5671.7812841,45368.9930213,287.0927232,31632.8015371,9567.6853220,9567.6853220,11278.7587096,7133.3133403
-0.4260872,-0.4260872,-0.2242143,8441.1365050,4990.5665456,40188.9860233,242.5542638,28015.9102065,8441.1365050,8441.1365050,9950.7392509,6293.4000871
-0.4210872,-0.4210872,-0.2192143,7721.4890456,4555.6426762,36877.0452505,214.3176028,25703.4753946,7721.4890456,7721.4890456,9102.3909015,5756.8574804
-0.4160872,-0.4160872,-0.2142143,7290.9952998,4295.5985237,34894.2947199,197.5438102,24319.1476047,7290.9952998,7290.9952998,8594.9081696,5435.8972192
-0.4110872,-0.4110872,-0.2092143,7079.2429716,4167.7393883,33918.3851505,189.3414932,23637.8024953,7079.2429716,7079.2429716,8345.2863086,5278.0224923
-0.4060872,-0.4060872,-0.2042143,7051.5315110,4151.0274712,33790.4204873,188.2870838,23548.4704314,7051.5315110,7051.5315110,8312.6189636,5257.3618492
-0.4010872,-0.4010872,-0.1992143,7203.2991705,4242.6973505,34489.5095933,194.1935476,24036.5615724,7203.2991705,7203.2991705,8491.5285695,5370.5142192
-0.3960872,-0.3960872,-0.1942143,7559.3987208,4457.8161234,36129.4587510,208.0802663,25181.5556848,7559.3987208,7559.3987208,8911.3125372,5636.0089118
-0.3910872,-0.3910872,-0.1892143,8178.0670517,4831.6941736,38976.8987689,232.3379069,27169.6633931,8178.0670517,8178.0670517,9640.6227715,6097.2652041
-0.3860872,-0.3860872,-0.1842143,9160.4410687,5425.6645018,43494.7360304,271.1220359,30324.1755683,9160.4410687,9160.4410687,10798.6833816,6829.6870434
-0.3810872,-0.3810872,-0.1792143,10667.7013827,6337.4954039,50420.4244116,331.0544425,35160.1344470,10667.7013827,10667.7013827,12575.5003255,7953.4447489
-0.3760872,-0.3760872,-0.1742143,12949.7090783,7718.7852587,60896.6925574,422.3537207,42475.6442033,12949.7090783,12949.7090783,15265.6195450,9654.8255312
-0.3710872,-0.3710872,-0.1692143,16391.8537566,9803.4219601,76685.3744653,560.2959182,53501.2286852,16391.8537566,16391.8537566,19323.3532564,12221.1616645
-0.3660872,-0.3660872,-0.1642143,21377.1807947,12822.0559696,99559.5399245,764.0630760,69474.5261062,21377.1807947,21377.1807947,25200.2502130,15938.0376558
-0.3610872,-0.3610872,-0.1592143,26455.9013824,15890.3459333,122945.6198849,965.3188151,85802.5245930,26455.9013824,26455.9013824,31187.2431098,19724.5444337
-0.3560872,-0.3560872,-0.1542143,31908.3960035,19192.6489891,147953.6441424,1188.2838462,103266.2415039,31908.3960035,31908.3960035,37614.8553406,23789.7233468
-0.3510872,-0.3510872,-0.1492143,36394.4626197,21901.4562663,168628.0540433,1362.0856532,117700.3960886,36394.4626197,36394.4626197,42903.2047393,27134.3691793
-0.3460872,-0.3460872,-0.1442143,38740.6078609,23322.2920921,179390.0102454,1458.7024579,125215.6911044,38740.6078609,38740.6078609,45668.9317864,28883.5685504
-0.3410872,-0.3410872,-0.1392143,41588.6839232,25048.3984390,192438.6494625,1575.5539760,134328.3468046,41588.6839232,41588.6839232,49026.3543616,31006.9890314
-0.3360872,-0.3360872,-0.1342143,40280.0802428,24253.0377998,186470.6308821,1520.2751256,130159.6036352,40280.0802428,40280.0802428,47483.7215658,30031.3423859
-0.3310872,-0.3310872,-0.1292143,38038.5752703,22894.0862670,176206.6474794,1427.7361910,122991.4548711,38038.5752703,38038.5752703,44841.3485278,28360.1589403
-0.3260872,-0.3260872,-0.1242143,33940.0225531,20410.8765716,157419.6637644,1259.9804425,109871.6721789,33940.0225531,33940.0225531,40009.8155499,25304.4291802
-0.3210872,-0.3210872,-0.1192143,30510.6791016,18331.6836890,141717.6293362,1118.1645778,98905.6659589,30510.6791016,30510.6791016,35967.1724215,22747.6371696
-0.3160872,-0.3160872,-0.1142143,28071.7443621,16853.0865215,130549.0032839,1017.2282120,91105.7539231,28071.7443621,28071.7443621,33092.0615133,20929.2573705
-0.3110872,-0.3110872,-0.1092143,26606.7459281,15965.0148189,123839.3683613,956.2931216,86419.9309399,26606.7459281,26606.7459281,31365.0645135,19837.0085642
-0.3060872,-0.3060872,-0.1042143,26104.0673363,15660.3733429,121536.1678343,934.5980053,84811.4713035,26104.0673363,26104.0673363,30772.4874841,19462.2299438
-0.3010872,-0.3010872,-0.0992143,26519.5571593,15912.6711074,123433.8839133,951.7092735,86136.9572870,26519.5571593,26519.5571593,31262.2830097,19772.0038335
-0.2960872,-0.2960872,-0.0942143,27874.7269095,16733.0570210,129653.9160161,1007.7922504,90480.4083012,27874.7269095,27874.7269095,32859.8096953,20782.3684234
-0.2910872,-0.2910872,-0.0892143,30182.0819629,18131.9808042,140218.8321659,1103.5702191,97858.7420852,30182.0819629,30182.0819629,35579.8093639,22502.6472609
-0.2860872,-0.2860872,-0.0842143,33476.5057273,20129.4583937,155302.0679706,1239.9769630,108392.6255643,33476.5057273,33476.5057273,39463.4039299,24958.8481283
-0.2810872,-0.2810872,-0.0792143,37583.5029494,22619.6083315,174105.6961073,1409.7432621,121524.7666202,37583.5029494,37583.5029494,44304.8916179,28020.8737999
-0.2760872,-0.2760872,-0.0742143,39795.0562183,23959.6196848,184241.9817108,1500.6651945,128603.4187916,39795.0562183,39795.0562183,46911.9564254,29669.7263598
-0.2710872,-0.2710872,-0.0692143,41503.0742840,24996.4220672,192047.5334358,1572.3839930,134055.1697923,41503.0742840,41503.0742840,48925.4343971,30943.1616416
-0.2660872,-0.2660872,-0.0642143,38877.9166933,23405.5965761,180018.0465354,1464.0190628,125654.3219925,38877.9166933,38877.9166933,45830.7967659,28985.9409521
-0.2610872,-0.2610872,-0.0592143,36311.4916360,21851.4827104,168244.1445681,1359.0239534,117432.4145431,36311.4916360,36311.4916360,42805.3953242,27072.5090737
-0.2560872,-0.2560872,-0.0542143,32344.3318028,19457.0070521,149949.0411745,1206.8122970,104659.8105183,32344.3318028,32344.3318028,38128.7533763,24114.7410024
-0.2510872,-0.2510872,-0.0492143,26891.2971331,16159.9231218,124871.4490434,985.2319543,87149.7457915,26891.2971331,26891.2971331,31700.5045153,20049.1594489
-0.2460872,-0.2460872,-0.0442143,21888.8354012,13139.6094263,101813.4782259,787.3084892,71051.5947379,21888.8354012,21888.8354012,25803.4085167,16319.5084617
-0.2410872,-0.2410872,-0.0392143,16698.5153151,9996.9641071,77997.3798014,577.3656823,54420.5798813,16698.5153151,16698.5153151,19684.8578008,12449.7972134
-0.2360872,-0.2360872,-0.0342143,13122.6926410,7832.2782759,61584.5363083,432.4607805,42959.4956392,13122.6926410,13122.6926410,15469.5392811,9783.7956963
-0.2310872,-0.2310872,-0.0292143,10726.7203078,6383.0544029,50572.3968584,336.6202784,35270.2121435,10726.7203078,10726.7203078,12645.0741245,7997.4470830
-0.2260872,-0.2260872,-0.0242143,9108.4211139,5405.2368339,43122.1348887,273.6661321,30068.4396072,9108.4211139,9108.4211139,10737.3602404,6790.9028834
-0.2210872,-0.2210872,-0.0192143,8003.3174394,4738.3840795,38023.8689642,232.7620997,26509.1831975,8003.3174394,8003.3174394,9434.6211478,5966.9783376
-0.2160872,-0.2160872,-0.0142143,7235.4486275,4275.7921405,34472.1646025,206.5919938,24029.9345264,7235.4486275,7235.4486275,8529.4275970,5394.4836688
-0.2110872,-0.2110872,-0.0092143,6686.6053770,3945.8078686,31925.5734987,189.0550006,22252.5629239,6686.6053770,6686.6053770,7882.4298767,4985.2863814
-0.2060872,-0.2060872,-0.0042143,6276.8432940,3699.9948860,30017.6468486,175.2639200,20921.1609272,6276.8432940,6276.8432940,7399.3864333,4679.7828834
-0.2010872,-0.2010872,0.0007857,5951.9827169,3505.5435636,28499.8362941,164.2466941,19862.1628431,5951.9827169,5951.9827169,7016.4281796,4437.5788173
-0.1960872,-0.1960872,0.0057857,5675.4792523,3340.3358756,27204.3474519,155.1227642,18958.3998102,5675.4792523,5675.4792523,6690.4751665,4231.4280310
-0.1910872,-0.1910872,0.0107857,5423.0529100,3189.6857096,26019.5888544,146.9547365,18131.9524443,5423.0529100,5423.0529100,6392.9051994,4043.2282591
-0.1860872,-0.1860872,0.0157857,5179.0726052,3044.1451854,24873.6372067,139.1248026,17332.6026282,5179.0726052,5179.0726052,6105.2917489,3861.3255413
-0.1810872,-0.1810872,0.0207857,4934.0672618,2897.9950526,23722.8486349,131.2633772,16529.8795814,4934.0672618,4934.0672618,5816.4699433,3678.6585925
-0.1760872,-0.1760872,0.0257857,4682.9678676,2748.1788602,22543.8095008,123.1767853,15707.4384602,4682.9678676,4682.9678676,5520.4642340,3491.4481442
-0.1710872,-0.1710872,0.0307857,4423.8313590,2593.5296031,21327.4892035,114.7948175,14858.9769246,4423.8313590,4423.8313590,5214.9840625,3298.2455198
-0.1660872,-0.1660872,0.0357857,4156.8898390,2434.1938097,20074.8802500,106.1318597,13985.1904648,4156.8898390,4156.8898390,4900.3030408,3099.2237668
-0.1610872,-0.1610872,0.0407857,3883.8271624,2271.1935834,18793.6781469,97.2574462,13091.4539583,3883.8271624,3883.8271624,4578.4061620,2895.6383050
-0.1560872,-0.1560872,0.0457857,3607.2216025,2106.0893843,17495.7211778,88.2736439,12186.0339379,3607.2216025,3607.2216025,4252.3327950,2689.4114002
-0.1510872,-0.1510872,0.0507857,3330.1158821,1940.7200407,16195.0132194,79.2976453,11278.7080451,3330.1158821,3330.1158821,3925.6698193,2482.8115942
-0.1460872,-0.1460872,0.0557857,3055.6893151,1792.6457578,14906.2142594,70.4485737,10379.7111137,3055.6893151,3055.6893151,3602.1651336,2278.2092661
-0.1410872,-0.1410872,0.0607857,2787.0144977,1632.4368585,13643.5184116,61.8379080,9498.9518611,2787.0144977,2787.0144977,3285.4408335,2077.8952303
-0.1360872,-0.1360872,0.0657857,2526.8851312,1477.4166031,12419.8581524,53.5631993,8645.4573890,2526.8851312,2526.8851312,2978.7902426,1883.9523677
-0.1310872,-0.1310872,0.0707857,2277.7036693,1329.0292310,11246.3831260,45.7048508,7827.0094167,2277.7036693,2277.7036693,2685.0454664,1713.8129583
-0.1260872,-0.1260872,0.0757857,2041.4185457,1188.4434994,10132.1667150,38.3255906,7049.9395551,2041.4185457,2041.4185457,2406.5033942,1537.6474839
