# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
-1.3572000,-1.3572000,-1.3741773,24622.5093021,14761.8214512,114918.0395725,874.4563199,80178.6232528,1950552.4912265,24020349.3697253,191098910.5826837
-1.3522000,-1.3522000,-1.3691773,22300.9510394,13359.3515203,104212.1517822,782.0550638,72704.8558293,1770769.4602531,21810897.1341752,173530364.1781176
-1.3472000,-1.3472000,-1.3641773,20045.9439295,11997.2938869,93810.6339665,692.4975067,65443.6527619,1596059.3905918,19663698.9492680,156456648.4000957
-1.3422000,-1.3422000,-1.3591773,17899.4014683,10700.9668541,83906.7941722,607.4500498,58529.9613837,1429668.8437878,17618654.4309603,140195028.3366183
-1.3372000,-1.3372000,-1.3541773,15894.3809350,9490.3227668,74653.2926172,528.2117703,52070.3464294,1274164.7013609,15707317.1128767,124996418.9497781
-1.3322000,-1.3322000,-1.3491773,14055.3974553,8380.1401539,66163.5606437,455.7291801,46143.9815796,1131457.5490998,13953180.7810823,111047659.7339554
-1.3272000,-1.3272000,-1.3441773,12399.2296565,7380.5135394,58515.4782213,390.6312018,40805.2179752,1002862.8614153,12372430.0535032,98477480.2176242
-1.3222000,-1.3222000,-1.3391773,10936.0567616,6497.5438240,51756.5756721,333.2776586,36087.2169304,889187.7180788,10975004.5904605,87364959.0075312
-1.3172000,-1.3172000,-1.3341773,9670.7760229,5734.1376565,45910.0664887,283.8149859,32006.1628472,790831.4692106,9765834.7035128,77749345.6736401
-1.3122000,-1.3122000,-1.3291773,8604.3708227,5090.8372232,40981.1161184,242.2337794,28565.6407829,707890.3978426,8746126.1752554,69640274.1059034
-1.3072000,-1.3072000,-1.3241773,7735.2272612,4566.6185655,36962.8774651,208.4239657,25760.8510190,640258.5295980,7914597.8814010,63027600.8885708
-1.3022000,-1.3022000,-1.3191773,7060.3253207,4159.6136855,33841.9533979,196.3614816,23582.4234478,587718.9018028,7268602.3561761,57890313.2877870
-1.2972000,-1.2972000,-1.3141773,6576.2559831,3867.7270279,31603.0624785,177.2579452,22019.6755307,550021.5406525,6805083.2141898,54204140.4236596
-1.2922000,-1.2922000,-1.3091773,6277.5405452,3687.6540118,30220.8771074,165.4495862,21054.9281763,526740.1762880,6518799.5602533,51927404.5456906
-1.2872000,-1.2872000,-1.3041773,6152.1339144,3612.0304495,29640.9166512,160.8433151,20650.1131465,516976.0394365,6398743.9553993,50972657.3974271
-1.2822000,-1.2822000,-1.2991773,6211.1114161,3647.5782288,29913.8758209,163.3966841,20840.6329499,521574.7040008,6455294.5836782,51422393.8136343
-1.2772000,-1.2772000,-1.2941773,6454.6447754,3794.4043492,31040.5069170,173.1211403,21627.0140819,540548.2040012,6688597.9238765,53277775.6326016
-1.2722000,-1.2722000,-1.2891773,6884.3388906,4053.4924155,33028.0398853,190.0784097,23014.3094381,574015.3632885,7100108.1616965,56550353.3736753
-1.2672000,-1.2672000,-1.2841773,7502.9227649,4426.5153725,35888.7637949,214.3720349,25011.1078224,622178.0765230,7692295.9345852,61259750.8032501
-1.2622000,-1.2622000,-1.2791773,8313.7182720,4915.5136111,39637.5888392,230.9102367,27627.8315908,685280.5465374,8468147.7983758,67429685.7857505
-1.2572000,-1.2572000,-1.2741773,9319.8913225,5522.4411800,44288.6102708,270.1070386,30874.3373681,763551.8428003,9430460.9101663,75082363.1821209
-1.2522000,-1.2522000,-1.2691773,10523.4970751,6248.5871061,49850.7282727,317.1131442,34756.8575251,857132.6926230,10580944.1423913,84231328.9951551
-1.2472000,-1.2472000,-1.2641773,11924.3432716,7093.8863657,56322.4349298,371.9687330,39274.3600163,965988.3736134,11919148.5952621,94872968.3943963
-1.2422000,-1.2422000,-1.2591773,13518.7141102,8056.1461499,63685.9635934,434.5745029,44414.4629222,1089810.9824452,13441267.7461050,106976967.5572468
-1.2372000,-1.2372000,-1.2541773,15298.0208295,9130.2274766,71901.1048838,504.6349712,50149.1161174,1227916.1752551,15138869.8220977,120476236.9186282
-1.2322000,-1.2322000,-1.2491773,17247.4725943,10307.2388277,80899.1192248,581.6023595,56430.3502328,1379141.5731175,16997650.7398873,135256998.1714656
-1.2272000,-1.2272000,-1.2441773,19344.8890574,11573.8153467,90577.3030402,664.6260920,63186.4819263,1541756.1493152,18996322.0181179,151149944.5333273
-1.2222000,-1.2222000,-1.2391773,21559.7992775,12911.5712811,100794.8723870,752.5139308,70319.2389578,1713391.6933031,21105769.8918803,167923557.2593586
-1.2172000,-1.2172000,-1.2341773,23852.9844913,14296.8211497,111370.8862667,843.7113273,77702.3093989,1891008.4185252,23288633.7842192,185280756.1665123
-1.2122000,-1.2122000,-1.2291773,26176.6181598,15700.6626687,122084.9128332,935.8020729,85181.8060355,2070906.4583328,25499448.3132479,202860030.2974867
-1.2072000,-1.2072000,-1.2241773,27969.7865955,16774.5999661,130467.5041085,998.9476741,91029.9186627,2213389.9155176,27254552.5673827,216824092.9505763
-1.2022000,-1.2022000,-1.2191773,29599.7256444,17760.6126043,137967.5171368,1065.0891664,96266.2154590,2339087.8499756,28798735.6513694,229101522.6801223
-1.1972000,-1.1972000,-1.2141773,31196.2926934,18726.4523590,145313.7882548,1129.8905985,101395.1801198,2462206.3306455,30311223.8883691,241126940.7908088
-1.1922000,-1.1922000,-1.2091773,32667.1485982,19616.2827282,152081.1480845,1189.6264379,106119.9807167,2575615.4119603,31704416.7927337,252203836.3073812
-1.1872000,-1.1872000,-1.2041773,33933.1801316,20382.2639356,157905.3353806,1241.1039752,110186.3079819,2673206.7128657,32903265.4715777,261735496.6528542
-1.1822000,-1.1822000,-1.1991773,34928.5100414,20984.5591966,162483.0410977,1281.6639034,113382.4061480,2749894.1218078,33845281.2061391,269225075.7144633
-1.1772000,-1.1772000,-1.1941773,35601.4730344,21391.9265122,165576.3824787,1309.2212156,115542.1971890,2801688.5261874,34481452.8909977,274282886.9494002
-1.1722000,-1.1722000,-1.1891773,35915.8572853,21582.4714881,167018.5940711,1322.3172539,116549.2548484,2825792.8634539,34777413.9478475,276635679.6463126
-1.1672000,-1.1672000,-1.1841773,35851.8774201,21544.2375168,166718.4855319,1320.1606761,116339.9175941,2820676.5401246,34714355.8623283,276133900.8224546
-1.1622000,-1.1622000,-1.1791773,35406.5019372,21275.4048265,164661.9363219,1302.6416592,114904.3325672,2786100.3018947,34289333.2834795,272754120.1228005
-1.1572000,-1.1572000,-1.1741773,34592.9166148,20783.9660201,160909.4248670,1270.3102598,112284.7305716,2723074.7965173,33514754.9110437,266594981.8580764
-1.1522000,-1.1522000,-1.1691773,33439.0621328,20086.8406897,155589.3085221,1224.3163826,108570.7340361,2633748.0838807,32417001.8922634,257866220.8661850
-1.1472000,-1.1472000,-1.1641773,31985.3271192,19208.4783489,148887.2266049,1166.3147596,103891.9579053,2521228.3110512,31034250.0621430,246871349.0067106
-1.1422000,-1.1422000,-1.1591773,30281.5928107,18179.0686080,141032.5263042,1098.3431298,98408.5317735,2389356.5880729,29413680.6344064,233985479.8403296
-1.1372000,-1.1372000,-1.1541773,28383.9006776,17032.5230597,132282.9562064,1022.6849239,92300.4124351,2242450.8676326,27608334.7686453,219630322.0373753
-1.1322000,-1.1322000,-1.1491773,26351.0438452,15804.4111930,122909.0076344,941.7289777,85756.4505983,2085043.8987909,25673895.2828467,204248593.4236092
-1.1272000,-1.1272000,-1.1441773,24241.3684598,14530.0237335,113179.2168949,857.8381582,78964.1286503,1921637.2074054,23665665.0677587,188279998.5784210
-1.1222000,-1.1222000,-1.1391773,22110.0205693,13242.7061299,103347.5097558,773.2366668,72100.7245065,1756489.1860243,21635964.2535699,172140535.2628285
-1.1172000,-1.1172000,-1.1341773,20006.8004163,11972.5602419,93643.3317352,689.9226947,65326.4207391,1593449.7344655,19632098.9180187,156206344.3653512
-1.1122000,-1.1122000,-1.1291773,17974.7036773,10745.5623478,84264.9300517,609.6096660,58779.6144150,1435847.5810069,17694976.6374933,140802702.0626357
-1.1072000,-1.1072000,-1.1241773,16049.1512274,9583.0983475,75375.7955140,533.6960558,52574.4333873,1286430.4380688,15858370.8073063,126198169.5827512
-1.1022000,-1.1022000,-1.1191773,14257.8452511,8501.8783974,67103.9800154,463.2611227,46800.2604690,1147353.2541622,14148775.5868278,112603438.4109966
-1.0972000,-1.0972000,-1.1141773,12621.1453694,7514.1664736,59543.8025878,399.0820701,41522.9253716,1020206.4328746,12585751.6821206,100174077.7149623
-1.0922000,-1.0922000,-1.1091773,11152.8351192,6628.2462367,52759.3496363,341.6672010,36787.1493571,906074.0917255,11182641.0934633,89016215.1755037
-1.0872000,-1.0872000,-1.1041773,9861.1443895,5849.0417307,46789.1530012,291.2994542,32619.8122126,805612.0619408,9947524.3797006,79194146.0153399
-1.0822000,-1.0822000,-1.0991773,8749.9029942,5178.8172713,41651.4731158,248.0851315,29033.6416301,719136.0550480,8884302.8811685,70738935.6671241
-1.0772000,-1.0772000,-1.0941773,7819.7192771,4617.8922474,37349.7001594,212.0034256,26030.9848738,646711.8496320,7993805.8607423,63657220.7657504
-1.0722000,-1.0722000,-1.0891773,7069.1005638,4165.3204598,33877.4910591,197.8023340,23607.3959100,588241.1030688,7274844.0213921,57939584.0451095
-1.0672000,-1.0672000,-1.0841773,6495.4553428,3819.4976154,31223.3659057,175.4504869,21754.8449944,543538.1582393,6725152.5283144,53568050.9785637
-1.0622000,-1.0622000,-1.0791773,6095.9374357,3578.6729456,29374.5808112,159.8853978,20464.4229748,512394.7768267,6342185.8364615,50522408.4171319
-1.0572000,-1.0572000,-1.0741773,5868.1085318,3441.3506832,28320.1681798,151.0102308,19728.4641989,494630.9672229,6123741.8067547,48785166.1776169
-1.0522000,-1.0522000,-1.0691773,5810.4068126,3406.5740038,28053.0875474,148.7625274,19542.0483529,490130.9486147,6068403.3233086,48345067.8320628
-1.0472000,-1.0472000,-1.0641773,5922.4163628,3474.0882500,28571.4622355,153.1242399,19903.8639578,498863.8312467,6175792.2398594,49199109.5539247
-1.0422000,-1.0422000,-1.0591773,6204.9356025,3644.3823913,29878.8934885,164.1250597,20816.4277165,520888.8698920,6446633.8910746,51353052.9769572
-1.0372000,-1.0372000,-1.0541773,6659.8444470,3918.6085440,31983.8506713,181.8386626,22285.6587191,556345.2657568,6882631.8622745,54820429.6257684
-1.0322000,-1.0322000,-1.0491773,7289.7708210,4298.3799229,34898.1405329,206.3719075,24319.8095998,605426.5689220,7486153.6617281,59620042.0480210
-1.0272000,-1.0272000,-1.0441773,8097.5591245,4785.4487736,38634.4677508,222.7918915,26927.7631676,668339.8900839,8259729.8696704,65771982.1341738
-1.0222000,-1.0222000,-1.0391773,9085.5477534,5381.2685527,43203.1198008,261.1503559,30116.7175668,745250.4808588,9205373.6474349,73292221.3794344
-1.0172000,-1.0172000,-1.0341773,10254.6710653,6086.4496356,48607.8473363,306.6588638,33889.3096551,836212.8812496,10323735.3445238,82185890.2917791
-1.0122000,-1.0122000,-1.0291773,11603.4140504,6900.1256262,54841.0703776,359.3028056,38240.2675625,941090.8220762,11613119.0898993,92439460.7317764
-1.0072000,-1.0072000,-1.0241773,13126.6655440,7819.2579933,61878.6212549,418.9247471,43152.7397050,1059469.4182012,13068404.8059281,104012176.5551867
-1.0022000,-1.0022000,-1.0191773,14814.5372829,8837.9197756,69674.3336683,485.1747317,48594.5162519,1190564.8325276,14679939.2687682,116827238.3921767
-0.9972000,-0.9972000,-1.0141773,16651.2394928,9946.6132774,78154.8943768,557.4626851,54514.4338698,1333138.3795194,16432481.7974934,130763422.9503103
-0.9922000,-0.9922000,-1.0091773,18614.1257563,11131.6900692,87215.4750279,634.9175942,60839.3250992,1485423.7221148,18304310.8374612,145647981.6383691
-0.9872000,-0.9872000,-1.0041773,20673.0362582,12374.9515334,96716.7363887,716.3588384,67471.9259200,1645077.0611776,20266612.9840634,161251784.7649971
-0.9822000,-0.9822000,-0.9991773,22790.0740373,13653.5115754,106483.8223113,800.2852989,74290.1725846,1809160.6313559,22283281.0746399,177287717.9421219
-0.9772000,-0.9772000,-0.9941773,24919.9385672,14939.9968941,116307.9132128,884.8874678,81148.2855965,1974169.0179813,24311238.1526241,193413259.2064777
-0.9722000,-0.9722000,-0.9891773,27010.9110713,16203.1420960,125950.7713397,968.0865516,87879.9427048,2136105.5076643,26301375.8346246,209237940.5903457
-0.9672000,-0.9672000,-0.9841773,29006.5351946,17408.8061722,135152.4769765,1047.6024595,94303.6800148,2290611.7864900,28200147.7347968,224336017.2588059
-0.9622000,-0.9622000,-0.9791773,30847.9674962,18521.3949440,143642.2374103,1121.0496929,100230.4387208,2433148.9948377,29951793.4634523,238264149.5051485
-0.9572000,-0.9572000,-0.9741773,32476.8915263,19505.6251725,151151.7803331,1186.0567855,105472.9165145,2559221.9623690,31501092.7713101,250583299.1578169
-0.9522000,-0.9522000,-0.9691773,33838.8080138,20328.5167703,157430.4708246,1240.4015494,109856.1225838,2664632.2228044,32796472.9970024,260883434.4994008
-0.9472000,-0.9472000,-0.9641773,34886.4456800,20961.4583209,162260.9793180,1282.1515290,113228.3174271,2745740.2012536,33793229.0523138,268809129.6474171
-0.9422000,-0.9422000,-0.9591773,35582.9966111,21382.1664874,165474.1420246,1309.7973553,115471.3888741,2799713.8634425,34456577.0841666,274083841.5195641
-0.9372000,-0.9372000,-0.9541773,35904.8785707,21576.3589363,166961.6484319,1322.3666116,116509.7109042,2824741.0051875,34764261.5983925,276530636.7604902
-0.9322000,-0.9322000,-0.9491773,35789.1272181,21506.5944130,166425.8947516,1317.9108384,116135.7671506,2815714.4081526,34653258.6514762,275647848.9026004
-0.9272000,-0.9272000,-0.9441773,35270.3182643,21193.3433294,164031.3956312,1297.4160068,114464.2368133,2775473.4344823,34158643.6345668,271714751.5402455
-0.9222000,-0.9222000,-0.9391773,34387.2587595,20659.8874759,159959.0769594,1262.2752774,111621.3587380,2707086.1133277,33318191.4435691,265031856.9175372
-0.9172000,-0.9172000,-0.9341773,33170.7183843,19924.8575065,154350.3172300,1213.7530644,107705.8462192,2612918.7918293,32160964.9913391,255830222.2237599
-0.9122000,-0.9122000,-0.9291773,31663.3340048,19014.0623502,147401.1084751,1153.5947419,102854.5419190,2496253.2414837,30727273.3412706,244430320.6681418
-0.9072000,-0.9072000,-0.9241773,29916.5653391,17958.6454776,139348.0735640,1083.9011440,97232.6546916,2361052.6992077,29065798.4661804,231219198.9005277
-0.9022000,-0.9022000,-0.9191773,27987.3297485,16793.0469170,130453.0087244,1006.9899119,91022.9667038,2211703.2174049,27230418.7424785,216625223.3719037
-0.8972000,-0.8972000,-0.9141773,25934.6184310,15552.9542116,120987.3381746,925.2562651,84414.9792706,2052753.5059119,25277013.8342514,201092678.5606336
-0.8922000,-0.8922000,-0.9091773,23816.3732657,14273.4115277,111217.7623630,841.0447920,77594.8922248,1888674.6912041,23260514.0521116,185058308.5367613
-0.8872000,-0.8872000,-0.9041773,21686.8470159,12987.2218344,101394.1221841,756.5414829,70737.1306905,1723657.0911289,21232404.1509863,168931471.0634651
-0.8822000,-0.8822000,-0.8991773,19594.5928793,11723.7305644,91740.1498102,673.6920145,63997.8875182,1561455.2278377,19238819.3956164,153078999.9966324
-0.8772000,-0.8772000,-0.8941773,17581.1468182,10508.0291143,82447.3981396,594.1488511,57510.8852435,1405285.9747541,17319294.0433275,137815254.2271726
-0.8722000,-0.8722000,-0.8891773,15680.3902558,9360.5705801,73672.2929354,519.2465662,51385.3184860,1257778.9183251,15506150.9936361,123397263.8035644
-0.8672000,-0.8672000,-0.8841773,13918.5205439,8297.1536537,65535.9755217,450.0022931,45705.7448364,1120973.3969105,13824464.6437607,110024433.0333563
-0.8622000,-0.8622000,-0.8791773,12314.5166182,7329.2063904,58126.4202340,387.1365615,40533.5640392,996353.6062961,12292491.2515744,97841960.3455545
-0.8572000,-0.8572000,-0.8741773,10880.9678794,6464.2898334,51502.2216735,331.1089941,35909.6630379,884911.6670405,10922442.7504537,86946988.7427973
-0.8522000,-0.8522000,-0.8691773,9625.1328532,5706.7406057,45697.4396841,282.1632939,31857.7994767,787228.4253119,9721478.4328372,77396488.5062512
-0.8472000,-0.8472000,-0.8641773,8550.1059948,5058.3787622,40726.9438954,240.3764708,28388.3339214,703562.6558571,8692799.9228112,69215961.2699182
-0.8422000,-0.8422000,-0.8591773,7655.9909333,4519.2192934,36591.7908723,205.7081002,25501.9847461,633940.8565154,7836753.5222413,62408202.9382759
-0.8372000,-0.8372000,-0.8541773,6941.0016896,4088.1397689,33284.2733410,192.6387985,23193.3539555,578241.5999156,7151865.8181370,56961536.2369844
-0.8322000,-0.8322000,-0.8491773,6402.4361123,3763.4703826,30792.3850668,171.6988543,21454.0449133,536270.1466743,6635759.7837495,52857093.3639483
-0.8272000,-0.8272000,-0.8441773,6037.4853946,3543.4845530,29103.5349268,157.5264823,20275.2557621,507820.5277131,6285917.0632928,50074875.9368709
-0.8222000,-0.8222000,-0.8391773,5843.8586966,3426.7774156,28207.4133346,150.0272544,19649.7809376,492723.4676411,6100266.4279265,48598433.0993884
-0.8172000,-0.8172000,-0.8341773,5820.2123237,3412.5258590,28097.9620913,149.1468957,19573.3866281,490879.3234790,6077588.2455895,48418076.9990095
-0.8122000,-0.8122000,-0.8291773,5966.3790929,3500.6274865,28774.4272520,154.8782989,20045.5459404,502275.6918009,6217730.6913050,49532601.6367629
-0.8072000,-0.8072000,-0.8241773,6283.3965310,3691.7176991,30241.4885654,167.2613661,21069.5292812,526989.5734299,6521636.3291284,51949494.1912546
-0.8022000,-0.8022000,-0.8191773,6773.3337702,3987.0648226,32508.4648562,186.3760302,22651.8495150,565174.0847343,6991178.9303090,55683637.7385719
-0.7972000,-0.7972000,-0.8141773,7438.9180159,4388.3437921,35587.5995091,212.3293603,24801.0647947,617029.7874741,7628811.4168544,60754512.4486248
-0.7922000,-0.7922000,-0.8091773,8282.9638151,4897.2903262,39491.4412135,230.0189824,27525.9496425,682760.8956714,8437028.1162372,67181920.6083014
-0.7872000,-0.7872000,-0.8041773,9307.6135321,5515.2406448,44229.3590142,269.8209971,30833.0615261,762517.0194898,9417649.4483364,74980300.0674500
-0.7822000,-0.7822000,-0.7991773,10513.4065979,6242.5673269,49803.2728535,316.7825927,34723.7596015,856321.8122003,10570945.8394931,84151759.6659497
-0.7772000,-0.7772000,-0.7941773,11898.2089341,7078.0302873,56202.7443309,370.8647956,39190.7766575,963990.9492327,11894630.7118132,94678073.9739652
-0.7722000,-0.7722000,-0.7891773,13456.0524249,8018.0730425,63399.6571257,431.8758184,44214.5044558,1085043.2843335,13382769.7822615,106512012.8938179
