# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol],UMinwaterUCD(d)[kj/mol]
-0.0650393,-0.0650393,0.0000000,26020.4210202,26020.4210202
-0.0550393,-0.0550393,0.0100000,22877.9038397,22877.9038397
-0.0450393,-0.0450393,0.0200000,19091.8699587,19091.8699587
-0.0350393,-0.0350393,0.0300000,14386.7886697,14386.7886697
-0.0250393,-0.0250393,0.0400000,10499.1840392,10499.1840392
-0.0150393,-0.0150393,0.0500000,7667.1184465,7667.1184465
-0.0050393,-0.0050393,0.0600000,5532.1596508,5532.1596508
0.0049607,0.0049607,0.0700000,3906.9203854,3906.9203854
0.0149607,0.0149607,0.0800000,2688.7367464,2688.7367464
0.0249607,0.0249607,0.0900000,1839.0942042,1814.6227495
0.0349607,0.0349607,0.1000000,1224.6042456,1200.1330785
0.0449607,0.0449607,0.1100000,800.5832720,776.1121048
0.0549607,0.0549607,0.1200000,510.7876250,486.6625150
0.0649607,0.0649607,0.1300000,273.7179894,247.9000542
0.0749607,0.0749607,0.1400000,128.2577620,103.3209059
0.0849607,0.0849607,0.1500000,40.3421759,15.7734815
0.0949607,0.0949607,0.1600000,-24.4664500,-49.7868746
0.1049607,0.1049607,0.1700000,-66.3753718,-91.0823277
0.1149607,0.1149607,0.1800000,-86.3606653,-110.5772395
0.1249607,0.1249607,0.1900000,-92.8043079,-116.5507460
0.1349607,0.1349607,0.2000000,-92.3451436,-114.3982206
0.1449607,0.1449607,0.2100000,-91.6563821,-111.5650533
0.1549607,0.1549607,0.2200000,-91.0375361,-111.9407390
0.1649607,0.1649607,0.2300000,-89.0639075,-109.4550952
0.1749607,0.1749607,0.2400000,-86.4569724,-106.7372858
0.1849607,0.1849607,0.2500000,-81.6402948,-99.8520416
0.1949607,0.1949607,0.2600000,-79.3971503,-97.7608472
0.2049607,0.2049607,0.2700000,-77.8310467,-98.2158878
0.2149607,0.2149607,0.2800000,-72.2315897,-92.5934944
0.2249607,0.2249607,0.2900000,-64.6472460,-84.7479854
0.2349607,0.2349607,0.3000000,-56.7062896,-76.5033258
0.2449607,0.2449607,0.3100000,-49.1868988,-68.6557797
0.2549607,0.2549607,0.3200000,-42.4037992,-61.5186975
0.2649607,0.2649607,0.3300000,-36.4453246,-55.1787390
0.2749607,0.2749607,0.3400000,-31.2943212,-49.6187256
0.2849607,0.2849607,0.3500000,-26.8878882,-44.7772196
0.2949607,0.2949607,0.3600000,-23.1469012,-40.5774270
0.3049607,0.3049607,0.3700000,-19.9906367,-36.9409762
0.3149607,0.3149607,0.3800000,-17.3437035,-33.7941650
0.3249607,0.3249607,0.3900000,-15.1386005,-31.0704507
0.3349607,0.3349607,0.4000000,-13.3155736,-28.7110884
0.3449607,0.3449607,0.4100000,-11.8210118,-26.6648899
0.3549607,0.3549607,0.4200000,-10.6056474,-25.1454934
0.3649607,0.3649607,0.4300000,-9.6236020,-23.9514480
0.3749607,0.3749607,0.4400000,-8.8325917,-22.8991669
0.3849607,0.3849607,0.4500000,-8.1948272,-21.9694460
0.3949607,0.3949607,0.4600000,-7.6778633,-21.1456712
0.4049607,0.4049607,0.4700000,-7.2549197,-20.4134877
0.4149607,0.4149607,0.4800000,-6.9046107,-19.7605043
0.4249607,0.4249607,0.4900000,-6.6102765,-19.1760310
0.4349607,0.4349607,0.5000000,-6.3591541,-18.6508495
0.4449607,0.4449607,0.5100000,-6.1415618,-18.1770117
0.4549607,0.4549607,0.5200000,-5.9501876,-17.7476655
0.4649607,0.4649607,0.5300000,-5.7795108,-17.3569037
0.4749607,0.4749607,0.5400000,-5.6253506,-16.9996329
0.4849607,0.4849607,0.5500000,-5.4845244,-16.6714609
0.4949607,0.4949607,0.5600000,-5.3545921,-16.3685993
0.5049607,0.5049607,0.5700000,-5.2336674,-16.0877799
0.5149607,0.5149607,0.5800000,-5.1202782,-15.8261822
0.5249607,0.5249607,0.5900000,-5.0132639,-15.5813715
0.5349607,0.5349607,0.6000000,-4.9117002,-15.3512451
0.5449607,0.5449607,0.6100000,-4.8148427,-15.1339870
0.5549607,0.5549607,0.6200000,-4.7220853,-14.9280274
0.5649607,0.5649607,0.6300000,-4.6329295,-14.7320096
0.5749607,0.5749607,0.6400000,-4.5469611,-14.5447597
0.5849607,0.5849607,0.6500000,-4.4638325,-14.3652624
0.5949607,0.5949607,0.6600000,-4.3832492,-14.1926383
0.6049607,0.6049607,0.6700000,-4.3049598,-14.0261261
0.6149607,0.6149607,0.6800000,-4.2287481,-13.8650657
0.6249607,0.6249607,0.6900000,-4.1544268,-13.7088851
0.6349607,0.6349607,0.7000000,-4.0818325,-13.5570876
0.6449607,0.6449607,0.7100000,-4.0108224,-13.4092424
0.6549607,0.6549607,0.7200000,-3.9412707,-13.2649751
0.6649607,0.6649607,0.7300000,-3.8730661,-13.1239603
0.6749607,0.6749607,0.7400000,-3.8061104,-12.9859147
0.6849607,0.6849607,0.7500000,-3.7403159,-12.8545166
0.6949607,0.6949607,0.7600000,-3.6756049,-12.7259202
0.7049607,0.7049607,0.7700000,-3.6119078,-12.5994636
0.7149607,0.7149607,0.7800000,-3.5491627,-12.4749941
0.7249607,0.7249607,0.7900000,-3.4873140,-12.3523786
0.7349607,0.7349607,0.8000000,-3.4263122,-12.2352182
0.7449607,0.7449607,0.8100000,-3.3661129,-12.1200526
0.7549607,0.7549607,0.8200000,-3.3066764,-12.0062117
0.7649607,0.7649607,0.8300000,-3.2479672,-11.8946424
0.7749607,0.7749607,0.8400000,-3.1899535,-11.7869581
0.7849607,0.7849607,0.8500000,-3.1326070,-11.6802470
0.7949607,0.7949607,0.8600000,-3.0759024,-11.5753145
0.8049607,0.8049607,0.8700000,-3.0198172,-11.4735747
0.8149607,0.8149607,0.8800000,-2.9643312,-11.3726046
0.8249607,0.8249607,0.8900000,-2.9094268,-11.2736300
0.8349607,0.8349607,0.9000000,-2.8550881,-11.1767537
0.8449607,0.8449607,0.9100000,-2.8013013,-11.0805363
0.8549607,0.8549607,0.9200000,-2.7480540,-10.9864634
0.8649607,0.8649607,0.9300000,-2.6953356,-10.8937577
0.8749607,0.8749607,0.9400000,-2.6431366,-10.8016447
0.8849607,0.8849607,0.9500000,-2.5914489,-10.7117092
0.8949607,0.8949607,0.9600000,-2.5402655,-10.6227217
0.9049607,0.9049607,0.9700000,-2.4895802,-10.5342773
0.9149607,0.9149607,0.9800000,-2.4393880,-10.4481277
0.9249607,0.9249607,0.9900000,-2.3896845,-10.3625202
0.9349607,0.9349607,1.0000000,-2.3404659,-10.2779444
0.9449607,0.9449607,1.0100000,-2.2917295,-10.1949630
0.9549607,0.9549607,1.0200000,-2.2434726,-10.1146430
0.9649607,0.9649607,1.0300000,-2.1956936,-10.0490696
0.9749607,0.9749607,1.0400000,-2.1483908,-9.9834065
