# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol],UMinwaterUCD(d)[kj/mol]
-0.1282195,-0.1282195,-0.0000000,5379.7853668,5379.7853668
-0.1182195,-0.1182195,0.0100000,4763.2834175,4763.2834175
-0.1082195,-0.1082195,0.0200000,3983.5662450,3983.5662450
-0.0982195,-0.0982195,0.0300000,3300.8740411,3300.8740411
-0.0882195,-0.0882195,0.0400000,2692.3140068,2692.3140068
-0.0782195,-0.0782195,0.0500000,2166.4402340,2166.4402340
-0.0682195,-0.0682195,0.0600000,1748.0479428,1724.1695254
-0.0582195,-0.0582195,0.0700000,1364.2875209,1340.1941025
-0.0482195,-0.0482195,0.0800000,1057.3490942,1034.1316152
-0.0382195,-0.0382195,0.0900000,777.3004926,751.4594086
-0.0282195,-0.0282195,0.1000000,517.8639300,492.0992499
-0.0182195,-0.0182195,0.1100000,318.1862103,292.3450171
-0.0082195,-0.0082195,0.1200000,190.6237814,164.7912238
0.0017805,0.0017805,0.1300000,106.6871782,80.9612355
0.0117805,0.0117805,0.1400000,50.2564511,24.7637926
0.0217805,0.0217805,0.1500000,11.3980314,-13.3259398
0.0317805,0.0317805,0.1600000,-18.0833099,-42.9617151
0.0417805,0.0417805,0.1700000,-39.7525652,-65.0995245
0.0517805,0.0517805,0.1800000,-54.3642775,-79.8056702
0.0617805,0.0617805,0.1900000,-63.7549357,-89.0535699
0.0717805,0.0717805,0.2000000,-69.3215317,-94.3219906
0.0817805,0.0817805,0.2100000,-72.0813016,-96.7259748
0.0917805,0.0917805,0.2200000,-72.8818953,-97.1052195
0.1017805,0.1017805,0.2300000,-72.4501665,-96.0878986
0.1117805,0.1117805,0.2400000,-72.0122310,-94.6805168
0.1217805,0.1217805,0.2500000,-74.2732075,-99.4353950
0.1317805,0.1317805,0.2600000,-76.7150043,-101.5334989
0.1417805,0.1417805,0.2700000,-78.1046871,-101.8027211
0.1517805,0.1517805,0.2800000,-79.0621879,-100.9181343
0.1617805,0.1617805,0.2900000,-79.6468301,-101.3025740
0.1717805,0.1717805,0.3000000,-79.3940760,-100.8690814
0.1817805,0.1817805,0.3100000,-78.3840019,-99.9281509
0.1917805,0.1917805,0.3200000,-76.9120922,-98.6796710
0.2017805,0.2017805,0.3300000,-75.2164679,-97.2521872
0.2117805,0.2117805,0.3400000,-73.4431661,-95.7281723
0.2217805,0.2217805,0.3500000,-71.6705133,-94.1603147
0.2317805,0.2317805,0.3600000,-69.9364124,-92.5820346
0.2417805,0.2417805,0.3700000,-68.2572753,-91.0142828
0.2517805,0.2517805,0.3800000,-66.6389361,-89.4699448
0.2617805,0.2617805,0.3900000,-65.0822903,-87.9566964
0.2717805,0.2717805,0.4000000,-63.5860234,-86.4788578
0.2817805,0.2817805,0.4100000,-62.1478874,-85.0385987
0.2917805,0.2917805,0.4200000,-60.7652921,-83.6367221
0.3017805,0.3017805,0.4300000,-59.4355791,-82.2731729
0.3117805,0.3117805,0.4400000,-58.1561486,-80.9473683
0.3217805,0.3217805,0.4500000,-56.9245167,-79.6584112
0.3317805,0.3317805,0.4600000,-55.7383395,-78.4052283
0.3417805,0.3417805,0.4700000,-54.5954194,-77.1866573
0.3517805,0.3517805,0.4800000,-53.4937037,-76.0015028
0.3617805,0.3617805,0.4900000,-52.4312782,-74.8485703
0.3717805,0.3717805,0.5000000,-51.4063601,-73.7266871
0.3817805,0.3817805,0.5100000,-50.4172892,-72.6347144
0.3917805,0.3917805,0.5200000,-49.4625195,-71.5715532
0.4017805,0.4017805,0.5300000,-48.5406114,-70.5361474
0.4117805,0.4117805,0.5400000,-47.6502239,-69.5274843
0.4217805,0.4217805,0.5500000,-46.7901067,-68.5445937
0.4317805,0.4317805,0.5600000,-45.9590939,-67.5865471
0.4417805,0.4417805,0.5700000,-45.1560962,-66.6524552
0.4517805,0.4517805,0.5800000,-44.3800943,-65.7414665
0.4617805,0.4617805,0.5900000,-43.6301318,-64.8527651
0.4717805,0.4717805,0.6000000,-42.9053079,-63.9855687
0.4817805,0.4817805,0.6100000,-42.2047701,-63.1391273
0.4917805,0.4917805,0.6200000,-41.5277067,-62.3127209
0.5017805,0.5017805,0.6300000,-40.8733393,-61.5056584
0.5117805,0.5117805,0.6400000,-40.2409158,-60.7172762
0.5217805,0.5217805,0.6500000,-39.6297029,-59.9469367
0.5317805,0.5317805,0.6600000,-39.0389800,-59.1940269
0.5417805,0.5417805,0.6700000,-38.4680332,-58.4579579
0.5517805,0.5517805,0.6800000,-37.9161502,-57.7381634
0.5617805,0.5617805,0.6900000,-37.3826170,-57.0340989
0.5717805,0.5717805,0.7000000,-36.8667144,-56.3452407
0.5817805,0.5817805,0.7100000,-36.3677176,-55.6710852
0.5917805,0.5917805,0.7200000,-35.8848952,-55.0111481
0.6017805,0.6017805,0.7300000,-35.4175105,-54.3683182
0.6117805,0.6117805,0.7400000,-34.9648234,-53.7526314
0.6217805,0.6217805,0.7500000,-34.5260934,-53.1491345
0.6317805,0.6317805,0.7600000,-34.1005829,-52.5574279
0.6417805,0.6417805,0.7700000,-33.6875611,-51.9771285
0.6517805,0.6517805,0.7800000,-33.2863082,-51.4078689
0.6617805,0.6617805,0.7900000,-32.8961194,-50.8492968
0.6717805,0.6717805,0.8000000,-32.5163085,-50.3010743
