# r[nm],d[nm],daligned[nm],Ucarbring(d)[kj/mol],UMincarbring(d)[kj/mol]
-0.1112976,-0.1112976,0.0000001,94713.4070776,94713.4070776
-0.1012976,-0.1012976,0.0100001,118080.1350150,118080.1350150
-0.0912976,-0.0912976,0.0200001,141858.6865054,141858.6865054
-0.0812976,-0.0812976,0.0300001,154663.6065893,154663.6065893
-0.0712976,-0.0712976,0.0400001,143499.9198155,143499.9198155
-0.0612976,-0.0612976,0.0500001,115532.3981427,115532.3981427
-0.0512976,-0.0512976,0.0600001,96423.8701221,96423.8701221
-0.0412976,-0.0412976,0.0700001,85475.0746787,85475.0746787
-0.0312976,-0.0312976,0.0800001,82315.7212780,82315.7212780
-0.0212976,-0.0212976,0.0900001,86645.2888597,86645.2888597
-0.0112976,-0.0112976,0.1000001,90538.9517153,90538.9517153
-0.0012976,-0.0012976,0.1100001,100810.9189551,100810.9189551
0.0087024,0.0087024,0.1200001,115978.9018393,115978.9018393
0.0187024,0.0187024,0.1300001,90148.4317692,90148.4317692
0.0287024,0.0287024,0.1400001,63723.2786526,63723.2786526
0.0387024,0.0387024,0.1500001,46252.1986352,46252.1986352
0.0487024,0.0487024,0.1600001,34885.1026937,34885.1026937
0.0587024,0.0587024,0.1700001,27573.8537126,27573.8537126
0.0687024,0.0687024,0.1800001,17637.0729339,17637.0729339
0.0787024,0.0787024,0.1900001,11490.9036928,11490.9036928
0.0887024,0.0887024,0.2000001,7427.4631566,7427.4631566
0.0987024,0.0987024,0.2100001,4854.0502597,4854.0502597
0.1087024,0.1087024,0.2200001,3243.7670310,3243.7670310
0.1187024,0.1187024,0.2300001,2196.7058869,2196.7058869
0.1287024,0.1287024,0.2400001,1522.6568424,1496.8155960
0.1387024,0.1387024,0.2500001,1046.3410804,1020.4998761
0.1487024,0.1487024,0.2600001,718.8139019,692.9761818
0.1587024,0.1587024,0.2700001,492.4857063,466.7011502
0.1687024,0.1687024,0.2800001,335.7552296,310.2516807
0.1787024,0.1787024,0.2900001,227.0367671,202.2902064
0.1887024,0.1887024,0.3000001,151.4021677,128.0852735
0.1987024,0.1987024,0.3100001,98.7964974,77.3770671
0.2087024,0.2087024,0.3200001,62.6044025,42.9950443
0.2187024,0.2187024,0.3300001,37.8727747,19.5229314
0.2287024,0.2287024,0.3400001,20.9736323,4.0269442
0.2387024,0.2387024,0.3500001,9.5214403,-5.8806713
0.2487024,0.2487024,0.3600001,1.8997351,-12.0280466
0.2587024,0.2587024,0.3700001,-3.0920084,-15.7633028
0.2687024,0.2687024,0.3800001,-6.3273711,-17.7471197
0.2787024,0.2787024,0.3900001,-8.4249037,-18.5711819
0.2887024,0.2887024,0.4000001,-9.8046552,-18.6464270
