# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol]
-0.4997124,-0.4997124,-0.3262905,28264.9051138,18021.0518038,115038.2078412,1645.8901980,80936.9668469,28264.9051138,28264.9051138,33319.7669026,21073.2709036
-0.4947124,-0.4947124,-0.3212905,25636.2834952,16338.1611903,104412.3653300,1486.0933070,73458.5093788,25636.2834952,25636.2834952,30221.0457410,19113.4675628
-0.4897124,-0.4897124,-0.3162905,23607.0158481,15038.9189335,96211.1918495,1362.7959786,67686.4289826,23607.0158481,23607.0158481,27828.8662975,17600.5204401
-0.4847124,-0.4847124,-0.3112905,22129.3549644,14092.7571373,90241.4724813,1273.0716219,63484.7547981,22129.3549644,22129.3549644,26086.9423106,16498.8309782
-0.4797124,-0.4797124,-0.3062905,21166.7507252,13476.2810529,86355.2417743,1214.6840942,60749.3617777,21166.7507252,21166.7507252,24952.1870817,15781.1487562
-0.4747124,-0.4747124,-0.3012905,18742.7967708,11962.9379183,76003.1707333,1093.4742301,53487.6652551,18742.7967708,18742.7967708,22094.7361044,13973.9380781
-0.4697124,-0.4697124,-0.2962905,16688.0861159,10640.8295879,67797.9101722,964.5063464,47708.3065146,16688.0861159,16688.0861159,19672.5634561,12442.0215871
-0.4647124,-0.4647124,-0.2912905,14635.7794043,9312.4825687,59756.2889976,836.1755081,42036.3862603,14635.7794043,14635.7794043,17253.2246694,10911.8973876
-0.4597124,-0.4597124,-0.2862905,12811.9510492,8144.5925678,52391.5632873,725.6951116,36852.6505725,12811.9510492,12811.9510492,15103.2250350,9552.1182250
-0.4547124,-0.4547124,-0.2812905,11338.1369350,7201.0570501,46437.7066641,636.6574264,32662.0615447,11338.1369350,11338.1369350,13365.8357692,8453.2967725
-0.4497124,-0.4497124,-0.2762905,10176.5740371,6457.5925259,41743.5066291,566.6813859,29358.1357304,10176.5740371,10176.5740371,11996.5403534,7587.2783118
-0.4447124,-0.4447124,-0.2712905,9299.9084049,5896.6026427,38199.5260608,514.0382207,26863.8035618,9299.9084049,9299.9084049,10963.0928892,6933.6687460
-0.4397124,-0.4397124,-0.2662905,8690.7897862,5506.9143822,35736.5239855,477.6236403,25130.2953515,8690.7897862,8690.7897862,10245.0402261,6479.5323669
-0.4347124,-0.4347124,-0.2612905,8341.7850040,5283.7191714,34325.1540275,456.9501313,24136.9269631,8341.7850040,8341.7850040,9833.6198465,6219.3272718
-0.4297124,-0.4297124,-0.2562905,8255.6876922,5228.7685458,33977.2551643,452.1640862,23892.0065394,8255.6876922,8255.6876922,9732.1249945,6155.1362912
-0.4247124,-0.4247124,-0.2512905,8446.2777520,5350.8584713,34748.9514867,464.0909951,24435.0147534,8446.2777520,8446.2777520,9956.7999523,6297.2332112
-0.4197124,-0.4197124,-0.2462905,8939.5618734,5666.6223386,36745.6886065,494.3105846,25840.1483714,8939.5618734,8939.5618734,10538.3024154,6665.0076609
-0.4147124,-0.4147124,-0.2412905,9264.2956262,5876.5102023,38038.4738052,516.5068453,26750.6621890,9264.2956262,9264.2956262,10921.1111638,6907.1171715
-0.4097124,-0.4097124,-0.2362905,8251.3376533,5229.1918183,33930.0624823,456.1908325,23859.6745680,8251.3376533,8251.3376533,9726.9969998,6151.8930626
-0.4047124,-0.4047124,-0.2312905,7514.6614965,4758.6240919,30940.1491969,412.5558853,21755.8171702,7514.6614965,7514.6614965,8858.5745612,5602.6544872
-0.3997124,-0.3997124,-0.2262905,6999.5319398,4429.7610750,28847.4568440,382.2634447,20283.3578143,6999.5319398,6999.5319398,8251.3198514,5218.5928866
-0.3947124,-0.3947124,-0.2212905,6669.0418617,4218.9754853,27502.7473943,363.0413905,19337.2655948,6669.0418617,6669.0418617,7861.7253234,4972.1916721
-0.3897124,-0.3897124,-0.2162905,6455.6236768,4082.1996964,26645.6363490,349.8182529,18733.7011411,6455.6236768,6455.6236768,7610.1396858,4813.0749438
-0.3847124,-0.3847124,-0.2112905,6112.2551270,3863.2591891,25247.3902463,330.5282765,17749.9985645,6112.2551270,6112.2551270,7205.3635157,4557.0720158
-0.3797124,-0.3797124,-0.2062905,5820.0766172,3677.0136114,24056.9697074,313.6182426,16912.5298579,5820.0766172,5820.0766172,6860.9321510,4339.2344938
-0.3747124,-0.3747124,-0.2012905,5568.4912913,3516.6847520,23031.4536739,299.0987038,16191.0908413,5568.4912913,5568.4912913,6564.3536066,4151.6617527
-0.3697124,-0.3697124,-0.1962905,5349.5272919,3377.1741593,22138.5450279,286.4894858,15562.9538730,5349.5272919,5349.5272919,6306.2303478,3988.4102697
-0.3647124,-0.3647124,-0.1912905,5157.1939465,3254.6509691,21353.9666226,275.4299126,15011.0352722,5157.1939465,5157.1939465,6079.5003372,3845.0136202
-0.3597124,-0.3597124,-0.1862905,4987.0330565,3146.2646792,20659.6459323,265.6518195,14522.6177638,4987.0330565,4987.0330565,5878.9080773,3718.1479358
-0.3547124,-0.3547124,-0.1812905,4835.7995460,3049.9407604,20042.4226023,256.9601123,14088.4409336,4835.7995460,4835.7995460,5700.6281468,3605.3938075
-0.3497124,-0.3497124,-0.1762905,4701.2285724,2964.2316328,19493.1055104,249.2186084,13702.0376642,4701.2285724,4701.2285724,5541.9906615,3505.0626524
-0.3447124,-0.3447124,-0.1712905,4581.8638374,2888.2068307,19005.7771976,242.3396128,13359.2446709,4581.8638374,4581.8638374,5401.2788802,3416.0687079
-0.3397124,-0.3397124,-0.1662905,4476.9348195,2821.3744957,18577.2959999,236.2764809,13057.8521782,4476.9348195,4476.9348195,5277.5844824,3337.8375017
-0.3347124,-0.3347124,-0.1612905,4386.2794731,2763.6319902,18206.9818524,231.0189581,12797.3828702,4386.2794731,4386.2794731,5170.7164423,3270.2482185
-0.3297124,-0.3297124,-0.1562905,4310.3141508,2715.2467603,17896.4928078,226.5914115,12579.0050713,4310.3141508,4310.3141508,5081.1655727,3213.6112756
-0.3247124,-0.3247124,-0.1512905,4250.0548076,2676.8700547,17649.9085962,223.0542035,12405.5916515,4250.0548076,4250.0548076,5010.1295208,3168.6841316
-0.3197124,-0.3197124,-0.1462905,4207.1937474,2649.5862323,17474.0383689,220.3964833,12281.9367252,4207.1937474,4207.1937474,4959.6032399,3136.7285058
-0.3147124,-0.3147124,-0.1412905,3901.8179060,2455.8379429,16219.2139474,203.7448389,11399.5579971,3901.8179060,3901.8179060,4599.6143487,2909.0515401
-0.3097124,-0.3097124,-0.1362905,3630.9766986,2282.7536990,15119.7807142,187.4861611,10625.9801812,3630.9766986,3630.9766986,4280.3362240,2707.1223238
-0.3047124,-0.3047124,-0.1312905,3480.9288103,2186.8456590,14510.4115489,178.3949420,10197.2439944,3480.9288103,3480.9288103,4103.4539510,2595.2521517
-0.2997124,-0.2997124,-0.1262905,3443.3098548,2162.7557960,14357.2876604,175.9595810,10089.5493379,3443.3098548,3443.3098548,4059.1072665,2567.2048458
-0.2947124,-0.2947124,-0.1212905,3518.0185089,2210.4150548,14660.0184023,180.1399296,10302.6214681,3518.0185089,3518.0185089,4147.1767269,2622.9048632
-0.2897124,-0.2897124,-0.1162905,3521.7895191,2212.4647739,14677.5896121,179.7409126,10314.9576822,3521.7895191,3521.7895191,4151.6221400,2625.7163893
-0.2847124,-0.2847124,-0.1112905,3518.4402677,2210.1621051,14666.0506276,179.4175176,10306.7564499,3518.4402677,3518.4402677,4147.6739126,2623.2193111
-0.2797124,-0.2797124,-0.1062905,3718.5891771,2337.8767256,15480.2667545,191.1756639,10879.6009020,3718.5891771,3718.5891771,4383.6172132,2772.4429568
-0.2747124,-0.2747124,-0.1012905,4078.9440868,2569.0640689,16922.3247599,212.0481838,11895.3453234,4078.9440868,4078.9440868,4808.4175635,3041.1102884
-0.2697124,-0.2697124,-0.0962905,3985.9571072,2509.5832412,16545.8006572,206.8131663,11630.3734489,3985.9571072,3985.9571072,4698.8009038,2971.7826255
-0.2647124,-0.2647124,-0.0912905,4084.4928181,2572.4606809,16946.4244162,212.5793784,11912.2482342,4084.4928181,4084.4928181,4814.9586233,3045.2472178
-0.2597124,-0.2597124,-0.0862905,4375.1742009,2758.0906779,18126.7792674,229.7504667,12742.7849430,4375.1742009,4375.1742009,5157.6251166,3261.9685372
-0.2547124,-0.2547124,-0.0812905,4874.6490166,3077.1242397,20154.2898804,258.9763618,14169.4307870,4874.6490166,4874.6490166,5746.4254103,3634.3585401
-0.2497124,-0.2497124,-0.0762905,4634.5156654,2914.9353459,19296.8553490,238.0149329,13561.2472361,4634.5156654,4634.5156654,5463.3468980,3455.3239691
-0.2447124,-0.2447124,-0.0712905,4291.5511347,2696.3179759,17900.1063155,218.2455747,12578.5849048,4291.5511347,4291.5511347,5059.0470014,3199.6222628
-0.2397124,-0.2397124,-0.0662905,4064.6391135,2551.7487482,16975.2861832,205.2583738,11927.9634640,4064.6391135,4064.6391135,4791.5543060,3030.4450279
-0.2347124,-0.2347124,-0.0612905,3969.7750581,2491.4435506,16587.3695329,200.0038786,11655.0992280,3969.7750581,3969.7750581,4679.7248765,2959.7178865
-0.2297124,-0.2297124,-0.0562905,4031.2112028,2530.9032720,16834.7309113,203.9346561,11829.2142034,4031.2112028,4031.2112028,4752.1481877,3005.5224104
-0.2247124,-0.2247124,-0.0512905,4284.8235423,2693.0692500,17862.7647097,219.2107719,12552.6211670,4284.8235423,4284.8235423,5051.1162544,3194.6064180
-0.2197124,-0.2197124,-0.0462905,4783.0543251,3011.4877822,19883.8723565,249.0015200,13974.7900128,4783.0543251,4783.0543251,5638.4500339,3566.0689160
-0.2147124,-0.2147124,-0.0412905,5292.4086258,3338.5820559,21932.9805700,281.1997709,15417.2709926,5292.4086258,5292.4086258,6238.8966478,3945.8246987
-0.2097124,-0.2097124,-0.0362905,5215.9669852,3288.3188966,21632.2950806,273.1742230,15205.5492342,5215.9669852,5215.9669852,6148.7842757,3888.8326305
-0.2047124,-0.2047124,-0.0312905,5034.1055242,3171.6145918,20900.7545125,262.3902878,14690.5427571,5034.1055242,5034.1055242,5934.3989288,3753.2434318
-0.1997124,-0.1997124,-0.0262905,5080.4864477,3200.7150184,21095.5124222,265.2030689,14827.3281677,5080.4864477,5080.4864477,5989.0745611,3787.8233379
-0.1947124,-0.1947124,-0.0212905,5366.8583518,3383.1211425,22264.3432682,281.7446523,15649.5171696,5366.8583518,5366.8583518,6326.6608736,4001.3316688
-0.1897124,-0.1897124,-0.0162905,4807.9568906,3035.3979345,19891.1410625,258.5842253,13983.4466931,4807.9568906,4807.9568906,5667.8061444,3584.6353505
-0.1847124,-0.1847124,-0.0112905,4249.7912410,2679.1514885,17623.8374841,226.0199951,12388.0802435,4249.7912410,4249.7912410,5009.8188182,3168.4876261
-0.1797124,-0.1797124,-0.0062905,3869.2083092,2436.4940084,16075.4228348,204.1251197,11298.6329144,3869.2083092,3869.2083092,4561.1728905,2884.7390272
-0.1747124,-0.1747124,-0.0012905,3612.4036353,2272.9863503,15028.3096072,189.6359138,10561.9703572,3612.4036353,3612.4036353,4258.4415763,2693.2749328
-0.1697124,-0.1697124,0.0037095,3440.9348929,2164.0280880,14326.9784125,180.2276569,10068.6425537,3440.9348929,3440.9348929,4056.3075693,2565.4341618
-0.1647124,-0.1647124,0.0087095,3326.9131023,2091.7769437,13858.5556759,174.2196012,9739.2139616,3326.9131023,3326.9131023,3921.8942582,2480.4237197
-0.1597124,-0.1597124,0.0137095,3249.8367488,2043.1207260,13540.0269046,170.3808606,9515.2639089,3249.8367488,3249.8367488,3831.0336619,2422.9584329
-0.1547124,-0.1547124,0.0187095,3194.4976926,2008.3358939,13309.7788184,167.6988490,9353.4337323,3194.4976926,3194.4976926,3765.7978351,2381.6996734
-0.1497124,-0.1497124,0.0237095,2883.1484218,1833.2122698,11923.9213445,154.0780581,8383.7032865,2883.1484218,2883.1484218,3398.7672335,2149.5691389
-0.1447124,-0.1447124,0.0287095,2561.5880872,1627.6605605,10624.8725169,135.4573763,7469.2665902,2561.5880872,2561.5880872,3019.6994337,1909.8256119
-0.1397124,-0.1397124,0.0337095,2281.0560404,1448.4652873,9490.1956831,119.3441846,6670.5839046,2281.0560404,2281.0560404,2688.9973715,1716.3123626
-0.1347124,-0.1347124,0.0387095,2035.8136075,1291.9360708,8496.9331494,105.4017542,5971.4870466,2035.8136075,2035.8136075,2399.8960755,1533.4686486
-0.1297124,-0.1297124,0.0437095,1836.5511531,1154.8894858,7625.2760581,93.3204624,5358.0255271,1836.5511531,1836.5511531,2146.5592932,1373.2443992
-0.1247124,-0.1247124,0.0487095,1647.7182508,1034.5814812,6858.1461450,82.8336847,4818.1719498,1647.7182508,1647.7182508,1923.9558752,1232.4576360
-0.1197124,-0.1197124,0.0537095,1481.2837463,928.6509132,6180.8460375,73.7122446,4341.5756903,1481.2837463,1481.2837463,1743.3975225,1108.3702072
-0.1147124,-0.1147124,0.0587095,1334.0952959,835.0712934,5580.7603387,65.7596482,3919.3523503,1334.0952959,1334.0952959,1569.8860659,998.6319266
-0.1097124,-0.1097124,0.0637095,1203.4558740,752.1088302,5047.0955659,58.8079438,3543.9005839,1203.4558740,1203.4558740,1415.8832461,901.2319912
-0.1047124,-0.1047124,0.0687095,1087.0662195,678.2854511,4570.6507854,52.7140769,3208.7405503,1087.0662195,1087.0662195,1278.6786052,814.4561571
-0.0997124,-0.0997124,0.0737095,982.9737015,612.3458935,4143.6132909,47.3566440,2908.3700106,982.9737015,982.9737015,1155.9703058,736.8486143
-0.0947124,-0.0947124,0.0787095,889.5264954,553.2282232,3759.3753692,42.6328940,2638.1352825,889.5264954,889.5264954,1045.8111133,667.1778236
-0.0897124,-0.0897124,0.0837095,805.3323769,500.0373335,3412.3693974,38.4553880,2394.1151109,805.3323769,805.3323769,946.5598195,604.4057938
-0.0847124,-0.0847124,0.0887095,729.2216484,452.0211101,3097.9193674,34.7464904,2173.0161114,729.2216484,729.2216484,856.8375394,547.6604414
-0.0797124,-0.0797124,0.0937095,660.2138652,408.5490475,2812.1075282,31.4284893,1972.0788641,660.2138652,660.2138652,775.4884869,496.2107831
-0.0747124,-0.0747124,0.0987095,597.4881247,369.0931599,2551.6552302,28.4135747,1804.6351106,597.4881247,597.4881247,701.5449500,449.4447842
-0.0697124,-0.0697124,0.1037095,540.3567403,333.2110729,2313.8172848,25.6109407,1637.4689728,540.3567403,540.3567403,634.1962573,406.8497308
-0.0647124,-0.0647124,0.1087095,488.2421250,300.5304434,2096.2892395,22.9614338,1484.5982614,488.2421250,488.2421250,572.7615472,367.9946224
-0.0597124,-0.0597124,0.1137095,440.3791053,270.4016541,1897.1269659,20.4659163,1344.1159895,440.3791053,440.3791053,516.4733928,332.0562224
-0.0547124,-0.0547124,0.1187095,384.4416765,236.6169692,1662.2052135,18.1659030,1169.1867576,384.4416765,384.4416765,450.4092617,290.5615672
-0.0497124,-0.0497124,0.1237095,331.5605416,203.5129914,1442.5054600,16.1005413,1014.7474600,331.5605416,331.5605416,388.0592749,251.1779641
-0.0447124,-0.0447124,0.1287095,286.0772752,174.9938653,1252.8163904,14.2837569,881.4311211,286.0772752,286.0772752,334.4417592,217.2682719
-0.0397124,-0.0397124,0.1337095,246.9489305,150.5239176,1088.8961729,12.7037669,766.2506949,246.9489305,246.9489305,288.3157463,188.0956770
-0.0347124,-0.0347124,0.1387095,213.2659358,129.5235303,947.0950373,11.3287844,666.6361323,213.2659358,213.2659358,248.6089250,162.9828856
-0.0297124,-0.0297124,0.1437095,184.2484290,111.4926471,824.2818838,10.1138595,580.3826865,184.2484290,184.2484290,214.4019619,141.3485040
-0.0247124,-0.0247124,0.1487095,159.2293989,96.0035488,717.7767610,9.0130486,505.6033525,159.2293989,159.2293989,184.9085585,122.6952379
-0.0197124,-0.0197124,0.1537095,137.6393697,82.6912087,625.2897517,7.9945116,440.6858208,137.6393697,137.6393697,159.4573943,106.5985075
-0.0147124,-0.0147124,0.1587095,118.9927253,71.2445092,544.8663968,7.0466259,384.2540367,118.9927253,118.9927253,137.4760064,92.6962548
-0.0097124,-0.0097124,0.1637095,102.8756373,61.3984566,474.8395038,6.1709705,335.1342570,102.8756373,102.8756373,118.4765578,80.6799407
-0.0047124,-0.0047124,0.1687095,88.9355057,52.9271135,413.7869962,5.3718167,292.3253616,88.9355057,88.9355057,102.0433927,70.2866035
0.0002876,0.0002876,0.1737095,76.8717165,45.6355879,360.4953433,4.6506593,254.9730963,76.8717165,76.8717165,87.8222269,61.2911202
0.0052876,0.0052876,0.1787095,66.4265645,39.3477533,313.9280531,4.0059520,222.3478812,66.4265645,66.4265645,75.5104813,53.4953451
0.0102876,0.0102876,0.1837095,57.3717527,33.8934513,273.1986860,3.4345071,193.8258026,57.3717527,57.3717527,64.8458165,46.7119712
0.0152876,0.0152876,0.1887095,49.4877711,29.1133531,237.5478575,2.9318973,168.8722749,49.4877711,49.4877711,55.5859341,40.7575079
0.0202876,0.0202876,0.1937095,42.5582420,24.8854296,206.3234022,2.4915441,147.0244432,42.5582420,42.5582420,47.4875547,35.4761546
0.0252876,0.0252876,0.1987095,36.4091808,21.1374154,178.9534688,2.1041203,127.8445925,36.4091808,36.4091808,40.3276554,30.7714235
0.0302876,0.0302876,0.2037095,30.9492259,17.8257049,154.8318979,1.7587310,110.8154526,30.9492259,30.9492259,33.9671306,26.5953533
0.0352876,0.0352876,0.2087095,26.1407852,14.9128124,133.1094414,1.4452189,95.4217063,26.1407852,26.1407852,28.3561406,22.9109665
0.0402876,0.0402876,0.2137095,21.9445185,12.3639958,113.2726375,1.1556438,81.5487105,21.9445185,21.9445185,23.4642239,19.6758239
0.0452876,0.0452876,0.2187095,18.3031996,10.1496312,95.6499150,0.8842282,69.3387834,18.3031996,18.3031996,19.2356827,16.8470534
0.0502876,0.0502876,0.2237095,15.1542749,8.2427947,80.4161801,0.6269852,58.7890561,15.1542749,15.1542749,15.5963367,14.3862868
0.0552876,0.0552876,0.2287095,12.4408473,6.6150391,67.3890822,0.3817862,49.7462200,12.4408473,12.4408473,12.4725006,12.2583289
0.0602876,0.0602876,0.2337095,10.1132671,5.2346047,56.2812021,0.1482189,42.0083954,10.1132671,10.1132671,9.7998603,10.4281754
0.0652876,0.0652876,0.2387095,8.1264361,4.0673897,46.8088658,-0.0729088,35.3774870,8.1264361,8.1264361,7.5231185,8.8597636
0.0702876,0.0702876,0.2437095,6.4374233,3.0790968,38.7181431,-0.2801024,29.6786987,6.4374233,6.4374233,5.5927920,7.5166125
0.0752876,0.0752876,0.2487095,5.0046859,2.2370771,31.7893009,-0.4718807,24.7668222,5.0046859,5.0046859,3.9627416,6.3632699
0.0802876,0.0802876,0.2537095,3.7885020,1.5114036,25.8376485,-0.6475561,20.5256647,3.7885020,3.7885020,2.5892309,5.3665637
0.0852876,0.0852876,0.2587095,2.7517569,0.8755672,20.7130924,-0.8075664,16.8630354,2.7517569,2.7517569,1.4310844,4.4963380
0.0902876,0.0902876,0.2637095,1.8605122,0.3072195,16.2966637,-0.9531773,13.7039416,1.8605122,1.8605122,0.4501673,3.7259144
0.0952876,0.0952876,0.2687095,1.0843897,-0.2108996,12.4938294,-1.0860945,10.9844920,1.0843897,1.0843897,-0.3882494,3.0325875
0.1002876,0.1002876,0.2737095,0.3970519,-0.6899977,9.2268319,-1.2084964,8.6478042,0.3970519,0.3970519,-1.1151340,2.3983769
0.1052876,0.1052876,0.2787095,-0.2229445,-1.1349867,6.4284750,-1.3231991,6.6419634,-0.2229445,-0.2229445,-1.7570589,1.8109893
0.1102876,0.1102876,0.2837095,-0.7908820,-1.5457455,4.0383425,-1.4333814,4.9192825,-0.7908820,-0.7908820,-2.3350283,1.2642665
0.1152876,0.1152876,0.2887095,-1.3149605,-1.9196082,2.0010911,-1.5420392,3.4359965,-1.3149605,-1.3149605,-2.8629708,0.7572576
0.1202876,0.1202876,0.2937095,-1.7969345,-2.2539580,0.2657998,-1.6517266,2.1519968,-1.7969345,-1.7969345,-3.3470730,0.2919735
0.1252876,0.1252876,0.2987095,-2.2345839,-2.5479735,-1.2144775,-1.7643928,1.0307612,-2.2345839,-2.2345839,-3.7871854,-0.1292039
0.1302876,0.1302876,0.3037095,-2.6249066,-2.8032166,-2.4831267,-1.8808316,0.0399369,-2.6249066,-2.6249066,-4.1800514,-0.5054263
0.1352876,0.1352876,0.3087095,-2.9665969,-3.0233069,-3.5799006,-2.0001605,-0.8470816,-2.9665969,-2.9665969,-4.5227600,-0.8381383
0.1402876,0.1402876,0.3137095,-3.2610992,-3.2131537,-4.5397137,-2.1199416,-1.6490895,-3.2610992,-3.2610992,-4.8149588,-1.1308697
0.1452876,0.1452876,0.3187095,-3.5124029,-3.3781485,-5.3902197,-2.2366603,-2.3760920,-3.5124029,-3.5124029,-5.0594173,-1.3885325
0.1502876,0.1502876,0.3237095,-3.7261763,-3.5235677,-6.1494352,-2.3460953,-3.0307692,-3.7261763,-3.7261763,-5.2613970,-1.6166499
0.1552876,0.1552876,0.3287095,-3.9087952,-3.6542751,-6.8255342,-2.4438093,-3.6120087,-3.9087952,-3.9087952,-5.4275479,-1.8207719
0.1602876,0.1602876,0.3337095,-4.0665963,-3.7746100,-7.4197124,-2.5260653,-4.1186907,-4.0665963,-4.0665963,-5.5648707,-2.0061423
0.1652876,0.1652876,0.3387095,-4.2054583,-3.8882833,-7.9306914,-2.5908678,-4.5521439,-4.2054583,-4.2054583,-5.6800145,-2.1775201
0.1702876,0.1702876,0.3437095,-4.3306254,-3.9982624,-8.3585592,-2.6385773,-4.9168706,-4.3306254,-4.3306254,-5.7789458,-2.3390288
0.1752876,0.1752876,0.3487095,-4.4465953,-4.1067208,-8.7066980,-2.6718021,-5.2200280,-4.4465953,-4.4465953,-5.8668379,-2.4940194
0.1802876,0.1802876,0.3537095,-4.5570013,-4.2149968,-8.9819309,-2.6945360,-5.4703591,-4.5570013,-4.5570013,-5.9479896,-2.6450021
0.1852876,0.1852876,0.3587095,-4.6645404,-4.3234201,-9.1936201,-2.7107686,-5.6771092,-4.6645404,-4.6645404,-6.0257349,-2.7936100
0.1902876,0.1902876,0.3637095,-4.7709548,-4.4310278,-9.3524108,-2.7232151,-5.8492161,-4.7709548,-4.7709548,-6.1024089,-2.9404835
0.1952876,0.1952876,0.3687095,-4.8769482,-4.5354347,-9.4690716,-2.7327526,-5.9948467,-4.8769482,-4.8769482,-6.1793337,-3.0850609
0.2002876,0.2002876,0.3737095,-4.9819748,-4.6331173,-9.5536674,-2.7384724,-6.1211767,-4.9819748,-4.9819748,-6.2566864,-3.2254723
0.2052876,0.2052876,0.3787095,-5.0840832,-4.7201118,-9.6151107,-2.7380947,-6.2342551,-5.0840832,-5.0840832,-6.3332595,-3.3587686
0.2102876,0.2102876,0.3837095,-5.1801025,-4.7928783,-9.6609683,-2.7287560,-6.3388870,-5.1801025,-5.1801025,-6.4063932,-3.4815178
0.2152876,0.2152876,0.3887095,-5.2662502,-4.8490296,-9.6973594,-2.7079717,-6.4385634,-5.2662502,-5.2662502,-6.4723456,-3.5905626
0.2202876,0.2202876,0.3937095,-5.3389565,-4.8877436,-9.7288848,-2.6743543,-6.5354328,-5.3389565,-5.3389565,-6.5270636,-3.6836717
0.2252876,0.2252876,0.3987095,-5.3956026,-4.9098439,-9.7586131,-2.6278510,-6.6302405,-5.3956026,-5.3956026,-6.5670574,-3.7599173
0.2302876,0.2302876,0.4037095,-5.4349739,-4.9175850,-9.7880788,-2.5695622,-6.7222509,-5.4349739,-5.4349739,-6.5900798,-3.8197646
0.2352876,0.2352876,0.4087095,-5.4573971,-4.9141206,-9.8172244,-2.5013492,-6.8093347,-5.4573971,-5.4573971,-6.5954733,-3.8649112
0.2402876,0.2402876,0.4137095,-5.4646096,-4.9026734,-9.8443797,-2.4254205,-6.8883861,-5.4646096,-5.4646096,-6.5842044,-3.8978830
0.2452876,0.2452876,0.4187095,-5.4593652,-4.8856045,-9.8665112,-2.3440049,-6.9560108,-5.4593652,-5.4593652,-6.5586320,-3.9213944
0.2502876,0.2502876,0.4237095,-5.4447546,-4.8637302,-9.8798401,-2.2591427,-7.0092569,-5.4447546,-5.4447546,-6.5219783,-3.9376033
0.2552876,0.2552876,0.4287095,-5.4233466,-4.8362091,-9.8806644,-2.1725810,-7.0461639,-5.4233466,-5.4233466,-6.4774958,-3.9475167
