# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol]
-1.3698333,-1.3698333,-1.3539364,9208.8220389,5794.7504105,38299.4743785,455.4038910,26917.6673237,9208.8220389,9208.8220389,10855.7167465,6865.7581105,9208.8220389,5794.7504105,38299.4743785,443.2734511,26917.6673237,9208.8220389,9208.8220389,10855.7167465,6865.7581105
-1.3648333,-1.3648333,-1.3489364,8587.9292600,5398.8767644,35772.2543657,418.4452561,25139.6160555,8587.9292600,8587.9292600,10123.7842464,6402.8433518,8587.9292600,5398.8767644,35772.2543657,407.4179235,25139.6160555,8587.9292600,8587.9292600,10123.7842464,6402.8433518
-1.3598333,-1.3598333,-1.3439364,7943.7013809,4991.2468387,33116.7995590,387.6855442,23272.4967165,7943.7013809,7943.7013809,9364.3434248,5922.5308029,7943.7013809,4991.2468387,33116.7995590,373.8187112,23272.4967165,7943.7013809,7943.7013809,9364.3434248,5922.5308029
-1.3548333,-1.3548333,-1.3389364,7040.6908690,4415.3060431,29443.3243630,335.3436907,20687.9149680,7040.6908690,7040.6908690,8299.8395942,5249.2794663,7040.6908690,4415.3060431,29443.3243630,321.4493273,20687.9149680,7040.6908690,7040.6908690,8299.8395942,5249.2794663
-1.3498333,-1.3498333,-1.3339364,6061.9797035,3794.9855345,25420.3306740,283.0451663,17858.8609549,6061.9797035,6061.9797035,7146.0968956,4519.5885141,6061.9797035,3794.9855345,25420.3306740,269.1944223,17858.8609549,6061.9797035,6061.9797035,7146.0968956,4519.5885141
-1.3448333,-1.3448333,-1.3289364,5107.1535499,3189.5989254,21497.6972991,227.6247188,15100.3075640,5107.1535499,5107.1535499,6020.5107760,3807.7053459,5107.1535499,3189.5989254,21497.6972991,217.9784172,15100.3075640,5107.1535499,5107.1535499,6020.5107760,3807.7053459
-1.3398333,-1.3398333,-1.3239364,4137.8698801,2573.9058143,17527.8127289,173.3472772,12308.1081417,4137.8698801,4137.8698801,4877.8815751,3085.0431868,4137.8698801,2573.9058143,17527.8127289,164.6069896,12308.1081417,4137.8698801,4137.8698801,4877.8815751,3085.0431868
-1.3348333,-1.3348333,-1.3189364,3326.2779814,2056.9918103,14218.5627489,130.9496327,9980.0537754,3326.2779814,3326.2779814,3921.1455531,2479.9501969,3326.2779814,2056.9918103,14218.5627489,118.4343317,9980.0537754,3326.2779814,3326.2779814,3921.1455531,2479.9501969
-1.3298333,-1.3298333,-1.3139364,2740.4550788,1698.0835431,11826.7059051,98.8948937,8297.4945419,2740.4550788,2740.4550788,3230.5547839,2043.1822446,2740.4550788,1684.1712915,11826.7059051,85.4040255,8297.4945419,2740.4550788,2740.4550788,3230.5547839,2043.1822446
-1.3248333,-1.3248333,-1.3089364,2317.4349096,1429.0972760,10097.1512189,75.5612399,7080.9169744,2317.4349096,2317.4349096,2731.8821941,1741.7062582,2317.4349096,1415.1850244,10097.1512189,61.8136545,7080.9169744,2317.4349096,2317.4349096,2731.8821941,1727.7940065
-1.3198333,-1.3198333,-1.3039364,2012.7106882,1235.4992280,8849.4782230,58.8453506,6203.3589255,2012.7106882,2012.7106882,2372.6614578,1514.5151163,2012.7106882,1221.5869764,8849.4782230,45.0133152,6203.3589255,2012.7106882,2012.7106882,2372.6614578,1500.6028646
-1.3148333,-1.3148333,-1.2989364,1808.6464891,1097.1335333,7955.7145155,46.9995126,5574.7689246,1808.6464891,1808.6464891,2115.7023597,1351.9999132,1794.7342375,1083.2212816,7955.7145155,33.1336682,5574.7689246,1794.7342375,1794.7342375,2115.7023597,1338.0876615
-1.3098333,-1.3098333,-1.2939364,1655.0993857,999.7466705,7325.2684470,38.7401222,5131.4015954,1655.0993857,1655.0993857,1934.6950761,1237.5208553,1641.1871341,985.8344189,7325.2684470,24.8586559,5131.4015954,1641.1871341,1641.1871341,1934.6950761,1223.6086037
-1.3048333,-1.3048333,-1.2889364,1550.3639010,933.3681696,6894.7074903,33.1609799,4828.6236146,1550.3639010,1550.3639010,1825.1410710,1159.4339403,1536.4516493,919.4559179,6894.7074903,19.2716072,4828.6236146,1536.4516493,1536.4516493,1811.2288227,1145.5216887
-1.2998333,-1.2998333,-1.2839364,1483.8200842,891.2204210,6620.8740525,29.6452646,4636.0686349,1483.8200842,1483.8200842,1746.6966410,1109.8213245,1469.9078325,877.3081694,6620.8740525,15.7517819,4636.0686349,1469.9078325,1469.9078325,1732.7843894,1095.9090729
-1.2948333,-1.2948333,-1.2789364,1448.7257887,869.0017683,6476.3569567,27.8018358,4534.4501571,1448.7257887,1448.7257887,1705.3261237,1083.6563120,1434.8135370,855.0895167,6476.3569567,13.9064310,4534.4501571,1434.8135370,1434.8135370,1691.4138721,1069.7440603
-1.2898333,-1.2898333,-1.2739364,1441.5242544,864.4433274,6446.6912368,27.4246244,4513.5907874,1441.5242544,1441.5242544,1696.8366757,1078.2871136,1427.6120028,850.5310757,6446.6912368,13.5288445,4513.5907874,1427.6120028,1427.6120028,1682.9244241,1064.3748620
-1.2848333,-1.2848333,-1.2689364,1461.4853329,877.0793695,6528.9070438,28.4713571,4571.4009865,1461.4853329,1461.4853329,1720.3675695,1093.1693576,1447.5730812,863.1671179,6528.9070438,14.5766328,4571.4009865,1447.5730812,1447.5730812,1706.4553179,1079.2571059
-1.2798333,-1.2798333,-1.2639364,1510.6324280,908.2005654,6731.2341381,31.0592085,4713.6710975,1510.6324280,1510.6324280,1778.3040724,1129.8116193,1496.7201764,894.2883137,6731.2341381,17.1673052,4713.6710975,1496.7201764,1496.7201764,1764.3918207,1115.8993677
-1.2748333,-1.2748333,-1.2589364,1593.9454608,960.9838792,7073.9228239,35.4768675,4954.6491019,1593.9454608,1593.9454608,1862.6044565,1191.9267441,1580.0332091,947.0716276,7073.9228239,21.5905539,4954.6491019,1580.0332091,1580.0332091,1862.6044565,1178.0144925
-1.2698333,-1.2698333,-1.2539364,1719.8668407,1040.8164019,7591.2902940,42.2144277,5318.4808019,1719.8668407,1719.8668407,2011.0454652,1285.8090813,1705.9545890,1026.9041502,7591.2902940,28.3388936,5318.4808019,1705.9545890,1705.9545890,2011.0454652,1271.8968296
-1.2648333,-1.2648333,-1.2489364,1887.2661973,1155.8566859,8335.2669751,52.0142842,5841.7056921,1887.2661973,1887.2661973,2224.7826244,1420.9883300,1887.2661973,1141.9444343,8335.2669751,38.1608247,5841.7056921,1887.2661973,1887.2661973,2224.7826244,1407.0760784
-1.2598333,-1.2598333,-1.2439364,2142.4574898,1317.9105323,9380.9278252,65.9465907,6577.1498537,2142.4574898,2142.4574898,2525.6120220,1611.2495468,2142.4574898,1303.9982806,9380.9278252,52.1438802,6577.1498537,2142.4574898,2142.4574898,2525.6120220,1597.3372951
-1.2548333,-1.2548333,-1.2389364,2497.7769767,1543.7444070,10834.7847574,85.5040304,7599.7621732,2497.7769767,2497.7769767,2944.4764206,1862.2504011,2497.7769767,1529.8321554,10834.7847574,71.8393504,7599.7621732,2497.7769767,2497.7769767,2944.4764206,1862.2504011
-1.2498333,-1.2498333,-1.2339364,2990.2645702,1856.7824274,12847.0410716,112.6450122,9015.2391282,2990.2645702,2990.2645702,3525.0399057,2229.4309890,2990.2645702,1843.1148514,12847.0410716,99.4469467,9015.2391282,2990.2645702,2990.2645702,3525.0399057,2229.4309890
-1.2448333,-1.2448333,-1.2289364,3672.2206132,2277.2794742,15629.6476633,149.3905078,10972.7330642,3672.2206132,3672.2206132,4328.9561509,2737.8722656,3672.2206132,2277.2794742,15629.6476633,138.0874122,10972.7330642,3672.2206132,3672.2206132,4328.9561509,2737.8722656
-1.2398333,-1.2398333,-1.2239364,4574.1974637,2850.1632250,19324.4586100,197.1219144,13571.4402914,4574.1974637,4574.1974637,5392.2414614,3410.3529424,4574.1974637,2850.1632250,19324.4586100,187.5030390,13571.4402914,4574.1974637,4574.1974637,5392.2414614,3410.3529424
-1.2348333,-1.2348333,-1.2189364,5562.7107655,3476.7152130,23387.5442555,253.5450332,16428.6946705,5562.7107655,5562.7107655,6557.5392985,4147.3520059,5562.7107655,3476.7152130,23387.5442555,240.4287897,16428.6946705,5562.7107655,5562.7107655,6557.5392985,4147.3520059
-1.2298333,-1.2298333,-1.2139364,6582.0723230,4126.6508133,27536.6184643,312.0887451,19347.8190618,6582.0723230,6582.0723230,7759.2022565,4907.3503913,6582.0723230,4126.6508133,27536.6184643,299.2988434,19347.8190618,6582.0723230,6582.0723230,7759.2022565,4907.3503913
-1.2248333,-1.2248333,-1.2089364,7418.3068711,4656.1010364,30979.9977654,357.2043249,21769.0688095,7418.3068711,7418.3068711,8744.9879899,5530.8160318,7418.3068711,4656.1010364,30979.9977654,343.2925570,21769.0688095,7418.3068711,7418.3068711,8744.9879899,5530.8160318
-1.2198333,-1.2198333,-1.2039364,8349.9836990,5247.1767852,34803.6251772,405.6257301,24458.1313037,8349.9836990,8349.9836990,9843.2847862,6225.4399164,8349.9836990,5247.1767852,34803.6251772,393.6898935,24458.1313037,8349.9836990,8349.9836990,9843.2847862,6225.4399164
-1.2148333,-1.2148333,-1.1989364,8849.3013286,5565.3521957,36837.9514494,433.4144433,25889.3344560,8849.3013286,8849.3013286,10431.8997828,6597.7127273,8849.3013286,5565.3521957,36837.9514494,422.3129358,25889.3344560,8849.3013286,8849.3013286,10431.8997828,6597.7127273
-1.2098333,-1.2098333,-1.1939364,9379.1057881,5901.5785502,39011.1432942,465.0003572,27417.7256823,9379.1057881,9379.1057881,11056.4538375,6992.7153942,9379.1057881,5901.5785502,39011.1432942,451.0953061,27417.7256823,9379.1057881,9379.1057881,11056.4538375,6992.7153942
-1.2048333,-1.2048333,-1.1889364,9422.6965847,5929.2556421,39189.8051230,467.3908976,27543.3822376,9422.6965847,9422.6965847,11107.8403601,7025.2150847,9422.6965847,5929.2556421,39189.8051230,453.4788465,27543.3822376,9422.6965847,9422.6965847,11107.8403601,7025.2150847
-1.1998333,-1.1998333,-1.1839364,9298.3867605,5849.6411623,38687.6194648,459.8012816,27189.9329449,9298.3867605,9298.3867605,10961.2991157,6932.5342640,9298.3867605,5849.6411623,38687.6194648,445.8891342,27189.9329449,9298.3867605,9298.3867605,10961.2991157,6932.5342640
-1.1948333,-1.1948333,-1.1789364,8936.7972381,5619.5453744,37211.0559848,436.1728750,26151.2476369,8936.7972381,8936.7972381,10535.0433561,6662.9464508,8936.7972381,5619.5453744,37211.0559848,425.5265730,26151.2476369,8936.7972381,8936.7972381,10535.0433561,6662.9464508
-1.1898333,-1.1898333,-1.1739364,8213.8969963,5158.6809295,34268.1246165,394.8723842,24080.7361215,8213.8969963,8213.8969963,9682.8605005,6123.9786895,8213.8969963,5158.6809295,34268.1246165,383.8355934,24080.7361215,8213.8969963,8213.8969963,9682.8605005,6123.9786895
-1.1848333,-1.1848333,-1.1689364,7476.9982881,4688.5046219,31272.3334137,356.3759288,21972.8917697,7476.9982881,7476.9982881,8814.1757096,5574.5741879,7476.9982881,4688.5046219,31272.3334137,340.8899257,21972.8917697,7476.9982881,7476.9982881,8814.1757096,5574.5741879
-1.1798333,-1.1798333,-1.1639364,6889.3368130,4313.5866792,28882.8478200,322.3252548,20291.6592158,6889.3368130,6889.3368130,8121.4175600,5136.4354638,6889.3368130,4313.5866792,28882.8478200,306.6854367,20291.6592158,6889.3368130,6889.3368130,8121.4175600,5136.4354638
-1.1748333,-1.1748333,-1.1589364,6448.7547099,4032.5262081,27091.1517069,296.7096689,19031.0375943,6448.7547099,6448.7547099,7602.0422811,4807.9536954,6448.7547099,4032.5262081,27091.1517069,281.0685760,19031.0375943,6448.7547099,6448.7547099,7602.0422811,4807.9536954
-1.1698333,-1.1698333,-1.1539364,6153.2101504,3844.0012534,25889.1484312,279.5393131,18185.3230038,6153.2101504,6153.2101504,7253.6428864,4587.6065709,6153.2101504,3844.0012534,25889.1484312,263.8982163,18185.3230038,6153.2101504,6153.2101504,7253.6428864,4587.6065709
-1.1648333,-1.1648333,-1.1489364,6001.1252437,3746.9916373,25270.5660575,270.7080150,17750.0975413,6001.1252437,6001.1252437,7074.3592971,4474.2176730,6001.1252437,3746.9916373,25270.5660575,255.0669209,17750.0975413,6001.1252437,6001.1252437,7074.3592971,4474.2176730
-1.1598333,-1.1598333,-1.1439364,5991.6217564,3740.9299313,25231.9095609,270.1564352,17722.8994854,5991.6217564,5991.6217564,7063.1562176,4467.1322234,5991.6217564,3740.9299313,25231.9095609,254.5153413,17722.8994854,5991.6217564,5991.6217564,7063.1562176,4467.1322234
-1.1548333,-1.1548333,-1.1389364,6124.6430318,3825.7795396,25772.9533621,277.8807570,18103.5699530,6124.6430318,6124.6430318,7219.9668585,4566.3079808,6124.6430318,3825.7795396,25772.9533621,262.2396606,18103.5699530,6124.6430318,6124.6430318,7219.9668585,4566.3079808
-1.1498333,-1.1498333,-1.1339364,6400.9616136,4002.0395812,26896.7721279,293.9331541,18894.2745776,6400.9616136,6400.9616136,7545.7019246,4772.3209253,6400.9616136,4002.0395812,26896.7721279,278.2920583,18894.2745776,6400.9616136,6400.9616136,7545.7019246,4772.3209253
-1.1448333,-1.1448333,-1.1289364,6822.0725521,4270.6765585,28609.3097418,318.4146494,20099.2001414,6822.0725521,6822.0725521,8042.1238392,5086.2857114,6822.0725521,4270.6765585,28609.3097418,302.7741975,20099.2001414,6822.0725521,6822.0725521,8042.1238392,5086.2857114
-1.1398333,-1.1398333,-1.1239364,7389.9728017,4632.9830682,30918.4881561,351.3800811,21723.9273642,7389.9728017,7389.9728017,8711.5866895,5509.6911946,7389.9728017,4632.9830682,30918.4881561,335.8237514,21723.9273642,7389.9728017,7389.9728017,8711.5866895,5509.6911946
-1.1348333,-1.1348333,-1.1189364,8106.8281185,5090.3644455,33832.8619356,389.7740791,23774.4839352,8106.8281185,8106.8281185,9556.6435528,6044.1520827,8106.8281185,5090.3644455,33832.8619356,377.5940433,23774.4839352,8106.8281185,8106.8281185,9556.6435528,6044.1520827
-1.1298333,-1.1298333,-1.1139364,8833.6900754,5553.7406536,36792.0696942,430.5628271,25856.4416346,8833.6900754,8833.6900754,10413.4966318,6586.0735526,8833.6900754,5553.7406536,36792.0696942,419.4974386,25856.4416346,8833.6900754,8833.6900754,10413.4966318,6586.0735526
-1.1248333,-1.1248333,-1.1089364,9240.9427140,5812.9686415,38454.3045095,456.4833061,27025.7645238,9240.9427140,9240.9427140,10893.5818447,6889.7061013,9240.9427140,5812.9686415,38454.3045095,442.5176963,27025.7645238,9240.9427140,9240.9427140,10893.5818447,6889.7061013
-1.1198333,-1.1198333,-1.1039364,9445.5436512,5943.8269760,39282.7534877,468.8550101,27608.7785987,9445.5436512,9445.5436512,11134.7733685,7042.2490149,9445.5436512,5943.8269760,39282.7534877,454.8032178,27608.7785987,9445.5436512,9445.5436512,11134.7733685,7042.2490149
-1.1148333,-1.1148333,-1.0989364,9368.0744800,5894.5188121,38966.5228187,464.4984521,27386.3227784,9368.0744800,9368.0744800,11043.4497035,6984.4908577,9368.0744800,5894.5188121,38966.5228187,450.4278933,27386.3227784,9368.0744800,9368.0744800,11043.4497035,6984.4908577
-1.1098333,-1.1098333,-1.0939364,8928.6707204,5615.9753072,37160.8152921,438.4035924,26116.4952916,8928.6707204,8928.6707204,10525.4635017,6656.8876189,8928.6707204,5615.9753072,37160.8152921,426.9173472,26116.4952916,8928.6707204,8928.6707204,10525.4635017,6656.8876189
-1.1048333,-1.1048333,-1.0889364,8399.0825650,5278.4862567,35003.4229341,408.4430556,24598.7027531,8399.0825650,8399.0825650,9901.1644346,6262.0462202,8399.0825650,5278.4862567,35003.4229341,396.5306218,24598.7027531,8399.0825650,8399.0825650,9901.1644346,6262.0462202
-1.0998333,-1.0998333,-1.0839364,7538.8862015,4732.9901073,31470.6942287,364.2482967,22114.3066662,7538.8862015,7538.8862015,8887.1315834,5620.7155338,7538.8862015,4732.9901073,31470.6942287,350.2663918,22114.3066662,7538.8862015,7538.8862015,8887.1315834,5620.7155338
-1.0948333,-1.0948333,-1.0789364,6744.3800201,4230.1573916,28197.0339693,318.9246259,19812.4689067,6744.3800201,6744.3800201,7950.5368678,5028.3610247,6744.3800201,4230.1573916,28197.0339693,305.6858361,19812.4689067,6744.3800201,6744.3800201,7950.5368678,5028.3610247
-1.0898333,-1.0898333,-1.0739364,5678.2438048,3550.3785888,23857.7885868,260.6159931,16759.5401791,5678.2438048,5678.2438048,6693.7341282,4233.4891793,5678.2438048,3550.3785888,23857.7885868,247.1016956,16759.5401791,5678.2438048,5678.2438048,6693.7341282,4233.4891793
-1.0848333,-1.0848333,-1.0689364,4700.5563602,2930.4729542,19841.4514325,204.4605699,13935.1123784,4700.5563602,4700.5563602,5541.1982316,3504.5614757,4700.5563602,2930.4729542,19841.4514325,194.5990767,13935.1123784,4700.5563602,4700.5563602,5541.1982316,3504.5614757
-1.0798333,-1.0798333,-1.0639364,3781.0444853,2346.6020672,16073.2557991,155.0930807,11284.8151065,3781.0444853,3781.0444853,4457.2419540,2819.0073314,3781.0444853,2346.6020672,16073.2557991,144.3000332,11284.8151065,3781.0444853,3781.0444853,4457.2419540,2819.0073314
-1.0748333,-1.0748333,-1.0589364,3068.4481730,1892.8821942,13166.1406410,116.9618769,9239.7147463,3068.4481730,3068.4481730,3617.2057704,2287.7218000,3068.4481730,1892.8821942,13166.1406410,103.8677605,9239.7147463,3068.4481730,3068.4481730,3617.2057704,2287.7218000
-1.0698333,-1.0698333,-1.0539364,2553.8592169,1579.8352588,11063.9691562,88.6464922,7760.9755354,2553.8592169,2553.8592169,3010.5883414,1904.0632512,2553.8592169,1565.5038079,11063.9691562,74.9790776,7760.9755354,2553.8592169,2553.8592169,3010.5883414,1904.0632512
-1.0648333,-1.0648333,-1.0489364,2182.4757039,1343.8638965,9544.6714053,68.2005828,6692.3235852,2182.4757039,2182.4757039,2572.7870457,1641.6835948,2182.4757039,1329.4329085,9544.6714053,54.3619417,6692.3235852,2182.4757039,2182.4757039,2572.7870457,1627.1733998
-1.0598333,-1.0598333,-1.0439364,1915.5028124,1174.3804061,8450.9414227,53.6151819,5923.0638669,1915.5028124,1915.5028124,2258.0690419,1442.7173928,1915.5028124,1159.8780067,8450.9414227,39.7109259,5923.0638669,1915.5028124,1915.5028124,2258.0690419,1428.1282573
-1.0548333,-1.0548333,-1.0389364,1740.2726870,1053.8280475,7671.2097282,43.3347682,5374.6883111,1740.2726870,1740.2726870,2034.0194429,1301.0725511,1725.4432398,1039.2740380,7671.2097282,29.3998724,5374.6883111,1725.4432398,1725.4432398,2034.0194429,1286.4268489
-1.0498333,-1.0498333,-1.0339364,1607.7766788,969.8273439,7126.7314664,36.2384934,4991.7883034,1607.7766788,1607.7766788,1877.7747761,1202.2949273,1592.9020760,955.2364328,7126.7314664,22.2872721,4991.7883034,1592.9020760,1592.9020760,1877.7747761,1187.6090450
-1.0448333,-1.0448333,-1.0289364,1519.3283876,913.7922182,6762.8415712,31.5451806,4735.9000475,1519.3283876,1519.3283876,1788.4911359,1136.3558877,1504.4233343,899.1759761,6762.8415712,17.5847020,4735.9000475,1504.4233343,1504.4233343,1773.4726021,1121.6425581
-1.0398333,-1.0398333,-1.0239364,1465.9665999,880.0044009,6543.1046246,28.7345425,4581.3872666,1465.9665999,1465.9665999,1725.5831681,1096.5743530,1451.0429464,865.3724968,6543.1046246,14.7689717,4581.3872666,1451.0429464,1451.0429464,1710.5457296,1081.8441095
-1.0348333,-1.0348333,-1.0189364,1442.2860481,865.0155490,6445.5352064,27.4931826,4512.7811301,1442.2860481,1442.2860481,1697.6662295,1078.9204094,1427.3540635,850.3765813,6445.5352064,13.5254519,4512.7811301,1427.3540635,1427.3540635,1682.6203552,1064.1825520
-1.0298333,-1.0298333,-1.0139364,1445.8869622,867.2949307,6460.3702481,27.6821214,4523.2124742,1445.8869622,1445.8869622,1701.9113391,1081.6049029,1430.9562472,852.6570414,6460.3702481,13.7147153,4523.2124742,1430.9562472,1430.9562472,1686.8667491,1066.8682073
-1.0248333,-1.0248333,-1.0089364,1477.1341071,887.0752080,6589.0938275,29.3224767,4613.7254727,1477.1341071,1477.1341071,1738.7485022,1104.8997847,1462.2143628,872.4466078,6589.0938275,15.3579444,4613.7254727,1462.2143628,1462.2143628,1723.7150287,1090.1731055
-1.0198333,-1.0198333,-1.0039364,1539.1932675,926.3757866,6844.5848285,32.5976352,4793.3815568,1539.1932675,1539.1932675,1811.9097189,1151.1653131,1524.2950848,911.7652929,6844.5848285,18.6391400,4793.3815568,1524.2950848,1524.2950848,1796.8981927,1136.4582025
-1.0148333,-1.0148333,-0.9989364,1638.3500143,989.2068310,7252.4070197,37.8721724,5080.1673465,1638.3500143,1638.3500143,1913.8281263,1225.0877177,1623.4858591,974.6245261,7252.4070197,23.9244285,5080.1673465,1623.4858591,1623.4858591,1913.8281263,1210.4111858
-1.0098333,-1.0098333,-0.9939364,1784.6532387,1081.9811715,7853.4133754,45.7296821,5502.8275306,1784.6532387,1784.6532387,2086.3547352,1334.1590097,1769.8388706,1067.4393192,7853.4133754,31.8010736,5502.8275306,1769.8388706,1769.8388706,2086.3547352,1319.5265940
-1.0048333,-1.0048333,-0.9889364,1978.2271506,1214.1898475,8708.0164600,57.0331817,6103.8703197,1978.2271506,1978.2271506,2332.0109257,1489.4638043,1978.2271506,1199.7042832,8708.0164600,43.1415299,6103.8703197,1978.2271506,1978.2271506,2332.0109257,1474.8932107
-0.9998333,-0.9998333,-0.9839364,2269.9588623,1399.4347020,9902.7145038,73.0102432,6944.1604772,2269.9588623,2269.9588623,2675.9155874,1706.8818451,2269.9588623,1385.0270594,9902.7145038,59.2014937,6944.1604772,2269.9588623,2269.9588623,2675.9155874,1692.3976165
-0.9948333,-0.9948333,-0.9789364,2675.1793685,1656.9648464,11559.8000736,95.3443915,8109.7523266,2675.1793685,2675.1793685,3153.6052437,1994.5150822,2675.1793685,1642.6662762,11559.8000736,81.7660383,8109.7523266,2675.1793685,2675.1793685,3153.6052437,1994.5150822
-0.9898333,-0.9898333,-0.9739364,3236.4143215,1999.8003727,13851.6772008,126.1197784,9721.9663285,3236.4143215,3236.4143215,3815.2107838,2412.9511661,3236.4143215,1999.8003727,13851.6772008,113.3655266,9721.9663285,3236.4143215,3236.4143215,3815.2107838,2412.9511661
-0.9848333,-0.9848333,-0.9689364,4013.7947028,2494.8726612,17021.9701641,167.0754621,11952.2458799,4013.7947028,4013.7947028,4731.6169416,2992.5373102,4013.7947028,2494.8726612,17021.9701641,157.5833694,11952.2458799,4013.7947028,4013.7947028,4731.6169416,2992.5373102
-0.9798333,-0.9798333,-0.9639364,4965.2127376,3099.1206545,20919.7270354,219.7956690,14693.6786468,4965.2127376,4965.2127376,5853.1854388,3701.8795108,4965.2127376,3099.1206545,20919.7270354,209.8063392,14693.6786468,4965.2127376,4965.2127376,5853.1854388,3701.8795108
-0.9748333,-0.9748333,-0.9589364,5928.2762196,3709.7337656,24876.1606225,275.2984245,17476.0030968,5928.2762196,5928.2762196,6988.4820408,4419.9041272,5928.2762196,3709.7337656,24876.1606225,261.4685789,17476.0030968,5928.2762196,5928.2762196,6988.4820408,4419.9041272
-0.9698333,-0.9698333,-0.9539364,6943.0750860,4353.1079496,29045.5670315,329.8246882,20408.0837327,6943.0750860,6943.0750860,8184.7663213,5176.5007383,6943.0750860,4353.1079496,29045.5670315,315.8589727,20408.0837327,6943.0750860,6943.0750860,8184.7663213,5176.5007383
-0.9648333,-0.9648333,-0.9489364,7800.0940441,4899.6209096,32532.9525382,379.5019906,22861.7017215,7800.0940441,7800.0940441,9195.0535238,5815.4624685,7800.0940441,4899.6209096,32532.9525382,365.4521529,22861.7017215,7800.0940441,7800.0940441,9195.0535238,5815.4624685
