# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol]
-0.8351111,-0.8351111,-0.8490241,87613.9622121,51505.2522402,429124.6772873,2811.4105923,298475.4988512,87613.9622121,87613.9622121,103282.7383133,65321.7392098,87613.9622121,51505.2522402,429124.6772873,2811.4105923,298475.4988512,87613.9622121,87613.9622121,103282.7383133,65321.7392098
-0.8301111,-0.8301111,-0.8440241,87163.3169012,51238.4165193,426942.1716154,2795.3206104,296956.6670899,87163.3169012,87163.3169012,102751.5001346,64985.7546849,87163.3169012,51238.4165193,426942.1716154,2795.3206104,296956.6670899,87163.3169012,87163.3169012,102751.5001346,64985.7546849
-0.8251111,-0.8251111,-0.8390241,85589.7824048,50308.6323843,419296.4811742,2740.7842147,291636.7578951,85589.7824048,85589.7824048,100896.5566128,63812.5853929,85589.7824048,50308.6323843,419296.4811742,2740.7842147,291636.7578951,85589.7824048,85589.7824048,100896.5566128,63812.5853929
-0.8201111,-0.8201111,-0.8340241,82794.9128059,48662.9712615,405641.6827330,2648.8455719,282138.1233151,82794.9128059,82794.9128059,97601.8558812,61728.8336888,82794.9128059,48662.9712615,405641.6827330,2648.8455719,282138.1233151,82794.9128059,82794.9128059,97601.8558812,61728.8336888
-0.8151111,-0.8151111,-0.8290241,78932.8466373,46383.9325543,386837.3315443,2517.5537414,269055.2322137,78932.8466373,78932.8466373,93049.1024231,58849.4195782,78932.8466373,46383.9325543,386837.3315443,2517.5537414,269055.2322137,78932.8466373,78932.8466373,93049.1024231,58849.4195782
-0.8101111,-0.8101111,-0.8240241,74285.8812980,43641.7279282,364211.1888475,2359.5874829,253313.3818376,74285.8812980,74285.8812980,87571.0793663,55384.8135914,74285.8812980,43641.7279282,364211.1888475,2359.5874829,253313.3818376,74285.8812980,74285.8812980,87571.0793663,55384.8135914
-0.8051111,-0.8051111,-0.8190241,69046.9412992,40550.3209620,338701.0912690,2181.6048998,235565.1094848,69046.9412992,69046.9412992,81395.2136107,51478.8531292,69046.9412992,40550.3209620,338701.0912690,2181.6048998,235565.1094848,69046.9412992,69046.9412992,81395.2136107,51478.8531292
-0.8001111,-0.8001111,-0.8140241,63419.1700277,37229.6928181,311294.7942720,1990.6007233,216497.6775336,63419.1700277,63419.1700277,74760.9784632,47282.9944093,63419.1700277,37229.6928181,311294.7942720,1990.6007233,216497.6775336,63419.1700277,63419.1700277,74760.9784632,47282.9944093
-0.7951111,-0.7951111,-0.8090241,57602.2126339,33797.7361278,282963.3323342,1809.0712961,196786.7047775,57602.2126339,57602.2126339,67903.7233738,42946.0854934,57602.2126339,33797.7361278,282963.3323342,1793.4301967,196786.7047775,57602.2126339,57602.2126339,67903.7233738,42946.0854934
-0.7901111,-0.7901111,-0.8040241,51780.8039259,30363.5123990,254605.5593923,1612.0552381,177057.5776848,51780.8039259,51780.8039259,61041.2209025,38605.8578419,51780.8039259,30363.5123990,254605.5593923,1596.4141387,177057.5776848,51780.8039259,51780.8039259,61041.2209025,38605.8578419
-0.7851111,-0.7851111,-0.7990241,46116.4519173,27022.3402374,227007.7098772,1420.6937804,157857.3137453,46116.4519173,46116.4519173,54363.8629627,34382.7258735,46116.4519173,27022.3402374,227007.7098772,1405.0526811,157857.3137453,46116.4519173,46116.4519173,54363.8629627,34382.7258735
-0.7801111,-0.7801111,-0.7940241,40742.5038073,23852.8836630,200819.3760099,1239.4985698,139637.8479433,40742.5038073,40742.5038073,48028.8444070,30376.1083424,40742.5038073,23852.8836630,200819.3760099,1223.8574705,139637.8479433,40742.5038073,40742.5038073,48028.8444070,30376.1083424
-0.7751111,-0.7751111,-0.7890241,35762.4331044,20916.1448361,176545.1225909,1071.9375217,122750.2003279,35762.4331044,35762.4331044,42158.1438222,26663.1512806,35762.4331044,20916.1448361,176545.1225909,1056.2964224,122750.2003279,35762.4331044,35762.4331044,42158.1438222,26663.1512806
-0.7701111,-0.7701111,-0.7840241,31250.8565217,18256.0703552,154549.3580677,920.4746762,107447.8676118,31250.8565217,31250.8565217,36839.7222852,23299.4861579,31250.8565217,18256.0703552,154549.3580677,904.8335774,107447.8676118,31250.8565217,31250.8565217,36839.7222852,23299.4861579
-0.7651111,-0.7651111,-0.7790241,27256.6014989,15901.3693304,135071.1683850,786.6811917,93897.1469575,27256.6014989,27256.6014989,32131.1394764,20321.5169124,27256.6014989,15901.3693304,135071.1683850,771.0400994,93897.1469575,27256.6014989,27256.6014989,32131.1394764,20321.5169124
-0.7601111,-0.7601111,-0.7740241,23807.0912887,13868.1096477,118245.5572124,671.3916771,82191.9172086,23807.0912887,23807.0912887,28064.7229904,17749.6893103,23807.0912887,13868.1096477,118245.5572124,655.7506478,82191.9172086,23807.0912887,23807.0912887,28064.7229904,17749.6893103
-0.7551111,-0.7551111,-0.7690241,20913.3644071,12162.6884261,104127.7768226,574.8817774,72370.5703390,20913.3644071,20913.3644071,24653.4854580,15592.2332618,20913.3644071,12162.6884261,104127.7768226,559.2411858,72370.5703390,20913.3644071,20913.3644071,24653.4854580,15592.2332618
-0.7501111,-0.7501111,-0.7640241,18575.1596726,10784.8404207,92717.9881088,497.0467433,64433.1715773,18575.1596726,18575.1596726,21897.1189883,13848.9540397,18575.1596726,10784.8404207,92717.9881088,481.4083736,64433.1715773,18575.1596726,18575.1596726,21897.1189883,13848.9540397
-0.7451111,-0.7451111,-0.7590241,16785.6391648,9730.4316295,83984.1721870,437.5656525,58357.4026191,16785.6391648,16785.6391648,19787.5627755,12514.7535428,16785.6391648,9730.4316295,83984.1721870,421.9356934,58357.4026191,16785.6391648,16785.6391648,19787.5627755,12514.7535428
-0.7401111,-0.7401111,-0.7540241,15535.4592082,8993.8668702,77881.8842297,396.0416872,54112.3073169,15535.4592082,15535.4592082,18313.8021323,11582.6654712,15535.4592082,8993.8668702,77881.8842297,380.4363093,54112.3073169,15535.4592082,15535.4592082,18313.8021323,11582.6654712
-0.7351111,-0.7351111,-0.7490241,14816.0145974,8570.0081682,74369.9987255,372.1140431,51669.2479041,14816.0145974,14816.0145974,17465.6929086,11046.2741009,14816.0145974,8570.0081682,74369.9987255,356.5667076,51669.2479041,14816.0145974,14816.0145974,17465.6929086,11046.2741009
-0.7301111,-0.7301111,-0.7440241,14621.7648126,8455.5501763,73422.0009974,365.5400301,51009.7620622,14621.7648126,14621.7648126,17236.7037249,10901.4486249,14621.7648126,8455.5501763,73422.0009974,350.1080711,51009.7620622,14621.7648126,14621.7648126,17236.7037249,10901.4486249
-0.7251111,-0.7251111,-0.7390241,14951.6025929,8649.8293276,75032.6308221,376.2476605,52130.1857847,14951.6025929,14951.6025929,17625.5292989,11147.3635101,14951.6025929,8649.8293276,75032.6308221,361.0141193,52130.1857847,14951.6025929,14951.6025929,17625.5292989,11147.3635101
-0.7201111,-0.7201111,-0.7340241,15809.2507154,9155.0584439,79219.8083535,404.3571125,55042.9935106,15809.2507154,15809.2507154,18636.5581848,11786.7943220,15809.2507154,9155.0584439,79219.8083535,389.4249921,55042.9935106,15809.2507154,15809.2507154,18636.5581848,11786.7943220
-0.7151111,-0.7151111,-0.7290241,17202.6818143,9975.9837671,86021.8169424,450.1642769,59774.8378544,17202.6818143,17202.6818143,20279.1888331,12825.6851627,17202.6818143,9975.9837671,86021.8169424,435.6470176,59774.8378544,17202.6818143,17202.6818143,20279.1888331,12825.6851627
-0.7101111,-0.7101111,-0.7240241,19142.5602027,11118.9637631,95489.7383224,514.0830059,66361.2857665,19142.5602027,19142.5602027,22565.9927498,14271.9869505,19142.5602027,11118.9637631,95489.7383224,500.0982950,66361.2857665,19142.5602027,19142.5602027,22565.9927498,14271.9869505
-0.7051111,-0.7051111,-0.7190241,21621.8042377,12579.3834810,107594.7132498,596.5509937,74782.0755064,21621.8042377,21621.8042377,25488.6218196,16120.4198737,21621.8042377,12579.3834810,107594.7132498,582.1674359,74782.0755064,21621.8042377,21621.8042377,25488.6218196,16120.4198737
-0.7001111,-0.7001111,-0.7140241,24647.1146085,14362.4137389,122353.6814892,697.9055653,85049.5041541,24647.1146085,24647.1146085,29054.9750749,18375.9797192,24647.1146085,14362.4137389,122353.6814892,683.1165133,85049.5041541,24647.1146085,24647.1146085,29054.9750749,18375.9797192
-0.6951111,-0.6951111,-0.7090241,28236.6773466,16478.2996351,139861.4644468,818.2341953,97229.3379463,28236.6773466,28236.6773466,33286.4909153,21052.2253214,28236.6773466,16478.2996351,139861.4644468,803.1500840,97229.3379463,28236.6773466,28236.6773466,33286.4909153,21052.2253214
-0.6901111,-0.6901111,-0.7040241,32377.0906274,18919.2508585,160051.2846609,957.2050813,111275.1669996,32377.0906274,32377.0906274,38167.3707499,24139.1647740,32377.0906274,18919.2508585,160051.2846609,941.9130483,111275.1669996,32377.0906274,32377.0906274,38167.3707499,24139.1647740
-0.6851111,-0.6851111,-0.6990241,37037.5028363,21667.1764190,182771.4457858,1113.8864311,127081.4987514,37037.5028363,37037.5028363,43661.2454983,27613.7962509,37037.5028363,21667.1764190,182771.4457858,1098.4542007,127081.4987514,37037.5028363,37037.5028363,43661.2454983,27613.7962509
-0.6801111,-0.6801111,-0.6940241,42164.5572479,24690.6928092,207760.8298140,1286.5688764,144466.7068244,42164.5572479,42164.5572479,49705.2161822,31436.3389454,42164.5572479,24690.6928092,207760.8298140,1271.0470201,144466.7068244,42164.5572479,42164.5572479,49705.2161822,31436.3389454
-0.6751111,-0.6751111,-0.6890241,47678.0844891,27942.5734079,234628.0356542,1472.6117815,163158.5133051,47678.0844891,47678.0844891,56204.7760339,35547.0215293,47678.0844891,27942.5734079,234628.0356542,1457.0358544,163158.5133051,47678.0844891,47678.0844891,56204.7760339,35547.0215293
-0.6701111,-0.6701111,-0.6840241,53468.2516774,31358.0583319,262837.5992716,1668.3390741,182784.3982879,53468.2516774,53468.2516774,63030.4497895,39863.9566559,53468.2516774,31358.0583319,262837.5992716,1652.7323483,182784.3982879,53468.2516774,53468.2516774,63030.4497895,39863.9566559
-0.6651111,-0.6651111,-0.6790241,59394.9139542,34854.4658214,291706.9130091,1853.3883417,202869.4540306,59394.9139542,59394.9139542,70017.0292519,44282.6574869,59394.9139542,34854.4658214,291706.9130091,1853.3883417,202869.4540306,59394.9139542,59394.9139542,70017.0292519,44282.6574869
-0.6601111,-0.6601111,-0.6740241,65289.8396130,38332.5022732,320417.0988154,2053.2689342,222843.9485914,65289.8396130,65289.8396130,76966.1963574,48677.6966658,65289.8396130,38332.5022732,320417.0988154,2053.2689342,222843.9485914,65289.8396130,65289.8396130,76966.1963574,48677.6966658
-0.6551111,-0.6551111,-0.6690241,70962.2661791,41679.5416593,348040.0513576,2245.8419836,242062.1410399,70962.2661791,70962.2661791,83653.0728990,52906.8487266,70962.2661791,41679.5416593,348040.0513576,2245.8419836,242062.1410399,70962.2661791,70962.2661791,83653.0728990,52906.8487266
-0.6501111,-0.6501111,-0.6640241,76207.8876886,44774.9339227,373582.1334661,2424.0878176,259832.6840846,76207.8876886,76207.8876886,89836.8150786,56817.7906768,76207.8876886,44774.9339227,373582.1334661,2424.0878176,259832.6840846,76207.8876886,76207.8876886,89836.8150786,56817.7906768
-0.6451111,-0.6451111,-0.6590241,80820.9038073,47497.1242368,396042.7275050,2580.9164708,275459.3642241,80820.9038073,80820.9038073,95274.8174767,60257.0853767,80820.9038073,47497.1242368,396042.7275050,2580.9164708,275459.3642241,80820.9038073,80820.9038073,95274.8174767,60257.0853767
-0.6401111,-0.6401111,-0.6540241,84608.2485595,49732.0616696,414483.3580053,2709.6617376,288289.1980651,84608.2485595,84608.2485595,99739.4864299,63080.7899548,84608.2485595,49732.0616696,414483.3580053,2709.6617376,288289.1980651,84608.2485595,84608.2485595,99739.4864299,63080.7899548
