# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol]
0.8100000,0.0600000,0.0249729,57416.1153983,36713.8822894,230262.7107971,3537.6171468,162036.1493593,57333.5598271,57498.6709695,67684.3447314,42807.3382575
0.8150000,0.0650000,0.0299729,47493.5244992,30330.6668629,190604.0095700,2914.3487577,134104.7271239,47411.1233514,47575.9256471,55987.2095564,35409.4204070
0.8200000,0.0700000,0.0349729,39082.9421145,24921.0939582,156979.2496699,2387.0798524,110423.3665692,39000.7187195,39165.1655095,46072.4886880,29138.8003453
0.8250000,0.0750000,0.0399729,32016.3385987,20376.8848488,128718.7526811,1945.0436439,90520.3468370,31934.3166263,32098.3605712,37742.1022603,23870.2013651
0.8300000,0.0800000,0.0449729,26124.5482951,16589.0434514,105148.1569035,1592.1539047,73920.6535649,26042.7517009,26206.3448894,30796.6312331,19477.4997914
0.8350000,0.0850000,0.0499729,21245.2018343,13452.9643185,85620.0694947,1288.5652146,60168.2733044,21163.6548026,21326.7488661,25044.6682934,15839.6390101
0.8400000,0.0900000,0.0549729,17227.8400535,10871.7249149,69534.4811501,1039.4125683,48840.5724422,17146.5669368,17309.1131703,20308.8463417,12844.4422180
0.8450000,0.0950000,0.0599729,13936.7754677,8757.9268915,56350.1985419,836.0478257,39556.3492178,13855.8007243,14017.7502111,16429.2117057,10390.7458302
0.8500000,0.1000000,0.0649729,11252.2585813,7034.4454701,45589.5156911,670.8478094,31979.1234222,11171.6067106,11332.9104520,13264.5990336,8389.2690390
0.8550000,0.1050000,0.0699729,9070.4456330,5634.4069076,36838.1038007,537.2101854,25817.0581487,8990.1411087,9150.7501572,10692.5932698,6762.5897653
0.8600000,0.1100000,0.0749729,7302.5793333,4500.6592056,29741.7603297,429.4993794,20820.6693388,7222.6465362,7382.5121304,8608.5638778,5444.5338474
0.8650000,0.1150000,0.0799729,5873.7039227,3584.9430733,24001.2985274,342.9630527,16779.2255968,5794.1670715,5953.2407740,6924.1500996,4379.2170351
0.8700000,0.1200000,0.0849729,4721.1520757,2846.9161525,19366.5246657,273.6341863,13516.5054840,4642.0351581,4800.2689934,5565.4772603,3519.9168817
0.8750000,0.1250000,0.0899729,3792.9696947,2253.1374527,15629.9652834,218.2279776,10886.3788087,3714.2963985,3871.6429909,4471.2998535,2827.8983278
0.8800000,0.1300000,0.0949729,3046.3874096,1790.8180101,12620.7786212,174.0358691,8768.5177292,2968.1810544,3124.5937649,3591.1996865,2271.2741084
0.8850000,0.1350000,0.0999729,2446.4041527,1407.9642112,10199.1112050,138.8244772,7064.4214739,2368.6876223,2524.1206831,2883.9161423,1838.6855316
0.8900000,0.1400000,0.1049729,1964.5167704,1100.9747402,8251.0353052,110.7667003,5693.8502706,1887.3124475,2041.7210934,2315.8485975,1479.4071973
0.8950000,0.1450000,0.1099729,1592.3439939,854.9802883,6684.1169093,88.4059424,4591.7034411,1515.6736960,1669.0142901,1859.7455888,1190.9423263
0.9000000,0.1500000,0.1149729,1281.7275072,657.9640670,5423.6080140,70.6042990,3705.3372872,1205.6124258,1357.8306914,1508.3147620,959.3581279
0.9050000,0.1550000,0.1199729,1032.3392071,500.2410130,4409.2235253,56.4601935,2992.2947909,956.7998520,1104.6619974,1214.3261592,773.4233388
0.9100000,0.1600000,0.1249729,832.0612439,374.0220798,3592.4453116,45.2365110,2418.4066494,757.1175409,893.3332866,978.2308838,624.1017903
0.9150000,0.1650000,0.1299729,671.1592465,272.9658879,2927.1091543,36.3236002,1956.2181592,596.8334115,723.7941575,788.5562949,504.1248202
0.9200000,0.1700000,0.1349729,541.8070760,188.2790678,2373.8519781,29.2228535,1598.4321740,468.1415967,587.7369685,636.0903717,407.6300783
0.9250000,0.1750000,0.1399729,437.6923213,115.0827751,1929.3625672,23.5350139,1297.9091047,364.7867261,461.7067119,513.4139639,329.8990001
0.9300000,0.1800000,0.1449729,353.7487631,56.3568558,1586.3868790,18.9494588,1055.2194476,281.7572261,356.9349705,414.5476282,267.1936868
0.9350000,0.1850000,0.1499729,285.9861559,9.5836923,1297.9962744,15.2243080,858.9810531,214.9905882,273.0495665,334.7450048,216.5872660
0.9400000,0.1900000,0.1549729,231.2795887,-27.7385281,1043.4743477,12.1630569,700.0182975,160.6583321,205.7981985,270.2980593,175.7573416
0.9450000,0.1950000,0.1599729,187.1330160,-58.0600930,819.9016077,9.6046216,570.9940768,114.7307922,151.8132665,218.2725770,142.8234914
0.9500000,0.2000000,0.1649729,151.5169741,-83.4786656,639.3113391,7.4226537,466.1370282,76.3372003,108.4260372,176.2930592,116.2509042
0.9550000,0.2050000,0.1699729,122.7757788,-104.5206357,493.1878448,5.5285427,380.8800649,45.1984524,73.5188991,142.4209961,94.7906936
0.9600000,0.2100000,0.1749729,99.5646846,-121.4026740,374.7456178,3.8749856,311.5321771,20.0564230,45.4092256,115.0787721,77.4345489
0.9650000,0.2150000,0.1799729,80.7987408,-134.7293004,278.5785034,2.4477892,255.0851419,-0.4178363,22.7483820,92.9898537,63.3726078
0.9700000,0.2200000,0.1849729,65.6060385,-145.9908153,200.3723237,1.2455663,209.0926088,-17.2675548,1.1108060,75.1267482,51.9516540
0.9750000,0.2250000,0.1899729,53.2826601,-159.3079340,136.6784573,0.2625422,171.5720241,-31.1192817,-24.9817630,60.6628123,42.6371081
0.9800000,0.2300000,0.1949729,43.2518120,-171.2529446,84.7348623,-0.5172430,140.9200088,-42.3749251,-45.6956868,48.9267075,34.9881905
0.9850000,0.2350000,0.1999729,35.0368112,-180.3038650,35.6756422,-1.1178413,115.8399934,-51.4114160,-61.6847816,39.3647026,28.6515889
0.9900000,0.2400000,0.2049729,28.2537245,-186.9718330,-19.4599901,-1.5669811,95.2750605,-58.6574239,-74.0057109,31.5213674,23.3594243
0.9950000,0.2450000,0.2099729,22.6096927,-191.7651919,-62.9549868,-1.8922462,78.3444154,-64.7295460,-83.4955064,25.0365867,18.9149056
1.0000000,0.2500000,0.2149729,17.8892190,-195.0845875,-97.1287608,-2.1186935,64.3159960,-70.3128694,-90.8109694,19.6401694,15.1701073
1.0050000,0.2550000,0.2199729,13.9306665,-197.2417604,-123.9188867,-2.2677996,52.6191781,-75.4359666,-96.4507336,15.1327772,12.0095585
1.0100000,0.2600000,0.2249729,10.6072666,-198.4798446,-144.8379438,-2.3572992,42.8314325,-79.7355158,-100.7872497,11.3619920,9.3425662
1.0150000,0.2650000,0.2299729,7.8180435,-198.9892648,-161.0840439,-2.4014980,34.6319674,-83.1043444,-104.1143799,8.2064856,7.0983470
1.0200000,0.2700000,0.2349729,5.4832952,-198.9198407,-173.6402393,-2.4117715,27.7659751,-85.6298074,-106.6780069,5.5692964,5.2203138
1.0250000,0.2750000,0.2399729,3.5395998,-198.3899883,-183.3532886,-2.3970825,22.0238806,-87.4460488,-108.6665615,3.3737200,3.6605596
1.0300000,0.2800000,0.2449729,1.9343116,-197.4937336,-190.9317214,-2.3644301,17.2280271,-88.6806267,-110.1894775,1.5581818,2.3762513
1.0350000,0.2850000,0.2499729,0.6213617,-196.3060777,-196.8505370,-2.3192097,13.2262043,-89.4423083,-111.2899876,0.0709699,1.3280962
1.0400000,0.2900000,0.2549729,-0.4409516,-194.8871165,-201.3461394,-2.2655093,9.8893898,-89.8207466,-111.9858897,-1.1335022,0.4800908
1.0450000,0.2950000,0.2599729,-1.2906753,-193.2852155,-204.5654457,-2.2063731,7.1100669,-89.8890293,-112.2990419,-2.0965428,-0.2002466
1.0500000,0.3000000,0.2649729,-1.9621884,-191.5394667,-206.6903004,-2.1440502,4.7996371,-89.7065784,-112.2622897,-2.8557248,-0.7416291
1.0550000,0.3050000,0.2699729,-2.4860112,-189.6815967,-208.0129016,-2.0802298,2.8851702,-89.3217347,-111.9154792,-3.4448353,-1.1689366
1.0600000,0.3100000,0.2749729,-2.8887132,-187.7374552,-208.9809310,-2.0162635,1.3061401,-88.7739032,-111.3002567,-3.8937135,-1.5033684
1.0650000,0.3150000,0.2799729,-3.1930109,-185.7281796,-209.9510292,-1.9533608,0.0116065,-88.0952878,-110.4566488,-4.2282039,-1.7627681
1.0700000,0.3200000,0.2849729,-3.4180509,-183.6711118,-210.8192860,-1.8927087,-1.0419520,-87.3122785,-109.4213759,-4.4702987,-1.9620383
1.0750000,0.3250000,0.2899729,-3.5798195,-181.5805212,-211.3038501,-1.8354793,-1.8921560,-86.4465586,-108.2272526,-4.6384569,-2.1135482
1.0800000,0.3300000,0.2949729,-3.6915871,-179.4681786,-211.2788158,-1.7827222,-2.5717194,-85.5159882,-106.9031628,-4.7480386,-2.2274701
1.0850000,0.3350000,0.2999729,-3.7642963,-177.3438126,-210.7486349,-1.7352230,-3.1090860,-84.5353107,-105.4743011,-4.8117573,-2.3120361
1.0900000,0.3400000,0.3049729,-3.8068501,-175.2154761,-209.7665552,-1.6934368,-3.5288603,-83.5167200,-103.9626279,-4.8400574,-2.3737517
1.0950000,0.3450000,0.3099729,-3.8263253,-173.0898395,-208.3965021,-1.6574754,-3.8521451,-82.4703165,-102.3897074,-4.8413833,-2.4176080
1.1000000,0.3500000,0.3149729,-3.8281645,-170.9724284,-206.7000880,-1.6270350,-4.0968631,-81.4044758,-100.7998370,-4.8223751,-2.4473152
1.1050000,0.3550000,0.3199729,-3.8163936,-168.8678165,-204.7328663,-1.6013592,-4.2781063,-80.3261473,-99.3489426,-4.7880559,-2.4655595
1.1100000,0.3600000,0.3249729,-3.7938779,-166.7797824,-202.5436731,-1.5794630,-4.4085100,-79.2410964,-98.3538252,-4.7420568,-2.4742727
1.1150000,0.3650000,0.3299729,-3.7626116,-164.7114384,-200.1749593,-1.5604998,-4.4986098,-78.1541034,-97.9024177,-4.6868919,-2.4748916
1.1200000,0.3700000,0.3349729,-3.7240133,-162.6653366,-197.6634101,-1.5438186,-4.5571299,-77.0691258,-97.6213625,-4.6242702,-2.4685826
1.1250000,0.3750000,0.3399729,-3.6791910,-160.6435568,-195.0406433,-1.5285814,-4.5911782,-75.9894333,-97.1733424,-4.5554072,-2.4564242
1.1300000,0.3800000,0.3449729,-3.6291551,-158.6477785,-192.3348359,-1.5133840,-4.6063747,-74.9177191,-96.4506502,-4.4812937,-2.4395413
1.1350000,0.3850000,0.3499729,-3.5749751,-156.6793429,-189.5834230,-1.4963437,-4.6069635,-73.8561925,-95.4633235,-4.4029041,-2.4191645
1.1400000,0.3900000,0.3549729,-3.5178594,-154.7393028,-186.8999924,-1.4756018,-4.5959634,-72.8066556,-94.2566146,-4.3213344,-2.3966059
1.1450000,0.3950000,0.3599729,-3.4591453,-152.8284660,-184.5905564,-1.4498370,-4.5753904,-71.7705680,-92.8802374,-4.2378527,-2.3731743
1.1500000,0.4000000,0.3649729,-3.4002146,-150.9474315,-182.9183809,-1.4185131,-4.5465451,-70.7490998,-91.3791353,-4.1538566,-2.3500465
1.1550000,0.4050000,0.3699729,-3.3423595,-149.0966200,-181.6087920,-1.3818415,-4.5103230,-69.7431774,-89.7916824,-4.0707636,-2.3281043
1.1600000,0.4100000,0.3749729,-3.2866043,-147.2763002,-180.2291904,-1.3405718,-4.4674959,-68.7535206,-88.1502962,-3.9898490,-2.3078046
1.1650000,0.4150000,0.3799729,-3.2335414,-145.4866111,-178.5954988,-1.2957399,-4.4189219,-67.7806749,-86.4823317,-3.9120497,-2.2891716
1.1700000,0.4200000,0.3849729,-3.1832840,-143.7275812,-176.6919604,-1.2484554,-4.3656527,-66.8250390,-84.8103352,-3.8378178,-2.2718906
1.1750000,0.4250000,0.3899729,-3.1355457,-141.9991446,-174.5587311,-1.1997592,-4.3089336,-65.8868875,-83.1517869,-3.7671159,-2.2553787
1.1800000,0.4300000,0.3949729,-3.0897294,-140.3011553,-172.2466608,-1.1505485,-4.2501120,-64.9663911,-81.5190151,-3.6995171,-2.2387781
1.1850000,0.4350000,0.3999729,-3.0449431,-138.6333997,-169.8033799,-1.1015505,-4.1904719,-64.0636336,-79.9197379,-3.6342776,-2.2209609
1.1900000,0.4400000,0.4049729,-3.0000041,-136.9956064,-167.2699141,-1.0533264,-4.1310451,-63.1786264,-78.3581478,-3.5703410,-2.2006453
1.1950000,0.4450000,0.4099729,-2.9535452,-135.3874562,-164.6805920,-1.0062902,-4.0724744,-62.3113210,-76.8361369,-3.5063751,-2.1766108
1.2000000,0.4500000,0.4149729,-2.9042288,-133.8085894,-162.0637817,-0.9607329,-4.0149750,-61.4616191,-75.3543151,-3.4409276,-2.1479190
1.2050000,0.4550000,0.4199729,-2.8509852,-132.2586131,-159.4426088,-0.9168469,-3.9583591,-60.6293824,-73.9126835,-3.3726690,-2.1140535
1.2100000,0.4600000,0.4249729,-2.7931761,-130.7371072,-156.8354848,-0.8747482,-3.9020691,-59.8144399,-72.5109963,-3.3006209,-2.0749484
1.2150000,0.4650000,0.4299729,-2.7306436,-129.2436293,-154.2565620,-0.8344945,-3.8452263,-59.0165951,-71.1489152,-3.2242854,-2.0309275
1.2200000,0.4700000,0.4349729,-2.6636577,-127.7777202,-151.7162477,-0.7961003,-3.7867394,-58.2356315,-69.8260538,-3.1436554,-1.9825943
1.2250000,0.4750000,0.4399729,-2.5928055,-126.3389072,-149.2218179,-0.7595487,-3.7254792,-57.4713183,-68.5419785,-3.0591327,-1.9307138
1.2300000,0.4800000,0.4449729,-2.5188644,-124.9267080,-146.7780761,-0.7248004,-3.6604747,-56.7234145,-67.2962017,-2.9714022,-1.8761102
1.2350000,0.4850000,0.4499729,-2.4426895,-123.5406342,-144.3879758,-0.6918009,-3.5910683,-55.9916735,-66.0881822,-2.8813021,-1.8195918
1.2400000,0.4900000,0.4549729,-2.3651280,-122.1801936,-142.0531443,-0.6604855,-3.5169896,-55.2758461,-64.9173344,-2.7897158,-1.7619027
1.2450000,0.4950000,0.4599729,-2.2869639,-120.8448934,-139.7742867,-0.6307834,-3.4383485,-54.5756844,-63.7830463,-2.6974934,-1.7036968
1.2500000,0.5000000,0.4649729,-2.2088868,-119.5342422,-137.5514761,-0.6026204,-3.3555683,-53.8909447,-62.6847004,-2.6054040,-1.6455287
1.2550000,0.5050000,0.4699729,-2.1314795,-118.2477522,-135.3843579,-0.5759213,-3.2692916,-53.2213901,-61.6216966,-2.5141109,-1.5878548
1.2600000,0.5100000,0.4749729,-2.0552188,-116.9849411,-133.2722923,-0.5506109,-3.1802847,-52.5667934,-60.5934712,-2.4241644,-1.5310406
1.2650000,0.5150000,0.4799729,-1.9804820,-115.7453342,-131.2144623,-0.5266159,-3.0893554,-51.9269390,-59.5995128,-2.3360053,-1.4753709
1.2700000,0.5200000,0.4849729,-1.9075583,-114.5284660,-129.2099639,-0.5038647,-2.9972919,-51.3016258,-58.6393703,-2.2499743,-1.4210612
1.2750000,0.5250000,0.4899729,-1.8366611,-113.3338817,-127.2578940,-0.4822886,-2.9048232,-50.6906686,-57.7126549,-2.1663249,-1.3682690
1.2800000,0.5300000,0.4949729,-1.7679401,-112.1611397,-125.3574466,-0.4618219,-2.8125953,-50.0939002,-56.8190330,-2.0852360,-1.3171036
1.2850000,0.5350000,0.4999729,-1.7014926,-111.0098125,-123.5080251,-0.4424018,-2.7211626,-49.5111723,-55.9582114,-2.0068248,-1.2676353
1.2900000,0.5400000,0.5049729,-1.6373735,-109.8794896,-121.7093784,-0.4239688,-2.6309867,-48.9423569,-55.1299156,-1.9311583,-1.2199030
1.2950000,0.5450000,0.5099729,-1.5756039,-108.7697790,-119.9617621,-0.4064667,-2.5424420,-48.3873469,-54.3338612,-1.8582630,-1.1739209
1.3000000,0.5500000,0.5149729,-1.5161780,-107.6803105,-118.2661223,-0.3898423,-2.4558234,-47.8460557,-53.5697218,-1.7881335,-1.1296836
1.3050000,0.5550000,0.5199729,-1.4590697,-106.6107381,-116.6242862,-0.3740455,-2.3713565,-47.3184167,-52.8370951,-1.7207399,-1.0871706
1.3100000,0.5600000,0.5249729,-1.4042369,-105.5607447,-115.0391272,-0.3590291,-2.2892068,-46.8043819,-52.1354719,-1.6560332,-1.0463501
1.3150000,0.5650000,0.5299729,-1.3516258,-104.5300457,-113.5146455,-0.3447488,-2.2094894,-46.3039199,-51.4642089,-1.5939504,-1.0071818
1.3200000,0.5700000,0.5349729,-1.3011743,-103.5183955,-112.0558781,-0.3311628,-2.1322775,-45.8170125,-50.8225102,-1.5344182,-0.9696191
1.3250000,0.5750000,0.5399729,-1.2528141,-102.5255939,-110.6685465,-0.3182321,-2.0576097,-45.3436508,-50.2094190,-1.4773561,-0.9336114
1.3300000,0.5800000,0.5449729,-1.2064732,-101.5514945,-109.3583737,-0.3059198,-1.9854966,-44.8838307,-49.6238199,-1.4226791,-0.8991050
1.3350000,0.5850000,0.5499729,-1.1620773,-100.5960143,-108.1301096,-0.2941914,-1.9159266,-44.4375471,-49.0644520,-1.3702993,-0.8660446
1.3400000,0.5900000,0.5549729,-1.1195509,-99.6591450,-106.9864465,-0.2830146,-1.8488704,-44.0047881,-48.5299312,-1.3201277,-0.8343744
1.3450000,0.5950000,0.5599729,-1.0788188,-98.7409657,-105.9271446,-0.2723590,-1.7842847,-43.5855279,-48.0187793,-1.2720751,-0.8040385
1.3500000,0.6000000,0.5649729,-1.0398064,-97.8416559,-104.9486850,-0.2621960,-1.7221161,-43.1797206,-47.5294568,-1.2260532,-0.7749814
1.3550000,0.6050000,0.5699729,-1.0024403,-96.9615100,-104.0445934,-0.2524988,-1.6623030,-42.7872931,-47.0603969,-1.1819754,-0.7471489
1.3600000,0.6100000,0.5749729,-0.9666490,-96.1009495,-103.2063090,-0.2432423,-1.6047782,-42.4081392,-46.6100373,-1.1397569,-0.7204878
1.3650000,0.6150000,0.5799729,-0.9323629,-95.2605343,-102.4242883,-0.2344029,-1.5494707,-42.0421140,-46.1768489,-1.0993156,-0.6949465
1.3700000,0.6200000,0.5849729,-0.8995147,-94.4409683,-101.6890190,-0.2259584,-1.4963069,-41.6890294,-45.7593598,-1.0605717,-0.6704751
1.3750000,0.6250000,0.5899729,-0.8680396,-93.6430980,-100.9917479,-0.2178879,-1.4452120,-41.3486512,-45.3561729,-1.0234487,-0.6470254
1.3800000,0.6300000,0.5949729,-0.8378751,-92.8679020,-100.3248770,-0.2101719,-1.3961107,-41.0206976,-44.9659795,-0.9878727,-0.6245512
1.3850000,0.6350000,0.5999729,-0.8089614,-92.1164654,-99.6820869,-0.2027919,-1.3489279,-40.7048388,-44.5875666,-0.9537729,-0.6030078
1.3900000,0.6400000,0.6049729,-0.7812411,-91.3899409,-99.0582818,-0.1957306,-1.3035896,-40.4006991,-44.2198208,-0.9210815,-0.5823528
1.3950000,0.6450000,0.6099729,-0.7546594,-90.6894912,-98.4494428,-0.1889717,-1.2600229,-40.1078599,-43.8617286,-0.8897338,-0.5625454
1.4000000,0.6500000,0.6149729,-0.7291638,-90.0162172,-97.8524486,-0.1824998,-1.2181568,-39.8258641,-43.5123733,-0.8596677,-0.5435467
1.4050000,0.6550000,0.6199729,-0.7047044,-89.3710738,-97.2649005,-0.1763005,-1.1779218,-39.5542215,-43.1709310,-0.8308242,-0.5253194
1.4100000,0.6600000,0.6249729,-0.6812334,-88.7547816,-96.6849682,-0.1703601,-1.1392508,-39.2924158,-42.8366647,-0.8031470,-0.5078283
1.4150000,0.6650000,0.6299729,-0.6587056,-88.1677435,-96.1112616,-0.1646659,-1.1020787,-39.0399108,-42.5089178,-0.7765824,-0.4910395
1.4200000,0.6700000,0.6349729,-0.6370777,-87.6099772,-95.5427282,-0.1592056,-1.0663428,-38.7961575,-42.1871069,-0.7510795,-0.4749208
1.4250000,0.6750000,0.6399729,-0.6163084,-87.0810740,-94.9785730,-0.1539680,-1.0319825,-38.5606015,-41.8707155,-0.7265896,-0.4594417
1.4300000,0.6800000,0.6449729,-0.5963588,-86.5801896,-94.4181965,-0.1489421,-0.9989398,-38.3326887,-41.5592871,-0.7030664,-0.4445731
1.4350000,0.6850000,0.6499729,-0.5771914,-86.1060697,-93.8611482,-0.1441179,-0.9671586,-38.1118717,-41.2524186,-0.6804661,-0.4302873
1.4400000,0.6900000,0.6549729,-0.5587710,-85.6571056,-93.3070900,-0.1394856,-0.9365856,-37.8976151,-40.9497549,-0.6587467,-0.4165578
1.4450000,0.6950000,0.6599729,-0.5410638,-85.2314122,-92.7557700,-0.1350364,-0.9071692,-37.6893996,-40.6509830,-0.6378687,-0.4033597
1.4500000,0.7000000,0.6649729,-0.5240379,-84.8269180,-92.2070015,-0.1307614,-0.8788603,-37.4867259,-40.3558276,-0.6177941,-0.3906692
1.4550000,0.7050000,0.6699729,-0.5076628,-84.4414567,-91.6606477,-0.1266527,-0.8516118,-37.2891177,-40.0640462,-0.5984871,-0.3784636
1.4600000,0.7100000,0.6749729,-0.4919096,-84.0728498,-91.1166095,-0.1227025,-0.8253788,-37.0961232,-39.7754253,-0.5799136,-0.3667213
1.4650000,0.7150000,0.6799729,-0.4767507,-83.7189769,-90.5748172,-0.1189036,-0.8001181,-36.9073170,-39.4897770,-0.5620410,-0.3554219
1.4700000,0.7200000,0.6849729,-0.4621601,-83.3778286,-90.0352233,-0.1152491,-0.7757887,-36.7223007,-39.2069359,-0.5448385,-0.3445459
1.4750000,0.7250000,0.6899729,-0.4481128,-83.0475427,-89.4977971,-0.1117325,-0.7523514,-36.5407030,-38.9267560,-0.5282767,-0.3340748
1.4800000,0.7300000,0.6949729,-0.4345852,-82.7264257,-88.9625208,-0.1083475,-0.7297685,-36.3621796,-38.6491088,-0.5123279,-0.3239909
1.4850000,0.7350000,0.6999729,-0.4215548,-82.4129611,-88.4293869,-0.1050883,-0.7080043,-36.1864128,-38.3738807,-0.4969653,-0.3142776
1.4900000,0.7400000,0.7049729,-0.4090002,-82.1058086,-87.8983947,-0.1019494,-0.6870246,-36.0131103,-38.1009713,-0.4821637,-0.3049189
1.4950000,0.7450000,0.7099729,-0.3969010,-81.8037966,-87.3695495,-0.0989254,-0.6667968,-35.8420042,-37.8302919,-0.4678992,-0.2958995
1.5000000,0.7500000,0.7149729,-0.3852379,-81.5059103,-86.8428608,-0.0960115,-0.6472896,-35.6728501,-37.5617640,-0.4541489,-0.2872052
1.5050000,0.7550000,0.7199729,-0.3739923,-81.2112776,-86.3183406,-0.0932027,-0.6284734,-35.5054254,-37.2953177,-0.4408910,-0.2788220
1.5100000,0.7600000,0.7249729,-0.3631468,-80.9191540,-85.7960036,-0.0904947,-0.6103197,-35.3395283,-37.0308914,-0.4281047,-0.2707370
1.5150000,0.7650000,0.7299729,-0.3526846,-80.6289077,-85.2758656,-0.0878831,-0.5928016,-35.1749761,-36.7684299,-0.4157704,-0.2629377
1.5200000,0.7700000,0.7349729,-0.3425898,-80.3400054,-84.7579434,-0.0853638,-0.5758930,-35.0116040,-36.5078841,-0.4038693,-0.2554123
1.5250000,0.7750000,0.7399729,-0.3328471,-80.0519992,-84.2422540,-0.0829330,-0.5595693,-34.8492637,-36.2492104,-0.3923834,-0.2481493
1.5300000,0.7800000,0.7449729,-0.3234422,-79.7645146,-83.7288150,-0.0805869,-0.5438069,-34.6878223,-35.9923696,-0.3812957,-0.2411380
1.5350000,0.7850000,0.7499729,-0.3143612,-79.4772405,-83.2176436,-0.0783221,-0.5285833,-34.5271606,-35.7373267,-0.3705900,-0.2343682
1.5400000,0.7900000,0.7549729,-0.3055910,-79.1899195,-82.7087566,-0.0761352,-0.5138770,-34.3671724,-35.4840500,-0.3602507,-0.2278301
1.5450000,0.7950000,0.7599729,-0.2971191,-78.9023402,-82.2021706,-0.0740230,-0.4996674,-34.2077635,-35.2325114,-0.3502630,-0.2215143
1.5500000,0.8000000,0.7649729,-0.2889335,-78.6143304,-81.6979013,-0.0719825,-0.4859349,-34.0488499,-34.9826852,-0.3406129,-0.2154119
1.5550000,0.8050000,0.7699729,-0.2810227,-78.3257508,-81.1959640,-0.0700109,-0.4726608,-33.8903578,-34.7345481,-0.3312869,-0.2095144
1.5600000,0.8100000,0.7749729,-0.2733760,-78.0364907,-80.6963732,-0.0681052,-0.4598271,-33.7322220,-34.4880792,-0.3222722,-0.2038137
1.5650000,0.8150000,0.7799729,-0.2659829,-77.7464629,-80.1991424,-0.0662630,-0.4474168,-33.5743855,-34.2432593,-0.3135565,-0.1983020
1.5700000,0.8200000,0.7849729,-0.2588334,-77.4556007,-79.7042846,-0.0644818,-0.4354134,-33.4167986,-34.0000710,-0.3051280,-0.1929720
1.5750000,0.8250000,0.7899729,-0.2519182,-77.1638544,-79.2118117,-0.0627590,-0.4238012,-33.2594181,-33.7584980,-0.2969757,-0.1878166
1.5800000,0.8300000,0.7949729,-0.2452281,-76.8711889,-78.7217350,-0.0610925,-0.4125654,-33.1022070,-33.5185257,-0.2890889,-0.1828290
1.5850000,0.8350000,0.7999729,-0.2387545,-76.5775814,-78.2340649,-0.0594800,-0.4016916,-32.9451334,-33.2801403,-0.2814572,-0.1780028
1.5900000,0.8400000,0.8049729,-0.2324891,-76.2830195,-77.7488108,-0.0579196,-0.3911661,-32.7881705,-33.0433293,-0.2740711,-0.1733318
1.5950000,0.8450000,0.8099729,-0.2264241,-75.9874999,-77.2659814,-0.0564091,-0.3809757,-32.6312960,-32.8080807,-0.2669211,-0.1688102
1.6000000,0.8500000,0.8149729,-0.2205518,-75.6910265,-76.7855847,-0.0549467,-0.3711080,-32.4744913,-32.5743835,-0.2599984,-0.1644322
