# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
-0.1282195,-0.1282195,-0.0000000,5272.4794056,5272.4794056
-0.1182195,-0.1182195,0.0100000,4558.3395833,4558.3395833
-0.1082195,-0.1082195,0.0200000,3781.3412775,3781.3412775
-0.0982195,-0.0982195,0.0300000,3069.8738920,3069.8738920
-0.0882195,-0.0882195,0.0400000,2472.0776606,2472.0776606
-0.0782195,-0.0782195,0.0500000,1976.3878586,1976.3878586
-0.0682195,-0.0682195,0.0600000,1593.7466238,1567.9053773
-0.0582195,-0.0582195,0.0700000,1258.0125259,1232.1712794
-0.0482195,-0.0482195,0.0800000,949.6720916,923.8308495
-0.0382195,-0.0382195,0.0900000,637.1380255,611.2968086
-0.0282195,-0.0282195,0.1000000,422.0922504,396.2639517
-0.0182195,-0.0182195,0.1100000,273.3284657,247.7350762
-0.0082195,-0.0082195,0.1200000,169.6286513,144.5672289
0.0017805,0.0017805,0.1300000,97.3323259,72.5158741
0.0117805,0.0117805,0.1400000,46.9113646,22.0254115
0.0217805,0.0217805,0.1500000,10.4276697,-13.3361207
0.0317805,0.0317805,0.1600000,-18.6639315,-43.7402412
0.0417805,0.0417805,0.1700000,-39.5650803,-65.0085940
0.0517805,0.0517805,0.1800000,-53.5928815,-79.0902105
0.0617805,0.0617805,0.1900000,-62.5735671,-87.9343676
0.0717805,0.0717805,0.2000000,-67.9044386,-92.9795674
0.0817805,0.0817805,0.2100000,-70.5833956,-95.2956675
0.0917805,0.0917805,0.2200000,-71.4115915,-95.6804144
0.1017805,0.1017805,0.2300000,-71.0740462,-94.7274878
0.1117805,0.1117805,0.2400000,-70.7293702,-93.3073465
0.1217805,0.1217805,0.2500000,-73.0175473,-98.1490896
0.1317805,0.1317805,0.2600000,-75.5472571,-100.3488994
0.1417805,0.1417805,0.2700000,-77.0531679,-100.7258972
0.1517805,0.1517805,0.2800000,-78.1190032,-100.0517496
0.1617805,0.1617805,0.2900000,-78.7927859,-100.5331246
0.1717805,0.1717805,0.3000000,-78.6288976,-100.1877919
0.1817805,0.1817805,0.3100000,-77.7070971,-99.3256496
0.1917805,0.1917805,0.3200000,-76.3175577,-98.1467913
0.2017805,0.2017805,0.3300000,-74.6955253,-96.7803942
0.2117805,0.2117805,0.3400000,-72.9863016,-95.3097554
0.2217805,0.2217805,0.3500000,-71.2687022,-93.7884407
0.2317805,0.2317805,0.3600000,-69.5816692,-92.2507223
0.2417805,0.2417805,0.3700000,-67.9427883,-90.7183382
0.2517805,0.2517805,0.3800000,-66.3589910,-89.2048784
0.2617805,0.2617805,0.3900000,-64.8321171,-87.7186377
0.2717805,0.2717805,0.4000000,-63.3616352,-86.2644732
0.2817805,0.2817805,0.4100000,-61.9459374,-84.8450167
0.2917805,0.2917805,0.4200000,-60.5829558,-83.4614667
0.3017805,0.3017805,0.4300000,-59.2704591,-82.1141059
0.3117805,0.3117805,0.4400000,-58.0061994,-80.8026395
0.3217805,0.3217805,0.4500000,-56.7879843,-79.5264163
0.3317805,0.3317805,0.4600000,-55.6137128,-78.2845727
0.3417805,0.3417805,0.4700000,-54.4813909,-77.0761255
0.3517805,0.3517805,0.4800000,-53.3891376,-75.9000328
0.3617805,0.3617805,0.4900000,-52.3351843,-74.7552317
0.3717805,0.3717805,0.5000000,-51.3178720,-73.6406628
0.3817805,0.3817805,0.5100000,-50.3356464,-72.5552847
0.3917805,0.3917805,0.5200000,-49.3870526,-71.4980828
0.4017805,0.4017805,0.5300000,-48.4707293,-70.4680738
0.4117805,0.4117805,0.5400000,-47.5854029,-69.4643086
0.4217805,0.4217805,0.5500000,-46.7298823,-68.4858722
0.4317805,0.4317805,0.5600000,-45.9030525,-67.5318841
0.4417805,0.4417805,0.5700000,-45.1038688,-66.6014974
0.4517805,0.4517805,0.5800000,-44.3313511,-65.6938973
0.4617805,0.4617805,0.5900000,-43.5845772,-64.8083004
0.4717805,0.4717805,0.6000000,-42.8626766,-63.9439533
0.4817805,0.4817805,0.6100000,-42.1648231,-63.1001310
0.4917805,0.4917805,0.6200000,-41.4902288,-62.2761361
0.5017805,0.5017805,0.6300000,-40.8381362,-61.4712973
0.5117805,0.5117805,0.6400000,-40.2078116,-60.6849686
0.5217805,0.5217805,0.6500000,-39.5985383,-59.9165280
0.5317805,0.5317805,0.6600000,-39.0096104,-59.1653768
0.5417805,0.5417805,0.6700000,-38.4403269,-58.4309385
0.5517805,0.5517805,0.6800000,-37.8899876,-57.7126580
0.5617805,0.5617805,0.6900000,-37.3578888,-57.0100009
0.5717805,0.5717805,0.7000000,-36.8433210,-56.3224526
0.5817805,0.5817805,0.7100000,-36.3455677,-55.6495176
0.5917805,0.5917805,0.7200000,-35.8639052,-54.9907191
0.6017805,0.6017805,0.7300000,-35.3976037,-54.3488188
0.6117805,0.6117805,0.7400000,-34.9459294,-53.7341335
0.6217805,0.6217805,0.7500000,-34.5081473,-53.1315737
0.6317805,0.6317805,0.7600000,-34.0835251,-52.5407446
0.6417805,0.6417805,0.7700000,-33.6713364,-51.9612679
0.6517805,0.6517805,0.7800000,-33.2708658,-51.3927803
