# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol]
0.8100000,0.0600000,0.0286812,53868.0621444,34489.6370608,217225.7299875,3276.5930117,152879.9536428,53850.1056437,53886.0186452,63501.7618817,40162.0405960,53868.0621444,34489.6370608,217225.7299875,3276.5930117,152879.9536428,53850.1056437,53886.0186452,63501.7618817,40162.0405960
0.8150000,0.0650000,0.0336812,45097.4457961,28834.8589360,182643.9289692,2715.5472693,128506.2775180,45085.4447319,45109.4468604,53162.6190068,33622.9924883,45097.4457961,28834.8589360,182643.9289692,2715.5472693,128506.2775180,45085.4447319,45109.4468604,53162.6190068,33622.9924883
0.8200000,0.0700000,0.0386812,38075.1749871,24295.4628318,155273.8880391,2260.9821264,109200.1097673,38069.6706558,38080.6793184,44884.4936941,28387.4463394,38075.1749871,24295.4628318,155273.8880391,2260.9821264,109200.1097673,38069.6706558,38080.6793184,44884.4936941,28387.4463394
0.8250000,0.0750000,0.0436812,32603.6797241,20738.0373662,134456.7169082,1897.8975914,94490.3074109,32605.2533943,32602.1060538,38434.4827693,24308.1012483,32603.6797241,20738.0373662,134456.7169082,1897.8975914,94490.3074109,32605.2533943,32602.1060538,38434.4827693,24308.1012483
0.8300000,0.0800000,0.0486812,27966.7754622,17777.2536161,112507.1650242,1627.6788422,79105.7747507,27886.4822858,28047.0686386,32968.3201010,20850.9964297,27966.7754622,17777.2536161,112507.1650242,1612.9429017,79105.7747507,27886.4822858,28047.0686386,32968.3201010,20850.9964297
0.8350000,0.0850000,0.0536812,22668.6551139,14373.3363701,91304.9320891,1377.7870290,64175.4436789,22589.4602589,22747.8499689,26722.6902532,16900.9132814,22668.6551139,14373.3363701,91304.9320891,1363.0510961,64175.4436789,22589.4602589,22747.8499689,26722.6902532,16900.9132814
0.8400000,0.0900000,0.0586812,18329.8358251,11586.8798702,73933.5534871,1108.3659142,51943.3001708,18251.7401244,18407.9315258,21607.9217176,13666.0496260,18329.8358251,11586.8798702,73933.5534871,1093.6299737,51943.3001708,18251.7401244,18407.9315258,21607.9217176,13666.0496260
0.8450000,0.0950000,0.0636812,14791.8814512,9315.8296317,59761.1109312,889.4671681,41964.2360756,14714.8844403,14868.8784620,17437.2438195,11028.2813171,14791.8814512,9315.8296317,59761.1109312,874.7312280,41964.2360756,14714.8844403,14868.8784620,17437.2438195,11028.2813171
0.8500000,0.1000000,0.0686812,11917.4794630,7471.7455869,48239.8499980,712.3483124,33852.4290613,11841.5793618,11993.3795642,14048.7872213,8885.2331965,11917.4794630,7471.7455869,48239.8499980,697.6123871,33852.4290613,11841.5793618,11993.3795642,14048.7872213,8885.2331965
0.8550000,0.1050000,0.0736812,9589.3195258,5979.0778103,38901.7279378,569.5490258,27278.2058958,9514.5132255,9664.1258262,11304.2619485,7149.4430049,9589.3195258,5979.0778103,38901.7279378,554.8133840,27278.2058958,9514.5132255,9664.1258262,11304.2619485,7149.4430049
0.8600000,0.1100000,0.0786812,7708.3681078,4774.0534367,31351.5502157,454.7775717,21963.2073769,7634.6511634,7782.0850522,9086.9234309,5747.0749930,7708.3681078,4774.0534367,31351.5502157,440.0445407,21963.2073769,7634.6511634,7782.0850522,9086.9234309,5747.0749930
0.8650000,0.1150000,0.0836812,6191.8509983,3803.3756867,25258.9394308,362.7758016,17674.7309135,6119.2176279,6264.4843688,7299.1942173,4616.4157621,6191.8509983,3803.3756867,25258.9394308,348.0562278,17674.7309135,6119.2176279,6264.4843688,7299.1942173,4616.4157621
0.8700000,0.1200000,0.0886812,4971.1607023,3022.8747580,20350.0019416,289.1799603,14219.8602726,4899.6037914,5042.7176131,5860.1971303,3706.3140938,4971.1607023,3022.8747580,20350.0019416,274.5040339,14219.8602726,4899.6037914,5042.7176131,5860.1971303,3706.3140938
0.8750000,0.1250000,0.0936812,3989.8302741,2396.2017508,16399.2569630,230.3963346,11439.7802931,3919.3413873,4060.3191609,4703.3667433,2974.6703160,3989.8302741,2396.2017508,16399.2569630,215.8184505,11439.7802931,3919.3413873,4060.3191609,4703.3667433,2974.6703160
0.8800000,0.1300000,0.0986812,3201.6582243,1893.6201198,13222.1659283,183.4660484,9204.5144903,3132.2276222,3271.0888264,3774.2389478,2387.0383018,3201.6582243,1893.6201198,13222.1659283,169.0844428,9204.5144903,3132.2276222,3271.0888264,3774.2389478,2387.0383018
0.8850000,0.1350000,0.1036812,2569.0281390,1505.6440650,10668.4364718,145.7075732,7408.2083528,2500.6448023,2637.4114757,3028.4700554,1915.3726401,2569.0281390,1490.9227331,10668.4364718,131.9336524,7408.2083528,2500.6448023,2637.4114757,3028.4700554,1915.3726401
0.8900000,0.1400000,0.1086812,2020.5157649,1157.8171882,8435.0408920,114.8993275,5837.4258659,1952.7172043,2088.3143255,2381.8623852,1521.1579704,2020.5157649,1143.0813477,8435.0408920,102.1257308,5837.4258659,1952.7172043,2088.3143255,2381.8623852,1506.4220420
0.8950000,0.1450000,0.1136812,1596.6617198,879.2178815,6662.2803133,90.2030524,4590.8055795,1529.7903601,1663.5330796,1864.8354917,1194.1614635,1581.9257794,864.4819411,6662.2803133,76.5809367,4590.8055795,1515.0544196,1648.7971392,1864.8354917,1179.4255231
0.9000000,0.1500000,0.1186812,1256.3570186,663.7367922,5283.7514143,70.8617055,3621.8099900,1190.4251006,1322.2889367,1478.4070457,940.4428280,1241.6210782,649.0008517,5283.7514143,57.0491253,3621.8099900,1175.6891601,1307.5529963,1463.6711052,925.7068876
0.9050000,0.1550000,0.1236812,991.5721313,496.7319111,4208.4068314,55.8177857,2866.3150245,926.5908231,1056.5534394,1166.2683461,743.0289807,976.8361908,481.9959707,4208.4068314,42.1071605,2866.3150245,911.8548827,1041.8174990,1151.5324056,728.2930403
0.9100000,0.1600000,0.1286812,784.9661200,367.0525878,3366.8612030,44.1093385,2275.4537490,720.9454650,848.9846935,922.7131631,588.9911579,770.2301796,352.3166478,3366.8612030,30.6747442,2275.4537490,706.2095245,834.2508346,907.9772227,574.2552174
0.9150000,0.1650000,0.1336812,623.3002958,266.1881047,2706.1153885,34.9717780,1826.6362638,560.2491669,683.2983675,732.1352164,468.4590810,608.5643553,251.4521724,2706.1153885,21.9303399,1811.9003252,545.5132264,669.4308827,717.3992760,453.7231408
0.9200000,0.1700000,0.1386812,496.4435736,187.6270812,2185.5872858,27.7994469,1461.8102481,434.3696379,540.5412933,582.5915912,373.8793413,481.7076343,172.8913131,2185.5872858,15.2480019,1447.0743077,419.6336974,525.8072165,567.8556509,359.1434478
0.9250000,0.1750000,0.1436812,396.6234304,126.3727381,1788.8587951,22.1120120,1173.7713139,335.5332906,426.9455791,464.9199067,299.4553047,381.8876651,111.6401679,1774.1228547,10.1498741,1159.0353734,320.7973502,412.2096623,450.1839979,284.7213599
0.9300000,0.1800000,0.1486812,317.8557074,78.4549454,1462.2230978,17.5398459,945.6318276,257.7606891,336.6362634,372.0707025,240.7063072,303.1262691,63.8587304,1447.7423142,6.2704328,930.8958877,243.0247491,321.9003825,357.3370081,225.9997676
0.9350000,0.1850000,0.1536812,255.4641744,29.8458195,1182.7148223,13.8102251,764.3571154,196.4402573,264.4527984,298.5689307,194.0819503,240.8131473,15.1415143,1167.9797168,3.3295302,749.6219841,181.7043264,249.7319706,283.8798822,179.5414019
0.9400000,0.1900000,0.1586812,205.6304225,-15.0470074,957.2320802,10.7318910,619.7288870,148.0056919,205.6715798,239.9658081,156.7325286,191.3833943,-29.7828042,942.4961404,1.1120404,605.1263656,133.2699034,191.7585923,225.6101714,142.6884010
0.9450000,0.1950000,0.1636812,165.3688655,-50.4007647,778.4451056,8.1741671,501.6053853,109.6899470,154.2172265,192.6131247,126.6054988,152.0730361,-65.1353147,763.7091671,-0.5475389,487.8954822,94.9562365,139.7777830,179.2695958,113.3800476
0.9500000,0.2000000,0.1686812,132.8256915,-78.5253627,636.2197317,6.0472264,403.7504752,79.3242898,111.1645591,154.2291637,102.3599147,119.1511165,-92.8826277,621.4877222,-1.7767581,389.1228773,64.6132982,96.4760893,140.4599596,88.8346785
0.9550000,0.2050000,0.1736812,106.7326212,-106.7195084,508.4481399,4.2875079,325.2406750,55.0981077,76.4568397,123.4157533,82.9521330,92.6424110,-121.2919188,493.7213984,-2.7446624,310.5268304,40.5648476,61.8594604,109.2104688,69.0707652
0.9600000,0.2100000,0.1786812,85.9218371,-132.3071463,391.8687103,2.8461508,262.5519857,34.6715576,48.1506618,98.8484843,67.4542075,71.6545944,-147.0382746,377.1329539,-3.5385361,247.8241918,21.5004671,34.1098557,84.4692163,53.4230231
0.9650000,0.2150000,0.1836812,69.3417065,-152.3314344,297.3473839,1.6805666,212.4108142,14.0315790,24.6788740,79.2989657,55.0570317,55.0152511,-167.0670806,282.6318231,-4.1103999,197.6795311,-0.2399898,11.5440723,64.8541127,41.0173423
0.9700000,0.2200000,0.1886812,56.1017555,-167.7961540,219.9794101,0.7497245,172.2192718,-4.9215272,5.3349881,63.7266536,45.0822419,41.8098821,-182.5318279,205.7492108,-4.5097648,157.4870232,-19.2613787,-8.6082384,49.2871114,31.1719063
0.9750000,0.2250000,0.1936812,45.4688616,-179.6171706,154.7691618,0.0131632,139.9361770,-22.5475676,-10.3903177,51.2760504,36.9843097,31.3230223,-194.3481927,140.9486941,-4.7750738,125.2043877,-36.3316900,-24.6708214,36.9247941,23.3532903
0.9800000,0.2300000,0.1986812,36.8567057,-188.5561101,99.9883741,-0.5666116,113.9534173,-39.0691660,-23.0957512,41.2535394,30.3463722,22.9932866,-203.2442519,85.4699986,-4.9362611,99.2260441,-53.6719443,-37.5292476,27.1053784,17.1429465
0.9850000,0.2350000,0.2036812,29.8172590,-195.3202290,54.8316312,-1.0206239,92.9945594,-52.6260044,-33.3515260,33.1141133,24.8593520,16.3789410,-209.7998986,40.3060862,-5.0167020,78.2859034,-67.3360641,-47.8596158,19.3081312,12.2115344
0.9900000,0.2400000,0.2086812,24.0186890,-200.5776323,17.3740950,-1.3719724,76.0352101,-63.3189025,-41.6348194,26.4484378,20.2889804,11.1314498,-214.4778109,3.3569808,-5.0942902,61.3826300,-78.0461797,-56.1814215,13.1221850,8.2991985
0.9950000,0.2450000,0.2136812,19.2094936,-204.7265047,-13.7217546,-1.6373426,62.2481753,-71.6550843,-48.3277829,20.9528743,16.4521531,6.9750870,-217.8140838,-27.0032879,-5.1148385,47.7219951,-86.3794853,-62.8964229,8.2225032,5.2003676
1.0000000,0.2500000,0.2186812,15.1911995,-207.8261577,-39.1597680,-1.8298035,50.9725869,-78.0979168,-53.7335512,16.3926768,13.2088762,3.6911726,-221.6481654,-52.2774168,-5.1796871,36.6722716,-92.7981220,-68.3173705,4.3512975,2.7520022
1.0050000,0.2550000,0.2236812,11.8093032,-209.8842988,-59.8025899,-1.9609551,41.6943749,-83.0367655,-58.0928833,12.5809542,10.4583168,1.1058490,-224.0618050,-72.8587316,-5.1881295,27.7296129,-97.6727508,-72.6893527,1.3036177,0.8244802
1.0100000,0.2600000,0.2286812,8.9509565,-210.9947190,-76.6007114,-2.0418178,34.0213234,-86.7916741,-61.5975964,9.3742080,8.1299319,-0.9194282,-225.3523112,-89.9233403,-5.1442432,20.4910976,-101.3011775,-76.2057365,-1.0838576,-0.6854917
1.0150000,0.2650000,0.2336812,6.5376255,-211.2979526,-90.3988392,-2.0828457,27.6494555,-89.6149264,-64.4009993,6.6697063,6.1710339,-2.4953066,-225.7528579,-104.1762413,-5.0610903,14.6336810,-103.9230882,-79.0201293,-2.9415642,-1.8604086
1.0200000,0.2700000,0.2386812,4.5123417,-210.9363763,-101.8530662,-2.0936034,22.3329963,-91.6946588,-66.6260783,4.3959568,4.5364627,-3.7103405,-225.4471112,-116.0126100,-4.9489525,9.8977092,-105.7317262,-81.2553977,-4.3738933,-2.7662930
1.0250000,0.2750000,0.2436812,2.8278208,-210.0360739,-111.4199997,-2.0824141,17.8685207,-93.1667084,-68.3719591,2.4992134,3.1833945,-4.6355422,-224.5803728,-125.8359750,-4.8159082,6.0739710,-106.8831602,-83.0105004,-5.4645571,-3.4560893
1.0300000,0.2800000,0.2486812,1.4398063,-208.7029982,-119.4089456,-2.0561031,14.0921687,-94.1314567,-69.7189936,0.9327546,2.0705814,-5.3279635,-223.2681005,-133.9739924,-4.6682886,2.9934990,-107.5036508,-84.3656882,-6.2808101,-3.9723331
1.0350000,0.2850000,0.2536812,0.3055421,-207.0243099,-126.0494573,-2.0199050,10.8806994,-94.6682104,-70.7327669,-0.3480387,1.1597751,-6.0383141,-221.6024436,-140.6945093,-4.6561001,0.5195146,-107.6955176,-85.3864815,-7.1181990,-4.5019443
1.0400000,0.2900000,0.2586812,-0.6149491,-205.0711274,-131.5313088,-1.9775818,8.1471193,-94.8436800,-71.4674337,-1.3859727,0.4173130,-6.5613602,-219.6572752,-146.2179235,-4.6073338,-1.4589507,-107.8343815,-86.1267263,-7.7347860,-4.8919082
1.0450000,0.2950000,0.2636812,-1.3571001,-202.9013548,-136.0185499,-1.9317125,5.8292820,-94.7157416,-71.9693338,-2.2202975,-0.1852013,-6.9242438,-217.4920774,-150.7267395,-4.5249397,-3.0321199,-107.9195903,-86.6309555,-8.1625673,-5.1624608
1.0500000,0.3000000,0.2686812,-1.9509041,-200.5621772,-139.6533932,-1.8840345,3.8773480,-94.3348642,-72.2831183,-2.8850880,-0.6712147,-7.1592326,-215.1549533,-154.3729975,-4.4180595,-4.2735016,-107.6937814,-86.9362212,-8.4395811,-5.3376598
1.0550000,0.3050000,0.2736812,-2.4211394,-198.0921414,-142.5582477,-1.8357487,2.2457476,-93.7447840,-72.4635940,-3.4087696,-1.0600841,-7.2923579,-212.6849686,-157.2840795,-4.2937503,-5.4969177,-107.2167925,-87.0735260,-8.5965145,-5.4369131
1.0600000,0.3100000,0.2786812,-2.7882623,-195.5228561,-144.8379171,-1.7877425,0.8905900,-92.9830901,-72.5918897,-3.8147191,-1.3679929,-7.3446446,-210.1139787,-159.5672742,-4.1574676,-6.4665385,-106.5372882,-87.0689464,-8.6581521,-5.4758962
1.0650000,0.3150000,0.2836812,-3.0694031,-192.8803933,-146.5819538,-1.7406959,-0.2295376,-92.0818842,-72.7762977,-4.1223304,-1.6086645,-7.4115852,-207.4680597,-161.3133866,-4.0134298,-7.2024275,-105.6949994,-86.9445198,-8.7370643,-5.5258046
1.0700000,0.3200000,0.2886812,-3.2791418,-190.1865008,-147.8669067,-1.6951009,-1.1517785,-91.0684930,-73.1040247,-4.3480033,-1.7938302,-7.4758485,-204.7686325,-162.5996101,-3.8648958,-7.7475361,-104.7224831,-86.7189502,-8.8128203,-5.5737170
1.0750000,0.3250000,0.2936812,-3.4300047,-187.4597517,-148.7583193,-1.6513181,-1.9078097,-89.9661734,-73.5693453,-4.5058252,-1.9335189,-7.4774411,-202.0333509,-163.4918272,-3.7143774,-8.1370415,-103.6465109,-86.6809459,-8.8146977,-5.5749043
1.0800000,0.3300000,0.2986812,-3.5327531,-184.7167334,-149.3124765,-1.6097185,-2.5237840,-88.7947709,-74.0785238,-4.6079647,-2.0362658,-7.4289355,-199.2768035,-164.0464640,-3.5638023,-8.3997989,-102.4891675,-87.7974541,-8.7575174,-5.5387403
1.0850000,0.3350000,0.3036812,-3.5965742,-181.9732891,-149.5783329,-1.5707869,-3.0211537,-87.5713369,-74.5271303,-4.6648903,-2.1093105,-7.3406654,-196.5110732,-164.3119952,-3.4146404,-8.5595109,-101.2687244,-88.5968154,-8.6534612,-5.4729294
1.0900000,0.3400000,0.3086812,-3.6292560,-179.2456764,-149.6025625,-1.5350821,-3.4177980,-86.3107564,-74.8498793,-4.6855252,-2.1588060,-7.2211276,-193.7461838,-164.3301735,-3.2680017,-8.6356727,-100.0003365,-89.1229432,-8.5125454,-5.3838064
1.0950000,0.3450000,0.3136812,-3.6373879,-176.5513302,-149.4495968,-1.5031238,-3.7290011,-85.0264400,-75.0231645,-4.6774164,-2.1900139,-7.0773100,-190.9904586,-164.1370416,-3.1247131,-8.6443362,-98.6966004,-89.4146689,-8.3430077,-5.2765814
1.1000000,0.3500000,0.3186812,-3.6265765,-173.9088049,-149.2582842,-1.4753123,-3.9681056,-83.7310523,-75.0872755,-4.6469406,-2.2074474,-6.9242434,-188.2508093,-163.7637691,-2.9853778,-8.5987304,-97.3680037,-89.5062113,-8.1625668,-5.1624606
1.1050000,0.3550000,0.3236812,-3.6016320,-171.3366500,-149.2929396,-1.4518424,-4.1468680,-82.4370998,-75.6732893,-4.5995276,-2.2149353,-6.8152579,-185.5329708,-163.2373504,-2.8504229,-8.5097659,-96.0232879,-89.4276248,-8.0340905,-5.0812050
1.1100000,0.3600000,0.3286812,-3.5666819,-168.8526653,-149.7578704,-1.4325582,-4.2756225,-81.1570883,-78.5001015,-4.5398474,-2.2156258,-6.6810147,-182.8416920,-162.9353145,-2.7729296,-8.3864451,-94.6697432,-92.6038525,-7.8758394,-4.9811182
1.1150000,0.3650000,0.3336812,-3.5251973,-166.4815626,-150.4947403,-1.4168873,-4.3633553,-79.9030087,-82.1312277,-4.4719131,-2.2119739,-6.5414272,-180.1808919,-164.4984630,-2.7041092,-8.2662966,-93.3134491,-96.7446364,-7.7112882,-4.8770469
1.1200000,0.3700000,0.3386812,-3.4799670,-164.2830188,-151.1851497,-1.4039720,-4.4177681,-78.6851863,-85.0162110,-4.3990922,-2.2057592,-6.3893800,-177.5537892,-165.5537316,-2.6269338,-8.2036465,-91.9594705,-99.7168094,-7.5320490,-4.7636861
1.1250000,0.3750000,0.3436812,-3.4330754,-162.3681104,-151.7620204,-1.3928232,-4.4453761,-77.5109537,-87.0557447,-4.3240639,-2.1981466,-6.2266049,-174.9630082,-166.1761206,-2.5436881,-8.1062729,-90.6120208,-101.7762870,-7.3401635,-4.6423270
1.1300000,0.3800000,0.3486812,-3.3859240,-160.8081937,-155.7523262,-1.3823787,-4.4516561,-76.3840765,-88.3978271,-4.2487867,-2.1897885,-6.1330621,-172.9556043,-169.9105262,-2.4562752,-7.9809587,-89.2745949,-103.1233309,-7.2298916,-4.5725849
1.1350000,0.3850000,0.3536812,-3.3393080,-159.5143884,-163.5428203,-1.3716552,-4.4412277,-75.3060956,-89.1901748,-4.1745167,-2.1809729,-6.0632298,-172.4430171,-178.2567514,-2.3662705,-7.8821241,-87.9500811,-103.9149793,-7.1475705,-4.5205205
1.1400000,0.3900000,0.3586812,-3.2935546,-158.3396338,-169.7157364,-1.3599832,-4.4180301,-74.2797367,-89.5543236,-4.1018941,-2.1718113,-5.9671709,-171.8172495,-184.4500294,-2.2749683,-7.7760022,-86.6408539,-104.2745959,-7.0343326,-4.4489026
1.1450000,0.3950000,0.3636812,-3.2487190,-157.2933522,-174.2054000,-1.3470040,-4.3854495,-73.3116796,-89.5868552,-4.0311039,-2.1624063,-5.8505156,-170.8575115,-188.9410994,-2.1834237,-7.6443238,-85.3488512,-104.2992340,-6.8968148,-4.3619286
1.1500000,0.4000000,0.3686812,-3.2047873,-156.5429662,-177.3500068,-1.3323524,-4.3463739,-72.4106747,-89.3637481,-3.9620946,-2.1529331,-5.7179548,-169.6443019,-192.0858756,-2.0924879,-7.4925999,-84.5908306,-104.0653374,-6.7405470,-4.2630963
1.1550000,0.4050000,0.3736812,-3.1618068,-156.0951227,-179.4301763,-1.3153733,-4.3031833,-71.5823115,-88.9445819,-3.8947845,-2.1436161,-5.5733918,-169.3090406,-194.1660573,-2.0028394,-7.3254181,-83.9473378,-103.6331666,-6.5701306,-4.1553154
1.1600000,0.4100000,0.3786812,-3.1199042,-155.7022378,-180.6692529,-1.2951872,-4.2577113,-70.8299172,-88.3760881,-3.8291757,-2.1346349,-5.4200679,-169.5909120,-195.4050735,-1.9150110,-7.1465976,-83.2648839,-103.0502473,-6.3893864,-4.0410028
1.1650000,0.4150000,0.3836812,-3.0792101,-155.1530023,-181.2448106,-1.2710296,-4.2112292,-70.1659859,-87.6949937,-3.7653488,-2.1260310,-5.2606687,-169.3548434,-195.9804677,-1.8294129,-6.9593155,-82.5529424,-102.3540647,-6.2014804,-3.9221606
1.1700000,0.4200000,0.3886812,-3.0397593,-154.3798527,-181.2982127,-1.2425556,-4.1644991,-69.6171579,-86.9302326,-3.7033744,-2.1176706,-5.0974127,-168.7282189,-196.0335491,-1.7463531,-6.7727590,-81.8195256,-101.5741733,-6.0090279,-3.8004429
1.1750000,0.4250000,0.3936812,-3.0014337,-153.3969902,-180.9421313,-1.2099293,-4.1179023,-69.2028678,-86.1046391,-3.6432193,-2.1092543,-4.9321256,-167.8104240,-195.6769417,-1.6739361,-6.7058813,-81.0713800,-100.7338541,-5.8141811,-3.6772110
1.1800000,0.4300000,0.3986812,-2.9639563,-152.2462407,-180.2664517,-1.1737231,-4.0715972,-68.9059507,-85.2362443,-3.5847040,-2.1003374,-4.7663033,-166.6789156,-195.0005057,-1.6281035,-6.6122103,-80.3141588,-99.8514188,-5.6187033,-3.5535800
1.1850000,0.4350000,0.4036812,-2.9269020,-150.9741666,-179.3429267,-1.1347416,-4.0256386,-68.6750992,-84.3392785,-3.5274981,-2.0903837,-4.6011639,-165.3939632,-194.0759968,-1.5754342,-6.4971427,-80.4676698,-98.9412385,-5.4240306,-3.4304581
1.1900000,0.4400000,0.4086812,-2.8897356,-149.6248548,-178.2288565,-1.0938562,-3.9800206,-68.4554788,-83.4249687,-3.4711302,-2.0788621,-4.4376927,-164.0023574,-192.9607422,-1.5183675,-6.3652247,-80.6470233,-98.0145568,-5.2313243,-3.3085800
1.1950000,0.4450000,0.4136812,-2.8519011,-148.2382986,-176.9700063,-1.0518914,-3.9346617,-68.2117665,-82.5021978,-3.4150403,-2.0653214,-4.2766788,-162.5403134,-191.7005494,-1.4587647,-6.2202817,-80.6037752,-97.0801332,-5.0415149,-3.1885340
1.2000000,0.4500000,0.4186812,-2.8129066,-146.8500638,-175.6029228,-1.0095627,-3.8893840,-67.9309262,-81.5780557,-3.3586759,-2.0493654,-4.1187473,-161.0357462,-190.3320123,-1.4014612,-6.0655269,-80.3893390,-96.1447539,-4.8553392,-3.0707861
1.2050000,0.4550000,0.4236812,-2.7723176,-145.4907126,-174.1567746,-0.9674538,-3.8439120,-67.6143533,-80.6582693,-3.3015526,-2.0305663,-3.9643855,-159.5100563,-188.8843444,-1.3461415,-5.9036545,-80.0443567,-95.2136374,-4.6733715,-2.9556997
1.2100000,0.4600000,0.4286812,-2.7296717,-144.1847342,-172.6548175,-0.9260179,-3.7978844,-67.2692596,-79.7474943,-3.2432113,-2.0084229,-3.8139654,-157.9795326,-187.3808397,-1.3019075,-5.7369172,-79.6009390,-94.2907570,-4.4960503,-2.8435519
1.2150000,0.4650000,0.4336812,-2.6844233,-142.9493572,-171.1155619,-0.8855915,-3.7508833,-66.9032524,-78.8494883,-3.1831282,-1.9824273,-3.6677625,-156.4564549,-185.8400383,-1.2580181,-5.5671935,-79.0844331,-93.3790974,-4.3237007,-2.7345484
1.2200000,0.4700000,0.4386812,-2.6359974,-141.7938829,-169.5537072,-0.8464127,-3.7024859,-66.5222437,-77.9672132,-3.1206937,-1.9521957,-3.5259724,-154.9499619,-184.2766591,-1.2233042,-5.3960435,-78.5148190,-92.4808604,-4.1565530,-2.6288350
