# r[nm],d[nm],daligned[nm],Ucline3(d)[kj/mol],UMincline3(d)[kj/mol]
-0.2319331,-0.2319331,-0.0000000,39181.8303308,39181.8303308
-0.2219331,-0.2219331,0.0100000,30985.8430671,30985.8430671
-0.2119331,-0.2119331,0.0200000,25045.3699642,25045.3699642
-0.2019331,-0.2019331,0.0300000,22533.6881506,22533.6881506
-0.1919331,-0.1919331,0.0400000,20959.5508289,20959.5508289
-0.1819331,-0.1819331,0.0500000,21936.2901233,21936.2901233
-0.1719331,-0.1719331,0.0600000,20648.7427882,20648.7427882
-0.1619331,-0.1619331,0.0700000,16418.6554767,16418.6554767
-0.1519331,-0.1519331,0.0800000,12585.3676467,12585.3676467
-0.1419331,-0.1419331,0.0900000,11130.6136569,11130.6136569
-0.1319331,-0.1319331,0.1000000,12595.4745414,12595.4745414
-0.1219331,-0.1219331,0.1100000,11338.3242100,11338.3242100
-0.1119331,-0.1119331,0.1200000,8657.4772083,8657.4772083
-0.1019331,-0.1019331,0.1300000,6288.6457540,6288.6457540
-0.0919331,-0.0919331,0.1400000,3935.1802334,3935.1802334
-0.0819331,-0.0819331,0.1500000,2510.5832744,2510.5832744
-0.0719331,-0.0719331,0.1600000,1664.9679653,1646.0421096
-0.0619331,-0.0619331,0.1700000,1130.6526799,1111.7268242
-0.0519331,-0.0519331,0.1800000,795.0128298,776.0869740
-0.0419331,-0.0419331,0.1900000,580.4098067,561.7541511
-0.0319331,-0.0319331,0.2000000,377.1883962,358.2625405
-0.0219331,-0.0219331,0.2100000,243.0796432,224.1537874
-0.0119331,-0.0119331,0.2200000,156.6491895,137.7233337
-0.0019331,-0.0019331,0.2300000,100.7432433,81.8173897
0.0080669,0.0080669,0.2400000,64.4663033,45.5423570
0.0180669,0.0180669,0.2500000,40.7719716,21.9519804
0.0280669,0.0280669,0.2600000,24.5815786,6.5990422
0.0380669,0.0380669,0.2700000,12.8334002,-4.0007797
0.0480669,0.0480669,0.2800000,4.4462511,-12.0748912
0.0580669,0.0580669,0.2900000,-1.2585595,-16.8850484
0.0680669,0.0680669,0.3000000,-4.9118642,-20.0750385
0.0780669,0.0780669,0.3100000,-7.0197341,-21.5538956
0.0880669,0.0880669,0.3200000,-8.0446818,-21.9684757
0.0980669,0.0980669,0.3300000,-8.3768152,-21.8699941
0.1080669,0.1080669,0.3400000,-8.3089814,-21.3290765
0.1180669,0.1180669,0.3500000,-8.0777011,-20.5352275
0.1280669,0.1280669,0.3600000,-7.8907295,-19.5755929
0.1380669,0.1380669,0.3700000,-7.8332456,-18.5315604
0.1480669,0.1480669,0.3800000,-7.8390653,-17.4618142
0.1580669,0.1580669,0.3900000,-7.8209719,-17.0211118
0.1680669,0.1680669,0.4000000,-7.7415818,-17.0606971
0.1780669,0.1780669,0.4100000,-7.6008250,-16.7586625
0.1880669,0.1880669,0.4200000,-7.4132757,-16.2330334
0.1980669,0.1980669,0.4300000,-7.1903458,-15.5561070
0.2080669,0.2080669,0.4400000,-6.9373047,-14.7994427
0.2180669,0.2180669,0.4500000,-6.6780882,-14.0086702
0.2280669,0.2280669,0.4600000,-6.4693264,-13.2129273
0.2380669,0.2380669,0.4700000,-6.3708446,-12.9906581
0.2480669,0.2480669,0.4800000,-6.3933695,-13.5380385
0.2580669,0.2580669,0.4900000,-6.4796620,-13.5671977
0.2680669,0.2680669,0.5000000,-6.5489040,-13.2953620
0.2780669,0.2780669,0.5100000,-6.5496247,-12.8514542
0.2880669,0.2880669,0.5200000,-6.4698991,-12.3197227
0.2980669,0.2980669,0.5300000,-6.3204538,-11.7477580
0.3080669,0.3080669,0.5400000,-6.1211540,-11.1400025
0.3180669,0.3180669,0.5500000,-5.8945446,-10.5238888
0.3280669,0.3280669,0.5600000,-5.6611132,-9.9335152
0.3380669,0.3380669,0.5700000,-5.4365320,-9.9425310
0.3480669,0.3480669,0.5800000,-5.2305912,-9.8217744
0.3580669,0.3580669,0.5900000,-5.0460156,-9.5809674
0.3680669,0.3680669,0.6000000,-4.8788331,-9.2571231
0.3780669,0.3780669,0.6100000,-4.7209125,-8.9015291
0.3880669,0.3880669,0.6200000,-4.5630421,-8.5236989
0.3980669,0.3980669,0.6300000,-4.3982019,-8.1118559
0.4080669,0.4080669,0.6400000,-4.2241467,-7.6829458
0.4180669,0.4180669,0.6500000,-4.0435430,-7.2493294
0.4280669,0.4280669,0.6600000,-3.8618760,-6.8471037
0.4380669,0.4380669,0.6700000,-3.6852810,-6.5490662
0.4480669,0.4480669,0.6800000,-3.5188212,-6.2185797
0.4580669,0.4580669,0.6900000,-3.3650532,-5.8729135
0.4680669,0.4680669,0.7000000,-3.2230280,-5.5242086
0.4780669,0.4780669,0.7100000,-3.0883796,-5.1808429
0.4880669,0.4880669,0.7200000,-2.9553077,-4.8484354
0.4980669,0.4980669,0.7300000,-2.8195329,-4.5406365
0.5080669,0.5080669,0.7400000,-2.6801355,-4.2633006
0.5180669,0.5180669,0.7500000,-2.5390022,-3.9949471
0.5280669,0.5280669,0.7600000,-2.3990895,-3.7621112
0.5380669,0.5380669,0.7700000,-2.2630977,-3.5325134
0.5480669,0.5480669,0.7800000,-2.1329432,-3.3260984
0.5580669,0.5580669,0.7900000,-2.0097412,-3.1213066
0.5680669,0.5680669,0.8000000,-1.8939807,-2.9305343
0.5780669,0.5780669,0.8100000,-1.7857243,-2.7449913
