# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm]
0.0162106,0.0162106,0.0351089,1706.4021449,4.9317089
0.0212106,0.0212106,0.0401089,1509.2384526,4.8858803
0.0262106,0.0262106,0.0451089,1351.7130024,4.8435120
0.0312106,0.0312106,0.0501089,1221.9206679,4.8048245
0.0362106,0.0362106,0.0551089,1111.6834574,4.7699661
0.0412106,0.0412106,0.0601089,1015.4169096,4.7390207
0.0462106,0.0462106,0.0651089,929.3454192,4.7120144
0.0512106,0.0512106,0.0701089,850.9534916,4.6889222
0.0562106,0.0562106,0.0751089,778.5985751,4.6696748
0.0612106,0.0612106,0.0801089,711.2360659,4.6541644
0.0662106,0.0662106,0.0851089,648.2232843,4.6422506
0.0712106,0.0712106,0.0901089,589.1798137,4.6337661
0.0762106,0.0762106,0.0951089,533.8885638,4.6285215
0.0812106,0.0812106,0.1001089,482.2265487,4.6263102
0.0862106,0.0862106,0.1051089,434.1174720,4.6269128
0.0912106,0.0912106,0.1101089,389.5003253,4.6301006
0.0962106,0.0962106,0.1151089,348.3096676,4.6356385
0.1012106,0.1012106,0.1201089,310.4642988,4.6432868
0.1062106,0.1062106,0.1251089,275.8618304,4.6528017
0.1112106,0.1112106,0.1301089,244.3773081,4.6639350
0.1162106,0.1162106,0.1351089,215.8646088,4.6764342
0.1212106,0.1212106,0.1401089,190.1597671,4.6900436
0.1262106,0.1262106,0.1451089,167.0855832,4.7044954
0.1312106,0.1312106,0.1501089,146.4567728,4.7194481
0.1362106,0.1362106,0.1551089,128.0847065,4.7342526
0.1412106,0.1412106,0.1601089,111.7808685,4.7473334
0.1462106,0.1462106,0.1651089,97.3588464,4.7550264
0.1512106,0.1512106,0.1701089,84.6356784,4.7501869
0.1562106,0.1562106,0.1751089,73.4339042,4.7217129
0.1612106,0.1612106,0.1801089,63.5850857,4.6564400
0.1662106,0.1662106,0.1851089,54.9341578,4.5436120
0.1712106,0.1712106,0.1901089,47.3428484,4.3797784
0.1762106,0.1762106,0.1951089,40.6906627,4.1709878
0.1812106,0.1812106,0.2001089,34.8732883,3.9309195
0.1862106,0.1862106,0.2051089,29.7993245,3.6761372
0.1912106,0.1912106,0.2101089,25.3862955,3.4206569
0.1962106,0.1962106,0.2151089,21.5566898,3.1716855
0.2012106,0.2012106,0.2201089,18.2350296,2.9280912
0.2062106,0.2062106,0.2251089,15.3474473,2.6830807
0.2112106,0.2112106,0.2301089,12.8246666,2.4310324
0.2162106,0.2162106,0.2351089,10.6070038,2.1747295
0.2212106,0.2212106,0.2401089,8.6479877,1.9272040
0.2262106,0.2262106,0.2451089,6.9141706,1.7063819
0.2312106,0.2312106,0.2501089,5.3816909,1.5269905
0.2362106,0.2362106,0.2551089,4.0315376,1.3953834
0.2412106,0.2412106,0.2601089,2.8446107,1.3093103
0.2462106,0.2462106,0.2651089,1.7964403,1.2612350
0.2512106,0.2512106,0.2701089,0.8522179,1.2421264
0.2562106,0.2562106,0.2751089,-0.0314092,1.2427351
0.2612106,0.2612106,0.2801089,-0.8901794,1.2527958
0.2662106,0.2662106,0.2851089,-1.7321762,1.2622156
0.2712106,0.2712106,0.2901089,-2.5366431,1.2645788
0.2762106,0.2762106,0.2951089,-3.2720590,1.2583985
0.2812106,0.2812106,0.3001089,-3.9132202,1.2452083
0.2862106,0.2862106,0.3051089,-4.4470840,1.2273523
0.2912106,0.2912106,0.3101089,-4.8713076,1.2068934
0.2962106,0.2962106,0.3151089,-5.1909651,1.1853414
0.3012106,0.3012106,0.3201089,-5.4156400,1.1637032
0.3062106,0.3062106,0.3251089,-5.5572157,1.1426091
0.3112106,0.3112106,0.3301089,-5.6282811,1.1224310
0.3162106,0.3162106,0.3351089,-5.6410603,1.1033706
0.3212106,0.3212106,0.3401089,-5.6067709,1.0855189
0.3262106,0.3262106,0.3451089,-5.5353094,1.0688955
0.3312106,0.3312106,0.3501089,-5.4351591,1.0534739
0.3362106,0.3362106,0.3551089,-5.3134356,1.0391975
0.3412106,0.3412106,0.3601089,-5.1760073,1.0259915
0.3462106,0.3462106,0.3651089,-5.0276471,1.0137702
0.3512106,0.3512106,0.3701089,-4.8721915,1.0024431
0.3562106,0.3562106,0.3751089,-4.7126908,0.9919187
0.3612106,0.3612106,0.3801089,-4.5515447,0.9821078
0.3662106,0.3662106,0.3851089,-4.3906200,0.9729250
0.3712106,0.3712106,0.3901089,-4.2313507,0.9642903
0.3762106,0.3762106,0.3951089,-4.0748215,0.9561302
0.3812106,0.3812106,0.4001089,-3.9218373,0.9483775
0.3862106,0.3862106,0.4051089,-3.7729795,0.9409719
0.3912106,0.3912106,0.4101089,-3.6286521,0.9338597
0.3962106,0.3962106,0.4151089,-3.4891197,0.9269934
0.4012106,0.4012106,0.4201089,-3.3545366,0.9203315
0.4062106,0.4062106,0.4251089,-3.2249721,0.9138380
0.4112106,0.4112106,0.4301089,-3.1004291,0.9074818
0.4162106,0.4162106,0.4351089,-2.9808602,0.9012362
0.4212106,0.4212106,0.4401089,-2.8661799,0.8950787
0.4262106,0.4262106,0.4451089,-2.7562744,0.8889902
0.4312106,0.4312106,0.4501089,-2.6510095,0.8829550
0.4362106,0.4362106,0.4551089,-2.5502368,0.8769599
0.4412106,0.4412106,0.4601089,-2.4537988,0.8709941
0.4462106,0.4462106,0.4651089,-2.3615322,0.8650491
0.4512106,0.4512106,0.4701089,-2.2732714,0.8591179
0.4562106,0.4562106,0.4751089,-2.1888505,0.8531952
0.4612106,0.4612106,0.4801089,-2.1081052,0.8472770
0.4662106,0.4662106,0.4851089,-2.0308741,0.8413604
0.4712106,0.4712106,0.4901089,-1.9569996,0.8354434
0.4762106,0.4762106,0.4951089,-1.8863288,0.8295246
0.4812106,0.4812106,0.5001089,-1.8187138,0.8236037
0.4862106,0.4862106,0.5051089,-1.7540121,0.8176804
0.4912106,0.4912106,0.5101089,-1.6920869,0.8117552
0.4962106,0.4962106,0.5151089,-1.6328070,0.8058289
0.5012106,0.5012106,0.5201089,-1.5760470,0.7999024
0.5062106,0.5062106,0.5251089,-1.5216871,0.7939771
0.5112106,0.5112106,0.5301089,-1.4696131,0.7880542
0.5162106,0.5162106,0.5351089,-1.4197161,0.7821353
0.5212106,0.5212106,0.5401089,-1.3718926,0.7762220
0.5262106,0.5262106,0.5451089,-1.3260440,0.7703160
0.5312106,0.5312106,0.5501089,-1.2820766,0.7644190
0.5362106,0.5362106,0.5551089,-1.2399016,0.7585326
0.5412106,0.5412106,0.5601089,-1.1994344,0.7526586
0.5462106,0.5462106,0.5651089,-1.1605948,0.7467985
0.5512106,0.5512106,0.5701089,-1.1233068,0.7409541
0.5562106,0.5562106,0.5751089,-1.0874979,0.7351267
0.5612106,0.5612106,0.5801089,-1.0530996,0.7293181
0.5662106,0.5662106,0.5851089,-1.0200469,0.7235296
0.5712106,0.5712106,0.5901089,-0.9882780,0.7177626
0.5762106,0.5762106,0.5951089,-0.9577343,0.7120185
0.5812106,0.5812106,0.6001089,-0.9283601,0.7062984
0.5862106,0.5862106,0.6051089,-0.9001026,0.7006037
0.5912106,0.5912106,0.6101089,-0.8729118,0.6949354
0.5962106,0.5962106,0.6151089,-0.8467399,0.6892945
0.6012106,0.6012106,0.6201089,-0.8215419,0.6836822
0.6062106,0.6062106,0.6251089,-0.7972748,0.6780992
0.6112106,0.6112106,0.6301089,-0.7738978,0.6725464
0.6162106,0.6162106,0.6351089,-0.7513721,0.6670247
0.6212106,0.6212106,0.6401089,-0.7296610,0.6615348
0.6262106,0.6262106,0.6451089,-0.7087293,0.6560773
0.6312106,0.6312106,0.6501089,-0.6885439,0.6506529
0.6362106,0.6362106,0.6551089,-0.6690729,0.6452622
0.6412106,0.6412106,0.6601089,-0.6502864,0.6399056
0.6462106,0.6462106,0.6651089,-0.6321556,0.6345837
0.6512106,0.6512106,0.6701089,-0.6146532,0.6292968
0.6562106,0.6562106,0.6751089,-0.5977532,0.6240454
0.6612106,0.6612106,0.6801089,-0.5814309,0.6188298
0.6662106,0.6662106,0.6851089,-0.5656628,0.6136502
