# r[nm],d[nm],daligned[nm],Ucline(d)[kj/mol]
-0.2191212,-0.2191212,-0.0730226,122874.9745207
-0.2091212,-0.2091212,-0.0630226,142491.3969590
-0.1991212,-0.1991212,-0.0530226,161952.0522320
-0.1891212,-0.1891212,-0.0430226,178665.8521329
-0.1791212,-0.1791212,-0.0330226,190415.7346329
-0.1691212,-0.1691212,-0.0230226,195614.0919893
-0.1591212,-0.1591212,-0.0130226,193700.0907205
-0.1491212,-0.1491212,-0.0030226,151960.0182832
-0.1391212,-0.1391212,0.0069774,119429.6211364
-0.1291212,-0.1291212,0.0169774,104729.3266534
-0.1191212,-0.1191212,0.0269774,114118.8780551
-0.1091212,-0.1091212,0.0369774,106141.6671417
-0.0991212,-0.0991212,0.0469774,93042.6506069
-0.0891212,-0.0891212,0.0569774,80189.1922681
-0.0791212,-0.0791212,0.0669774,71755.7640564
-0.0691212,-0.0691212,0.0769774,83843.6156962
-0.0591212,-0.0591212,0.0869774,103240.9578615
-0.0491212,-0.0491212,0.0969774,121737.2924872
-0.0391212,-0.0391212,0.1069774,107032.5233329
-0.0291212,-0.0291212,0.1169774,102919.2978459
-0.0191212,-0.0191212,0.1269774,115575.8855688
-0.0091212,-0.0091212,0.1369774,128687.1495821
0.0008788,0.0008788,0.1469774,103995.7719262
0.0108788,0.0108788,0.1569774,82989.2094591
0.0208788,0.0208788,0.1669774,63105.1106412
0.0308788,0.0308788,0.1769774,46017.9996125
0.0408788,0.0408788,0.1869774,32983.4769011
0.0508788,0.0508788,0.1969774,23291.5044977
0.0608788,0.0608788,0.2069774,16235.5673336
0.0708788,0.0708788,0.2169774,11192.3761601
0.0808788,0.0808788,0.2269774,7643.1527913
0.0908788,0.0908788,0.2369774,5154.1192783
0.1008788,0.1008788,0.2469774,3446.5458119
0.1108788,0.1108788,0.2569774,2288.0220112
0.1208788,0.1208788,0.2669774,1525.5021435
0.1308788,0.1308788,0.2769774,1000.6544419
0.1408788,0.1408788,0.2869774,610.7907303
0.1508788,0.1508788,0.2969774,366.2632631
0.1608788,0.1608788,0.3069774,214.8151465
0.1708788,0.1708788,0.3169774,120.2252725
0.1808788,0.1808788,0.3269774,60.8576955
0.1908788,0.1908788,0.3369774,23.5839868
0.2008788,0.2008788,0.3469774,0.3026862
0.2108788,0.2108788,0.3569774,-14.1447282
0.2208788,0.2208788,0.3669774,-22.9371780
0.2308788,0.2308788,0.3769774,-28.0041189
0.2408788,0.2408788,0.3869774,-30.5898206
0.2508788,0.2508788,0.3969774,-31.5724321
0.2608788,0.2608788,0.4069774,-31.6303090
0.2708788,0.2708788,0.4169774,-31.1736402
0.2808788,0.2808788,0.4269774,-30.3427193
0.2908788,0.2908788,0.4369774,-29.1790110
0.3008788,0.3008788,0.4469774,-27.7322007
0.3108788,0.3108788,0.4569774,-26.0815201
0.3208788,0.3208788,0.4669774,-24.3183480
0.3308788,0.3308788,0.4769774,-22.5236261
0.3408788,0.3408788,0.4869774,-20.7575527
0.3508788,0.3508788,0.4969774,-19.0596448
0.3608788,0.3608788,0.5069774,-17.4529829
0.3708788,0.3708788,0.5169774,-15.9489664
0.3808788,0.3808788,0.5269774,-14.5512395
0.3908788,0.3908788,0.5369774,-13.2585638
0.4008788,0.4008788,0.5469774,-12.0667932
0.4108788,0.4108788,0.5569774,-10.9701824
0.4208788,0.4208788,0.5669774,-9.9622313
0.4308788,0.4308788,0.5769774,-9.0363770
