# r[nm],d[nm],daligned[nm],Umethane(d)[kj/mol]
-1.5140909,-1.5140909,-1.4501266,66181.4503478
-1.5040909,-1.5040909,-1.4401266,51767.5779917
-1.4940909,-1.4940909,-1.4301266,44772.7161648
-1.4840909,-1.4840909,-1.4201266,43145.7503238
-1.4740909,-1.4740909,-1.4101266,45292.6099635
-1.4640909,-1.4640909,-1.4001266,47856.3404665
-1.4540909,-1.4540909,-1.3901266,51717.2870982
-1.4440909,-1.4440909,-1.3801266,49653.2197817
-1.4340909,-1.4340909,-1.3701266,51280.0400373
-1.4240909,-1.4240909,-1.3601266,49151.5246314
-1.4140909,-1.4140909,-1.3501266,45218.6075947
-1.4040909,-1.4040909,-1.3401266,43901.1132780
-1.3940909,-1.3940909,-1.3301266,43844.9679078
-1.3840909,-1.3840909,-1.3201266,48928.7532853
-1.3740909,-1.3740909,-1.3101266,60907.5279052
-1.3640909,-1.3640909,-1.3001266,59238.2780127
-1.3540909,-1.3540909,-1.2901266,48878.0901090
-1.3440909,-1.3440909,-1.2801266,45096.8722299
-1.3340909,-1.3340909,-1.2701266,45228.8370411
-1.3240909,-1.3240909,-1.2601266,43229.5405051
-1.3140909,-1.3140909,-1.2501266,49266.2807874
-1.3040909,-1.3040909,-1.2401266,50775.5228513
-1.2940909,-1.2940909,-1.2301266,50717.0990482
-1.2840909,-1.2840909,-1.2201266,51107.7347536
-1.2740909,-1.2740909,-1.2101266,45210.8805902
-1.2640909,-1.2640909,-1.2001266,46225.7336141
-1.2540909,-1.2540909,-1.1901266,45321.7730359
-1.2440909,-1.2440909,-1.1801266,47460.0911982
-1.2340909,-1.2340909,-1.1701266,55272.7523794
-1.2240909,-1.2240909,-1.1601266,62485.5778310
-1.2140909,-1.2140909,-1.1501266,49772.2415001
-1.2040909,-1.2040909,-1.1401266,43877.9865891
-1.1940909,-1.1940909,-1.1301266,43056.7973087
-1.1840909,-1.1840909,-1.1201266,44470.0547668
-1.1740909,-1.1740909,-1.1101266,48140.8065618
-1.1640909,-1.1640909,-1.1001266,50286.3164695
-1.1540909,-1.1540909,-1.0901266,49141.2270849
-1.1440909,-1.1440909,-1.0801266,51391.1536023
-1.1340909,-1.1340909,-1.0701266,48557.4946959
-1.1240909,-1.1240909,-1.0601266,44099.6927072
-1.1140909,-1.1140909,-1.0501266,42947.6689752
-1.1040909,-1.1040909,-1.0401266,43569.6605857
-1.0940909,-1.0940909,-1.0301266,49364.5238566
-1.0840909,-1.0840909,-1.0201266,62297.1691500
-1.0740909,-1.0740909,-1.0101266,56120.1903726
-1.0640909,-1.0640909,-1.0001266,47170.3231723
-1.0540909,-1.0540909,-0.9901266,44307.2201848
-1.0440909,-1.0440909,-0.9801266,43615.5504739
-1.0340909,-1.0340909,-0.9701266,42862.9534463
-1.0240909,-1.0240909,-0.9601266,49085.9691794
-1.0140909,-1.0140909,-0.9501266,49830.1751124
-1.0040909,-1.0040909,-0.9401266,49857.7979214
-0.9940909,-0.9940909,-0.9301266,49192.5558276
-0.9840909,-0.9840909,-0.9201266,44115.6517556
-0.9740909,-0.9740909,-0.9101266,46379.1774007
-0.9640909,-0.9640909,-0.9001266,45086.0265553
-0.9540909,-0.9540909,-0.8901266,47849.0459074
-0.9440909,-0.9440909,-0.8801266,56400.3195158
-0.9340909,-0.9340909,-0.8701266,60835.6750228
-0.9240909,-0.9240909,-0.8601266,48995.0351090
-0.9140909,-0.9140909,-0.8501266,43758.0915274
-0.9040909,-0.9040909,-0.8401266,43576.3438568
-0.8940909,-0.8940909,-0.8301266,45134.1908794
-0.8840909,-0.8840909,-0.8201266,48844.2235581
-0.8740909,-0.8740909,-0.8101266,50812.3672873
-0.8640909,-0.8640909,-0.8001266,49707.6271578
-0.8540909,-0.8540909,-0.7901266,51695.7352168
-0.8440909,-0.8440909,-0.7801266,49384.3783360
-0.8340909,-0.8340909,-0.7701266,44785.7964135
-0.8240909,-0.8240909,-0.7601266,43386.5149007
-0.8140909,-0.8140909,-0.7501266,44783.7943185
-0.8040909,-0.8040909,-0.7401266,51669.4807354
-0.7940909,-0.7940909,-0.7301266,66379.3067731
-0.7840909,-0.7840909,-0.7201266,55275.5281946
-0.7740909,-0.7740909,-0.7101266,47155.1326105
-0.7640909,-0.7640909,-0.7001266,44974.0194959
-0.7540909,-0.7540909,-0.6901266,43759.2657460
-0.7440909,-0.7440909,-0.6801266,44255.5271202
-0.7340909,-0.7340909,-0.6701266,50846.3437383
-0.7240909,-0.7240909,-0.6601266,50101.6808047
-0.7140909,-0.7140909,-0.6501266,51034.0906148
-0.7040909,-0.7040909,-0.6401266,49236.5570186
-0.6940909,-0.6940909,-0.6301266,44615.1122913
-0.6840909,-0.6840909,-0.6201266,46677.2992856
-0.6740909,-0.6740909,-0.6101266,45456.6699362
-0.6640909,-0.6640909,-0.6001266,49152.4514890
-0.6540909,-0.6540909,-0.5901266,59062.6202895
-0.6440909,-0.6440909,-0.5801266,57842.2762376
-0.6340909,-0.6340909,-0.5701266,47513.1645217
-0.6240909,-0.6240909,-0.5601266,43355.2017172
-0.6140909,-0.6140909,-0.5501266,44115.0633924
-0.6040909,-0.6040909,-0.5401266,45461.7995730
-0.5940909,-0.5940909,-0.5301266,49116.4201975
-0.5840909,-0.5840909,-0.5201266,50461.8728199
-0.5740909,-0.5740909,-0.5101266,49971.3727944
-0.5640909,-0.5640909,-0.5001266,50415.2799389
-0.5540909,-0.5540909,-0.4901266,47710.4349701
-0.5440909,-0.5440909,-0.4801266,44921.7406829
-0.5340909,-0.5340909,-0.4701266,43280.1812724
-0.5240909,-0.5240909,-0.4601266,45677.2445101
-0.5140909,-0.5140909,-0.4501266,53872.7823955
-0.5040909,-0.5040909,-0.4401266,67924.8269568
-0.4940909,-0.4940909,-0.4301266,53072.9508529
-0.4840909,-0.4840909,-0.4201266,46301.7628985
-0.4740909,-0.4740909,-0.4101266,45131.1212472
-0.4640909,-0.4640909,-0.4001266,43201.8852745
-0.4540909,-0.4540909,-0.3901266,45394.7513955
-0.4440909,-0.4440909,-0.3801266,52484.8796564
-0.4340909,-0.4340909,-0.3701266,49972.3027263
-0.4240909,-0.4240909,-0.3601266,51556.7614378
-0.4140909,-0.4140909,-0.3501266,48081.9896539
-0.4040909,-0.4040909,-0.3401266,44652.1083892
-0.3940909,-0.3940909,-0.3301266,46056.2592351
-0.3840909,-0.3840909,-0.3201266,45771.8941158
-0.3740909,-0.3740909,-0.3101266,50555.0116250
-0.3640909,-0.3640909,-0.3001266,61989.0536163
-0.3540909,-0.3540909,-0.2901266,55105.3710059
-0.3440909,-0.3440909,-0.2801266,46124.9614311
-0.3340909,-0.3340909,-0.2701266,42893.5391086
-0.3240909,-0.3240909,-0.2601266,44383.4130380
-0.3140909,-0.3140909,-0.2501266,45266.6158313
-0.3040909,-0.3040909,-0.2401266,48774.8056262
-0.2940909,-0.2940909,-0.2301266,49429.8973686
-0.2840909,-0.2840909,-0.2201266,49672.5104041
-0.2740909,-0.2740909,-0.2101266,48984.4008410
-0.2640909,-0.2640909,-0.2001266,45864.5322934
-0.2540909,-0.2540909,-0.1901266,44396.9324349
-0.2440909,-0.2440909,-0.1801266,42685.9815385
-0.2340909,-0.2340909,-0.1701266,45756.4529150
-0.2240909,-0.2240909,-0.1601266,54753.5298578
-0.2140909,-0.2140909,-0.1501266,63781.2146833
-0.2040909,-0.2040909,-0.1401266,50763.7354261
-0.1940909,-0.1940909,-0.1301266,45113.2108955
-0.1840909,-0.1840909,-0.1201266,44726.8691040
-0.1740909,-0.1740909,-0.1101266,42270.6487792
-0.1640909,-0.1640909,-0.1001266,45641.2898401
-0.1540909,-0.1540909,-0.0901266,51769.4154245
-0.1440909,-0.1440909,-0.0801266,49532.7079750
-0.1340909,-0.1340909,-0.0701266,51166.7167605
-0.1240909,-0.1240909,-0.0601266,46185.7563076
-0.1140909,-0.1140909,-0.0501266,44204.0120340
-0.1040909,-0.1040909,-0.0401266,45376.3545829
-0.0940909,-0.0940909,-0.0301266,45623.8342710
-0.0840909,-0.0840909,-0.0201266,50895.8136205
