# r[nm],d[nm],daligned[nm],Umethane(d)[kj/mol],UMinmethane(d)[kj/mol]
-0.2210683,-0.2210683,0.0000001,1396946.0724104,1396946.0724104
-0.2110683,-0.2110683,0.0100001,588396.2793542,588396.2793542
-0.2010683,-0.2010683,0.0200001,280052.9316284,280052.9316284
-0.1910683,-0.1910683,0.0300001,161082.8273475,161082.8273475
-0.1810683,-0.1810683,0.0400001,106577.8920023,106577.8920023
-0.1710683,-0.1710683,0.0500001,77111.4615971,77111.4615971
-0.1610683,-0.1610683,0.0600001,58455.9462214,58455.9462214
-0.1510683,-0.1510683,0.0700001,45039.0926849,45039.0926849
-0.1410683,-0.1410683,0.0800001,34618.5330475,34618.5330475
-0.1310683,-0.1310683,0.0900001,26279.9424131,26279.9424131
-0.1210683,-0.1210683,0.1000001,17031.9098123,17031.9098123
-0.1110683,-0.1110683,0.1100001,10340.8351537,10340.8351537
-0.1010683,-0.1010683,0.1200001,6389.4379495,6389.4379495
-0.0910683,-0.0910683,0.1300001,3946.7589107,3946.7589107
-0.0810683,-0.0810683,0.1400001,2238.6245281,2238.6245281
-0.0710683,-0.0710683,0.1500001,1324.2096011,1300.0972022
-0.0610683,-0.0610683,0.1600001,790.0998766,765.9874778
-0.0510683,-0.0510683,0.1700001,477.9000623,453.7876635
-0.0410683,-0.0410683,0.1800001,291.7045888,267.5921965
-0.0310683,-0.0310683,0.1900001,179.0228762,154.9115052
-0.0210683,-0.0210683,0.2000001,110.1348990,86.0591454
-0.0110683,-0.0110683,0.2100001,67.5710205,43.7924025
-0.0010683,-0.0010683,0.2200001,40.8139584,17.8752220
0.0089317,0.0089317,0.2300001,23.7940571,2.1199339
0.0189317,0.0189317,0.2400001,12.8310380,-7.2710987
0.0289317,0.0289317,0.2500001,5.5681586,-12.6585589
0.0389317,0.0389317,0.2600001,0.5081430,-15.5255640
0.0489317,0.0489317,0.2700001,-3.2258618,-16.8119617
0.0589317,0.0589317,0.2800001,-6.0221011,-17.1172704
0.0689317,0.0689317,0.2900001,-8.0673572,-16.9621656
0.0789317,0.0789317,0.3000001,-9.4923027,-17.7293965
0.0889317,0.0889317,0.3100001,-10.4093715,-17.9307238
0.0989317,0.0989317,0.3200001,-10.9264599,-17.8745965
0.1089317,0.1089317,0.3300001,-11.1435435,-17.9236890
0.1189317,0.1189317,0.3400001,-11.1521183,-17.5817499
0.1289317,0.1289317,0.3500001,-11.0225727,-17.2447954
0.1389317,0.1389317,0.3600001,-10.7949442,-16.6927192
0.1489317,0.1489317,0.3700001,-10.4879718,-16.3031635
0.1589317,0.1589317,0.3800001,-10.1129888,-15.6458624
0.1689317,0.1689317,0.3900001,-9.6824493,-14.8355771
0.1789317,0.1789317,0.4000001,-9.2148853,-14.0179174
0.1889317,0.1889317,0.4100001,-8.7326898,-13.3232725
0.1989317,0.1989317,0.4200001,-8.2556509,-12.6172696
0.2089317,0.2089317,0.4300001,-7.7976879,-11.9256774
0.2189317,0.2189317,0.4400001,-7.3662235,-11.1897140
0.2289317,0.2289317,0.4500001,-6.9630188,-10.4392494
0.2389317,0.2389317,0.4600001,-6.5870156,-9.7215471
0.2489317,0.2489317,0.4700001,-6.2366271,-9.0350087
0.2589317,0.2589317,0.4800001,-5.9100444,-8.4342448
0.2689317,0.2689317,0.4900001,-5.6036286,-7.8370755
0.2789317,0.2789317,0.5000001,-5.3107908,-7.2586160
0.2889317,0.2889317,0.5100001,-5.0245187,-6.7303975
0.2989317,0.2989317,0.5200001,-4.7404569,-6.2289438
0.3089317,0.3089317,0.5300001,-4.4572151,-5.7543941
0.3189317,0.3189317,0.5400001,-4.1756537,-5.3616169
0.3289317,0.3289317,0.5500001,-3.8986408,-5.0640983
0.3389317,0.3389317,0.5600001,-3.6302951,-4.7454000
0.3489317,0.3489317,0.5700001,-3.3745497,-4.4241402
0.3589317,0.3589317,0.5800001,-3.1341305,-4.1133023
0.3689317,0.3689317,0.5900001,-2.9103668,-3.8173206
0.3789317,0.3789317,0.6000001,-2.7034787,-3.5527117
0.3889317,0.3889317,0.6100001,-2.5129631,-3.3131179
0.3989317,0.3989317,0.6200001,-2.3379107,-3.0787691
0.4089317,0.4089317,0.6300001,-2.1772213,-2.8532918
0.4189317,0.4189317,0.6400001,-2.0297374,-2.6411398
0.4289317,0.4289317,0.6500001,-1.8943199,-2.4441643
0.4389317,0.4389317,0.6600001,-1.7698892,-2.2627360
0.4489317,0.4489317,0.6700001,-1.6554435,-2.0964108
0.4589317,0.4589317,0.6800001,-1.5500659,-1.9443231
0.4689317,0.4689317,0.6900001,-1.4529239,-1.8054166
0.4789317,0.4789317,0.7000001,-1.3632649,-1.6785782
0.4889317,0.4889317,0.7100001,-1.2804107,-1.5627130
0.4989317,0.4989317,0.7200001,-1.2037510,-1.4567843
0.5089317,0.5089317,0.7300001,-1.1327368,-1.3598328
0.5189317,0.5189317,0.7400001,-1.0668739,-1.2709834
0.5289317,0.5289317,0.7500001,-1.0057178,-1.1894447
0.5389317,0.5389317,0.7600001,-0.9488676,-1.1145058
0.5489317,0.5489317,0.7700001,-0.8959619,-1.0455296
0.5589317,0.5589317,0.7800001,-0.8466743,-0.9819466
0.5689317,0.5689317,0.7900001,-0.8007096,-0.9232484
0.5789317,0.5789317,0.8000001,-0.7578006,-0.8689805
0.5889317,0.5889317,0.8100001,-0.7177050,-0.8188069
0.5989317,0.5989317,0.8200001,-0.6802029,-0.7724374
0.6089317,0.6089317,0.8300001,-0.6450941,-0.7293534
0.6189317,0.6189317,0.8400001,-0.6121968,-0.6892737
0.6289317,0.6289317,0.8500001,-0.5813449,-0.6520138
0.6389317,0.6389317,0.8600001,-0.5523871,-0.6175278
0.6489317,0.6489317,0.8700001,-0.5251849,-0.5853461
0.6589317,0.6589317,0.8800001,-0.4996117,-0.5552274
0.6689317,0.6689317,0.8900001,-0.4755516,-0.5270136
0.6789317,0.6789317,0.9000001,-0.4528981,-0.5005607
0.6889317,0.6889317,0.9100001,-0.4315536,-0.4757374
0.6989317,0.6989317,0.9200001,-0.4114282,-0.4524237
0.7089317,0.7089317,0.9300001,-0.3924394,-0.4305100
0.7189317,0.7189317,0.9400001,-0.3745110,-0.4099525
0.7289317,0.7289317,0.9500001,-0.3575729,-0.3907202
0.7389317,0.7389317,0.9600001,-0.3415602,-0.3725884
0.7489317,0.7489317,0.9700001,-0.3264131,-0.3554821
0.7589317,0.7589317,0.9800001,-0.3120763,-0.3393322
0.7689317,0.7689317,0.9900001,-0.2984983,-0.3240752
0.7789317,0.7789317,1.0000001,-0.2856319,-0.3096524
0.7889317,0.7889317,1.0100001,-0.2734329,-0.2960095
0.7989317,0.7989317,1.0200001,-0.2618604,-0.2830965
0.8089317,0.8089317,1.0300001,-0.2508764,-0.2708669
0.8189317,0.8189317,1.0400001,-0.2404457,-0.2592779
0.8289317,0.8289317,1.0500001,-0.2305354,-0.2482895
0.8389317,0.8389317,1.0600001,-0.2211149,-0.2378650
0.8489317,0.8489317,1.0700001,-0.2121557,-0.2279699
0.8589317,0.8589317,1.0800001,-0.2036312,-0.2185839
0.8689317,0.8689317,1.0900001,-0.1955166,-0.2096676
0.8789317,0.8789317,1.1000001,-0.1877887,-0.2011909
0.8889317,0.8889317,1.1100001,-0.1804258,-0.1931283
0.8989317,0.8989317,1.1200001,-0.1734077,-0.1854557
0.9089317,0.9089317,1.1300001,-0.1667154,-0.1781507
0.9189317,0.9189317,1.1400001,-0.1603312,-0.1711926
0.9289317,0.9289317,1.1500001,-0.1542384,-0.1645617
