# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol]
-0.9743504,-0.9743504,-0.9777899,5185.5751378,2642.5817696,21549.2824055,310.1118798,14698.1008006,4848.1365542,5523.0137214,6112.9571868,3866.1735899
-0.9693504,-0.9693504,-0.9727899,5283.1506298,2734.8711962,21919.6153412,316.8597260,14992.2300869,4970.3025741,5595.9986855,6227.9829628,3938.9222783
-0.9643504,-0.9643504,-0.9677899,5062.5095768,2611.0659080,21049.0411061,302.8251819,14379.4770997,4750.3396724,5374.6794812,5967.8827281,3774.4204459
-0.9593504,-0.9593504,-0.9627899,5031.3586736,2592.0983331,20925.5564563,300.8446639,14293.2348897,4719.7843137,5342.9330335,5931.1608347,3751.1954813
-0.9543504,-0.9543504,-0.9577899,5153.5287780,2593.0117815,21406.8257174,308.8410172,14633.1936547,4842.4926688,5464.5648873,6075.1796944,3842.2810058
-0.9493504,-0.9493504,-0.9527899,5028.1806298,2429.4421640,21021.4539397,302.9951293,14247.6959589,4634.4945316,5421.8667280,5927.4144334,3748.8260491
-0.9443504,-0.9443504,-0.9477899,4873.5141379,2328.2520861,20412.3108405,293.0217514,13817.4867690,4479.2373720,5267.7909038,5745.0875712,3633.5124164
-0.9393504,-0.9393504,-0.9427899,4782.3556857,2268.2002997,20054.2712260,287.1400367,13564.3175682,4387.5396357,5177.1717358,5637.6264506,3565.5480362
-0.9343504,-0.9343504,-0.9377899,4732.3033267,2234.8173096,19859.0971443,283.8793600,13426.0098204,4337.0175268,5127.5891266,5578.6227876,3528.2308432
-0.9293504,-0.9293504,-0.9327899,4708.3453121,2218.4119993,19767.5933403,282.2587860,13360.8530993,4312.6713606,5104.0192635,5550.3801503,3510.3686310
-0.9243504,-0.9243504,-0.9277899,4700.7494707,2212.7039185,19741.3223421,281.6467296,13341.7642660,4304.7754905,5096.7234508,5541.4258777,3504.7054517
-0.9193504,-0.9193504,-0.9227899,4703.5762442,2213.8601738,19756.7659102,281.6623202,13352.1716122,4307.3919009,5099.7605876,5544.7581881,3506.8129899
-0.9143504,-0.9143504,-0.9177899,4713.5989504,2219.7964986,19801.0841398,282.1044470,13383.0255246,4317.2910359,5109.9068649,5556.5733430,3514.2855499
-0.9093504,-0.9093504,-0.9127899,4729.4948383,2229.6539749,19868.9371584,282.8986308,13430.5583885,4333.1434276,5125.8462490,5575.3120325,3526.1369378
-0.9043504,-0.9043504,-0.9077899,4751.2220983,2243.3963564,19960.0366776,284.0540893,13494.5591031,4354.8972792,5147.5469173,5600.9249697,3542.3359816
-0.8993504,-0.8993504,-0.9027899,4779.5309696,2261.4943427,20077.2239996,285.6278753,13577.0187814,4383.2901428,5175.7717964,5634.2965656,3563.4420321
-0.8943504,-0.8943504,-0.8977899,4815.5776511,2284.6764884,20224.9517035,287.6998424,13681.0610597,4419.4633895,5211.6919127,5676.7897925,3590.3171085
-0.8893504,-0.8893504,-0.8927899,4860.6219076,2313.7343424,20408.0940392,290.3580053,13810.1041429,4464.6603583,5256.5834569,5729.8897099,3623.9004450
-0.8843504,-0.8843504,-0.8877899,4915.7958746,2349.3736982,20631.0369799,293.6843001,13967.2199949,4519.9956802,5311.5960690,5794.9309231,3665.0361201
-0.8793504,-0.8793504,-0.8827899,4981.9346121,2392.1058153,20897.0108329,297.7401730,14154.6645076,4586.2863210,5377.5829032,5872.8978332,3714.3467237
-0.8743504,-0.8743504,-0.8777899,5059.4599506,2442.1731164,21207.6322173,302.5580328,14373.5552396,4663.9358821,5454.9840190,5964.2877104,3772.1467571
-0.8693504,-0.8693504,-0.8727899,5148.3092637,2499.5039279,21562.6225675,308.1369993,14623.6735624,4752.8637882,5543.7547393,6069.0267284,3838.3895284
-0.8643504,-0.8643504,-0.8677899,5247.9008146,2563.6908379,21959.6703806,314.4402643,14903.3680968,4852.4710058,5643.3306234,6186.4291129,3912.6413160
-0.8593504,-0.8593504,-0.8627899,5357.1277984,2633.9875601,22394.4063019,321.3933369,15209.5376445,4961.6344145,5752.6211823,6315.1901197,3994.0769271
-0.8543504,-0.8543504,-0.8577899,5474.3743982,2709.3199671,22860.4648234,328.8829044,15537.6751232,5078.7231447,5870.0256517,6453.4049610,4081.4916681
-0.8493504,-0.8493504,-0.8527899,5597.5490501,2788.3081773,23349.6137585,336.7572491,15881.9592213,5201.6320805,5993.4660197,6598.6080203,4173.3261461
-0.8443504,-0.8443504,-0.8477899,5724.1324254,2869.2980824,23851.9417133,344.8304458,16235.3868791,5327.8300351,6120.4348156,6747.8294148,4267.7020426
-0.8393504,-0.8393504,-0.8427899,5851.2399275,2950.4021897,24356.1027732,352.8896574,16589.9460466,5454.4223991,6248.0574558,6897.6686704,4362.4687087
-0.8343504,-0.8343504,-0.8377899,5975.7002600,3029.5507947,24849.6245040,360.7019136,16936.8330221,5578.2298205,6373.1706995,7044.3873397,4455.2617428
-0.8293504,-0.8293504,-0.8327899,6094.1523463,3104.5549718,25319.2882183,368.0387230,17266.7206836,5695.8851997,6492.4194929,7184.0232554,4543.5752501
-0.8243504,-0.8243504,-0.8277899,6203.1622492,3173.1824600,25751.5879602,374.7422896,17570.0821715,5803.9506523,6602.3738461,7312.5283587,4624.8490136
-0.8193504,-0.8193504,-0.8227899,6299.3596673,3233.2461795,26133.2665383,380.7518159,17837.5688449,5899.0540180,6699.6653165,7425.9296079,4696.5702610
-0.8143504,-0.8143504,-0.8177899,6379.5903223,3282.7029956,26451.9141192,386.0082244,18060.4323047,5978.0412349,6781.1394097,7520.5086172,4756.3872786
-0.8093504,-0.8093504,-0.8127899,6441.0766401,3319.7578107,26696.5995559,390.3427267,18230.9694551,6038.1369831,6844.0162971,7592.9910745,4802.2292097
-0.8043504,-0.8043504,-0.8077899,6481.5753593,3342.9656171,26858.4898204,393.4730979,18342.9591409,6077.1022356,6886.0484830,7640.7325361,4832.4235613
-0.7993504,-0.7993504,-0.8027899,6499.5179285,3351.3223460,26931.4020423,395.1205661,18392.0512319,6093.3745779,6905.6612791,7661.8839329,4845.8008791
-0.7943504,-0.7943504,-0.7977899,6494.1185625,3344.3347012,26912.2287489,395.1439637,18376.0662712,6086.1761686,6902.0609565,7655.5189508,4841.7753110
-0.7893504,-0.7893504,-0.7927899,6465.4361083,3322.0599941,26801.1819337,393.5485685,18295.1673528,6055.5754909,6875.2967257,7621.7069608,4820.3907309
-0.7843504,-0.7843504,-0.7877899,6414.3795303,3285.1093746,26601.8159353,390.4210180,18151.8760108,6002.4927059,6826.2663547,7561.5194855,4782.3248292
-0.7793504,-0.7793504,-0.7827899,6342.6525202,3234.6115348,26320.8114397,385.8996074,17950.9196532,5928.6441085,6756.6609319,7476.9649028,4728.8478156
-0.7743504,-0.7743504,-0.7777899,6252.6397081,3172.1384950,25967.5302978,380.1641673,17698.9173710,5836.4281641,6668.8512521,7370.8543072,4661.7375824
-0.7693504,-0.7693504,-0.7727899,6147.2442163,3099.5997823,25553.3793382,373.4220779,17403.9310421,5728.7628615,6565.7255711,7246.6100118,4583.1585905
-0.7643504,-0.7643504,-0.7677899,6029.6927663,3019.1155160,25091.0467629,365.8944756,17074.9265661,5608.8905933,6450.4949394,7108.0358013,4495.5165644
-0.7593504,-0.7593504,-0.7627899,5903.3293157,2932.8819981,24593.6934230,357.8046241,16721.2032511,5480.1715349,6326.4870966,6959.0736624,4401.3046356
-0.7543504,-0.7543504,-0.7577899,5771.4206500,2843.0450009,24074.1908997,349.3672940,16351.8561690,5345.8889471,6196.9523530,6803.5746089,4302.9583990
-0.7493504,-0.7493504,-0.7527899,5636.9973105,2751.5959098,23544.4981626,340.7771214,15975.3361831,5209.0897814,6064.9048395,6645.1111603,4202.7373143
-0.7443504,-0.7443504,-0.7477899,5502.7509649,2660.3044111,23015.2596828,332.1872590,15599.1660807,5072.4816950,5933.0202348,6486.8563590,4102.6481897
-0.7393504,-0.7393504,-0.7427899,5371.0055000,2570.6989260,22495.6928613,323.7526132,15229.8606600,4938.4037532,5803.6072468,6331.5496929,4004.4236296
-0.7343504,-0.7343504,-0.7377899,5243.7746915,2484.1031298,21993.8153112,315.6692129,14873.0864010,4808.8836810,5678.6657019,6181.5650789,3909.5650308
-0.7293504,-0.7293504,-0.7327899,5122.9154720,2401.7344070,21517.0474723,308.0189136,14534.0857390,4685.7906839,5560.0402602,6039.0915414,3819.4568538
-0.7243504,-0.7243504,-0.7277899,5010.3838394,2324.8688126,21073.2182778,300.8779055,14218.3854867,4571.0908860,5449.6767928,5906.4348862,3735.5574184
-0.7193504,-0.7193504,-0.7227899,4908.6016971,2255.0779228,20672.0064863,294.4037990,13932.8124031,4467.2136838,5349.9897104,5786.4501475,3659.6724066
-0.7143504,-0.7143504,-0.7177899,4820.9489083,2194.5468469,20326.8737502,288.8175192,13686.8554511,4377.5433002,5264.3545164,5683.1216389,3594.3217197
-0.7093504,-0.7093504,-0.7127899,4752.4073730,2146.4908021,20057.5946274,284.4377101,13494.4489312,4307.0623561,5197.7523900,5602.3222175,3543.2196787
-0.7043504,-0.7043504,-0.7077899,4710.4054609,2115.7016148,19893.5731045,281.7421561,13376.3101651,4263.1957957,5157.6151261,5552.8087337,3511.9046020
-0.6993504,-0.6993504,-0.7027899,4705.9452247,2109.2776383,19878.2688903,281.4444610,13363.0596718,4256.9375969,5154.9528525,5547.5508342,3508.5792143
-0.6943504,-0.6943504,-0.6977899,4755.1471217,2137.6245058,20075.2617948,284.5825219,13499.4963649,4304.3949950,5205.8992484,5605.5519395,3545.2623343
-0.6893504,-0.6893504,-0.6927899,4881.4265230,2215.8657606,20351.8066658,290.7251367,13850.6202418,4428.9645040,5202.8138340,5754.4149978,3639.4115990
-0.6843504,-0.6843504,-0.6877899,4918.1595050,2365.8812978,20469.0174391,294.0590125,13967.9778634,4603.5936747,5232.7253353,5797.7172623,3666.7983557
-0.6793504,-0.6793504,-0.6827899,5087.6864593,2619.3134549,21137.9562826,305.0631203,14439.1308150,4772.8408648,5402.5320538,5997.5622142,3793.1914011
-0.6743504,-0.6743504,-0.6777899,5442.0989372,2623.7685339,22464.0576166,327.0135401,15383.1813405,5010.9054185,5749.0792406,6415.3573953,4057.4282746
-0.6693504,-0.6693504,-0.6727899,5032.2787357,2359.0208532,21093.3505575,303.8392980,14246.8679830,4601.4435348,5463.1139365,5932.2454396,3751.8814457
-0.6643504,-0.6643504,-0.6677899,4984.7231197,2328.5546941,20907.3210868,300.6039832,14115.9370137,4554.0967179,5415.3495216,5876.1850342,3716.4257322
-0.6593504,-0.6593504,-0.6627899,5132.0383865,2522.3651266,21212.7696382,305.0069636,14571.8777981,4853.3938330,5389.6387485,6049.8459870,3826.2585624
-0.6543504,-0.6543504,-0.6577899,5106.8759748,2753.2418306,21112.6267990,304.8698941,14504.2667146,4851.5075110,5362.2444385,6020.1835596,3807.4983961
-0.6493504,-0.6493504,-0.6527899,5219.1939620,2828.4644975,21557.1411300,312.6647107,14819.3760324,4965.2356401,5473.1522839,6152.5883612,3891.2385454
-0.6443504,-0.6443504,-0.6477899,5348.9023124,2672.4980869,22043.7029382,320.2895872,15184.2242503,5011.8754587,5587.1179473,6305.4935977,3987.9443080
-0.6393504,-0.6393504,-0.6427899,5001.9352241,2408.5879037,20954.3643134,297.6788502,14197.6264669,4607.4401534,5388.1220012,5896.4753308,3729.2584424
-0.6343504,-0.6343504,-0.6377899,4726.6843284,2237.3410423,19849.4293937,280.5979245,13423.5425310,4335.1411597,5118.2274971,5571.9988944,3524.0415252
-0.6293504,-0.6293504,-0.6327899,4679.1897228,2203.4744210,19661.7089350,277.5402986,13289.0496261,4285.9795023,5072.3999433,5516.0104104,3488.6312988
-0.6243504,-0.6243504,-0.6277899,4893.8332414,2339.3053783,20508.1670537,291.7547963,13883.5364013,4498.9709949,5288.6954879,5769.0405189,3648.6615907
-0.6193504,-0.6193504,-0.6227899,5343.0244353,2592.3442500,22050.1231851,320.4805491,15160.6172315,5007.2102769,5619.8095037,6298.5645281,3983.5619797
-0.6143504,-0.6143504,-0.6177899,5143.0492673,2615.8952579,21416.6155998,307.9638320,14605.2334116,4807.3257561,5478.7727786,6062.8260405,3834.4678691
-0.6093504,-0.6093504,-0.6127899,5005.0339903,2618.3936057,20529.6875956,299.7313388,14207.9690511,4811.1693246,5179.7800615,5900.1282765,3731.5687682
-0.6043504,-0.6043504,-0.6077899,4852.9292600,2730.5395794,19927.1235997,289.9645678,13785.1873324,4679.5845480,5026.2739719,5720.8213184,3618.1650906
-0.5993504,-0.5993504,-0.6027899,4831.8252715,2743.3765303,19841.4393906,288.6575109,13726.6836350,4659.8426779,5003.8078651,5695.9431178,3602.4307350
-0.5943504,-0.5943504,-0.5977899,4911.4775856,2590.4128181,20153.5513259,293.9013848,13948.5404913,4740.8413794,5082.1137918,5789.8403565,3661.8165630
-0.5893504,-0.5893504,-0.5927899,5057.7265131,2491.5769381,20782.1981749,303.1582085,14320.2579020,4685.0676070,5240.5611259,5962.2442671,3770.8543700
-0.5843504,-0.5843504,-0.5877899,4958.3738970,2428.4464195,20688.8712692,299.1449097,14044.3626370,4586.2921136,5330.4556805,5845.1235481,3696.7807234
-0.5793504,-0.5793504,-0.5827899,4894.1680770,2388.1417523,20435.7737331,294.9425886,13866.8082038,4522.7424571,5265.5936969,5769.4352361,3648.9112318
-0.5743504,-0.5743504,-0.5777899,4852.4605554,2362.4985964,20272.2058892,292.1403926,13752.4460603,4481.7804803,5223.1406306,5720.2687913,3617.8156418
-0.5693504,-0.5693504,-0.5727899,4825.8909956,2346.7683987,20169.0781536,290.2638473,13680.7799726,4456.0505033,5195.7314878,5688.9475632,3598.0063578
-0.5643504,-0.5643504,-0.5677899,4810.9679755,2338.6994008,20112.5208774,289.0931427,13642.0369968,4442.0606970,5179.8752540,5671.3557281,3586.8803044
-0.5593504,-0.5593504,-0.5627899,4807.0278222,2337.8629233,20099.7938461,288.5948586,13634.2843100,4439.1425452,5174.9130991,5666.7109224,3583.9426713
-0.5543504,-0.5543504,-0.5577899,4815.4401303,2345.1396704,20136.1637003,288.8693057,13661.2285283,4448.6569994,5182.2232613,5676.6276777,3590.2145780
-0.5493504,-0.5493504,-0.5527899,4838.9774569,2362.3125166,20232.4256608,290.1088268,13730.4693227,4473.3648100,5204.5901039,5704.3743916,3607.7631408
-0.5443504,-0.5443504,-0.5477899,4881.2974538,2391.7321963,20402.8666397,292.5635979,13852.0642393,4516.9092914,5245.6856161,5754.2628460,3639.3153697
-0.5393504,-0.5393504,-0.5427899,4946.5046883,2436.0346355,20663.5412836,296.5127242,14037.3141427,4583.3787627,5309.6306140,5831.1316643,3687.9314791
-0.5343504,-0.5343504,-0.5377899,5038.7708195,2497.8960669,21030.7772844,302.2391991,14297.7102772,4676.9273220,5400.6143170,5939.8985599,3756.7217039
