# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
-0.7156111,-0.7156111,-0.7087397,26029.7860703,15613.6982311,121215.8778100,916.6396707,84587.1257977,2042381.8522297,25009491.8329613,198167457.6874790
-0.7106111,-0.7106111,-0.7037397,26132.0273944,15675.6815457,121684.0743628,920.8575581,84914.1034435,2050153.0863099,25104379.3248724,198918759.4436910
-0.7056111,-0.7056111,-0.6987397,27184.8304269,16313.9385704,126505.2021382,964.2903405,88281.0676832,2130175.2352663,26081457.1249460,206655082.0565705
-0.7006111,-0.7006111,-0.6937397,29197.3717823,17534.0718242,135720.8091868,1047.3535879,94717.0505393,2283130.7657328,27949041.3121493,221442236.1446646
-0.6956111,-0.6956111,-0.6887397,32184.9285526,19345.4148148,149399.9852487,1170.7452798,104270.3316613,2510153.3406782,30720943.0711095,243389512.8423995
-0.6906111,-0.6906111,-0.6837397,36161.6709488,21756.6595658,167606.3937493,1335.1455988,116985.4130058,2812281.1645703,34409795.2978826,272596847.7724725
-0.6856111,-0.6856111,-0.6787397,38998.3084275,23474.4670034,180619.1557752,1450.3850737,126072.4627074,3028614.8108865,37052063.5737100,293519508.7866997
-0.6806111,-0.6806111,-0.6737397,41710.9956084,25119.7407947,193032.7286687,1562.9753168,134742.1053776,3234526.7943997,39565957.8791135,313423428.3647105
-0.6756111,-0.6756111,-0.6687397,39798.0750905,23962.5590820,184242.3881839,1486.4324986,128604.1499843,3088163.5557578,37777764.8424644,299262626.3073925
-0.6706111,-0.6706111,-0.6637397,37234.2304771,22409.2811858,172489.1143183,1381.6441964,120396.3549734,2892890.1943490,35393010.6610683,280379663.3333345
-0.6656111,-0.6656111,-0.6587397,35488.5934017,21364.1900104,164335.6779807,1322.0676983,114707.5039762,2755151.1606630,33705521.5214301,267006811.2509586
-0.6606111,-0.6606111,-0.6537397,28652.3939380,17219.3714599,133035.3810945,1039.6634458,92847.9369900,2235695.5542195,27363094.7491826,216788996.4543581
-0.6556111,-0.6556111,-0.6487397,24062.4842854,14438.5539339,111994.9866500,852.0009661,78154.5352393,1886135.1486397,23094157.2037965,182986752.1693179
-0.6506111,-0.6506111,-0.6437397,18404.3874536,11021.6987715,85923.3445379,630.7485678,59952.0844006,1450957.3882509,17774846.8543736,140857669.5898695
-0.6456111,-0.6456111,-0.6387397,14342.1813033,8561.0499437,67296.4441963,465.5007873,46944.3105056,1141412.5196382,13994398.3807867,110922978.7281135
-0.6406111,-0.6406111,-0.6337397,11651.1943825,6931.8670492,54946.7373895,356.5745768,38320.4541347,936025.2109173,11485646.0942049,91057186.8744524
-0.6356111,-0.6356111,-0.6287397,9871.1741438,5854.8092549,46770.3889267,285.0937382,32611.1166134,799934.5483503,9823074.3812173,77891424.5408551
-0.6306111,-0.6306111,-0.6237397,8703.8015015,5148.8583914,41403.2774856,238.5970580,28863.5611590,710528.3821433,8730657.2761819,69240312.9303264
-0.6256111,-0.6256111,-0.6187397,7955.6588094,4696.6802337,37960.5959582,209.0338687,26459.8284197,653134.2882647,8029275.7220962,63685686.8940788
-0.6206111,-0.6206111,-0.6137397,7503.2620757,4423.3832579,35877.2328704,204.2483606,25005.2455341,618377.8782557,7604480.4606390,60321384.5770305
-0.6156111,-0.6156111,-0.6087397,7271.8421460,4283.6303752,34810.9003295,195.2664036,24260.7630665,600579.3559564,7386924.3757904,58598335.8512579
-0.6106111,-0.6106111,-0.6037397,7223.0265815,4254.1575115,34585.8900432,193.3778505,24103.6700188,596822.4509608,7340999.9504850,58234607.7791947
-0.6056111,-0.6056111,-0.5987397,7348.7024468,4330.0463785,35165.0485268,198.2501719,24508.0193131,606490.4556601,7459177.0671061,59170578.1474839
-0.6006111,-0.6006111,-0.5937397,7669.7364912,4523.9472396,36643.9327226,210.7387756,25540.5456662,631169.4650728,7760822.1382111,61559586.7498077
-0.5956111,-0.5956111,-0.5887397,8239.2796934,4868.0857751,39265.9002478,220.2269504,27371.2056823,674898.2097360,8295247.0815555,65792073.5279248
-0.5906111,-0.5906111,-0.5837397,9151.3632928,5419.4837047,43461.3607073,256.3944196,30300.5938199,744817.8581482,9149639.4542384,72558359.7091852
-0.5856111,-0.5856111,-0.5787397,10556.6564649,6269.5295283,49919.7208365,312.5712951,34810.1943647,852362.9456427,10463596.1701212,82963707.4995597
-0.5806111,-0.5806111,-0.5737397,12688.9130112,7560.0427977,59710.1164513,398.5021924,41646.7103696,1015259.6397538,12453509.1134157,98721373.5077051
-0.5756111,-0.5756111,-0.5687397,15908.2575407,9509.5694350,74478.9895883,529.2531709,51960.0684470,1260795.4531657,15452465.6897686,122468487.0540016
-0.5706111,-0.5706111,-0.5637397,20694.6861122,12408.7170723,96429.0893577,724.2605860,67288.4612939,1625602.8371114,19907918.5319865,157748237.5513682
-0.5656111,-0.5656111,-0.5587397,25840.0939492,15515.7561643,120140.8709488,924.8963512,83843.2448870,2021427.2525859,24746286.7475344,196068420.6298453
-0.5606111,-0.5606111,-0.5537397,31261.2192367,18800.9504161,144982.1556639,1147.2801178,101191.2844910,2433992.4945538,29784322.7038959,235959843.1488210
-0.5556111,-0.5556111,-0.5487397,36262.4558343,21820.4884861,168034.9140968,1341.8759116,117285.7820704,2818896.1485719,34489389.5726826,273224656.8583362
-0.5506111,-0.5506111,-0.5437397,38339.7231218,23078.9239392,177558.2641582,1426.7165587,123936.3074241,2977130.6861487,36421834.7829523,288526194.6163822
-0.5456111,-0.5456111,-0.5387397,41373.0163359,24917.7322473,191450.0539529,1551.7567390,133637.9673285,3207730.0954274,39237522.9544416,310820395.0723486
-0.5406111,-0.5406111,-0.5337397,40379.4403023,24312.1780086,186938.8954588,1507.7472283,130486.1866551,3133437.1756895,38331779.3588580,303651705.6153569
-0.5356111,-0.5356111,-0.5287397,38066.6185397,22909.6328130,176352.6621242,1411.9488331,123092.8415374,2957798.8678017,36187395.0213402,286673223.2395188
-0.5306111,-0.5306111,-0.5237397,34308.7347703,20633.2020711,159122.6886933,1258.5874341,111060.5396542,2671489.2549039,32690766.2860796,258986000.4193365
-0.5256111,-0.5256111,-0.5187397,30763.1233383,18483.4406558,142889.2124453,1112.0789196,99723.3538391,2402088.1402942,29401461.8786709,232942112.9496917
-0.5206111,-0.5206111,-0.5137397,28202.3916146,16930.9222838,131163.8343961,1006.3558810,91534.5858676,2207483.4855642,27025358.3896715,214128637.9967709
-0.5156111,-0.5156111,-0.5087397,26609.4881832,15965.2215572,123869.5357415,940.6318527,86440.4120761,2086412.9769555,25547080.7807256,202423916.4040481
-0.5106111,-0.5106111,-0.5037397,25971.4064709,15578.3951638,120947.4584098,914.3154446,84399.7039024,2037910.2793393,24954855.0526224,197734775.0242125
-0.5056111,-0.5056111,-0.4987397,26282.4098865,15766.9413011,122371.6232512,927.1473504,85394.3084215,2061548.5663774,25243479.9629954,200020052.5364699
-0.5006111,-0.5006111,-0.4937397,27545.3322393,16532.5897202,128154.8648552,979.2555715,89433.1937598,2157538.7230707,26415525.3685084,209300086.2274254
-0.4956111,-0.4956111,-0.4887397,29770.9434357,17881.9163689,138345.9367151,1071.1284821,96550.4270799,2326681.4450567,28480747.7033777,225652084.5742400
-0.4906111,-0.4906111,-0.4837397,32975.3848349,19824.7852674,153017.8070419,1203.5058961,106796.9993092,2570173.5754393,31453726.7641414,249191418.6648450
-0.4856111,-0.4856111,-0.4787397,37170.3093772,22368.3664968,172222.5617653,1376.9680519,120209.3286190,2888860.3975077,35344738.0778079,279999355.2585180
-0.4806111,-0.4806111,-0.4737397,39489.9061137,23772.7221823,182867.6037530,1470.8804992,127642.8180948,3065893.7665952,37507145.5635469,297122565.0319706
-0.4756111,-0.4756111,-0.4687397,42472.0333056,25581.4542253,196513.6816537,1594.6899746,137173.2587394,3292242.8081720,40270530.2105244,319001805.1159420
-0.4706111,-0.4706111,-0.4637397,39171.1492881,23582.5474024,181370.7744811,1460.6248705,126598.7052094,3040489.0719626,37195629.5006702,294653333.3884823
-0.4656111,-0.4656111,-0.4587397,36793.9894536,22142.5887774,170470.6674719,1363.6724701,118986.7996752,2859350.7752239,34983404.3886510,277136298.3879268
-0.4606111,-0.4606111,-0.4537397,33719.0203284,20291.2704284,156233.7268380,1248.9480755,109049.2384995,2620695.7945480,32063862.5428225,254008566.1327368
-0.4556111,-0.4556111,-0.4487397,27517.8934087,16531.8514161,127829.9409358,993.1107980,89213.0359594,2149087.3050157,26305110.7656858,208411072.8056976
-0.4506111,-0.4506111,-0.4437397,22817.9113855,13695.6049275,106155.7518715,811.5628640,74081.2135345,1787104.2763371,21879998.5250778,173363075.9556392
-0.4456111,-0.4456111,-0.4387397,17362.6267820,10390.6883376,81146.1060092,588.7000393,56615.9922638,1371564.5825317,16805219.2756610,133179857.6312963
-0.4406111,-0.4406111,-0.4337397,13653.3073520,8144.0509038,64134.2737142,437.6734359,44736.1768203,1088811.6286812,13351866.3133761,105834974.8628242
-0.4356111,-0.4356111,-0.4287397,11195.8727948,6656.4521746,52854.1504198,338.3767430,36859.2904861,901178.5783756,11059897.6911801,87685641.4451765
-0.4306111,-0.4306111,-0.4237397,9572.1921116,5674.1222188,45394.3643546,273.2962918,31650.3624940,776991.1175529,9542687.6950108,75670872.5711084
-0.4256111,-0.4256111,-0.4187397,8511.0141968,5032.4769823,40514.4536293,231.1104304,28243.0267419,695685.1951494,8549207.3765366,67803189.8503943
-0.4206111,-0.4206111,-0.4137397,7836.7487278,4625.0029238,37411.0915978,204.5161569,26076.2331723,643938.4557822,7916816.5629992,62794893.5051307
-0.4156111,-0.4156111,-0.4087397,7438.0938084,4384.2002024,35574.8758321,201.8104240,24794.2173926,613300.0250516,7542339.4553376,59829077.2722896
-0.4106111,-0.4106111,-0.4037397,7249.1045789,4270.0840019,34703.8964980,194.4858334,24186.1301123,598759.8394246,7364605.3214301,58421407.8537818
-0.4056111,-0.4056111,-0.3987397,7238.4131947,4263.6373722,34654.5141101,194.0800436,24151.6566975,597933.8004294,7354504.2450637,58341398.5755812
-0.4006111,-0.4006111,-0.3937397,7404.2347197,4363.7782538,35418.5542616,200.5199042,24685.0883513,610686.2183579,7510379.4209619,59575931.1138358
-0.3956111,-0.3956111,-0.3887397,7774.0857510,4587.1885988,37122.0227034,202.0958516,25874.4246357,639108.5389411,7857767.5332109,62327200.1200601
-0.3906111,-0.3906111,-0.3837397,8409.1557831,4970.9691369,40045.0670335,227.1377544,27915.3161272,687849.8243248,8453431.9568901,67044643.2775190
-0.3856111,-0.3856111,-0.3787397,9414.2690606,5578.6895793,44667.4637022,267.0711692,31142.8358768,764869.7727550,9394552.5131241,74497694.5131832
-0.3806111,-0.3806111,-0.3737397,10955.6157365,6511.1581799,51749.5712715,328.8051926,36088.0234128,882778.7272739,10835078.4284785,85905245.9950377
-0.3756111,-0.3756111,-0.3687397,13290.2518389,7924.3409840,62466.9966414,423.0642625,43571.9466476,1061066.5064905,13012927.4758419,103150975.0768316
-0.3706111,-0.3706111,-0.3637397,16814.2936126,10058.6393257,78630.5680464,566.4328613,54859.3500912,1329742.6395030,16294407.7769151,129135015.2043239
-0.3656111,-0.3656111,-0.3587397,22016.5357480,13210.0578043,102482.5662705,778.7695701,71516.0597894,1726084.2714442,21134816.6700026,167462613.3705538
-0.3606111,-0.3606111,-0.3537397,26883.3303881,16148.2760731,124917.4330722,967.9934774,87179.1107453,2100698.2748443,25714166.2626219,203731857.7732648
-0.3556111,-0.3556111,-0.3487397,32789.5778654,19727.8904069,151976.4158741,1210.6895243,106076.0672774,2550015.5455092,31200811.3380529,247175005.6813385
-0.3506111,-0.3506111,-0.3437397,36582.3651158,22014.5655519,169498.2675934,1355.1994745,118307.8081878,2843160.8592095,34785606.4066803,275569929.7264609
-0.3456111,-0.3456111,-0.3387397,38861.5639329,23395.0785918,179950.4707414,1448.0566528,125606.8849610,3016875.1754746,36907208.6578632,292369479.9165856
-0.3406111,-0.3406111,-0.3337397,42360.4455401,25516.9430647,195964.7204471,1593.0454022,136791.1425623,3282558.5756807,40150933.0068402,318052091.5686780
-0.3356111,-0.3356111,-0.3287397,39796.5747612,23958.9837186,184267.7650843,1483.8572728,128620.7975746,3089071.0135594,37789993.2458586,299361797.0476010
-0.3306111,-0.3306111,-0.3237397,37682.9119903,22677.2807275,174592.2999224,1396.3721538,121863.5534321,2928531.0548725,35829916.7851332,283842539.8789924
-0.3256111,-0.3256111,-0.3187397,33445.2586460,20109.9924467,155165.2985193,1223.2186770,108296.8982092,2605754.5796349,31888024.0595782,252629798.0375393
-0.3206111,-0.3206111,-0.3137397,30117.8955708,18092.6019141,139930.5410771,1085.7693233,97657.2182497,2352919.6936029,28800969.4934769,228187235.8611861
-0.3156111,-0.3156111,-0.3087397,27771.5494271,16670.0916663,129186.4465633,988.9263201,90153.7712881,2174595.6975411,26623638.0425714,210947568.0663477
-0.3106111,-0.3106111,-0.3037397,26389.6849606,15832.3553558,122858.2856932,931.9302754,85734.3350802,2069557.1615073,25341102.3828526,200792675.0161061
-0.3056111,-0.3056111,-0.2987397,25960.6850939,15572.2993228,120893.4753255,914.2539823,84362.1662648,2036940.5757911,24942840.8886080,197639293.2160560
-0.3006111,-0.3006111,-0.2937397,26480.6546173,15887.5459556,123274.3734931,935.7215119,86024.9375832,2076456.0624627,25425321.0837652,201459467.4045125
-0.2956111,-0.2956111,-0.2887397,27954.2952315,16780.9653049,130022.2729180,996.5453714,90737.5273113,2188453.4557043,26792806.0049108,212286934.1971079
-0.2906111,-0.2906111,-0.2837397,30393.8457070,18260.0311993,141192.5641178,1097.2814985,98538.6407361,2373842.2661978,29056377.5452634,230209390.3025600
-0.2856111,-0.2856111,-0.2787397,33816.0949438,20335.0065477,156861.1041561,1238.7023793,109481.2888416,2633866.1341387,32231184.1760170,255346703.9028346
-0.2806111,-0.2806111,-0.2737397,37842.3200199,22774.1527092,175319.4796649,1403.1667874,122371.4923576,2940558.7026925,35976675.7156308,285004346.1169192
-0.2756111,-0.2756111,-0.2687397,40043.8018743,24109.1762304,185396.1218510,1494.3508338,129408.9417730,3107742.7828429,38017842.7878459,301165592.8406689
-0.2706111,-0.2706111,-0.2637397,41913.9771860,25246.4292066,193918.3149990,1574.7732520,135362.0430079,3248563.5129589,39735783.1666155,314764874.3359363
-0.2656111,-0.2656111,-0.2587397,38645.7430249,23264.5807506,178958.0122456,1439.4760889,124913.9130408,3000339.6386052,36705160.6617133,290769399.1641973
-0.2606111,-0.2606111,-0.2537397,36434.8939089,21925.6052070,168817.5852458,1349.5336755,117832.6141768,2831781.8654681,34646476.8569615,274467936.8759329
-0.2556111,-0.2556111,-0.2487397,32108.5831027,19315.4031441,148853.5317270,1182.9374324,103895.2634150,2498115.0643446,30566945.4605686,242155852.5253341
-0.2506111,-0.2506111,-0.2437397,26420.5400417,15868.2694546,122791.4165167,949.4273326,85694.5749001,2065308.4157161,25281812.5126500,200308068.6635687
-0.2456111,-0.2456111,-0.2387397,21430.5904369,12855.4616060,99791.7053743,755.1911430,69637.0789676,1681305.7665118,20587795.4391472,163130844.2838527
-0.2406111,-0.2406111,-0.2337397,16414.2142625,9816.8569759,76789.2334625,550.6480539,53573.7126375,1299040.4175950,15919201.7705660,126163529.9431778
-0.2356111,-0.2356111,-0.2287397,13025.8731350,7764.8978889,61246.2162838,412.9449842,42719.7187038,1040651.3654484,12763296.9363630,101173710.4398603
-0.2306111,-0.2306111,-0.2237397,10781.3895185,6406.4100387,50941.1395233,322.4432128,35523.7865110,869200.4670159,10668909.4212128,84588778.8350126
-0.2256111,-0.2256111,-0.2187397,9300.6845681,5510.7308514,44136.4199399,263.2351067,30772.3306768,755890.9822541,9284532.4086416,73625781.4634638
-0.2206111,-0.2206111,-0.2137397,8337.0722103,4928.1900121,39703.8292477,225.0325128,27677.3750446,682017.8530129,8381826.2496307,66476870.8752159
-0.2156111,-0.2156111,-0.2087397,7731.2566367,4562.1637265,36914.5223291,201.2152775,25729.8902813,635492.9287773,7813215.6710311,61973618.4708315
-0.2106111,-0.2106111,-0.2037397,7383.1935666,4351.9824758,35310.5831877,200.6348606,24610.0711238,608718.9253716,7485944.9439937,59381617.3939033
-0.2056111,-0.2056111,-0.1987397,7235.2364405,4262.6944195,34628.0763649,194.9509034,24133.5895828,597315.6906873,7346533.6784271,58277423.1513519
-0.2006111,-0.2006111,-0.1937397,7262.7786518,4279.3821089,34754.3178513,196.0719869,24221.7498283,599412.8351220,7372144.1616154,58480210.7562855
-0.1956111,-0.1956111,-0.1887397,7470.3499431,4404.7918040,35710.0493114,204.1839719,24889.0374094,615354.6107729,7566979.6898453,60023261.0274996
-0.1906111,-0.1906111,-0.1837397,7892.3305289,4659.7671608,37652.6991621,207.8160927,26245.3970207,647753.9020437,7962943.4739551,63159177.0185078
-0.1856111,-0.1856111,-0.1787397,8598.4352332,5086.5798217,40901.4253745,235.7580161,28513.7241787,701906.8232913,8624698.3918919,68399941.0493322
-0.1806111,-0.1806111,-0.1737397,9705.1478706,5755.8740388,45989.3250249,279.8636464,32066.3322389,786657.0095509,9660214.6384158,76600417.9757633
-0.1756111,-0.1756111,-0.1687397,11395.6215556,6778.7539556,53754.2883627,347.7533530,37488.4119770,915899.4719059,11239122.1122964,89103645.9262759
-0.1706111,-0.1706111,-0.1637397,13952.5703377,8326.7634652,65489.1430378,451.2315669,45682.9047594,1111065.5281070,13623034.6531441,107980903.2828576
-0.1656111,-0.1656111,-0.1587397,17811.9503061,10664.4975104,83186.6623229,608.5636973,58041.6377946,1405177.2138379,17215025.7543658,136423388.9350196
-0.1606111,-0.1606111,-0.1537397,23470.6682088,14092.9303702,109125.6483633,835.8970847,76155.9636856,1836108.4187701,22477656.7555321,178093819.2857007
-0.1556111,-0.1556111,-0.1487397,28006.3189755,16829.6850642,130052.6775579,1014.8895719,90765.6897282,2185824.3429722,26753303.9539965,211959028.6064577
-0.1506111,-0.1506111,-0.1437397,34474.3129645,20751.1601620,159668.3001897,1281.9900483,111448.6705201,2677339.3438654,32754625.2950368,259476139.4475485
-0.1456111,-0.1456111,-0.1387397,36983.4521582,22259.4502418,171314.0785708,1373.3747923,119576.6252781,2872984.9926788,35149017.7177072,278445831.8782464
-0.1406111,-0.1406111,-0.1337397,39440.8054949,23748.2077557,182579.2167931,1473.8070682,127443.5335510,3060148.9714241,37434738.5907362,296544632.5313635
-0.1356111,-0.1356111,-0.1287397,42143.6669634,25384.6038052,194983.1284611,1583.2366053,136105.2510970,3266433.3825306,39954438.4355655,316497092.5741808
-0.1306111,-0.1306111,-0.1237397,39280.0422062,23647.9049489,181877.3937182,1464.4965472,126952.2509073,3049018.1234119,37300053.5529781,295480723.7923409
-0.1256111,-0.1256111,-0.1187397,36738.4291885,22109.1194346,170213.6524850,1361.5819487,118807.3925729,2855045.7833396,34930747.9438868,276719185.9631330
-0.1206111,-0.1206111,-0.1137397,32638.9116837,19623.5765031,151443.3998580,1192.2426361,105698.5894239,2543534.7682384,31127268.5135072,246604136.1251341
-0.1156111,-0.1156111,-0.1087397,29529.2478450,17738.3628735,137203.1661196,1063.9607660,95753.5415814,2307171.1399057,28241244.3465378,223753121.5366581
-0.1106111,-0.1106111,-0.1037397,27396.7255318,16445.6721132,127435.9449558,976.1178562,88932.3969243,2145026.8905045,26261387.3504563,208076853.0355154
-0.1056111,-0.1056111,-0.0987397,26225.5419550,15735.8494815,122070.2699095,927.9918532,85185.2149376,2055929.3695161,25173411.3894342,199462281.1409585
-0.1006111,-0.1006111,-0.0937397,26005.5907511,15602.7258760,121060.3707203,919.1260707,84480.0137247,2039126.5631207,24968152.4679612,197836884.1659989
-0.0956111,-0.0956111,-0.0887397,26734.8420806,16045.0638481,124397.0351696,949.4302938,86810.3569154,2094466.8175534,25643761.8378036,203186030.1118393
-0.0906111,-0.0906111,-0.0837397,28419.7911314,17066.8300981,132109.6557599,1019.1998403,92196.7832583,2222432.7023502,27206119.2163286,215556247.9330916
-0.0856111,-0.0856111,-0.0787397,31073.9719344,18676.2925903,144259.4468919,1129.0524645,100682.0688908,2424028.7727810,29667463.1707428,235044384.8390805
-0.0806111,-0.0806111,-0.0737397,34714.5483227,20883.9494140,160923.8872567,1279.7835486,112320.3604814,2700524.1480000,33043249.8788143,261772738.4346149
-0.0756111,-0.0756111,-0.0687397,38269.4400267,23037.7075775,177219.5709848,1425.1387299,123700.3334763,2971254.9972706,36349492.3026337,287952173.4389532
-0.0706111,-0.0706111,-0.0637397,40667.2389956,24492.1870889,188189.8949701,1524.8362188,131362.0869056,3153192.4156077,38570609.6227320,305537845.8761078
-0.0656111,-0.0656111,-0.0587397,40998.3633201,24696.5993722,189661.8299775,1541.9563575,132391.5321947,3176954.5635260,38859166.9650592,307819357.0524533
-0.0606111,-0.0606111,-0.0537397,38101.5828934,22941.7136089,176381.1167502,1423.5294659,123117.1027691,2956285.9344745,36164233.8902321,286480249.3344868
-0.0556111,-0.0556111,-0.0487397,36150.4092040,21759.7612887,167434.7129132,1344.0422302,116869.5192429,2807620.4797847,34348611.0629241,272103654.9860914
-0.0506111,-0.0506111,-0.0437397,30622.0874603,18421.6433783,141956.6094392,1128.6098781,99081.6051302,2382284.7355527,29149449.8008840,230925844.1151237
-0.0456111,-0.0456111,-0.0387397,25381.2003934,15246.5713131,117930.3685672,914.4665055,82303.1175455,1983092.0758137,24274326.6300722,192323583.1314135
-0.0406111,-0.0406111,-0.0337397,20081.7221213,12047.4240841,93497.3665951,708.6968703,65245.1730934,1575060.2257748,19286346.1237379,152817655.3509798
-0.0356111,-0.0356111,-0.0287397,15430.9370029,9231.5911576,72155.3398935,520.3049816,50341.8805642,1220148.5081313,14951254.4393465,118489949.6422841
-0.0306111,-0.0306111,-0.0237397,12293.5618547,7332.9032194,57747.9788336,394.0152452,40281.4559740,980404.2772760,12022520.3647102,95297836.1390376
-0.0256111,-0.0256111,-0.0187397,10186.8760553,6059.1574745,48059.3730855,310.3322598,33516.5379554,818966.3068679,10049873.5261140,79675765.2184239
-0.0206111,-0.0206111,-0.0137397,8760.0724656,5197.4933001,41485.3052885,254.6088835,28926.7034044,709241.2581695,8708686.6695794,69053561.2214054
-0.0156111,-0.0156111,-0.0087397,7781.5065396,4607.4033087,36965.8941048,217.2190426,25771.7258664,633650.4723830,7784354.6031354,61732084.7825755
-0.0106111,-0.0106111,-0.0037397,7096.5114346,4195.1085231,33793.0258988,204.6688514,23557.0699333,580442.8772129,7133401.2143667,56575329.7627865
-0.0056111,-0.0056111,0.0012603,6600.9006698,3897.4649406,31489.3721660,186.9549289,21949.3878977,541692.2800788,6659038.9617791,52816933.8163264
-0.0006111,-0.0006111,0.0062603,6224.1158811,3671.7297278,29731.4257858,173.9853120,20722.7631103,512023.0456698,6295616.6929924,49937054.2314459
0.0043889,0.0043889,0.0112603,5918.3692156,3488.9689586,28299.9001273,163.8319778,19724.0658733,487788.6129412,5998593.5209865,47582991.6347711
0.0093889,0.0093889,0.0162603,5651.5471785,3329.7500725,27047.3003681,155.2083839,18850.3037687,466534.2455889,5737981.3405221,45517273.9133300
0.0143889,0.0143889,0.0212603,5402.4947319,3181.2799443,25876.3633673,147.2739003,18033.5633791,446639.7079238,5493983.1326025,43583123.6972035
0.0193889,0.0193889,0.0262603,5157.8178297,3035.4650415,24725.4323006,139.5015014,17230.7957086,427076.7641278,5254032.6086398,41681020.0339206
0.0243889,0.0243889,0.0312603,4909.6633978,2887.5650653,23558.2962954,131.5862696,16416.7202246,407240.6221699,5010736.3327528,39752404.9152191
0.0293889,0.0293889,0.0362603,4654.1362208,2735.2332488,22356.9401984,123.3805199,15578.7614843,386829.5831427,4760404.2061987,37768047.8758081
0.0343889,0.0343889,0.0412603,4390.1385148,2577.8132150,21116.2262183,114.8465987,14713.3350628,365756.6999313,4501970.6555998,35719503.8407601
0.0393889,0.0393889,0.0462603,4118.4978639,2415.8108285,19839.8939850,106.0217370,13823.0543028,344083.2875908,4236182.5577893,33612682.7916297
0.0443889,0.0443889,0.0512603,3841.2995908,2250.4900754,18537.4956700,96.9914270,12914.5901270,321967.9374027,3964976.4265947,31462917.8932184
0.0493889,0.0493889,0.0562603,3561.3710376,2083.5610785,17222.0262577,87.8690904,11997.0163431,299627.0617186,3690996.3739714,29291148.2097693
