# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol],UMinwaterUCD(d)[kj/mol]
0.7782667,0.0282667,-0.0000000,101554.4679511,101554.4679511
0.7882667,0.0382667,0.0100000,73457.1180690,73457.1180690
0.7982667,0.0482667,0.0200000,51614.0060921,51614.0060921
0.8082667,0.0582667,0.0300000,35295.9254628,35295.9254628
0.8182667,0.0682667,0.0400000,22983.8146166,22983.8146166
0.8282667,0.0782667,0.0500000,14993.1672240,14993.1672240
0.8382667,0.0882667,0.0600000,9755.7930277,9755.7930277
0.8482667,0.0982667,0.0700000,6325.4382788,6325.4382788
0.8582667,0.1082667,0.0800000,4086.8904623,4086.8904623
0.8682667,0.1182667,0.0900000,2631.9116635,2631.9116635
0.8782667,0.1282667,0.1000000,1713.0473414,1689.4813331
0.8882667,0.1382667,0.1100000,1104.1989674,1080.6338088
0.8982667,0.1482667,0.1200000,710.2878474,687.9585124
0.9082667,0.1582667,0.1300000,453.9325412,432.3044518
0.9182667,0.1682667,0.1400000,290.3347535,268.8759147
0.9282667,0.1782667,0.1500000,185.8354092,164.0912873
0.9382667,0.1882667,0.1600000,118.5830150,97.0928432
0.9482667,0.1982667,0.1700000,75.0360011,54.0279592
0.9582667,0.2082667,0.1800000,46.5963863,26.2280283
0.9682667,0.2182667,0.1900000,27.3581161,8.2261781
0.9782667,0.2282667,0.2000000,12.0968596,-8.5286903
0.9882667,0.2382667,0.2100000,-7.8696497,-30.1851224
0.9982667,0.2482667,0.2200000,-21.8312170,-44.4229326
1.0082667,0.2582667,0.2300000,-30.1053475,-52.7909446
1.0182667,0.2682667,0.2400000,-34.6501256,-57.3739544
1.0282667,0.2782667,0.2500000,-36.7548807,-59.4799344
1.0382667,0.2882667,0.2600000,-37.2563575,-59.9419640
1.0482667,0.2982667,0.2700000,-36.7108633,-59.3000123
1.0582667,0.3082667,0.2800000,-35.5190784,-57.9114385
1.0682667,0.3182667,0.2900000,-34.5624575,-56.0186196
1.0782667,0.3282667,0.3000000,-36.5891948,-58.5654413
1.0882667,0.3382667,0.3100000,-39.2241477,-61.5432416
1.0982667,0.3482667,0.3200000,-40.3363441,-62.6348128
1.1082667,0.3582667,0.3300000,-39.9992477,-62.2141143
1.1182667,0.3682667,0.3400000,-38.5571886,-60.6328042
1.1282667,0.3782667,0.3500000,-36.5652115,-58.2057520
1.1382667,0.3882667,0.3600000,-37.0891846,-58.5560806
1.1482667,0.3982667,0.3700000,-39.8514842,-61.7638809
1.1582667,0.4082667,0.3800000,-40.9242234,-62.5239254
1.1682667,0.4182667,0.3900000,-40.3286686,-61.5334338
