# r[nm],d[nm],daligned[nm],Ucarbring(d)[kj/mol]
-0.9175600,-0.9175600,-0.9106453,645179.9378360
-0.9075600,-0.9075600,-0.9006453,546518.6920228
-0.8975600,-0.8975600,-0.8906453,451843.9778246
-0.8875600,-0.8875600,-0.8806453,384090.8137307
-0.8775600,-0.8775600,-0.8706453,374015.0445684
-0.8675600,-0.8675600,-0.8606453,402222.1004982
-0.8575600,-0.8575600,-0.8506453,403152.3730082
-0.8475600,-0.8475600,-0.8406453,381349.7105630
-0.8375600,-0.8375600,-0.8306453,424073.6253873
-0.8275600,-0.8275600,-0.8206453,392125.9834839
-0.8175600,-0.8175600,-0.8106453,376480.4263745
-0.8075600,-0.8075600,-0.8006453,383118.6736646
-0.7975600,-0.7975600,-0.7906453,421459.2886608
-0.7875600,-0.7875600,-0.7806453,389907.7305716
-0.7775600,-0.7775600,-0.7706453,392052.8773172
-0.7675600,-0.7675600,-0.7606453,422910.4973613
-0.7575600,-0.7575600,-0.7506453,382769.8153526
-0.7475600,-0.7475600,-0.7406453,377524.2991459
-0.7375600,-0.7375600,-0.7306453,421146.6463161
-0.7275600,-0.7275600,-0.7206453,498330.0511670
-0.7175600,-0.7175600,-0.7106453,620586.8516156
-0.7075600,-0.7075600,-0.7006453,590139.8776103
-0.6975600,-0.6975600,-0.6906453,482292.4379536
-0.6875600,-0.6875600,-0.6806453,405719.4539727
-0.6775600,-0.6775600,-0.6706453,375133.3244108
-0.6675600,-0.6675600,-0.6606453,389009.7034367
-0.6575600,-0.6575600,-0.6506453,417256.2086366
-0.6475600,-0.6475600,-0.6406453,386754.0836280
-0.6375600,-0.6375600,-0.6306453,398162.0982243
-0.6275600,-0.6275600,-0.6206453,409324.4219040
-0.6175600,-0.6175600,-0.6106453,380185.2399450
-0.6075600,-0.6075600,-0.6006453,380894.7315650
-0.5975600,-0.5975600,-0.5906453,399556.7751064
-0.5875600,-0.5875600,-0.5806453,407240.3253182
-0.5775600,-0.5775600,-0.5706453,381689.6150685
-0.5675600,-0.5675600,-0.5606453,414739.5383459
-0.5575600,-0.5575600,-0.5506453,392587.3038684
-0.5475600,-0.5475600,-0.5406453,372305.2222721
-0.5375600,-0.5375600,-0.5306453,392689.7725310
-0.5275600,-0.5275600,-0.5206453,477954.6726079
-0.5175600,-0.5175600,-0.5106453,573148.5611165
-0.5075600,-0.5075600,-0.5006453,630323.5052088
-0.4975600,-0.4975600,-0.4906453,522225.5144917
-0.4875600,-0.4875600,-0.4806453,429909.7070674
-0.4775600,-0.4775600,-0.4706453,377906.0572877
-0.4675600,-0.4675600,-0.4606453,377169.0716291
-0.4575600,-0.4575600,-0.4506453,413713.7076597
-0.4475600,-0.4475600,-0.4406453,393962.3744397
-0.4375600,-0.4375600,-0.4306453,384356.0021996
-0.4275600,-0.4275600,-0.4206453,430673.6999982
-0.4175600,-0.4175600,-0.4106453,386959.5681675
-0.4075600,-0.4075600,-0.4006453,374210.2508196
-0.3975600,-0.3975600,-0.3906453,388279.9585141
-0.3875600,-0.3875600,-0.3806453,436626.7576107
-0.3775600,-0.3775600,-0.3706453,385055.2233842
-0.3675600,-0.3675600,-0.3606453,399931.6441988
-0.3575600,-0.3575600,-0.3506453,412920.4251802
-0.3475600,-0.3475600,-0.3406453,378575.9839998
-0.3375600,-0.3375600,-0.3306453,382018.1707734
-0.3275600,-0.3275600,-0.3206453,440542.1164584
-0.3175600,-0.3175600,-0.3106453,519186.2220885
-0.3075600,-0.3075600,-0.3006453,633953.4711598
-0.2975600,-0.2975600,-0.2906453,559212.0126233
-0.2875600,-0.2875600,-0.2806453,469427.6106453
-0.2775600,-0.2775600,-0.2706453,393992.6864251
-0.2675600,-0.2675600,-0.2606453,375093.1583307
-0.2575600,-0.2575600,-0.2506453,396952.7022243
-0.2475600,-0.2475600,-0.2406453,413656.8194222
-0.2375600,-0.2375600,-0.2306453,383761.1986045
-0.2275600,-0.2275600,-0.2206453,410925.0001181
-0.2175600,-0.2175600,-0.2106453,399745.7783236
-0.2075600,-0.2075600,-0.2006453,379009.4145926
-0.1975600,-0.1975600,-0.1906453,382281.3297260
-0.1875600,-0.1875600,-0.1806453,409648.0737251
-0.1775600,-0.1775600,-0.1706453,395160.5892763
-0.1675600,-0.1675600,-0.1606453,384637.3327975
-0.1575600,-0.1575600,-0.1506453,423672.0888936
-0.1475600,-0.1475600,-0.1406453,385094.2464148
-0.1375600,-0.1375600,-0.1306453,372824.2528100
-0.1275600,-0.1275600,-0.1206453,404739.7437703
-0.1175600,-0.1175600,-0.1106453,492047.2224554
-0.1075600,-0.1075600,-0.1006453,606551.5807677
-0.0975600,-0.0975600,-0.0906453,618048.6210401
-0.0875600,-0.0875600,-0.0806453,501410.9036042
-0.0775600,-0.0775600,-0.0706453,412323.1075776
-0.0675600,-0.0675600,-0.0606453,373827.2709457
-0.0575600,-0.0575600,-0.0506453,381310.8167609
-0.0475600,-0.0475600,-0.0406453,413698.6958220
-0.0375600,-0.0375600,-0.0306453,373887.0229419
-0.0275600,-0.0275600,-0.0206453,367612.6054181
-0.0175600,-0.0175600,-0.0106453,375727.7459598
-0.0075600,-0.0075600,-0.0006453,320953.6918329
0.0024400,0.0024400,0.0093547,273692.7003889
0.0124400,0.0124400,0.0193547,266408.0120363
0.0224400,0.0224400,0.0293547,299416.4848132
0.0324400,0.0324400,0.0393547,264496.1805223
0.0424400,0.0424400,0.0493547,236905.0544093
0.0524400,0.0524400,0.0593547,224289.3508109
0.0624400,0.0624400,0.0693547,207990.9647912
0.0724400,0.0724400,0.0793547,202454.1938684
0.0824400,0.0824400,0.0893547,182541.8782711
0.0924400,0.0924400,0.0993547,142168.0535042
0.1024400,0.1024400,0.1093547,108590.5270364
0.1124400,0.1124400,0.1193547,81158.1737124
0.1224400,0.1224400,0.1293547,59348.0553826
0.1324400,0.1324400,0.1393547,42517.2827401
0.1424400,0.1424400,0.1493547,29897.2276279
0.1524400,0.1524400,0.1593547,20155.2188607
0.1624400,0.1624400,0.1693547,13400.7023616
0.1724400,0.1724400,0.1793547,8831.9007237
0.1824400,0.1824400,0.1893547,5770.2672827
0.1924400,0.1924400,0.1993547,3734.0444281
0.2024400,0.2024400,0.2093547,2388.2263113
0.2124400,0.2124400,0.2193547,1500.4583261
0.2224400,0.2224400,0.2293547,910.2598331
0.2324400,0.2324400,0.2393547,536.4105145
0.2424400,0.2424400,0.2493547,299.4613960
0.2524400,0.2524400,0.2593547,150.1676435
0.2624400,0.2624400,0.2693547,57.2276529
0.2724400,0.2724400,0.2793547,0.4003118
0.2824400,0.2824400,0.2893547,-33.5174422
0.2924400,0.2924400,0.2993547,-53.0987976
0.3024400,0.3024400,0.3093547,-63.7742318
0.3124400,0.3124400,0.3193547,-68.8707572
