# r[nm],d[nm],daligned[nm],Umethane(d)[kj/mol],UMinmethane(d)[kj/mol]
-0.2861862,-0.2861862,0.0000000,10712.7444135,10712.7444135
-0.2761862,-0.2761862,0.0100000,7144.0590371,7144.0590371
-0.2661862,-0.2661862,0.0200000,4973.9770353,4973.9770353
-0.2561862,-0.2561862,0.0300000,3839.8854958,3839.8854958
-0.2461862,-0.2461862,0.0400000,3200.6448250,3200.6448250
-0.2361862,-0.2361862,0.0500000,2788.9715034,2788.9715034
-0.2261862,-0.2261862,0.0600000,2472.6507416,2472.6507416
-0.2161862,-0.2161862,0.0700000,2189.4924699,2189.4924699
-0.2061862,-0.2061862,0.0800000,1914.8447883,1914.8447883
-0.1961862,-0.1961862,0.0900000,1647.4149210,1622.9443861
-0.1861862,-0.1861862,0.1000000,1345.6547634,1321.1835962
-0.1761862,-0.1761862,0.1100000,1097.8448647,1073.7931804
-0.1661862,-0.1661862,0.1200000,831.6463973,806.8082774
-0.1561862,-0.1561862,0.1300000,624.0052048,598.7841506
-0.1461862,-0.1461862,0.1400000,480.3451905,455.5664864
-0.1361862,-0.1361862,0.1500000,378.5463001,354.0424253
-0.1261862,-0.1261862,0.1600000,305.6770825,281.4179885
-0.1161862,-0.1161862,0.1700000,251.0312349,229.6614474
-0.1061862,-0.1061862,0.1800000,198.2458995,176.6522630
-0.0961862,-0.0961862,0.1900000,151.9107839,129.4790198
-0.0861862,-0.0861862,0.2000000,112.9388925,90.0242411
-0.0761862,-0.0761862,0.2100000,82.1530958,61.0793557
-0.0661862,-0.0661862,0.2200000,58.3849731,36.3098113
-0.0561862,-0.0561862,0.2300000,41.1345473,18.9033440
-0.0461862,-0.0461862,0.2400000,28.7240461,6.8429789
-0.0361862,-0.0361862,0.2500000,19.6782875,-1.3927276
-0.0261862,-0.0261862,0.2600000,13.0615888,-6.9281337
-0.0161862,-0.0161862,0.2700000,8.3085528,-10.5791824
-0.0061862,-0.0061862,0.2800000,4.9326547,-12.9281453
0.0038138,0.0038138,0.2900000,2.5013692,-14.3839360
0.0138138,0.0138138,0.3000000,0.6926979,-15.2292947
0.0238138,0.0238138,0.3100000,-0.6824278,-15.7440933
0.0338138,0.0338138,0.3200000,-1.7255268,-15.9281886
0.0438138,0.0438138,0.3300000,-2.5063956,-16.0918913
0.0538138,0.0538138,0.3400000,-3.0799179,-16.0853478
0.0638138,0.0638138,0.3500000,-3.4877103,-15.8722560
0.0738138,0.0738138,0.3600000,-3.7642228,-15.5087166
0.0838138,0.0838138,0.3700000,-3.9418873,-15.0374666
0.0938138,0.0938138,0.3800000,-4.0478066,-14.4912151
0.1038138,0.1038138,0.3900000,-4.1013985,-13.8951053
0.1138138,0.1138138,0.4000000,-4.1175154,-13.2685231
0.1238138,0.1238138,0.4100000,-4.1079505,-12.7522827
0.1338138,0.1338138,0.4200000,-4.0806026,-12.2208407
0.1438138,0.1438138,0.4300000,-4.0404539,-11.6602842
0.1538138,0.1538138,0.4400000,-3.9914576,-11.0841659
0.1638138,0.1638138,0.4500000,-3.9370675,-10.5131102
0.1738138,0.1738138,0.4600000,-3.8815405,-10.2185803
0.1838138,0.1838138,0.4700000,-3.8308593,-9.8369568
0.1938138,0.1938138,0.4800000,-3.7964255,-9.3921911
0.2038138,0.2038138,0.4900000,-3.8036969,-9.1866019
0.2138138,0.2138138,0.5000000,-3.8893873,-8.8608132
0.2238138,0.2238138,0.5100000,-4.0785386,-9.0102599
0.2338138,0.2338138,0.5200000,-4.3621218,-9.1154125
0.2438138,0.2438138,0.5300000,-4.6962707,-9.0765527
0.2538138,0.2538138,0.5400000,-5.0154891,-8.7990084
0.2638138,0.2638138,0.5500000,-5.2537430,-8.8276980
0.2738138,0.2738138,0.5600000,-5.3732479,-8.5826438
0.2838138,0.2838138,0.5700000,-5.3713340,-8.1761029
0.2938138,0.2938138,0.5800000,-5.2653192,-7.6873247
0.3038138,0.3038138,0.5900000,-5.0778864,-7.1661312
0.3138138,0.3138138,0.6000000,-4.8325311,-6.6432082
0.3238138,0.3238138,0.6100000,-4.5526099,-6.1489809
0.3338138,0.3338138,0.6200000,-4.2586499,-5.6908366
0.3438138,0.3438138,0.6300000,-3.9658974,-5.2586239
0.3538138,0.3538138,0.6400000,-3.6840508,-4.8502710
0.3638138,0.3638138,0.6500000,-3.4184239,-4.4703211
0.3738138,0.3738138,0.6600000,-3.1713687,-4.1218953
0.3838138,0.3838138,0.6700000,-2.9434199,-3.8014164
0.3938138,0.3938138,0.6800000,-2.7340778,-3.5082720
0.4038138,0.4038138,0.6900000,-2.5423021,-3.2410109
0.4138138,0.4138138,0.7000000,-2.3668076,-2.9978415
0.4238138,0.4238138,0.7100000,-2.2062355,-2.7773776
0.4338138,0.4338138,0.7200000,-2.0592488,-2.5768434
0.4438138,0.4438138,0.7300000,-1.9245819,-2.3943213
0.4538138,0.4538138,0.7400000,-1.8010639,-2.2280421
0.4638138,0.4638138,0.7500000,-1.6876263,-2.0782018
0.4738138,0.4738138,0.7600000,-1.5833026,-1.9417500
0.4838138,0.4838138,0.7700000,-1.4872232,-1.8168645
0.4938138,0.4938138,0.7800000,-1.3986079,-1.7023949
0.5038138,0.5038138,0.7900000,-1.3167579,-1.5973146
0.5138138,0.5138138,0.8000000,-1.2410481,-1.5007077
0.5238138,0.5238138,0.8100000,-1.1709186,-1.4117573
0.5338138,0.5338138,0.8200000,-1.1058682,-1.3297344
0.5438138,0.5438138,0.8300000,-1.0454478,-1.2539886
0.5538138,0.5538138,0.8400000,-0.9892542,-1.1839383
0.5638138,0.5638138,0.8500000,-0.9369251,-1.1190635
0.5738138,0.5738138,0.8600000,-0.8881349,-1.0588989
0.5838138,0.5838138,0.8700000,-0.8425898,-1.0030269
0.5938138,0.5938138,0.8800000,-0.8000249,-0.9510729
0.6038138,0.6038138,0.8900000,-0.7602008,-0.9027001
0.6138138,0.6138138,0.9000000,-0.7229008,-0.8576055
0.6238138,0.6238138,0.9100000,-0.6879284,-0.8155158
0.6338138,0.6338138,0.9200000,-0.6551053,-0.7761844
0.6438138,0.6438138,0.9300000,-0.6242694,-0.7393884
0.6538138,0.6538138,0.9400000,-0.5952730,-0.7049259
0.6638138,0.6638138,0.9500000,-0.5679814,-0.6726140
0.6738138,0.6738138,0.9600000,-0.5422718,-0.6422866
0.6838138,0.6838138,0.9700000,-0.5180317,-0.6137929
0.6938138,0.6938138,0.9800000,-0.4951582,-0.5869954
0.7038138,0.7038138,0.9900000,-0.4735571,-0.5623555
0.7138138,0.7138138,1.0000000,-0.4531416,-0.5397777
0.7238138,0.7238138,1.0100000,-0.4338321,-0.5184475
0.7338138,0.7338138,1.0200000,-0.4155555,-0.4985338
0.7438138,0.7438138,1.0300000,-0.3982442,-0.4799990
0.7538138,0.7538138,1.0400000,-0.3818360,-0.4624243
0.7638138,0.7638138,1.0500000,-0.3662735,-0.4458285
0.7738138,0.7738138,1.0600000,-0.3515034,-0.4300451
0.7838138,0.7838138,1.0700000,-0.3374766,-0.4150247
0.7938138,0.7938138,1.0800000,-0.3241476,-0.4007217
0.8038138,0.8038138,1.0900000,-0.3114742,-0.3871353
0.8138138,0.8138138,1.1000000,-0.2994171,-0.3742176
0.8238138,0.8238138,1.1100000,-0.2879399,-0.3618902
0.8338138,0.8338138,1.1200000,-0.2770089,-0.3501200
0.8438138,0.8438138,1.1300000,-0.2665924,-0.3388758
0.8538138,0.8538138,1.1400000,-0.2566611,-0.3281389
0.8638138,0.8638138,1.1500000,-0.2471876,-0.3179021
0.8738138,0.8738138,1.1600000,-0.2381464,-0.3081159
0.8838138,0.8838138,1.1700000,-0.2295137,-0.2987462
0.8938138,0.8938138,1.1800000,-0.2212670,-0.2897808
0.9038138,0.9038138,1.1900000,-0.2133857,-0.2811901
0.9138138,0.9138138,1.2000000,-0.2058500,-0.2729527
0.9238138,0.9238138,1.2100000,-0.1986419,-0.2650508
0.9338138,0.9338138,1.2200000,-0.1917440,-0.2574674
0.9438138,0.9438138,1.2300000,-0.1851404,-0.2502102
0.9538138,0.9538138,1.2400000,-0.1788158,-0.2432465
0.9638138,0.9638138,1.2500000,-0.1727563,-0.2365547
0.9738138,0.9738138,1.2600000,-0.1669483,-0.2301212
0.9838138,0.9838138,1.2700000,-0.1613793,-0.2239337
0.9938138,0.9938138,1.2800000,-0.1560376,-0.2179804
1.0038138,1.0038138,1.2900000,-0.1509120,-0.2122502
1.0138138,1.0138138,1.3000000,-0.1459921,-0.2067457
1.0238138,1.0238138,1.3100000,-0.1412679,-0.2014823
1.0338138,1.0338138,1.3200000,-0.1367302,-0.1965483
1.0438138,1.0438138,1.3300000,-0.1323701,-0.1917917
1.0538138,1.0538138,1.3400000,-0.1281794,-0.1872042
1.0638138,1.0638138,1.3500000,-0.1241501,-0.1827780
1.0738138,1.0738138,1.3600000,-0.1202749,-0.1785059
1.0838138,1.0838138,1.3700000,-0.1165466,-0.1743808
1.0938138,1.0938138,1.3800000,-0.1129588,-0.1704061
1.1038138,1.1038138,1.3900000,-0.1095050,-0.1665684
1.1138138,1.1138138,1.4000000,-0.1061794,-0.1628587
1.1238138,1.1238138,1.4100000,-0.1029761,-0.1592716
1.1338138,1.1338138,1.4200000,-0.0998900,-0.1558016
1.1438138,1.1438138,1.4300000,-0.0969159,-0.1524438
1.1538138,1.1538138,1.4400000,-0.0940489,-0.1491935
1.1638138,1.1638138,1.4500000,-0.0912846,-0.1460462
1.1738138,1.1738138,1.4600000,-0.0886184,-0.1429975
1.1838138,1.1838138,1.4700000,-0.0860464,-0.1400435
1.1938138,1.1938138,1.4800000,-0.0835645,-0.1371804
1.2038138,1.2038138,1.4900000,-0.0811690,-0.1344043
1.2138138,1.2138138,1.5000000,-0.0788564,-0.1317119
1.2238138,1.2238138,1.5100000,-0.0766232,-0.1290998
1.2338138,1.2338138,1.5200000,-0.0744662,-0.1265650
1.2438138,1.2438138,1.5300000,-0.0723824,-0.1241043
1.2538138,1.2538138,1.5400000,-0.0703688,-0.1217149
1.2638138,1.2638138,1.5500000,-0.0684226,-0.1193942
1.2738138,1.2738138,1.5600000,-0.0665412,-0.1171394
1.2838138,1.2838138,1.5700000,-0.0647220,-0.1149482
1.2938138,1.2938138,1.5800000,-0.0629626,-0.1128181
1.3038138,1.3038138,1.5900000,-0.0612607,-0.1107470
1.3138138,1.3138138,1.6000000,-0.0596140,-0.1087325
1.3238138,1.3238138,1.6100000,-0.0580204,-0.1067728
1.3338138,1.3338138,1.6200000,-0.0564780,-0.1048666
1.3438138,1.3438138,1.6300000,-0.0549848,-0.1030116
1.3538138,1.3538138,1.6400000,-0.0535389,-0.1012055
1.3638138,1.3638138,1.6500000,-0.0521386,-0.0994466
1.3738138,1.3738138,1.6600000,-0.0507822,-0.0977333
1.3838138,1.3838138,1.6700000,-0.0494681,-0.0960640
1.3938138,1.3938138,1.6800000,-0.0481947,-0.0944373
1.4038138,1.4038138,1.6900000,-0.0469605,-0.0928516
1.4138138,1.4138138,1.7000000,-0.0457642,-0.0913056
1.4238138,1.4238138,1.7100000,-0.0446043,-0.0897980
1.4338138,1.4338138,1.7200000,-0.0434796,-0.0883275
1.4438138,1.4438138,1.7300000,-0.0423888,-0.0868929
1.4538138,1.4538138,1.7400000,-0.0413308,-0.0854929
1.4638138,1.4638138,1.7500000,-0.0403042,-0.0841266
1.4738138,1.4738138,1.7600000,-0.0393082,-0.0827928
1.4838138,1.4838138,1.7700000,-0.0383415,-0.0814904
1.4938138,1.4938138,1.7800000,-0.0374033,-0.0802185
1.5038138,1.5038138,1.7900000,-0.0364924,-0.0789762
1.5138138,1.5138138,1.8000000,-0.0356080,-0.0777625
1.5238138,1.5238138,1.8100000,-0.0347492,-0.0765765
1.5338138,1.5338138,1.8200000,-0.0339151,-0.0754174
1.5438138,1.5438138,1.8300000,-0.0331049,-0.0742843
1.5538138,1.5538138,1.8400000,-0.0323178,-0.0731765
1.5638138,1.5638138,1.8500000,-0.0315529,-0.0720933
1.5738138,1.5738138,1.8600000,-0.0308097,-0.0710338
1.5838138,1.5838138,1.8700000,-0.0300873,-0.0699974
1.5938138,1.5938138,1.8800000,-0.0293851,-0.0689835
