# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol]
-1.4422000,-1.4422000,-1.4591773,25775.3972385,15456.6702946,120254.2701976,934.4691160,83903.1861498,25775.3972385,25775.3972385,30385.0384196,19217.1856395
-1.4372000,-1.4372000,-1.4541773,27836.6199936,16701.8873950,129759.4031053,1016.5252429,90538.7151762,27836.6199936,27836.6199936,32814.8877842,20753.9573122
-1.4322000,-1.4322000,-1.4491773,29779.1486528,17875.5013513,138715.9518749,1093.9514880,96791.3189520,29779.1486528,29779.1486528,35104.8159431,22202.2350442
-1.4272000,-1.4272000,-1.4441773,31543.9708690,18941.8122178,146852.3902139,1164.3521490,102471.4250551,31543.9708690,31543.9708690,37185.2568514,23518.0214057
-1.4222000,-1.4222000,-1.4391773,33073.8972933,19866.2156378,153905.6678476,1225.3987444,107395.3758625,33073.8972933,33073.8972933,38988.7934856,24658.6781273
-1.4172000,-1.4172000,-1.4341773,34316.9412182,20617.2493375,159636.7371033,1274.9690491,111396.2695880,34316.9412182,34316.9412182,40454.1418978,25585.4458369
-1.4122000,-1.4122000,-1.4291773,35229.7054808,21168.6442275,163846.1102803,1311.2866237,114334.8229005,35229.7054808,35229.7054808,41530.1438282,26265.9692103
-1.4072000,-1.4072000,-1.4241773,35780.4753926,21501.1975560,166388.0656975,1333.0483082,116109.2900426,35780.4753926,35780.4753926,42179.4127715,26676.6029453
-1.4022000,-1.4022000,-1.4191773,35951.7331024,21604.2956246,167182.1968708,1339.5278251,116663.5268192,35951.7331024,35951.7331024,42381.2980052,26804.2863781
-1.3972000,-1.3972000,-1.4141773,35741.8714961,21476.9515624,166221.2870582,1330.6462371,115992.4887743,35741.8714961,35741.8714961,42133.9050005,26647.8213037
-1.3922000,-1.3922000,-1.4091773,35165.9906442,21128.2872342,163574.9727570,1307.0043649,114144.7889840,35165.9906442,35165.9906442,41455.0343065,26218.4657778
-1.3872000,-1.3872000,-1.4041773,34255.7964930,20577.4711927,159389.2867963,1269.8779635,111222.3787490,34255.7964930,34255.7964930,40382.0621230,25539.8585846
-1.3822000,-1.3822000,-1.3991773,33058.7758735,19853.2181576,153882.8798705,1221.1828858,107377.9089880,33058.7758735,33058.7758735,38970.9677692,24647.4041544
-1.3772000,-1.3772000,-1.3941773,31636.9808914,18993.0518631,147341.4486930,1163.4240857,102810.8394122,31636.9808914,31636.9808914,37294.9006748,23587.3662485
-1.3722000,-1.3722000,-1.3891773,30065.9129273,18042.6283774,140112.6199097,1099.6488625,97763.8659828,30065.9129273,30065.9129273,35442.8647971,22416.0359120
-1.3672000,-1.3672000,-1.3841773,28434.1580692,17055.5149447,132604.2800665,1033.4314877,92521.7546929,28434.1580692,28434.1580692,33519.2888539,21199.4596655
-1.3622000,-1.3622000,-1.3791773,26844.6170737,16093.9353627,125290.2190454,968.9165904,87415.2821908,26844.6170737,26844.6170737,31645.4762500,20014.3565181
-1.3572000,-1.3572000,-1.3741773,24622.5093021,14761.8214512,114918.0395725,890.0946202,80178.6232528,24622.5093021,24622.5093021,29025.9693850,18357.6349102
-1.3522000,-1.3522000,-1.3691773,22300.9510394,13359.3515203,104212.1517822,797.6901600,72704.8558293,22300.9510394,22300.9510394,26289.2264222,16626.7666836
-1.3472000,-1.3472000,-1.3641773,20045.9439295,11997.2938869,93810.6339665,708.1235635,65443.6527619,20045.9439295,20045.9439295,23630.9365408,14945.5165423
-1.3422000,-1.3422000,-1.3591773,17899.4014683,10700.9668541,83906.7941722,623.0564889,58529.9613837,17899.4014683,17899.4014683,21100.5089958,13345.1336431
-1.3372000,-1.3372000,-1.3541773,15894.3809350,9490.3227668,74653.2926172,543.7799191,52070.3464294,15894.3809350,15894.3809350,18736.9129909,11850.2642743
-1.3322000,-1.3322000,-1.3491773,14055.3974553,8380.1401539,66163.5606437,471.2301130,46143.9815796,14055.3974553,14055.3974553,16569.0479076,10479.1860097
-1.3272000,-1.3272000,-1.3441773,12399.2296565,7380.5135394,58515.4782213,406.0253772,40805.2179752,12399.2296565,12399.2296565,14616.6930426,9244.4083749
-1.3222000,-1.3222000,-1.3391773,10936.0567616,6497.5438240,51756.5756721,348.5168641,36087.2169304,10936.0567616,10936.0567616,12891.8480591,8153.5206231
-1.3172000,-1.3172000,-1.3341773,9670.7760229,5734.1376565,45910.0664887,298.8463649,32006.1628472,9670.7760229,9670.7760229,11400.2860279,7210.1739651
-1.3122000,-1.3122000,-1.3291773,8604.3708227,5090.8372232,40981.1161184,257.0056572,28565.6407829,8604.3708227,8604.3708227,10143.1661986,6415.1015746
-1.3072000,-1.3072000,-1.3241773,7735.2272612,4566.6185655,36962.8774651,222.8929082,25760.8510190,7735.2272612,7735.2272612,9118.5860432,5767.1001873
-1.3022000,-1.3022000,-1.3191773,7060.3253207,4159.6136855,33841.9533979,196.3614816,23582.4234478,7060.3253207,7060.3253207,8322.9854477,5263.9181895
-1.2972000,-1.2972000,-1.3141773,6576.2559831,3867.7270279,31603.0624785,177.2579452,22019.6755307,6576.2559831,6576.2559831,7752.3457293,4903.0139428
-1.2922000,-1.2922000,-1.3091773,6277.5405452,3687.6540118,30220.8771074,165.4495862,21054.9281763,6277.5405452,6277.5405452,7400.2083802,4680.3027283
-1.2872000,-1.2872000,-1.3041773,6152.1339144,3612.0304495,29640.9166512,160.8433151,20650.1131465,6152.1339144,6152.1339144,7252.3741776,4586.8041690
-1.2822000,-1.2822000,-1.2991773,6211.1114161,3647.5782288,29913.8758209,163.3966841,20840.6329499,6211.1114161,6211.1114161,7321.8991451,4630.7756193
-1.2772000,-1.2772000,-1.2941773,6454.6447754,3794.4043492,31040.5069170,173.1211403,21627.0140819,6454.6447754,6454.6447754,7608.9857188,4812.3451110
-1.2722000,-1.2722000,-1.2891773,6884.3388906,4053.4924155,33028.0398853,190.0784097,23014.3094381,6884.3388906,6884.3388906,8115.5258151,5132.7091971
-1.2672000,-1.2672000,-1.2841773,7502.9227649,4426.5153725,35888.7637949,214.3720349,25011.1078224,7502.9227649,7502.9227649,8844.7364889,5593.9025218
-1.2622000,-1.2622000,-1.2791773,8313.7182720,4915.5136111,39637.5888392,246.1357847,27627.8315908,8313.7182720,8313.7182720,9800.5336937,6198.4017515
-1.2572000,-1.2572000,-1.2741773,9319.8913225,5522.4411800,44288.6102708,285.5159399,30874.3373681,9319.8913225,9319.8913225,10986.6495279,6948.5672724
-1.2522000,-1.2522000,-1.2691773,10523.4970751,6248.5871061,49850.7282727,332.6387945,34756.8575251,10523.4970751,10523.4970751,12405.5066922,7845.9313351
-1.2472000,-1.2472000,-1.2641773,11924.3432716,7093.8863657,56322.4349298,387.5589716,39274.3600163,11924.3432716,11924.3432716,14056.8785452,8890.3505990
-1.2422000,-1.2422000,-1.2591773,13518.7141102,8056.1461499,63685.9635934,450.1958577,44414.4629222,13518.7141102,13518.7141102,15936.3847557,10079.0546993
-1.2372000,-1.2372000,-1.2541773,15298.0208295,9130.2274766,71901.1048838,520.2693636,50149.1161174,15298.0208295,15298.0208295,18033.9005582,11405.6401722
-1.2322000,-1.2322000,-1.2491773,17247.4725943,10307.2388277,80899.1192248,597.2414771,56430.3502328,17247.4725943,17247.4725943,20331.9899425,12859.0795164
-1.2272000,-1.2272000,-1.2441773,19344.8890574,11573.8153467,90577.3030402,680.2666826,63186.4819263,19344.8890574,19344.8890574,22804.5058546,14422.8358831
-1.2222000,-1.2222000,-1.2391773,21559.7992775,12911.5712811,100794.8723870,768.1549158,70319.2389578,21559.7992775,21559.7992775,25415.5279666,16074.1912621
-1.2172000,-1.2172000,-1.2341773,23852.9844913,14296.8211497,111370.8862667,859.3524029,77702.3093989,23852.9844913,23852.9844913,28118.8236783,17783.9055896
-1.2122000,-1.2122000,-1.2291773,26176.6181598,15700.6626687,122084.9128332,949.9531974,85181.8060355,26176.6181598,26176.6181598,30858.0132100,19516.3211622
-1.2072000,-1.2072000,-1.2241773,27969.7865955,16774.5999661,130467.5041085,1014.5886806,91029.9186627,27969.7865955,27969.7865955,32971.8697418,20853.2414197
-1.2022000,-1.2022000,-1.2191773,29599.7256444,17760.6126043,137967.5171368,1080.7302428,96266.2154590,29599.7256444,29599.7256444,34893.3051387,22068.4638659
-1.1972000,-1.1972000,-1.2141773,31196.2926934,18726.4523590,145313.7882548,1145.5316901,101395.1801198,31196.2926934,31196.2926934,36775.4003272,23258.8053797
-1.1922000,-1.1922000,-1.2091773,32667.1485982,19616.2827282,152081.1480845,1205.2675343,106119.9807167,32667.1485982,32667.1485982,38509.3023409,24355.4213003
-1.1872000,-1.1872000,-1.2041773,33933.1801316,20382.2639356,157905.3353806,1256.7450733,110186.3079819,33933.1801316,33933.1801316,40001.7494379,25299.3277230
-1.1822000,-1.1822000,-1.1991773,34928.5100414,20984.5591966,162483.0410977,1297.3050021,113382.4061480,34928.5100414,34928.5100414,41175.0829571,26041.4089982
-1.1772000,-1.1772000,-1.1941773,35601.4730344,21391.9265122,165576.3824787,1324.8623145,115542.1971890,35601.4730344,35601.4730344,41968.3978460,26543.1453883
-1.1722000,-1.1722000,-1.1891773,35915.8572853,21582.4714881,167018.5940711,1337.9583529,116549.2548484,35915.8572853,35915.8572853,42339.0061999,26777.5386919
-1.1672000,-1.1672000,-1.1841773,35851.8774201,21544.2375168,166718.4855319,1335.8017751,116339.9175941,35851.8774201,35851.8774201,42263.5842522,26729.8376638
-1.1622000,-1.1622000,-1.1791773,35406.5019372,21275.4048265,164661.9363219,1318.2827581,114904.3325672,35406.5019372,35406.5019372,41738.5583512,26397.7821283
-1.1572000,-1.1572000,-1.1741773,34592.9166148,20783.9660201,160909.4248670,1285.9513585,112284.7305716,34592.9166148,34592.9166148,40779.4724039,25791.2029152
-1.1522000,-1.1522000,-1.1691773,33439.0621328,20086.8406897,155589.3085221,1239.9574805,108570.7340361,33439.0621328,33439.0621328,39419.2639678,24930.9315651
-1.1472000,-1.1472000,-1.1641773,31985.3271192,19208.4783489,148887.2266049,1181.9558558,103891.9579053,31985.3271192,31985.3271192,37705.5447249,23847.0803496
-1.1422000,-1.1422000,-1.1591773,30281.5928107,18179.0686080,141032.5263042,1113.9842205,98408.5317735,30281.5928107,30281.5928107,35697.1166126,22576.8388793
-1.1372000,-1.1372000,-1.1541773,28383.9006776,17032.5230597,132282.9562064,1038.3259981,92300.4124351,28383.9006776,28383.9006776,33460.0434905,21161.9896077
-1.1322000,-1.1322000,-1.1491773,26351.0438452,15804.4111930,122909.0076344,957.3699996,85756.4505983,26351.0438452,26351.0438452,31063.6329761,19646.3665208
-1.1272000,-1.1272000,-1.1441773,24241.3684598,14530.0237335,113179.2168949,873.4790158,78964.1286503,24241.3684598,24241.3684598,28576.6657708,18073.4703538
-1.1222000,-1.1222000,-1.1391773,22110.0205693,13242.7061299,103347.5097558,788.8770260,72100.7245065,22110.0205693,22110.0205693,26064.1501754,16484.4159662
-1.1172000,-1.1172000,-1.1341773,20006.8004163,11972.5602419,93643.3317352,705.5616300,65326.4207391,20006.8004163,20006.8004163,23584.7926485,14916.3325824
-1.1122000,-1.1122000,-1.1291773,17974.7036773,10745.5623478,84264.9300517,625.2448397,58779.6144150,17974.7036773,17974.7036773,21189.2781617,13401.2761932
-1.1072000,-1.1072000,-1.1241773,16049.1512274,9583.0983475,75375.7955140,549.3221598,52574.4333873,16049.1512274,16049.1512274,18919.3622172,11965.6552968
-1.1022000,-1.1022000,-1.1191773,14257.8452511,8501.8783974,67103.9800154,478.8674306,46800.2604690,14257.8452511,14257.8452511,16807.7012247,10630.1236204
-1.0972000,-1.0972000,-1.1141773,12621.1453694,7514.1664736,59543.8025878,414.6494691,41522.9253716,12621.1453694,12621.1453694,14878.2958959,9409.8605466
-1.0922000,-1.0922000,-1.1091773,11152.8351192,6628.2462367,52759.3496363,357.1660170,36787.1493571,11152.8351192,11152.8351192,13147.3947985,8315.1425722
-1.0872000,-1.0872000,-1.1041773,9861.1443895,5849.0417307,46789.1530012,306.6903175,32619.8122126,9861.1443895,9861.1443895,11624.6996453,7352.1055989
-1.0822000,-1.0822000,-1.0991773,8749.9029942,5178.8172713,41651.4731158,263.3249607,29033.6416301,8749.9029942,8749.9029942,10314.7251694,6523.6049948
-1.0772000,-1.0772000,-1.0941773,7819.7192771,4617.8922474,37349.7001594,227.0562813,26030.9848738,7819.7192771,7819.7192771,9218.1885100,5830.0943185
-1.0722000,-1.0722000,-1.0891773,7069.1005638,4165.3204598,33877.4910591,197.8023340,23607.3959100,7069.1005638,7069.1005638,8333.3300448,5270.4606871
-1.0672000,-1.0672000,-1.0841773,6495.4553428,3819.4976154,31223.3659057,175.4504869,21754.8449944,6495.4553428,6495.4553428,7657.0947992,4842.7719651
-1.0622000,-1.0622000,-1.0791773,6095.9374357,3578.6729456,29374.5808112,159.8853978,20464.4229748,6095.9374357,6095.9374357,7186.1275880,4544.9061469
-1.0572000,-1.0572000,-1.0741773,5868.1085318,3441.3506832,28320.1681798,151.0102308,19728.4641989,5868.1085318,5868.1085318,6917.5540356,4375.0453180
-1.0522000,-1.0522000,-1.0691773,5810.4068126,3406.5740038,28053.0875474,148.7625274,19542.0483529,5810.4068126,5810.4068126,6849.5330102,4332.0250441
-1.0472000,-1.0472000,-1.0641773,5922.4163628,3474.0882500,28571.4622355,153.1242399,19903.8639578,5922.4163628,5922.4163628,6981.5742142,4415.5352341
-1.0422000,-1.0422000,-1.0591773,6204.9356025,3644.3823913,29878.8934885,164.1250597,20816.4277165,6204.9356025,6204.9356025,7314.6188564,4626.1711604
-1.0372000,-1.0372000,-1.0541773,6659.8444470,3918.6085440,31983.8506713,181.8386626,22285.6587191,6659.8444470,6659.8444470,7850.8830540,4965.3344188
-1.0322000,-1.0322000,-1.0491773,7289.7708210,4298.3799229,34898.1405329,206.3719075,24319.8095998,7289.7708210,7289.7708210,8593.4647065,5434.9842930
-1.0272000,-1.0272000,-1.0441773,8097.5591245,4785.4487736,38634.4677508,237.8469293,26927.7631676,8097.5591245,8097.5591245,9545.7169031,6037.2414626
-1.0222000,-1.0222000,-1.0391773,9085.5477534,5381.2685527,43203.1198008,276.3754688,30116.7175668,9085.5477534,9085.5477534,10710.3962354,6773.8493494
-1.0172000,-1.0172000,-1.0341773,10254.6710653,6086.4496356,48607.8473363,322.0246686,33889.3096551,10254.6710653,10254.6710653,12088.6041606,7645.5045759
-1.0122000,-1.0122000,-1.0291773,11603.4140504,6900.1256262,54841.0703776,374.7745984,38240.2675625,11603.4140504,11603.4140504,13678.5547263,8651.0776069
-1.0072000,-1.0072000,-1.0241773,13126.6655440,7819.2579933,61878.6212549,434.4693286,43152.7397050,13126.6655440,13126.6655440,15474.2226933,9786.7577463
-1.0022000,-1.0022000,-1.0191773,14814.5372829,8837.9197756,69674.3336683,500.7648914,48594.5162519,14814.5372829,14814.5372829,17463.9513930,11045.1726697
-0.9972000,-0.9972000,-1.0141773,16651.2394928,9946.6132774,78154.8943768,573.0788767,54514.4338698,16651.2394928,16651.2394928,19629.1272270,12414.5501037
-0.9922000,-0.9922000,-1.0091773,18614.1257563,11131.6900692,87215.4750279,650.5473681,60839.3250992,18614.1257563,18614.1257563,21943.0537197,13878.0057147
-0.9872000,-0.9872000,-1.0041773,20673.0362582,12374.9515334,96716.7363887,731.9951110,67471.9259200,20673.0362582,20673.0362582,24370.1773107,15413.0534568
-0.9822000,-0.9822000,-0.9991773,22790.0740373,13653.5115754,106483.8223113,815.9244446,74290.1725846,22790.0740373,22790.0740373,26865.8235914,16991.4387530
-0.9772000,-0.9772000,-0.9941773,24919.9385672,14939.9968941,116307.9132128,900.5278019,81148.2855965,24919.9385672,24919.9385672,29376.5905438,18579.3872017
-0.9722000,-0.9722000,-0.9891773,27010.9110713,16203.1420960,125950.7713397,983.7273535,87879.9427048,27010.9110713,27010.9110713,31841.5100669,20138.3391901
-0.9672000,-0.9672000,-0.9841773,29006.5351946,17408.8061722,135152.4769765,1063.2434159,94303.6800148,29006.5351946,29006.5351946,34194.0292191,21626.2029422
-0.9622000,-0.9622000,-0.9791773,30847.9674962,18521.3949440,143642.2374103,1136.6899156,100230.4387208,30847.9674962,30847.9674962,36364.7810688,22999.1069581
-0.9572000,-0.9572000,-0.9741773,32476.8915263,19505.6251725,151151.7803331,1201.6878501,105472.9165145,32476.8915263,32476.8915263,38285.0199221,24213.5726438
-0.9522000,-0.9522000,-0.9691773,33838.8080138,20328.5167703,157430.4708246,1255.9816330,109856.1225838,33838.8080138,33838.8080138,39890.4999236,25228.9673522
-0.9472000,-0.9472000,-0.9641773,34886.4456800,20961.4583209,162260.9793180,1297.5607506,113228.3174271,34886.4456800,34886.4456800,41125.4958556,26010.0473615
-0.9422000,-0.9422000,-0.9591773,35582.9966111,21382.1664874,165474.1420246,1324.8020627,115471.3888741,35582.9966111,35582.9966111,41946.6171213,26529.3700485
-0.9372000,-0.9372000,-0.9541773,35904.8785707,21576.3589363,166961.6484319,1336.6087242,116509.7109042,35904.8785707,35904.8785707,42326.0640651,26769.3533672
-0.9322000,-0.9322000,-0.9491773,35789.1272181,21506.5944130,166425.8947516,1332.4956931,116135.7671506,35789.1272181,35789.1272181,42189.6118792,26683.0534273
-0.9272000,-0.9272000,-0.9441773,35270.3182643,21193.3433294,164031.3956312,1312.6195134,114464.2368133,35270.3182643,35270.3182643,41578.0197533,26296.2486040
-0.9222000,-0.9222000,-0.9391773,34387.2587595,20659.8874759,159959.0769594,1277.7790655,111621.3587380,34387.2587595,34387.2587595,40537.0349440,25637.8720025
-0.9172000,-0.9172000,-0.9341773,33170.7183843,19924.8575065,154350.3172300,1229.3649344,107705.8462192,33170.7183843,33170.7183843,39102.9299446,24730.8643622
-0.9122000,-0.9122000,-0.9291773,31663.3340048,19014.0623502,147401.1084751,1169.2316267,102854.5419190,31663.3340048,31663.3340048,37325.9667474,23607.0141579
-0.9072000,-0.9072000,-0.9241773,29916.5653391,17958.6454776,139348.0735640,1099.5405719,97232.6546916,29916.5653391,29916.5653391,35266.8080650,22304.6878579
-0.9022000,-0.9022000,-0.9191773,27987.3297485,16793.0469170,130453.0087244,1022.6281520,91022.9667038,27987.3297485,27987.3297485,32992.5502913,20866.3209477
-0.8972000,-0.8972000,-0.9141773,25934.6184310,15552.9542116,120987.3381746,940.8917798,84414.9792706,25934.6184310,25934.6184310,30572.7345395,19335.8950889
-0.8922000,-0.8922000,-0.9091773,23816.3732657,14273.4115277,111217.7623630,856.6749452,77594.8922248,23816.3732657,23816.3732657,28075.6649451,17756.6096100
-0.8872000,-0.8872000,-0.9041773,21686.8470159,12987.2218344,101394.1221841,772.1614932,70737.1306905,21686.8470159,21686.8470159,25565.2967704,16168.9133705
-0.8822000,-0.8822000,-0.8991773,19594.5928793,11723.7305644,91740.1498102,689.2938205,63997.8875182,19594.5928793,19594.5928793,23098.8664091,14609.0058441
-0.8772000,-0.8772000,-0.8941773,17581.1468182,10508.0291143,82447.3981396,609.7200060,57510.8852435,17581.1468182,17581.1468182,20725.3380652,13107.8547126
-0.8722000,-0.8722000,-0.8891773,15680.3902558,9360.5705801,73672.2929354,534.7696524,51385.3184860,15680.3902558,15680.3902558,18484.6524749,11690.7207155
-0.8672000,-0.8672000,-0.8841773,13918.5205439,8297.1536537,65535.9755217,465.4553364,45705.7448364,13918.5205439,13918.5205439,16407.6920933,10377.1356323
-0.8622000,-0.8622000,-0.8791773,12314.5166182,7329.2063904,58126.4202340,402.4945663,40533.5640392,12314.5166182,12314.5166182,14516.8300260,9181.2494575
-0.8572000,-0.8572000,-0.8741773,10880.9678794,6464.2898334,51502.2216735,346.3462684,35909.6630379,10880.9678794,10880.9678794,12826.9071471,8112.4483840
-0.8522000,-0.8522000,-0.8691773,9625.1328532,5706.7406057,45697.4396841,297.2561865,31857.7994767,9625.1328532,9625.1328532,11346.4800884,7176.1441010
-0.8472000,-0.8472000,-0.8641773,8550.1059948,5058.3787622,40726.9438954,255.3066239,28388.3339214,8550.1059948,8550.1059948,10079.1967138,6374.6437201
-0.8422000,-0.8422000,-0.8591773,7655.9909333,4519.2192934,36591.7908723,220.4666406,25501.9847461,7655.9909333,7655.9909333,9025.1791853,5708.0245033
-0.8372000,-0.8372000,-0.8541773,6941.0016896,4088.1397689,33284.2733410,192.6387985,23193.3539555,6941.0016896,6941.0016896,8182.3221213,5174.9548905
-0.8322000,-0.8322000,-0.8491773,6402.4361123,3763.4703826,30792.3850668,171.6988543,21454.0449133,6402.4361123,6402.4361123,7547.4401210,4773.4202572
-0.8272000,-0.8272000,-0.8441773,6037.4853946,3543.4845530,29103.5349268,157.5264823,20275.2557621,6037.4853946,6037.4853946,7117.2220539,4501.3264607
-0.8222000,-0.8222000,-0.8391773,5843.8586966,3426.7774156,28207.4133346,150.0272544,19649.7809376,5843.8586966,5843.8586966,6888.9673891,4356.9655352
