# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
-0.0037516,-0.0037516,0.0000000,6890.7423218,6890.7423218
0.0062484,0.0062484,0.0100000,6166.1437739,6166.1437739
0.0162484,0.0162484,0.0200000,5562.0531170,5562.0531170
0.0262484,0.0262484,0.0300000,4964.2057545,4964.2057545
0.0362484,0.0362484,0.0400000,4343.4982747,4343.4982747
0.0462484,0.0462484,0.0500000,3710.4656653,3710.4656653
0.0562484,0.0562484,0.0600000,3087.9873635,3087.9873635
0.0662484,0.0662484,0.0700000,2500.5478034,2500.5478034
0.0762484,0.0762484,0.0800000,1975.1370564,1975.1370564
0.0862484,0.0862484,0.0900000,1543.5236165,1519.3375449
0.0962484,0.0962484,0.1000000,1165.9099982,1141.5962946
0.1062484,0.1062484,0.1100000,862.0996255,837.8009602
0.1162484,0.1162484,0.1200000,624.1069438,599.9040764
0.1262484,0.1262484,0.1300000,442.0242911,418.0125029
0.1362484,0.1362484,0.1400000,305.5792805,281.9411961
0.1462484,0.1462484,0.1500000,205.1244843,182.2051125
0.1562484,0.1562484,0.1600000,132.3366311,110.5402985
0.1662484,0.1662484,0.1700000,80.5055377,60.0852815
0.1762484,0.1762484,0.1800000,44.3024603,25.3480747
0.1862484,0.1862484,0.1900000,19.4548885,2.0578636
0.1962484,0.1962484,0.2000000,2.6138075,-13.0299856
0.2062484,0.2062484,0.2100000,-8.6581575,-22.3333861
0.2162484,0.2162484,0.2200000,-16.0491458,-27.6248969
0.2262484,0.2262484,0.2300000,-20.6940976,-30.1854542
0.2362484,0.2362484,0.2400000,-23.3643958,-30.9811329
0.2462484,0.2462484,0.2500000,-24.6626296,-31.0237180
0.2562484,0.2562484,0.2600000,-25.0821535,-30.6979547
0.2662484,0.2662484,0.2700000,-24.9365214,-29.6939705
0.2762484,0.2762484,0.2800000,-24.3778177,-28.2103155
0.2862484,0.2862484,0.2900000,-23.4939135,-26.4653283
0.2962484,0.2962484,0.3000000,-22.3504805,-24.6129238
0.3062484,0.3062484,0.3100000,-21.0183684,-22.7529167
0.3162484,0.3162484,0.3200000,-19.5816494,-20.9477604
0.3262484,0.3262484,0.3300000,-18.1191377,-19.2436076
0.3362484,0.3362484,0.3400000,-16.6897408,-17.6476003
0.3462484,0.3462484,0.3500000,-15.3306198,-16.1756515
0.3562484,0.3562484,0.3600000,-14.0616949,-14.8349102
0.3662484,0.3662484,0.3700000,-12.8910983,-13.6021113
0.3762484,0.3762484,0.3800000,-11.8195790,-12.4869532
0.3862484,0.3862484,0.3900000,-10.8435791,-11.4628737
0.3962484,0.3962484,0.4000000,-9.9572362,-10.5259319
0.4062484,0.4062484,0.4100000,-9.1536334,-9.6727927
0.4162484,0.4162484,0.4200000,-8.4255533,-8.8980575
0.4262484,0.4262484,0.4300000,-7.7659163,-8.1954514
0.4362484,0.4362484,0.4400000,-7.1680209,-7.5585057
0.4462484,0.4462484,0.4500000,-6.6256618,-6.9809375
0.4562484,0.4562484,0.4600000,-6.1331755,-6.4568473
0.4662484,0.4662484,0.4700000,-5.6854415,-5.9808087
0.4762484,0.4762484,0.4800000,-5.2778595,-5.5478958
0.4862484,0.4862484,0.4900000,-4.9063135,-5.1536744
0.4962484,0.4962484,0.5000000,-4.5671313,-4.7941816
0.5062484,0.5062484,0.5100000,-4.2570410,-4.4658718
0.5162484,0.5162484,0.5200000,-3.9731302,-4.1655851
0.5262484,0.5262484,0.5300000,-3.7128068,-3.8905155
0.5362484,0.5362484,0.5400000,-3.4737631,-3.6381673
0.5462484,0.5462484,0.5500000,-3.2539440,-3.4065325
0.5562484,0.5562484,0.5600000,-3.0515172,-3.1933740
0.5662484,0.5662484,0.5700000,-2.8648479,-2.9969446
0.5762484,0.5762484,0.5800000,-2.6924756,-2.8157374
0.5862484,0.5862484,0.5900000,-2.5330942,-2.6482922
0.5962484,0.5962484,0.6000000,-2.3855337,-2.4933484
0.6062484,0.6062484,0.6100000,-2.2487451,-2.3497895
0.6162484,0.6162484,0.6200000,-2.1217864,-2.2166131
0.6262484,0.6262484,0.6300000,-2.0038103,-2.0929186
0.6362484,0.6362484,0.6400000,-1.8940540,-1.9778951
0.6462484,0.6462484,0.6500000,-1.7918293,-1.8708119
0.6562484,0.6562484,0.6600000,-1.6965150,-1.7710095
0.6662484,0.6662484,0.6700000,-1.6075491,-1.6778918
0.6762484,0.6762484,0.6800000,-1.5244227,-1.5909194
0.6862484,0.6862484,0.6900000,-1.4466742,-1.5096033
0.6962484,0.6962484,0.7000000,-1.3738847,-1.4334998
0.7062484,0.7062484,0.7100000,-1.3056730,-1.3622059
0.7162484,0.7162484,0.7200000,-1.2416922,-1.2953546
0.7262484,0.7262484,0.7300000,-1.1816259,-1.2326116
0.7362484,0.7362484,0.7400000,-1.1251856,-1.1736722
0.7462484,0.7462484,0.7500000,-1.0721073,-1.1182579
0.7562484,0.7562484,0.7600000,-1.0221496,-1.0661139
0.7662484,0.7662484,0.7700000,-0.9750914,-1.0170071
0.7762484,0.7762484,0.7800000,-0.9307297,-0.9707239
0.7862484,0.7862484,0.7900000,-0.8888784,-0.9270681
0.7962484,0.7962484,0.8000000,-0.8493662,-0.8858596
0.8062484,0.8062484,0.8100000,-0.8120357,-0.8469327
0.8162484,0.8162484,0.8200000,-0.7767416,-0.8101347
0.8262484,0.8262484,0.8300000,-0.7433501,-0.7753252
0.8362484,0.8362484,0.8400000,-0.7117378,-0.7423744
0.8462484,0.8462484,0.8500000,-0.6817905,-0.7111625
0.8562484,0.8562484,0.8600000,-0.6534026,-0.6815787
0.8662484,0.8662484,0.8700000,-0.6264764,-0.6535207
0.8762484,0.8762484,0.8800000,-0.6009215,-0.6268934
0.8862484,0.8862484,0.8900000,-0.5766537,-0.6016090
0.8962484,0.8962484,0.9000000,-0.5535952,-0.5775857
0.9062484,0.9062484,0.9100000,-0.5316736,-0.5547479
0.9162484,0.9162484,0.9200000,-0.5108214,-0.5330250
0.9262484,0.9262484,0.9300000,-0.4909761,-0.5123515
0.9362484,0.9362484,0.9400000,-0.4720793,-0.4926663
0.9462484,0.9462484,0.9500000,-0.4540766,-0.4739127
0.9562484,0.9562484,0.9600000,-0.4369172,-0.4560376
0.9662484,0.9662484,0.9700000,-0.4205538,-0.4389915
0.9762484,0.9762484,0.9800000,-0.4049421,-0.4227282
0.9862484,0.9862484,0.9900000,-0.3900408,-0.4072046
0.9962484,0.9962484,1.0000000,-0.3758111,-0.3923802
1.0062484,1.0062484,1.0100000,-0.3622169,-0.3782173
1.0162484,1.0162484,1.0200000,-0.3492241,-0.3646804
1.0262484,1.0262484,1.0300000,-0.3368009,-0.3517364
1.0362484,1.0362484,1.0400000,-0.3249175,-0.3393541
1.0462484,1.0462484,1.0500000,-0.3135459,-0.3275044
1.0562484,1.0562484,1.0600000,-0.3026597,-0.3161598
1.0662484,1.0662484,1.0700000,-0.2922342,-0.3052946
1.0762484,1.0762484,1.0800000,-0.2822462,-0.2948846
1.0862484,1.0862484,1.0900000,-0.2726737,-0.2849068
1.0962484,1.0962484,1.1000000,-0.2634962,-0.2753400
1.1062484,1.1062484,1.1100000,-0.2546941,-0.2661639
1.1162484,1.1162484,1.1200000,-0.2462493,-0.2573594
1.1262484,1.1262484,1.1300000,-0.2381445,-0.2489086
1.1362484,1.1362484,1.1400000,-0.2303633,-0.2407946
1.1462484,1.1462484,1.1500000,-0.2228905,-0.2330013
1.1562484,1.1562484,1.1600000,-0.2157114,-0.2255137
1.1662484,1.1662484,1.1700000,-0.2088125,-0.2183174
1.1762484,1.1762484,1.1800000,-0.2021806,-0.2113991
1.1862484,1.1862484,1.1900000,-0.1958035,-0.2047459
1.1962484,1.1962484,1.2000000,-0.1896696,-0.1983457
1.2062484,1.2062484,1.2100000,-0.1837679,-0.1921872
1.2162484,1.2162484,1.2200000,-0.1780880,-0.1862595
1.2262484,1.2262484,1.2300000,-0.1726200,-0.1805523
1.2362484,1.2362484,1.2400000,-0.1673545,-0.1750559
1.2462484,1.2462484,1.2500000,-0.1622827,-0.1697611
1.2562484,1.2562484,1.2600000,-0.1573961,-0.1646591
1.2662484,1.2662484,1.2700000,-0.1526867,-0.1597416
1.2762484,1.2762484,1.2800000,-0.1481470,-0.1550007
1.2862484,1.2862484,1.2900000,-0.1437697,-0.1504289
1.2962484,1.2962484,1.3000000,-0.1395479,-0.1460191
1.3062484,1.3062484,1.3100000,-0.1354752,-0.1417645
1.3162484,1.3162484,1.3200000,-0.1315453,-0.1376586
1.3262484,1.3262484,1.3300000,-0.1277523,-0.1336953
1.3362484,1.3362484,1.3400000,-0.1240905,-0.1298688
1.3462484,1.3462484,1.3500000,-0.1205547,-0.1261735
1.3562484,1.3562484,1.3600000,-0.1171397,-0.1226040
1.3662484,1.3662484,1.3700000,-0.1138407,-0.1191554
1.3762484,1.3762484,1.3800000,-0.1106530,-0.1158229
1.3862484,1.3862484,1.3900000,-0.1075722,-0.1126017
1.3962484,1.3962484,1.4000000,-0.1045941,-0.1094876
1.4062484,1.4062484,1.4100000,-0.1017147,-0.1064764
1.4162484,1.4162484,1.4200000,-0.0989301,-0.1035640
1.4262484,1.4262484,1.4300000,-0.0962367,-0.1007467
1.4362484,1.4362484,1.4400000,-0.0936308,-0.0980208
1.4462484,1.4462484,1.4500000,-0.0911094,-0.0953828
1.4562484,1.4562484,1.4600000,-0.0886690,-0.0928294
1.4662484,1.4662484,1.4700000,-0.0863066,-0.0903575
1.4762484,1.4762484,1.4800000,-0.0840194,-0.0879639
1.4862484,1.4862484,1.4900000,-0.0818044,-0.0856458
1.4962484,1.4962484,1.5000000,-0.0796591,-0.0834004
1.5062484,1.5062484,1.5100000,-0.0775809,-0.0812250
1.5162484,1.5162484,1.5200000,-0.0755673,-0.0791170
1.5262484,1.5262484,1.5300000,-0.0736160,-0.0770741
1.5362484,1.5362484,1.5400000,-0.0717247,-0.0750938
1.5462484,1.5462484,1.5500000,-0.0698912,-0.0731740
1.5562484,1.5562484,1.5600000,-0.0681135,-0.0713124
1.5662484,1.5662484,1.5700000,-0.0663896,-0.0695070
1.5762484,1.5762484,1.5800000,-0.0647176,-0.0677559
1.5862484,1.5862484,1.5900000,-0.0630957,-0.0660570
1.5962484,1.5962484,1.6000000,-0.0615221,-0.0644087
